,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
0,2024-09-15,745287,Lineout,field_out,True,650333,694738,Luis Arraez,Landen Roupp,0,4c77e0f3-7497-4444-b7db-3eb051571e00,694738.0,landenroupp,Roupp,Right,Landen Roupp,SFG,3.02,4.07,41.2,97.0,125.0,104.0,0.728,8.64,4.54,6.7,0.22,1.58,0.241,0.375,0.196,0.25,0.386,94.0,91.0,85.0,152.0,101.0,119.0,65.0,62.0,61.0,105.0,96.0,94.0,115.0,82.0,92.0,0.397,0.021,0.046,0.447,0.09,-3.51,0.78,0.75,1.22,1.62,93.3,88.1,94.4,83.9,77.3,0.198,0.284,0.359,0.226,0.302,0.075,0.143,0.143,0.419,0.25,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-09-15,745287,Lineout,field_out,True,456781,694738,Donovan Solano,Landen Roupp,0,9bae7331-e926-4964-96a0-d6c521bee269,694738.0,landenroupp,Roupp,Right,Landen Roupp,SFG,3.02,4.07,41.2,97.0,125.0,104.0,0.728,8.64,4.54,6.7,0.22,1.58,0.241,0.375,0.196,0.25,0.386,94.0,91.0,85.0,152.0,101.0,119.0,65.0,62.0,61.0,105.0,96.0,94.0,115.0,82.0,92.0,0.397,0.021,0.046,0.447,0.09,-3.51,0.78,0.75,1.22,1.62,93.3,88.1,94.4,83.9,77.3,0.198,0.284,0.359,0.226,0.302,0.075,0.143,0.143,0.419,0.25,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-09-15,745287,Flyout,field_out,True,595777,694738,Jurickson Profar,Landen Roupp,0,894ecc21-a7f4-4a0e-8736-fa17604c8364,694738.0,landenroupp,Roupp,Right,Landen Roupp,SFG,3.02,4.07,41.2,97.0,125.0,104.0,0.728,8.64,4.54,6.7,0.22,1.58,0.241,0.375,0.196,0.25,0.386,94.0,91.0,85.0,152.0,101.0,119.0,65.0,62.0,61.0,105.0,96.0,94.0,115.0,82.0,92.0,0.397,0.021,0.046,0.447,0.09,-3.51,0.78,0.75,1.22,1.62,93.3,88.1,94.4,83.9,77.3,0.198,0.284,0.359,0.226,0.302,0.075,0.143,0.143,0.419,0.25,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-09-15,745287,Groundout,field_out,True,592192,527048,Mark Canha,Martín Pérez,0,7aa8eda7-7148-49d8-9f5f-a72ffdd57949,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.36,5.36,126.0,103.0,73.0,95.0,0.812,7.0,3.14,10.07,1.5,1.25,0.187,0.46,0.152,0.308,0.407,71.0,109.0,98.0,71.0,101.0,98.0,56.0,93.0,88.0,78.0,101.0,94.0,70.0,111.0,119.0,0.356,0.051,0.0,0.145,0.225,-6.79,0.48,-51.03,0.58,-1.24,91.4,83.4,90.8,82.8,77.9,0.238,0.349,0.289,0.282,0.398,0.093,0.273,0.447,0.352,,,,69.0,102.0,93.0,0.223,-0.81,88.0,0.29,0.6,0.197,0.429,0.762,0.024,,,,,,,,,,,,
4,2024-09-15,745287,Groundout,field_out,True,671218,527048,Heliot Ramos,Martín Pérez,0,aacafed0-21e4-47ab-bd4f-3f6800599891,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.36,5.36,126.0,103.0,73.0,95.0,0.812,7.0,3.14,10.07,1.5,1.25,0.187,0.46,0.152,0.308,0.407,71.0,109.0,98.0,71.0,101.0,98.0,56.0,93.0,88.0,78.0,101.0,94.0,70.0,111.0,119.0,0.356,0.051,0.0,0.145,0.225,-6.79,0.48,-51.03,0.58,-1.24,91.4,83.4,90.8,82.8,77.9,0.238,0.349,0.289,0.282,0.398,0.093,0.273,0.447,0.352,,,,69.0,102.0,93.0,0.223,-0.81,88.0,0.29,0.6,0.197,0.429,0.762,0.024,,,,,,,,,,,,
5,2024-09-15,745287,Flyout,field_out,True,656305,527048,Matt Chapman,Martín Pérez,0,9f5a98d7-a040-4e63-8437-35b39c55ee75,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.36,5.36,126.0,103.0,73.0,95.0,0.812,7.0,3.14,10.07,1.5,1.25,0.187,0.46,0.152,0.308,0.407,71.0,109.0,98.0,71.0,101.0,98.0,56.0,93.0,88.0,78.0,101.0,94.0,70.0,111.0,119.0,0.356,0.051,0.0,0.145,0.225,-6.79,0.48,-51.03,0.58,-1.24,91.4,83.4,90.8,82.8,77.9,0.238,0.349,0.289,0.282,0.398,0.093,0.273,0.447,0.352,,,,69.0,102.0,93.0,0.223,-0.81,88.0,0.29,0.6,0.197,0.429,0.762,0.024,,,,,,,,,,,,
6,2024-09-15,745287,Pop Out,field_out,True,592518,694738,Manny Machado,Landen Roupp,0,eb04f7a6-bfb4-4a5e-a3c8-48d184f4c7da,694738.0,landenroupp,Roupp,Right,Landen Roupp,SFG,3.02,4.07,41.2,97.0,125.0,104.0,0.728,8.64,4.54,6.7,0.22,1.58,0.241,0.375,0.196,0.25,0.386,94.0,91.0,85.0,152.0,101.0,119.0,65.0,62.0,61.0,105.0,96.0,94.0,115.0,82.0,92.0,0.397,0.021,0.046,0.447,0.09,-3.51,0.78,0.75,1.22,1.62,93.3,88.1,94.4,83.9,77.3,0.198,0.284,0.359,0.226,0.302,0.075,0.143,0.143,0.419,0.25,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-09-15,745287,Groundout,field_out,True,701538,694738,Jackson Merrill,Landen Roupp,0,9e5faf2c-282a-49dc-a28d-11d6a74affea,694738.0,landenroupp,Roupp,Right,Landen Roupp,SFG,3.02,4.07,41.2,97.0,125.0,104.0,0.728,8.64,4.54,6.7,0.22,1.58,0.241,0.375,0.196,0.25,0.386,94.0,91.0,85.0,152.0,101.0,119.0,65.0,62.0,61.0,105.0,96.0,94.0,115.0,82.0,92.0,0.397,0.021,0.046,0.447,0.09,-3.51,0.78,0.75,1.22,1.62,93.3,88.1,94.4,83.9,77.3,0.198,0.284,0.359,0.226,0.302,0.075,0.143,0.143,0.419,0.25,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-09-15,745287,Flyout,field_out,True,593428,694738,Xander Bogaerts,Landen Roupp,0,90c0e9a4-f20f-417e-9b36-246db01d7b39,694738.0,landenroupp,Roupp,Right,Landen Roupp,SFG,3.02,4.07,41.2,97.0,125.0,104.0,0.728,8.64,4.54,6.7,0.22,1.58,0.241,0.375,0.196,0.25,0.386,94.0,91.0,85.0,152.0,101.0,119.0,65.0,62.0,61.0,105.0,96.0,94.0,115.0,82.0,92.0,0.397,0.021,0.046,0.447,0.09,-3.51,0.78,0.75,1.22,1.62,93.3,88.1,94.4,83.9,77.3,0.198,0.284,0.359,0.226,0.302,0.075,0.143,0.143,0.419,0.25,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-09-15,745287,Groundout,field_out,True,666464,527048,Jerar Encarnacion,Martín Pérez,0,efd0d22f-9e25-4452-8c81-dc6819386e1b,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.36,5.36,126.0,103.0,73.0,95.0,0.812,7.0,3.14,10.07,1.5,1.25,0.187,0.46,0.152,0.308,0.407,71.0,109.0,98.0,71.0,101.0,98.0,56.0,93.0,88.0,78.0,101.0,94.0,70.0,111.0,119.0,0.356,0.051,0.0,0.145,0.225,-6.79,0.48,-51.03,0.58,-1.24,91.4,83.4,90.8,82.8,77.9,0.238,0.349,0.289,0.282,0.398,0.093,0.273,0.447,0.352,,,,69.0,102.0,93.0,0.223,-0.81,88.0,0.29,0.6,0.197,0.429,0.762,0.024,,,,,,,,,,,,
10,2024-09-15,745287,Flyout,field_out,True,573262,527048,Mike Yastrzemski,Martín Pérez,0,9db3e014-144b-4bb2-936f-7e5e875635d5,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.36,5.36,126.0,103.0,73.0,95.0,0.812,7.0,3.14,10.07,1.5,1.25,0.187,0.46,0.152,0.308,0.407,71.0,109.0,98.0,71.0,101.0,98.0,56.0,93.0,88.0,78.0,101.0,94.0,70.0,111.0,119.0,0.356,0.051,0.0,0.145,0.225,-6.79,0.48,-51.03,0.58,-1.24,91.4,83.4,90.8,82.8,77.9,0.238,0.349,0.289,0.282,0.398,0.093,0.273,0.447,0.352,,,,69.0,102.0,93.0,0.223,-0.81,88.0,0.29,0.6,0.197,0.429,0.762,0.024,,,,,,,,,,,,
11,2024-09-15,745287,Lineout,field_out,True,682617,527048,Marco Luciano,Martín Pérez,0,f7235666-70b2-4b2a-a8d2-3adc167b948a,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.36,5.36,126.0,103.0,73.0,95.0,0.812,7.0,3.14,10.07,1.5,1.25,0.187,0.46,0.152,0.308,0.407,71.0,109.0,98.0,71.0,101.0,98.0,56.0,93.0,88.0,78.0,101.0,94.0,70.0,111.0,119.0,0.356,0.051,0.0,0.145,0.225,-6.79,0.48,-51.03,0.58,-1.24,91.4,83.4,90.8,82.8,77.9,0.238,0.349,0.289,0.282,0.398,0.093,0.273,0.447,0.352,,,,69.0,102.0,93.0,0.223,-0.81,88.0,0.29,0.6,0.197,0.429,0.762,0.024,,,,,,,,,,,,
12,2024-09-15,745287,Single,single,False,630105,694738,Jake Cronenworth,Landen Roupp,0,eda36b53-9171-4746-94e8-c088c369fc26,694738.0,landenroupp,Roupp,Right,Landen Roupp,SFG,3.02,4.07,41.2,97.0,125.0,104.0,0.728,8.64,4.54,6.7,0.22,1.58,0.241,0.375,0.196,0.25,0.386,94.0,91.0,85.0,152.0,101.0,119.0,65.0,62.0,61.0,105.0,96.0,94.0,115.0,82.0,92.0,0.397,0.021,0.046,0.447,0.09,-3.51,0.78,0.75,1.22,1.62,93.3,88.1,94.4,83.9,77.3,0.198,0.284,0.359,0.226,0.302,0.075,0.143,0.143,0.419,0.25,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-09-15,745287,Single,single,False,444482,694738,David Peralta,Landen Roupp,1,4218833a-dc93-485e-b82f-97700cc79059,694738.0,landenroupp,Roupp,Right,Landen Roupp,SFG,3.02,4.07,41.2,97.0,125.0,104.0,0.728,8.64,4.54,6.7,0.22,1.58,0.241,0.375,0.196,0.25,0.386,94.0,91.0,85.0,152.0,101.0,119.0,65.0,62.0,61.0,105.0,96.0,94.0,115.0,82.0,92.0,0.397,0.021,0.046,0.447,0.09,-3.51,0.78,0.75,1.22,1.62,93.3,88.1,94.4,83.9,77.3,0.198,0.284,0.359,0.226,0.302,0.075,0.143,0.143,0.419,0.25,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-09-15,745287,Grounded Into DP,grounded_into_double_play,True,553869,694738,Elias Díaz,Landen Roupp,1,96c7fae9-d7c5-4f3a-ba3c-b8af57b052bc,694738.0,landenroupp,Roupp,Right,Landen Roupp,SFG,3.02,4.07,41.2,97.0,125.0,104.0,0.728,8.64,4.54,6.7,0.22,1.58,0.241,0.375,0.196,0.25,0.386,94.0,91.0,85.0,152.0,101.0,119.0,65.0,62.0,61.0,105.0,96.0,94.0,115.0,82.0,92.0,0.397,0.021,0.046,0.447,0.09,-3.51,0.78,0.75,1.22,1.62,93.3,88.1,94.4,83.9,77.3,0.198,0.284,0.359,0.226,0.302,0.075,0.143,0.143,0.419,0.25,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-09-15,745287,Walk,walk,False,650333,694738,Luis Arraez,Landen Roupp,0,468400d0-4708-4f5b-9dae-7b17a3b42907,694738.0,landenroupp,Roupp,Right,Landen Roupp,SFG,3.02,4.07,41.2,97.0,125.0,104.0,0.728,8.64,4.54,6.7,0.22,1.58,0.241,0.375,0.196,0.25,0.386,94.0,91.0,85.0,152.0,101.0,119.0,65.0,62.0,61.0,105.0,96.0,94.0,115.0,82.0,92.0,0.397,0.021,0.046,0.447,0.09,-3.51,0.78,0.75,1.22,1.62,93.3,88.1,94.4,83.9,77.3,0.198,0.284,0.359,0.226,0.302,0.075,0.143,0.143,0.419,0.25,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,
