,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSL/C,wCH/C,vFA,vFC,vCH,vSL,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,CU%,wFS/C,wSI/C,wCU/C,vFS,vSI,vCU,FS_ba,FS_slg,FS_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-05-07,746638,Double,double,False,668670,671106,Jake Rogers,Logan Allen,0,c20b5cc8-d60e-4474-89c9-eab26e00deed,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,91.0,98.0,86.0,92.0,99.0,97.0,0.483,0.15,0.183,0.183,-1.5,0.37,-2.18,-1.11,91.2,85.4,81.6,78.6,0.329,0.593,0.159,0.254,0.479,0.278,0.263,0.509,0.355,0.245,0.449,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-05-07,746638,Walk,walk,False,679529,671106,Spencer Torkelson,Logan Allen,0,272fd521-f94d-4eb2-9615-03e44e398cdc,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,91.0,98.0,86.0,92.0,99.0,97.0,0.483,0.15,0.183,0.183,-1.5,0.37,-2.18,-1.11,91.2,85.4,81.6,78.6,0.329,0.593,0.159,0.254,0.479,0.278,0.263,0.509,0.355,0.245,0.449,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-05-07,746638,Grounded Into DP,grounded_into_double_play,True,668723,671106,Ryan Vilade,Logan Allen,1,668dc7a4-bd5b-4c3f-863e-9cd490c9f127,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,91.0,98.0,86.0,92.0,99.0,97.0,0.483,0.15,0.183,0.183,-1.5,0.37,-2.18,-1.11,91.2,85.4,81.6,78.6,0.329,0.593,0.159,0.254,0.479,0.278,0.263,0.509,0.355,0.245,0.449,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-05-07,746638,Single,single,False,595879,671106,Javier Báez,Logan Allen,1,9a7369f2-d84b-4e57-92ce-7f67186617e7,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,91.0,98.0,86.0,92.0,99.0,97.0,0.483,0.15,0.183,0.183,-1.5,0.37,-2.18,-1.11,91.2,85.4,81.6,78.6,0.329,0.593,0.159,0.254,0.479,0.278,0.263,0.509,0.355,0.245,0.449,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-05-07,746638,Walk,walk,False,608348,671106,Carson Kelly,Logan Allen,1,8f330c09-da39-4eae-ae5a-81694345920d,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,91.0,98.0,86.0,92.0,99.0,97.0,0.483,0.15,0.183,0.183,-1.5,0.37,-2.18,-1.11,91.2,85.4,81.6,78.6,0.329,0.593,0.159,0.254,0.479,0.278,0.263,0.509,0.355,0.245,0.449,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-05-07,746638,Home Run,home_run,False,628451,671106,Andy Ibáñez,Logan Allen,1,792f90e6-2da7-4caf-aef8-a2d43293ead1,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,91.0,98.0,86.0,92.0,99.0,97.0,0.483,0.15,0.183,0.183,-1.5,0.37,-2.18,-1.11,91.2,85.4,81.6,78.6,0.329,0.593,0.159,0.254,0.479,0.278,0.263,0.509,0.355,0.245,0.449,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-05-07,746638,Single,single,False,672761,671106,Wenceel Pérez,Logan Allen,0,c5f52211-1b0e-415b-a3a9-9034a40b732b,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,91.0,98.0,86.0,92.0,99.0,97.0,0.483,0.15,0.183,0.183,-1.5,0.37,-2.18,-1.11,91.2,85.4,81.6,78.6,0.329,0.593,0.159,0.254,0.479,0.278,0.263,0.509,0.355,0.245,0.449,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-05-07,746638,Groundout,field_out,True,663837,671106,Matt Vierling,Logan Allen,0,16db231a-68d1-48de-abc2-dcc4d2e4e1f1,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,91.0,98.0,86.0,92.0,99.0,97.0,0.483,0.15,0.183,0.183,-1.5,0.37,-2.18,-1.11,91.2,85.4,81.6,78.6,0.329,0.593,0.159,0.254,0.479,0.278,0.263,0.509,0.355,0.245,0.449,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-05-07,746638,Single,single,False,666310,628317,Bo Naylor,Kenta Maeda,0,5083b323-e474-4ae8-8920-538ff81a8554,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.88,4.7,69.1,99.0,90.0,97.0,0.792,7.14,2.99,10.64,1.95,0.84,0.211,0.444,0.166,0.291,0.389,,,,65.0,95.0,88.0,99.0,95.0,97.0,,,,0.251,,0.355,,-2.92,,-0.92,,90.5,,,81.6,0.362,0.707,0.125,,,,0.24,0.32,0.267,,,,80.0,77.0,79.0,62.0,100.0,90.0,109.0,104.0,107.0,0.069,0.301,0.023,0.11,-0.54,-5.16,83.7,90.4,76.5,0.2,0.388,0.273,0.3,0.35,0.143,0.667,1.0,0.0,,,,,,
19,2024-05-07,746638,Strikeout,strikeout,True,700932,628317,Kyle Manzardo,Kenta Maeda,0,b7c111bf-b2ca-48c0-98d5-a47249fac5c4,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.88,4.7,69.1,99.0,90.0,97.0,0.792,7.14,2.99,10.64,1.95,0.84,0.211,0.444,0.166,0.291,0.389,,,,65.0,95.0,88.0,99.0,95.0,97.0,,,,0.251,,0.355,,-2.92,,-0.92,,90.5,,,81.6,0.362,0.707,0.125,,,,0.24,0.32,0.267,,,,80.0,77.0,79.0,62.0,100.0,90.0,109.0,104.0,107.0,0.069,0.301,0.023,0.11,-0.54,-5.16,83.7,90.4,76.5,0.2,0.388,0.273,0.3,0.35,0.143,0.667,1.0,0.0,,,,,,
20,2024-05-07,746638,Walk,walk,False,677587,628317,Brayan Rocchio,Kenta Maeda,1,90cca3af-2459-405c-b768-ac95d446e785,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.88,4.7,69.1,99.0,90.0,97.0,0.792,7.14,2.99,10.64,1.95,0.84,0.211,0.444,0.166,0.291,0.389,,,,65.0,95.0,88.0,99.0,95.0,97.0,,,,0.251,,0.355,,-2.92,,-0.92,,90.5,,,81.6,0.362,0.707,0.125,,,,0.24,0.32,0.267,,,,80.0,77.0,79.0,62.0,100.0,90.0,109.0,104.0,107.0,0.069,0.301,0.023,0.11,-0.54,-5.16,83.7,90.4,76.5,0.2,0.388,0.273,0.3,0.35,0.143,0.667,1.0,0.0,,,,,,
21,2024-05-07,746638,Double,double,False,664314,628317,Estevan Florial,Kenta Maeda,1,ab352447-fc46-4465-82a1-34b85e791779,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.88,4.7,69.1,99.0,90.0,97.0,0.792,7.14,2.99,10.64,1.95,0.84,0.211,0.444,0.166,0.291,0.389,,,,65.0,95.0,88.0,99.0,95.0,97.0,,,,0.251,,0.355,,-2.92,,-0.92,,90.5,,,81.6,0.362,0.707,0.125,,,,0.24,0.32,0.267,,,,80.0,77.0,79.0,62.0,100.0,90.0,109.0,104.0,107.0,0.069,0.301,0.023,0.11,-0.54,-5.16,83.7,90.4,76.5,0.2,0.388,0.273,0.3,0.35,0.143,0.667,1.0,0.0,,,,,,
22,2024-05-07,746638,Pop Out,field_out,True,665926,628317,Andrés Giménez,Kenta Maeda,0,7ce79eb3-709d-4df9-bae0-ab7a78ab597b,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.88,4.7,69.1,99.0,90.0,97.0,0.792,7.14,2.99,10.64,1.95,0.84,0.211,0.444,0.166,0.291,0.389,,,,65.0,95.0,88.0,99.0,95.0,97.0,,,,0.251,,0.355,,-2.92,,-0.92,,90.5,,,81.6,0.362,0.707,0.125,,,,0.24,0.32,0.267,,,,80.0,77.0,79.0,62.0,100.0,90.0,109.0,104.0,107.0,0.069,0.301,0.023,0.11,-0.54,-5.16,83.7,90.4,76.5,0.2,0.388,0.273,0.3,0.35,0.143,0.667,1.0,0.0,,,,,,
23,2024-05-07,746638,Single,single,False,608070,628317,José Ramírez,Kenta Maeda,1,6f9ba12d-a359-4d29-b66f-009bd6c9742a,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.88,4.7,69.1,99.0,90.0,97.0,0.792,7.14,2.99,10.64,1.95,0.84,0.211,0.444,0.166,0.291,0.389,,,,65.0,95.0,88.0,99.0,95.0,97.0,,,,0.251,,0.355,,-2.92,,-0.92,,90.5,,,81.6,0.362,0.707,0.125,,,,0.24,0.32,0.267,,,,80.0,77.0,79.0,62.0,100.0,90.0,109.0,104.0,107.0,0.069,0.301,0.023,0.11,-0.54,-5.16,83.7,90.4,76.5,0.2,0.388,0.273,0.3,0.35,0.143,0.667,1.0,0.0,,,,,,
24,2024-05-07,746638,Home Run,home_run,False,647304,628317,Josh Naylor,Kenta Maeda,1,e231c060-d182-4867-9e27-947605ab9299,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.88,4.7,69.1,99.0,90.0,97.0,0.792,7.14,2.99,10.64,1.95,0.84,0.211,0.444,0.166,0.291,0.389,,,,65.0,95.0,88.0,99.0,95.0,97.0,,,,0.251,,0.355,,-2.92,,-0.92,,90.5,,,81.6,0.362,0.707,0.125,,,,0.24,0.32,0.267,,,,80.0,77.0,79.0,62.0,100.0,90.0,109.0,104.0,107.0,0.069,0.301,0.023,0.11,-0.54,-5.16,83.7,90.4,76.5,0.2,0.388,0.273,0.3,0.35,0.143,0.667,1.0,0.0,,,,,,
25,2024-05-07,746638,Flyout,field_out,True,686823,628317,Will Brennan,Kenta Maeda,0,c03cbb64-8b5a-43b0-b9fd-9655dfe40f06,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.88,4.7,69.1,99.0,90.0,97.0,0.792,7.14,2.99,10.64,1.95,0.84,0.211,0.444,0.166,0.291,0.389,,,,65.0,95.0,88.0,99.0,95.0,97.0,,,,0.251,,0.355,,-2.92,,-0.92,,90.5,,,81.6,0.362,0.707,0.125,,,,0.24,0.32,0.267,,,,80.0,77.0,79.0,62.0,100.0,90.0,109.0,104.0,107.0,0.069,0.301,0.023,0.11,-0.54,-5.16,83.7,90.4,76.5,0.2,0.388,0.273,0.3,0.35,0.143,0.667,1.0,0.0,,,,,,
26,2024-05-07,746638,Single,single,False,682985,671106,Riley Greene,Logan Allen,0,e909af95-8f99-40b3-879b-8f02bd93acb0,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,91.0,98.0,86.0,92.0,99.0,97.0,0.483,0.15,0.183,0.183,-1.5,0.37,-2.18,-1.11,91.2,85.4,81.6,78.6,0.329,0.593,0.159,0.254,0.479,0.278,0.263,0.509,0.355,0.245,0.449,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-05-07,746638,Strikeout,strikeout,True,668670,671106,Jake Rogers,Logan Allen,0,8b541e8b-501d-45b5-bd8b-46737138d329,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,91.0,98.0,86.0,92.0,99.0,97.0,0.483,0.15,0.183,0.183,-1.5,0.37,-2.18,-1.11,91.2,85.4,81.6,78.6,0.329,0.593,0.159,0.254,0.479,0.278,0.263,0.509,0.355,0.245,0.449,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-05-07,746638,Double,double,False,679529,671106,Spencer Torkelson,Logan Allen,1,2fba7980-b4a6-4ad3-88a0-61595e47c69c,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,91.0,98.0,86.0,92.0,99.0,97.0,0.483,0.15,0.183,0.183,-1.5,0.37,-2.18,-1.11,91.2,85.4,81.6,78.6,0.329,0.593,0.159,0.254,0.479,0.278,0.263,0.509,0.355,0.245,0.449,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-05-07,746638,Single,single,False,668723,658648,Ryan Vilade,Pedro Avila,1,5519cbb9-a5bf-4925-a157-4a7bb5337b7b,658648.0,pedroavila,Avila,Right,Pedro Avila,- - -,4.41,4.39,49.0,95.0,90.0,94.0,0.763,9.18,4.22,7.53,1.1,1.56,0.252,0.363,0.141,0.289,0.393,124.0,97.0,114.0,73.0,93.0,86.0,98.0,83.0,88.0,,,,0.368,,0.056,0.221,0.23,,-1.63,0.41,93.7,,83.4,79.1,0.222,0.397,0.246,0.2,0.383,0.336,0.333,0.333,0.444,,,,81.0,98.0,94.0,89.0,98.0,87.0,,,,0.156,,0.2,,-0.39,0.27,,93.4,77.7,,,,0.304,0.478,0.043,0.179,0.25,0.349,,,,,,
30,2024-05-07,746638,Strikeout,strikeout,True,595879,658648,Javier Báez,Pedro Avila,0,4adec566-76b0-4d88-b61a-eebd63b57f73,658648.0,pedroavila,Avila,Right,Pedro Avila,- - -,4.41,4.39,49.0,95.0,90.0,94.0,0.763,9.18,4.22,7.53,1.1,1.56,0.252,0.363,0.141,0.289,0.393,124.0,97.0,114.0,73.0,93.0,86.0,98.0,83.0,88.0,,,,0.368,,0.056,0.221,0.23,,-1.63,0.41,93.7,,83.4,79.1,0.222,0.397,0.246,0.2,0.383,0.336,0.333,0.333,0.444,,,,81.0,98.0,94.0,89.0,98.0,87.0,,,,0.156,,0.2,,-0.39,0.27,,93.4,77.7,,,,0.304,0.478,0.043,0.179,0.25,0.349,,,,,,
31,2024-05-07,746638,Lineout,field_out,True,608348,658648,Carson Kelly,Pedro Avila,1,30046b8d-5cd7-4d8c-8c02-3b9920b2e843,658648.0,pedroavila,Avila,Right,Pedro Avila,- - -,4.41,4.39,49.0,95.0,90.0,94.0,0.763,9.18,4.22,7.53,1.1,1.56,0.252,0.363,0.141,0.289,0.393,124.0,97.0,114.0,73.0,93.0,86.0,98.0,83.0,88.0,,,,0.368,,0.056,0.221,0.23,,-1.63,0.41,93.7,,83.4,79.1,0.222,0.397,0.246,0.2,0.383,0.336,0.333,0.333,0.444,,,,81.0,98.0,94.0,89.0,98.0,87.0,,,,0.156,,0.2,,-0.39,0.27,,93.4,77.7,,,,0.304,0.478,0.043,0.179,0.25,0.349,,,,,,
32,2024-05-07,746638,Strikeout,strikeout,True,671289,663947,Tyler Freeman,Tyler Holton,0,4e22fa80-5395-49e5-88f2-65fbf2922fd6,663947.0,tylerholton,Holton,Left,Tyler Holton,DET,3.29,3.64,52.0,102.0,84.0,99.0,0.775,6.75,1.9,6.06,0.87,1.16,0.201,0.383,0.154,0.275,0.422,65.0,103.0,101.0,80.0,96.0,87.0,114.0,95.0,103.0,84.0,106.0,102.0,0.133,0.253,0.172,0.214,3.56,2.42,2.57,-0.76,92.2,88.2,83.4,81.3,0.091,0.091,0.244,0.288,0.462,0.269,0.103,0.103,0.404,0.182,0.212,0.19,109.0,84.0,91.0,77.0,104.0,96.0,,,,0.214,,0.014,,1.58,2.27,,91.8,79.3,,,,0.184,0.388,0.111,,,,,,,,,
33,2024-05-07,746638,Flyout,field_out,True,666310,663947,Bo Naylor,Tyler Holton,0,8422aa55-f325-4ed3-816c-511b77696c47,663947.0,tylerholton,Holton,Left,Tyler Holton,DET,3.29,3.64,52.0,102.0,84.0,99.0,0.775,6.75,1.9,6.06,0.87,1.16,0.201,0.383,0.154,0.275,0.422,65.0,103.0,101.0,80.0,96.0,87.0,114.0,95.0,103.0,84.0,106.0,102.0,0.133,0.253,0.172,0.214,3.56,2.42,2.57,-0.76,92.2,88.2,83.4,81.3,0.091,0.091,0.244,0.288,0.462,0.269,0.103,0.103,0.404,0.182,0.212,0.19,109.0,84.0,91.0,77.0,104.0,96.0,,,,0.214,,0.014,,1.58,2.27,,91.8,79.3,,,,0.184,0.388,0.111,,,,,,,,,
