,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,FS_ba,FS_slg,FS_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS
13,2024-07-24,746279,Double,double,False,671221,669194,Drew Waters,Ryne Nelson,1,af98f416-5f23-4f45-8617-174d40859631,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.85,4.36,98.1,105.0,97.0,103.0,0.848,6.41,2.2,10.53,0.92,1.14,0.277,0.383,0.143,0.365,0.471,105.0,100.0,109.0,91.0,98.0,96.0,101.0,107.0,105.0,,,,108.0,112.0,110.0,76.0,103.0,92.0,,0.533,0.205,0.103,0.061,0.098,0.2,-1.29,,-1.74,2.02,-2.77,95.0,91.4,83.4,,84.5,77.5,0.326,0.651,0.19,0.276,0.438,0.205,,,,0.347,0.516,0.122,0.4,0.733,0.167,0.16,0.24,0.116,,,,,,,,,
14,2024-07-24,746279,Groundout,field_out,True,672580,669194,Maikel Garcia,Ryne Nelson,1,65be628e-4abd-46cc-a83b-b71c177ca257,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.85,4.36,98.1,105.0,97.0,103.0,0.848,6.41,2.2,10.53,0.92,1.14,0.277,0.383,0.143,0.365,0.471,105.0,100.0,109.0,91.0,98.0,96.0,101.0,107.0,105.0,,,,108.0,112.0,110.0,76.0,103.0,92.0,,0.533,0.205,0.103,0.061,0.098,0.2,-1.29,,-1.74,2.02,-2.77,95.0,91.4,83.4,,84.5,77.5,0.326,0.651,0.19,0.276,0.438,0.205,,,,0.347,0.516,0.122,0.4,0.733,0.167,0.16,0.24,0.116,,,,,,,,,
15,2024-07-24,746279,Lineout,field_out,True,664728,669194,Kyle Isbel,Ryne Nelson,0,e3cdf0ca-3778-428e-9afb-c90069237f04,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.85,4.36,98.1,105.0,97.0,103.0,0.848,6.41,2.2,10.53,0.92,1.14,0.277,0.383,0.143,0.365,0.471,105.0,100.0,109.0,91.0,98.0,96.0,101.0,107.0,105.0,,,,108.0,112.0,110.0,76.0,103.0,92.0,,0.533,0.205,0.103,0.061,0.098,0.2,-1.29,,-1.74,2.02,-2.77,95.0,91.4,83.4,,84.5,77.5,0.326,0.651,0.19,0.276,0.438,0.205,,,,0.347,0.516,0.122,0.4,0.733,0.167,0.16,0.24,0.116,,,,,,,,,
16,2024-07-24,746279,Pop Out,field_out,True,672695,608379,Geraldo Perdomo,Michael Wacha,0,c36ad19e-553c-41af-b3eb-bedfe159ffab,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.65,3.88,101.0,102.0,91.0,99.0,0.791,7.66,2.58,8.38,1.07,1.11,0.257,0.467,0.207,0.29,0.433,111.0,111.0,115.0,71.0,88.0,91.0,82.0,100.0,97.0,79.0,101.0,87.0,97.0,94.0,93.0,81.0,96.0,91.0,0.152,0.237,0.105,0.1,0.087,0.32,-0.38,-0.86,0.54,-1.26,-0.96,1.66,93.5,88.7,81.4,93.5,84.0,75.0,0.19,0.366,0.339,0.316,0.506,0.144,0.221,0.299,0.063,0.302,0.442,0.136,0.333,0.476,0.434,0.278,0.556,0.138,,,,,,,,,
17,2024-07-24,746279,Groundout,field_out,True,645444,608379,Jose Herrera,Michael Wacha,0,b4cf90b6-7cc5-41dc-9399-c95b3da26fd0,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.65,3.88,101.0,102.0,91.0,99.0,0.791,7.66,2.58,8.38,1.07,1.11,0.257,0.467,0.207,0.29,0.433,111.0,111.0,115.0,71.0,88.0,91.0,82.0,100.0,97.0,79.0,101.0,87.0,97.0,94.0,93.0,81.0,96.0,91.0,0.152,0.237,0.105,0.1,0.087,0.32,-0.38,-0.86,0.54,-1.26,-0.96,1.66,93.5,88.7,81.4,93.5,84.0,75.0,0.19,0.366,0.339,0.316,0.506,0.144,0.221,0.299,0.063,0.302,0.442,0.136,0.333,0.476,0.434,0.278,0.556,0.138,,,,,,,,,
18,2024-07-24,746279,Pop Out,field_out,True,682998,608379,Corbin Carroll,Michael Wacha,0,0caab895-9dc9-43a7-8327-77419aa4dfca,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.65,3.88,101.0,102.0,91.0,99.0,0.791,7.66,2.58,8.38,1.07,1.11,0.257,0.467,0.207,0.29,0.433,111.0,111.0,115.0,71.0,88.0,91.0,82.0,100.0,97.0,79.0,101.0,87.0,97.0,94.0,93.0,81.0,96.0,91.0,0.152,0.237,0.105,0.1,0.087,0.32,-0.38,-0.86,0.54,-1.26,-0.96,1.66,93.5,88.7,81.4,93.5,84.0,75.0,0.19,0.366,0.339,0.316,0.506,0.144,0.221,0.299,0.063,0.302,0.442,0.136,0.333,0.476,0.434,0.278,0.556,0.138,,,,,,,,,
19,2024-07-24,746279,Flyout,field_out,True,624428,669194,Adam Frazier,Ryne Nelson,0,87f9f7bb-b524-4d52-8527-9f56bfb53184,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.85,4.36,98.1,105.0,97.0,103.0,0.848,6.41,2.2,10.53,0.92,1.14,0.277,0.383,0.143,0.365,0.471,105.0,100.0,109.0,91.0,98.0,96.0,101.0,107.0,105.0,,,,108.0,112.0,110.0,76.0,103.0,92.0,,0.533,0.205,0.103,0.061,0.098,0.2,-1.29,,-1.74,2.02,-2.77,95.0,91.4,83.4,,84.5,77.5,0.326,0.651,0.19,0.276,0.438,0.205,,,,0.347,0.516,0.122,0.4,0.733,0.167,0.16,0.24,0.116,,,,,,,,,
20,2024-07-24,746279,Single,single,False,677951,669194,Bobby Witt Jr.,Ryne Nelson,0,df4181b8-6ffd-4271-8c2e-5dec8d451785,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.85,4.36,98.1,105.0,97.0,103.0,0.848,6.41,2.2,10.53,0.92,1.14,0.277,0.383,0.143,0.365,0.471,105.0,100.0,109.0,91.0,98.0,96.0,101.0,107.0,105.0,,,,108.0,112.0,110.0,76.0,103.0,92.0,,0.533,0.205,0.103,0.061,0.098,0.2,-1.29,,-1.74,2.02,-2.77,95.0,91.4,83.4,,84.5,77.5,0.326,0.651,0.19,0.276,0.438,0.205,,,,0.347,0.516,0.122,0.4,0.733,0.167,0.16,0.24,0.116,,,,,,,,,
21,2024-07-24,746279,Single,single,False,686469,669194,Vinnie Pasquantino,Ryne Nelson,1,2a944cbe-294d-43bc-9a15-8610b47afc66,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.85,4.36,98.1,105.0,97.0,103.0,0.848,6.41,2.2,10.53,0.92,1.14,0.277,0.383,0.143,0.365,0.471,105.0,100.0,109.0,91.0,98.0,96.0,101.0,107.0,105.0,,,,108.0,112.0,110.0,76.0,103.0,92.0,,0.533,0.205,0.103,0.061,0.098,0.2,-1.29,,-1.74,2.02,-2.77,95.0,91.4,83.4,,84.5,77.5,0.326,0.651,0.19,0.276,0.438,0.205,,,,0.347,0.516,0.122,0.4,0.733,0.167,0.16,0.24,0.116,,,,,,,,,
22,2024-07-24,746279,Grounded Into DP,grounded_into_double_play,True,521692,669194,Salvador Perez,Ryne Nelson,1,d503d212-b85d-4f5b-bf83-33b1975736f0,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.85,4.36,98.1,105.0,97.0,103.0,0.848,6.41,2.2,10.53,0.92,1.14,0.277,0.383,0.143,0.365,0.471,105.0,100.0,109.0,91.0,98.0,96.0,101.0,107.0,105.0,,,,108.0,112.0,110.0,76.0,103.0,92.0,,0.533,0.205,0.103,0.061,0.098,0.2,-1.29,,-1.74,2.02,-2.77,95.0,91.4,83.4,,84.5,77.5,0.326,0.651,0.19,0.276,0.438,0.205,,,,0.347,0.516,0.122,0.4,0.733,0.167,0.16,0.24,0.116,,,,,,,,,
23,2024-07-24,746279,Groundout,field_out,True,606466,608379,Ketel Marte,Michael Wacha,0,bec2d4c4-7d0d-4878-8f84-1d18b63c2552,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.65,3.88,101.0,102.0,91.0,99.0,0.791,7.66,2.58,8.38,1.07,1.11,0.257,0.467,0.207,0.29,0.433,111.0,111.0,115.0,71.0,88.0,91.0,82.0,100.0,97.0,79.0,101.0,87.0,97.0,94.0,93.0,81.0,96.0,91.0,0.152,0.237,0.105,0.1,0.087,0.32,-0.38,-0.86,0.54,-1.26,-0.96,1.66,93.5,88.7,81.4,93.5,84.0,75.0,0.19,0.366,0.339,0.316,0.506,0.144,0.221,0.299,0.063,0.302,0.442,0.136,0.333,0.476,0.434,0.278,0.556,0.138,,,,,,,,,
24,2024-07-24,746279,Home Run,home_run,False,592626,608379,Joc Pederson,Michael Wacha,0,1e9a7340-788e-4c83-ac6f-a122d2def29c,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.65,3.88,101.0,102.0,91.0,99.0,0.791,7.66,2.58,8.38,1.07,1.11,0.257,0.467,0.207,0.29,0.433,111.0,111.0,115.0,71.0,88.0,91.0,82.0,100.0,97.0,79.0,101.0,87.0,97.0,94.0,93.0,81.0,96.0,91.0,0.152,0.237,0.105,0.1,0.087,0.32,-0.38,-0.86,0.54,-1.26,-0.96,1.66,93.5,88.7,81.4,93.5,84.0,75.0,0.19,0.366,0.339,0.316,0.506,0.144,0.221,0.299,0.063,0.302,0.442,0.136,0.333,0.476,0.434,0.278,0.556,0.138,,,,,,,,,
25,2024-07-24,746279,Home Run,home_run,False,572233,608379,Christian Walker,Michael Wacha,0,562996c8-230c-438c-a7f3-ce9672c7787e,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.65,3.88,101.0,102.0,91.0,99.0,0.791,7.66,2.58,8.38,1.07,1.11,0.257,0.467,0.207,0.29,0.433,111.0,111.0,115.0,71.0,88.0,91.0,82.0,100.0,97.0,79.0,101.0,87.0,97.0,94.0,93.0,81.0,96.0,91.0,0.152,0.237,0.105,0.1,0.087,0.32,-0.38,-0.86,0.54,-1.26,-0.96,1.66,93.5,88.7,81.4,93.5,84.0,75.0,0.19,0.366,0.339,0.316,0.506,0.144,0.221,0.299,0.063,0.302,0.442,0.136,0.333,0.476,0.434,0.278,0.556,0.138,,,,,,,,,
26,2024-07-24,746279,Pop Out,field_out,True,664983,608379,Jake McCarthy,Michael Wacha,0,92100e47-6d7c-4555-906d-aaee9c1dc0b8,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.65,3.88,101.0,102.0,91.0,99.0,0.791,7.66,2.58,8.38,1.07,1.11,0.257,0.467,0.207,0.29,0.433,111.0,111.0,115.0,71.0,88.0,91.0,82.0,100.0,97.0,79.0,101.0,87.0,97.0,94.0,93.0,81.0,96.0,91.0,0.152,0.237,0.105,0.1,0.087,0.32,-0.38,-0.86,0.54,-1.26,-0.96,1.66,93.5,88.7,81.4,93.5,84.0,75.0,0.19,0.366,0.339,0.316,0.506,0.144,0.221,0.299,0.063,0.302,0.442,0.136,0.333,0.476,0.434,0.278,0.556,0.138,,,,,,,,,
27,2024-07-24,746279,Double,double,False,553993,608379,Eugenio Suárez,Michael Wacha,0,a4c037f4-f058-49cf-aea1-96e2b7cc9a3c,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.65,3.88,101.0,102.0,91.0,99.0,0.791,7.66,2.58,8.38,1.07,1.11,0.257,0.467,0.207,0.29,0.433,111.0,111.0,115.0,71.0,88.0,91.0,82.0,100.0,97.0,79.0,101.0,87.0,97.0,94.0,93.0,81.0,96.0,91.0,0.152,0.237,0.105,0.1,0.087,0.32,-0.38,-0.86,0.54,-1.26,-0.96,1.66,93.5,88.7,81.4,93.5,84.0,75.0,0.19,0.366,0.339,0.316,0.506,0.144,0.221,0.299,0.063,0.302,0.442,0.136,0.333,0.476,0.434,0.278,0.556,0.138,,,,,,,,,
28,2024-07-24,746279,Strikeout,strikeout,True,677950,608379,Alek Thomas,Michael Wacha,0,611c3d17-509c-4011-94e0-bff76e58df78,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.65,3.88,101.0,102.0,91.0,99.0,0.791,7.66,2.58,8.38,1.07,1.11,0.257,0.467,0.207,0.29,0.433,111.0,111.0,115.0,71.0,88.0,91.0,82.0,100.0,97.0,79.0,101.0,87.0,97.0,94.0,93.0,81.0,96.0,91.0,0.152,0.237,0.105,0.1,0.087,0.32,-0.38,-0.86,0.54,-1.26,-0.96,1.66,93.5,88.7,81.4,93.5,84.0,75.0,0.19,0.366,0.339,0.316,0.506,0.144,0.221,0.299,0.063,0.302,0.442,0.136,0.333,0.476,0.434,0.278,0.556,0.138,,,,,,,,,
29,2024-07-24,746279,Double,double,False,686681,669194,Michael Massey,Ryne Nelson,0,c8d45cc1-7f42-4e84-89b9-341fad5a9edc,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.85,4.36,98.1,105.0,97.0,103.0,0.848,6.41,2.2,10.53,0.92,1.14,0.277,0.383,0.143,0.365,0.471,105.0,100.0,109.0,91.0,98.0,96.0,101.0,107.0,105.0,,,,108.0,112.0,110.0,76.0,103.0,92.0,,0.533,0.205,0.103,0.061,0.098,0.2,-1.29,,-1.74,2.02,-2.77,95.0,91.4,83.4,,84.5,77.5,0.326,0.651,0.19,0.276,0.438,0.205,,,,0.347,0.516,0.122,0.4,0.733,0.167,0.16,0.24,0.116,,,,,,,,,
30,2024-07-24,746279,Strikeout,strikeout,True,666023,669194,Freddy Fermin,Ryne Nelson,1,d8b452d7-a650-451d-bb2d-3ae09a360953,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.85,4.36,98.1,105.0,97.0,103.0,0.848,6.41,2.2,10.53,0.92,1.14,0.277,0.383,0.143,0.365,0.471,105.0,100.0,109.0,91.0,98.0,96.0,101.0,107.0,105.0,,,,108.0,112.0,110.0,76.0,103.0,92.0,,0.533,0.205,0.103,0.061,0.098,0.2,-1.29,,-1.74,2.02,-2.77,95.0,91.4,83.4,,84.5,77.5,0.326,0.651,0.19,0.276,0.438,0.205,,,,0.347,0.516,0.122,0.4,0.733,0.167,0.16,0.24,0.116,,,,,,,,,
31,2024-07-24,746279,Walk,walk,False,671221,669194,Drew Waters,Ryne Nelson,0,9d808572-fd4b-4cfb-9350-c00587d8f4d9,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.85,4.36,98.1,105.0,97.0,103.0,0.848,6.41,2.2,10.53,0.92,1.14,0.277,0.383,0.143,0.365,0.471,105.0,100.0,109.0,91.0,98.0,96.0,101.0,107.0,105.0,,,,108.0,112.0,110.0,76.0,103.0,92.0,,0.533,0.205,0.103,0.061,0.098,0.2,-1.29,,-1.74,2.02,-2.77,95.0,91.4,83.4,,84.5,77.5,0.326,0.651,0.19,0.276,0.438,0.205,,,,0.347,0.516,0.122,0.4,0.733,0.167,0.16,0.24,0.116,,,,,,,,,
