,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,CH%,wFA/C,wFS/C,wSI/C,wSL/C,wCH/C,vFA,vFS,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff
10,2024-03-29,746091,Walk,walk,False,669707,640462,Jared Triolo,A.J. Puk,1,a5c27083-095c-415f-a9c6-f5384044492e,640462.0,ajpuk,Puk,Left,A.J. Puk,MIA,4.61,3.64,41.0,100.0,109.0,101.0,0.753,8.78,5.05,7.68,0.66,0.98,0.222,0.385,0.214,0.282,0.432,118.0,111.0,110.0,111.0,99.0,98.0,108.0,96.0,97.0,99.0,105.0,108.0,115.0,103.0,113.0,0.191,0.377,0.042,0.366,0.024,1.89,-4.04,-1.99,-0.37,-2.0,94.9,84.4,90.3,94.4,82.7,0.152,0.197,0.286,0.071,0.071,0.488,0.37,0.593,0.056,0.444,0.667,0.111,0.4,0.4,0.4,,,,,,,,,,,,,,,,,,
11,2024-03-29,746091,Sac Fly Double Play,sac_fly_double_play,True,572191,640462,Michael A. Taylor,A.J. Puk,1,a8dd2128-e5e9-49fb-b20f-804b8844ca09,640462.0,ajpuk,Puk,Left,A.J. Puk,MIA,4.61,3.64,41.0,100.0,109.0,101.0,0.753,8.78,5.05,7.68,0.66,0.98,0.222,0.385,0.214,0.282,0.432,118.0,111.0,110.0,111.0,99.0,98.0,108.0,96.0,97.0,99.0,105.0,108.0,115.0,103.0,113.0,0.191,0.377,0.042,0.366,0.024,1.89,-4.04,-1.99,-0.37,-2.0,94.9,84.4,90.3,94.4,82.7,0.152,0.197,0.286,0.071,0.071,0.488,0.37,0.593,0.056,0.444,0.667,0.111,0.4,0.4,0.4,,,,,,,,,,,,,,,,,,
12,2024-03-29,746091,Groundout,field_out,True,656582,640462,Connor Joe,A.J. Puk,0,8c9c9bbf-41aa-4e41-b6d0-eded93079bd6,640462.0,ajpuk,Puk,Left,A.J. Puk,MIA,4.61,3.64,41.0,100.0,109.0,101.0,0.753,8.78,5.05,7.68,0.66,0.98,0.222,0.385,0.214,0.282,0.432,118.0,111.0,110.0,111.0,99.0,98.0,108.0,96.0,97.0,99.0,105.0,108.0,115.0,103.0,113.0,0.191,0.377,0.042,0.366,0.024,1.89,-4.04,-1.99,-0.37,-2.0,94.9,84.4,90.3,94.4,82.7,0.152,0.197,0.286,0.071,0.071,0.488,0.37,0.593,0.056,0.444,0.667,0.111,0.4,0.4,0.4,,,,,,,,,,,,,,,,,,
13,2024-03-29,746091,Single,single,False,650559,527048,Bryan De La Cruz,Martín Pérez,0,6822a2f7-64c7-48d1-b4f0-f48d57637650,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,52.0,92.0,90.0,75.0,103.0,96.0,,,,,,,0.375,0.055,,,0.215,-5.77,,-0.23,,-3.51,91.4,,83.4,90.9,,0.375,0.625,0.036,,,,0.3,0.423,0.1,,,,0.338,0.588,0.275,71.0,98.0,96.0,65.0,105.0,94.0,0.254,0.101,-0.81,0.23,88.4,78.3,0.304,0.609,0.196,0.364,0.409,0.306
14,2024-03-29,746091,Strikeout,strikeout,True,665862,527048,Jazz Chisholm Jr.,Martín Pérez,0,a5395c26-f716-4989-b341-f9cb2b65b837,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,52.0,92.0,90.0,75.0,103.0,96.0,,,,,,,0.375,0.055,,,0.215,-5.77,,-0.23,,-3.51,91.4,,83.4,90.9,,0.375,0.625,0.036,,,,0.3,0.423,0.1,,,,0.338,0.588,0.275,71.0,98.0,96.0,65.0,105.0,94.0,0.254,0.101,-0.81,0.23,88.4,78.3,0.304,0.609,0.196,0.364,0.409,0.306
15,2024-03-29,746091,Strikeout,strikeout,True,641313,527048,Tim Anderson,Martín Pérez,0,bd4e9ec4-00c7-4c63-bbdc-b32db5502230,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,52.0,92.0,90.0,75.0,103.0,96.0,,,,,,,0.375,0.055,,,0.215,-5.77,,-0.23,,-3.51,91.4,,83.4,90.9,,0.375,0.625,0.036,,,,0.3,0.423,0.1,,,,0.338,0.588,0.275,71.0,98.0,96.0,65.0,105.0,94.0,0.254,0.101,-0.81,0.23,88.4,78.3,0.304,0.609,0.196,0.364,0.409,0.306
16,2024-03-29,746091,Groundout,field_out,True,541645,527048,Avisaíl García,Martín Pérez,0,ba8b25ea-299a-47af-95a8-01f7e9a89672,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,52.0,92.0,90.0,75.0,103.0,96.0,,,,,,,0.375,0.055,,,0.215,-5.77,,-0.23,,-3.51,91.4,,83.4,90.9,,0.375,0.625,0.036,,,,0.3,0.423,0.1,,,,0.338,0.588,0.275,71.0,98.0,96.0,65.0,105.0,94.0,0.254,0.101,-0.81,0.23,88.4,78.3,0.304,0.609,0.196,0.364,0.409,0.306
17,2024-03-29,746091,Walk,walk,False,668804,640462,Bryan Reynolds,A.J. Puk,0,c084652c-e2ba-4dc2-ae69-8cce9d9659fc,640462.0,ajpuk,Puk,Left,A.J. Puk,MIA,4.61,3.64,41.0,100.0,109.0,101.0,0.753,8.78,5.05,7.68,0.66,0.98,0.222,0.385,0.214,0.282,0.432,118.0,111.0,110.0,111.0,99.0,98.0,108.0,96.0,97.0,99.0,105.0,108.0,115.0,103.0,113.0,0.191,0.377,0.042,0.366,0.024,1.89,-4.04,-1.99,-0.37,-2.0,94.9,84.4,90.3,94.4,82.7,0.152,0.197,0.286,0.071,0.071,0.488,0.37,0.593,0.056,0.444,0.667,0.111,0.4,0.4,0.4,,,,,,,,,,,,,,,,,,
18,2024-03-29,746091,Double,double,False,663647,640462,Ke'Bryan Hayes,A.J. Puk,1,7cad1034-90f9-4b2e-8df0-7028afb63f95,640462.0,ajpuk,Puk,Left,A.J. Puk,MIA,4.61,3.64,41.0,100.0,109.0,101.0,0.753,8.78,5.05,7.68,0.66,0.98,0.222,0.385,0.214,0.282,0.432,118.0,111.0,110.0,111.0,99.0,98.0,108.0,96.0,97.0,99.0,105.0,108.0,115.0,103.0,113.0,0.191,0.377,0.042,0.366,0.024,1.89,-4.04,-1.99,-0.37,-2.0,94.9,84.4,90.3,94.4,82.7,0.152,0.197,0.286,0.071,0.071,0.488,0.37,0.593,0.056,0.444,0.667,0.111,0.4,0.4,0.4,,,,,,,,,,,,,,,,,,
19,2024-03-29,746091,Walk,walk,False,457705,640462,Andrew McCutchen,A.J. Puk,1,756261a9-a887-4c68-89e2-8e721480fc07,640462.0,ajpuk,Puk,Left,A.J. Puk,MIA,4.61,3.64,41.0,100.0,109.0,101.0,0.753,8.78,5.05,7.68,0.66,0.98,0.222,0.385,0.214,0.282,0.432,118.0,111.0,110.0,111.0,99.0,98.0,108.0,96.0,97.0,99.0,105.0,108.0,115.0,103.0,113.0,0.191,0.377,0.042,0.366,0.024,1.89,-4.04,-1.99,-0.37,-2.0,94.9,84.4,90.3,94.4,82.7,0.152,0.197,0.286,0.071,0.071,0.488,0.37,0.593,0.056,0.444,0.667,0.111,0.4,0.4,0.4,,,,,,,,,,,,,,,,,,
20,2024-03-29,746091,Single,single,False,658668,640462,Edward Olivares,A.J. Puk,1,f766e2d0-1e1b-4e01-b5e4-cc92bda5bd7e,640462.0,ajpuk,Puk,Left,A.J. Puk,MIA,4.61,3.64,41.0,100.0,109.0,101.0,0.753,8.78,5.05,7.68,0.66,0.98,0.222,0.385,0.214,0.282,0.432,118.0,111.0,110.0,111.0,99.0,98.0,108.0,96.0,97.0,99.0,105.0,108.0,115.0,103.0,113.0,0.191,0.377,0.042,0.366,0.024,1.89,-4.04,-1.99,-0.37,-2.0,94.9,84.4,90.3,94.4,82.7,0.152,0.197,0.286,0.071,0.071,0.488,0.37,0.593,0.056,0.444,0.667,0.111,0.4,0.4,0.4,,,,,,,,,,,,,,,,,,
21,2024-03-29,746091,Forceout,force_out,True,680779,663773,Henry Davis,Bryan Hoeing,1,db74b54c-bdc1-4de1-865e-f5129fdfcf6d,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,MIA,3.16,5.99,25.2,102.0,100.0,102.0,0.825,7.36,2.45,9.12,0.7,1.89,0.241,0.43,0.152,0.278,0.45,,,,64.0,98.0,78.0,99.0,107.0,104.0,109.0,103.0,103.0,114.0,98.0,108.0,0.523,0.068,0.117,0.291,,3.27,2.04,-1.04,0.09,,94.3,87.0,,93.8,83.0,0.1,0.2,0.2,0.19,0.238,0.333,0.339,0.475,0.107,0.1,0.2,0.333,,,,,,,,,,,,,,,,,,,,,
22,2024-03-29,746091,Strikeout,strikeout,True,665833,663773,Oneil Cruz,Bryan Hoeing,0,8bafd45e-c367-416d-b04d-9477efcf0b96,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,MIA,3.16,5.99,25.2,102.0,100.0,102.0,0.825,7.36,2.45,9.12,0.7,1.89,0.241,0.43,0.152,0.278,0.45,,,,64.0,98.0,78.0,99.0,107.0,104.0,109.0,103.0,103.0,114.0,98.0,108.0,0.523,0.068,0.117,0.291,,3.27,2.04,-1.04,0.09,,94.3,87.0,,93.8,83.0,0.1,0.2,0.2,0.19,0.238,0.333,0.339,0.475,0.107,0.1,0.2,0.333,,,,,,,,,,,,,,,,,,,,,
23,2024-03-29,746091,Lineout,field_out,True,669707,663773,Jared Triolo,Bryan Hoeing,0,01f90eef-2bba-4d8d-a1ef-30c1d98b2ab4,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,MIA,3.16,5.99,25.2,102.0,100.0,102.0,0.825,7.36,2.45,9.12,0.7,1.89,0.241,0.43,0.152,0.278,0.45,,,,64.0,98.0,78.0,99.0,107.0,104.0,109.0,103.0,103.0,114.0,98.0,108.0,0.523,0.068,0.117,0.291,,3.27,2.04,-1.04,0.09,,94.3,87.0,,93.8,83.0,0.1,0.2,0.2,0.19,0.238,0.333,0.339,0.475,0.107,0.1,0.2,0.333,,,,,,,,,,,,,,,,,,,,,
24,2024-03-29,746091,Walk,walk,False,681146,527048,Jonah Bride,Martín Pérez,0,bda884cf-3c0d-4065-8429-49d8cca96ede,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,52.0,92.0,90.0,75.0,103.0,96.0,,,,,,,0.375,0.055,,,0.215,-5.77,,-0.23,,-3.51,91.4,,83.4,90.9,,0.375,0.625,0.036,,,,0.3,0.423,0.1,,,,0.338,0.588,0.275,71.0,98.0,96.0,65.0,105.0,94.0,0.254,0.101,-0.81,0.23,88.4,78.3,0.304,0.609,0.196,0.364,0.409,0.306
25,2024-03-29,746091,Flyout,field_out,True,542194,527048,Christian Bethancourt,Martín Pérez,0,875ff2b8-8f26-4ab4-a667-68e7a159ca7b,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,52.0,92.0,90.0,75.0,103.0,96.0,,,,,,,0.375,0.055,,,0.215,-5.77,,-0.23,,-3.51,91.4,,83.4,90.9,,0.375,0.625,0.036,,,,0.3,0.423,0.1,,,,0.338,0.588,0.275,71.0,98.0,96.0,65.0,105.0,94.0,0.254,0.101,-0.81,0.23,88.4,78.3,0.304,0.609,0.196,0.364,0.409,0.306
26,2024-03-29,746091,Forceout,force_out,True,650333,527048,Luis Arraez,Martín Pérez,1,04ed69cc-31ef-4fef-aa8f-013a727e5a34,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,52.0,92.0,90.0,75.0,103.0,96.0,,,,,,,0.375,0.055,,,0.215,-5.77,,-0.23,,-3.51,91.4,,83.4,90.9,,0.375,0.625,0.036,,,,0.3,0.423,0.1,,,,0.338,0.588,0.275,71.0,98.0,96.0,65.0,105.0,94.0,0.254,0.101,-0.81,0.23,88.4,78.3,0.304,0.609,0.196,0.364,0.409,0.306
27,2024-03-29,746091,Walk,walk,False,605137,527048,Josh Bell,Martín Pérez,1,d911eca1-26d1-4da2-97f0-351a61f2bc8d,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,52.0,92.0,90.0,75.0,103.0,96.0,,,,,,,0.375,0.055,,,0.215,-5.77,,-0.23,,-3.51,91.4,,83.4,90.9,,0.375,0.625,0.036,,,,0.3,0.423,0.1,,,,0.338,0.588,0.275,71.0,98.0,96.0,65.0,105.0,94.0,0.254,0.101,-0.81,0.23,88.4,78.3,0.304,0.609,0.196,0.364,0.409,0.306
28,2024-03-29,746091,Single,single,False,669394,527048,Jake Burger,Martín Pérez,1,00bcda02-b8cc-4662-8f2b-5a9d9a321aaf,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,52.0,92.0,90.0,75.0,103.0,96.0,,,,,,,0.375,0.055,,,0.215,-5.77,,-0.23,,-3.51,91.4,,83.4,90.9,,0.375,0.625,0.036,,,,0.3,0.423,0.1,,,,0.338,0.588,0.275,71.0,98.0,96.0,65.0,105.0,94.0,0.254,0.101,-0.81,0.23,88.4,78.3,0.304,0.609,0.196,0.364,0.409,0.306
29,2024-03-29,746091,Single,single,False,650559,527048,Bryan De La Cruz,Martín Pérez,1,b03ac2c5-6054-45b5-bcd5-f86bbd6aba00,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,52.0,92.0,90.0,75.0,103.0,96.0,,,,,,,0.375,0.055,,,0.215,-5.77,,-0.23,,-3.51,91.4,,83.4,90.9,,0.375,0.625,0.036,,,,0.3,0.423,0.1,,,,0.338,0.588,0.275,71.0,98.0,96.0,65.0,105.0,94.0,0.254,0.101,-0.81,0.23,88.4,78.3,0.304,0.609,0.196,0.364,0.409,0.306
30,2024-03-29,746091,Groundout,field_out,True,665862,527048,Jazz Chisholm Jr.,Martín Pérez,0,36bd0015-43ec-42f5-823d-279b17b90fee,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,52.0,92.0,90.0,75.0,103.0,96.0,,,,,,,0.375,0.055,,,0.215,-5.77,,-0.23,,-3.51,91.4,,83.4,90.9,,0.375,0.625,0.036,,,,0.3,0.423,0.1,,,,0.338,0.588,0.275,71.0,98.0,96.0,65.0,105.0,94.0,0.254,0.101,-0.81,0.23,88.4,78.3,0.304,0.609,0.196,0.364,0.409,0.306
31,2024-03-29,746091,Double,double,False,572191,663773,Michael A. Taylor,Bryan Hoeing,0,f021a165-dfa5-4592-b653-e9c9dc0427e1,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,MIA,3.16,5.99,25.2,102.0,100.0,102.0,0.825,7.36,2.45,9.12,0.7,1.89,0.241,0.43,0.152,0.278,0.45,,,,64.0,98.0,78.0,99.0,107.0,104.0,109.0,103.0,103.0,114.0,98.0,108.0,0.523,0.068,0.117,0.291,,3.27,2.04,-1.04,0.09,,94.3,87.0,,93.8,83.0,0.1,0.2,0.2,0.19,0.238,0.333,0.339,0.475,0.107,0.1,0.2,0.333,,,,,,,,,,,,,,,,,,,,,
32,2024-03-29,746091,Lineout,field_out,True,656582,663773,Connor Joe,Bryan Hoeing,0,9bf7bf54-ff67-44c4-9f80-475401a69c94,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,MIA,3.16,5.99,25.2,102.0,100.0,102.0,0.825,7.36,2.45,9.12,0.7,1.89,0.241,0.43,0.152,0.278,0.45,,,,64.0,98.0,78.0,99.0,107.0,104.0,109.0,103.0,103.0,114.0,98.0,108.0,0.523,0.068,0.117,0.291,,3.27,2.04,-1.04,0.09,,94.3,87.0,,93.8,83.0,0.1,0.2,0.2,0.19,0.238,0.333,0.339,0.475,0.107,0.1,0.2,0.333,,,,,,,,,,,,,,,,,,,,,
33,2024-03-29,746091,Strikeout,strikeout,True,668804,663773,Bryan Reynolds,Bryan Hoeing,1,7c38af59-92ba-436f-ae15-3528fcd42cb9,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,MIA,3.16,5.99,25.2,102.0,100.0,102.0,0.825,7.36,2.45,9.12,0.7,1.89,0.241,0.43,0.152,0.278,0.45,,,,64.0,98.0,78.0,99.0,107.0,104.0,109.0,103.0,103.0,114.0,98.0,108.0,0.523,0.068,0.117,0.291,,3.27,2.04,-1.04,0.09,,94.3,87.0,,93.8,83.0,0.1,0.2,0.2,0.19,0.238,0.333,0.339,0.475,0.107,0.1,0.2,0.333,,,,,,,,,,,,,,,,,,,,,
