,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff
10,2024-07-12,746685,Strikeout,strikeout,True,656896,686730,Emmanuel Rivera,Carson Spiers,0,0527f0e9-91d2-4474-b42e-3b657df55946,686730.0,carsonspiers,Spiers,Right,Carson Spiers,CIN,3.83,3.41,47.0,107.0,87.0,102.0,0.803,7.85,1.72,9.57,0.96,0.83,0.297,0.378,0.223,0.297,0.471,65.0,103.0,91.0,76.0,104.0,96.0,75.0,111.0,103.0,128.0,109.0,118.0,80.0,107.0,101.0,0.18,0.28,0.179,0.221,0.14,-1.31,1.46,3.02,-0.27,-2.68,92.3,87.8,86.7,92.0,81.2,0.236,0.382,0.25,0.282,0.359,0.123,0.243,0.459,0.329,0.355,0.548,0.135,0.24,0.4,0.234,,,,,,,,,,,,,,,,,,
11,2024-07-12,746685,Groundout,field_out,True,641584,630023,Jake Fraley,Yonny Chirinos,0,3396e660-7b61-4c95-bab3-a9449602bdf2,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,MIA,5.76,4.07,25.0,99.0,114.0,100.0,0.8,7.56,3.24,12.24,1.8,0.73,0.271,0.341,0.2,0.294,0.451,,,,67.0,97.0,86.0,101.0,101.0,102.0,153.0,99.0,109.0,,,,0.292,0.176,,0.373,,-4.05,,-6.55,1.09,,93.0,,,92.8,85.1,0.3,0.65,0.308,0.514,0.811,0.134,0.2,0.3,0.238,,,,,,,99.0,97.0,92.0,0.159,0.12,85.6,0.158,0.316,0.194,,,,,,,,,
12,2024-07-12,746685,Pop Out,field_out,True,682622,630023,Noelvi Marte,Yonny Chirinos,0,3a63dc10-6950-40a9-8d0f-a8daf7cfdeed,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,MIA,5.76,4.07,25.0,99.0,114.0,100.0,0.8,7.56,3.24,12.24,1.8,0.73,0.271,0.341,0.2,0.294,0.451,,,,67.0,97.0,86.0,101.0,101.0,102.0,153.0,99.0,109.0,,,,0.292,0.176,,0.373,,-4.05,,-6.55,1.09,,93.0,,,92.8,85.1,0.3,0.65,0.308,0.514,0.811,0.134,0.2,0.3,0.238,,,,,,,99.0,97.0,92.0,0.159,0.12,85.6,0.158,0.316,0.194,,,,,,,,,
13,2024-07-12,746685,Walk,walk,False,677956,630023,Rece Hinds,Yonny Chirinos,0,344ad9e3-b9f3-4ffc-85ed-cf2e3dde501d,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,MIA,5.76,4.07,25.0,99.0,114.0,100.0,0.8,7.56,3.24,12.24,1.8,0.73,0.271,0.341,0.2,0.294,0.451,,,,67.0,97.0,86.0,101.0,101.0,102.0,153.0,99.0,109.0,,,,0.292,0.176,,0.373,,-4.05,,-6.55,1.09,,93.0,,,92.8,85.1,0.3,0.65,0.308,0.514,0.811,0.134,0.2,0.3,0.238,,,,,,,99.0,97.0,92.0,0.159,0.12,85.6,0.158,0.316,0.194,,,,,,,,,
14,2024-07-12,746685,Double,double,False,666181,630023,Will Benson,Yonny Chirinos,1,e2aad8e5-387a-4f81-ab1a-1855d90a2857,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,MIA,5.76,4.07,25.0,99.0,114.0,100.0,0.8,7.56,3.24,12.24,1.8,0.73,0.271,0.341,0.2,0.294,0.451,,,,67.0,97.0,86.0,101.0,101.0,102.0,153.0,99.0,109.0,,,,0.292,0.176,,0.373,,-4.05,,-6.55,1.09,,93.0,,,92.8,85.1,0.3,0.65,0.308,0.514,0.811,0.134,0.2,0.3,0.238,,,,,,,99.0,97.0,92.0,0.159,0.12,85.6,0.158,0.316,0.194,,,,,,,,,
15,2024-07-12,746685,Walk,walk,False,663697,630023,Jonathan India,Yonny Chirinos,0,e4a77dc9-94eb-4482-8846-0829b6e898fa,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,MIA,5.76,4.07,25.0,99.0,114.0,100.0,0.8,7.56,3.24,12.24,1.8,0.73,0.271,0.341,0.2,0.294,0.451,,,,67.0,97.0,86.0,101.0,101.0,102.0,153.0,99.0,109.0,,,,0.292,0.176,,0.373,,-4.05,,-6.55,1.09,,93.0,,,92.8,85.1,0.3,0.65,0.308,0.514,0.811,0.134,0.2,0.3,0.238,,,,,,,99.0,97.0,92.0,0.159,0.12,85.6,0.158,0.316,0.194,,,,,,,,,
16,2024-07-12,746685,Strikeout,strikeout,True,682829,630023,Elly De La Cruz,Yonny Chirinos,0,ab255da4-9146-4159-9b45-960c523867f7,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,MIA,5.76,4.07,25.0,99.0,114.0,100.0,0.8,7.56,3.24,12.24,1.8,0.73,0.271,0.341,0.2,0.294,0.451,,,,67.0,97.0,86.0,101.0,101.0,102.0,153.0,99.0,109.0,,,,0.292,0.176,,0.373,,-4.05,,-6.55,1.09,,93.0,,,92.8,85.1,0.3,0.65,0.308,0.514,0.811,0.134,0.2,0.3,0.238,,,,,,,99.0,97.0,92.0,0.159,0.12,85.6,0.158,0.316,0.194,,,,,,,,,
17,2024-07-12,746685,Groundout,field_out,True,624503,686730,Nick Gordon,Carson Spiers,0,21104432-1287-4063-8b2c-cb9f8fc2a316,686730.0,carsonspiers,Spiers,Right,Carson Spiers,CIN,3.83,3.41,47.0,107.0,87.0,102.0,0.803,7.85,1.72,9.57,0.96,0.83,0.297,0.378,0.223,0.297,0.471,65.0,103.0,91.0,76.0,104.0,96.0,75.0,111.0,103.0,128.0,109.0,118.0,80.0,107.0,101.0,0.18,0.28,0.179,0.221,0.14,-1.31,1.46,3.02,-0.27,-2.68,92.3,87.8,86.7,92.0,81.2,0.236,0.382,0.25,0.282,0.359,0.123,0.243,0.459,0.329,0.355,0.548,0.135,0.24,0.4,0.234,,,,,,,,,,,,,,,,,,
18,2024-07-12,746685,Strikeout,strikeout,True,660644,686730,Vidal Bruján,Carson Spiers,0,bcad0ede-f576-447d-87f9-d1eaa9b38685,686730.0,carsonspiers,Spiers,Right,Carson Spiers,CIN,3.83,3.41,47.0,107.0,87.0,102.0,0.803,7.85,1.72,9.57,0.96,0.83,0.297,0.378,0.223,0.297,0.471,65.0,103.0,91.0,76.0,104.0,96.0,75.0,111.0,103.0,128.0,109.0,118.0,80.0,107.0,101.0,0.18,0.28,0.179,0.221,0.14,-1.31,1.46,3.02,-0.27,-2.68,92.3,87.8,86.7,92.0,81.2,0.236,0.382,0.25,0.282,0.359,0.123,0.243,0.459,0.329,0.355,0.548,0.135,0.24,0.4,0.234,,,,,,,,,,,,,,,,,,
19,2024-07-12,746685,Field Error,field_error,False,645305,686730,Ali Sánchez,Carson Spiers,0,e8ef38fe-664c-4edd-b94a-1ccd53d920df,686730.0,carsonspiers,Spiers,Right,Carson Spiers,CIN,3.83,3.41,47.0,107.0,87.0,102.0,0.803,7.85,1.72,9.57,0.96,0.83,0.297,0.378,0.223,0.297,0.471,65.0,103.0,91.0,76.0,104.0,96.0,75.0,111.0,103.0,128.0,109.0,118.0,80.0,107.0,101.0,0.18,0.28,0.179,0.221,0.14,-1.31,1.46,3.02,-0.27,-2.68,92.3,87.8,86.7,92.0,81.2,0.236,0.382,0.25,0.282,0.359,0.123,0.243,0.459,0.329,0.355,0.548,0.135,0.24,0.4,0.234,,,,,,,,,,,,,,,,,,
20,2024-07-12,746685,Strikeout,strikeout,True,665862,686730,Jazz Chisholm Jr.,Carson Spiers,0,8348a29d-6a5a-4b7e-b882-a8465bcb49ea,686730.0,carsonspiers,Spiers,Right,Carson Spiers,CIN,3.83,3.41,47.0,107.0,87.0,102.0,0.803,7.85,1.72,9.57,0.96,0.83,0.297,0.378,0.223,0.297,0.471,65.0,103.0,91.0,76.0,104.0,96.0,75.0,111.0,103.0,128.0,109.0,118.0,80.0,107.0,101.0,0.18,0.28,0.179,0.221,0.14,-1.31,1.46,3.02,-0.27,-2.68,92.3,87.8,86.7,92.0,81.2,0.236,0.382,0.25,0.282,0.359,0.123,0.243,0.459,0.329,0.355,0.548,0.135,0.24,0.4,0.234,,,,,,,,,,,,,,,,,,
21,2024-07-12,746685,Walk,walk,False,600869,630023,Jeimer Candelario,Yonny Chirinos,0,00ec3a57-42a9-4fb9-8853-fbd2b0abd09a,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,MIA,5.76,4.07,25.0,99.0,114.0,100.0,0.8,7.56,3.24,12.24,1.8,0.73,0.271,0.341,0.2,0.294,0.451,,,,67.0,97.0,86.0,101.0,101.0,102.0,153.0,99.0,109.0,,,,0.292,0.176,,0.373,,-4.05,,-6.55,1.09,,93.0,,,92.8,85.1,0.3,0.65,0.308,0.514,0.811,0.134,0.2,0.3,0.238,,,,,,,99.0,97.0,92.0,0.159,0.12,85.6,0.158,0.316,0.194,,,,,,,,,
22,2024-07-12,746685,Single,single,False,668715,630023,Spencer Steer,Yonny Chirinos,1,8ba60a19-0bfc-497d-b57e-6bb56b50ab0e,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,MIA,5.76,4.07,25.0,99.0,114.0,100.0,0.8,7.56,3.24,12.24,1.8,0.73,0.271,0.341,0.2,0.294,0.451,,,,67.0,97.0,86.0,101.0,101.0,102.0,153.0,99.0,109.0,,,,0.292,0.176,,0.373,,-4.05,,-6.55,1.09,,93.0,,,92.8,85.1,0.3,0.65,0.308,0.514,0.811,0.134,0.2,0.3,0.238,,,,,,,99.0,97.0,92.0,0.159,0.12,85.6,0.158,0.316,0.194,,,,,,,,,
23,2024-07-12,746685,Lineout,field_out,True,663886,630023,Tyler Stephenson,Yonny Chirinos,0,39283d28-9c47-41f3-8626-108abc7a0ae0,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,MIA,5.76,4.07,25.0,99.0,114.0,100.0,0.8,7.56,3.24,12.24,1.8,0.73,0.271,0.341,0.2,0.294,0.451,,,,67.0,97.0,86.0,101.0,101.0,102.0,153.0,99.0,109.0,,,,0.292,0.176,,0.373,,-4.05,,-6.55,1.09,,93.0,,,92.8,85.1,0.3,0.65,0.308,0.514,0.811,0.134,0.2,0.3,0.238,,,,,,,99.0,97.0,92.0,0.159,0.12,85.6,0.158,0.316,0.194,,,,,,,,,
24,2024-07-12,746685,Groundout,field_out,True,641584,630023,Jake Fraley,Yonny Chirinos,1,1fa917fc-8dd1-42e1-906f-f7d9c0b074fb,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,MIA,5.76,4.07,25.0,99.0,114.0,100.0,0.8,7.56,3.24,12.24,1.8,0.73,0.271,0.341,0.2,0.294,0.451,,,,67.0,97.0,86.0,101.0,101.0,102.0,153.0,99.0,109.0,,,,0.292,0.176,,0.373,,-4.05,,-6.55,1.09,,93.0,,,92.8,85.1,0.3,0.65,0.308,0.514,0.811,0.134,0.2,0.3,0.238,,,,,,,99.0,97.0,92.0,0.159,0.12,85.6,0.158,0.316,0.194,,,,,,,,,
25,2024-07-12,746685,Hit By Pitch,hit_by_pitch,False,682622,630023,Noelvi Marte,Yonny Chirinos,0,4e7c4011-a30d-4f5b-a546-9220381d14db,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,MIA,5.76,4.07,25.0,99.0,114.0,100.0,0.8,7.56,3.24,12.24,1.8,0.73,0.271,0.341,0.2,0.294,0.451,,,,67.0,97.0,86.0,101.0,101.0,102.0,153.0,99.0,109.0,,,,0.292,0.176,,0.373,,-4.05,,-6.55,1.09,,93.0,,,92.8,85.1,0.3,0.65,0.308,0.514,0.811,0.134,0.2,0.3,0.238,,,,,,,99.0,97.0,92.0,0.159,0.12,85.6,0.158,0.316,0.194,,,,,,,,,
26,2024-07-12,746685,Home Run,home_run,False,677956,630023,Rece Hinds,Yonny Chirinos,1,1eb5f1a6-0e5d-4461-a637-39b943a9704b,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,MIA,5.76,4.07,25.0,99.0,114.0,100.0,0.8,7.56,3.24,12.24,1.8,0.73,0.271,0.341,0.2,0.294,0.451,,,,67.0,97.0,86.0,101.0,101.0,102.0,153.0,99.0,109.0,,,,0.292,0.176,,0.373,,-4.05,,-6.55,1.09,,93.0,,,92.8,85.1,0.3,0.65,0.308,0.514,0.811,0.134,0.2,0.3,0.238,,,,,,,99.0,97.0,92.0,0.159,0.12,85.6,0.158,0.316,0.194,,,,,,,,,
27,2024-07-12,746685,Flyout,field_out,True,666181,630023,Will Benson,Yonny Chirinos,0,9e18d0b3-b541-45ea-ae8c-bcfcf65e90d6,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,MIA,5.76,4.07,25.0,99.0,114.0,100.0,0.8,7.56,3.24,12.24,1.8,0.73,0.271,0.341,0.2,0.294,0.451,,,,67.0,97.0,86.0,101.0,101.0,102.0,153.0,99.0,109.0,,,,0.292,0.176,,0.373,,-4.05,,-6.55,1.09,,93.0,,,92.8,85.1,0.3,0.65,0.308,0.514,0.811,0.134,0.2,0.3,0.238,,,,,,,99.0,97.0,92.0,0.159,0.12,85.6,0.158,0.316,0.194,,,,,,,,,
28,2024-07-12,746685,Single,single,False,669364,686730,Xavier Edwards,Carson Spiers,0,38de25f9-a966-4fb9-bf95-cc344466f6ca,686730.0,carsonspiers,Spiers,Right,Carson Spiers,CIN,3.83,3.41,47.0,107.0,87.0,102.0,0.803,7.85,1.72,9.57,0.96,0.83,0.297,0.378,0.223,0.297,0.471,65.0,103.0,91.0,76.0,104.0,96.0,75.0,111.0,103.0,128.0,109.0,118.0,80.0,107.0,101.0,0.18,0.28,0.179,0.221,0.14,-1.31,1.46,3.02,-0.27,-2.68,92.3,87.8,86.7,92.0,81.2,0.236,0.382,0.25,0.282,0.359,0.123,0.243,0.459,0.329,0.355,0.548,0.135,0.24,0.4,0.234,,,,,,,,,,,,,,,,,,
29,2024-07-12,746685,Single,single,False,650559,686730,Bryan De La Cruz,Carson Spiers,1,4e185cae-05b2-48a3-af95-56b1acf8d680,686730.0,carsonspiers,Spiers,Right,Carson Spiers,CIN,3.83,3.41,47.0,107.0,87.0,102.0,0.803,7.85,1.72,9.57,0.96,0.83,0.297,0.378,0.223,0.297,0.471,65.0,103.0,91.0,76.0,104.0,96.0,75.0,111.0,103.0,128.0,109.0,118.0,80.0,107.0,101.0,0.18,0.28,0.179,0.221,0.14,-1.31,1.46,3.02,-0.27,-2.68,92.3,87.8,86.7,92.0,81.2,0.236,0.382,0.25,0.282,0.359,0.123,0.243,0.459,0.329,0.355,0.548,0.135,0.24,0.4,0.234,,,,,,,,,,,,,,,,,,
30,2024-07-12,746685,Flyout,field_out,True,605137,686730,Josh Bell,Carson Spiers,0,29dcd561-7aed-4bf8-876a-381e651b965e,686730.0,carsonspiers,Spiers,Right,Carson Spiers,CIN,3.83,3.41,47.0,107.0,87.0,102.0,0.803,7.85,1.72,9.57,0.96,0.83,0.297,0.378,0.223,0.297,0.471,65.0,103.0,91.0,76.0,104.0,96.0,75.0,111.0,103.0,128.0,109.0,118.0,80.0,107.0,101.0,0.18,0.28,0.179,0.221,0.14,-1.31,1.46,3.02,-0.27,-2.68,92.3,87.8,86.7,92.0,81.2,0.236,0.382,0.25,0.282,0.359,0.123,0.243,0.459,0.329,0.355,0.548,0.135,0.24,0.4,0.234,,,,,,,,,,,,,,,,,,
31,2024-07-12,746685,Home Run,home_run,False,660821,686730,Jesús Sánchez,Carson Spiers,1,e8a20058-1f64-4568-8cab-818a9dc23409,686730.0,carsonspiers,Spiers,Right,Carson Spiers,CIN,3.83,3.41,47.0,107.0,87.0,102.0,0.803,7.85,1.72,9.57,0.96,0.83,0.297,0.378,0.223,0.297,0.471,65.0,103.0,91.0,76.0,104.0,96.0,75.0,111.0,103.0,128.0,109.0,118.0,80.0,107.0,101.0,0.18,0.28,0.179,0.221,0.14,-1.31,1.46,3.02,-0.27,-2.68,92.3,87.8,86.7,92.0,81.2,0.236,0.382,0.25,0.282,0.359,0.123,0.243,0.459,0.329,0.355,0.548,0.135,0.24,0.4,0.234,,,,,,,,,,,,,,,,,,
32,2024-07-12,746685,Single,single,False,656896,686730,Emmanuel Rivera,Carson Spiers,0,4d21b485-0bbb-40e8-ac62-430e2239fbea,686730.0,carsonspiers,Spiers,Right,Carson Spiers,CIN,3.83,3.41,47.0,107.0,87.0,102.0,0.803,7.85,1.72,9.57,0.96,0.83,0.297,0.378,0.223,0.297,0.471,65.0,103.0,91.0,76.0,104.0,96.0,75.0,111.0,103.0,128.0,109.0,118.0,80.0,107.0,101.0,0.18,0.28,0.179,0.221,0.14,-1.31,1.46,3.02,-0.27,-2.68,92.3,87.8,86.7,92.0,81.2,0.236,0.382,0.25,0.282,0.359,0.123,0.243,0.459,0.329,0.355,0.548,0.135,0.24,0.4,0.234,,,,,,,,,,,,,,,,,,
33,2024-07-12,746685,Strikeout,strikeout,True,624503,686730,Nick Gordon,Carson Spiers,0,4edf656a-c8b2-4ecd-b400-bbabffef9c22,686730.0,carsonspiers,Spiers,Right,Carson Spiers,CIN,3.83,3.41,47.0,107.0,87.0,102.0,0.803,7.85,1.72,9.57,0.96,0.83,0.297,0.378,0.223,0.297,0.471,65.0,103.0,91.0,76.0,104.0,96.0,75.0,111.0,103.0,128.0,109.0,118.0,80.0,107.0,101.0,0.18,0.28,0.179,0.221,0.14,-1.31,1.46,3.02,-0.27,-2.68,92.3,87.8,86.7,92.0,81.2,0.236,0.382,0.25,0.282,0.359,0.123,0.243,0.459,0.329,0.355,0.548,0.135,0.24,0.4,0.234,,,,,,,,,,,,,,,,,,
34,2024-07-12,746685,Groundout,field_out,True,660644,686730,Vidal Bruján,Carson Spiers,0,c01bf9a8-9810-4a65-94bd-5b3e7405dfc9,686730.0,carsonspiers,Spiers,Right,Carson Spiers,CIN,3.83,3.41,47.0,107.0,87.0,102.0,0.803,7.85,1.72,9.57,0.96,0.83,0.297,0.378,0.223,0.297,0.471,65.0,103.0,91.0,76.0,104.0,96.0,75.0,111.0,103.0,128.0,109.0,118.0,80.0,107.0,101.0,0.18,0.28,0.179,0.221,0.14,-1.31,1.46,3.02,-0.27,-2.68,92.3,87.8,86.7,92.0,81.2,0.236,0.382,0.25,0.282,0.359,0.123,0.243,0.459,0.329,0.355,0.548,0.135,0.24,0.4,0.234,,,,,,,,,,,,,,,,,,
