,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,wFA/C,wSL/C,wCU/C,vFA,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff
10,2024-08-19,745620,Strikeout,strikeout,True,666185,671212,Dylan Carlson,Joe Boyle,0,8d32d7c2-c7e2-422a-886b-75b9aa3c88e6,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.12,4.47,43.0,90.0,120.0,94.0,0.746,10.26,7.53,8.16,0.84,0.87,0.256,0.282,0.154,0.265,0.404,110.0,75.0,87.0,104.0,86.0,86.0,139.0,106.0,120.0,0.574,0.385,0.041,-0.97,0.17,0.56,97.5,87.6,80.4,0.279,0.419,0.222,0.169,0.231,0.355,0.4,0.8,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-19,745620,Groundout,field_out,True,642350,671212,Jose Siri,Joe Boyle,0,1c643294-85bf-4c71-a702-909496085902,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.12,4.47,43.0,90.0,120.0,94.0,0.746,10.26,7.53,8.16,0.84,0.87,0.256,0.282,0.154,0.265,0.404,110.0,75.0,87.0,104.0,86.0,86.0,139.0,106.0,120.0,0.574,0.385,0.041,-0.97,0.17,0.56,97.5,87.6,80.4,0.279,0.419,0.222,0.169,0.231,0.355,0.4,0.8,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-19,745620,Flyout,field_out,True,670764,671212,Taylor Walls,Joe Boyle,0,b6c653b8-d907-4f3e-b9d1-176831b76bd1,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.12,4.47,43.0,90.0,120.0,94.0,0.746,10.26,7.53,8.16,0.84,0.87,0.256,0.282,0.154,0.265,0.404,110.0,75.0,87.0,104.0,86.0,86.0,139.0,106.0,120.0,0.574,0.385,0.041,-0.97,0.17,0.56,97.5,87.6,80.4,0.279,0.419,0.222,0.169,0.231,0.355,0.4,0.8,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-08-19,745620,Flyout,field_out,True,664913,671737,Seth Brown,Taj Bradley,0,0ef0deda-0675-4f21-95fa-135fd28749a4,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,3.77,3.97,107.1,97.0,116.0,102.0,0.75,9.98,3.02,7.38,1.43,1.03,0.239,0.405,0.099,0.401,0.424,101.0,89.0,92.0,127.0,97.0,101.0,,,,0.419,,0.096,0.4,,-1.48,96.3,,79.0,0.261,0.461,0.205,,,,,,,90.0,97.0,96.0,122.0,100.0,112.0,0.203,0.282,1.07,0.83,90.7,90.7,0.188,0.293,0.331,0.197,0.395,0.314,0.227,0.545,0.341,,,,,,,,,,,,,,,,,,
14,2024-08-19,745620,Strikeout,strikeout,True,647351,671737,Abraham Toro,Taj Bradley,0,317735e5-2d87-421d-a7c7-de6e0b880ab6,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,3.77,3.97,107.1,97.0,116.0,102.0,0.75,9.98,3.02,7.38,1.43,1.03,0.239,0.405,0.099,0.401,0.424,101.0,89.0,92.0,127.0,97.0,101.0,,,,0.419,,0.096,0.4,,-1.48,96.3,,79.0,0.261,0.461,0.205,,,,,,,90.0,97.0,96.0,122.0,100.0,112.0,0.203,0.282,1.07,0.83,90.7,90.7,0.188,0.293,0.331,0.197,0.395,0.314,0.227,0.545,0.341,,,,,,,,,,,,,,,,,,
15,2024-08-19,745620,Single,single,False,680869,671737,Zack Gelof,Taj Bradley,0,b6bedc3f-3195-43b2-9548-aaeb7d021b7a,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,3.77,3.97,107.1,97.0,116.0,102.0,0.75,9.98,3.02,7.38,1.43,1.03,0.239,0.405,0.099,0.401,0.424,101.0,89.0,92.0,127.0,97.0,101.0,,,,0.419,,0.096,0.4,,-1.48,96.3,,79.0,0.261,0.461,0.205,,,,,,,90.0,97.0,96.0,122.0,100.0,112.0,0.203,0.282,1.07,0.83,90.7,90.7,0.188,0.293,0.331,0.197,0.395,0.314,0.227,0.545,0.341,,,,,,,,,,,,,,,,,,
16,2024-08-19,745620,Walk,walk,False,680474,671737,Max Schuemann,Taj Bradley,1,67a9dbb7-8d92-4d7a-8b89-b8962cb527e3,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,3.77,3.97,107.1,97.0,116.0,102.0,0.75,9.98,3.02,7.38,1.43,1.03,0.239,0.405,0.099,0.401,0.424,101.0,89.0,92.0,127.0,97.0,101.0,,,,0.419,,0.096,0.4,,-1.48,96.3,,79.0,0.261,0.461,0.205,,,,,,,90.0,97.0,96.0,122.0,100.0,112.0,0.203,0.282,1.07,0.83,90.7,90.7,0.188,0.293,0.331,0.197,0.395,0.314,0.227,0.545,0.341,,,,,,,,,,,,,,,,,,
17,2024-08-19,745620,Groundout,field_out,True,671732,671737,Lawrence Butler,Taj Bradley,0,353b47e4-7e6a-406d-a4b7-00ad22bccebc,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,3.77,3.97,107.1,97.0,116.0,102.0,0.75,9.98,3.02,7.38,1.43,1.03,0.239,0.405,0.099,0.401,0.424,101.0,89.0,92.0,127.0,97.0,101.0,,,,0.419,,0.096,0.4,,-1.48,96.3,,79.0,0.261,0.461,0.205,,,,,,,90.0,97.0,96.0,122.0,100.0,112.0,0.203,0.282,1.07,0.83,90.7,90.7,0.188,0.293,0.331,0.197,0.395,0.314,0.227,0.545,0.341,,,,,,,,,,,,,,,,,,
18,2024-08-19,745620,Field Error,field_error,False,656577,671212,Alex Jackson,Joe Boyle,0,f14ab574-4a3b-4431-b66d-f3c874fd92bb,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.12,4.47,43.0,90.0,120.0,94.0,0.746,10.26,7.53,8.16,0.84,0.87,0.256,0.282,0.154,0.265,0.404,110.0,75.0,87.0,104.0,86.0,86.0,139.0,106.0,120.0,0.574,0.385,0.041,-0.97,0.17,0.56,97.5,87.6,80.4,0.279,0.419,0.222,0.169,0.231,0.355,0.4,0.8,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-19,745620,Strikeout,strikeout,True,650490,671212,Yandy Díaz,Joe Boyle,0,23cd33c0-c64c-439f-a50e-56724f617b3d,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.12,4.47,43.0,90.0,120.0,94.0,0.746,10.26,7.53,8.16,0.84,0.87,0.256,0.282,0.154,0.265,0.404,110.0,75.0,87.0,104.0,86.0,86.0,139.0,106.0,120.0,0.574,0.385,0.041,-0.97,0.17,0.56,97.5,87.6,80.4,0.279,0.419,0.222,0.169,0.231,0.355,0.4,0.8,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-19,745620,Flyout,field_out,True,664040,671212,Brandon Lowe,Joe Boyle,0,ed392ac4-1576-44dd-ad7a-d59d65d6fe59,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.12,4.47,43.0,90.0,120.0,94.0,0.746,10.26,7.53,8.16,0.84,0.87,0.256,0.282,0.154,0.265,0.404,110.0,75.0,87.0,104.0,86.0,86.0,139.0,106.0,120.0,0.574,0.385,0.041,-0.97,0.17,0.56,97.5,87.6,80.4,0.279,0.419,0.222,0.169,0.231,0.355,0.4,0.8,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-08-19,745620,Strikeout,strikeout,True,676609,671212,José Caballero,Joe Boyle,0,29002d5f-4fb6-4024-be50-1a6be09243b4,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.12,4.47,43.0,90.0,120.0,94.0,0.746,10.26,7.53,8.16,0.84,0.87,0.256,0.282,0.154,0.265,0.404,110.0,75.0,87.0,104.0,86.0,86.0,139.0,106.0,120.0,0.574,0.385,0.041,-0.97,0.17,0.56,97.5,87.6,80.4,0.279,0.419,0.222,0.169,0.231,0.355,0.4,0.8,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-08-19,745620,Flyout,field_out,True,667670,671737,Brent Rooker,Taj Bradley,0,a96e3e0a-3086-44c1-989a-a15fcff02b18,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,3.77,3.97,107.1,97.0,116.0,102.0,0.75,9.98,3.02,7.38,1.43,1.03,0.239,0.405,0.099,0.401,0.424,101.0,89.0,92.0,127.0,97.0,101.0,,,,0.419,,0.096,0.4,,-1.48,96.3,,79.0,0.261,0.461,0.205,,,,,,,90.0,97.0,96.0,122.0,100.0,112.0,0.203,0.282,1.07,0.83,90.7,90.7,0.188,0.293,0.331,0.197,0.395,0.314,0.227,0.545,0.341,,,,,,,,,,,,,,,,,,
23,2024-08-19,745620,Pop Out,field_out,True,668709,671737,JJ Bleday,Taj Bradley,0,4be0ae32-a94f-40f4-af54-3ee2d4e54570,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,3.77,3.97,107.1,97.0,116.0,102.0,0.75,9.98,3.02,7.38,1.43,1.03,0.239,0.405,0.099,0.401,0.424,101.0,89.0,92.0,127.0,97.0,101.0,,,,0.419,,0.096,0.4,,-1.48,96.3,,79.0,0.261,0.461,0.205,,,,,,,90.0,97.0,96.0,122.0,100.0,112.0,0.203,0.282,1.07,0.83,90.7,90.7,0.188,0.293,0.331,0.197,0.395,0.314,0.227,0.545,0.341,,,,,,,,,,,,,,,,,,
24,2024-08-19,745620,Groundout,field_out,True,609280,671737,Miguel Andujar,Taj Bradley,0,82c3359f-077d-4dc7-81c1-51bf523b629f,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,3.77,3.97,107.1,97.0,116.0,102.0,0.75,9.98,3.02,7.38,1.43,1.03,0.239,0.405,0.099,0.401,0.424,101.0,89.0,92.0,127.0,97.0,101.0,,,,0.419,,0.096,0.4,,-1.48,96.3,,79.0,0.261,0.461,0.205,,,,,,,90.0,97.0,96.0,122.0,100.0,112.0,0.203,0.282,1.07,0.83,90.7,90.7,0.188,0.293,0.331,0.197,0.395,0.314,0.227,0.545,0.341,,,,,,,,,,,,,,,,,,
25,2024-08-19,745620,Flyout,field_out,True,666139,671212,Josh Lowe,Joe Boyle,0,43a7cbbe-988c-4e2a-97a7-8fa8e472b931,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.12,4.47,43.0,90.0,120.0,94.0,0.746,10.26,7.53,8.16,0.84,0.87,0.256,0.282,0.154,0.265,0.404,110.0,75.0,87.0,104.0,86.0,86.0,139.0,106.0,120.0,0.574,0.385,0.041,-0.97,0.17,0.56,97.5,87.6,80.4,0.279,0.419,0.222,0.169,0.231,0.355,0.4,0.8,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-08-19,745620,Walk,walk,False,691406,671212,Junior Caminero,Joe Boyle,0,2dd81431-87f3-417a-bcff-13579ad28567,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.12,4.47,43.0,90.0,120.0,94.0,0.746,10.26,7.53,8.16,0.84,0.87,0.256,0.282,0.154,0.265,0.404,110.0,75.0,87.0,104.0,86.0,86.0,139.0,106.0,120.0,0.574,0.385,0.041,-0.97,0.17,0.56,97.5,87.6,80.4,0.279,0.419,0.222,0.169,0.231,0.355,0.4,0.8,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-19,745620,Strikeout,strikeout,True,666185,671212,Dylan Carlson,Joe Boyle,1,783870b1-44a0-46ff-b7b5-207c6400c1b6,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.12,4.47,43.0,90.0,120.0,94.0,0.746,10.26,7.53,8.16,0.84,0.87,0.256,0.282,0.154,0.265,0.404,110.0,75.0,87.0,104.0,86.0,86.0,139.0,106.0,120.0,0.574,0.385,0.041,-0.97,0.17,0.56,97.5,87.6,80.4,0.279,0.419,0.222,0.169,0.231,0.355,0.4,0.8,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-19,745620,Strikeout,strikeout,True,642350,671212,Jose Siri,Joe Boyle,0,498844e4-e2e3-4135-8643-c9dc25734b1c,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.12,4.47,43.0,90.0,120.0,94.0,0.746,10.26,7.53,8.16,0.84,0.87,0.256,0.282,0.154,0.265,0.404,110.0,75.0,87.0,104.0,86.0,86.0,139.0,106.0,120.0,0.574,0.385,0.041,-0.97,0.17,0.56,97.5,87.6,80.4,0.279,0.419,0.222,0.169,0.231,0.355,0.4,0.8,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-19,745620,Single,single,False,669127,671737,Shea Langeliers,Taj Bradley,0,5d1ecb29-a69e-433d-a262-47fc7d1d2283,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,3.77,3.97,107.1,97.0,116.0,102.0,0.75,9.98,3.02,7.38,1.43,1.03,0.239,0.405,0.099,0.401,0.424,101.0,89.0,92.0,127.0,97.0,101.0,,,,0.419,,0.096,0.4,,-1.48,96.3,,79.0,0.261,0.461,0.205,,,,,,,90.0,97.0,96.0,122.0,100.0,112.0,0.203,0.282,1.07,0.83,90.7,90.7,0.188,0.293,0.331,0.197,0.395,0.314,0.227,0.545,0.341,,,,,,,,,,,,,,,,,,
30,2024-08-19,745620,Grounded Into DP,grounded_into_double_play,True,664913,671737,Seth Brown,Taj Bradley,1,97ea3498-7d45-4afe-8265-9b37223073d7,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,3.77,3.97,107.1,97.0,116.0,102.0,0.75,9.98,3.02,7.38,1.43,1.03,0.239,0.405,0.099,0.401,0.424,101.0,89.0,92.0,127.0,97.0,101.0,,,,0.419,,0.096,0.4,,-1.48,96.3,,79.0,0.261,0.461,0.205,,,,,,,90.0,97.0,96.0,122.0,100.0,112.0,0.203,0.282,1.07,0.83,90.7,90.7,0.188,0.293,0.331,0.197,0.395,0.314,0.227,0.545,0.341,,,,,,,,,,,,,,,,,,
31,2024-08-19,745620,Lineout,field_out,True,647351,671737,Abraham Toro,Taj Bradley,0,1ffa97b0-f2a2-4cb4-b6e5-c35465ec58c9,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,3.77,3.97,107.1,97.0,116.0,102.0,0.75,9.98,3.02,7.38,1.43,1.03,0.239,0.405,0.099,0.401,0.424,101.0,89.0,92.0,127.0,97.0,101.0,,,,0.419,,0.096,0.4,,-1.48,96.3,,79.0,0.261,0.461,0.205,,,,,,,90.0,97.0,96.0,122.0,100.0,112.0,0.203,0.282,1.07,0.83,90.7,90.7,0.188,0.293,0.331,0.197,0.395,0.314,0.227,0.545,0.341,,,,,,,,,,,,,,,,,,
32,2024-08-19,745620,Flyout,field_out,True,670764,671212,Taylor Walls,Joe Boyle,0,6f892012-dc1b-459a-9992-df2b583719ea,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.12,4.47,43.0,90.0,120.0,94.0,0.746,10.26,7.53,8.16,0.84,0.87,0.256,0.282,0.154,0.265,0.404,110.0,75.0,87.0,104.0,86.0,86.0,139.0,106.0,120.0,0.574,0.385,0.041,-0.97,0.17,0.56,97.5,87.6,80.4,0.279,0.419,0.222,0.169,0.231,0.355,0.4,0.8,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-08-19,745620,Pop Out,field_out,True,656577,671212,Alex Jackson,Joe Boyle,0,4b6d1b4d-fd0a-423a-bea1-27f103edbf5e,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.12,4.47,43.0,90.0,120.0,94.0,0.746,10.26,7.53,8.16,0.84,0.87,0.256,0.282,0.154,0.265,0.404,110.0,75.0,87.0,104.0,86.0,86.0,139.0,106.0,120.0,0.574,0.385,0.041,-0.97,0.17,0.56,97.5,87.6,80.4,0.279,0.419,0.222,0.169,0.231,0.355,0.4,0.8,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-08-19,745620,Single,single,False,650490,671212,Yandy Díaz,Joe Boyle,0,98b0f5e0-08fc-4758-98a6-58e892324a75,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.12,4.47,43.0,90.0,120.0,94.0,0.746,10.26,7.53,8.16,0.84,0.87,0.256,0.282,0.154,0.265,0.404,110.0,75.0,87.0,104.0,86.0,86.0,139.0,106.0,120.0,0.574,0.385,0.041,-0.97,0.17,0.56,97.5,87.6,80.4,0.279,0.419,0.222,0.169,0.231,0.355,0.4,0.8,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-08-19,745620,Groundout,field_out,True,664040,671212,Brandon Lowe,Joe Boyle,0,ebb6393a-3af3-46c2-ac73-26028cddad70,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.12,4.47,43.0,90.0,120.0,94.0,0.746,10.26,7.53,8.16,0.84,0.87,0.256,0.282,0.154,0.265,0.404,110.0,75.0,87.0,104.0,86.0,86.0,139.0,106.0,120.0,0.574,0.385,0.041,-0.97,0.17,0.56,97.5,87.6,80.4,0.279,0.419,0.222,0.169,0.231,0.355,0.4,0.8,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2024-08-19,745620,Double,double,False,680869,671737,Zack Gelof,Taj Bradley,0,31fd9d70-95c6-4bfb-97db-56d21e564b57,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,3.77,3.97,107.1,97.0,116.0,102.0,0.75,9.98,3.02,7.38,1.43,1.03,0.239,0.405,0.099,0.401,0.424,101.0,89.0,92.0,127.0,97.0,101.0,,,,0.419,,0.096,0.4,,-1.48,96.3,,79.0,0.261,0.461,0.205,,,,,,,90.0,97.0,96.0,122.0,100.0,112.0,0.203,0.282,1.07,0.83,90.7,90.7,0.188,0.293,0.331,0.197,0.395,0.314,0.227,0.545,0.341,,,,,,,,,,,,,,,,,,
37,2024-08-19,745620,Sac Bunt,sac_bunt,True,680474,671737,Max Schuemann,Taj Bradley,1,6e3dac27-8223-4a8a-bdcc-bf288bef5d21,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,3.77,3.97,107.1,97.0,116.0,102.0,0.75,9.98,3.02,7.38,1.43,1.03,0.239,0.405,0.099,0.401,0.424,101.0,89.0,92.0,127.0,97.0,101.0,,,,0.419,,0.096,0.4,,-1.48,96.3,,79.0,0.261,0.461,0.205,,,,,,,90.0,97.0,96.0,122.0,100.0,112.0,0.203,0.282,1.07,0.83,90.7,90.7,0.188,0.293,0.331,0.197,0.395,0.314,0.227,0.545,0.341,,,,,,,,,,,,,,,,,,
