,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vCU,SI_ba,SI_slg,SI_whiff,SV_ba,SV_slg,SV_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,SL_slg,SL_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-07-23,744904,Grounded Into DP,grounded_into_double_play,True,642350,621244,Jose Siri,José Berríos,1,f36bcbf4-c36b-44c6-a4a6-6b74b7f3d3ce,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.08,5.12,123.2,101.0,91.0,98.0,0.828,6.7,2.84,8.08,1.6,1.12,0.253,0.417,0.158,0.349,0.405,88.0,104.0,101.0,107.0,101.0,104.0,82.0,99.0,92.0,85.0,102.0,94.0,81.0,99.0,93.0,0.327,0.181,0.031,0.301,0.159,-1.73,-3.32,0.71,-0.08,1.16,94.1,91.5,84.5,93.5,83.1,0.28,0.366,0.125,0.201,0.418,0.283,0.167,0.389,0.241,0.321,0.625,0.181,0.4,0.467,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-07-23,744904,Double,double,False,666163,621244,Ben Rortvedt,José Berríos,0,175174bf-9401-4b45-8223-4d58c234c57f,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.08,5.12,123.2,101.0,91.0,98.0,0.828,6.7,2.84,8.08,1.6,1.12,0.253,0.417,0.158,0.349,0.405,88.0,104.0,101.0,107.0,101.0,104.0,82.0,99.0,92.0,85.0,102.0,94.0,81.0,99.0,93.0,0.327,0.181,0.031,0.301,0.159,-1.73,-3.32,0.71,-0.08,1.16,94.1,91.5,84.5,93.5,83.1,0.28,0.366,0.125,0.201,0.418,0.283,0.167,0.389,0.241,0.321,0.625,0.181,0.4,0.467,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-07-23,744904,Groundout,field_out,True,676609,621244,José Caballero,José Berríos,0,cb96ba33-705f-4e41-88a9-c0b9a03a7803,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.08,5.12,123.2,101.0,91.0,98.0,0.828,6.7,2.84,8.08,1.6,1.12,0.253,0.417,0.158,0.349,0.405,88.0,104.0,101.0,107.0,101.0,104.0,82.0,99.0,92.0,85.0,102.0,94.0,81.0,99.0,93.0,0.327,0.181,0.031,0.301,0.159,-1.73,-3.32,0.71,-0.08,1.16,94.1,91.5,84.5,93.5,83.1,0.28,0.366,0.125,0.201,0.418,0.283,0.167,0.389,0.241,0.321,0.625,0.181,0.4,0.467,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-07-23,744904,Lineout,field_out,True,662139,542888,Daulton Varsho,Shawn Armstrong,0,ae670086-5df8-48e4-aaf0-4fbc0112618f,542888.0,shawnarmstrong,Armstrong,Right,Shawn Armstrong,TBR,5.64,5.58,44.2,106.0,97.0,103.0,0.817,9.87,3.83,10.68,1.01,0.81,0.319,0.326,0.193,0.378,0.463,,,,,,,86.0,112.0,107.0,96.0,99.0,96.0,105.0,104.0,102.0,0.28,0.354,0.302,,,1.0,-0.74,-2.66,,,93.2,90.1,,93.6,,0.429,0.508,0.087,,,,,,,0.194,0.358,0.333,0.25,0.5,0.211,123.0,110.0,114.0,0.064,-2.05,83.6,0.333,0.667,0.222,,,,,,,,,,,,,,,,,,
14,2024-07-23,744904,Flyout,field_out,True,672386,542888,Alejandro Kirk,Shawn Armstrong,0,d0502bcf-c77c-41fe-8e8a-d9154c5dbb34,542888.0,shawnarmstrong,Armstrong,Right,Shawn Armstrong,TBR,5.64,5.58,44.2,106.0,97.0,103.0,0.817,9.87,3.83,10.68,1.01,0.81,0.319,0.326,0.193,0.378,0.463,,,,,,,86.0,112.0,107.0,96.0,99.0,96.0,105.0,104.0,102.0,0.28,0.354,0.302,,,1.0,-0.74,-2.66,,,93.2,90.1,,93.6,,0.429,0.508,0.087,,,,,,,0.194,0.358,0.333,0.25,0.5,0.211,123.0,110.0,114.0,0.064,-2.05,83.6,0.333,0.667,0.222,,,,,,,,,,,,,,,,,,
15,2024-07-23,744904,Strikeout,strikeout,True,676391,542888,Ernie Clement,Shawn Armstrong,0,0685cc77-52f6-4e52-aba0-7b328ec4db44,542888.0,shawnarmstrong,Armstrong,Right,Shawn Armstrong,TBR,5.64,5.58,44.2,106.0,97.0,103.0,0.817,9.87,3.83,10.68,1.01,0.81,0.319,0.326,0.193,0.378,0.463,,,,,,,86.0,112.0,107.0,96.0,99.0,96.0,105.0,104.0,102.0,0.28,0.354,0.302,,,1.0,-0.74,-2.66,,,93.2,90.1,,93.6,,0.429,0.508,0.087,,,,,,,0.194,0.358,0.333,0.25,0.5,0.211,123.0,110.0,114.0,0.064,-2.05,83.6,0.333,0.667,0.222,,,,,,,,,,,,,,,,,,
16,2024-07-23,744904,Groundout,field_out,True,670764,621244,Taylor Walls,José Berríos,0,5c0cf555-8fe7-4e5c-afce-665df171f703,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.08,5.12,123.2,101.0,91.0,98.0,0.828,6.7,2.84,8.08,1.6,1.12,0.253,0.417,0.158,0.349,0.405,88.0,104.0,101.0,107.0,101.0,104.0,82.0,99.0,92.0,85.0,102.0,94.0,81.0,99.0,93.0,0.327,0.181,0.031,0.301,0.159,-1.73,-3.32,0.71,-0.08,1.16,94.1,91.5,84.5,93.5,83.1,0.28,0.366,0.125,0.201,0.418,0.283,0.167,0.389,0.241,0.321,0.625,0.181,0.4,0.467,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-07-23,744904,Walk,walk,False,680700,621244,Richie Palacios,José Berríos,0,c7df69b7-4b40-49de-8a17-aa7537a3ed0e,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.08,5.12,123.2,101.0,91.0,98.0,0.828,6.7,2.84,8.08,1.6,1.12,0.253,0.417,0.158,0.349,0.405,88.0,104.0,101.0,107.0,101.0,104.0,82.0,99.0,92.0,85.0,102.0,94.0,81.0,99.0,93.0,0.327,0.181,0.031,0.301,0.159,-1.73,-3.32,0.71,-0.08,1.16,94.1,91.5,84.5,93.5,83.1,0.28,0.366,0.125,0.201,0.418,0.283,0.167,0.389,0.241,0.321,0.625,0.181,0.4,0.467,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-07-23,744904,Walk,walk,False,670623,621244,Isaac Paredes,José Berríos,1,ece68ad6-9652-446c-9fac-2980984b65fe,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.08,5.12,123.2,101.0,91.0,98.0,0.828,6.7,2.84,8.08,1.6,1.12,0.253,0.417,0.158,0.349,0.405,88.0,104.0,101.0,107.0,101.0,104.0,82.0,99.0,92.0,85.0,102.0,94.0,81.0,99.0,93.0,0.327,0.181,0.031,0.301,0.159,-1.73,-3.32,0.71,-0.08,1.16,94.1,91.5,84.5,93.5,83.1,0.28,0.366,0.125,0.201,0.418,0.283,0.167,0.389,0.241,0.321,0.625,0.181,0.4,0.467,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-07-23,744904,Flyout,field_out,True,664040,621244,Brandon Lowe,José Berríos,0,1c39003b-023d-440f-a871-4e588eeb3ee7,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.08,5.12,123.2,101.0,91.0,98.0,0.828,6.7,2.84,8.08,1.6,1.12,0.253,0.417,0.158,0.349,0.405,88.0,104.0,101.0,107.0,101.0,104.0,82.0,99.0,92.0,85.0,102.0,94.0,81.0,99.0,93.0,0.327,0.181,0.031,0.301,0.159,-1.73,-3.32,0.71,-0.08,1.16,94.1,91.5,84.5,93.5,83.1,0.28,0.366,0.125,0.201,0.418,0.283,0.167,0.389,0.241,0.321,0.625,0.181,0.4,0.467,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-07-23,744904,Walk,walk,False,668227,621244,Randy Arozarena,José Berríos,1,075f456f-c358-410c-ad9f-a81d8b50e984,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.08,5.12,123.2,101.0,91.0,98.0,0.828,6.7,2.84,8.08,1.6,1.12,0.253,0.417,0.158,0.349,0.405,88.0,104.0,101.0,107.0,101.0,104.0,82.0,99.0,92.0,85.0,102.0,94.0,81.0,99.0,93.0,0.327,0.181,0.031,0.301,0.159,-1.73,-3.32,0.71,-0.08,1.16,94.1,91.5,84.5,93.5,83.1,0.28,0.366,0.125,0.201,0.418,0.283,0.167,0.389,0.241,0.321,0.625,0.181,0.4,0.467,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-07-23,744904,Lineout,field_out,True,666139,621244,Josh Lowe,José Berríos,0,9a99c277-e24c-4a4a-963a-1edfe9938e32,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.08,5.12,123.2,101.0,91.0,98.0,0.828,6.7,2.84,8.08,1.6,1.12,0.253,0.417,0.158,0.349,0.405,88.0,104.0,101.0,107.0,101.0,104.0,82.0,99.0,92.0,85.0,102.0,94.0,81.0,99.0,93.0,0.327,0.181,0.031,0.301,0.159,-1.73,-3.32,0.71,-0.08,1.16,94.1,91.5,84.5,93.5,83.1,0.28,0.366,0.125,0.201,0.418,0.283,0.167,0.389,0.241,0.321,0.625,0.181,0.4,0.467,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-07-23,744904,Single,single,False,677870,641302,Leo Jiménez,Tyler Alexander,0,0323911c-4e06-485e-94e3-cd3459e6e536,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.88,4.86,59.2,106.0,93.0,105.0,0.82,7.84,1.96,9.96,1.96,0.63,0.267,0.372,0.141,0.335,0.467,104.0,106.0,108.0,,,,90.0,109.0,104.0,56.0,108.0,101.0,93.0,105.0,102.0,0.104,0.228,0.334,,0.158,-1.24,-0.2,1.02,,-2.29,89.1,84.5,81.0,89.1,,0.25,0.25,0.053,,,,0.31,0.5,0.184,0.268,0.571,0.236,0.254,0.521,0.205,109.0,105.0,105.0,0.175,-0.58,76.6,0.318,0.5,0.146,,,,,,,,,,,,,,,,,,
23,2024-07-23,744904,Strikeout,strikeout,True,543807,641302,George Springer,Tyler Alexander,0,4c881290-b891-47f7-940a-d61615d72f6c,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.88,4.86,59.2,106.0,93.0,105.0,0.82,7.84,1.96,9.96,1.96,0.63,0.267,0.372,0.141,0.335,0.467,104.0,106.0,108.0,,,,90.0,109.0,104.0,56.0,108.0,101.0,93.0,105.0,102.0,0.104,0.228,0.334,,0.158,-1.24,-0.2,1.02,,-2.29,89.1,84.5,81.0,89.1,,0.25,0.25,0.053,,,,0.31,0.5,0.184,0.268,0.571,0.236,0.254,0.521,0.205,109.0,105.0,105.0,0.175,-0.58,76.6,0.318,0.5,0.146,,,,,,,,,,,,,,,,,,
24,2024-07-23,744904,Strikeout,strikeout,True,687462,641302,Spencer Horwitz,Tyler Alexander,0,c2dfded8-3ac3-472b-8216-36f9e8eba817,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.88,4.86,59.2,106.0,93.0,105.0,0.82,7.84,1.96,9.96,1.96,0.63,0.267,0.372,0.141,0.335,0.467,104.0,106.0,108.0,,,,90.0,109.0,104.0,56.0,108.0,101.0,93.0,105.0,102.0,0.104,0.228,0.334,,0.158,-1.24,-0.2,1.02,,-2.29,89.1,84.5,81.0,89.1,,0.25,0.25,0.053,,,,0.31,0.5,0.184,0.268,0.571,0.236,0.254,0.521,0.205,109.0,105.0,105.0,0.175,-0.58,76.6,0.318,0.5,0.146,,,,,,,,,,,,,,,,,,
25,2024-07-23,744904,Forceout,force_out,True,665489,641302,Vladimir Guerrero Jr.,Tyler Alexander,1,b3e433c4-b5e0-46d6-aada-f552de6a951a,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.88,4.86,59.2,106.0,93.0,105.0,0.82,7.84,1.96,9.96,1.96,0.63,0.267,0.372,0.141,0.335,0.467,104.0,106.0,108.0,,,,90.0,109.0,104.0,56.0,108.0,101.0,93.0,105.0,102.0,0.104,0.228,0.334,,0.158,-1.24,-0.2,1.02,,-2.29,89.1,84.5,81.0,89.1,,0.25,0.25,0.053,,,,0.31,0.5,0.184,0.268,0.571,0.236,0.254,0.521,0.205,109.0,105.0,105.0,0.175,-0.58,76.6,0.318,0.5,0.146,,,,,,,,,,,,,,,,,,
26,2024-07-23,744904,Strikeout,strikeout,True,642350,621244,Jose Siri,José Berríos,0,8e45ae2f-7822-4192-8b19-0fe71b2c2aa7,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.08,5.12,123.2,101.0,91.0,98.0,0.828,6.7,2.84,8.08,1.6,1.12,0.253,0.417,0.158,0.349,0.405,88.0,104.0,101.0,107.0,101.0,104.0,82.0,99.0,92.0,85.0,102.0,94.0,81.0,99.0,93.0,0.327,0.181,0.031,0.301,0.159,-1.73,-3.32,0.71,-0.08,1.16,94.1,91.5,84.5,93.5,83.1,0.28,0.366,0.125,0.201,0.418,0.283,0.167,0.389,0.241,0.321,0.625,0.181,0.4,0.467,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-07-23,744904,Walk,walk,False,666163,621244,Ben Rortvedt,José Berríos,0,bb535fb8-984d-46ad-8b31-dafb3a9f0e32,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.08,5.12,123.2,101.0,91.0,98.0,0.828,6.7,2.84,8.08,1.6,1.12,0.253,0.417,0.158,0.349,0.405,88.0,104.0,101.0,107.0,101.0,104.0,82.0,99.0,92.0,85.0,102.0,94.0,81.0,99.0,93.0,0.327,0.181,0.031,0.301,0.159,-1.73,-3.32,0.71,-0.08,1.16,94.1,91.5,84.5,93.5,83.1,0.28,0.366,0.125,0.201,0.418,0.283,0.167,0.389,0.241,0.321,0.625,0.181,0.4,0.467,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-07-23,744904,Flyout,field_out,True,676609,621244,José Caballero,José Berríos,0,d51e0d86-9965-4ff6-adfd-12ab5c46194a,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.08,5.12,123.2,101.0,91.0,98.0,0.828,6.7,2.84,8.08,1.6,1.12,0.253,0.417,0.158,0.349,0.405,88.0,104.0,101.0,107.0,101.0,104.0,82.0,99.0,92.0,85.0,102.0,94.0,81.0,99.0,93.0,0.327,0.181,0.031,0.301,0.159,-1.73,-3.32,0.71,-0.08,1.16,94.1,91.5,84.5,93.5,83.1,0.28,0.366,0.125,0.201,0.418,0.283,0.167,0.389,0.241,0.321,0.625,0.181,0.4,0.467,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-07-23,744904,Strikeout,strikeout,True,670764,621244,Taylor Walls,José Berríos,0,81a94520-6ae8-47a3-9299-80bd5e22c321,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.08,5.12,123.2,101.0,91.0,98.0,0.828,6.7,2.84,8.08,1.6,1.12,0.253,0.417,0.158,0.349,0.405,88.0,104.0,101.0,107.0,101.0,104.0,82.0,99.0,92.0,85.0,102.0,94.0,81.0,99.0,93.0,0.327,0.181,0.031,0.301,0.159,-1.73,-3.32,0.71,-0.08,1.16,94.1,91.5,84.5,93.5,83.1,0.28,0.366,0.125,0.201,0.418,0.283,0.167,0.389,0.241,0.321,0.625,0.181,0.4,0.467,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-07-23,744904,Single,single,False,457759,641302,Justin Turner,Tyler Alexander,0,21773975-a5b9-4820-9f65-12c95d874c93,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.88,4.86,59.2,106.0,93.0,105.0,0.82,7.84,1.96,9.96,1.96,0.63,0.267,0.372,0.141,0.335,0.467,104.0,106.0,108.0,,,,90.0,109.0,104.0,56.0,108.0,101.0,93.0,105.0,102.0,0.104,0.228,0.334,,0.158,-1.24,-0.2,1.02,,-2.29,89.1,84.5,81.0,89.1,,0.25,0.25,0.053,,,,0.31,0.5,0.184,0.268,0.571,0.236,0.254,0.521,0.205,109.0,105.0,105.0,0.175,-0.58,76.6,0.318,0.5,0.146,,,,,,,,,,,,,,,,,,
31,2024-07-23,744904,Flyout,field_out,True,676914,641302,Davis Schneider,Tyler Alexander,0,73ae882d-06f0-4bd8-bc32-1612d3965ddc,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.88,4.86,59.2,106.0,93.0,105.0,0.82,7.84,1.96,9.96,1.96,0.63,0.267,0.372,0.141,0.335,0.467,104.0,106.0,108.0,,,,90.0,109.0,104.0,56.0,108.0,101.0,93.0,105.0,102.0,0.104,0.228,0.334,,0.158,-1.24,-0.2,1.02,,-2.29,89.1,84.5,81.0,89.1,,0.25,0.25,0.053,,,,0.31,0.5,0.184,0.268,0.571,0.236,0.254,0.521,0.205,109.0,105.0,105.0,0.175,-0.58,76.6,0.318,0.5,0.146,,,,,,,,,,,,,,,,,,
32,2024-07-23,744904,Single,single,False,662139,641302,Daulton Varsho,Tyler Alexander,1,4ca63f68-ab34-4f76-afbf-1b6410fbe530,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.88,4.86,59.2,106.0,93.0,105.0,0.82,7.84,1.96,9.96,1.96,0.63,0.267,0.372,0.141,0.335,0.467,104.0,106.0,108.0,,,,90.0,109.0,104.0,56.0,108.0,101.0,93.0,105.0,102.0,0.104,0.228,0.334,,0.158,-1.24,-0.2,1.02,,-2.29,89.1,84.5,81.0,89.1,,0.25,0.25,0.053,,,,0.31,0.5,0.184,0.268,0.571,0.236,0.254,0.521,0.205,109.0,105.0,105.0,0.175,-0.58,76.6,0.318,0.5,0.146,,,,,,,,,,,,,,,,,,
