,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,KC%,CH%,wFC/C,wSI/C,wSL/C,wKC/C,wCH/C,vFC,vCH,vSI,vSL,vKC,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FA,Loc+ FA,Pit+ FA,FA%,wFA/C,vFA,FF_ba,FF_slg,FF_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff
13,2024-05-21,745742,Groundout,field_out,True,641598,657376,Mitch Garver,Clarke Schmidt,0,bd97fa66-5d53-459d-ae83-093a2feac531,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,106.0,106.0,103.0,0.215,0.356,0.239,0.181,0.009,0.6,-0.42,1.58,0.69,-13.06,92.4,87.1,94.2,85.3,83.9,0.256,0.372,0.325,0.196,0.283,0.319,0.233,0.488,0.212,0.146,0.22,0.346,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-05-21,745742,Double,double,False,668942,657376,Josh Rojas,Clarke Schmidt,0,581400d7-c0aa-4958-b1d0-f23bb2b6e5b0,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,106.0,106.0,103.0,0.215,0.356,0.239,0.181,0.009,0.6,-0.42,1.58,0.69,-13.06,92.4,87.1,94.2,85.3,83.9,0.256,0.372,0.325,0.196,0.283,0.319,0.233,0.488,0.212,0.146,0.22,0.346,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-05-21,745742,Home Run,home_run,False,664238,657376,Dylan Moore,Clarke Schmidt,1,a994b1d6-5e26-423b-bc88-9058cd09f3d4,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,106.0,106.0,103.0,0.215,0.356,0.239,0.181,0.009,0.6,-0.42,1.58,0.69,-13.06,92.4,87.1,94.2,85.3,83.9,0.256,0.372,0.325,0.196,0.283,0.319,0.233,0.488,0.212,0.146,0.22,0.346,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-05-21,745742,Strikeout,strikeout,True,641487,657376,J.P. Crawford,Clarke Schmidt,0,2fb439da-880f-4911-98e9-39bbc1c5e171,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,106.0,106.0,103.0,0.215,0.356,0.239,0.181,0.009,0.6,-0.42,1.58,0.69,-13.06,92.4,87.1,94.2,85.3,83.9,0.256,0.372,0.325,0.196,0.283,0.319,0.233,0.488,0.212,0.146,0.22,0.346,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-05-21,745742,Walk,walk,False,677594,657376,Julio Rodríguez,Clarke Schmidt,0,b1fec1be-a05f-46d9-ac54-529d3bf703d3,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,106.0,106.0,103.0,0.215,0.356,0.239,0.181,0.009,0.6,-0.42,1.58,0.69,-13.06,92.4,87.1,94.2,85.3,83.9,0.256,0.372,0.325,0.196,0.283,0.319,0.233,0.488,0.212,0.146,0.22,0.346,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-05-21,745742,Flyout,field_out,True,670042,657376,Luke Raley,Clarke Schmidt,0,253c3ee9-31e6-425f-b9fb-0a66b8f2b74c,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,106.0,106.0,103.0,0.215,0.356,0.239,0.181,0.009,0.6,-0.42,1.58,0.69,-13.06,92.4,87.1,94.2,85.3,83.9,0.256,0.372,0.325,0.196,0.283,0.319,0.233,0.488,0.212,0.146,0.22,0.346,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-05-21,745742,Lineout,field_out,True,665828,693433,Oswaldo Cabrera,Bryan Woo,0,97b34f9a-6b91-46ea-bf81-5a90700ca8c4,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.45,2.56,44.0,108.0,104.0,107.0,0.82,5.93,1.02,6.95,0.61,0.91,0.321,0.343,0.119,0.239,0.525,88.0,102.0,96.0,121.0,111.0,110.0,109.0,102.0,105.0,,,,,,,0.268,,0.14,,0.072,,3.01,1.72,,3.51,,89.5,94.5,84.1,,,,,0.2,0.2,0.313,0.188,0.25,0.132,,,,0.1,0.2,0.13,96.0,109.0,107.0,0.521,0.7,94.7,0.253,0.373,0.21,,,,,,,,,,,,,,,,,,
20,2024-05-21,745742,Strikeout,strikeout,True,663757,693433,Trent Grisham,Bryan Woo,0,ad986796-2436-4d2f-a446-3563f0f8219f,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.45,2.56,44.0,108.0,104.0,107.0,0.82,5.93,1.02,6.95,0.61,0.91,0.321,0.343,0.119,0.239,0.525,88.0,102.0,96.0,121.0,111.0,110.0,109.0,102.0,105.0,,,,,,,0.268,,0.14,,0.072,,3.01,1.72,,3.51,,89.5,94.5,84.1,,,,,0.2,0.2,0.313,0.188,0.25,0.132,,,,0.1,0.2,0.13,96.0,109.0,107.0,0.521,0.7,94.7,0.253,0.373,0.21,,,,,,,,,,,,,,,,,,
21,2024-05-21,745742,Groundout,field_out,True,683011,693433,Anthony Volpe,Bryan Woo,0,1ddfa0d5-7dc3-433c-9ed7-f30435acb4c8,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.45,2.56,44.0,108.0,104.0,107.0,0.82,5.93,1.02,6.95,0.61,0.91,0.321,0.343,0.119,0.239,0.525,88.0,102.0,96.0,121.0,111.0,110.0,109.0,102.0,105.0,,,,,,,0.268,,0.14,,0.072,,3.01,1.72,,3.51,,89.5,94.5,84.1,,,,,0.2,0.2,0.313,0.188,0.25,0.132,,,,0.1,0.2,0.13,96.0,109.0,107.0,0.521,0.7,94.7,0.253,0.373,0.21,,,,,,,,,,,,,,,,,,
22,2024-05-21,745742,Flyout,field_out,True,663728,657376,Cal Raleigh,Clarke Schmidt,0,993360e5-1ce3-4d1e-b010-1931e028fafe,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,106.0,106.0,103.0,0.215,0.356,0.239,0.181,0.009,0.6,-0.42,1.58,0.69,-13.06,92.4,87.1,94.2,85.3,83.9,0.256,0.372,0.325,0.196,0.283,0.319,0.233,0.488,0.212,0.146,0.22,0.346,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-05-21,745742,Walk,walk,False,686527,657376,Dominic Canzone,Clarke Schmidt,0,c6f856bf-310e-4460-97b2-614d5ba17508,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,106.0,106.0,103.0,0.215,0.356,0.239,0.181,0.009,0.6,-0.42,1.58,0.69,-13.06,92.4,87.1,94.2,85.3,83.9,0.256,0.372,0.325,0.196,0.283,0.319,0.233,0.488,0.212,0.146,0.22,0.346,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-05-21,745742,Grounded Into DP,grounded_into_double_play,True,664034,657376,Ty France,Clarke Schmidt,1,0cab0516-bb57-4fcd-9d14-afe52026b794,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,106.0,106.0,103.0,0.215,0.356,0.239,0.181,0.009,0.6,-0.42,1.58,0.69,-13.06,92.4,87.1,94.2,85.3,83.9,0.256,0.372,0.325,0.196,0.283,0.319,0.233,0.488,0.212,0.146,0.22,0.346,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-05-21,745742,Strikeout,strikeout,True,665742,693433,Juan Soto,Bryan Woo,0,eddedb94-58c2-4e27-bf6e-c44030a1654d,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.45,2.56,44.0,108.0,104.0,107.0,0.82,5.93,1.02,6.95,0.61,0.91,0.321,0.343,0.119,0.239,0.525,88.0,102.0,96.0,121.0,111.0,110.0,109.0,102.0,105.0,,,,,,,0.268,,0.14,,0.072,,3.01,1.72,,3.51,,89.5,94.5,84.1,,,,,0.2,0.2,0.313,0.188,0.25,0.132,,,,0.1,0.2,0.13,96.0,109.0,107.0,0.521,0.7,94.7,0.253,0.373,0.21,,,,,,,,,,,,,,,,,,
26,2024-05-21,745742,Strikeout,strikeout,True,592450,693433,Aaron Judge,Bryan Woo,0,f3b65508-6c7b-4d90-945f-49f4fa0b113a,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.45,2.56,44.0,108.0,104.0,107.0,0.82,5.93,1.02,6.95,0.61,0.91,0.321,0.343,0.119,0.239,0.525,88.0,102.0,96.0,121.0,111.0,110.0,109.0,102.0,105.0,,,,,,,0.268,,0.14,,0.072,,3.01,1.72,,3.51,,89.5,94.5,84.1,,,,,0.2,0.2,0.313,0.188,0.25,0.132,,,,0.1,0.2,0.13,96.0,109.0,107.0,0.521,0.7,94.7,0.253,0.373,0.21,,,,,,,,,,,,,,,,,,
27,2024-05-21,745742,Double,double,False,657077,693433,Alex Verdugo,Bryan Woo,1,6a6613a5-4399-4ba1-9ae2-e4d0da390305,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.45,2.56,44.0,108.0,104.0,107.0,0.82,5.93,1.02,6.95,0.61,0.91,0.321,0.343,0.119,0.239,0.525,88.0,102.0,96.0,121.0,111.0,110.0,109.0,102.0,105.0,,,,,,,0.268,,0.14,,0.072,,3.01,1.72,,3.51,,89.5,94.5,84.1,,,,,0.2,0.2,0.313,0.188,0.25,0.132,,,,0.1,0.2,0.13,96.0,109.0,107.0,0.521,0.7,94.7,0.253,0.373,0.21,,,,,,,,,,,,,,,,,,
28,2024-05-21,745742,Groundout,field_out,True,519203,693433,Anthony Rizzo,Bryan Woo,0,72ec27b4-5a82-437d-a6a9-a8bb09baeacb,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.45,2.56,44.0,108.0,104.0,107.0,0.82,5.93,1.02,6.95,0.61,0.91,0.321,0.343,0.119,0.239,0.525,88.0,102.0,96.0,121.0,111.0,110.0,109.0,102.0,105.0,,,,,,,0.268,,0.14,,0.072,,3.01,1.72,,3.51,,89.5,94.5,84.1,,,,,0.2,0.2,0.313,0.188,0.25,0.132,,,,0.1,0.2,0.13,96.0,109.0,107.0,0.521,0.7,94.7,0.253,0.373,0.21,,,,,,,,,,,,,,,,,,
29,2024-05-21,745742,Single,single,False,641598,657376,Mitch Garver,Clarke Schmidt,0,0f24f3c9-d2cd-495b-8df1-05d93b77bef5,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,106.0,106.0,103.0,0.215,0.356,0.239,0.181,0.009,0.6,-0.42,1.58,0.69,-13.06,92.4,87.1,94.2,85.3,83.9,0.256,0.372,0.325,0.196,0.283,0.319,0.233,0.488,0.212,0.146,0.22,0.346,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-05-21,745742,Strikeout,strikeout,True,668942,657376,Josh Rojas,Clarke Schmidt,0,a506f4fd-ed05-482b-8962-99e72acad1be,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,106.0,106.0,103.0,0.215,0.356,0.239,0.181,0.009,0.6,-0.42,1.58,0.69,-13.06,92.4,87.1,94.2,85.3,83.9,0.256,0.372,0.325,0.196,0.283,0.319,0.233,0.488,0.212,0.146,0.22,0.346,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-05-21,745742,Flyout,field_out,True,664238,657376,Dylan Moore,Clarke Schmidt,0,ca1e0f07-c55f-4929-b46e-6cfaf4634b53,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,106.0,106.0,103.0,0.215,0.356,0.239,0.181,0.009,0.6,-0.42,1.58,0.69,-13.06,92.4,87.1,94.2,85.3,83.9,0.256,0.372,0.325,0.196,0.283,0.319,0.233,0.488,0.212,0.146,0.22,0.346,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-05-21,745742,Single,single,False,641487,657376,J.P. Crawford,Clarke Schmidt,1,c3980d98-17c0-4283-818b-1778d178948b,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,106.0,106.0,103.0,0.215,0.356,0.239,0.181,0.009,0.6,-0.42,1.58,0.69,-13.06,92.4,87.1,94.2,85.3,83.9,0.256,0.372,0.325,0.196,0.283,0.319,0.233,0.488,0.212,0.146,0.22,0.346,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
