,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
10,2024-08-17,746355,Groundout,field_out,True,642020,686613,Chuckie Robinson,Hunter Brown,0,65cd742a-f3b8-417f-8329-ec4e7a02bbe0,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.55,3.32,147.0,101.0,103.0,101.0,0.782,9.49,3.31,8.27,0.98,1.54,0.286,0.343,0.201,0.229,0.425,85.0,101.0,102.0,109.0,100.0,100.0,93.0,103.0,100.0,114.0,104.0,107.0,129.0,99.0,106.0,92.0,102.0,100.0,0.161,0.356,0.17,0.056,0.127,0.13,0.07,-0.04,0.71,1.52,-0.95,1.37,95.9,92.4,88.4,95.6,89.1,82.8,0.247,0.425,0.288,0.28,0.34,0.164,0.23,0.37,0.2,0.2,0.243,0.297,0.254,0.418,0.282,0.219,0.219,0.227,,,,,,
11,2024-08-17,746355,Strikeout,strikeout,True,681460,686613,Brooks Baldwin,Hunter Brown,0,72820cc0-616e-4017-8328-9f7ef8fb13f3,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.55,3.32,147.0,101.0,103.0,101.0,0.782,9.49,3.31,8.27,0.98,1.54,0.286,0.343,0.201,0.229,0.425,85.0,101.0,102.0,109.0,100.0,100.0,93.0,103.0,100.0,114.0,104.0,107.0,129.0,99.0,106.0,92.0,102.0,100.0,0.161,0.356,0.17,0.056,0.127,0.13,0.07,-0.04,0.71,1.52,-0.95,1.37,95.9,92.4,88.4,95.6,89.1,82.8,0.247,0.425,0.288,0.28,0.34,0.164,0.23,0.37,0.2,0.2,0.243,0.297,0.254,0.418,0.282,0.219,0.219,0.227,,,,,,
12,2024-08-17,746355,Groundout,field_out,True,665161,623167,Jeremy Peña,Chris Flexen,0,8ddf8941-fc5b-4f7b-9804-d194168dc7a9,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.29,4.75,134.1,97.0,52.0,91.0,0.803,6.3,3.68,9.92,1.27,0.79,0.255,0.401,0.164,0.315,0.374,126.0,98.0,104.0,-4.0,92.0,81.0,87.0,119.0,94.0,149.0,102.0,102.0,,,,45.0,102.0,92.0,0.002,0.373,0.271,0.087,,0.149,-0.85,-0.4,2.93,-1.74,,-1.46,91.3,87.4,81.3,91.3,80.1,,0.266,0.488,0.117,,,,0.303,0.497,0.21,0.259,0.42,0.362,0.26,0.42,0.309,0.319,0.447,0.253,82.0,99.0,100.0,0.119,0.16,72.1
13,2024-08-17,746355,Groundout,field_out,True,572138,623167,Jon Singleton,Chris Flexen,0,32c87ac3-e052-4ea3-a538-dc34fc0c157b,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.29,4.75,134.1,97.0,52.0,91.0,0.803,6.3,3.68,9.92,1.27,0.79,0.255,0.401,0.164,0.315,0.374,126.0,98.0,104.0,-4.0,92.0,81.0,87.0,119.0,94.0,149.0,102.0,102.0,,,,45.0,102.0,92.0,0.002,0.373,0.271,0.087,,0.149,-0.85,-0.4,2.93,-1.74,,-1.46,91.3,87.4,81.3,91.3,80.1,,0.266,0.488,0.117,,,,0.303,0.497,0.21,0.259,0.42,0.362,0.26,0.42,0.309,0.319,0.447,0.253,82.0,99.0,100.0,0.119,0.16,72.1
14,2024-08-17,746355,Flyout,field_out,True,605170,623167,Victor Caratini,Chris Flexen,0,658b3898-648c-4e65-bd70-299138a6c8d4,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.29,4.75,134.1,97.0,52.0,91.0,0.803,6.3,3.68,9.92,1.27,0.79,0.255,0.401,0.164,0.315,0.374,126.0,98.0,104.0,-4.0,92.0,81.0,87.0,119.0,94.0,149.0,102.0,102.0,,,,45.0,102.0,92.0,0.002,0.373,0.271,0.087,,0.149,-0.85,-0.4,2.93,-1.74,,-1.46,91.3,87.4,81.3,91.3,80.1,,0.266,0.488,0.117,,,,0.303,0.497,0.21,0.259,0.42,0.362,0.26,0.42,0.309,0.319,0.447,0.253,82.0,99.0,100.0,0.119,0.16,72.1
15,2024-08-17,746355,Groundout,field_out,True,670032,686613,Nicky Lopez,Hunter Brown,0,e19cb19b-5cad-40fb-bcc0-41a1d897e7a8,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.55,3.32,147.0,101.0,103.0,101.0,0.782,9.49,3.31,8.27,0.98,1.54,0.286,0.343,0.201,0.229,0.425,85.0,101.0,102.0,109.0,100.0,100.0,93.0,103.0,100.0,114.0,104.0,107.0,129.0,99.0,106.0,92.0,102.0,100.0,0.161,0.356,0.17,0.056,0.127,0.13,0.07,-0.04,0.71,1.52,-0.95,1.37,95.9,92.4,88.4,95.6,89.1,82.8,0.247,0.425,0.288,0.28,0.34,0.164,0.23,0.37,0.2,0.2,0.243,0.297,0.254,0.418,0.282,0.219,0.219,0.227,,,,,,
16,2024-08-17,746355,Strikeout,strikeout,True,673357,686613,Luis Robert Jr.,Hunter Brown,0,1a2d4ecb-58c9-453d-81de-6d7668808bbc,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.55,3.32,147.0,101.0,103.0,101.0,0.782,9.49,3.31,8.27,0.98,1.54,0.286,0.343,0.201,0.229,0.425,85.0,101.0,102.0,109.0,100.0,100.0,93.0,103.0,100.0,114.0,104.0,107.0,129.0,99.0,106.0,92.0,102.0,100.0,0.161,0.356,0.17,0.056,0.127,0.13,0.07,-0.04,0.71,1.52,-0.95,1.37,95.9,92.4,88.4,95.6,89.1,82.8,0.247,0.425,0.288,0.28,0.34,0.164,0.23,0.37,0.2,0.2,0.243,0.297,0.254,0.418,0.282,0.219,0.219,0.227,,,,,,
17,2024-08-17,746355,Walk,walk,False,643217,686613,Andrew Benintendi,Hunter Brown,0,daebebd9-b04e-41f1-9c3f-eb9ab1bc46b3,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.55,3.32,147.0,101.0,103.0,101.0,0.782,9.49,3.31,8.27,0.98,1.54,0.286,0.343,0.201,0.229,0.425,85.0,101.0,102.0,109.0,100.0,100.0,93.0,103.0,100.0,114.0,104.0,107.0,129.0,99.0,106.0,92.0,102.0,100.0,0.161,0.356,0.17,0.056,0.127,0.13,0.07,-0.04,0.71,1.52,-0.95,1.37,95.9,92.4,88.4,95.6,89.1,82.8,0.247,0.425,0.288,0.28,0.34,0.164,0.23,0.37,0.2,0.2,0.243,0.297,0.254,0.418,0.282,0.219,0.219,0.227,,,,,,
18,2024-08-17,746355,Flyout,field_out,True,683734,686613,Andrew Vaughn,Hunter Brown,1,f073b92a-d0cd-4522-88d2-fb47f1771530,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.55,3.32,147.0,101.0,103.0,101.0,0.782,9.49,3.31,8.27,0.98,1.54,0.286,0.343,0.201,0.229,0.425,85.0,101.0,102.0,109.0,100.0,100.0,93.0,103.0,100.0,114.0,104.0,107.0,129.0,99.0,106.0,92.0,102.0,100.0,0.161,0.356,0.17,0.056,0.127,0.13,0.07,-0.04,0.71,1.52,-0.95,1.37,95.9,92.4,88.4,95.6,89.1,82.8,0.247,0.425,0.288,0.28,0.34,0.164,0.23,0.37,0.2,0.2,0.243,0.297,0.254,0.418,0.282,0.219,0.219,0.227,,,,,,
19,2024-08-17,746355,Groundout,field_out,True,676694,623167,Jake Meyers,Chris Flexen,0,4de5141b-6f61-4c11-bcae-2e56ac2a59e0,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.29,4.75,134.1,97.0,52.0,91.0,0.803,6.3,3.68,9.92,1.27,0.79,0.255,0.401,0.164,0.315,0.374,126.0,98.0,104.0,-4.0,92.0,81.0,87.0,119.0,94.0,149.0,102.0,102.0,,,,45.0,102.0,92.0,0.002,0.373,0.271,0.087,,0.149,-0.85,-0.4,2.93,-1.74,,-1.46,91.3,87.4,81.3,91.3,80.1,,0.266,0.488,0.117,,,,0.303,0.497,0.21,0.259,0.42,0.362,0.26,0.42,0.309,0.319,0.447,0.253,82.0,99.0,100.0,0.119,0.16,72.1
20,2024-08-17,746355,Double,double,False,694376,623167,Shay Whitcomb,Chris Flexen,0,543d4e4d-edcb-4033-a3d4-457b68265c41,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.29,4.75,134.1,97.0,52.0,91.0,0.803,6.3,3.68,9.92,1.27,0.79,0.255,0.401,0.164,0.315,0.374,126.0,98.0,104.0,-4.0,92.0,81.0,87.0,119.0,94.0,149.0,102.0,102.0,,,,45.0,102.0,92.0,0.002,0.373,0.271,0.087,,0.149,-0.85,-0.4,2.93,-1.74,,-1.46,91.3,87.4,81.3,91.3,80.1,,0.266,0.488,0.117,,,,0.303,0.497,0.21,0.259,0.42,0.362,0.26,0.42,0.309,0.319,0.447,0.253,82.0,99.0,100.0,0.119,0.16,72.1
21,2024-08-17,746355,Single,single,False,643289,623167,Mauricio Dubón,Chris Flexen,1,d643c012-182e-4608-82dc-7495def99b5f,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.29,4.75,134.1,97.0,52.0,91.0,0.803,6.3,3.68,9.92,1.27,0.79,0.255,0.401,0.164,0.315,0.374,126.0,98.0,104.0,-4.0,92.0,81.0,87.0,119.0,94.0,149.0,102.0,102.0,,,,45.0,102.0,92.0,0.002,0.373,0.271,0.087,,0.149,-0.85,-0.4,2.93,-1.74,,-1.46,91.3,87.4,81.3,91.3,80.1,,0.266,0.488,0.117,,,,0.303,0.497,0.21,0.259,0.42,0.362,0.26,0.42,0.309,0.319,0.447,0.253,82.0,99.0,100.0,0.119,0.16,72.1
22,2024-08-17,746355,Single,single,False,514888,623167,Jose Altuve,Chris Flexen,1,b799f2ba-e441-4295-9c27-76f0284ba963,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.29,4.75,134.1,97.0,52.0,91.0,0.803,6.3,3.68,9.92,1.27,0.79,0.255,0.401,0.164,0.315,0.374,126.0,98.0,104.0,-4.0,92.0,81.0,87.0,119.0,94.0,149.0,102.0,102.0,,,,45.0,102.0,92.0,0.002,0.373,0.271,0.087,,0.149,-0.85,-0.4,2.93,-1.74,,-1.46,91.3,87.4,81.3,91.3,80.1,,0.266,0.488,0.117,,,,0.303,0.497,0.21,0.259,0.42,0.362,0.26,0.42,0.309,0.319,0.447,0.253,82.0,99.0,100.0,0.119,0.16,72.1
23,2024-08-17,746355,Single,single,False,670541,623167,Yordan Alvarez,Chris Flexen,1,15206a8f-a976-4e86-a78f-e718681c695e,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.29,4.75,134.1,97.0,52.0,91.0,0.803,6.3,3.68,9.92,1.27,0.79,0.255,0.401,0.164,0.315,0.374,126.0,98.0,104.0,-4.0,92.0,81.0,87.0,119.0,94.0,149.0,102.0,102.0,,,,45.0,102.0,92.0,0.002,0.373,0.271,0.087,,0.149,-0.85,-0.4,2.93,-1.74,,-1.46,91.3,87.4,81.3,91.3,80.1,,0.266,0.488,0.117,,,,0.303,0.497,0.21,0.259,0.42,0.362,0.26,0.42,0.309,0.319,0.447,0.253,82.0,99.0,100.0,0.119,0.16,72.1
24,2024-08-17,746355,Single,single,False,673237,623167,Yainer Diaz,Chris Flexen,1,b8779de1-bc7f-4a9b-bbf0-35f1f1039b21,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.29,4.75,134.1,97.0,52.0,91.0,0.803,6.3,3.68,9.92,1.27,0.79,0.255,0.401,0.164,0.315,0.374,126.0,98.0,104.0,-4.0,92.0,81.0,87.0,119.0,94.0,149.0,102.0,102.0,,,,45.0,102.0,92.0,0.002,0.373,0.271,0.087,,0.149,-0.85,-0.4,2.93,-1.74,,-1.46,91.3,87.4,81.3,91.3,80.1,,0.266,0.488,0.117,,,,0.303,0.497,0.21,0.259,0.42,0.362,0.26,0.42,0.309,0.319,0.447,0.253,82.0,99.0,100.0,0.119,0.16,72.1
25,2024-08-17,746355,Forceout,force_out,True,665161,623167,Jeremy Peña,Chris Flexen,1,4a1147a9-632f-4814-850b-dfc9586ad0c6,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.29,4.75,134.1,97.0,52.0,91.0,0.803,6.3,3.68,9.92,1.27,0.79,0.255,0.401,0.164,0.315,0.374,126.0,98.0,104.0,-4.0,92.0,81.0,87.0,119.0,94.0,149.0,102.0,102.0,,,,45.0,102.0,92.0,0.002,0.373,0.271,0.087,,0.149,-0.85,-0.4,2.93,-1.74,,-1.46,91.3,87.4,81.3,91.3,80.1,,0.266,0.488,0.117,,,,0.303,0.497,0.21,0.259,0.42,0.362,0.26,0.42,0.309,0.319,0.447,0.253,82.0,99.0,100.0,0.119,0.16,72.1
26,2024-08-17,746355,Strikeout,strikeout,True,572138,623167,Jon Singleton,Chris Flexen,1,650c23d8-82ab-4d5e-aaaf-85994500c1b6,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.29,4.75,134.1,97.0,52.0,91.0,0.803,6.3,3.68,9.92,1.27,0.79,0.255,0.401,0.164,0.315,0.374,126.0,98.0,104.0,-4.0,92.0,81.0,87.0,119.0,94.0,149.0,102.0,102.0,,,,45.0,102.0,92.0,0.002,0.373,0.271,0.087,,0.149,-0.85,-0.4,2.93,-1.74,,-1.46,91.3,87.4,81.3,91.3,80.1,,0.266,0.488,0.117,,,,0.303,0.497,0.21,0.259,0.42,0.362,0.26,0.42,0.309,0.319,0.447,0.253,82.0,99.0,100.0,0.119,0.16,72.1
27,2024-08-17,746355,Single,single,False,657757,686613,Gavin Sheets,Hunter Brown,0,1ad499d0-1506-49ad-b1a1-a77bc6989454,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.55,3.32,147.0,101.0,103.0,101.0,0.782,9.49,3.31,8.27,0.98,1.54,0.286,0.343,0.201,0.229,0.425,85.0,101.0,102.0,109.0,100.0,100.0,93.0,103.0,100.0,114.0,104.0,107.0,129.0,99.0,106.0,92.0,102.0,100.0,0.161,0.356,0.17,0.056,0.127,0.13,0.07,-0.04,0.71,1.52,-0.95,1.37,95.9,92.4,88.4,95.6,89.1,82.8,0.247,0.425,0.288,0.28,0.34,0.164,0.23,0.37,0.2,0.2,0.243,0.297,0.254,0.418,0.282,0.219,0.219,0.227,,,,,,
28,2024-08-17,746355,Groundout,field_out,True,672820,686613,Lenyn Sosa,Hunter Brown,1,ea98546e-f0cc-48bb-8e30-f18969b7cd83,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.55,3.32,147.0,101.0,103.0,101.0,0.782,9.49,3.31,8.27,0.98,1.54,0.286,0.343,0.201,0.229,0.425,85.0,101.0,102.0,109.0,100.0,100.0,93.0,103.0,100.0,114.0,104.0,107.0,129.0,99.0,106.0,92.0,102.0,100.0,0.161,0.356,0.17,0.056,0.127,0.13,0.07,-0.04,0.71,1.52,-0.95,1.37,95.9,92.4,88.4,95.6,89.1,82.8,0.247,0.425,0.288,0.28,0.34,0.164,0.23,0.37,0.2,0.2,0.243,0.297,0.254,0.418,0.282,0.219,0.219,0.227,,,,,,
29,2024-08-17,746355,Double Play,double_play,True,666150,686613,Dominic Fletcher,Hunter Brown,1,ea501dcc-8184-413e-8356-446e9225ec87,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.55,3.32,147.0,101.0,103.0,101.0,0.782,9.49,3.31,8.27,0.98,1.54,0.286,0.343,0.201,0.229,0.425,85.0,101.0,102.0,109.0,100.0,100.0,93.0,103.0,100.0,114.0,104.0,107.0,129.0,99.0,106.0,92.0,102.0,100.0,0.161,0.356,0.17,0.056,0.127,0.13,0.07,-0.04,0.71,1.52,-0.95,1.37,95.9,92.4,88.4,95.6,89.1,82.8,0.247,0.425,0.288,0.28,0.34,0.164,0.23,0.37,0.2,0.2,0.243,0.297,0.254,0.418,0.282,0.219,0.219,0.227,,,,,,
30,2024-08-17,746355,Single,single,False,605170,623167,Victor Caratini,Chris Flexen,0,2a3bbf94-6a28-4602-92b3-7aef0ec8d203,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.29,4.75,134.1,97.0,52.0,91.0,0.803,6.3,3.68,9.92,1.27,0.79,0.255,0.401,0.164,0.315,0.374,126.0,98.0,104.0,-4.0,92.0,81.0,87.0,119.0,94.0,149.0,102.0,102.0,,,,45.0,102.0,92.0,0.002,0.373,0.271,0.087,,0.149,-0.85,-0.4,2.93,-1.74,,-1.46,91.3,87.4,81.3,91.3,80.1,,0.266,0.488,0.117,,,,0.303,0.497,0.21,0.259,0.42,0.362,0.26,0.42,0.309,0.319,0.447,0.253,82.0,99.0,100.0,0.119,0.16,72.1
31,2024-08-17,746355,Double,double,False,676694,623167,Jake Meyers,Chris Flexen,1,88c5ca1c-c66c-4dca-8da8-319b13a57732,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.29,4.75,134.1,97.0,52.0,91.0,0.803,6.3,3.68,9.92,1.27,0.79,0.255,0.401,0.164,0.315,0.374,126.0,98.0,104.0,-4.0,92.0,81.0,87.0,119.0,94.0,149.0,102.0,102.0,,,,45.0,102.0,92.0,0.002,0.373,0.271,0.087,,0.149,-0.85,-0.4,2.93,-1.74,,-1.46,91.3,87.4,81.3,91.3,80.1,,0.266,0.488,0.117,,,,0.303,0.497,0.21,0.259,0.42,0.362,0.26,0.42,0.309,0.319,0.447,0.253,82.0,99.0,100.0,0.119,0.16,72.1
