,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,FA%,SL%,KC%,CH%,wFA/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSL,vKC,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,wSI/C,wCU/C,vSI,vCU,ST_ba,ST_slg,ST_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
10,2024-07-26,746448,Single,single,False,686797,672456,Brooks Lee,Keider Montero,0,b203bcfd-f48c-4fc7-b878-5360f6ac9a89,672456.0,keidermontero,Montero,Right,Keider Montero,DET,6.38,5.31,36.2,98.0,97.0,99.0,0.779,7.61,2.7,10.31,2.45,0.91,0.235,0.487,0.113,0.391,0.466,86.0,89.0,89.0,96.0,100.0,96.0,104.0,98.0,103.0,93.0,100.0,107.0,0.441,0.338,0.126,0.094,-1.53,2.38,-6.64,-6.73,95.3,86.0,83.0,79.1,0.319,0.638,0.165,0.16,0.22,0.33,0.4,0.85,0.158,0.571,1.286,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-07-26,746448,Single,single,False,543877,672456,Christian Vázquez,Keider Montero,1,85eefed8-941e-443e-b762-3ff28bc1bf2d,672456.0,keidermontero,Montero,Right,Keider Montero,DET,6.38,5.31,36.2,98.0,97.0,99.0,0.779,7.61,2.7,10.31,2.45,0.91,0.235,0.487,0.113,0.391,0.466,86.0,89.0,89.0,96.0,100.0,96.0,104.0,98.0,103.0,93.0,100.0,107.0,0.441,0.338,0.126,0.094,-1.53,2.38,-6.64,-6.73,95.3,86.0,83.0,79.1,0.319,0.638,0.165,0.16,0.22,0.33,0.4,0.85,0.158,0.571,1.286,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-07-26,746448,Strikeout,strikeout,True,650489,672456,Willi Castro,Keider Montero,0,dd842c97-640e-4b77-ae3d-421d9fa27067,672456.0,keidermontero,Montero,Right,Keider Montero,DET,6.38,5.31,36.2,98.0,97.0,99.0,0.779,7.61,2.7,10.31,2.45,0.91,0.235,0.487,0.113,0.391,0.466,86.0,89.0,89.0,96.0,100.0,96.0,104.0,98.0,103.0,93.0,100.0,107.0,0.441,0.338,0.126,0.094,-1.53,2.38,-6.64,-6.73,95.3,86.0,83.0,79.1,0.319,0.638,0.165,0.16,0.22,0.33,0.4,0.85,0.158,0.571,1.286,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-07-26,746448,Strikeout,strikeout,True,621439,672456,Byron Buxton,Keider Montero,0,4c5fd3f9-eec2-4879-96cf-0fc003ced0b2,672456.0,keidermontero,Montero,Right,Keider Montero,DET,6.38,5.31,36.2,98.0,97.0,99.0,0.779,7.61,2.7,10.31,2.45,0.91,0.235,0.487,0.113,0.391,0.466,86.0,89.0,89.0,96.0,100.0,96.0,104.0,98.0,103.0,93.0,100.0,107.0,0.441,0.338,0.126,0.094,-1.53,2.38,-6.64,-6.73,95.3,86.0,83.0,79.1,0.319,0.638,0.165,0.16,0.22,0.33,0.4,0.85,0.158,0.571,1.286,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-07-26,746448,Groundout,field_out,True,592192,641154,Mark Canha,Pablo López,0,739c8041-af1f-49d7-bf18-87f582739183,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.73,3.42,118.0,104.0,97.0,105.0,0.742,10.3,1.91,8.39,1.45,1.04,0.236,0.429,0.134,0.298,0.439,92.0,102.0,102.0,97.0,105.0,102.0,108.0,105.0,111.0,,,,0.396,0.226,,0.194,2.11,-0.42,,-0.67,94.6,88.4,84.1,,0.185,0.333,0.283,,,,0.245,0.551,0.314,0.306,0.4,0.258,83.0,102.0,107.0,95.0,108.0,107.0,0.078,0.107,-2.65,-2.23,94.2,81.9,0.221,0.434,0.327,0.432,0.622,0.107,,,,,,,,,
15,2024-07-26,746448,Flyout,field_out,True,663837,641154,Matt Vierling,Pablo López,0,5013e098-f33f-4574-ad66-05903b27ced3,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.73,3.42,118.0,104.0,97.0,105.0,0.742,10.3,1.91,8.39,1.45,1.04,0.236,0.429,0.134,0.298,0.439,92.0,102.0,102.0,97.0,105.0,102.0,108.0,105.0,111.0,,,,0.396,0.226,,0.194,2.11,-0.42,,-0.67,94.6,88.4,84.1,,0.185,0.333,0.283,,,,0.245,0.551,0.314,0.306,0.4,0.258,83.0,102.0,107.0,95.0,108.0,107.0,0.078,0.107,-2.65,-2.23,94.2,81.9,0.221,0.434,0.327,0.432,0.622,0.107,,,,,,,,,
16,2024-07-26,746448,Strikeout,strikeout,True,676632,641154,Bligh Madris,Pablo López,0,ec2d0bc7-f402-4900-9ac5-b9fe953d02ee,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.73,3.42,118.0,104.0,97.0,105.0,0.742,10.3,1.91,8.39,1.45,1.04,0.236,0.429,0.134,0.298,0.439,92.0,102.0,102.0,97.0,105.0,102.0,108.0,105.0,111.0,,,,0.396,0.226,,0.194,2.11,-0.42,,-0.67,94.6,88.4,84.1,,0.185,0.333,0.283,,,,0.245,0.551,0.314,0.306,0.4,0.258,83.0,102.0,107.0,95.0,108.0,107.0,0.078,0.107,-2.65,-2.23,94.2,81.9,0.221,0.434,0.327,0.432,0.622,0.107,,,,,,,,,
17,2024-07-26,746448,Strikeout,strikeout,True,663616,672456,Trevor Larnach,Keider Montero,0,bf00f652-83e5-4653-99fd-407fbefa874c,672456.0,keidermontero,Montero,Right,Keider Montero,DET,6.38,5.31,36.2,98.0,97.0,99.0,0.779,7.61,2.7,10.31,2.45,0.91,0.235,0.487,0.113,0.391,0.466,86.0,89.0,89.0,96.0,100.0,96.0,104.0,98.0,103.0,93.0,100.0,107.0,0.441,0.338,0.126,0.094,-1.53,2.38,-6.64,-6.73,95.3,86.0,83.0,79.1,0.319,0.638,0.165,0.16,0.22,0.33,0.4,0.85,0.158,0.571,1.286,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-07-26,746448,Pop Out,field_out,True,668904,672456,Royce Lewis,Keider Montero,0,681c0d2a-a144-401b-bec3-b40e6f4e1852,672456.0,keidermontero,Montero,Right,Keider Montero,DET,6.38,5.31,36.2,98.0,97.0,99.0,0.779,7.61,2.7,10.31,2.45,0.91,0.235,0.487,0.113,0.391,0.466,86.0,89.0,89.0,96.0,100.0,96.0,104.0,98.0,103.0,93.0,100.0,107.0,0.441,0.338,0.126,0.094,-1.53,2.38,-6.64,-6.73,95.3,86.0,83.0,79.1,0.319,0.638,0.165,0.16,0.22,0.33,0.4,0.85,0.158,0.571,1.286,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-07-26,746448,Groundout,field_out,True,596146,672456,Max Kepler,Keider Montero,0,7d4afb76-7f7f-45bb-93d1-e20c8d7ad4e0,672456.0,keidermontero,Montero,Right,Keider Montero,DET,6.38,5.31,36.2,98.0,97.0,99.0,0.779,7.61,2.7,10.31,2.45,0.91,0.235,0.487,0.113,0.391,0.466,86.0,89.0,89.0,96.0,100.0,96.0,104.0,98.0,103.0,93.0,100.0,107.0,0.441,0.338,0.126,0.094,-1.53,2.38,-6.64,-6.73,95.3,86.0,83.0,79.1,0.319,0.638,0.165,0.16,0.22,0.33,0.4,0.85,0.158,0.571,1.286,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-07-26,746448,Hit By Pitch,hit_by_pitch,False,608348,641154,Carson Kelly,Pablo López,0,fefeb127-6711-4946-95e5-867415a51c91,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.73,3.42,118.0,104.0,97.0,105.0,0.742,10.3,1.91,8.39,1.45,1.04,0.236,0.429,0.134,0.298,0.439,92.0,102.0,102.0,97.0,105.0,102.0,108.0,105.0,111.0,,,,0.396,0.226,,0.194,2.11,-0.42,,-0.67,94.6,88.4,84.1,,0.185,0.333,0.283,,,,0.245,0.551,0.314,0.306,0.4,0.258,83.0,102.0,107.0,95.0,108.0,107.0,0.078,0.107,-2.65,-2.23,94.2,81.9,0.221,0.434,0.327,0.432,0.622,0.107,,,,,,,,,
21,2024-07-26,746448,Strikeout,strikeout,True,570482,641154,Gio Urshela,Pablo López,0,ccb6431d-b5fa-4c1c-a29e-251384ed69ad,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.73,3.42,118.0,104.0,97.0,105.0,0.742,10.3,1.91,8.39,1.45,1.04,0.236,0.429,0.134,0.298,0.439,92.0,102.0,102.0,97.0,105.0,102.0,108.0,105.0,111.0,,,,0.396,0.226,,0.194,2.11,-0.42,,-0.67,94.6,88.4,84.1,,0.185,0.333,0.283,,,,0.245,0.551,0.314,0.306,0.4,0.258,83.0,102.0,107.0,95.0,108.0,107.0,0.078,0.107,-2.65,-2.23,94.2,81.9,0.221,0.434,0.327,0.432,0.622,0.107,,,,,,,,,
22,2024-07-26,746448,Home Run,home_run,False,595879,641154,Javier Báez,Pablo López,1,cd7d5b00-bf1e-4d66-ac0a-6a8d41a6b3ba,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.73,3.42,118.0,104.0,97.0,105.0,0.742,10.3,1.91,8.39,1.45,1.04,0.236,0.429,0.134,0.298,0.439,92.0,102.0,102.0,97.0,105.0,102.0,108.0,105.0,111.0,,,,0.396,0.226,,0.194,2.11,-0.42,,-0.67,94.6,88.4,84.1,,0.185,0.333,0.283,,,,0.245,0.551,0.314,0.306,0.4,0.258,83.0,102.0,107.0,95.0,108.0,107.0,0.078,0.107,-2.65,-2.23,94.2,81.9,0.221,0.434,0.327,0.432,0.622,0.107,,,,,,,,,
23,2024-07-26,746448,Groundout,field_out,True,672761,641154,Wenceel Pérez,Pablo López,0,6d1de295-5acb-401e-8d3b-418b6796a123,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.73,3.42,118.0,104.0,97.0,105.0,0.742,10.3,1.91,8.39,1.45,1.04,0.236,0.429,0.134,0.298,0.439,92.0,102.0,102.0,97.0,105.0,102.0,108.0,105.0,111.0,,,,0.396,0.226,,0.194,2.11,-0.42,,-0.67,94.6,88.4,84.1,,0.185,0.333,0.283,,,,0.245,0.551,0.314,0.306,0.4,0.258,83.0,102.0,107.0,95.0,108.0,107.0,0.078,0.107,-2.65,-2.23,94.2,81.9,0.221,0.434,0.327,0.432,0.622,0.107,,,,,,,,,
24,2024-07-26,746448,Strikeout,strikeout,True,669234,641154,Justyn-Henry Malloy,Pablo López,0,cad0814c-d5c4-439d-b258-6a38b3050f2b,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.73,3.42,118.0,104.0,97.0,105.0,0.742,10.3,1.91,8.39,1.45,1.04,0.236,0.429,0.134,0.298,0.439,92.0,102.0,102.0,97.0,105.0,102.0,108.0,105.0,111.0,,,,0.396,0.226,,0.194,2.11,-0.42,,-0.67,94.6,88.4,84.1,,0.185,0.333,0.283,,,,0.245,0.551,0.314,0.306,0.4,0.258,83.0,102.0,107.0,95.0,108.0,107.0,0.078,0.107,-2.65,-2.23,94.2,81.9,0.221,0.434,0.327,0.432,0.622,0.107,,,,,,,,,
25,2024-07-26,746448,Groundout,field_out,True,467793,672456,Carlos Santana,Keider Montero,0,c592597c-0b63-4d1d-a786-848aec62d7a9,672456.0,keidermontero,Montero,Right,Keider Montero,DET,6.38,5.31,36.2,98.0,97.0,99.0,0.779,7.61,2.7,10.31,2.45,0.91,0.235,0.487,0.113,0.391,0.466,86.0,89.0,89.0,96.0,100.0,96.0,104.0,98.0,103.0,93.0,100.0,107.0,0.441,0.338,0.126,0.094,-1.53,2.38,-6.64,-6.73,95.3,86.0,83.0,79.1,0.319,0.638,0.165,0.16,0.22,0.33,0.4,0.85,0.158,0.571,1.286,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-07-26,746448,Walk,walk,False,670242,672456,Matt Wallner,Keider Montero,0,7ba93f99-2e9a-42e0-9223-492ab47c9ee3,672456.0,keidermontero,Montero,Right,Keider Montero,DET,6.38,5.31,36.2,98.0,97.0,99.0,0.779,7.61,2.7,10.31,2.45,0.91,0.235,0.487,0.113,0.391,0.466,86.0,89.0,89.0,96.0,100.0,96.0,104.0,98.0,103.0,93.0,100.0,107.0,0.441,0.338,0.126,0.094,-1.53,2.38,-6.64,-6.73,95.3,86.0,83.0,79.1,0.319,0.638,0.165,0.16,0.22,0.33,0.4,0.85,0.158,0.571,1.286,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-07-26,746448,Pop Out,field_out,True,686797,672456,Brooks Lee,Keider Montero,0,d01a3c7d-c594-472d-bfcf-2e6e89878712,672456.0,keidermontero,Montero,Right,Keider Montero,DET,6.38,5.31,36.2,98.0,97.0,99.0,0.779,7.61,2.7,10.31,2.45,0.91,0.235,0.487,0.113,0.391,0.466,86.0,89.0,89.0,96.0,100.0,96.0,104.0,98.0,103.0,93.0,100.0,107.0,0.441,0.338,0.126,0.094,-1.53,2.38,-6.64,-6.73,95.3,86.0,83.0,79.1,0.319,0.638,0.165,0.16,0.22,0.33,0.4,0.85,0.158,0.571,1.286,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-07-26,746448,Single,single,False,543877,672456,Christian Vázquez,Keider Montero,1,8703878c-bfa8-420e-93de-d27c833cfd1b,672456.0,keidermontero,Montero,Right,Keider Montero,DET,6.38,5.31,36.2,98.0,97.0,99.0,0.779,7.61,2.7,10.31,2.45,0.91,0.235,0.487,0.113,0.391,0.466,86.0,89.0,89.0,96.0,100.0,96.0,104.0,98.0,103.0,93.0,100.0,107.0,0.441,0.338,0.126,0.094,-1.53,2.38,-6.64,-6.73,95.3,86.0,83.0,79.1,0.319,0.638,0.165,0.16,0.22,0.33,0.4,0.85,0.158,0.571,1.286,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-07-26,746448,Single,single,False,650489,672456,Willi Castro,Keider Montero,1,3cc448a3-107c-4f6b-8330-58d4baa72fbe,672456.0,keidermontero,Montero,Right,Keider Montero,DET,6.38,5.31,36.2,98.0,97.0,99.0,0.779,7.61,2.7,10.31,2.45,0.91,0.235,0.487,0.113,0.391,0.466,86.0,89.0,89.0,96.0,100.0,96.0,104.0,98.0,103.0,93.0,100.0,107.0,0.441,0.338,0.126,0.094,-1.53,2.38,-6.64,-6.73,95.3,86.0,83.0,79.1,0.319,0.638,0.165,0.16,0.22,0.33,0.4,0.85,0.158,0.571,1.286,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-07-26,746448,Double,double,False,621439,672456,Byron Buxton,Keider Montero,1,bf25ecd4-ff30-47fa-98eb-f2ebd0d50c39,672456.0,keidermontero,Montero,Right,Keider Montero,DET,6.38,5.31,36.2,98.0,97.0,99.0,0.779,7.61,2.7,10.31,2.45,0.91,0.235,0.487,0.113,0.391,0.466,86.0,89.0,89.0,96.0,100.0,96.0,104.0,98.0,103.0,93.0,100.0,107.0,0.441,0.338,0.126,0.094,-1.53,2.38,-6.64,-6.73,95.3,86.0,83.0,79.1,0.319,0.638,0.165,0.16,0.22,0.33,0.4,0.85,0.158,0.571,1.286,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-07-26,746448,Flyout,field_out,True,663616,672456,Trevor Larnach,Keider Montero,0,ba1394c2-4bb0-4e7a-8ad0-40e43b5f92ae,672456.0,keidermontero,Montero,Right,Keider Montero,DET,6.38,5.31,36.2,98.0,97.0,99.0,0.779,7.61,2.7,10.31,2.45,0.91,0.235,0.487,0.113,0.391,0.466,86.0,89.0,89.0,96.0,100.0,96.0,104.0,98.0,103.0,93.0,100.0,107.0,0.441,0.338,0.126,0.094,-1.53,2.38,-6.64,-6.73,95.3,86.0,83.0,79.1,0.319,0.638,0.165,0.16,0.22,0.33,0.4,0.85,0.158,0.571,1.286,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-07-26,746448,Single,single,False,690993,641154,Colt Keith,Pablo López,0,f7528223-077f-45c0-b284-c03eb04855f8,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.73,3.42,118.0,104.0,97.0,105.0,0.742,10.3,1.91,8.39,1.45,1.04,0.236,0.429,0.134,0.298,0.439,92.0,102.0,102.0,97.0,105.0,102.0,108.0,105.0,111.0,,,,0.396,0.226,,0.194,2.11,-0.42,,-0.67,94.6,88.4,84.1,,0.185,0.333,0.283,,,,0.245,0.551,0.314,0.306,0.4,0.258,83.0,102.0,107.0,95.0,108.0,107.0,0.078,0.107,-2.65,-2.23,94.2,81.9,0.221,0.434,0.327,0.432,0.622,0.107,,,,,,,,,
33,2024-07-26,746448,Strikeout,strikeout,True,592192,641154,Mark Canha,Pablo López,0,b99937a7-fc80-4e70-861a-7c0963f5fc6f,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.73,3.42,118.0,104.0,97.0,105.0,0.742,10.3,1.91,8.39,1.45,1.04,0.236,0.429,0.134,0.298,0.439,92.0,102.0,102.0,97.0,105.0,102.0,108.0,105.0,111.0,,,,0.396,0.226,,0.194,2.11,-0.42,,-0.67,94.6,88.4,84.1,,0.185,0.333,0.283,,,,0.245,0.551,0.314,0.306,0.4,0.258,83.0,102.0,107.0,95.0,108.0,107.0,0.078,0.107,-2.65,-2.23,94.2,81.9,0.221,0.434,0.327,0.432,0.622,0.107,,,,,,,,,
34,2024-07-26,746448,Forceout,force_out,True,663837,641154,Matt Vierling,Pablo López,1,8837bb68-1010-4594-ad0c-71d149500acf,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.73,3.42,118.0,104.0,97.0,105.0,0.742,10.3,1.91,8.39,1.45,1.04,0.236,0.429,0.134,0.298,0.439,92.0,102.0,102.0,97.0,105.0,102.0,108.0,105.0,111.0,,,,0.396,0.226,,0.194,2.11,-0.42,,-0.67,94.6,88.4,84.1,,0.185,0.333,0.283,,,,0.245,0.551,0.314,0.306,0.4,0.258,83.0,102.0,107.0,95.0,108.0,107.0,0.078,0.107,-2.65,-2.23,94.2,81.9,0.221,0.434,0.327,0.432,0.622,0.107,,,,,,,,,
35,2024-07-26,746448,Flyout,field_out,True,676632,641154,Bligh Madris,Pablo López,0,20ea1f54-a059-4591-a916-122501d33528,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.73,3.42,118.0,104.0,97.0,105.0,0.742,10.3,1.91,8.39,1.45,1.04,0.236,0.429,0.134,0.298,0.439,92.0,102.0,102.0,97.0,105.0,102.0,108.0,105.0,111.0,,,,0.396,0.226,,0.194,2.11,-0.42,,-0.67,94.6,88.4,84.1,,0.185,0.333,0.283,,,,0.245,0.551,0.314,0.306,0.4,0.258,83.0,102.0,107.0,95.0,108.0,107.0,0.078,0.107,-2.65,-2.23,94.2,81.9,0.221,0.434,0.327,0.432,0.622,0.107,,,,,,,,,
