,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vFS,vSI,vSL,vCU,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff
0,2024-08-02,747089,Single,single,False,669364,680885,Xavier Edwards,Spencer Schwellenbach,0,4ddb3c25-5b7d-4f2c-8dc1-2f8d07ca3a07,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.72,3.04,87.0,106.0,101.0,107.0,0.719,10.55,1.86,7.76,1.03,1.15,0.23,0.439,0.196,0.3,0.452,99.0,101.0,105.0,109.0,108.0,108.0,93.0,106.0,106.0,112.0,112.0,118.0,95.0,100.0,98.0,83.0,103.0,104.0,0.075,0.267,0.166,0.139,0.201,0.151,0.12,-0.21,1.84,0.46,0.83,0.48,96.0,92.7,84.3,95.1,87.0,80.3,0.198,0.296,0.299,0.25,0.45,0.247,0.145,0.255,0.466,0.32,0.58,0.211,0.227,0.432,0.444,0.25,0.35,0.103,,,,,,,,,,,,
1,2024-08-02,747089,Strikeout,strikeout,True,669394,680885,Jake Burger,Spencer Schwellenbach,1,b1b94976-f220-41ae-a007-2869d625ed0a,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.72,3.04,87.0,106.0,101.0,107.0,0.719,10.55,1.86,7.76,1.03,1.15,0.23,0.439,0.196,0.3,0.452,99.0,101.0,105.0,109.0,108.0,108.0,93.0,106.0,106.0,112.0,112.0,118.0,95.0,100.0,98.0,83.0,103.0,104.0,0.075,0.267,0.166,0.139,0.201,0.151,0.12,-0.21,1.84,0.46,0.83,0.48,96.0,92.7,84.3,95.1,87.0,80.3,0.198,0.296,0.299,0.25,0.45,0.247,0.145,0.255,0.466,0.32,0.58,0.211,0.227,0.432,0.444,0.25,0.35,0.103,,,,,,,,,,,,
2,2024-08-02,747089,Groundout,field_out,True,660821,680885,Jesús Sánchez,Spencer Schwellenbach,1,fe698106-3112-4dab-af44-70c89dba648f,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.72,3.04,87.0,106.0,101.0,107.0,0.719,10.55,1.86,7.76,1.03,1.15,0.23,0.439,0.196,0.3,0.452,99.0,101.0,105.0,109.0,108.0,108.0,93.0,106.0,106.0,112.0,112.0,118.0,95.0,100.0,98.0,83.0,103.0,104.0,0.075,0.267,0.166,0.139,0.201,0.151,0.12,-0.21,1.84,0.46,0.83,0.48,96.0,92.7,84.3,95.1,87.0,80.3,0.198,0.296,0.299,0.25,0.45,0.247,0.145,0.255,0.466,0.32,0.58,0.211,0.227,0.432,0.444,0.25,0.35,0.103,,,,,,,,,,,,
3,2024-08-02,747089,Home Run,home_run,False,681146,680885,Jonah Bride,Spencer Schwellenbach,1,4c347068-3ebd-48f9-b021-1d0892f97c69,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.72,3.04,87.0,106.0,101.0,107.0,0.719,10.55,1.86,7.76,1.03,1.15,0.23,0.439,0.196,0.3,0.452,99.0,101.0,105.0,109.0,108.0,108.0,93.0,106.0,106.0,112.0,112.0,118.0,95.0,100.0,98.0,83.0,103.0,104.0,0.075,0.267,0.166,0.139,0.201,0.151,0.12,-0.21,1.84,0.46,0.83,0.48,96.0,92.7,84.3,95.1,87.0,80.3,0.198,0.296,0.299,0.25,0.45,0.247,0.145,0.255,0.466,0.32,0.58,0.211,0.227,0.432,0.444,0.25,0.35,0.103,,,,,,,,,,,,
4,2024-08-02,747089,Single,single,False,669065,680885,Kyle Stowers,Spencer Schwellenbach,0,b875174d-b394-48f5-a857-5fe185389b59,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.72,3.04,87.0,106.0,101.0,107.0,0.719,10.55,1.86,7.76,1.03,1.15,0.23,0.439,0.196,0.3,0.452,99.0,101.0,105.0,109.0,108.0,108.0,93.0,106.0,106.0,112.0,112.0,118.0,95.0,100.0,98.0,83.0,103.0,104.0,0.075,0.267,0.166,0.139,0.201,0.151,0.12,-0.21,1.84,0.46,0.83,0.48,96.0,92.7,84.3,95.1,87.0,80.3,0.198,0.296,0.299,0.25,0.45,0.247,0.145,0.255,0.466,0.32,0.58,0.211,0.227,0.432,0.444,0.25,0.35,0.103,,,,,,,,,,,,
5,2024-08-02,747089,Strikeout,strikeout,True,672640,680885,Otto Lopez,Spencer Schwellenbach,0,2319aea6-631a-40f0-878b-9a200d530a71,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.72,3.04,87.0,106.0,101.0,107.0,0.719,10.55,1.86,7.76,1.03,1.15,0.23,0.439,0.196,0.3,0.452,99.0,101.0,105.0,109.0,108.0,108.0,93.0,106.0,106.0,112.0,112.0,118.0,95.0,100.0,98.0,83.0,103.0,104.0,0.075,0.267,0.166,0.139,0.201,0.151,0.12,-0.21,1.84,0.46,0.83,0.48,96.0,92.7,84.3,95.1,87.0,80.3,0.198,0.296,0.299,0.25,0.45,0.247,0.145,0.255,0.466,0.32,0.58,0.211,0.227,0.432,0.444,0.25,0.35,0.103,,,,,,,,,,,,
6,2024-08-02,747089,Pop Out,field_out,True,624585,678368,Jorge Soler,Valente Bellozo,0,d4c3c3f2-50bf-4902-b678-7ef9d28ee236,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,4.32,5.97,41.2,97.0,71.0,87.0,0.812,6.91,3.24,8.86,1.94,0.42,0.275,0.435,0.145,0.435,0.398,92.0,84.0,81.0,54.0,101.0,82.0,,,,88.0,102.0,97.0,74.0,99.0,91.0,,,,,0.406,0.243,,0.119,0.112,0.94,0.87,,,-0.68,-5.04,89.4,83.6,,,78.2,74.3,,,,0.203,0.373,0.143,,,,0.2,0.489,0.181,0.375,0.875,0.304,,,,88.0,86.0,93.0,0.121,-6.09,81.1,0.375,0.625,0.229,0.278,0.444,0.333
7,2024-08-02,747089,Groundout,field_out,True,663586,678368,Austin Riley,Valente Bellozo,0,b6429abd-abbc-4312-8c62-95db7e6179d2,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,4.32,5.97,41.2,97.0,71.0,87.0,0.812,6.91,3.24,8.86,1.94,0.42,0.275,0.435,0.145,0.435,0.398,92.0,84.0,81.0,54.0,101.0,82.0,,,,88.0,102.0,97.0,74.0,99.0,91.0,,,,,0.406,0.243,,0.119,0.112,0.94,0.87,,,-0.68,-5.04,89.4,83.6,,,78.2,74.3,,,,0.203,0.373,0.143,,,,0.2,0.489,0.181,0.375,0.875,0.304,,,,88.0,86.0,93.0,0.121,-6.09,81.1,0.375,0.625,0.229,0.278,0.444,0.333
8,2024-08-02,747089,Flyout,field_out,True,542303,678368,Marcell Ozuna,Valente Bellozo,0,3b75268e-ee75-4bdb-acbb-2223763eb008,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,4.32,5.97,41.2,97.0,71.0,87.0,0.812,6.91,3.24,8.86,1.94,0.42,0.275,0.435,0.145,0.435,0.398,92.0,84.0,81.0,54.0,101.0,82.0,,,,88.0,102.0,97.0,74.0,99.0,91.0,,,,,0.406,0.243,,0.119,0.112,0.94,0.87,,,-0.68,-5.04,89.4,83.6,,,78.2,74.3,,,,0.203,0.373,0.143,,,,0.2,0.489,0.181,0.375,0.875,0.304,,,,88.0,86.0,93.0,0.121,-6.09,81.1,0.375,0.625,0.229,0.278,0.444,0.333
9,2024-08-02,747089,Strikeout,strikeout,True,624503,680885,Nick Gordon,Spencer Schwellenbach,0,34fa0757-8cde-4bad-88b5-174845e09b24,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.72,3.04,87.0,106.0,101.0,107.0,0.719,10.55,1.86,7.76,1.03,1.15,0.23,0.439,0.196,0.3,0.452,99.0,101.0,105.0,109.0,108.0,108.0,93.0,106.0,106.0,112.0,112.0,118.0,95.0,100.0,98.0,83.0,103.0,104.0,0.075,0.267,0.166,0.139,0.201,0.151,0.12,-0.21,1.84,0.46,0.83,0.48,96.0,92.7,84.3,95.1,87.0,80.3,0.198,0.296,0.299,0.25,0.45,0.247,0.145,0.255,0.466,0.32,0.58,0.211,0.227,0.432,0.444,0.25,0.35,0.103,,,,,,,,,,,,
