,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
0,2024-05-21,745578,Strikeout,strikeout,True,543760,624133,Marcus Semien,Ranger Suárez,0,299c2e91-0ab9-4d55-8262-5264384acba3,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,86.0,106.0,108.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,102.0,98.0,94.0,0.319,0.19,0.125,0.001,0.199,0.166,1.37,-1.66,1.26,-4.76,1.5,0.71,92.0,86.6,80.3,90.9,81.3,74.5,0.241,0.354,0.109,0.208,0.299,0.184,0.171,0.289,0.335,0.181,0.25,0.393,0.308,0.615,0.125,,,,,,,,,,,,
1,2024-05-21,745578,Strikeout,strikeout,True,608369,624133,Corey Seager,Ranger Suárez,0,d6a049a9-f5a4-485c-8e1e-9d3db5b19608,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,86.0,106.0,108.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,102.0,98.0,94.0,0.319,0.19,0.125,0.001,0.199,0.166,1.37,-1.66,1.26,-4.76,1.5,0.71,92.0,86.6,80.3,90.9,81.3,74.5,0.241,0.354,0.109,0.208,0.299,0.184,0.171,0.289,0.335,0.181,0.25,0.393,0.308,0.615,0.125,,,,,,,,,,,,
2,2024-05-21,745578,Walk,walk,False,543257,624133,Robbie Grossman,Ranger Suárez,0,f07eef65-1023-4162-89a7-7bdd8105b9ce,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,86.0,106.0,108.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,102.0,98.0,94.0,0.319,0.19,0.125,0.001,0.199,0.166,1.37,-1.66,1.26,-4.76,1.5,0.71,92.0,86.6,80.3,90.9,81.3,74.5,0.241,0.354,0.109,0.208,0.299,0.184,0.171,0.289,0.335,0.181,0.25,0.393,0.308,0.615,0.125,,,,,,,,,,,,
3,2024-05-21,745578,Groundout,field_out,True,641680,624133,Jonah Heim,Ranger Suárez,0,6bfe362e-8d9f-4f5c-8514-cb431d8445b8,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,86.0,106.0,108.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,102.0,98.0,94.0,0.319,0.19,0.125,0.001,0.199,0.166,1.37,-1.66,1.26,-4.76,1.5,0.71,92.0,86.6,80.3,90.9,81.3,74.5,0.241,0.354,0.109,0.208,0.299,0.184,0.171,0.289,0.335,0.181,0.25,0.393,0.308,0.615,0.125,,,,,,,,,,,,
4,2024-05-21,745578,Strikeout,strikeout,True,656941,592351,Kyle Schwarber,Jon Gray,0,a91fc2aa-3c3c-478e-9dcc-e3e49fcda7ce,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,3.96,4.83,86.1,103.0,83.0,97.0,0.769,7.61,2.4,9.49,0.83,1.0,0.239,0.386,0.136,0.382,0.447,74.0,97.0,92.0,98.0,96.0,103.0,72.0,103.0,91.0,,,,94.0,105.0,104.0,,,,,0.447,,0.438,0.045,0.069,-0.49,,,0.93,-1.3,-2.38,94.8,,88.6,,88.7,78.9,,,,0.303,0.419,0.146,0.5,0.5,0.273,0.308,0.654,0.235,,,,0.218,0.327,0.338,,,,,,,,,
5,2024-05-21,745578,Flyout,field_out,True,592663,592351,J.T. Realmuto,Jon Gray,0,16eed8f2-12b8-4a2d-82f8-e9cf3010c088,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,3.96,4.83,86.1,103.0,83.0,97.0,0.769,7.61,2.4,9.49,0.83,1.0,0.239,0.386,0.136,0.382,0.447,74.0,97.0,92.0,98.0,96.0,103.0,72.0,103.0,91.0,,,,94.0,105.0,104.0,,,,,0.447,,0.438,0.045,0.069,-0.49,,,0.93,-1.3,-2.38,94.8,,88.6,,88.7,78.9,,,,0.303,0.419,0.146,0.5,0.5,0.273,0.308,0.654,0.235,,,,0.218,0.327,0.338,,,,,,,,,
6,2024-05-21,745578,Walk,walk,False,547180,592351,Bryce Harper,Jon Gray,0,3f6b7f5a-9b52-47d4-8269-d0afa185037f,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,3.96,4.83,86.1,103.0,83.0,97.0,0.769,7.61,2.4,9.49,0.83,1.0,0.239,0.386,0.136,0.382,0.447,74.0,97.0,92.0,98.0,96.0,103.0,72.0,103.0,91.0,,,,94.0,105.0,104.0,,,,,0.447,,0.438,0.045,0.069,-0.49,,,0.93,-1.3,-2.38,94.8,,88.6,,88.7,78.9,,,,0.303,0.419,0.146,0.5,0.5,0.273,0.308,0.654,0.235,,,,0.218,0.327,0.338,,,,,,,,,
7,2024-05-21,745578,Groundout,field_out,True,664761,592351,Alec Bohm,Jon Gray,0,c67ef208-c234-4b95-8bba-cb2d2630e3bc,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,3.96,4.83,86.1,103.0,83.0,97.0,0.769,7.61,2.4,9.49,0.83,1.0,0.239,0.386,0.136,0.382,0.447,74.0,97.0,92.0,98.0,96.0,103.0,72.0,103.0,91.0,,,,94.0,105.0,104.0,,,,,0.447,,0.438,0.045,0.069,-0.49,,,0.93,-1.3,-2.38,94.8,,88.6,,88.7,78.9,,,,0.303,0.419,0.146,0.5,0.5,0.273,0.308,0.654,0.235,,,,0.218,0.327,0.338,,,,,,,,,
8,2024-05-21,745578,Strikeout,strikeout,True,677649,624133,Ezequiel Duran,Ranger Suárez,0,6aa48b3b-f139-4dca-9a4b-3f9b02d0cb05,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,86.0,106.0,108.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,102.0,98.0,94.0,0.319,0.19,0.125,0.001,0.199,0.166,1.37,-1.66,1.26,-4.76,1.5,0.71,92.0,86.6,80.3,90.9,81.3,74.5,0.241,0.354,0.109,0.208,0.299,0.184,0.171,0.289,0.335,0.181,0.25,0.393,0.308,0.615,0.125,,,,,,,,,,,,
9,2024-05-21,745578,Strikeout,strikeout,True,663993,624133,Nathaniel Lowe,Ranger Suárez,0,50acd7f3-cf4d-4f0c-a545-f7eeeff536fa,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,86.0,106.0,108.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,102.0,98.0,94.0,0.319,0.19,0.125,0.001,0.199,0.166,1.37,-1.66,1.26,-4.76,1.5,0.71,92.0,86.6,80.3,90.9,81.3,74.5,0.241,0.354,0.109,0.208,0.299,0.184,0.171,0.289,0.335,0.181,0.25,0.393,0.308,0.615,0.125,,,,,,,,,,,,
