,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,wFS/C,wSI/C,vFS,vSI,FS_ba,FS_slg,FS_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
0,2024-05-10,744940,Lineout,field_out,True,680777,579328,Ryan Jeffers,Yusei Kikuchi,0,35e8c35b-458c-44c3-8e64-5290c3b6ba48,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,0.107,-0.31,-0.05,-0.17,0.45,95.6,87.2,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-05-10,744940,Single,single,False,621043,579328,Carlos Correa,Yusei Kikuchi,0,d6b34fa0-74c3-49bb-a96b-3d5445f33ba0,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,0.107,-0.31,-0.05,-0.17,0.45,95.6,87.2,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-05-10,744940,Single,single,False,650489,579328,Willi Castro,Yusei Kikuchi,1,8ee57acd-b450-4c40-8524-e5526242c0e3,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,0.107,-0.31,-0.05,-0.17,0.45,95.6,87.2,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-05-10,744940,Single,single,False,669304,579328,Jose Miranda,Yusei Kikuchi,1,10a4ae9c-832e-4e05-9f42-302562bf0977,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,0.107,-0.31,-0.05,-0.17,0.45,95.6,87.2,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-05-10,744940,Flyout,field_out,True,622534,579328,Manuel Margot,Yusei Kikuchi,0,48c4ed3e-c0f5-4609-8cfc-00ee4c2a9b51,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,0.107,-0.31,-0.05,-0.17,0.45,95.6,87.2,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-05-10,744940,Caught Stealing Home,caught_stealing_home,True,467793,579328,Carlos Santana,Yusei Kikuchi,0,d369703e-0084-4341-a037-aed163f21cc4,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,0.107,-0.31,-0.05,-0.17,0.45,95.6,87.2,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2024-05-10,744940,Strikeout,strikeout,True,676914,657746,Davis Schneider,Joe Ryan,0,b259a751-b984-4e7d-8632-ebb30641c624,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,,,,,,,96.0,110.0,106.0,105.0,104.0,113.0,0.485,0.235,,,1.28,0.03,,,94.1,,83.6,,0.198,0.381,0.275,,,,0.333,0.606,0.222,,,,114.0,106.0,104.0,103.0,104.0,95.0,0.051,0.229,0.01,-1.2,88.6,93.2,0.211,0.413,0.26,0.348,0.478,0.096,,,,,,,,,
7,2024-05-10,744940,Flyout,field_out,True,662139,657746,Daulton Varsho,Joe Ryan,0,482b6fe6-a9d3-44f3-995e-3c63ef531484,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,,,,,,,96.0,110.0,106.0,105.0,104.0,113.0,0.485,0.235,,,1.28,0.03,,,94.1,,83.6,,0.198,0.381,0.275,,,,0.333,0.606,0.222,,,,114.0,106.0,104.0,103.0,104.0,95.0,0.051,0.229,0.01,-1.2,88.6,93.2,0.211,0.413,0.26,0.348,0.478,0.096,,,,,,,,,
8,2024-05-10,744940,Single,single,False,665489,657746,Vladimir Guerrero Jr.,Joe Ryan,0,1f8c97d8-9894-4c7b-b675-bb2ffd5f9dfe,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,,,,,,,96.0,110.0,106.0,105.0,104.0,113.0,0.485,0.235,,,1.28,0.03,,,94.1,,83.6,,0.198,0.381,0.275,,,,0.333,0.606,0.222,,,,114.0,106.0,104.0,103.0,104.0,95.0,0.051,0.229,0.01,-1.2,88.6,93.2,0.211,0.413,0.26,0.348,0.478,0.096,,,,,,,,,
9,2024-05-10,744940,Lineout,field_out,True,457759,657746,Justin Turner,Joe Ryan,0,be193ccc-59f4-4409-afa3-e02b77385d4a,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,,,,,,,96.0,110.0,106.0,105.0,104.0,113.0,0.485,0.235,,,1.28,0.03,,,94.1,,83.6,,0.198,0.381,0.275,,,,0.333,0.606,0.222,,,,114.0,106.0,104.0,103.0,104.0,95.0,0.051,0.229,0.01,-1.2,88.6,93.2,0.211,0.413,0.26,0.348,0.478,0.096,,,,,,,,,
