,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wCU/C,wCH/C,vFA,vFC,vCH,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,SL%,KC%,wFS/C,wSL/C,wKC/C,vFS,vSL,vKC,ST_ba,ST_slg,ST_whiff,FS_ba,FS_slg,FS_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff
10,2024-08-18,746999,Groundout,field_out,True,650391,676710,Eloy Jiménez,Kutter Crawford,0,1c4525f6-4600-40d8-a0c1-3077b49228ba,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.12,3.86,155.0,105.0,106.0,107.0,0.771,8.19,2.44,7.43,1.63,0.65,0.256,0.417,0.17,0.303,0.449,,,,,,,109.0,110.0,112.0,112.0,106.0,105.0,0.348,0.306,,,-0.18,0.76,,,92.6,87.5,,,0.245,0.474,0.194,,,,0.203,0.417,0.268,0.19,0.238,0.171,98.0,100.0,101.0,92.0,93.0,97.0,90.0,100.0,105.0,0.085,0.195,0.066,0.23,-0.67,0.16,82.5,80.8,77.1,0.227,0.445,0.259,0.186,0.271,0.42,,,,,,,,,,,,
11,2024-08-18,746999,Pop Out,field_out,True,668939,676710,Adley Rutschman,Kutter Crawford,0,f3f7577e-1e8f-4c9c-95a0-ab0ff26e740c,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.12,3.86,155.0,105.0,106.0,107.0,0.771,8.19,2.44,7.43,1.63,0.65,0.256,0.417,0.17,0.303,0.449,,,,,,,109.0,110.0,112.0,112.0,106.0,105.0,0.348,0.306,,,-0.18,0.76,,,92.6,87.5,,,0.245,0.474,0.194,,,,0.203,0.417,0.268,0.19,0.238,0.171,98.0,100.0,101.0,92.0,93.0,97.0,90.0,100.0,105.0,0.085,0.195,0.066,0.23,-0.67,0.16,82.5,80.8,77.1,0.227,0.445,0.259,0.186,0.271,0.42,,,,,,,,,,,,
12,2024-08-18,746999,Lineout,field_out,True,663624,676710,Ryan Mountcastle,Kutter Crawford,0,7bda8cd2-b45c-4e79-8b97-f47ad1fa42cf,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.12,3.86,155.0,105.0,106.0,107.0,0.771,8.19,2.44,7.43,1.63,0.65,0.256,0.417,0.17,0.303,0.449,,,,,,,109.0,110.0,112.0,112.0,106.0,105.0,0.348,0.306,,,-0.18,0.76,,,92.6,87.5,,,0.245,0.474,0.194,,,,0.203,0.417,0.268,0.19,0.238,0.171,98.0,100.0,101.0,92.0,93.0,97.0,90.0,100.0,105.0,0.085,0.195,0.066,0.23,-0.67,0.16,82.5,80.8,77.1,0.227,0.445,0.259,0.186,0.271,0.42,,,,,,,,,,,,
13,2024-08-18,746999,Flyout,field_out,True,678882,544150,Ceddanne Rafaela,Albert Suárez,0,03802675-e91c-4ab7-bc03-35eec3e36f95,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.18,4.11,102.0,100.0,90.0,96.0,0.797,7.15,3.09,8.38,0.71,0.85,0.253,0.42,0.138,0.292,0.389,98.0,99.0,105.0,95.0,96.0,95.0,91.0,100.0,95.0,75.0,100.0,91.0,0.516,0.198,0.114,0.171,0.14,0.8,-0.05,0.45,94.9,86.4,86.0,78.8,0.26,0.418,0.226,0.231,0.346,0.218,0.239,0.338,0.311,0.225,0.35,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-08-18,746999,Single,single,False,666152,544150,David Hamilton,Albert Suárez,0,7570dc03-a3fb-4488-8afc-4bdff976dfdb,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.18,4.11,102.0,100.0,90.0,96.0,0.797,7.15,3.09,8.38,0.71,0.85,0.253,0.42,0.138,0.292,0.389,98.0,99.0,105.0,95.0,96.0,95.0,91.0,100.0,95.0,75.0,100.0,91.0,0.516,0.198,0.114,0.171,0.14,0.8,-0.05,0.45,94.9,86.4,86.0,78.8,0.26,0.418,0.226,0.231,0.346,0.218,0.239,0.338,0.311,0.225,0.35,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-08-18,746999,Forceout,force_out,True,680776,544150,Jarren Duran,Albert Suárez,1,2f694289-32ce-4d5d-8397-b6244b76676b,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.18,4.11,102.0,100.0,90.0,96.0,0.797,7.15,3.09,8.38,0.71,0.85,0.253,0.42,0.138,0.292,0.389,98.0,99.0,105.0,95.0,96.0,95.0,91.0,100.0,95.0,75.0,100.0,91.0,0.516,0.198,0.114,0.171,0.14,0.8,-0.05,0.45,94.9,86.4,86.0,78.8,0.26,0.418,0.226,0.231,0.346,0.218,0.239,0.338,0.311,0.225,0.35,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-08-18,746999,Flyout,field_out,True,677800,544150,Wilyer Abreu,Albert Suárez,1,9f2ebed6-6015-4c06-98ea-d005c1b22a9b,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.18,4.11,102.0,100.0,90.0,96.0,0.797,7.15,3.09,8.38,0.71,0.85,0.253,0.42,0.138,0.292,0.389,98.0,99.0,105.0,95.0,96.0,95.0,91.0,100.0,95.0,75.0,100.0,91.0,0.516,0.198,0.114,0.171,0.14,0.8,-0.05,0.45,94.9,86.4,86.0,78.8,0.26,0.418,0.226,0.231,0.346,0.218,0.239,0.338,0.311,0.225,0.35,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-08-18,746999,Strikeout,strikeout,True,702616,676710,Jackson Holliday,Kutter Crawford,0,8296404a-f093-4432-9fe1-435d87907710,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.12,3.86,155.0,105.0,106.0,107.0,0.771,8.19,2.44,7.43,1.63,0.65,0.256,0.417,0.17,0.303,0.449,,,,,,,109.0,110.0,112.0,112.0,106.0,105.0,0.348,0.306,,,-0.18,0.76,,,92.6,87.5,,,0.245,0.474,0.194,,,,0.203,0.417,0.268,0.19,0.238,0.171,98.0,100.0,101.0,92.0,93.0,97.0,90.0,100.0,105.0,0.085,0.195,0.066,0.23,-0.67,0.16,82.5,80.8,77.1,0.227,0.445,0.259,0.186,0.271,0.42,,,,,,,,,,,,
18,2024-08-18,746999,Single,single,False,656775,676710,Cedric Mullins,Kutter Crawford,0,1afb1a2b-0328-4de3-9151-3a677d5405d6,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.12,3.86,155.0,105.0,106.0,107.0,0.771,8.19,2.44,7.43,1.63,0.65,0.256,0.417,0.17,0.303,0.449,,,,,,,109.0,110.0,112.0,112.0,106.0,105.0,0.348,0.306,,,-0.18,0.76,,,92.6,87.5,,,0.245,0.474,0.194,,,,0.203,0.417,0.268,0.19,0.238,0.171,98.0,100.0,101.0,92.0,93.0,97.0,90.0,100.0,105.0,0.085,0.195,0.066,0.23,-0.67,0.16,82.5,80.8,77.1,0.227,0.445,0.259,0.186,0.271,0.42,,,,,,,,,,,,
19,2024-08-18,746999,Flyout,field_out,True,602104,676710,Ramón Urías,Kutter Crawford,0,2fae55e4-6b9a-40a4-88e6-14ddeec6afcc,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.12,3.86,155.0,105.0,106.0,107.0,0.771,8.19,2.44,7.43,1.63,0.65,0.256,0.417,0.17,0.303,0.449,,,,,,,109.0,110.0,112.0,112.0,106.0,105.0,0.348,0.306,,,-0.18,0.76,,,92.6,87.5,,,0.245,0.474,0.194,,,,0.203,0.417,0.268,0.19,0.238,0.171,98.0,100.0,101.0,92.0,93.0,97.0,90.0,100.0,105.0,0.085,0.195,0.066,0.23,-0.67,0.16,82.5,80.8,77.1,0.227,0.445,0.259,0.186,0.271,0.42,,,,,,,,,,,,
20,2024-08-18,746999,Flyout,field_out,True,681297,676710,Colton Cowser,Kutter Crawford,1,19396b0b-95d5-45ed-9a96-1a02e2a48774,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.12,3.86,155.0,105.0,106.0,107.0,0.771,8.19,2.44,7.43,1.63,0.65,0.256,0.417,0.17,0.303,0.449,,,,,,,109.0,110.0,112.0,112.0,106.0,105.0,0.348,0.306,,,-0.18,0.76,,,92.6,87.5,,,0.245,0.474,0.194,,,,0.203,0.417,0.268,0.19,0.238,0.171,98.0,100.0,101.0,92.0,93.0,97.0,90.0,100.0,105.0,0.085,0.195,0.066,0.23,-0.67,0.16,82.5,80.8,77.1,0.227,0.445,0.259,0.186,0.271,0.42,,,,,,,,,,,,
21,2024-08-18,746999,Single,single,False,671213,544150,Triston Casas,Albert Suárez,0,08adf844-d3ea-4109-9338-8e4d1a5e8daa,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.18,4.11,102.0,100.0,90.0,96.0,0.797,7.15,3.09,8.38,0.71,0.85,0.253,0.42,0.138,0.292,0.389,98.0,99.0,105.0,95.0,96.0,95.0,91.0,100.0,95.0,75.0,100.0,91.0,0.516,0.198,0.114,0.171,0.14,0.8,-0.05,0.45,94.9,86.4,86.0,78.8,0.26,0.418,0.226,0.231,0.346,0.218,0.239,0.338,0.311,0.225,0.35,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-08-18,746999,Single,single,False,646240,544150,Rafael Devers,Albert Suárez,1,34186afb-3fc4-4523-83ba-cbd6953fba6a,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.18,4.11,102.0,100.0,90.0,96.0,0.797,7.15,3.09,8.38,0.71,0.85,0.253,0.42,0.138,0.292,0.389,98.0,99.0,105.0,95.0,96.0,95.0,91.0,100.0,95.0,75.0,100.0,91.0,0.516,0.198,0.114,0.171,0.14,0.8,-0.05,0.45,94.9,86.4,86.0,78.8,0.26,0.418,0.226,0.231,0.346,0.218,0.239,0.338,0.311,0.225,0.35,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-08-18,746999,Strikeout,strikeout,True,641933,544150,Tyler O'Neill,Albert Suárez,0,65161501-a385-44be-b239-16be732749b0,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.18,4.11,102.0,100.0,90.0,96.0,0.797,7.15,3.09,8.38,0.71,0.85,0.253,0.42,0.138,0.292,0.389,98.0,99.0,105.0,95.0,96.0,95.0,91.0,100.0,95.0,75.0,100.0,91.0,0.516,0.198,0.114,0.171,0.14,0.8,-0.05,0.45,94.9,86.4,86.0,78.8,0.26,0.418,0.226,0.231,0.346,0.218,0.239,0.338,0.311,0.225,0.35,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-08-18,746999,Flyout,field_out,True,807799,544150,Masataka Yoshida,Albert Suárez,0,ba7697ae-61e9-41ad-b4da-63ba9010ab3d,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.18,4.11,102.0,100.0,90.0,96.0,0.797,7.15,3.09,8.38,0.71,0.85,0.253,0.42,0.138,0.292,0.389,98.0,99.0,105.0,95.0,96.0,95.0,91.0,100.0,95.0,75.0,100.0,91.0,0.516,0.198,0.114,0.171,0.14,0.8,-0.05,0.45,94.9,86.4,86.0,78.8,0.26,0.418,0.226,0.231,0.346,0.218,0.239,0.338,0.311,0.225,0.35,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-08-18,746999,Groundout,field_out,True,657136,544150,Connor Wong,Albert Suárez,0,61fd025b-7631-4dbe-99cb-6e4d43364237,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.18,4.11,102.0,100.0,90.0,96.0,0.797,7.15,3.09,8.38,0.71,0.85,0.253,0.42,0.138,0.292,0.389,98.0,99.0,105.0,95.0,96.0,95.0,91.0,100.0,95.0,75.0,100.0,91.0,0.516,0.198,0.114,0.171,0.14,0.8,-0.05,0.45,94.9,86.4,86.0,78.8,0.26,0.418,0.226,0.231,0.346,0.218,0.239,0.338,0.311,0.225,0.35,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-08-18,746999,Groundout,field_out,True,656811,676710,Ryan O'Hearn,Kutter Crawford,0,9e7c8d6c-d1da-497f-ac23-1030396ddd59,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.12,3.86,155.0,105.0,106.0,107.0,0.771,8.19,2.44,7.43,1.63,0.65,0.256,0.417,0.17,0.303,0.449,,,,,,,109.0,110.0,112.0,112.0,106.0,105.0,0.348,0.306,,,-0.18,0.76,,,92.6,87.5,,,0.245,0.474,0.194,,,,0.203,0.417,0.268,0.19,0.238,0.171,98.0,100.0,101.0,92.0,93.0,97.0,90.0,100.0,105.0,0.085,0.195,0.066,0.23,-0.67,0.16,82.5,80.8,77.1,0.227,0.445,0.259,0.186,0.271,0.42,,,,,,,,,,,,
27,2024-08-18,746999,Strikeout,strikeout,True,683002,676710,Gunnar Henderson,Kutter Crawford,0,862d4a50-27e2-4678-ab0c-fb1626d8760a,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.12,3.86,155.0,105.0,106.0,107.0,0.771,8.19,2.44,7.43,1.63,0.65,0.256,0.417,0.17,0.303,0.449,,,,,,,109.0,110.0,112.0,112.0,106.0,105.0,0.348,0.306,,,-0.18,0.76,,,92.6,87.5,,,0.245,0.474,0.194,,,,0.203,0.417,0.268,0.19,0.238,0.171,98.0,100.0,101.0,92.0,93.0,97.0,90.0,100.0,105.0,0.085,0.195,0.066,0.23,-0.67,0.16,82.5,80.8,77.1,0.227,0.445,0.259,0.186,0.271,0.42,,,,,,,,,,,,
28,2024-08-18,746999,Groundout,field_out,True,650391,676710,Eloy Jiménez,Kutter Crawford,0,0d7f938c-30aa-4f6f-a59b-5431f3319307,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.12,3.86,155.0,105.0,106.0,107.0,0.771,8.19,2.44,7.43,1.63,0.65,0.256,0.417,0.17,0.303,0.449,,,,,,,109.0,110.0,112.0,112.0,106.0,105.0,0.348,0.306,,,-0.18,0.76,,,92.6,87.5,,,0.245,0.474,0.194,,,,0.203,0.417,0.268,0.19,0.238,0.171,98.0,100.0,101.0,92.0,93.0,97.0,90.0,100.0,105.0,0.085,0.195,0.066,0.23,-0.67,0.16,82.5,80.8,77.1,0.227,0.445,0.259,0.186,0.271,0.42,,,,,,,,,,,,
29,2024-08-18,746999,Groundout,field_out,True,678882,544150,Ceddanne Rafaela,Albert Suárez,0,be9e788e-4c7e-42a3-8178-616932a1036d,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.18,4.11,102.0,100.0,90.0,96.0,0.797,7.15,3.09,8.38,0.71,0.85,0.253,0.42,0.138,0.292,0.389,98.0,99.0,105.0,95.0,96.0,95.0,91.0,100.0,95.0,75.0,100.0,91.0,0.516,0.198,0.114,0.171,0.14,0.8,-0.05,0.45,94.9,86.4,86.0,78.8,0.26,0.418,0.226,0.231,0.346,0.218,0.239,0.338,0.311,0.225,0.35,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-08-18,746999,Single,single,False,666152,544150,David Hamilton,Albert Suárez,1,a3196b33-0659-492f-8a1e-c54be890008b,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.18,4.11,102.0,100.0,90.0,96.0,0.797,7.15,3.09,8.38,0.71,0.85,0.253,0.42,0.138,0.292,0.389,98.0,99.0,105.0,95.0,96.0,95.0,91.0,100.0,95.0,75.0,100.0,91.0,0.516,0.198,0.114,0.171,0.14,0.8,-0.05,0.45,94.9,86.4,86.0,78.8,0.26,0.418,0.226,0.231,0.346,0.218,0.239,0.338,0.311,0.225,0.35,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-08-18,746999,Pop Out,field_out,True,680776,544150,Jarren Duran,Albert Suárez,0,4a848010-1c08-4243-b880-99e0b90a7269,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.18,4.11,102.0,100.0,90.0,96.0,0.797,7.15,3.09,8.38,0.71,0.85,0.253,0.42,0.138,0.292,0.389,98.0,99.0,105.0,95.0,96.0,95.0,91.0,100.0,95.0,75.0,100.0,91.0,0.516,0.198,0.114,0.171,0.14,0.8,-0.05,0.45,94.9,86.4,86.0,78.8,0.26,0.418,0.226,0.231,0.346,0.218,0.239,0.338,0.311,0.225,0.35,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-08-18,746999,Strikeout,strikeout,True,677800,544150,Wilyer Abreu,Albert Suárez,0,3a88cb69-b803-4b44-bdb0-c854707f55de,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.18,4.11,102.0,100.0,90.0,96.0,0.797,7.15,3.09,8.38,0.71,0.85,0.253,0.42,0.138,0.292,0.389,98.0,99.0,105.0,95.0,96.0,95.0,91.0,100.0,95.0,75.0,100.0,91.0,0.516,0.198,0.114,0.171,0.14,0.8,-0.05,0.45,94.9,86.4,86.0,78.8,0.26,0.418,0.226,0.231,0.346,0.218,0.239,0.338,0.311,0.225,0.35,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-08-18,746999,Home Run,home_run,False,668939,676710,Adley Rutschman,Kutter Crawford,0,a890d4b6-11de-4729-a7b8-7d32f195bd8c,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.12,3.86,155.0,105.0,106.0,107.0,0.771,8.19,2.44,7.43,1.63,0.65,0.256,0.417,0.17,0.303,0.449,,,,,,,109.0,110.0,112.0,112.0,106.0,105.0,0.348,0.306,,,-0.18,0.76,,,92.6,87.5,,,0.245,0.474,0.194,,,,0.203,0.417,0.268,0.19,0.238,0.171,98.0,100.0,101.0,92.0,93.0,97.0,90.0,100.0,105.0,0.085,0.195,0.066,0.23,-0.67,0.16,82.5,80.8,77.1,0.227,0.445,0.259,0.186,0.271,0.42,,,,,,,,,,,,
