,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff
10,2024-04-05,746328,Groundout,field_out,True,543257,663903,Robbie Grossman,Brady Singer,0,fdb7f859-a089-425a-a05d-7dc901b28aa6,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.278,0.418,0.103,0.297,0.541,0.184,0.3,0.4,0.143,,,,,,,,,,,,,,,,,,
11,2024-04-05,746328,Strikeout,strikeout,True,657557,663903,Paul DeJong,Brady Singer,0,21264ae3-7d09-4cef-963c-529d7a8574fe,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.278,0.418,0.103,0.297,0.541,0.184,0.3,0.4,0.143,,,,,,,,,,,,,,,,,,
12,2024-04-05,746328,Strikeout,strikeout,True,676369,607200,Nelson Velázquez,Erick Fedde,0,e01d6682-a5db-40b9-90cd-8fa362d35f7d,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.99,3.59,111.1,105.0,92.0,100.0,0.805,8.0,2.43,7.76,0.89,1.26,0.269,0.358,0.183,0.294,0.393,85.0,111.0,108.0,59.0,103.0,102.0,80.0,107.0,94.0,127.0,101.0,105.0,0.306,0.001,0.198,0.196,-1.85,0.74,0.47,0.17,94.1,87.9,93.2,83.7,0.184,0.382,0.26,0.246,0.358,0.203,,,,0.216,0.295,0.142,78.0,104.0,97.0,0.299,1.18,90.1,0.242,0.387,0.258,,,,,,,,,
13,2024-04-05,746328,Single,single,False,624428,607200,Adam Frazier,Erick Fedde,0,69b3ac48-8e0f-4c60-b830-140e1e5a5992,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.99,3.59,111.1,105.0,92.0,100.0,0.805,8.0,2.43,7.76,0.89,1.26,0.269,0.358,0.183,0.294,0.393,85.0,111.0,108.0,59.0,103.0,102.0,80.0,107.0,94.0,127.0,101.0,105.0,0.306,0.001,0.198,0.196,-1.85,0.74,0.47,0.17,94.1,87.9,93.2,83.7,0.184,0.382,0.26,0.246,0.358,0.203,,,,0.216,0.295,0.142,78.0,104.0,97.0,0.299,1.18,90.1,0.242,0.387,0.258,,,,,,,,,
14,2024-04-05,746328,Strikeout,strikeout,True,592669,607200,Hunter Renfroe,Erick Fedde,1,ac2296ac-c1b8-4fe5-ba05-d1d01614ff13,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.99,3.59,111.1,105.0,92.0,100.0,0.805,8.0,2.43,7.76,0.89,1.26,0.269,0.358,0.183,0.294,0.393,85.0,111.0,108.0,59.0,103.0,102.0,80.0,107.0,94.0,127.0,101.0,105.0,0.306,0.001,0.198,0.196,-1.85,0.74,0.47,0.17,94.1,87.9,93.2,83.7,0.184,0.382,0.26,0.246,0.358,0.203,,,,0.216,0.295,0.142,78.0,104.0,97.0,0.299,1.18,90.1,0.242,0.387,0.258,,,,,,,,,
15,2024-04-05,746328,Walk,walk,False,664728,607200,Kyle Isbel,Erick Fedde,0,073f4941-84d3-48fc-ab6e-56fa444f41de,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.99,3.59,111.1,105.0,92.0,100.0,0.805,8.0,2.43,7.76,0.89,1.26,0.269,0.358,0.183,0.294,0.393,85.0,111.0,108.0,59.0,103.0,102.0,80.0,107.0,94.0,127.0,101.0,105.0,0.306,0.001,0.198,0.196,-1.85,0.74,0.47,0.17,94.1,87.9,93.2,83.7,0.184,0.382,0.26,0.246,0.358,0.203,,,,0.216,0.295,0.142,78.0,104.0,97.0,0.299,1.18,90.1,0.242,0.387,0.258,,,,,,,,,
16,2024-04-05,746328,Forceout,force_out,True,672580,607200,Maikel Garcia,Erick Fedde,1,2326656e-68d3-4a8d-a4a1-085383fd1b54,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.99,3.59,111.1,105.0,92.0,100.0,0.805,8.0,2.43,7.76,0.89,1.26,0.269,0.358,0.183,0.294,0.393,85.0,111.0,108.0,59.0,103.0,102.0,80.0,107.0,94.0,127.0,101.0,105.0,0.306,0.001,0.198,0.196,-1.85,0.74,0.47,0.17,94.1,87.9,93.2,83.7,0.184,0.382,0.26,0.246,0.358,0.203,,,,0.216,0.295,0.142,78.0,104.0,97.0,0.299,1.18,90.1,0.242,0.387,0.258,,,,,,,,,
17,2024-04-05,746328,Groundout,field_out,True,670032,663903,Nicky Lopez,Brady Singer,0,1df671d6-d26e-4ebf-a549-7c7da7027ae7,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.278,0.418,0.103,0.297,0.541,0.184,0.3,0.4,0.143,,,,,,,,,,,,,,,,,,
18,2024-04-05,746328,Strikeout,strikeout,True,455117,663903,Martín Maldonado,Brady Singer,0,9042b2f3-bb79-4d9c-b769-46af76db85ac,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.278,0.418,0.103,0.297,0.541,0.184,0.3,0.4,0.143,,,,,,,,,,,,,,,,,,
19,2024-04-05,746328,Groundout,field_out,True,643217,663903,Andrew Benintendi,Brady Singer,0,c79c303d-f0c4-4454-bda8-a83618713312,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.278,0.418,0.103,0.297,0.541,0.184,0.3,0.4,0.143,,,,,,,,,,,,,,,,,,
20,2024-04-05,746328,Flyout,field_out,True,677951,607200,Bobby Witt Jr.,Erick Fedde,0,4d71c96b-000d-4bc3-b421-017634f7aaae,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.99,3.59,111.1,105.0,92.0,100.0,0.805,8.0,2.43,7.76,0.89,1.26,0.269,0.358,0.183,0.294,0.393,85.0,111.0,108.0,59.0,103.0,102.0,80.0,107.0,94.0,127.0,101.0,105.0,0.306,0.001,0.198,0.196,-1.85,0.74,0.47,0.17,94.1,87.9,93.2,83.7,0.184,0.382,0.26,0.246,0.358,0.203,,,,0.216,0.295,0.142,78.0,104.0,97.0,0.299,1.18,90.1,0.242,0.387,0.258,,,,,,,,,
21,2024-04-05,746328,Flyout,field_out,True,686469,607200,Vinnie Pasquantino,Erick Fedde,0,32bf5484-343a-49b6-9b9a-c14814330072,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.99,3.59,111.1,105.0,92.0,100.0,0.805,8.0,2.43,7.76,0.89,1.26,0.269,0.358,0.183,0.294,0.393,85.0,111.0,108.0,59.0,103.0,102.0,80.0,107.0,94.0,127.0,101.0,105.0,0.306,0.001,0.198,0.196,-1.85,0.74,0.47,0.17,94.1,87.9,93.2,83.7,0.184,0.382,0.26,0.246,0.358,0.203,,,,0.216,0.295,0.142,78.0,104.0,97.0,0.299,1.18,90.1,0.242,0.387,0.258,,,,,,,,,
22,2024-04-05,746328,Single,single,False,521692,607200,Salvador Perez,Erick Fedde,0,ddbcf7cd-c2b0-47a5-ad48-a93f7797742a,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.99,3.59,111.1,105.0,92.0,100.0,0.805,8.0,2.43,7.76,0.89,1.26,0.269,0.358,0.183,0.294,0.393,85.0,111.0,108.0,59.0,103.0,102.0,80.0,107.0,94.0,127.0,101.0,105.0,0.306,0.001,0.198,0.196,-1.85,0.74,0.47,0.17,94.1,87.9,93.2,83.7,0.184,0.382,0.26,0.246,0.358,0.203,,,,0.216,0.295,0.142,78.0,104.0,97.0,0.299,1.18,90.1,0.242,0.387,0.258,,,,,,,,,
23,2024-04-05,746328,Flyout,field_out,True,669004,607200,MJ Melendez,Erick Fedde,0,80525506-a137-430b-986a-98d9a63c4772,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.99,3.59,111.1,105.0,92.0,100.0,0.805,8.0,2.43,7.76,0.89,1.26,0.269,0.358,0.183,0.294,0.393,85.0,111.0,108.0,59.0,103.0,102.0,80.0,107.0,94.0,127.0,101.0,105.0,0.306,0.001,0.198,0.196,-1.85,0.74,0.47,0.17,94.1,87.9,93.2,83.7,0.184,0.382,0.26,0.246,0.358,0.203,,,,0.216,0.295,0.142,78.0,104.0,97.0,0.299,1.18,90.1,0.242,0.387,0.258,,,,,,,,,
24,2024-04-05,746328,Groundout,field_out,True,660162,663903,Yoán Moncada,Brady Singer,0,692e0202-69ac-476a-861e-df1f06b04980,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.278,0.418,0.103,0.297,0.541,0.184,0.3,0.4,0.143,,,,,,,,,,,,,,,,,,
25,2024-04-05,746328,Groundout,field_out,True,673357,663903,Luis Robert Jr.,Brady Singer,0,98092e37-0a8d-401c-b1e9-c3595065d2b5,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.278,0.418,0.103,0.297,0.541,0.184,0.3,0.4,0.143,,,,,,,,,,,,,,,,,,
26,2024-04-05,746328,Groundout,field_out,True,657757,663903,Gavin Sheets,Brady Singer,0,930dd761-18b6-4d92-b853-dad1b7ec21d1,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.278,0.418,0.103,0.297,0.541,0.184,0.3,0.4,0.143,,,,,,,,,,,,,,,,,,
27,2024-04-05,746328,Groundout,field_out,True,676369,607200,Nelson Velázquez,Erick Fedde,0,10437926-b4d7-4dd9-8388-7bf274bda262,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.99,3.59,111.1,105.0,92.0,100.0,0.805,8.0,2.43,7.76,0.89,1.26,0.269,0.358,0.183,0.294,0.393,85.0,111.0,108.0,59.0,103.0,102.0,80.0,107.0,94.0,127.0,101.0,105.0,0.306,0.001,0.198,0.196,-1.85,0.74,0.47,0.17,94.1,87.9,93.2,83.7,0.184,0.382,0.26,0.246,0.358,0.203,,,,0.216,0.295,0.142,78.0,104.0,97.0,0.299,1.18,90.1,0.242,0.387,0.258,,,,,,,,,
28,2024-04-05,746328,Groundout,field_out,True,624428,607200,Adam Frazier,Erick Fedde,0,b3c30a29-7fd9-4aaa-a587-f5dc2f335d39,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.99,3.59,111.1,105.0,92.0,100.0,0.805,8.0,2.43,7.76,0.89,1.26,0.269,0.358,0.183,0.294,0.393,85.0,111.0,108.0,59.0,103.0,102.0,80.0,107.0,94.0,127.0,101.0,105.0,0.306,0.001,0.198,0.196,-1.85,0.74,0.47,0.17,94.1,87.9,93.2,83.7,0.184,0.382,0.26,0.246,0.358,0.203,,,,0.216,0.295,0.142,78.0,104.0,97.0,0.299,1.18,90.1,0.242,0.387,0.258,,,,,,,,,
29,2024-04-05,746328,Single,single,False,592669,607200,Hunter Renfroe,Erick Fedde,0,73bf4522-1323-4e76-bbc3-dcd45d6abafa,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.99,3.59,111.1,105.0,92.0,100.0,0.805,8.0,2.43,7.76,0.89,1.26,0.269,0.358,0.183,0.294,0.393,85.0,111.0,108.0,59.0,103.0,102.0,80.0,107.0,94.0,127.0,101.0,105.0,0.306,0.001,0.198,0.196,-1.85,0.74,0.47,0.17,94.1,87.9,93.2,83.7,0.184,0.382,0.26,0.246,0.358,0.203,,,,0.216,0.295,0.142,78.0,104.0,97.0,0.299,1.18,90.1,0.242,0.387,0.258,,,,,,,,,
30,2024-04-05,746328,Groundout,field_out,True,664728,607200,Kyle Isbel,Erick Fedde,0,a9c37684-7ec4-463b-82b4-95ecdbf5c860,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.99,3.59,111.1,105.0,92.0,100.0,0.805,8.0,2.43,7.76,0.89,1.26,0.269,0.358,0.183,0.294,0.393,85.0,111.0,108.0,59.0,103.0,102.0,80.0,107.0,94.0,127.0,101.0,105.0,0.306,0.001,0.198,0.196,-1.85,0.74,0.47,0.17,94.1,87.9,93.2,83.7,0.184,0.382,0.26,0.246,0.358,0.203,,,,0.216,0.295,0.142,78.0,104.0,97.0,0.299,1.18,90.1,0.242,0.387,0.258,,,,,,,,,
31,2024-04-05,746328,Groundout,field_out,True,683734,663903,Andrew Vaughn,Brady Singer,0,207a844c-60dc-4f46-8f5a-551a5067aa39,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.278,0.418,0.103,0.297,0.541,0.184,0.3,0.4,0.143,,,,,,,,,,,,,,,,,,
32,2024-04-05,746328,Strikeout,strikeout,True,543257,663903,Robbie Grossman,Brady Singer,0,eaa531e2-33e2-4fec-b6f5-1c4097b28732,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.278,0.418,0.103,0.297,0.541,0.184,0.3,0.4,0.143,,,,,,,,,,,,,,,,,,
33,2024-04-05,746328,Strikeout,strikeout,True,657557,663903,Paul DeJong,Brady Singer,0,05be4198-3016-4001-be61-382bd6d4dd50,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.278,0.418,0.103,0.297,0.541,0.184,0.3,0.4,0.143,,,,,,,,,,,,,,,,,,
34,2024-04-05,746328,Groundout,field_out,True,672580,607200,Maikel Garcia,Erick Fedde,0,0eff5434-bdfa-4f08-8d59-3cb924a5aca9,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.99,3.59,111.1,105.0,92.0,100.0,0.805,8.0,2.43,7.76,0.89,1.26,0.269,0.358,0.183,0.294,0.393,85.0,111.0,108.0,59.0,103.0,102.0,80.0,107.0,94.0,127.0,101.0,105.0,0.306,0.001,0.198,0.196,-1.85,0.74,0.47,0.17,94.1,87.9,93.2,83.7,0.184,0.382,0.26,0.246,0.358,0.203,,,,0.216,0.295,0.142,78.0,104.0,97.0,0.299,1.18,90.1,0.242,0.387,0.258,,,,,,,,,
35,2024-04-05,746328,Lineout,field_out,True,677951,607200,Bobby Witt Jr.,Erick Fedde,0,952a4f45-3cb2-4fe7-8aec-6763dfb49bca,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.99,3.59,111.1,105.0,92.0,100.0,0.805,8.0,2.43,7.76,0.89,1.26,0.269,0.358,0.183,0.294,0.393,85.0,111.0,108.0,59.0,103.0,102.0,80.0,107.0,94.0,127.0,101.0,105.0,0.306,0.001,0.198,0.196,-1.85,0.74,0.47,0.17,94.1,87.9,93.2,83.7,0.184,0.382,0.26,0.246,0.358,0.203,,,,0.216,0.295,0.142,78.0,104.0,97.0,0.299,1.18,90.1,0.242,0.387,0.258,,,,,,,,,
36,2024-04-05,746328,Groundout,field_out,True,686469,607200,Vinnie Pasquantino,Erick Fedde,0,258212ab-48bf-45ae-8657-95b63ccb8475,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.99,3.59,111.1,105.0,92.0,100.0,0.805,8.0,2.43,7.76,0.89,1.26,0.269,0.358,0.183,0.294,0.393,85.0,111.0,108.0,59.0,103.0,102.0,80.0,107.0,94.0,127.0,101.0,105.0,0.306,0.001,0.198,0.196,-1.85,0.74,0.47,0.17,94.1,87.9,93.2,83.7,0.184,0.382,0.26,0.246,0.358,0.203,,,,0.216,0.295,0.142,78.0,104.0,97.0,0.299,1.18,90.1,0.242,0.387,0.258,,,,,,,,,
