,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-07-26,746200,Groundout,field_out,True,667670,608334,Brent Rooker,Carson Fulmer,0,c938d503-9bf4-41fc-b0a5-3c24e9f8017c,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,3.77,4.14,57.1,100.0,96.0,98.0,0.765,8.63,4.4,6.44,1.1,1.0,0.239,0.419,0.148,0.374,0.389,90.0,105.0,103.0,108.0,101.0,99.0,91.0,107.0,109.0,90.0,96.0,92.0,116.0,93.0,98.0,0.25,0.193,0.222,0.047,0.289,1.05,0.93,1.55,-12.35,0.63,93.6,87.9,92.9,87.2,82.7,0.147,0.24,0.366,0.268,0.366,0.124,0.186,0.349,0.203,0.147,0.353,0.263,0.545,1.455,0.353,0.0,0.0,0.474,,,,,,,,,,,,,,,
11,2024-07-26,746200,Walk,walk,False,669127,608334,Shea Langeliers,Carson Fulmer,0,38c837b1-8990-4eed-a7d0-2f97b9aed0d3,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,3.77,4.14,57.1,100.0,96.0,98.0,0.765,8.63,4.4,6.44,1.1,1.0,0.239,0.419,0.148,0.374,0.389,90.0,105.0,103.0,108.0,101.0,99.0,91.0,107.0,109.0,90.0,96.0,92.0,116.0,93.0,98.0,0.25,0.193,0.222,0.047,0.289,1.05,0.93,1.55,-12.35,0.63,93.6,87.9,92.9,87.2,82.7,0.147,0.24,0.366,0.268,0.366,0.124,0.186,0.349,0.203,0.147,0.353,0.263,0.545,1.455,0.353,0.0,0.0,0.474,,,,,,,,,,,,,,,
12,2024-07-26,746200,Strikeout,strikeout,True,647351,608334,Abraham Toro,Carson Fulmer,0,f5f89e1d-9c41-464f-9513-026f5284f1ed,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,3.77,4.14,57.1,100.0,96.0,98.0,0.765,8.63,4.4,6.44,1.1,1.0,0.239,0.419,0.148,0.374,0.389,90.0,105.0,103.0,108.0,101.0,99.0,91.0,107.0,109.0,90.0,96.0,92.0,116.0,93.0,98.0,0.25,0.193,0.222,0.047,0.289,1.05,0.93,1.55,-12.35,0.63,93.6,87.9,92.9,87.2,82.7,0.147,0.24,0.366,0.268,0.366,0.124,0.186,0.349,0.203,0.147,0.353,0.263,0.545,1.455,0.353,0.0,0.0,0.474,,,,,,,,,,,,,,,
13,2024-07-26,746200,Home Run,home_run,False,664913,608334,Seth Brown,Carson Fulmer,1,b546dafe-92a8-4bc2-9c1d-dd9b1aca4a8e,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,3.77,4.14,57.1,100.0,96.0,98.0,0.765,8.63,4.4,6.44,1.1,1.0,0.239,0.419,0.148,0.374,0.389,90.0,105.0,103.0,108.0,101.0,99.0,91.0,107.0,109.0,90.0,96.0,92.0,116.0,93.0,98.0,0.25,0.193,0.222,0.047,0.289,1.05,0.93,1.55,-12.35,0.63,93.6,87.9,92.9,87.2,82.7,0.147,0.24,0.366,0.268,0.366,0.124,0.186,0.349,0.203,0.147,0.353,0.263,0.545,1.455,0.353,0.0,0.0,0.474,,,,,,,,,,,,,,,
14,2024-07-26,746200,Flyout,field_out,True,680869,608334,Zack Gelof,Carson Fulmer,0,70ffc744-df45-4795-a23f-bc54b2717744,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,3.77,4.14,57.1,100.0,96.0,98.0,0.765,8.63,4.4,6.44,1.1,1.0,0.239,0.419,0.148,0.374,0.389,90.0,105.0,103.0,108.0,101.0,99.0,91.0,107.0,109.0,90.0,96.0,92.0,116.0,93.0,98.0,0.25,0.193,0.222,0.047,0.289,1.05,0.93,1.55,-12.35,0.63,93.6,87.9,92.9,87.2,82.7,0.147,0.24,0.366,0.268,0.366,0.124,0.186,0.349,0.203,0.147,0.353,0.263,0.545,1.455,0.353,0.0,0.0,0.474,,,,,,,,,,,,,,,
15,2024-07-26,746200,Pop Out,field_out,True,666160,621112,Mickey Moniak,Paul Blackburn,0,d05846cf-5c53-4abc-aedb-32c424122fb3,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,OAK,4.41,4.65,51.0,105.0,92.0,101.0,0.773,6.71,2.47,7.94,1.41,1.31,0.219,0.4,0.181,0.252,0.405,87.0,109.0,108.0,90.0,105.0,107.0,76.0,96.0,91.0,74.0,111.0,98.0,117.0,104.0,109.0,0.108,0.225,0.175,0.111,0.185,-1.73,-2.21,1.1,1.89,2.43,92.0,85.5,91.4,81.6,79.6,0.158,0.184,0.318,0.414,0.552,0.068,0.229,0.714,0.162,0.121,0.242,0.296,0.118,0.235,0.308,,,,103.0,107.0,100.0,0.195,-0.05,89.1,0.317,0.488,0.258,,,,,,
16,2024-07-26,746200,Flyout,field_out,True,666176,621112,Jo Adell,Paul Blackburn,0,55aaf460-f102-4e51-8a0e-cdeeddd670fa,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,OAK,4.41,4.65,51.0,105.0,92.0,101.0,0.773,6.71,2.47,7.94,1.41,1.31,0.219,0.4,0.181,0.252,0.405,87.0,109.0,108.0,90.0,105.0,107.0,76.0,96.0,91.0,74.0,111.0,98.0,117.0,104.0,109.0,0.108,0.225,0.175,0.111,0.185,-1.73,-2.21,1.1,1.89,2.43,92.0,85.5,91.4,81.6,79.6,0.158,0.184,0.318,0.414,0.552,0.068,0.229,0.714,0.162,0.121,0.242,0.296,0.118,0.235,0.308,,,,103.0,107.0,100.0,0.195,-0.05,89.1,0.317,0.488,0.258,,,,,,
17,2024-07-26,746200,Flyout,field_out,True,543685,621112,Anthony Rendon,Paul Blackburn,0,819f1743-aace-4b82-a621-a695425bff1b,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,OAK,4.41,4.65,51.0,105.0,92.0,101.0,0.773,6.71,2.47,7.94,1.41,1.31,0.219,0.4,0.181,0.252,0.405,87.0,109.0,108.0,90.0,105.0,107.0,76.0,96.0,91.0,74.0,111.0,98.0,117.0,104.0,109.0,0.108,0.225,0.175,0.111,0.185,-1.73,-2.21,1.1,1.89,2.43,92.0,85.5,91.4,81.6,79.6,0.158,0.184,0.318,0.414,0.552,0.068,0.229,0.714,0.162,0.121,0.242,0.296,0.118,0.235,0.308,,,,103.0,107.0,100.0,0.195,-0.05,89.1,0.317,0.488,0.258,,,,,,
18,2024-07-26,746200,Groundout,field_out,True,680474,608334,Max Schuemann,Carson Fulmer,0,92c52a1c-ed02-4ace-bc2c-cb14918f1836,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,3.77,4.14,57.1,100.0,96.0,98.0,0.765,8.63,4.4,6.44,1.1,1.0,0.239,0.419,0.148,0.374,0.389,90.0,105.0,103.0,108.0,101.0,99.0,91.0,107.0,109.0,90.0,96.0,92.0,116.0,93.0,98.0,0.25,0.193,0.222,0.047,0.289,1.05,0.93,1.55,-12.35,0.63,93.6,87.9,92.9,87.2,82.7,0.147,0.24,0.366,0.268,0.366,0.124,0.186,0.349,0.203,0.147,0.353,0.263,0.545,1.455,0.353,0.0,0.0,0.474,,,,,,,,,,,,,,,
19,2024-07-26,746200,Lineout,field_out,True,671732,608334,Lawrence Butler,Carson Fulmer,0,e87b55c5-0a5a-4081-919c-4b3f23b38c3c,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,3.77,4.14,57.1,100.0,96.0,98.0,0.765,8.63,4.4,6.44,1.1,1.0,0.239,0.419,0.148,0.374,0.389,90.0,105.0,103.0,108.0,101.0,99.0,91.0,107.0,109.0,90.0,96.0,92.0,116.0,93.0,98.0,0.25,0.193,0.222,0.047,0.289,1.05,0.93,1.55,-12.35,0.63,93.6,87.9,92.9,87.2,82.7,0.147,0.24,0.366,0.268,0.366,0.124,0.186,0.349,0.203,0.147,0.353,0.263,0.545,1.455,0.353,0.0,0.0,0.474,,,,,,,,,,,,,,,
20,2024-07-26,746200,Walk,walk,False,609280,608334,Miguel Andujar,Carson Fulmer,0,e6cf32a5-e955-4ba8-9e49-f0e89a59ac30,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,3.77,4.14,57.1,100.0,96.0,98.0,0.765,8.63,4.4,6.44,1.1,1.0,0.239,0.419,0.148,0.374,0.389,90.0,105.0,103.0,108.0,101.0,99.0,91.0,107.0,109.0,90.0,96.0,92.0,116.0,93.0,98.0,0.25,0.193,0.222,0.047,0.289,1.05,0.93,1.55,-12.35,0.63,93.6,87.9,92.9,87.2,82.7,0.147,0.24,0.366,0.268,0.366,0.124,0.186,0.349,0.203,0.147,0.353,0.263,0.545,1.455,0.353,0.0,0.0,0.474,,,,,,,,,,,,,,,
21,2024-07-26,746200,Groundout,field_out,True,668709,608334,JJ Bleday,Carson Fulmer,0,ff929376-9c3c-4f2a-b6de-9d9f7b65ba34,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,3.77,4.14,57.1,100.0,96.0,98.0,0.765,8.63,4.4,6.44,1.1,1.0,0.239,0.419,0.148,0.374,0.389,90.0,105.0,103.0,108.0,101.0,99.0,91.0,107.0,109.0,90.0,96.0,92.0,116.0,93.0,98.0,0.25,0.193,0.222,0.047,0.289,1.05,0.93,1.55,-12.35,0.63,93.6,87.9,92.9,87.2,82.7,0.147,0.24,0.366,0.268,0.366,0.124,0.186,0.349,0.203,0.147,0.353,0.263,0.545,1.455,0.353,0.0,0.0,0.474,,,,,,,,,,,,,,,
22,2024-07-26,746200,Groundout,field_out,True,650859,621112,Luis Rengifo,Paul Blackburn,0,3c88bcfa-4ef9-4cc9-9539-1c8a32b0eaac,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,OAK,4.41,4.65,51.0,105.0,92.0,101.0,0.773,6.71,2.47,7.94,1.41,1.31,0.219,0.4,0.181,0.252,0.405,87.0,109.0,108.0,90.0,105.0,107.0,76.0,96.0,91.0,74.0,111.0,98.0,117.0,104.0,109.0,0.108,0.225,0.175,0.111,0.185,-1.73,-2.21,1.1,1.89,2.43,92.0,85.5,91.4,81.6,79.6,0.158,0.184,0.318,0.414,0.552,0.068,0.229,0.714,0.162,0.121,0.242,0.296,0.118,0.235,0.308,,,,103.0,107.0,100.0,0.195,-0.05,89.1,0.317,0.488,0.258,,,,,,
23,2024-07-26,746200,Flyout,field_out,True,621493,621112,Taylor Ward,Paul Blackburn,0,3864f2fe-e20b-4404-8899-fbf62e967b3a,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,OAK,4.41,4.65,51.0,105.0,92.0,101.0,0.773,6.71,2.47,7.94,1.41,1.31,0.219,0.4,0.181,0.252,0.405,87.0,109.0,108.0,90.0,105.0,107.0,76.0,96.0,91.0,74.0,111.0,98.0,117.0,104.0,109.0,0.108,0.225,0.175,0.111,0.185,-1.73,-2.21,1.1,1.89,2.43,92.0,85.5,91.4,81.6,79.6,0.158,0.184,0.318,0.414,0.552,0.068,0.229,0.714,0.162,0.121,0.242,0.296,0.118,0.235,0.308,,,,103.0,107.0,100.0,0.195,-0.05,89.1,0.317,0.488,0.258,,,,,,
24,2024-07-26,746200,Flyout,field_out,True,592273,621112,Brandon Drury,Paul Blackburn,0,4339b28e-2eaf-4927-80e7-5ea3d20ec268,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,OAK,4.41,4.65,51.0,105.0,92.0,101.0,0.773,6.71,2.47,7.94,1.41,1.31,0.219,0.4,0.181,0.252,0.405,87.0,109.0,108.0,90.0,105.0,107.0,76.0,96.0,91.0,74.0,111.0,98.0,117.0,104.0,109.0,0.108,0.225,0.175,0.111,0.185,-1.73,-2.21,1.1,1.89,2.43,92.0,85.5,91.4,81.6,79.6,0.158,0.184,0.318,0.414,0.552,0.068,0.229,0.714,0.162,0.121,0.242,0.296,0.118,0.235,0.308,,,,103.0,107.0,100.0,0.195,-0.05,89.1,0.317,0.488,0.258,,,,,,
25,2024-07-26,746200,Flyout,field_out,True,667670,608334,Brent Rooker,Carson Fulmer,0,0cfc2b2d-7be1-4ef8-ae1c-8495dc945e7c,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,3.77,4.14,57.1,100.0,96.0,98.0,0.765,8.63,4.4,6.44,1.1,1.0,0.239,0.419,0.148,0.374,0.389,90.0,105.0,103.0,108.0,101.0,99.0,91.0,107.0,109.0,90.0,96.0,92.0,116.0,93.0,98.0,0.25,0.193,0.222,0.047,0.289,1.05,0.93,1.55,-12.35,0.63,93.6,87.9,92.9,87.2,82.7,0.147,0.24,0.366,0.268,0.366,0.124,0.186,0.349,0.203,0.147,0.353,0.263,0.545,1.455,0.353,0.0,0.0,0.474,,,,,,,,,,,,,,,
26,2024-07-26,746200,Strikeout,strikeout,True,669127,608334,Shea Langeliers,Carson Fulmer,0,a4dda700-fc67-4472-9198-f9f5203e4936,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,3.77,4.14,57.1,100.0,96.0,98.0,0.765,8.63,4.4,6.44,1.1,1.0,0.239,0.419,0.148,0.374,0.389,90.0,105.0,103.0,108.0,101.0,99.0,91.0,107.0,109.0,90.0,96.0,92.0,116.0,93.0,98.0,0.25,0.193,0.222,0.047,0.289,1.05,0.93,1.55,-12.35,0.63,93.6,87.9,92.9,87.2,82.7,0.147,0.24,0.366,0.268,0.366,0.124,0.186,0.349,0.203,0.147,0.353,0.263,0.545,1.455,0.353,0.0,0.0,0.474,,,,,,,,,,,,,,,
27,2024-07-26,746200,Flyout,field_out,True,647351,608334,Abraham Toro,Carson Fulmer,0,4708d9ee-1084-4ccf-a41a-983a30acff7c,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,3.77,4.14,57.1,100.0,96.0,98.0,0.765,8.63,4.4,6.44,1.1,1.0,0.239,0.419,0.148,0.374,0.389,90.0,105.0,103.0,108.0,101.0,99.0,91.0,107.0,109.0,90.0,96.0,92.0,116.0,93.0,98.0,0.25,0.193,0.222,0.047,0.289,1.05,0.93,1.55,-12.35,0.63,93.6,87.9,92.9,87.2,82.7,0.147,0.24,0.366,0.268,0.366,0.124,0.186,0.349,0.203,0.147,0.353,0.263,0.545,1.455,0.353,0.0,0.0,0.474,,,,,,,,,,,,,,,
28,2024-07-26,746200,Strikeout,strikeout,True,681351,621112,Logan O'Hoppe,Paul Blackburn,0,a50019a1-a1af-4be9-99bc-439ed730ac08,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,OAK,4.41,4.65,51.0,105.0,92.0,101.0,0.773,6.71,2.47,7.94,1.41,1.31,0.219,0.4,0.181,0.252,0.405,87.0,109.0,108.0,90.0,105.0,107.0,76.0,96.0,91.0,74.0,111.0,98.0,117.0,104.0,109.0,0.108,0.225,0.175,0.111,0.185,-1.73,-2.21,1.1,1.89,2.43,92.0,85.5,91.4,81.6,79.6,0.158,0.184,0.318,0.414,0.552,0.068,0.229,0.714,0.162,0.121,0.242,0.296,0.118,0.235,0.308,,,,103.0,107.0,100.0,0.195,-0.05,89.1,0.317,0.488,0.258,,,,,,
29,2024-07-26,746200,Strikeout,strikeout,True,694384,621112,Nolan Schanuel,Paul Blackburn,0,ec0f810f-0175-4e63-918a-6c268d54b23b,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,OAK,4.41,4.65,51.0,105.0,92.0,101.0,0.773,6.71,2.47,7.94,1.41,1.31,0.219,0.4,0.181,0.252,0.405,87.0,109.0,108.0,90.0,105.0,107.0,76.0,96.0,91.0,74.0,111.0,98.0,117.0,104.0,109.0,0.108,0.225,0.175,0.111,0.185,-1.73,-2.21,1.1,1.89,2.43,92.0,85.5,91.4,81.6,79.6,0.158,0.184,0.318,0.414,0.552,0.068,0.229,0.714,0.162,0.121,0.242,0.296,0.118,0.235,0.308,,,,103.0,107.0,100.0,0.195,-0.05,89.1,0.317,0.488,0.258,,,,,,
30,2024-07-26,746200,Groundout,field_out,True,687263,621112,Zach Neto,Paul Blackburn,0,211f3cc6-9281-4f95-bee7-71b4cebd7f33,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,OAK,4.41,4.65,51.0,105.0,92.0,101.0,0.773,6.71,2.47,7.94,1.41,1.31,0.219,0.4,0.181,0.252,0.405,87.0,109.0,108.0,90.0,105.0,107.0,76.0,96.0,91.0,74.0,111.0,98.0,117.0,104.0,109.0,0.108,0.225,0.175,0.111,0.185,-1.73,-2.21,1.1,1.89,2.43,92.0,85.5,91.4,81.6,79.6,0.158,0.184,0.318,0.414,0.552,0.068,0.229,0.714,0.162,0.121,0.242,0.296,0.118,0.235,0.308,,,,103.0,107.0,100.0,0.195,-0.05,89.1,0.317,0.488,0.258,,,,,,
31,2024-07-26,746200,Single,single,False,664913,608334,Seth Brown,Carson Fulmer,0,11d22483-8837-4276-8e16-cd6b8e6e4fce,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,3.77,4.14,57.1,100.0,96.0,98.0,0.765,8.63,4.4,6.44,1.1,1.0,0.239,0.419,0.148,0.374,0.389,90.0,105.0,103.0,108.0,101.0,99.0,91.0,107.0,109.0,90.0,96.0,92.0,116.0,93.0,98.0,0.25,0.193,0.222,0.047,0.289,1.05,0.93,1.55,-12.35,0.63,93.6,87.9,92.9,87.2,82.7,0.147,0.24,0.366,0.268,0.366,0.124,0.186,0.349,0.203,0.147,0.353,0.263,0.545,1.455,0.353,0.0,0.0,0.474,,,,,,,,,,,,,,,
