,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CU%,CH%,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFC,vCH,vSI,vSL,vCU,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,wFA/C,wFS/C,vFA,vFS,ST_ba,ST_slg,ST_whiff,FS_ba,FS_slg,FS_whiff,FF_ba,FF_slg,FF_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-07-30,747005,Groundout,field_out,True,676391,669203,Ernie Clement,Corbin Burnes,0,185fcf30-fdee-42e2-9303-ce515ed8a069,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,3.23,3.37,164.1,103.0,117.0,107.0,0.739,8.22,2.19,7.94,1.1,1.41,0.206,0.427,0.188,0.29,0.4,109.0,100.0,104.0,110.0,102.0,107.0,101.0,94.0,88.0,134.0,105.0,121.0,118.0,105.0,107.0,0.082,0.438,0.152,0.22,0.108,0.96,-0.95,0.95,0.43,0.29,95.5,89.1,97.0,87.5,80.4,0.26,0.39,0.177,0.2,0.342,0.384,0.192,0.263,0.456,0.196,0.357,0.38,0.244,0.444,0.163,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-07-30,747005,Groundout,field_out,True,680718,669203,Addison Barger,Corbin Burnes,0,00ca88e7-f1ba-4b2d-ba5b-8a7a7dda9e66,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,3.23,3.37,164.1,103.0,117.0,107.0,0.739,8.22,2.19,7.94,1.1,1.41,0.206,0.427,0.188,0.29,0.4,109.0,100.0,104.0,110.0,102.0,107.0,101.0,94.0,88.0,134.0,105.0,121.0,118.0,105.0,107.0,0.082,0.438,0.152,0.22,0.108,0.96,-0.95,0.95,0.43,0.29,95.5,89.1,97.0,87.5,80.4,0.26,0.39,0.177,0.2,0.342,0.384,0.192,0.263,0.456,0.196,0.357,0.38,0.244,0.444,0.163,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-07-30,747005,Lineout,field_out,True,663624,605135,Ryan Mountcastle,Chris Bassitt,0,7052f0df-b48d-4e22-b3a7-c172f4974207,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.27,4.29,151.2,99.0,94.0,97.0,0.807,8.84,3.38,9.2,0.95,1.08,0.273,0.352,0.173,0.343,0.44,78.0,90.0,86.0,105.0,90.0,101.0,95.0,102.0,98.0,123.0,97.0,107.0,78.0,102.0,93.0,0.407,0.196,0.118,0.142,0.054,0.76,0.09,-0.18,0.3,-2.04,89.7,84.6,92.5,77.5,70.9,0.165,0.303,0.272,0.2,0.286,0.29,0.333,0.633,0.102,0.292,0.583,0.154,0.332,0.429,0.123,61.0,107.0,97.0,93.0,90.0,86.0,0.039,0.044,-2.74,-1.95,92.6,84.1,0.182,0.273,0.459,0.276,0.31,0.167,0.286,0.476,0.256,,,,,,
13,2024-07-30,747005,Groundout,field_out,True,676059,605135,Jordan Westburg,Chris Bassitt,0,4adb1518-2fbe-49c3-93b8-a0ddf3e73378,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.27,4.29,151.2,99.0,94.0,97.0,0.807,8.84,3.38,9.2,0.95,1.08,0.273,0.352,0.173,0.343,0.44,78.0,90.0,86.0,105.0,90.0,101.0,95.0,102.0,98.0,123.0,97.0,107.0,78.0,102.0,93.0,0.407,0.196,0.118,0.142,0.054,0.76,0.09,-0.18,0.3,-2.04,89.7,84.6,92.5,77.5,70.9,0.165,0.303,0.272,0.2,0.286,0.29,0.333,0.633,0.102,0.292,0.583,0.154,0.332,0.429,0.123,61.0,107.0,97.0,93.0,90.0,86.0,0.039,0.044,-2.74,-1.95,92.6,84.1,0.182,0.273,0.459,0.276,0.31,0.167,0.286,0.476,0.256,,,,,,
14,2024-07-30,747005,Flyout,field_out,True,656775,605135,Cedric Mullins,Chris Bassitt,0,9ce27a5d-f575-470d-a9be-619e2ca20abd,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.27,4.29,151.2,99.0,94.0,97.0,0.807,8.84,3.38,9.2,0.95,1.08,0.273,0.352,0.173,0.343,0.44,78.0,90.0,86.0,105.0,90.0,101.0,95.0,102.0,98.0,123.0,97.0,107.0,78.0,102.0,93.0,0.407,0.196,0.118,0.142,0.054,0.76,0.09,-0.18,0.3,-2.04,89.7,84.6,92.5,77.5,70.9,0.165,0.303,0.272,0.2,0.286,0.29,0.333,0.633,0.102,0.292,0.583,0.154,0.332,0.429,0.123,61.0,107.0,97.0,93.0,90.0,86.0,0.039,0.044,-2.74,-1.95,92.6,84.1,0.182,0.273,0.459,0.276,0.31,0.167,0.286,0.476,0.256,,,,,,
15,2024-07-30,747005,Strikeout,strikeout,True,677870,669203,Leo Jiménez,Corbin Burnes,0,537cd178-d0a5-4f4b-b353-e0d0f581af9c,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,3.23,3.37,164.1,103.0,117.0,107.0,0.739,8.22,2.19,7.94,1.1,1.41,0.206,0.427,0.188,0.29,0.4,109.0,100.0,104.0,110.0,102.0,107.0,101.0,94.0,88.0,134.0,105.0,121.0,118.0,105.0,107.0,0.082,0.438,0.152,0.22,0.108,0.96,-0.95,0.95,0.43,0.29,95.5,89.1,97.0,87.5,80.4,0.26,0.39,0.177,0.2,0.342,0.384,0.192,0.263,0.456,0.196,0.357,0.38,0.244,0.444,0.163,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-07-30,747005,Pop Out,field_out,True,672642,669203,Steward Berroa,Corbin Burnes,0,591378d4-a3ee-480d-b760-d5af55234b5e,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,3.23,3.37,164.1,103.0,117.0,107.0,0.739,8.22,2.19,7.94,1.1,1.41,0.206,0.427,0.188,0.29,0.4,109.0,100.0,104.0,110.0,102.0,107.0,101.0,94.0,88.0,134.0,105.0,121.0,118.0,105.0,107.0,0.082,0.438,0.152,0.22,0.108,0.96,-0.95,0.95,0.43,0.29,95.5,89.1,97.0,87.5,80.4,0.26,0.39,0.177,0.2,0.342,0.384,0.192,0.263,0.456,0.196,0.357,0.38,0.244,0.444,0.163,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-07-30,747005,Strikeout,strikeout,True,543807,669203,George Springer,Corbin Burnes,0,b2bdf840-7bdc-4711-b888-8366d7de07e3,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,3.23,3.37,164.1,103.0,117.0,107.0,0.739,8.22,2.19,7.94,1.1,1.41,0.206,0.427,0.188,0.29,0.4,109.0,100.0,104.0,110.0,102.0,107.0,101.0,94.0,88.0,134.0,105.0,121.0,118.0,105.0,107.0,0.082,0.438,0.152,0.22,0.108,0.96,-0.95,0.95,0.43,0.29,95.5,89.1,97.0,87.5,80.4,0.26,0.39,0.177,0.2,0.342,0.384,0.192,0.263,0.456,0.196,0.357,0.38,0.244,0.444,0.163,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-07-30,747005,Home Run,home_run,False,602104,605135,Ramón Urías,Chris Bassitt,0,f39f8229-f37d-4a27-89e8-faf16dd70855,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.27,4.29,151.2,99.0,94.0,97.0,0.807,8.84,3.38,9.2,0.95,1.08,0.273,0.352,0.173,0.343,0.44,78.0,90.0,86.0,105.0,90.0,101.0,95.0,102.0,98.0,123.0,97.0,107.0,78.0,102.0,93.0,0.407,0.196,0.118,0.142,0.054,0.76,0.09,-0.18,0.3,-2.04,89.7,84.6,92.5,77.5,70.9,0.165,0.303,0.272,0.2,0.286,0.29,0.333,0.633,0.102,0.292,0.583,0.154,0.332,0.429,0.123,61.0,107.0,97.0,93.0,90.0,86.0,0.039,0.044,-2.74,-1.95,92.6,84.1,0.182,0.273,0.459,0.276,0.31,0.167,0.286,0.476,0.256,,,,,,
19,2024-07-30,747005,Single,single,False,681297,605135,Colton Cowser,Chris Bassitt,0,08b5f967-586d-4ca8-bbd1-046a685c1ad4,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.27,4.29,151.2,99.0,94.0,97.0,0.807,8.84,3.38,9.2,0.95,1.08,0.273,0.352,0.173,0.343,0.44,78.0,90.0,86.0,105.0,90.0,101.0,95.0,102.0,98.0,123.0,97.0,107.0,78.0,102.0,93.0,0.407,0.196,0.118,0.142,0.054,0.76,0.09,-0.18,0.3,-2.04,89.7,84.6,92.5,77.5,70.9,0.165,0.303,0.272,0.2,0.286,0.29,0.333,0.633,0.102,0.292,0.583,0.154,0.332,0.429,0.123,61.0,107.0,97.0,93.0,90.0,86.0,0.039,0.044,-2.74,-1.95,92.6,84.1,0.182,0.273,0.459,0.276,0.31,0.167,0.286,0.476,0.256,,,,,,
20,2024-07-30,747005,Single,single,False,668939,605135,Adley Rutschman,Chris Bassitt,1,a09112c1-96d9-41d7-8b6a-eb8c76f64ce5,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.27,4.29,151.2,99.0,94.0,97.0,0.807,8.84,3.38,9.2,0.95,1.08,0.273,0.352,0.173,0.343,0.44,78.0,90.0,86.0,105.0,90.0,101.0,95.0,102.0,98.0,123.0,97.0,107.0,78.0,102.0,93.0,0.407,0.196,0.118,0.142,0.054,0.76,0.09,-0.18,0.3,-2.04,89.7,84.6,92.5,77.5,70.9,0.165,0.303,0.272,0.2,0.286,0.29,0.333,0.633,0.102,0.292,0.583,0.154,0.332,0.429,0.123,61.0,107.0,97.0,93.0,90.0,86.0,0.039,0.044,-2.74,-1.95,92.6,84.1,0.182,0.273,0.459,0.276,0.31,0.167,0.286,0.476,0.256,,,,,,
21,2024-07-30,747005,Single,single,False,683002,605135,Gunnar Henderson,Chris Bassitt,1,f3bb0ba4-d9d4-4762-9d31-2a7f0a275d56,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.27,4.29,151.2,99.0,94.0,97.0,0.807,8.84,3.38,9.2,0.95,1.08,0.273,0.352,0.173,0.343,0.44,78.0,90.0,86.0,105.0,90.0,101.0,95.0,102.0,98.0,123.0,97.0,107.0,78.0,102.0,93.0,0.407,0.196,0.118,0.142,0.054,0.76,0.09,-0.18,0.3,-2.04,89.7,84.6,92.5,77.5,70.9,0.165,0.303,0.272,0.2,0.286,0.29,0.333,0.633,0.102,0.292,0.583,0.154,0.332,0.429,0.123,61.0,107.0,97.0,93.0,90.0,86.0,0.039,0.044,-2.74,-1.95,92.6,84.1,0.182,0.273,0.459,0.276,0.31,0.167,0.286,0.476,0.256,,,,,,
22,2024-07-30,747005,Grounded Into DP,grounded_into_double_play,True,623993,605135,Anthony Santander,Chris Bassitt,1,ddd962da-5246-4687-b73e-d60750a6b2fb,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.27,4.29,151.2,99.0,94.0,97.0,0.807,8.84,3.38,9.2,0.95,1.08,0.273,0.352,0.173,0.343,0.44,78.0,90.0,86.0,105.0,90.0,101.0,95.0,102.0,98.0,123.0,97.0,107.0,78.0,102.0,93.0,0.407,0.196,0.118,0.142,0.054,0.76,0.09,-0.18,0.3,-2.04,89.7,84.6,92.5,77.5,70.9,0.165,0.303,0.272,0.2,0.286,0.29,0.333,0.633,0.102,0.292,0.583,0.154,0.332,0.429,0.123,61.0,107.0,97.0,93.0,90.0,86.0,0.039,0.044,-2.74,-1.95,92.6,84.1,0.182,0.273,0.459,0.276,0.31,0.167,0.286,0.476,0.256,,,,,,
23,2024-07-30,747005,Single,single,False,656811,605135,Ryan O'Hearn,Chris Bassitt,1,536d5071-78f9-4b15-8938-c5552f5092d6,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.27,4.29,151.2,99.0,94.0,97.0,0.807,8.84,3.38,9.2,0.95,1.08,0.273,0.352,0.173,0.343,0.44,78.0,90.0,86.0,105.0,90.0,101.0,95.0,102.0,98.0,123.0,97.0,107.0,78.0,102.0,93.0,0.407,0.196,0.118,0.142,0.054,0.76,0.09,-0.18,0.3,-2.04,89.7,84.6,92.5,77.5,70.9,0.165,0.303,0.272,0.2,0.286,0.29,0.333,0.633,0.102,0.292,0.583,0.154,0.332,0.429,0.123,61.0,107.0,97.0,93.0,90.0,86.0,0.039,0.044,-2.74,-1.95,92.6,84.1,0.182,0.273,0.459,0.276,0.31,0.167,0.286,0.476,0.256,,,,,,
24,2024-07-30,747005,Flyout,field_out,True,663624,605135,Ryan Mountcastle,Chris Bassitt,0,ee7aac00-1fd0-4956-9291-f62127d8fde0,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.27,4.29,151.2,99.0,94.0,97.0,0.807,8.84,3.38,9.2,0.95,1.08,0.273,0.352,0.173,0.343,0.44,78.0,90.0,86.0,105.0,90.0,101.0,95.0,102.0,98.0,123.0,97.0,107.0,78.0,102.0,93.0,0.407,0.196,0.118,0.142,0.054,0.76,0.09,-0.18,0.3,-2.04,89.7,84.6,92.5,77.5,70.9,0.165,0.303,0.272,0.2,0.286,0.29,0.333,0.633,0.102,0.292,0.583,0.154,0.332,0.429,0.123,61.0,107.0,97.0,93.0,90.0,86.0,0.039,0.044,-2.74,-1.95,92.6,84.1,0.182,0.273,0.459,0.276,0.31,0.167,0.286,0.476,0.256,,,,,,
25,2024-07-30,747005,Groundout,field_out,True,662139,669203,Daulton Varsho,Corbin Burnes,0,9071cf66-8c00-441b-9a38-f89f664407ff,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,3.23,3.37,164.1,103.0,117.0,107.0,0.739,8.22,2.19,7.94,1.1,1.41,0.206,0.427,0.188,0.29,0.4,109.0,100.0,104.0,110.0,102.0,107.0,101.0,94.0,88.0,134.0,105.0,121.0,118.0,105.0,107.0,0.082,0.438,0.152,0.22,0.108,0.96,-0.95,0.95,0.43,0.29,95.5,89.1,97.0,87.5,80.4,0.26,0.39,0.177,0.2,0.342,0.384,0.192,0.263,0.456,0.196,0.357,0.38,0.244,0.444,0.163,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-07-30,747005,Walk,walk,False,665489,669203,Vladimir Guerrero Jr.,Corbin Burnes,0,31ef0bee-4275-4575-a676-b36b6c6f9f07,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,3.23,3.37,164.1,103.0,117.0,107.0,0.739,8.22,2.19,7.94,1.1,1.41,0.206,0.427,0.188,0.29,0.4,109.0,100.0,104.0,110.0,102.0,107.0,101.0,94.0,88.0,134.0,105.0,121.0,118.0,105.0,107.0,0.082,0.438,0.152,0.22,0.108,0.96,-0.95,0.95,0.43,0.29,95.5,89.1,97.0,87.5,80.4,0.26,0.39,0.177,0.2,0.342,0.384,0.192,0.263,0.456,0.196,0.357,0.38,0.244,0.444,0.163,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-07-30,747005,Single,single,False,687462,669203,Spencer Horwitz,Corbin Burnes,1,4d562813-44d7-4f3a-bf8b-86699a2226f1,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,3.23,3.37,164.1,103.0,117.0,107.0,0.739,8.22,2.19,7.94,1.1,1.41,0.206,0.427,0.188,0.29,0.4,109.0,100.0,104.0,110.0,102.0,107.0,101.0,94.0,88.0,134.0,105.0,121.0,118.0,105.0,107.0,0.082,0.438,0.152,0.22,0.108,0.96,-0.95,0.95,0.43,0.29,95.5,89.1,97.0,87.5,80.4,0.26,0.39,0.177,0.2,0.342,0.384,0.192,0.263,0.456,0.196,0.357,0.38,0.244,0.444,0.163,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-07-30,747005,Sac Fly,sac_fly,True,672386,669203,Alejandro Kirk,Corbin Burnes,1,fbd2d314-3fb4-452c-b080-605cae1e7d4a,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,3.23,3.37,164.1,103.0,117.0,107.0,0.739,8.22,2.19,7.94,1.1,1.41,0.206,0.427,0.188,0.29,0.4,109.0,100.0,104.0,110.0,102.0,107.0,101.0,94.0,88.0,134.0,105.0,121.0,118.0,105.0,107.0,0.082,0.438,0.152,0.22,0.108,0.96,-0.95,0.95,0.43,0.29,95.5,89.1,97.0,87.5,80.4,0.26,0.39,0.177,0.2,0.342,0.384,0.192,0.263,0.456,0.196,0.357,0.38,0.244,0.444,0.163,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-07-30,747005,Hit By Pitch,hit_by_pitch,False,676391,669203,Ernie Clement,Corbin Burnes,1,0d417f9d-7946-47bc-8703-4fad0acbab48,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,3.23,3.37,164.1,103.0,117.0,107.0,0.739,8.22,2.19,7.94,1.1,1.41,0.206,0.427,0.188,0.29,0.4,109.0,100.0,104.0,110.0,102.0,107.0,101.0,94.0,88.0,134.0,105.0,121.0,118.0,105.0,107.0,0.082,0.438,0.152,0.22,0.108,0.96,-0.95,0.95,0.43,0.29,95.5,89.1,97.0,87.5,80.4,0.26,0.39,0.177,0.2,0.342,0.384,0.192,0.263,0.456,0.196,0.357,0.38,0.244,0.444,0.163,,,,,,,,,,,,,,,,,,,,,,,,,,,
