,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,CU%,CH%,wSI/C,wSL/C,wCU/C,wCH/C,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FA,Loc+ FA,Pit+ FA,FA%,wFA/C,vFA,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff
10,2024-08-29,746670,Grounded Into DP,grounded_into_double_play,True,680474,687924,Max Schuemann,Julian Aguiar,1,6af46fe8-e9b6-4761-b1fd-fcf207d64e5a,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,6.43,7.88,14.0,100.0,88.0,102.0,0.796,4.5,2.57,10.93,3.21,0.79,0.196,0.451,0.137,0.314,0.465,101.0,99.0,96.0,81.0,90.0,96.0,87.0,100.0,100.0,81.0,112.0,119.0,0.522,0.177,0.097,0.204,-0.9,1.52,-17.48,-0.1,83.5,94.0,79.3,78.2,0.303,0.667,0.145,0.231,0.308,0.391,0.143,0.143,0.25,0.6,1.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-29,746670,Single,single,False,669397,687924,Nick Allen,Julian Aguiar,0,7405f31c-7b15-4a31-bf7f-8c4fae3ed02b,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,6.43,7.88,14.0,100.0,88.0,102.0,0.796,4.5,2.57,10.93,3.21,0.79,0.196,0.451,0.137,0.314,0.465,101.0,99.0,96.0,81.0,90.0,96.0,87.0,100.0,100.0,81.0,112.0,119.0,0.522,0.177,0.097,0.204,-0.9,1.52,-17.48,-0.1,83.5,94.0,79.3,78.2,0.303,0.667,0.145,0.231,0.308,0.391,0.143,0.143,0.25,0.6,1.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-29,746670,Home Run,home_run,False,671732,687924,Lawrence Butler,Julian Aguiar,1,2f4dd95a-0805-4c02-b49c-a8baff48c3d9,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,6.43,7.88,14.0,100.0,88.0,102.0,0.796,4.5,2.57,10.93,3.21,0.79,0.196,0.451,0.137,0.314,0.465,101.0,99.0,96.0,81.0,90.0,96.0,87.0,100.0,100.0,81.0,112.0,119.0,0.522,0.177,0.097,0.204,-0.9,1.52,-17.48,-0.1,83.5,94.0,79.3,78.2,0.303,0.667,0.145,0.231,0.308,0.391,0.143,0.143,0.25,0.6,1.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-08-29,746670,Walk,walk,False,667670,687924,Brent Rooker,Julian Aguiar,0,871a5dc4-5d41-4ef8-bf22-9e8e12dbce18,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,6.43,7.88,14.0,100.0,88.0,102.0,0.796,4.5,2.57,10.93,3.21,0.79,0.196,0.451,0.137,0.314,0.465,101.0,99.0,96.0,81.0,90.0,96.0,87.0,100.0,100.0,81.0,112.0,119.0,0.522,0.177,0.097,0.204,-0.9,1.52,-17.48,-0.1,83.5,94.0,79.3,78.2,0.303,0.667,0.145,0.231,0.308,0.391,0.143,0.143,0.25,0.6,1.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-08-29,746670,Double,double,False,668709,687924,JJ Bleday,Julian Aguiar,1,badca713-2c9f-4e45-84bd-65651c6dece7,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,6.43,7.88,14.0,100.0,88.0,102.0,0.796,4.5,2.57,10.93,3.21,0.79,0.196,0.451,0.137,0.314,0.465,101.0,99.0,96.0,81.0,90.0,96.0,87.0,100.0,100.0,81.0,112.0,119.0,0.522,0.177,0.097,0.204,-0.9,1.52,-17.48,-0.1,83.5,94.0,79.3,78.2,0.303,0.667,0.145,0.231,0.308,0.391,0.143,0.143,0.25,0.6,1.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-08-29,746670,Pop Out,field_out,True,664913,687924,Seth Brown,Julian Aguiar,0,13566503-4acf-47e8-a955-73d965a70bfb,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,6.43,7.88,14.0,100.0,88.0,102.0,0.796,4.5,2.57,10.93,3.21,0.79,0.196,0.451,0.137,0.314,0.465,101.0,99.0,96.0,81.0,90.0,96.0,87.0,100.0,100.0,81.0,112.0,119.0,0.522,0.177,0.097,0.204,-0.9,1.52,-17.48,-0.1,83.5,94.0,79.3,78.2,0.303,0.667,0.145,0.231,0.308,0.391,0.143,0.143,0.25,0.6,1.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-08-29,746670,Pop Out,field_out,True,670770,669372,TJ Friedl,J.T. Ginn,0,3f64460f-c52f-4436-a68a-e122bc953b7e,669372.0,jtginn,Ginn,Right,J.T. Ginn,OAK,5.19,3.08,8.2,98.0,112.0,96.0,0.679,8.31,4.15,5.19,2.08,2.33,0.348,0.478,0.304,0.304,0.409,117.0,76.0,82.0,,,,110.0,99.0,92.0,121.0,108.0,111.0,0.535,0.276,,0.157,-2.03,4.75,,1.69,86.8,93.6,86.6,,0.211,0.579,0.286,,,,0.1,0.1,0.389,,,,74.0,95.0,92.0,0.031,-2.34,92.8,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-08-29,746670,Pop Out,field_out,True,668715,669372,Spencer Steer,J.T. Ginn,0,9e340f20-c224-42e4-b8e8-8a78e693af80,669372.0,jtginn,Ginn,Right,J.T. Ginn,OAK,5.19,3.08,8.2,98.0,112.0,96.0,0.679,8.31,4.15,5.19,2.08,2.33,0.348,0.478,0.304,0.304,0.409,117.0,76.0,82.0,,,,110.0,99.0,92.0,121.0,108.0,111.0,0.535,0.276,,0.157,-2.03,4.75,,1.69,86.8,93.6,86.6,,0.211,0.579,0.286,,,,0.1,0.1,0.389,,,,74.0,95.0,92.0,0.031,-2.34,92.8,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-29,746670,Groundout,field_out,True,664034,669372,Ty France,J.T. Ginn,0,546bdef9-0d96-4b98-a3b8-5cd0eb77f6de,669372.0,jtginn,Ginn,Right,J.T. Ginn,OAK,5.19,3.08,8.2,98.0,112.0,96.0,0.679,8.31,4.15,5.19,2.08,2.33,0.348,0.478,0.304,0.304,0.409,117.0,76.0,82.0,,,,110.0,99.0,92.0,121.0,108.0,111.0,0.535,0.276,,0.157,-2.03,4.75,,1.69,86.8,93.6,86.6,,0.211,0.579,0.286,,,,0.1,0.1,0.389,,,,74.0,95.0,92.0,0.031,-2.34,92.8,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-29,746670,Groundout,field_out,True,663662,687924,Daz Cameron,Julian Aguiar,0,3e0aaae6-bf08-40d8-a39e-7c6d60660dee,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,6.43,7.88,14.0,100.0,88.0,102.0,0.796,4.5,2.57,10.93,3.21,0.79,0.196,0.451,0.137,0.314,0.465,101.0,99.0,96.0,81.0,90.0,96.0,87.0,100.0,100.0,81.0,112.0,119.0,0.522,0.177,0.097,0.204,-0.9,1.52,-17.48,-0.1,83.5,94.0,79.3,78.2,0.303,0.667,0.145,0.231,0.308,0.391,0.143,0.143,0.25,0.6,1.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-29,746670,Double,double,False,680869,687924,Zack Gelof,Julian Aguiar,0,96b3c283-7f72-415b-bbd7-172a9fd9ea3c,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,6.43,7.88,14.0,100.0,88.0,102.0,0.796,4.5,2.57,10.93,3.21,0.79,0.196,0.451,0.137,0.314,0.465,101.0,99.0,96.0,81.0,90.0,96.0,87.0,100.0,100.0,81.0,112.0,119.0,0.522,0.177,0.097,0.204,-0.9,1.52,-17.48,-0.1,83.5,94.0,79.3,78.2,0.303,0.667,0.145,0.231,0.308,0.391,0.143,0.143,0.25,0.6,1.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-08-29,746670,Strikeout,strikeout,True,668832,687924,Kyle McCann,Julian Aguiar,0,5ae3dbc0-331f-4387-a415-a09e61384f43,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,6.43,7.88,14.0,100.0,88.0,102.0,0.796,4.5,2.57,10.93,3.21,0.79,0.196,0.451,0.137,0.314,0.465,101.0,99.0,96.0,81.0,90.0,96.0,87.0,100.0,100.0,81.0,112.0,119.0,0.522,0.177,0.097,0.204,-0.9,1.52,-17.48,-0.1,83.5,94.0,79.3,78.2,0.303,0.667,0.145,0.231,0.308,0.391,0.143,0.143,0.25,0.6,1.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-08-29,746670,Pop Out,field_out,True,680474,687924,Max Schuemann,Julian Aguiar,0,0731234d-1976-46d8-a392-0f167100184b,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,6.43,7.88,14.0,100.0,88.0,102.0,0.796,4.5,2.57,10.93,3.21,0.79,0.196,0.451,0.137,0.314,0.465,101.0,99.0,96.0,81.0,90.0,96.0,87.0,100.0,100.0,81.0,112.0,119.0,0.522,0.177,0.097,0.204,-0.9,1.52,-17.48,-0.1,83.5,94.0,79.3,78.2,0.303,0.667,0.145,0.231,0.308,0.391,0.143,0.143,0.25,0.6,1.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-08-29,746670,Strikeout,strikeout,True,642086,669372,Dominic Smith,J.T. Ginn,0,08656a11-b0a9-4dea-bc4a-b0731aaed536,669372.0,jtginn,Ginn,Right,J.T. Ginn,OAK,5.19,3.08,8.2,98.0,112.0,96.0,0.679,8.31,4.15,5.19,2.08,2.33,0.348,0.478,0.304,0.304,0.409,117.0,76.0,82.0,,,,110.0,99.0,92.0,121.0,108.0,111.0,0.535,0.276,,0.157,-2.03,4.75,,1.69,86.8,93.6,86.6,,0.211,0.579,0.286,,,,0.1,0.1,0.389,,,,74.0,95.0,92.0,0.031,-2.34,92.8,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-08-29,746670,Strikeout,strikeout,True,669289,669372,Santiago Espinal,J.T. Ginn,0,88775b8c-cbd4-4313-a203-275a92f7fe38,669372.0,jtginn,Ginn,Right,J.T. Ginn,OAK,5.19,3.08,8.2,98.0,112.0,96.0,0.679,8.31,4.15,5.19,2.08,2.33,0.348,0.478,0.304,0.304,0.409,117.0,76.0,82.0,,,,110.0,99.0,92.0,121.0,108.0,111.0,0.535,0.276,,0.157,-2.03,4.75,,1.69,86.8,93.6,86.6,,0.211,0.579,0.286,,,,0.1,0.1,0.389,,,,74.0,95.0,92.0,0.031,-2.34,92.8,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-08-29,746670,Home Run,home_run,False,666181,669372,Will Benson,J.T. Ginn,0,86818a25-6f0f-4b93-8e1d-648c33edae34,669372.0,jtginn,Ginn,Right,J.T. Ginn,OAK,5.19,3.08,8.2,98.0,112.0,96.0,0.679,8.31,4.15,5.19,2.08,2.33,0.348,0.478,0.304,0.304,0.409,117.0,76.0,82.0,,,,110.0,99.0,92.0,121.0,108.0,111.0,0.535,0.276,,0.157,-2.03,4.75,,1.69,86.8,93.6,86.6,,0.211,0.579,0.286,,,,0.1,0.1,0.389,,,,74.0,95.0,92.0,0.031,-2.34,92.8,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-08-29,746670,Groundout,field_out,True,663697,669372,Jonathan India,J.T. Ginn,0,5b1f2bf7-02c7-4348-8208-cf199975c8c0,669372.0,jtginn,Ginn,Right,J.T. Ginn,OAK,5.19,3.08,8.2,98.0,112.0,96.0,0.679,8.31,4.15,5.19,2.08,2.33,0.348,0.478,0.304,0.304,0.409,117.0,76.0,82.0,,,,110.0,99.0,92.0,121.0,108.0,111.0,0.535,0.276,,0.157,-2.03,4.75,,1.69,86.8,93.6,86.6,,0.211,0.579,0.286,,,,0.1,0.1,0.389,,,,74.0,95.0,92.0,0.031,-2.34,92.8,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-29,746670,Groundout,field_out,True,669397,687924,Nick Allen,Julian Aguiar,0,4fa4e687-4e3c-4f70-ae84-d7926685e196,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,6.43,7.88,14.0,100.0,88.0,102.0,0.796,4.5,2.57,10.93,3.21,0.79,0.196,0.451,0.137,0.314,0.465,101.0,99.0,96.0,81.0,90.0,96.0,87.0,100.0,100.0,81.0,112.0,119.0,0.522,0.177,0.097,0.204,-0.9,1.52,-17.48,-0.1,83.5,94.0,79.3,78.2,0.303,0.667,0.145,0.231,0.308,0.391,0.143,0.143,0.25,0.6,1.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-29,746670,Home Run,home_run,False,671732,687924,Lawrence Butler,Julian Aguiar,0,859fdd1e-0a06-4073-8483-fd7502ca2a40,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,6.43,7.88,14.0,100.0,88.0,102.0,0.796,4.5,2.57,10.93,3.21,0.79,0.196,0.451,0.137,0.314,0.465,101.0,99.0,96.0,81.0,90.0,96.0,87.0,100.0,100.0,81.0,112.0,119.0,0.522,0.177,0.097,0.204,-0.9,1.52,-17.48,-0.1,83.5,94.0,79.3,78.2,0.303,0.667,0.145,0.231,0.308,0.391,0.143,0.143,0.25,0.6,1.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-29,746670,Flyout,field_out,True,667670,687924,Brent Rooker,Julian Aguiar,0,f1b1a695-a417-43d4-abcd-191bc3571a02,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,6.43,7.88,14.0,100.0,88.0,102.0,0.796,4.5,2.57,10.93,3.21,0.79,0.196,0.451,0.137,0.314,0.465,101.0,99.0,96.0,81.0,90.0,96.0,87.0,100.0,100.0,81.0,112.0,119.0,0.522,0.177,0.097,0.204,-0.9,1.52,-17.48,-0.1,83.5,94.0,79.3,78.2,0.303,0.667,0.145,0.231,0.308,0.391,0.143,0.143,0.25,0.6,1.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-08-29,746670,Home Run,home_run,False,668709,687924,JJ Bleday,Julian Aguiar,0,12b1fc48-a05b-4d78-b108-d933b2fa2680,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,6.43,7.88,14.0,100.0,88.0,102.0,0.796,4.5,2.57,10.93,3.21,0.79,0.196,0.451,0.137,0.314,0.465,101.0,99.0,96.0,81.0,90.0,96.0,87.0,100.0,100.0,81.0,112.0,119.0,0.522,0.177,0.097,0.204,-0.9,1.52,-17.48,-0.1,83.5,94.0,79.3,78.2,0.303,0.667,0.145,0.231,0.308,0.391,0.143,0.143,0.25,0.6,1.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-08-29,746670,Flyout,field_out,True,664913,687924,Seth Brown,Julian Aguiar,0,c4ceb503-1780-4b3d-8f1d-2196031b75e5,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,6.43,7.88,14.0,100.0,88.0,102.0,0.796,4.5,2.57,10.93,3.21,0.79,0.196,0.451,0.137,0.314,0.465,101.0,99.0,96.0,81.0,90.0,96.0,87.0,100.0,100.0,81.0,112.0,119.0,0.522,0.177,0.097,0.204,-0.9,1.52,-17.48,-0.1,83.5,94.0,79.3,78.2,0.303,0.667,0.145,0.231,0.308,0.391,0.143,0.143,0.25,0.6,1.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-08-29,746670,Groundout,field_out,True,682829,669372,Elly De La Cruz,J.T. Ginn,0,f8717b7d-01cb-4579-bac4-b72cec783357,669372.0,jtginn,Ginn,Right,J.T. Ginn,OAK,5.19,3.08,8.2,98.0,112.0,96.0,0.679,8.31,4.15,5.19,2.08,2.33,0.348,0.478,0.304,0.304,0.409,117.0,76.0,82.0,,,,110.0,99.0,92.0,121.0,108.0,111.0,0.535,0.276,,0.157,-2.03,4.75,,1.69,86.8,93.6,86.6,,0.211,0.579,0.286,,,,0.1,0.1,0.389,,,,74.0,95.0,92.0,0.031,-2.34,92.8,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-08-29,746670,Home Run,home_run,False,663886,669372,Tyler Stephenson,J.T. Ginn,0,b9b5d996-6688-461e-8991-785cfc47c6fe,669372.0,jtginn,Ginn,Right,J.T. Ginn,OAK,5.19,3.08,8.2,98.0,112.0,96.0,0.679,8.31,4.15,5.19,2.08,2.33,0.348,0.478,0.304,0.304,0.409,117.0,76.0,82.0,,,,110.0,99.0,92.0,121.0,108.0,111.0,0.535,0.276,,0.157,-2.03,4.75,,1.69,86.8,93.6,86.6,,0.211,0.579,0.286,,,,0.1,0.1,0.389,,,,74.0,95.0,92.0,0.031,-2.34,92.8,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-08-29,746670,Pop Out,field_out,True,670770,669372,TJ Friedl,J.T. Ginn,0,45bf99f1-356a-4b1b-9bd6-be8adc9d9f9d,669372.0,jtginn,Ginn,Right,J.T. Ginn,OAK,5.19,3.08,8.2,98.0,112.0,96.0,0.679,8.31,4.15,5.19,2.08,2.33,0.348,0.478,0.304,0.304,0.409,117.0,76.0,82.0,,,,110.0,99.0,92.0,121.0,108.0,111.0,0.535,0.276,,0.157,-2.03,4.75,,1.69,86.8,93.6,86.6,,0.211,0.579,0.286,,,,0.1,0.1,0.389,,,,74.0,95.0,92.0,0.031,-2.34,92.8,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-08-29,746670,Groundout,field_out,True,668715,669372,Spencer Steer,J.T. Ginn,0,e7d0fd84-c6ce-4978-b251-a5eb970bc045,669372.0,jtginn,Ginn,Right,J.T. Ginn,OAK,5.19,3.08,8.2,98.0,112.0,96.0,0.679,8.31,4.15,5.19,2.08,2.33,0.348,0.478,0.304,0.304,0.409,117.0,76.0,82.0,,,,110.0,99.0,92.0,121.0,108.0,111.0,0.535,0.276,,0.157,-2.03,4.75,,1.69,86.8,93.6,86.6,,0.211,0.579,0.286,,,,0.1,0.1,0.389,,,,74.0,95.0,92.0,0.031,-2.34,92.8,,,,,,,,,,,,,,,,,,,,,,,,
36,2024-08-29,746670,Groundout,field_out,True,663662,605335,Daz Cameron,Brandon Leibrandt,0,8fab3193-b4ad-4ccf-99cc-8ac27f0a559c,605335.0,brandonleibrandt,Leibrandt,Left,Brandon Leibrandt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.2,0.333,0.333,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
