,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,wFA/C,wFS/C,wSI/C,wSL/C,vFA,vFS,vSI,vSL,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ KC,Loc+ KC,Pit+ KC,KC%,CH%,wKC/C,wCH/C,vCH,vKC,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
10,2024-04-19,745922,Strikeout,strikeout,True,690993,657746,Colt Keith,Joe Ryan,0,25597808-5f8e-49a9-ad44-57f32ebe17bc,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.01,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-04-19,745922,Strikeout,strikeout,True,656716,657746,Zach McKinstry,Joe Ryan,0,f7e556be-2fa8-4ef3-93dd-8a8c56a68340,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.01,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-04-19,745922,Strikeout,strikeout,True,467793,656427,Carlos Santana,Jack Flaherty,0,c8952dd8-ab65-4133-b068-2fddd8a18785,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,96.0,106.0,104.0,70.0,86.0,72.0,95.0,105.0,107.0,,,,0.024,0.44,,0.313,0.74,,-7.15,0.85,93.6,,90.7,84.9,0.226,0.377,0.25,,,,0.205,0.426,0.391,0.75,1.5,0.3,94.0,82.0,78.0,103.0,104.0,108.0,0.191,0.033,2.33,-0.51,86.0,77.5,0.161,0.194,0.445,0.143,0.429,0.133,,,,,,,,,,,,,,,
13,2024-04-19,745922,Strikeout,strikeout,True,650489,656427,Willi Castro,Jack Flaherty,0,1f459531-a5af-4994-8df9-7517084b872b,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,96.0,106.0,104.0,70.0,86.0,72.0,95.0,105.0,107.0,,,,0.024,0.44,,0.313,0.74,,-7.15,0.85,93.6,,90.7,84.9,0.226,0.377,0.25,,,,0.205,0.426,0.391,0.75,1.5,0.3,94.0,82.0,78.0,103.0,104.0,108.0,0.191,0.033,2.33,-0.51,86.0,77.5,0.161,0.194,0.445,0.143,0.429,0.133,,,,,,,,,,,,,,,
14,2024-04-19,745922,Strikeout,strikeout,True,543877,656427,Christian Vázquez,Jack Flaherty,0,851604f9-d84d-43b6-808a-8fc6595996df,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,96.0,106.0,104.0,70.0,86.0,72.0,95.0,105.0,107.0,,,,0.024,0.44,,0.313,0.74,,-7.15,0.85,93.6,,90.7,84.9,0.226,0.377,0.25,,,,0.205,0.426,0.391,0.75,1.5,0.3,94.0,82.0,78.0,103.0,104.0,108.0,0.191,0.033,2.33,-0.51,86.0,77.5,0.161,0.194,0.445,0.143,0.429,0.133,,,,,,,,,,,,,,,
15,2024-04-19,745922,Pop Out,field_out,True,608348,657746,Carson Kelly,Joe Ryan,0,9de9e8ab-68d1-4236-98d5-2785870458f4,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.01,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-04-19,745922,Walk,walk,False,678009,657746,Parker Meadows,Joe Ryan,0,8c66904f-2c28-4f1e-8796-9258a9a17747,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.01,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-04-19,745922,Strikeout,strikeout,True,592192,657746,Mark Canha,Joe Ryan,1,53f3eaa3-4e43-4dcb-a9a5-d20e716f9f9b,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.01,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-04-19,745922,Single,single,False,672761,657746,Wenceel Pérez,Joe Ryan,1,ddc4cb36-cc21-4ce8-8484-b3fb9b6fe3f6,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.01,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-04-19,745922,Single,single,False,681481,657746,Kerry Carpenter,Joe Ryan,1,15822643-52e3-4664-827c-2d74ea91f244,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.01,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-04-19,745922,Groundout,field_out,True,679529,657746,Spencer Torkelson,Joe Ryan,0,7ed2cbad-ad35-4fcf-b38e-864fba92a7a0,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.01,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-04-19,745922,Strikeout,strikeout,True,571657,656427,Kyle Farmer,Jack Flaherty,0,126b1230-90d7-4818-9c49-eb77c444deaa,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,96.0,106.0,104.0,70.0,86.0,72.0,95.0,105.0,107.0,,,,0.024,0.44,,0.313,0.74,,-7.15,0.85,93.6,,90.7,84.9,0.226,0.377,0.25,,,,0.205,0.426,0.391,0.75,1.5,0.3,94.0,82.0,78.0,103.0,104.0,108.0,0.191,0.033,2.33,-0.51,86.0,77.5,0.161,0.194,0.445,0.143,0.429,0.133,,,,,,,,,,,,,,,
22,2024-04-19,745922,Lineout,field_out,True,666397,656427,Edouard Julien,Jack Flaherty,0,61ea44b2-5812-4acc-92b2-d9680c40325e,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,96.0,106.0,104.0,70.0,86.0,72.0,95.0,105.0,107.0,,,,0.024,0.44,,0.313,0.74,,-7.15,0.85,93.6,,90.7,84.9,0.226,0.377,0.25,,,,0.205,0.426,0.391,0.75,1.5,0.3,94.0,82.0,78.0,103.0,104.0,108.0,0.191,0.033,2.33,-0.51,86.0,77.5,0.161,0.194,0.445,0.143,0.429,0.133,,,,,,,,,,,,,,,
23,2024-04-19,745922,Strikeout,strikeout,True,680777,656427,Ryan Jeffers,Jack Flaherty,0,b5cff686-3324-401f-b442-fb0004d6d041,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,96.0,106.0,104.0,70.0,86.0,72.0,95.0,105.0,107.0,,,,0.024,0.44,,0.313,0.74,,-7.15,0.85,93.6,,90.7,84.9,0.226,0.377,0.25,,,,0.205,0.426,0.391,0.75,1.5,0.3,94.0,82.0,78.0,103.0,104.0,108.0,0.191,0.033,2.33,-0.51,86.0,77.5,0.161,0.194,0.445,0.143,0.429,0.133,,,,,,,,,,,,,,,
24,2024-04-19,745922,Pop Out,field_out,True,663837,657746,Matt Vierling,Joe Ryan,0,cb522e97-d1ee-42b6-8a1d-93711ffb40ac,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.01,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-04-19,745922,Groundout,field_out,True,690993,657746,Colt Keith,Joe Ryan,0,229d51a1-834a-4946-a18b-7b5e1aa63cb9,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.01,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-04-19,745922,Groundout,field_out,True,656716,657746,Zach McKinstry,Joe Ryan,0,89aa849e-3e02-451d-bf70-aab06f6d9082,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.01,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-04-19,745922,Strikeout,strikeout,True,666135,656427,Alex Kirilloff,Jack Flaherty,0,8b582dc3-0913-471f-b1aa-26310b4f3c53,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,96.0,106.0,104.0,70.0,86.0,72.0,95.0,105.0,107.0,,,,0.024,0.44,,0.313,0.74,,-7.15,0.85,93.6,,90.7,84.9,0.226,0.377,0.25,,,,0.205,0.426,0.391,0.75,1.5,0.3,94.0,82.0,78.0,103.0,104.0,108.0,0.191,0.033,2.33,-0.51,86.0,77.5,0.161,0.194,0.445,0.143,0.429,0.133,,,,,,,,,,,,,,,
28,2024-04-19,745922,Single,single,False,663616,656427,Trevor Larnach,Jack Flaherty,0,07459300-c5ed-44d6-96a6-54ca5eeff618,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,96.0,106.0,104.0,70.0,86.0,72.0,95.0,105.0,107.0,,,,0.024,0.44,,0.313,0.74,,-7.15,0.85,93.6,,90.7,84.9,0.226,0.377,0.25,,,,0.205,0.426,0.391,0.75,1.5,0.3,94.0,82.0,78.0,103.0,104.0,108.0,0.191,0.033,2.33,-0.51,86.0,77.5,0.161,0.194,0.445,0.143,0.429,0.133,,,,,,,,,,,,,,,
29,2024-04-19,745922,Strikeout,strikeout,True,621439,656427,Byron Buxton,Jack Flaherty,0,584d6f9e-ed40-439a-8655-1a89bf44b6c5,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,96.0,106.0,104.0,70.0,86.0,72.0,95.0,105.0,107.0,,,,0.024,0.44,,0.313,0.74,,-7.15,0.85,93.6,,90.7,84.9,0.226,0.377,0.25,,,,0.205,0.426,0.391,0.75,1.5,0.3,94.0,82.0,78.0,103.0,104.0,108.0,0.191,0.033,2.33,-0.51,86.0,77.5,0.161,0.194,0.445,0.143,0.429,0.133,,,,,,,,,,,,,,,
30,2024-04-19,745922,Flyout,field_out,True,467793,656427,Carlos Santana,Jack Flaherty,0,9d7667f2-a3f1-451f-b43c-bf391fef1472,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,96.0,106.0,104.0,70.0,86.0,72.0,95.0,105.0,107.0,,,,0.024,0.44,,0.313,0.74,,-7.15,0.85,93.6,,90.7,84.9,0.226,0.377,0.25,,,,0.205,0.426,0.391,0.75,1.5,0.3,94.0,82.0,78.0,103.0,104.0,108.0,0.191,0.033,2.33,-0.51,86.0,77.5,0.161,0.194,0.445,0.143,0.429,0.133,,,,,,,,,,,,,,,
31,2024-04-19,745922,Strikeout,strikeout,True,608348,657746,Carson Kelly,Joe Ryan,0,46312932-6577-410c-90bf-4ae9ff6cd68e,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.01,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-04-19,745922,Flyout,field_out,True,678009,657746,Parker Meadows,Joe Ryan,0,49834a04-0e95-4195-86ef-105f55875743,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.01,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-04-19,745922,Strikeout,strikeout,True,592192,657746,Mark Canha,Joe Ryan,0,8cb2ecb7-cfba-4bdb-b698-75f86b19dc33,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.01,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-04-19,745922,Flyout,field_out,True,650489,656427,Willi Castro,Jack Flaherty,0,47143951-8419-4fe5-a4e8-75f826508c0c,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,96.0,106.0,104.0,70.0,86.0,72.0,95.0,105.0,107.0,,,,0.024,0.44,,0.313,0.74,,-7.15,0.85,93.6,,90.7,84.9,0.226,0.377,0.25,,,,0.205,0.426,0.391,0.75,1.5,0.3,94.0,82.0,78.0,103.0,104.0,108.0,0.191,0.033,2.33,-0.51,86.0,77.5,0.161,0.194,0.445,0.143,0.429,0.133,,,,,,,,,,,,,,,
