,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CH%,wFC/C,wSI/C,wSL/C,wCH/C,vFC,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,FA%,CU%,wFA/C,wCU/C,vFA,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff
0,2024-06-23,745566,Groundout,field_out,True,606466,650911,Ketel Marte,Cristopher Sánchez,0,e14fdb23-69fc-4edb-aef0-ff325f006fbe,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.343,0.436,0.1,0.166,0.185,0.385,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-06-23,745566,Strikeout,strikeout,True,677942,650911,Blaze Alexander,Cristopher Sánchez,0,df0985a2-9080-4d8e-94b3-c8ad88ac3f45,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.343,0.436,0.1,0.166,0.185,0.385,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-06-23,745566,Single,single,False,666971,650911,Lourdes Gurriel Jr.,Cristopher Sánchez,0,97bc49a0-2fb1-4c82-a7e6-ca409fea28a3,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.343,0.436,0.1,0.166,0.185,0.385,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-06-23,745566,Flyout,field_out,True,572233,650911,Christian Walker,Cristopher Sánchez,0,656d2809-41a6-4e2d-b63b-15121cea2ccc,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.343,0.436,0.1,0.166,0.185,0.385,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-06-23,745566,Lineout,field_out,True,656941,677944,Kyle Schwarber,Slade Cecconi,0,e3ce75c3-2334-4308-a452-46b1474c5552,677944.0,sladececconi,Cecconi,Right,Slade Cecconi,ARI,6.14,4.16,66.0,105.0,99.0,104.0,0.82,7.23,1.91,9.95,1.64,0.7,0.302,0.349,0.175,0.33,0.486,101.0,99.0,101.0,,,,114.0,103.0,105.0,,,,,,0.221,0.145,,,-0.57,-0.62,,81.9,,84.8,,,,0.227,0.432,0.26,0.258,0.435,0.193,103.0,101.0,108.0,92.0,108.0,104.0,0.546,0.087,-1.16,-0.78,94.1,74.7,0.317,0.54,0.155,0.188,0.438,0.289,,,,,,,,,,,,
5,2024-06-23,745566,Strikeout,strikeout,True,607208,677944,Trea Turner,Slade Cecconi,0,986cd00b-721c-41f2-91fe-28228fa3a362,677944.0,sladececconi,Cecconi,Right,Slade Cecconi,ARI,6.14,4.16,66.0,105.0,99.0,104.0,0.82,7.23,1.91,9.95,1.64,0.7,0.302,0.349,0.175,0.33,0.486,101.0,99.0,101.0,,,,114.0,103.0,105.0,,,,,,0.221,0.145,,,-0.57,-0.62,,81.9,,84.8,,,,0.227,0.432,0.26,0.258,0.435,0.193,103.0,101.0,108.0,92.0,108.0,104.0,0.546,0.087,-1.16,-0.78,94.1,74.7,0.317,0.54,0.155,0.188,0.438,0.289,,,,,,,,,,,,
6,2024-06-23,745566,Flyout,field_out,True,547180,677944,Bryce Harper,Slade Cecconi,0,d6b85580-b209-499b-99dc-6873c98cfce7,677944.0,sladececconi,Cecconi,Right,Slade Cecconi,ARI,6.14,4.16,66.0,105.0,99.0,104.0,0.82,7.23,1.91,9.95,1.64,0.7,0.302,0.349,0.175,0.33,0.486,101.0,99.0,101.0,,,,114.0,103.0,105.0,,,,,,0.221,0.145,,,-0.57,-0.62,,81.9,,84.8,,,,0.227,0.432,0.26,0.258,0.435,0.193,103.0,101.0,108.0,92.0,108.0,104.0,0.546,0.087,-1.16,-0.78,94.1,74.7,0.317,0.54,0.155,0.188,0.438,0.289,,,,,,,,,,,,
7,2024-06-23,745566,Single,single,False,545341,650911,Randal Grichuk,Cristopher Sánchez,0,46c5d5af-bec2-49af-a51a-b3aff2629d05,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.343,0.436,0.1,0.166,0.185,0.385,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-06-23,745566,Strikeout,strikeout,True,664983,650911,Jake McCarthy,Cristopher Sánchez,0,d96aad95-9b85-4039-aa72-4aba13b138ea,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.343,0.436,0.1,0.166,0.185,0.385,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-06-23,745566,Grounded Into DP,grounded_into_double_play,True,553993,650911,Eugenio Suárez,Cristopher Sánchez,1,0658a0b5-8071-42c3-85b3-83ed3d3ff9e0,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.343,0.436,0.1,0.166,0.185,0.385,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
