,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SV_ba,SV_slg,SV_whiff,SL_ba,SL_slg,SL_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff
10,2024-05-18,745339,Flyout,field_out,True,686668,690986,Brenton Doyle,Kyle Harrison,0,e4b1477f-b330-48f4-a394-0ff5a6a46424,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,96.0,100.0,92.0,93.0,107.0,97.0,0.61,0.004,0.186,0.2,0.69,-11.76,-0.51,-2.37,92.7,85.4,88.2,81.3,0.237,0.377,0.212,0.306,0.471,0.224,0.295,0.477,0.302,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,
11,2024-05-18,745339,Strikeout,strikeout,True,656248,690986,Sean Bouchard,Kyle Harrison,0,2fa66d79-e72d-40ba-86bc-57dfc77d7ad8,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,96.0,100.0,92.0,93.0,107.0,97.0,0.61,0.004,0.186,0.2,0.69,-11.76,-0.51,-2.37,92.7,85.4,88.2,81.3,0.237,0.377,0.212,0.306,0.471,0.224,0.295,0.477,0.302,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,
12,2024-05-18,745339,Groundout,field_out,True,687597,690986,Jordan Beck,Kyle Harrison,0,c949acd0-86fb-4d54-85fe-5349bf0e0131,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,96.0,100.0,92.0,93.0,107.0,97.0,0.61,0.004,0.186,0.2,0.69,-11.76,-0.51,-2.37,92.7,85.4,88.2,81.3,0.237,0.377,0.212,0.306,0.471,0.224,0.295,0.477,0.302,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,
13,2024-05-18,745339,Double,double,False,682617,621389,Marco Luciano,Ty Blach,0,3b2786c2-2ce3-4255-86d3-3f5c8c442e59,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,,,,,,,,,0.122,0.247,,,-0.42,-2.76,,80.0,,79.2,,,,0.367,0.517,0.217,,,,,,,77.0,106.0,90.0,79.0,107.0,89.0,0.51,0.121,0.63,-1.47,83.2,89.1,0.376,0.576,0.092,0.211,0.5,0.203,0.174,0.348,0.191
14,2024-05-18,745339,Groundout,field_out,True,573262,621389,Mike Yastrzemski,Ty Blach,1,b3493cc8-cc4a-4bb8-b288-5aea087df0c7,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,,,,,,,,,0.122,0.247,,,-0.42,-2.76,,80.0,,79.2,,,,0.367,0.517,0.217,,,,,,,77.0,106.0,90.0,79.0,107.0,89.0,0.51,0.121,0.63,-1.47,83.2,89.1,0.376,0.576,0.092,0.211,0.5,0.203,0.174,0.348,0.191
15,2024-05-18,745339,Walk,walk,False,592200,621389,Curt Casali,Ty Blach,0,03f731f1-2058-4e5a-af09-fe73fc3f6ad3,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,,,,,,,,,0.122,0.247,,,-0.42,-2.76,,80.0,,79.2,,,,0.367,0.517,0.217,,,,,,,77.0,106.0,90.0,79.0,107.0,89.0,0.51,0.121,0.63,-1.47,83.2,89.1,0.376,0.576,0.092,0.211,0.5,0.203,0.174,0.348,0.191
16,2024-05-18,745339,Double,double,False,624585,621389,Jorge Soler,Ty Blach,1,670c7b64-3934-4c9d-b26c-ee52cf364e25,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,,,,,,,,,0.122,0.247,,,-0.42,-2.76,,80.0,,79.2,,,,0.367,0.517,0.217,,,,,,,77.0,106.0,90.0,79.0,107.0,89.0,0.51,0.121,0.63,-1.47,83.2,89.1,0.376,0.576,0.092,0.211,0.5,0.203,0.174,0.348,0.191
17,2024-05-18,745339,Sac Fly,sac_fly,True,642731,621389,Thairo Estrada,Ty Blach,1,18d7c300-f5d8-4e2e-9bca-3fda2262adbc,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,,,,,,,,,0.122,0.247,,,-0.42,-2.76,,80.0,,79.2,,,,0.367,0.517,0.217,,,,,,,77.0,106.0,90.0,79.0,107.0,89.0,0.51,0.121,0.63,-1.47,83.2,89.1,0.376,0.576,0.092,0.211,0.5,0.203,0.174,0.348,0.191
18,2024-05-18,745339,Strikeout,strikeout,True,527038,621389,Wilmer Flores,Ty Blach,0,3b8d2d78-6651-4aac-9c27-bee069c94af3,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,,,,,,,,,0.122,0.247,,,-0.42,-2.76,,80.0,,79.2,,,,0.367,0.517,0.217,,,,,,,77.0,106.0,90.0,79.0,107.0,89.0,0.51,0.121,0.63,-1.47,83.2,89.1,0.376,0.576,0.092,0.211,0.5,0.203,0.174,0.348,0.191
19,2024-05-18,745339,Double,double,False,696100,690986,Hunter Goodman,Kyle Harrison,0,dada46a0-0295-4610-b321-a29ab05f361d,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,96.0,100.0,92.0,93.0,107.0,97.0,0.61,0.004,0.186,0.2,0.69,-11.76,-0.51,-2.37,92.7,85.4,88.2,81.3,0.237,0.377,0.212,0.306,0.471,0.224,0.295,0.477,0.302,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,
20,2024-05-18,745339,Strikeout,strikeout,True,676701,690986,Alan Trejo,Kyle Harrison,0,c020b55d-10d8-42b0-9547-0bf6f7074aa5,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,96.0,100.0,92.0,93.0,107.0,97.0,0.61,0.004,0.186,0.2,0.69,-11.76,-0.51,-2.37,92.7,85.4,88.2,81.3,0.237,0.377,0.212,0.306,0.471,0.224,0.295,0.477,0.302,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,
21,2024-05-18,745339,Single,single,False,678662,690986,Ezequiel Tovar,Kyle Harrison,1,0c71b284-da42-42b2-9ebf-7a887e0c7786,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,96.0,100.0,92.0,93.0,107.0,97.0,0.61,0.004,0.186,0.2,0.69,-11.76,-0.51,-2.37,92.7,85.4,88.2,81.3,0.237,0.377,0.212,0.306,0.471,0.224,0.295,0.477,0.302,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,
22,2024-05-18,745339,Pop Out,field_out,True,663898,690986,Brendan Rodgers,Kyle Harrison,0,d09b8aaf-9957-4c4d-87c6-78b4b657cca5,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,96.0,100.0,92.0,93.0,107.0,97.0,0.61,0.004,0.186,0.2,0.69,-11.76,-0.51,-2.37,92.7,85.4,88.2,81.3,0.237,0.377,0.212,0.306,0.471,0.224,0.295,0.477,0.302,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,
23,2024-05-18,745339,Walk,walk,False,641857,690986,Ryan McMahon,Kyle Harrison,1,afeff61c-f590-4a23-ba73-14c871237355,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,96.0,100.0,92.0,93.0,107.0,97.0,0.61,0.004,0.186,0.2,0.69,-11.76,-0.51,-2.37,92.7,85.4,88.2,81.3,0.237,0.377,0.212,0.306,0.471,0.224,0.295,0.477,0.302,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,
24,2024-05-18,745339,Single,single,False,660707,690986,Elehuris Montero,Kyle Harrison,1,1be8d9e1-f1e1-4347-8d25-9321d4bff4db,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,96.0,100.0,92.0,93.0,107.0,97.0,0.61,0.004,0.186,0.2,0.69,-11.76,-0.51,-2.37,92.7,85.4,88.2,81.3,0.237,0.377,0.212,0.306,0.471,0.224,0.295,0.477,0.302,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,
25,2024-05-18,745339,Strikeout,strikeout,True,686668,690986,Brenton Doyle,Kyle Harrison,0,bd630681-5a0e-42a8-add6-74ebe535f14b,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,96.0,100.0,92.0,93.0,107.0,97.0,0.61,0.004,0.186,0.2,0.69,-11.76,-0.51,-2.37,92.7,85.4,88.2,81.3,0.237,0.377,0.212,0.306,0.471,0.224,0.295,0.477,0.302,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,
26,2024-05-18,745339,Single,single,False,656305,621389,Matt Chapman,Ty Blach,0,5a9c0946-0219-4f23-8dc1-0ec02d5864a1,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,,,,,,,,,0.122,0.247,,,-0.42,-2.76,,80.0,,79.2,,,,0.367,0.517,0.217,,,,,,,77.0,106.0,90.0,79.0,107.0,89.0,0.51,0.121,0.63,-1.47,83.2,89.1,0.376,0.576,0.092,0.211,0.5,0.203,0.174,0.348,0.191
27,2024-05-18,745339,Double,double,False,682641,621389,Luis Matos,Ty Blach,1,9695df0e-ff69-42cb-a11a-1c8201511405,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,,,,,,,,,0.122,0.247,,,-0.42,-2.76,,80.0,,79.2,,,,0.367,0.517,0.217,,,,,,,77.0,106.0,90.0,79.0,107.0,89.0,0.51,0.121,0.63,-1.47,83.2,89.1,0.376,0.576,0.092,0.211,0.5,0.203,0.174,0.348,0.191
28,2024-05-18,745339,Strikeout,strikeout,True,671218,621389,Heliot Ramos,Ty Blach,0,3feffac3-c6f5-4469-ba37-d6ba0738b9aa,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,,,,,,,,,0.122,0.247,,,-0.42,-2.76,,80.0,,79.2,,,,0.367,0.517,0.217,,,,,,,77.0,106.0,90.0,79.0,107.0,89.0,0.51,0.121,0.63,-1.47,83.2,89.1,0.376,0.576,0.092,0.211,0.5,0.203,0.174,0.348,0.191
29,2024-05-18,745339,Groundout,field_out,True,682617,621389,Marco Luciano,Ty Blach,1,8b1ce0d4-458b-42e9-8bdd-2214024834d1,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,,,,,,,,,0.122,0.247,,,-0.42,-2.76,,80.0,,79.2,,,,0.367,0.517,0.217,,,,,,,77.0,106.0,90.0,79.0,107.0,89.0,0.51,0.121,0.63,-1.47,83.2,89.1,0.376,0.576,0.092,0.211,0.5,0.203,0.174,0.348,0.191
30,2024-05-18,745339,Strikeout,strikeout,True,573262,621389,Mike Yastrzemski,Ty Blach,0,db6eb8ee-7a82-494a-b9c3-fb3dd087fc8f,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,,,,,,,,,0.122,0.247,,,-0.42,-2.76,,80.0,,79.2,,,,0.367,0.517,0.217,,,,,,,77.0,106.0,90.0,79.0,107.0,89.0,0.51,0.121,0.63,-1.47,83.2,89.1,0.376,0.576,0.092,0.211,0.5,0.203,0.174,0.348,0.191
31,2024-05-18,745339,Groundout,field_out,True,656248,690986,Sean Bouchard,Kyle Harrison,0,191a0d8f-f7b2-40d8-8b99-db2566196f3f,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,96.0,100.0,92.0,93.0,107.0,97.0,0.61,0.004,0.186,0.2,0.69,-11.76,-0.51,-2.37,92.7,85.4,88.2,81.3,0.237,0.377,0.212,0.306,0.471,0.224,0.295,0.477,0.302,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,
32,2024-05-18,745339,Strikeout,strikeout,True,687597,690986,Jordan Beck,Kyle Harrison,0,2b10062a-79fa-4883-a1e7-359a2303508e,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,96.0,100.0,92.0,93.0,107.0,97.0,0.61,0.004,0.186,0.2,0.69,-11.76,-0.51,-2.37,92.7,85.4,88.2,81.3,0.237,0.377,0.212,0.306,0.471,0.224,0.295,0.477,0.302,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,
33,2024-05-18,745339,Flyout,field_out,True,696100,690986,Hunter Goodman,Kyle Harrison,0,6c477e9f-dd67-4321-a841-14e0c1617b98,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,96.0,100.0,92.0,93.0,107.0,97.0,0.61,0.004,0.186,0.2,0.69,-11.76,-0.51,-2.37,92.7,85.4,88.2,81.3,0.237,0.377,0.212,0.306,0.471,0.224,0.295,0.477,0.302,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,
34,2024-05-18,745339,Walk,walk,False,592200,663567,Curt Casali,Peter Lambert,0,9586b233-a9be-4659-949f-9ff933cc3c26,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,COL,5.44,4.1,43.0,94.0,95.0,94.0,0.797,7.12,4.6,9.0,0.84,1.09,0.29,0.435,0.137,0.313,0.411,89.0,95.0,95.0,80.0,96.0,95.0,87.0,91.0,88.0,120.0,94.0,101.0,0.382,0.306,0.052,0.228,-0.75,0.45,-5.77,0.42,94.5,86.9,85.8,78.0,0.276,0.534,0.11,0.237,0.263,0.42,,,,0.182,0.182,0.316,87.0,95.0,89.0,,,,0.032,,,-1.55,,93.8,0.333,0.333,0.0,,,,0.25,0.875,0.2
35,2024-05-18,745339,Grounded Into DP,grounded_into_double_play,True,624585,663567,Jorge Soler,Peter Lambert,1,73c99c45-d672-43ff-b770-6d617f6926be,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,COL,5.44,4.1,43.0,94.0,95.0,94.0,0.797,7.12,4.6,9.0,0.84,1.09,0.29,0.435,0.137,0.313,0.411,89.0,95.0,95.0,80.0,96.0,95.0,87.0,91.0,88.0,120.0,94.0,101.0,0.382,0.306,0.052,0.228,-0.75,0.45,-5.77,0.42,94.5,86.9,85.8,78.0,0.276,0.534,0.11,0.237,0.263,0.42,,,,0.182,0.182,0.316,87.0,95.0,89.0,,,,0.032,,,-1.55,,93.8,0.333,0.333,0.0,,,,0.25,0.875,0.2
36,2024-05-18,745339,Flyout,field_out,True,642731,663567,Thairo Estrada,Peter Lambert,0,3198b923-c48b-4f57-a967-5c1cdf43a777,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,COL,5.44,4.1,43.0,94.0,95.0,94.0,0.797,7.12,4.6,9.0,0.84,1.09,0.29,0.435,0.137,0.313,0.411,89.0,95.0,95.0,80.0,96.0,95.0,87.0,91.0,88.0,120.0,94.0,101.0,0.382,0.306,0.052,0.228,-0.75,0.45,-5.77,0.42,94.5,86.9,85.8,78.0,0.276,0.534,0.11,0.237,0.263,0.42,,,,0.182,0.182,0.316,87.0,95.0,89.0,,,,0.032,,,-1.55,,93.8,0.333,0.333,0.0,,,,0.25,0.875,0.2
