,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
0,2024-07-26,745068,Walk,walk,False,663697,669358,Jonathan India,Shane Baz,0,d7f4e0ab-c957-4bcc-9434-de8485ce32d5,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.66,5.41,19.2,98.0,117.0,102.0,0.797,8.69,4.12,8.69,0.92,0.83,0.333,0.368,0.105,0.404,0.469,95.0,100.0,96.0,113.0,97.0,105.0,125.0,99.0,102.0,113.0,94.0,101.0,0.46,0.304,0.161,0.075,-2.27,3.49,0.74,-0.99,96.2,88.5,87.3,84.1,0.4,0.629,0.225,0.045,0.045,0.178,0.188,0.25,0.259,0.333,0.333,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-07-26,745068,Strikeout,strikeout,True,682829,669358,Elly De La Cruz,Shane Baz,0,cdab9f6a-874a-493a-85a4-7732c684ea76,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.66,5.41,19.2,98.0,117.0,102.0,0.797,8.69,4.12,8.69,0.92,0.83,0.333,0.368,0.105,0.404,0.469,95.0,100.0,96.0,113.0,97.0,105.0,125.0,99.0,102.0,113.0,94.0,101.0,0.46,0.304,0.161,0.075,-2.27,3.49,0.74,-0.99,96.2,88.5,87.3,84.1,0.4,0.629,0.225,0.045,0.045,0.178,0.188,0.25,0.259,0.333,0.333,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-07-26,745068,Flyout,field_out,True,668715,669358,Spencer Steer,Shane Baz,0,7002eb10-9f74-433f-8812-682b9d70a51b,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.66,5.41,19.2,98.0,117.0,102.0,0.797,8.69,4.12,8.69,0.92,0.83,0.333,0.368,0.105,0.404,0.469,95.0,100.0,96.0,113.0,97.0,105.0,125.0,99.0,102.0,113.0,94.0,101.0,0.46,0.304,0.161,0.075,-2.27,3.49,0.74,-0.99,96.2,88.5,87.3,84.1,0.4,0.629,0.225,0.045,0.045,0.178,0.188,0.25,0.259,0.333,0.333,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-07-26,745068,Walk,walk,False,670770,669358,TJ Friedl,Shane Baz,1,38da7bdf-896d-4a47-86a8-1bea19c3c4a2,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.66,5.41,19.2,98.0,117.0,102.0,0.797,8.69,4.12,8.69,0.92,0.83,0.333,0.368,0.105,0.404,0.469,95.0,100.0,96.0,113.0,97.0,105.0,125.0,99.0,102.0,113.0,94.0,101.0,0.46,0.304,0.161,0.075,-2.27,3.49,0.74,-0.99,96.2,88.5,87.3,84.1,0.4,0.629,0.225,0.045,0.045,0.178,0.188,0.25,0.259,0.333,0.333,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-07-26,745068,Double,double,False,600869,669358,Jeimer Candelario,Shane Baz,1,b9846109-01e4-41f0-b2e3-69018278e4b2,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.66,5.41,19.2,98.0,117.0,102.0,0.797,8.69,4.12,8.69,0.92,0.83,0.333,0.368,0.105,0.404,0.469,95.0,100.0,96.0,113.0,97.0,105.0,125.0,99.0,102.0,113.0,94.0,101.0,0.46,0.304,0.161,0.075,-2.27,3.49,0.74,-0.99,96.2,88.5,87.3,84.1,0.4,0.629,0.225,0.045,0.045,0.178,0.188,0.25,0.259,0.333,0.333,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-07-26,745068,Groundout,field_out,True,663886,669358,Tyler Stephenson,Shane Baz,0,6e12cb9f-1307-4ce0-aa1c-9fb38516d014,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.66,5.41,19.2,98.0,117.0,102.0,0.797,8.69,4.12,8.69,0.92,0.83,0.333,0.368,0.105,0.404,0.469,95.0,100.0,96.0,113.0,97.0,105.0,125.0,99.0,102.0,113.0,94.0,101.0,0.46,0.304,0.161,0.075,-2.27,3.49,0.74,-0.99,96.2,88.5,87.3,84.1,0.4,0.629,0.225,0.045,0.045,0.178,0.188,0.25,0.259,0.333,0.333,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2024-07-26,745068,Groundout,field_out,True,650490,666157,Yandy Díaz,Nick Lodolo,0,c7185fa8-88f8-42e0-b51b-6e11fd3ff547,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.45,3.42,91.1,99.0,106.0,97.0,0.736,9.26,2.56,7.39,0.99,1.37,0.258,0.423,0.149,0.286,0.433,99.0,99.0,93.0,89.0,93.0,100.0,118.0,104.0,99.0,,,,0.449,,0.271,0.167,0.54,,0.05,0.83,94.1,88.0,,81.6,0.223,0.385,0.233,,,,0.192,0.24,0.432,0.206,0.317,0.258,108.0,96.0,93.0,0.112,-0.56,94.2,0.289,0.578,0.185,,,,,,,,,,,,,,,,,,,,,
7,2024-07-26,745068,Groundout,field_out,True,642708,666157,Amed Rosario,Nick Lodolo,0,c31aaabd-a864-4589-937b-4b2b33921e60,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.45,3.42,91.1,99.0,106.0,97.0,0.736,9.26,2.56,7.39,0.99,1.37,0.258,0.423,0.149,0.286,0.433,99.0,99.0,93.0,89.0,93.0,100.0,118.0,104.0,99.0,,,,0.449,,0.271,0.167,0.54,,0.05,0.83,94.1,88.0,,81.6,0.223,0.385,0.233,,,,0.192,0.24,0.432,0.206,0.317,0.258,108.0,96.0,93.0,0.112,-0.56,94.2,0.289,0.578,0.185,,,,,,,,,,,,,,,,,,,,,
8,2024-07-26,745068,Groundout,field_out,True,678554,666157,Curtis Mead,Nick Lodolo,0,67b9adc7-9a6f-45d8-a1ae-80e553004732,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.45,3.42,91.1,99.0,106.0,97.0,0.736,9.26,2.56,7.39,0.99,1.37,0.258,0.423,0.149,0.286,0.433,99.0,99.0,93.0,89.0,93.0,100.0,118.0,104.0,99.0,,,,0.449,,0.271,0.167,0.54,,0.05,0.83,94.1,88.0,,81.6,0.223,0.385,0.233,,,,0.192,0.24,0.432,0.206,0.317,0.258,108.0,96.0,93.0,0.112,-0.56,94.2,0.289,0.578,0.185,,,,,,,,,,,,,,,,,,,,,
9,2024-07-26,745068,Flyout,field_out,True,641584,669358,Jake Fraley,Shane Baz,0,c5e02100-ad02-4468-a978-a09ee07a9c81,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.66,5.41,19.2,98.0,117.0,102.0,0.797,8.69,4.12,8.69,0.92,0.83,0.333,0.368,0.105,0.404,0.469,95.0,100.0,96.0,113.0,97.0,105.0,125.0,99.0,102.0,113.0,94.0,101.0,0.46,0.304,0.161,0.075,-2.27,3.49,0.74,-0.99,96.2,88.5,87.3,84.1,0.4,0.629,0.225,0.045,0.045,0.178,0.188,0.25,0.259,0.333,0.333,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
