,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSL/C,wCU/C,vFA,vFC,vFS,vSL,vCU,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SI_ba,SI_slg,SI_whiff
11,2024-08-17,744977,Single,single,False,694671,701581,Wyatt Langford,David Festa,0,94cbd175-40d0-406f-ba40-8c713fc81665,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.89,4.11,42.1,101.0,100.0,103.0,0.738,10.84,2.55,8.29,1.7,0.79,0.246,0.439,0.193,0.351,0.408,,,,104.0,97.0,98.0,123.0,101.0,106.0,,,,,,,0.407,,,0.316,,-1.1,,,1.57,,94.8,,,86.2,,0.304,0.571,0.194,,,,,,,,,,0.203,0.339,0.25,71.0,108.0,107.0,0.277,-0.9,88.5,0.2,0.5,0.417,,,,,,,,,,,,,,,
12,2024-08-17,744977,Groundout,field_out,True,673962,701581,Josh Jung,David Festa,1,a64fb6eb-84a1-4f24-b833-78bd975c7161,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.89,4.11,42.1,101.0,100.0,103.0,0.738,10.84,2.55,8.29,1.7,0.79,0.246,0.439,0.193,0.351,0.408,,,,104.0,97.0,98.0,123.0,101.0,106.0,,,,,,,0.407,,,0.316,,-1.1,,,1.57,,94.8,,,86.2,,0.304,0.571,0.194,,,,,,,,,,0.203,0.339,0.25,71.0,108.0,107.0,0.277,-0.9,88.5,0.2,0.5,0.417,,,,,,,,,,,,,,,
13,2024-08-17,744977,Groundout,field_out,True,641680,701581,Jonah Heim,David Festa,1,db828145-9d10-46fc-aecd-5ca8e64bc961,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.89,4.11,42.1,101.0,100.0,103.0,0.738,10.84,2.55,8.29,1.7,0.79,0.246,0.439,0.193,0.351,0.408,,,,104.0,97.0,98.0,123.0,101.0,106.0,,,,,,,0.407,,,0.316,,-1.1,,,1.57,,94.8,,,86.2,,0.304,0.571,0.194,,,,,,,,,,0.203,0.339,0.25,71.0,108.0,107.0,0.277,-0.9,88.5,0.2,0.5,0.417,,,,,,,,,,,,,,,
14,2024-08-17,744977,Single,single,False,608348,701581,Carson Kelly,David Festa,1,03ff6bb8-3fcc-4999-93ca-3ce2a5b199d5,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.89,4.11,42.1,101.0,100.0,103.0,0.738,10.84,2.55,8.29,1.7,0.79,0.246,0.439,0.193,0.351,0.408,,,,104.0,97.0,98.0,123.0,101.0,106.0,,,,,,,0.407,,,0.316,,-1.1,,,1.57,,94.8,,,86.2,,0.304,0.571,0.194,,,,,,,,,,0.203,0.339,0.25,71.0,108.0,107.0,0.277,-0.9,88.5,0.2,0.5,0.417,,,,,,,,,,,,,,,
15,2024-08-17,744977,Strikeout,strikeout,True,665750,701581,Leody Taveras,David Festa,0,1af11120-1b28-4420-9f31-92ceac953f20,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.89,4.11,42.1,101.0,100.0,103.0,0.738,10.84,2.55,8.29,1.7,0.79,0.246,0.439,0.193,0.351,0.408,,,,104.0,97.0,98.0,123.0,101.0,106.0,,,,,,,0.407,,,0.316,,-1.1,,,1.57,,94.8,,,86.2,,0.304,0.571,0.194,,,,,,,,,,0.203,0.339,0.25,71.0,108.0,107.0,0.277,-0.9,88.5,0.2,0.5,0.417,,,,,,,,,,,,,,,
16,2024-08-17,744977,Groundout,field_out,True,543877,543135,Christian Vázquez,Nathan Eovaldi,0,31e8191e-dbd6-4789-a858-f867932c1775,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.6,3.75,140.0,104.0,98.0,103.0,0.746,8.87,2.06,7.52,1.16,1.61,0.216,0.394,0.116,0.345,0.454,102.0,102.0,103.0,74.0,106.0,99.0,113.0,98.0,103.0,92.0,106.0,98.0,126.0,103.0,111.0,0.375,0.149,0.311,0.031,0.135,1.27,-0.05,1.64,-1.5,-1.28,95.5,91.5,88.6,86.2,76.9,0.2,0.312,0.2,0.199,0.298,0.367,0.304,0.494,0.194,0.232,0.518,0.357,0.333,0.571,0.171,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-08-17,744977,Flyout,field_out,True,668885,543135,Austin Martin,Nathan Eovaldi,0,e005612e-4b72-457b-a0b1-aafe96a50910,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.6,3.75,140.0,104.0,98.0,103.0,0.746,8.87,2.06,7.52,1.16,1.61,0.216,0.394,0.116,0.345,0.454,102.0,102.0,103.0,74.0,106.0,99.0,113.0,98.0,103.0,92.0,106.0,98.0,126.0,103.0,111.0,0.375,0.149,0.311,0.031,0.135,1.27,-0.05,1.64,-1.5,-1.28,95.5,91.5,88.6,86.2,76.9,0.2,0.312,0.2,0.199,0.298,0.367,0.304,0.494,0.194,0.232,0.518,0.357,0.333,0.571,0.171,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-17,744977,Flyout,field_out,True,650489,543135,Willi Castro,Nathan Eovaldi,0,c14ebfee-006f-4cd3-939b-0a4e985e92d5,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.6,3.75,140.0,104.0,98.0,103.0,0.746,8.87,2.06,7.52,1.16,1.61,0.216,0.394,0.116,0.345,0.454,102.0,102.0,103.0,74.0,106.0,99.0,113.0,98.0,103.0,92.0,106.0,98.0,126.0,103.0,111.0,0.375,0.149,0.311,0.031,0.135,1.27,-0.05,1.64,-1.5,-1.28,95.5,91.5,88.6,86.2,76.9,0.2,0.312,0.2,0.199,0.298,0.367,0.304,0.494,0.194,0.232,0.518,0.357,0.333,0.571,0.171,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-17,744977,Single,single,False,543760,701581,Marcus Semien,David Festa,0,710fcac3-8c50-4a68-a5ce-4f4725ad3b30,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.89,4.11,42.1,101.0,100.0,103.0,0.738,10.84,2.55,8.29,1.7,0.79,0.246,0.439,0.193,0.351,0.408,,,,104.0,97.0,98.0,123.0,101.0,106.0,,,,,,,0.407,,,0.316,,-1.1,,,1.57,,94.8,,,86.2,,0.304,0.571,0.194,,,,,,,,,,0.203,0.339,0.25,71.0,108.0,107.0,0.277,-0.9,88.5,0.2,0.5,0.417,,,,,,,,,,,,,,,
20,2024-08-17,744977,Lineout,field_out,True,608369,701581,Corey Seager,David Festa,0,7c1a1dd8-8c77-44d6-a376-12c01413e54e,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.89,4.11,42.1,101.0,100.0,103.0,0.738,10.84,2.55,8.29,1.7,0.79,0.246,0.439,0.193,0.351,0.408,,,,104.0,97.0,98.0,123.0,101.0,106.0,,,,,,,0.407,,,0.316,,-1.1,,,1.57,,94.8,,,86.2,,0.304,0.571,0.194,,,,,,,,,,0.203,0.339,0.25,71.0,108.0,107.0,0.277,-0.9,88.5,0.2,0.5,0.417,,,,,,,,,,,,,,,
21,2024-08-17,744977,Flyout,field_out,True,663993,701581,Nathaniel Lowe,David Festa,0,6650f01c-9cb8-4104-8f89-e53bb551ba2f,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.89,4.11,42.1,101.0,100.0,103.0,0.738,10.84,2.55,8.29,1.7,0.79,0.246,0.439,0.193,0.351,0.408,,,,104.0,97.0,98.0,123.0,101.0,106.0,,,,,,,0.407,,,0.316,,-1.1,,,1.57,,94.8,,,86.2,,0.304,0.571,0.194,,,,,,,,,,0.203,0.339,0.25,71.0,108.0,107.0,0.277,-0.9,88.5,0.2,0.5,0.417,,,,,,,,,,,,,,,
22,2024-08-17,744977,Flyout,field_out,True,666969,701581,Adolis García,David Festa,0,eb16afd6-64b5-413a-bc4e-7b3a6040a5e1,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.89,4.11,42.1,101.0,100.0,103.0,0.738,10.84,2.55,8.29,1.7,0.79,0.246,0.439,0.193,0.351,0.408,,,,104.0,97.0,98.0,123.0,101.0,106.0,,,,,,,0.407,,,0.316,,-1.1,,,1.57,,94.8,,,86.2,,0.304,0.571,0.194,,,,,,,,,,0.203,0.339,0.25,71.0,108.0,107.0,0.277,-0.9,88.5,0.2,0.5,0.417,,,,,,,,,,,,,,,
23,2024-08-17,744977,Home Run,home_run,False,663616,543135,Trevor Larnach,Nathan Eovaldi,0,e2f4bdad-dc7c-4db3-904f-110c3e7f99fe,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.6,3.75,140.0,104.0,98.0,103.0,0.746,8.87,2.06,7.52,1.16,1.61,0.216,0.394,0.116,0.345,0.454,102.0,102.0,103.0,74.0,106.0,99.0,113.0,98.0,103.0,92.0,106.0,98.0,126.0,103.0,111.0,0.375,0.149,0.311,0.031,0.135,1.27,-0.05,1.64,-1.5,-1.28,95.5,91.5,88.6,86.2,76.9,0.2,0.312,0.2,0.199,0.298,0.367,0.304,0.494,0.194,0.232,0.518,0.357,0.333,0.571,0.171,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-08-17,744977,Single,single,False,668904,543135,Royce Lewis,Nathan Eovaldi,0,7a3c1d9e-f35c-47b0-bfad-131b0a06e234,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.6,3.75,140.0,104.0,98.0,103.0,0.746,8.87,2.06,7.52,1.16,1.61,0.216,0.394,0.116,0.345,0.454,102.0,102.0,103.0,74.0,106.0,99.0,113.0,98.0,103.0,92.0,106.0,98.0,126.0,103.0,111.0,0.375,0.149,0.311,0.031,0.135,1.27,-0.05,1.64,-1.5,-1.28,95.5,91.5,88.6,86.2,76.9,0.2,0.312,0.2,0.199,0.298,0.367,0.304,0.494,0.194,0.232,0.518,0.357,0.333,0.571,0.171,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-08-17,744977,Strikeout,strikeout,True,670242,543135,Matt Wallner,Nathan Eovaldi,0,5ed62cb5-41d8-456d-92bb-e035eb60824e,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.6,3.75,140.0,104.0,98.0,103.0,0.746,8.87,2.06,7.52,1.16,1.61,0.216,0.394,0.116,0.345,0.454,102.0,102.0,103.0,74.0,106.0,99.0,113.0,98.0,103.0,92.0,106.0,98.0,126.0,103.0,111.0,0.375,0.149,0.311,0.031,0.135,1.27,-0.05,1.64,-1.5,-1.28,95.5,91.5,88.6,86.2,76.9,0.2,0.312,0.2,0.199,0.298,0.367,0.304,0.494,0.194,0.232,0.518,0.357,0.333,0.571,0.171,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-08-17,744977,Pop Out,field_out,True,467793,543135,Carlos Santana,Nathan Eovaldi,0,f8cd5ac8-6fc1-4e46-b4d9-dd3d7a0fc857,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.6,3.75,140.0,104.0,98.0,103.0,0.746,8.87,2.06,7.52,1.16,1.61,0.216,0.394,0.116,0.345,0.454,102.0,102.0,103.0,74.0,106.0,99.0,113.0,98.0,103.0,92.0,106.0,98.0,126.0,103.0,111.0,0.375,0.149,0.311,0.031,0.135,1.27,-0.05,1.64,-1.5,-1.28,95.5,91.5,88.6,86.2,76.9,0.2,0.312,0.2,0.199,0.298,0.367,0.304,0.494,0.194,0.232,0.518,0.357,0.333,0.571,0.171,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-17,744977,Flyout,field_out,True,596146,543135,Max Kepler,Nathan Eovaldi,0,6ed8e24c-da1b-4357-a3c6-55c0d91bae57,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.6,3.75,140.0,104.0,98.0,103.0,0.746,8.87,2.06,7.52,1.16,1.61,0.216,0.394,0.116,0.345,0.454,102.0,102.0,103.0,74.0,106.0,99.0,113.0,98.0,103.0,92.0,106.0,98.0,126.0,103.0,111.0,0.375,0.149,0.311,0.031,0.135,1.27,-0.05,1.64,-1.5,-1.28,95.5,91.5,88.6,86.2,76.9,0.2,0.312,0.2,0.199,0.298,0.367,0.304,0.494,0.194,0.232,0.518,0.357,0.333,0.571,0.171,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-17,744977,Lineout,field_out,True,694671,701581,Wyatt Langford,David Festa,0,a79422c1-5c04-4ac0-aa21-5f23c72eef49,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.89,4.11,42.1,101.0,100.0,103.0,0.738,10.84,2.55,8.29,1.7,0.79,0.246,0.439,0.193,0.351,0.408,,,,104.0,97.0,98.0,123.0,101.0,106.0,,,,,,,0.407,,,0.316,,-1.1,,,1.57,,94.8,,,86.2,,0.304,0.571,0.194,,,,,,,,,,0.203,0.339,0.25,71.0,108.0,107.0,0.277,-0.9,88.5,0.2,0.5,0.417,,,,,,,,,,,,,,,
29,2024-08-17,744977,Groundout,field_out,True,673962,701581,Josh Jung,David Festa,0,5fa7a01d-d9d4-437d-911d-8cdc69d1a661,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.89,4.11,42.1,101.0,100.0,103.0,0.738,10.84,2.55,8.29,1.7,0.79,0.246,0.439,0.193,0.351,0.408,,,,104.0,97.0,98.0,123.0,101.0,106.0,,,,,,,0.407,,,0.316,,-1.1,,,1.57,,94.8,,,86.2,,0.304,0.571,0.194,,,,,,,,,,0.203,0.339,0.25,71.0,108.0,107.0,0.277,-0.9,88.5,0.2,0.5,0.417,,,,,,,,,,,,,,,
30,2024-08-17,744977,Double,double,False,641680,701581,Jonah Heim,David Festa,0,2e160311-2b6d-4f3c-aa7c-2e2dfd4823e8,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.89,4.11,42.1,101.0,100.0,103.0,0.738,10.84,2.55,8.29,1.7,0.79,0.246,0.439,0.193,0.351,0.408,,,,104.0,97.0,98.0,123.0,101.0,106.0,,,,,,,0.407,,,0.316,,-1.1,,,1.57,,94.8,,,86.2,,0.304,0.571,0.194,,,,,,,,,,0.203,0.339,0.25,71.0,108.0,107.0,0.277,-0.9,88.5,0.2,0.5,0.417,,,,,,,,,,,,,,,
31,2024-08-17,744977,Double,double,False,608348,701581,Carson Kelly,David Festa,1,9e1bb353-aea2-46d3-ac7f-8f9e909829b7,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.89,4.11,42.1,101.0,100.0,103.0,0.738,10.84,2.55,8.29,1.7,0.79,0.246,0.439,0.193,0.351,0.408,,,,104.0,97.0,98.0,123.0,101.0,106.0,,,,,,,0.407,,,0.316,,-1.1,,,1.57,,94.8,,,86.2,,0.304,0.571,0.194,,,,,,,,,,0.203,0.339,0.25,71.0,108.0,107.0,0.277,-0.9,88.5,0.2,0.5,0.417,,,,,,,,,,,,,,,
32,2024-08-17,744977,Strikeout,strikeout,True,665750,701581,Leody Taveras,David Festa,0,f896a235-0f01-4fed-a458-01d3cbfd6715,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.89,4.11,42.1,101.0,100.0,103.0,0.738,10.84,2.55,8.29,1.7,0.79,0.246,0.439,0.193,0.351,0.408,,,,104.0,97.0,98.0,123.0,101.0,106.0,,,,,,,0.407,,,0.316,,-1.1,,,1.57,,94.8,,,86.2,,0.304,0.571,0.194,,,,,,,,,,0.203,0.339,0.25,71.0,108.0,107.0,0.277,-0.9,88.5,0.2,0.5,0.417,,,,,,,,,,,,,,,
33,2024-08-17,744977,Strikeout,strikeout,True,666397,543135,Edouard Julien,Nathan Eovaldi,0,540331fd-56cd-4e89-a600-803071aa6c65,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.6,3.75,140.0,104.0,98.0,103.0,0.746,8.87,2.06,7.52,1.16,1.61,0.216,0.394,0.116,0.345,0.454,102.0,102.0,103.0,74.0,106.0,99.0,113.0,98.0,103.0,92.0,106.0,98.0,126.0,103.0,111.0,0.375,0.149,0.311,0.031,0.135,1.27,-0.05,1.64,-1.5,-1.28,95.5,91.5,88.6,86.2,76.9,0.2,0.312,0.2,0.199,0.298,0.367,0.304,0.494,0.194,0.232,0.518,0.357,0.333,0.571,0.171,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-08-17,744977,Strikeout,strikeout,True,543877,543135,Christian Vázquez,Nathan Eovaldi,0,a4cda935-dd7f-4cf9-8604-dc39674d781b,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.6,3.75,140.0,104.0,98.0,103.0,0.746,8.87,2.06,7.52,1.16,1.61,0.216,0.394,0.116,0.345,0.454,102.0,102.0,103.0,74.0,106.0,99.0,113.0,98.0,103.0,92.0,106.0,98.0,126.0,103.0,111.0,0.375,0.149,0.311,0.031,0.135,1.27,-0.05,1.64,-1.5,-1.28,95.5,91.5,88.6,86.2,76.9,0.2,0.312,0.2,0.199,0.298,0.367,0.304,0.494,0.194,0.232,0.518,0.357,0.333,0.571,0.171,,,,,,,,,,,,,,,,,,,,,,,,
