,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSL/C,wCH/C,vFA,vFC,vCH,vSL,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,SI%,KC%,wSI/C,wKC/C,vSI,vKC,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,SI_ba,SI_slg,SI_whiff
10,2024-08-05,746600,Double,double,False,608070,668678,José Ramírez,Zac Gallen,1,629ebb91-2c3d-4f57-aef1-7558b9935808,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.65,4.03,116.0,100.0,99.0,99.0,0.768,8.61,3.18,8.53,0.62,1.44,0.231,0.407,0.135,0.344,0.349,85.0,106.0,96.0,100.0,94.0,95.0,106.0,100.0,100.0,88.0,88.0,83.0,0.462,0.034,0.087,0.141,-1.04,-1.72,0.24,0.77,93.5,90.3,86.6,86.8,0.317,0.494,0.131,0.269,0.372,0.252,,,,0.333,0.833,0.318,132.0,80.0,80.0,105.0,109.0,112.0,0.002,0.274,-1.01,2.72,94.7,80.7,0.148,0.228,0.374,0.258,0.387,0.299,,,,,,,,,,,,,,,,,,
11,2024-08-05,746600,Groundout,field_out,True,647304,668678,Josh Naylor,Zac Gallen,1,59b05dab-d573-427f-93dd-b06ce680ed20,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.65,4.03,116.0,100.0,99.0,99.0,0.768,8.61,3.18,8.53,0.62,1.44,0.231,0.407,0.135,0.344,0.349,85.0,106.0,96.0,100.0,94.0,95.0,106.0,100.0,100.0,88.0,88.0,83.0,0.462,0.034,0.087,0.141,-1.04,-1.72,0.24,0.77,93.5,90.3,86.6,86.8,0.317,0.494,0.131,0.269,0.372,0.252,,,,0.333,0.833,0.318,132.0,80.0,80.0,105.0,109.0,112.0,0.002,0.274,-1.01,2.72,94.7,80.7,0.148,0.228,0.374,0.258,0.387,0.299,,,,,,,,,,,,,,,,,,
12,2024-08-05,746600,Groundout,field_out,True,681807,668678,David Fry,Zac Gallen,0,4d0b7f83-dcd5-487b-b105-d67d6bddb3d8,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.65,4.03,116.0,100.0,99.0,99.0,0.768,8.61,3.18,8.53,0.62,1.44,0.231,0.407,0.135,0.344,0.349,85.0,106.0,96.0,100.0,94.0,95.0,106.0,100.0,100.0,88.0,88.0,83.0,0.462,0.034,0.087,0.141,-1.04,-1.72,0.24,0.77,93.5,90.3,86.6,86.8,0.317,0.494,0.131,0.269,0.372,0.252,,,,0.333,0.833,0.318,132.0,80.0,80.0,105.0,109.0,112.0,0.002,0.274,-1.01,2.72,94.7,80.7,0.148,0.228,0.374,0.258,0.387,0.299,,,,,,,,,,,,,,,,,,
13,2024-08-05,746600,Groundout,field_out,True,672695,671106,Geraldo Perdomo,Logan Allen,0,0b98905d-fe55-4f73-ba07-ccefc55210a7,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.73,5.9,97.1,97.0,77.0,92.0,0.803,7.3,3.79,10.45,2.03,1.13,0.234,0.396,0.136,0.328,0.405,99.0,94.0,95.0,60.0,98.0,88.0,90.0,99.0,87.0,91.0,99.0,97.0,0.484,0.146,0.187,0.183,-1.51,-0.01,-2.53,-0.89,91.2,85.3,81.7,78.6,0.342,0.609,0.147,0.237,0.438,0.269,0.273,0.576,0.333,0.245,0.491,0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-08-05,746600,Groundout,field_out,True,606466,671106,Ketel Marte,Logan Allen,0,82b9d983-5def-4c0b-be5a-e3ad335dfe6e,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.73,5.9,97.1,97.0,77.0,92.0,0.803,7.3,3.79,10.45,2.03,1.13,0.234,0.396,0.136,0.328,0.405,99.0,94.0,95.0,60.0,98.0,88.0,90.0,99.0,87.0,91.0,99.0,97.0,0.484,0.146,0.187,0.183,-1.51,-0.01,-2.53,-0.89,91.2,85.3,81.7,78.6,0.342,0.609,0.147,0.237,0.438,0.269,0.273,0.576,0.333,0.245,0.491,0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-08-05,746600,Single,single,False,672515,671106,Gabriel Moreno,Logan Allen,0,d8ce51b6-7663-4a2c-a5ed-d5aac74ae97a,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.73,5.9,97.1,97.0,77.0,92.0,0.803,7.3,3.79,10.45,2.03,1.13,0.234,0.396,0.136,0.328,0.405,99.0,94.0,95.0,60.0,98.0,88.0,90.0,99.0,87.0,91.0,99.0,97.0,0.484,0.146,0.187,0.183,-1.51,-0.01,-2.53,-0.89,91.2,85.3,81.7,78.6,0.342,0.609,0.147,0.237,0.438,0.269,0.273,0.576,0.333,0.245,0.491,0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-08-05,746600,Flyout,field_out,True,666971,671106,Lourdes Gurriel Jr.,Logan Allen,0,f270e2c0-c8e7-4c4c-8c27-54a2dfc69273,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.73,5.9,97.1,97.0,77.0,92.0,0.803,7.3,3.79,10.45,2.03,1.13,0.234,0.396,0.136,0.328,0.405,99.0,94.0,95.0,60.0,98.0,88.0,90.0,99.0,87.0,91.0,99.0,97.0,0.484,0.146,0.187,0.183,-1.51,-0.01,-2.53,-0.89,91.2,85.3,81.7,78.6,0.342,0.609,0.147,0.237,0.438,0.269,0.273,0.576,0.333,0.245,0.491,0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-08-05,746600,Double,double,False,665926,668678,Andrés Giménez,Zac Gallen,0,1dbf404f-1999-47a5-a716-cf94455d8fc2,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.65,4.03,116.0,100.0,99.0,99.0,0.768,8.61,3.18,8.53,0.62,1.44,0.231,0.407,0.135,0.344,0.349,85.0,106.0,96.0,100.0,94.0,95.0,106.0,100.0,100.0,88.0,88.0,83.0,0.462,0.034,0.087,0.141,-1.04,-1.72,0.24,0.77,93.5,90.3,86.6,86.8,0.317,0.494,0.131,0.269,0.372,0.252,,,,0.333,0.833,0.318,132.0,80.0,80.0,105.0,109.0,112.0,0.002,0.274,-1.01,2.72,94.7,80.7,0.148,0.228,0.374,0.258,0.387,0.299,,,,,,,,,,,,,,,,,,
18,2024-08-05,746600,Flyout,field_out,True,671289,668678,Tyler Freeman,Zac Gallen,1,d4b97737-603b-45aa-82bf-d6fc4827d8f2,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.65,4.03,116.0,100.0,99.0,99.0,0.768,8.61,3.18,8.53,0.62,1.44,0.231,0.407,0.135,0.344,0.349,85.0,106.0,96.0,100.0,94.0,95.0,106.0,100.0,100.0,88.0,88.0,83.0,0.462,0.034,0.087,0.141,-1.04,-1.72,0.24,0.77,93.5,90.3,86.6,86.8,0.317,0.494,0.131,0.269,0.372,0.252,,,,0.333,0.833,0.318,132.0,80.0,80.0,105.0,109.0,112.0,0.002,0.274,-1.01,2.72,94.7,80.7,0.148,0.228,0.374,0.258,0.387,0.299,,,,,,,,,,,,,,,,,,
19,2024-08-05,746600,Single,single,False,666310,668678,Bo Naylor,Zac Gallen,1,cdd8c27e-b113-438e-973e-39f2655699e3,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.65,4.03,116.0,100.0,99.0,99.0,0.768,8.61,3.18,8.53,0.62,1.44,0.231,0.407,0.135,0.344,0.349,85.0,106.0,96.0,100.0,94.0,95.0,106.0,100.0,100.0,88.0,88.0,83.0,0.462,0.034,0.087,0.141,-1.04,-1.72,0.24,0.77,93.5,90.3,86.6,86.8,0.317,0.494,0.131,0.269,0.372,0.252,,,,0.333,0.833,0.318,132.0,80.0,80.0,105.0,109.0,112.0,0.002,0.274,-1.01,2.72,94.7,80.7,0.148,0.228,0.374,0.258,0.387,0.299,,,,,,,,,,,,,,,,,,
20,2024-08-05,746600,Strikeout,strikeout,True,677587,668678,Brayan Rocchio,Zac Gallen,1,99b4cb63-5b68-4375-a5fa-06ca832095da,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.65,4.03,116.0,100.0,99.0,99.0,0.768,8.61,3.18,8.53,0.62,1.44,0.231,0.407,0.135,0.344,0.349,85.0,106.0,96.0,100.0,94.0,95.0,106.0,100.0,100.0,88.0,88.0,83.0,0.462,0.034,0.087,0.141,-1.04,-1.72,0.24,0.77,93.5,90.3,86.6,86.8,0.317,0.494,0.131,0.269,0.372,0.252,,,,0.333,0.833,0.318,132.0,80.0,80.0,105.0,109.0,112.0,0.002,0.274,-1.01,2.72,94.7,80.7,0.148,0.228,0.374,0.258,0.387,0.299,,,,,,,,,,,,,,,,,,
21,2024-08-05,746600,Lineout,field_out,True,680757,668678,Steven Kwan,Zac Gallen,0,f73d9cd6-0b69-443c-b88a-692bc80b599f,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.65,4.03,116.0,100.0,99.0,99.0,0.768,8.61,3.18,8.53,0.62,1.44,0.231,0.407,0.135,0.344,0.349,85.0,106.0,96.0,100.0,94.0,95.0,106.0,100.0,100.0,88.0,88.0,83.0,0.462,0.034,0.087,0.141,-1.04,-1.72,0.24,0.77,93.5,90.3,86.6,86.8,0.317,0.494,0.131,0.269,0.372,0.252,,,,0.333,0.833,0.318,132.0,80.0,80.0,105.0,109.0,112.0,0.002,0.274,-1.01,2.72,94.7,80.7,0.148,0.228,0.374,0.258,0.387,0.299,,,,,,,,,,,,,,,,,,
22,2024-08-05,746600,Strikeout,strikeout,True,605137,671106,Josh Bell,Logan Allen,0,5d9f6692-9e93-4815-ba3d-ed686e9770ea,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.73,5.9,97.1,97.0,77.0,92.0,0.803,7.3,3.79,10.45,2.03,1.13,0.234,0.396,0.136,0.328,0.405,99.0,94.0,95.0,60.0,98.0,88.0,90.0,99.0,87.0,91.0,99.0,97.0,0.484,0.146,0.187,0.183,-1.51,-0.01,-2.53,-0.89,91.2,85.3,81.7,78.6,0.342,0.609,0.147,0.237,0.438,0.269,0.273,0.576,0.333,0.245,0.491,0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-08-05,746600,Groundout,field_out,True,545341,671106,Randal Grichuk,Logan Allen,0,8966d38f-5311-4856-8049-41fb8388ae09,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.73,5.9,97.1,97.0,77.0,92.0,0.803,7.3,3.79,10.45,2.03,1.13,0.234,0.396,0.136,0.328,0.405,99.0,94.0,95.0,60.0,98.0,88.0,90.0,99.0,87.0,91.0,99.0,97.0,0.484,0.146,0.187,0.183,-1.51,-0.01,-2.53,-0.89,91.2,85.3,81.7,78.6,0.342,0.609,0.147,0.237,0.438,0.269,0.273,0.576,0.333,0.245,0.491,0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-08-05,746600,Groundout,field_out,True,664983,671106,Jake McCarthy,Logan Allen,0,c6dd79b3-f8ef-4946-871a-5b72c456001b,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.73,5.9,97.1,97.0,77.0,92.0,0.803,7.3,3.79,10.45,2.03,1.13,0.234,0.396,0.136,0.328,0.405,99.0,94.0,95.0,60.0,98.0,88.0,90.0,99.0,87.0,91.0,99.0,97.0,0.484,0.146,0.187,0.183,-1.51,-0.01,-2.53,-0.89,91.2,85.3,81.7,78.6,0.342,0.609,0.147,0.237,0.438,0.269,0.273,0.576,0.333,0.245,0.491,0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-08-05,746600,Strikeout,strikeout,True,657041,668678,Lane Thomas,Zac Gallen,0,e1d4f149-f726-4223-9cb8-8fafddaeafbb,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.65,4.03,116.0,100.0,99.0,99.0,0.768,8.61,3.18,8.53,0.62,1.44,0.231,0.407,0.135,0.344,0.349,85.0,106.0,96.0,100.0,94.0,95.0,106.0,100.0,100.0,88.0,88.0,83.0,0.462,0.034,0.087,0.141,-1.04,-1.72,0.24,0.77,93.5,90.3,86.6,86.8,0.317,0.494,0.131,0.269,0.372,0.252,,,,0.333,0.833,0.318,132.0,80.0,80.0,105.0,109.0,112.0,0.002,0.274,-1.01,2.72,94.7,80.7,0.148,0.228,0.374,0.258,0.387,0.299,,,,,,,,,,,,,,,,,,
26,2024-08-05,746600,Groundout,field_out,True,608070,668678,José Ramírez,Zac Gallen,0,86b03ac1-7482-4bad-ac2b-4c1fee0335b0,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.65,4.03,116.0,100.0,99.0,99.0,0.768,8.61,3.18,8.53,0.62,1.44,0.231,0.407,0.135,0.344,0.349,85.0,106.0,96.0,100.0,94.0,95.0,106.0,100.0,100.0,88.0,88.0,83.0,0.462,0.034,0.087,0.141,-1.04,-1.72,0.24,0.77,93.5,90.3,86.6,86.8,0.317,0.494,0.131,0.269,0.372,0.252,,,,0.333,0.833,0.318,132.0,80.0,80.0,105.0,109.0,112.0,0.002,0.274,-1.01,2.72,94.7,80.7,0.148,0.228,0.374,0.258,0.387,0.299,,,,,,,,,,,,,,,,,,
27,2024-08-05,746600,Groundout,field_out,True,647304,668678,Josh Naylor,Zac Gallen,0,3d25f6ec-ad90-4b5e-9473-24df02402686,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.65,4.03,116.0,100.0,99.0,99.0,0.768,8.61,3.18,8.53,0.62,1.44,0.231,0.407,0.135,0.344,0.349,85.0,106.0,96.0,100.0,94.0,95.0,106.0,100.0,100.0,88.0,88.0,83.0,0.462,0.034,0.087,0.141,-1.04,-1.72,0.24,0.77,93.5,90.3,86.6,86.8,0.317,0.494,0.131,0.269,0.372,0.252,,,,0.333,0.833,0.318,132.0,80.0,80.0,105.0,109.0,112.0,0.002,0.274,-1.01,2.72,94.7,80.7,0.148,0.228,0.374,0.258,0.387,0.299,,,,,,,,,,,,,,,,,,
28,2024-08-05,746600,Strikeout,strikeout,True,553993,671106,Eugenio Suárez,Logan Allen,0,017966a7-fa51-4df0-b52c-dc332ef6b086,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.73,5.9,97.1,97.0,77.0,92.0,0.803,7.3,3.79,10.45,2.03,1.13,0.234,0.396,0.136,0.328,0.405,99.0,94.0,95.0,60.0,98.0,88.0,90.0,99.0,87.0,91.0,99.0,97.0,0.484,0.146,0.187,0.183,-1.51,-0.01,-2.53,-0.89,91.2,85.3,81.7,78.6,0.342,0.609,0.147,0.237,0.438,0.269,0.273,0.576,0.333,0.245,0.491,0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-05,746600,Groundout,field_out,True,621028,671106,Kevin Newman,Logan Allen,0,19e4237a-6c3c-4696-b3c7-549ee36b2447,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.73,5.9,97.1,97.0,77.0,92.0,0.803,7.3,3.79,10.45,2.03,1.13,0.234,0.396,0.136,0.328,0.405,99.0,94.0,95.0,60.0,98.0,88.0,90.0,99.0,87.0,91.0,99.0,97.0,0.484,0.146,0.187,0.183,-1.51,-0.01,-2.53,-0.89,91.2,85.3,81.7,78.6,0.342,0.609,0.147,0.237,0.438,0.269,0.273,0.576,0.333,0.245,0.491,0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-08-05,746600,Groundout,field_out,True,672695,671106,Geraldo Perdomo,Logan Allen,0,1f0ae2cc-6cd7-4801-bf33-16b0ae3e895a,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.73,5.9,97.1,97.0,77.0,92.0,0.803,7.3,3.79,10.45,2.03,1.13,0.234,0.396,0.136,0.328,0.405,99.0,94.0,95.0,60.0,98.0,88.0,90.0,99.0,87.0,91.0,99.0,97.0,0.484,0.146,0.187,0.183,-1.51,-0.01,-2.53,-0.89,91.2,85.3,81.7,78.6,0.342,0.609,0.147,0.237,0.438,0.269,0.273,0.576,0.333,0.245,0.491,0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-08-05,746600,Flyout,field_out,True,681807,668678,David Fry,Zac Gallen,0,f63e25cd-d464-45e8-83e7-42e393c4fd42,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.65,4.03,116.0,100.0,99.0,99.0,0.768,8.61,3.18,8.53,0.62,1.44,0.231,0.407,0.135,0.344,0.349,85.0,106.0,96.0,100.0,94.0,95.0,106.0,100.0,100.0,88.0,88.0,83.0,0.462,0.034,0.087,0.141,-1.04,-1.72,0.24,0.77,93.5,90.3,86.6,86.8,0.317,0.494,0.131,0.269,0.372,0.252,,,,0.333,0.833,0.318,132.0,80.0,80.0,105.0,109.0,112.0,0.002,0.274,-1.01,2.72,94.7,80.7,0.148,0.228,0.374,0.258,0.387,0.299,,,,,,,,,,,,,,,,,,
32,2024-08-05,746600,Single,single,False,665926,668678,Andrés Giménez,Zac Gallen,0,ef223ec4-0151-4804-89f2-60da67dd9a10,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.65,4.03,116.0,100.0,99.0,99.0,0.768,8.61,3.18,8.53,0.62,1.44,0.231,0.407,0.135,0.344,0.349,85.0,106.0,96.0,100.0,94.0,95.0,106.0,100.0,100.0,88.0,88.0,83.0,0.462,0.034,0.087,0.141,-1.04,-1.72,0.24,0.77,93.5,90.3,86.6,86.8,0.317,0.494,0.131,0.269,0.372,0.252,,,,0.333,0.833,0.318,132.0,80.0,80.0,105.0,109.0,112.0,0.002,0.274,-1.01,2.72,94.7,80.7,0.148,0.228,0.374,0.258,0.387,0.299,,,,,,,,,,,,,,,,,,
