,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,wFA/C,wFS/C,wSI/C,wSL/C,vFA,vFS,vSI,vSL,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCH,vCU,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,FC_ba,FC_slg,FC_whiff
0,2024-06-11,745327,Bunt Groundout,field_out,True,514888,663855,Jose Altuve,Jordan Hicks,0,6ecd5766-485f-4c48-b17b-165f5b7a3a4c,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,121.0,92.0,106.0,0.507,0.052,0.21,0.23,-3.81,-0.21,0.19,0.18,95.5,84.2,94.4,81.0,0.337,0.484,0.122,0.165,0.271,0.399,0.145,0.319,0.377,0.263,0.421,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-06-11,745327,Lineout,field_out,True,608324,663855,Alex Bregman,Jordan Hicks,0,cfc81820-1520-44ae-ab0e-29d3838cb02b,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,121.0,92.0,106.0,0.507,0.052,0.21,0.23,-3.81,-0.21,0.19,0.18,95.5,84.2,94.4,81.0,0.337,0.484,0.122,0.165,0.271,0.399,0.145,0.319,0.377,0.263,0.421,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-06-11,745327,Lineout,field_out,True,670541,663855,Yordan Alvarez,Jordan Hicks,0,630a2a23-4f7e-405d-950b-b8aab1f19301,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,121.0,92.0,106.0,0.507,0.052,0.21,0.23,-3.81,-0.21,0.19,0.18,95.5,84.2,94.4,81.0,0.337,0.484,0.122,0.165,0.271,0.399,0.145,0.319,0.377,0.263,0.421,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-06-11,745327,Groundout,field_out,True,689172,669854,Brett Wisely,Ronel Blanco,0,425bca6a-6b1a-4920-9553-ae7a846b2bd5,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,81.0,94.0,87.0,,,,84.0,103.0,100.0,,,,,0.368,,0.323,0.03,,,2.64,93.4,,,86.3,,,,,,,0.164,0.224,0.31,0.179,0.439,0.188,124.0,103.0,106.0,73.0,98.0,101.0,0.054,0.255,2.82,0.1,85.1,79.1,0.179,0.366,0.353,0.0,0.0,0.476,,,,,,,,,,,,,,,
4,2024-06-11,745327,Single,single,False,671218,669854,Heliot Ramos,Ronel Blanco,0,e8240fdb-d49b-4c19-9499-de4245ba3482,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,81.0,94.0,87.0,,,,84.0,103.0,100.0,,,,,0.368,,0.323,0.03,,,2.64,93.4,,,86.3,,,,,,,0.164,0.224,0.31,0.179,0.439,0.188,124.0,103.0,106.0,73.0,98.0,101.0,0.054,0.255,2.82,0.1,85.1,79.1,0.179,0.366,0.353,0.0,0.0,0.476,,,,,,,,,,,,,,,
5,2024-06-11,745327,Flyout,field_out,True,672275,669854,Patrick Bailey,Ronel Blanco,0,107203e6-a03c-441c-ab3e-c22e7ea912f9,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,81.0,94.0,87.0,,,,84.0,103.0,100.0,,,,,0.368,,0.323,0.03,,,2.64,93.4,,,86.3,,,,,,,0.164,0.224,0.31,0.179,0.439,0.188,124.0,103.0,106.0,73.0,98.0,101.0,0.054,0.255,2.82,0.1,85.1,79.1,0.179,0.366,0.353,0.0,0.0,0.476,,,,,,,,,,,,,,,
6,2024-06-11,745327,Flyout,field_out,True,656305,669854,Matt Chapman,Ronel Blanco,0,fe01d839-e813-4744-be89-e2c50c05114f,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,81.0,94.0,87.0,,,,84.0,103.0,100.0,,,,,0.368,,0.323,0.03,,,2.64,93.4,,,86.3,,,,,,,0.164,0.224,0.31,0.179,0.439,0.188,124.0,103.0,106.0,73.0,98.0,101.0,0.054,0.255,2.82,0.1,85.1,79.1,0.179,0.366,0.353,0.0,0.0,0.476,,,,,,,,,,,,,,,
7,2024-06-11,745327,Strikeout,strikeout,True,665161,663855,Jeremy Peña,Jordan Hicks,0,067bc344-02c9-4ecb-95fb-797af315fe51,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,121.0,92.0,106.0,0.507,0.052,0.21,0.23,-3.81,-0.21,0.19,0.18,95.5,84.2,94.4,81.0,0.337,0.484,0.122,0.165,0.271,0.399,0.145,0.319,0.377,0.263,0.421,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-06-11,745327,Single,single,False,572138,663855,Jon Singleton,Jordan Hicks,0,b2c66885-3927-4745-863d-1c9df5850a6b,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,121.0,92.0,106.0,0.507,0.052,0.21,0.23,-3.81,-0.21,0.19,0.18,95.5,84.2,94.4,81.0,0.337,0.484,0.122,0.165,0.271,0.399,0.145,0.319,0.377,0.263,0.421,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-06-11,745327,Strikeout,strikeout,True,676694,663855,Jake Meyers,Jordan Hicks,0,1d531bfe-a091-4e66-ae77-aa604c2804ac,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,121.0,92.0,106.0,0.507,0.052,0.21,0.23,-3.81,-0.21,0.19,0.18,95.5,84.2,94.4,81.0,0.337,0.484,0.122,0.165,0.271,0.399,0.145,0.319,0.377,0.263,0.421,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
