,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
0,2024-07-23,744985,Flyout,field_out,True,673357,592351,Luis Robert Jr.,Jon Gray,0,ff6ce0bf-4126-4a74-ba29-2dfd9262c5f9,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,3.73,4.45,94.0,103.0,83.0,98.0,0.768,7.47,2.2,9.1,0.77,0.97,0.238,0.391,0.139,0.367,0.453,73.0,98.0,93.0,98.0,96.0,103.0,72.0,103.0,91.0,95.0,105.0,104.0,0.446,0.443,0.043,0.068,-0.57,1.31,-1.31,-1.45,94.9,88.6,88.7,78.9,0.305,0.427,0.151,0.206,0.306,0.34,0.267,0.567,0.218,0.5,0.5,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-07-23,744985,Strikeout,strikeout,True,643217,592351,Andrew Benintendi,Jon Gray,0,eec8d123-423a-4243-9f96-670c0e2dad7f,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,3.73,4.45,94.0,103.0,83.0,98.0,0.768,7.47,2.2,9.1,0.77,0.97,0.238,0.391,0.139,0.367,0.453,73.0,98.0,93.0,98.0,96.0,103.0,72.0,103.0,91.0,95.0,105.0,104.0,0.446,0.443,0.043,0.068,-0.57,1.31,-1.31,-1.45,94.9,88.6,88.7,78.9,0.305,0.427,0.151,0.206,0.306,0.34,0.267,0.567,0.218,0.5,0.5,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-07-23,744985,Pop Out,field_out,True,683734,592351,Andrew Vaughn,Jon Gray,0,3470720f-70ca-46e4-ae56-80e19c416448,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,3.73,4.45,94.0,103.0,83.0,98.0,0.768,7.47,2.2,9.1,0.77,0.97,0.238,0.391,0.139,0.367,0.453,73.0,98.0,93.0,98.0,96.0,103.0,72.0,103.0,91.0,95.0,105.0,104.0,0.446,0.443,0.043,0.068,-0.57,1.31,-1.31,-1.45,94.9,88.6,88.7,78.9,0.305,0.427,0.151,0.206,0.306,0.34,0.267,0.567,0.218,0.5,0.5,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-07-23,744985,Groundout,field_out,True,543760,676979,Marcus Semien,Garrett Crochet,0,c646d9a2-fcce-45e5-941d-fc35b22ed9d6,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.07,2.46,111.1,103.0,103.0,104.0,0.698,12.69,2.02,6.71,0.81,1.28,0.265,0.374,0.179,0.315,0.468,69.0,103.0,103.0,,,,105.0,103.0,103.0,139.0,99.0,104.0,0.554,0.11,,0.059,1.71,-2.78,,-0.38,97.0,90.8,84.1,,0.189,0.272,0.309,0.222,0.6,0.379,0.179,0.321,0.279,,,,92.0,106.0,105.0,0.277,1.98,91.4,0.218,0.286,0.347,,,,,,,,,,,,,,,,,,
4,2024-07-23,744985,Single,single,False,543257,676979,Robbie Grossman,Garrett Crochet,0,d82b3cf0-8063-49a5-a4df-3b974c60c167,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.07,2.46,111.1,103.0,103.0,104.0,0.698,12.69,2.02,6.71,0.81,1.28,0.265,0.374,0.179,0.315,0.468,69.0,103.0,103.0,,,,105.0,103.0,103.0,139.0,99.0,104.0,0.554,0.11,,0.059,1.71,-2.78,,-0.38,97.0,90.8,84.1,,0.189,0.272,0.309,0.222,0.6,0.379,0.179,0.321,0.279,,,,92.0,106.0,105.0,0.277,1.98,91.4,0.218,0.286,0.347,,,,,,,,,,,,,,,,,,
5,2024-07-23,744985,Single,single,False,669701,676979,Josh Smith,Garrett Crochet,1,bdabb624-a5ed-4bd5-8994-4413a58d24e5,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.07,2.46,111.1,103.0,103.0,104.0,0.698,12.69,2.02,6.71,0.81,1.28,0.265,0.374,0.179,0.315,0.468,69.0,103.0,103.0,,,,105.0,103.0,103.0,139.0,99.0,104.0,0.554,0.11,,0.059,1.71,-2.78,,-0.38,97.0,90.8,84.1,,0.189,0.272,0.309,0.222,0.6,0.379,0.179,0.321,0.279,,,,92.0,106.0,105.0,0.277,1.98,91.4,0.218,0.286,0.347,,,,,,,,,,,,,,,,,,
6,2024-07-23,744985,Strikeout,strikeout,True,694671,676979,Wyatt Langford,Garrett Crochet,0,06982763-44b3-4371-bcd6-8f2f07f85cc4,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.07,2.46,111.1,103.0,103.0,104.0,0.698,12.69,2.02,6.71,0.81,1.28,0.265,0.374,0.179,0.315,0.468,69.0,103.0,103.0,,,,105.0,103.0,103.0,139.0,99.0,104.0,0.554,0.11,,0.059,1.71,-2.78,,-0.38,97.0,90.8,84.1,,0.189,0.272,0.309,0.222,0.6,0.379,0.179,0.321,0.279,,,,92.0,106.0,105.0,0.277,1.98,91.4,0.218,0.286,0.347,,,,,,,,,,,,,,,,,,
7,2024-07-23,744985,Single,single,False,666969,676979,Adolis García,Garrett Crochet,1,a44c46f6-1beb-43f0-81da-de1a4166af40,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.07,2.46,111.1,103.0,103.0,104.0,0.698,12.69,2.02,6.71,0.81,1.28,0.265,0.374,0.179,0.315,0.468,69.0,103.0,103.0,,,,105.0,103.0,103.0,139.0,99.0,104.0,0.554,0.11,,0.059,1.71,-2.78,,-0.38,97.0,90.8,84.1,,0.189,0.272,0.309,0.222,0.6,0.379,0.179,0.321,0.279,,,,92.0,106.0,105.0,0.277,1.98,91.4,0.218,0.286,0.347,,,,,,,,,,,,,,,,,,
8,2024-07-23,744985,Strikeout,strikeout,True,663993,676979,Nathaniel Lowe,Garrett Crochet,1,40b7645e-cc84-4fef-98ef-35e7fd19fb7d,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.07,2.46,111.1,103.0,103.0,104.0,0.698,12.69,2.02,6.71,0.81,1.28,0.265,0.374,0.179,0.315,0.468,69.0,103.0,103.0,,,,105.0,103.0,103.0,139.0,99.0,104.0,0.554,0.11,,0.059,1.71,-2.78,,-0.38,97.0,90.8,84.1,,0.189,0.272,0.309,0.222,0.6,0.379,0.179,0.321,0.279,,,,92.0,106.0,105.0,0.277,1.98,91.4,0.218,0.286,0.347,,,,,,,,,,,,,,,,,,
9,2024-07-23,744985,Single,single,False,657757,592351,Gavin Sheets,Jon Gray,0,ec738581-f7d2-443a-ba2f-80df09b53085,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,3.73,4.45,94.0,103.0,83.0,98.0,0.768,7.47,2.2,9.1,0.77,0.97,0.238,0.391,0.139,0.367,0.453,73.0,98.0,93.0,98.0,96.0,103.0,72.0,103.0,91.0,95.0,105.0,104.0,0.446,0.443,0.043,0.068,-0.57,1.31,-1.31,-1.45,94.9,88.6,88.7,78.9,0.305,0.427,0.151,0.206,0.306,0.34,0.267,0.567,0.218,0.5,0.5,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,
