,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff
0,2024-07-31,747170,Groundout,field_out,True,682928,668678,CJ Abrams,Zac Gallen,0,1f52b498-cba3-4250-9b3e-769e063d7c9c,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.65,4.03,116.0,100.0,99.0,99.0,0.768,8.61,3.18,8.53,0.62,1.44,0.231,0.407,0.135,0.344,0.349,85.0,106.0,96.0,100.0,94.0,95.0,132.0,80.0,80.0,106.0,100.0,100.0,105.0,109.0,112.0,88.0,88.0,83.0,0.002,0.462,0.034,0.087,0.274,0.141,-1.04,-1.72,-1.01,0.24,2.72,0.77,93.5,90.3,86.6,94.7,86.8,80.7,0.317,0.494,0.131,0.148,0.228,0.374,0.269,0.372,0.252,0.258,0.387,0.299,0.333,0.833,0.318,,,,,,,,,,,,,,,,,,,,,
1,2024-07-31,747170,Strikeout,strikeout,True,660766,668678,Juan Yepez,Zac Gallen,0,026d7c5d-d5b3-4f77-b851-fed579e1b579,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.65,4.03,116.0,100.0,99.0,99.0,0.768,8.61,3.18,8.53,0.62,1.44,0.231,0.407,0.135,0.344,0.349,85.0,106.0,96.0,100.0,94.0,95.0,132.0,80.0,80.0,106.0,100.0,100.0,105.0,109.0,112.0,88.0,88.0,83.0,0.002,0.462,0.034,0.087,0.274,0.141,-1.04,-1.72,-1.01,0.24,2.72,0.77,93.5,90.3,86.6,94.7,86.8,80.7,0.317,0.494,0.131,0.148,0.228,0.374,0.269,0.372,0.252,0.258,0.387,0.299,0.333,0.833,0.318,,,,,,,,,,,,,,,,,,,,,
2,2024-07-31,747170,Single,single,False,695578,668678,James Wood,Zac Gallen,0,c5ed1a51-6b96-4e6f-b30e-2abc8c2c82c8,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.65,4.03,116.0,100.0,99.0,99.0,0.768,8.61,3.18,8.53,0.62,1.44,0.231,0.407,0.135,0.344,0.349,85.0,106.0,96.0,100.0,94.0,95.0,132.0,80.0,80.0,106.0,100.0,100.0,105.0,109.0,112.0,88.0,88.0,83.0,0.002,0.462,0.034,0.087,0.274,0.141,-1.04,-1.72,-1.01,0.24,2.72,0.77,93.5,90.3,86.6,94.7,86.8,80.7,0.317,0.494,0.131,0.148,0.228,0.374,0.269,0.372,0.252,0.258,0.387,0.299,0.333,0.833,0.318,,,,,,,,,,,,,,,,,,,,,
3,2024-07-31,747170,Groundout,field_out,True,623912,668678,Harold Ramírez,Zac Gallen,0,48ba67b0-b779-44f9-b4e0-4b03f14ea2cb,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.65,4.03,116.0,100.0,99.0,99.0,0.768,8.61,3.18,8.53,0.62,1.44,0.231,0.407,0.135,0.344,0.349,85.0,106.0,96.0,100.0,94.0,95.0,132.0,80.0,80.0,106.0,100.0,100.0,105.0,109.0,112.0,88.0,88.0,83.0,0.002,0.462,0.034,0.087,0.274,0.141,-1.04,-1.72,-1.01,0.24,2.72,0.77,93.5,90.3,86.6,94.7,86.8,80.7,0.317,0.494,0.131,0.148,0.228,0.374,0.269,0.372,0.252,0.258,0.387,0.299,0.333,0.833,0.318,,,,,,,,,,,,,,,,,,,,,
4,2024-07-31,747170,Pop Out,field_out,True,606466,669022,Ketel Marte,MacKenzie Gore,0,2fb09196-54a2-42e1-9fd0-fd3f703c2660,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.45,4.47,137.2,98.0,112.0,101.0,0.756,9.54,3.6,10.33,0.85,1.09,0.265,0.367,0.153,0.292,0.437,95.0,89.0,93.0,126.0,99.0,103.0,,,,91.0,91.0,92.0,,,,,,,,0.551,,0.167,,0.091,-0.15,,,-1.02,,-2.17,96.1,,85.9,,90.8,,0.298,0.441,0.229,0.246,0.325,0.308,0.333,0.59,0.509,0.263,0.411,0.327,,,,105.0,103.0,103.0,0.19,0.19,82.9,0.444,0.667,0.263,,,,,,,,,,,,
5,2024-07-31,747170,Single,single,False,664983,669022,Jake McCarthy,MacKenzie Gore,0,22d869ab-150c-4787-8d3a-9d53ad59d9a7,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.45,4.47,137.2,98.0,112.0,101.0,0.756,9.54,3.6,10.33,0.85,1.09,0.265,0.367,0.153,0.292,0.437,95.0,89.0,93.0,126.0,99.0,103.0,,,,91.0,91.0,92.0,,,,,,,,0.551,,0.167,,0.091,-0.15,,,-1.02,,-2.17,96.1,,85.9,,90.8,,0.298,0.441,0.229,0.246,0.325,0.308,0.333,0.59,0.509,0.263,0.411,0.327,,,,105.0,103.0,103.0,0.19,0.19,82.9,0.444,0.667,0.263,,,,,,,,,,,,
6,2024-07-31,747170,Groundout,field_out,True,666971,669022,Lourdes Gurriel Jr.,MacKenzie Gore,1,d5fbc70c-177d-4340-8fc8-d29fd5d9ff09,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.45,4.47,137.2,98.0,112.0,101.0,0.756,9.54,3.6,10.33,0.85,1.09,0.265,0.367,0.153,0.292,0.437,95.0,89.0,93.0,126.0,99.0,103.0,,,,91.0,91.0,92.0,,,,,,,,0.551,,0.167,,0.091,-0.15,,,-1.02,,-2.17,96.1,,85.9,,90.8,,0.298,0.441,0.229,0.246,0.325,0.308,0.333,0.59,0.509,0.263,0.411,0.327,,,,105.0,103.0,103.0,0.19,0.19,82.9,0.444,0.667,0.263,,,,,,,,,,,,
7,2024-07-31,747170,Lineout,field_out,True,553993,669022,Eugenio Suárez,MacKenzie Gore,0,72e5ba44-ac03-4373-b3b6-047806cd3416,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.45,4.47,137.2,98.0,112.0,101.0,0.756,9.54,3.6,10.33,0.85,1.09,0.265,0.367,0.153,0.292,0.437,95.0,89.0,93.0,126.0,99.0,103.0,,,,91.0,91.0,92.0,,,,,,,,0.551,,0.167,,0.091,-0.15,,,-1.02,,-2.17,96.1,,85.9,,90.8,,0.298,0.441,0.229,0.246,0.325,0.308,0.333,0.59,0.509,0.263,0.411,0.327,,,,105.0,103.0,103.0,0.19,0.19,82.9,0.444,0.667,0.263,,,,,,,,,,,,
8,2024-07-31,747170,Strikeout,strikeout,True,671277,668678,Luis García Jr.,Zac Gallen,0,996d9c2f-7133-4cad-86f0-6d27bc030009,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.65,4.03,116.0,100.0,99.0,99.0,0.768,8.61,3.18,8.53,0.62,1.44,0.231,0.407,0.135,0.344,0.349,85.0,106.0,96.0,100.0,94.0,95.0,132.0,80.0,80.0,106.0,100.0,100.0,105.0,109.0,112.0,88.0,88.0,83.0,0.002,0.462,0.034,0.087,0.274,0.141,-1.04,-1.72,-1.01,0.24,2.72,0.77,93.5,90.3,86.6,94.7,86.8,80.7,0.317,0.494,0.131,0.148,0.228,0.374,0.269,0.372,0.252,0.258,0.387,0.299,0.333,0.833,0.318,,,,,,,,,,,,,,,,,,,,,
9,2024-07-31,747170,Flyout,field_out,True,660688,668678,Keibert Ruiz,Zac Gallen,0,a08358e2-22fe-4946-9889-b690a0dad2ae,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.65,4.03,116.0,100.0,99.0,99.0,0.768,8.61,3.18,8.53,0.62,1.44,0.231,0.407,0.135,0.344,0.349,85.0,106.0,96.0,100.0,94.0,95.0,132.0,80.0,80.0,106.0,100.0,100.0,105.0,109.0,112.0,88.0,88.0,83.0,0.002,0.462,0.034,0.087,0.274,0.141,-1.04,-1.72,-1.01,0.24,2.72,0.77,93.5,90.3,86.6,94.7,86.8,80.7,0.317,0.494,0.131,0.148,0.228,0.374,0.269,0.372,0.252,0.258,0.387,0.299,0.333,0.833,0.318,,,,,,,,,,,,,,,,,,,,,
