,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
0,2024-08-30,746593,Single,single,False,643396,594902,Isiah Kiner-Falefa,Ben Lively,0,b2d24f8f-c61e-44bd-9091-d27fdc0c4994,594902.0,benlively,Lively,Right,Ben Lively,CLE,4.07,4.14,135.0,102.0,68.0,93.0,0.83,7.2,2.87,8.4,1.53,0.94,0.225,0.409,0.127,0.311,0.43,79.0,109.0,97.0,43.0,108.0,95.0,58.0,94.0,83.0,59.0,108.0,95.0,105.0,104.0,102.0,0.279,0.326,0.22,0.084,0.09,-0.13,0.36,-0.33,0.09,-0.54,89.9,83.9,90.4,79.3,76.8,0.234,0.415,0.131,0.261,0.513,0.16,0.25,0.446,0.244,0.267,0.383,0.175,0.207,0.362,0.194,0.263,0.526,0.404,,,,,,,,,,,,,,,,,,
1,2024-08-30,746593,Flyout,field_out,True,668804,594902,Bryan Reynolds,Ben Lively,0,3a53fbf7-5357-44bf-aa93-a12083ece914,594902.0,benlively,Lively,Right,Ben Lively,CLE,4.07,4.14,135.0,102.0,68.0,93.0,0.83,7.2,2.87,8.4,1.53,0.94,0.225,0.409,0.127,0.311,0.43,79.0,109.0,97.0,43.0,108.0,95.0,58.0,94.0,83.0,59.0,108.0,95.0,105.0,104.0,102.0,0.279,0.326,0.22,0.084,0.09,-0.13,0.36,-0.33,0.09,-0.54,89.9,83.9,90.4,79.3,76.8,0.234,0.415,0.131,0.261,0.513,0.16,0.25,0.446,0.244,0.267,0.383,0.175,0.207,0.362,0.194,0.263,0.526,0.404,,,,,,,,,,,,,,,,,,
2,2024-08-30,746593,Flyout,field_out,True,665833,594902,Oneil Cruz,Ben Lively,0,570bf98a-67c1-4dcf-a7dc-2642522fcdc5,594902.0,benlively,Lively,Right,Ben Lively,CLE,4.07,4.14,135.0,102.0,68.0,93.0,0.83,7.2,2.87,8.4,1.53,0.94,0.225,0.409,0.127,0.311,0.43,79.0,109.0,97.0,43.0,108.0,95.0,58.0,94.0,83.0,59.0,108.0,95.0,105.0,104.0,102.0,0.279,0.326,0.22,0.084,0.09,-0.13,0.36,-0.33,0.09,-0.54,89.9,83.9,90.4,79.3,76.8,0.234,0.415,0.131,0.261,0.513,0.16,0.25,0.446,0.244,0.267,0.383,0.175,0.207,0.362,0.194,0.263,0.526,0.404,,,,,,,,,,,,,,,,,,
3,2024-08-30,746593,Forceout,force_out,True,457705,594902,Andrew McCutchen,Ben Lively,1,855af1b0-2de5-4018-93d6-598c5feb9617,594902.0,benlively,Lively,Right,Ben Lively,CLE,4.07,4.14,135.0,102.0,68.0,93.0,0.83,7.2,2.87,8.4,1.53,0.94,0.225,0.409,0.127,0.311,0.43,79.0,109.0,97.0,43.0,108.0,95.0,58.0,94.0,83.0,59.0,108.0,95.0,105.0,104.0,102.0,0.279,0.326,0.22,0.084,0.09,-0.13,0.36,-0.33,0.09,-0.54,89.9,83.9,90.4,79.3,76.8,0.234,0.415,0.131,0.261,0.513,0.16,0.25,0.446,0.244,0.267,0.383,0.175,0.207,0.362,0.194,0.263,0.526,0.404,,,,,,,,,,,,,,,,,,
4,2024-08-30,746593,Double,double,False,680757,663559,Steven Kwan,Bailey Falter,0,0f158459-d94b-424c-a444-203cbb00f4ca,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.45,5.1,121.1,100.0,90.0,97.0,0.828,6.23,2.67,9.12,1.11,0.81,0.297,0.357,0.135,0.313,0.484,,,,100.0,101.0,100.0,85.0,101.0,96.0,99.0,101.0,98.0,92.0,97.0,97.0,0.138,0.501,0.193,0.162,,0.43,1.2,0.1,-1.5,,91.8,,91.9,85.9,77.4,0.268,0.476,0.148,0.26,0.396,0.165,,,,,,,0.316,0.632,0.178,0.263,0.3,0.302,43.0,95.0,70.0,0.007,-7.06,86.9,0.333,1.333,0.125,,,,,,,,,
5,2024-08-30,746593,Walk,walk,False,657041,663559,Lane Thomas,Bailey Falter,0,4d37e99e-5f06-48d6-81f0-077a481bd973,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.45,5.1,121.1,100.0,90.0,97.0,0.828,6.23,2.67,9.12,1.11,0.81,0.297,0.357,0.135,0.313,0.484,,,,100.0,101.0,100.0,85.0,101.0,96.0,99.0,101.0,98.0,92.0,97.0,97.0,0.138,0.501,0.193,0.162,,0.43,1.2,0.1,-1.5,,91.8,,91.9,85.9,77.4,0.268,0.476,0.148,0.26,0.396,0.165,,,,,,,0.316,0.632,0.178,0.263,0.3,0.302,43.0,95.0,70.0,0.007,-7.06,86.9,0.333,1.333,0.125,,,,,,,,,
6,2024-08-30,746593,Flyout,field_out,True,608070,663559,José Ramírez,Bailey Falter,0,13adbfa4-a4d5-4841-ac2a-7e5694345314,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.45,5.1,121.1,100.0,90.0,97.0,0.828,6.23,2.67,9.12,1.11,0.81,0.297,0.357,0.135,0.313,0.484,,,,100.0,101.0,100.0,85.0,101.0,96.0,99.0,101.0,98.0,92.0,97.0,97.0,0.138,0.501,0.193,0.162,,0.43,1.2,0.1,-1.5,,91.8,,91.9,85.9,77.4,0.268,0.476,0.148,0.26,0.396,0.165,,,,,,,0.316,0.632,0.178,0.263,0.3,0.302,43.0,95.0,70.0,0.007,-7.06,86.9,0.333,1.333,0.125,,,,,,,,,
7,2024-08-30,746593,Pop Out,field_out,True,681807,663559,David Fry,Bailey Falter,0,074d8cc6-7c73-468d-b337-4d0c162de1ab,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.45,5.1,121.1,100.0,90.0,97.0,0.828,6.23,2.67,9.12,1.11,0.81,0.297,0.357,0.135,0.313,0.484,,,,100.0,101.0,100.0,85.0,101.0,96.0,99.0,101.0,98.0,92.0,97.0,97.0,0.138,0.501,0.193,0.162,,0.43,1.2,0.1,-1.5,,91.8,,91.9,85.9,77.4,0.268,0.476,0.148,0.26,0.396,0.165,,,,,,,0.316,0.632,0.178,0.263,0.3,0.302,43.0,95.0,70.0,0.007,-7.06,86.9,0.333,1.333,0.125,,,,,,,,,
8,2024-08-30,746593,Double,double,False,647304,663559,Josh Naylor,Bailey Falter,1,9d088d1b-5cc2-43ed-b894-ee2e9f7b24af,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.45,5.1,121.1,100.0,90.0,97.0,0.828,6.23,2.67,9.12,1.11,0.81,0.297,0.357,0.135,0.313,0.484,,,,100.0,101.0,100.0,85.0,101.0,96.0,99.0,101.0,98.0,92.0,97.0,97.0,0.138,0.501,0.193,0.162,,0.43,1.2,0.1,-1.5,,91.8,,91.9,85.9,77.4,0.268,0.476,0.148,0.26,0.396,0.165,,,,,,,0.316,0.632,0.178,0.263,0.3,0.302,43.0,95.0,70.0,0.007,-7.06,86.9,0.333,1.333,0.125,,,,,,,,,
9,2024-08-30,746593,Flyout,field_out,True,678877,663559,Jhonkensy Noel,Bailey Falter,0,5b15a05e-c7c7-44e1-b916-93d263cc5ff5,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.45,5.1,121.1,100.0,90.0,97.0,0.828,6.23,2.67,9.12,1.11,0.81,0.297,0.357,0.135,0.313,0.484,,,,100.0,101.0,100.0,85.0,101.0,96.0,99.0,101.0,98.0,92.0,97.0,97.0,0.138,0.501,0.193,0.162,,0.43,1.2,0.1,-1.5,,91.8,,91.9,85.9,77.4,0.268,0.476,0.148,0.26,0.396,0.165,,,,,,,0.316,0.632,0.178,0.263,0.3,0.302,43.0,95.0,70.0,0.007,-7.06,86.9,0.333,1.333,0.125,,,,,,,,,
