,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff
0,2024-08-20,745136,Groundout,field_out,True,668930,607200,Brice Turang,Erick Fedde,0,ae5148ab-2440-400b-aad5-f407ff685a2c,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.31,3.89,149.1,104.0,91.0,100.0,0.805,7.77,2.71,7.77,1.15,1.06,0.269,0.368,0.189,0.295,0.399,88.0,108.0,107.0,23.0,81.0,60.0,77.0,106.0,94.0,125.0,101.0,106.0,79.0,105.0,98.0,0.302,0.002,0.318,0.206,0.172,-13.43,-0.06,0.68,1.64,-0.24,92.4,89.9,87.8,93.0,83.5,0.266,0.509,0.237,0.241,0.345,0.204,0.148,0.296,0.254,0.23,0.32,0.153,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-08-20,745136,Strikeout,strikeout,True,694192,607200,Jackson Chourio,Erick Fedde,0,ce2c2cf4-7bc7-4f3d-b6b6-5784eab00f29,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.31,3.89,149.1,104.0,91.0,100.0,0.805,7.77,2.71,7.77,1.15,1.06,0.269,0.368,0.189,0.295,0.399,88.0,108.0,107.0,23.0,81.0,60.0,77.0,106.0,94.0,125.0,101.0,106.0,79.0,105.0,98.0,0.302,0.002,0.318,0.206,0.172,-13.43,-0.06,0.68,1.64,-0.24,92.4,89.9,87.8,93.0,83.5,0.266,0.509,0.237,0.241,0.345,0.204,0.148,0.296,0.254,0.23,0.32,0.153,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-08-20,745136,Strikeout,strikeout,True,669003,607200,Garrett Mitchell,Erick Fedde,0,e0c3e812-4d33-4759-87a1-dd6817bd569f,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.31,3.89,149.1,104.0,91.0,100.0,0.805,7.77,2.71,7.77,1.15,1.06,0.269,0.368,0.189,0.295,0.399,88.0,108.0,107.0,23.0,81.0,60.0,77.0,106.0,94.0,125.0,101.0,106.0,79.0,105.0,98.0,0.302,0.002,0.318,0.206,0.172,-13.43,-0.06,0.68,1.64,-0.24,92.4,89.9,87.8,93.0,83.5,0.266,0.509,0.237,0.241,0.345,0.204,0.148,0.296,0.254,0.23,0.32,0.153,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-08-20,745136,Groundout,field_out,True,691026,593423,Masyn Winn,Frankie Montas,0,5650bc69-eba4-4ecc-8a93-53f876ff8223,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.64,4.53,120.1,101.0,99.0,99.0,0.786,7.93,3.81,8.6,1.2,1.14,0.225,0.39,0.154,0.297,0.426,,,,84.0,105.0,99.0,84.0,100.0,98.0,119.0,101.0,103.0,107.0,96.0,94.0,0.176,0.355,0.18,0.099,,0.12,-1.28,1.23,-1.51,,95.5,90.4,,94.6,85.0,0.338,0.606,0.223,0.247,0.36,0.109,,,,,,,121.0,98.0,106.0,0.191,-0.61,85.9,0.209,0.356,0.223,0.241,0.337,0.407,0.29,0.548,0.279,,,,,,,,,
4,2024-08-20,745136,Groundout,field_out,True,676475,593423,Alec Burleson,Frankie Montas,0,1e472ba2-95e5-44dd-ba7b-fdc55eecd7b0,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.64,4.53,120.1,101.0,99.0,99.0,0.786,7.93,3.81,8.6,1.2,1.14,0.225,0.39,0.154,0.297,0.426,,,,84.0,105.0,99.0,84.0,100.0,98.0,119.0,101.0,103.0,107.0,96.0,94.0,0.176,0.355,0.18,0.099,,0.12,-1.28,1.23,-1.51,,95.5,90.4,,94.6,85.0,0.338,0.606,0.223,0.247,0.36,0.109,,,,,,,121.0,98.0,106.0,0.191,-0.61,85.9,0.209,0.356,0.223,0.241,0.337,0.407,0.29,0.548,0.279,,,,,,,,,
5,2024-08-20,745136,Strikeout,strikeout,True,575929,593423,Willson Contreras,Frankie Montas,0,2dd0ee73-6e23-4ab4-b6e3-7f4b2c79aa9a,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.64,4.53,120.1,101.0,99.0,99.0,0.786,7.93,3.81,8.6,1.2,1.14,0.225,0.39,0.154,0.297,0.426,,,,84.0,105.0,99.0,84.0,100.0,98.0,119.0,101.0,103.0,107.0,96.0,94.0,0.176,0.355,0.18,0.099,,0.12,-1.28,1.23,-1.51,,95.5,90.4,,94.6,85.0,0.338,0.606,0.223,0.247,0.36,0.109,,,,,,,121.0,98.0,106.0,0.191,-0.61,85.9,0.209,0.356,0.223,0.241,0.337,0.407,0.29,0.548,0.279,,,,,,,,,
6,2024-08-20,745136,Groundout,field_out,True,661388,607200,William Contreras,Erick Fedde,0,16ec7617-360f-4e10-a630-d7f14acf2f87,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.31,3.89,149.1,104.0,91.0,100.0,0.805,7.77,2.71,7.77,1.15,1.06,0.269,0.368,0.189,0.295,0.399,88.0,108.0,107.0,23.0,81.0,60.0,77.0,106.0,94.0,125.0,101.0,106.0,79.0,105.0,98.0,0.302,0.002,0.318,0.206,0.172,-13.43,-0.06,0.68,1.64,-0.24,92.4,89.9,87.8,93.0,83.5,0.266,0.509,0.237,0.241,0.345,0.204,0.148,0.296,0.254,0.23,0.32,0.153,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-08-20,745136,Walk,walk,False,642715,607200,Willy Adames,Erick Fedde,0,d23071a7-6b7c-44ca-88e7-f89d26904a74,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.31,3.89,149.1,104.0,91.0,100.0,0.805,7.77,2.71,7.77,1.15,1.06,0.269,0.368,0.189,0.295,0.399,88.0,108.0,107.0,23.0,81.0,60.0,77.0,106.0,94.0,125.0,101.0,106.0,79.0,105.0,98.0,0.302,0.002,0.318,0.206,0.172,-13.43,-0.06,0.68,1.64,-0.24,92.4,89.9,87.8,93.0,83.5,0.266,0.509,0.237,0.241,0.345,0.204,0.148,0.296,0.254,0.23,0.32,0.153,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-08-20,745136,Walk,walk,False,672012,607200,Tyler Black,Erick Fedde,1,612183ad-b2cf-4606-86a5-ac86f79e39ca,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.31,3.89,149.1,104.0,91.0,100.0,0.805,7.77,2.71,7.77,1.15,1.06,0.269,0.368,0.189,0.295,0.399,88.0,108.0,107.0,23.0,81.0,60.0,77.0,106.0,94.0,125.0,101.0,106.0,79.0,105.0,98.0,0.302,0.002,0.318,0.206,0.172,-13.43,-0.06,0.68,1.64,-0.24,92.4,89.9,87.8,93.0,83.5,0.266,0.509,0.237,0.241,0.345,0.204,0.148,0.296,0.254,0.23,0.32,0.153,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-08-20,745136,Lineout,field_out,True,656555,607200,Rhys Hoskins,Erick Fedde,0,cc2a9b79-009a-462a-9c1e-d71c563853ad,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.31,3.89,149.1,104.0,91.0,100.0,0.805,7.77,2.71,7.77,1.15,1.06,0.269,0.368,0.189,0.295,0.399,88.0,108.0,107.0,23.0,81.0,60.0,77.0,106.0,94.0,125.0,101.0,106.0,79.0,105.0,98.0,0.302,0.002,0.318,0.206,0.172,-13.43,-0.06,0.68,1.64,-0.24,92.4,89.9,87.8,93.0,83.5,0.266,0.509,0.237,0.241,0.345,0.204,0.148,0.296,0.254,0.23,0.32,0.153,,,,,,,,,,,,,,,,,,,,,,,,
10,2024-08-20,745136,Single,single,False,686217,607200,Sal Frelick,Erick Fedde,1,d4d7ec31-9b8b-4bd3-a90e-d3f98ffd912f,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.31,3.89,149.1,104.0,91.0,100.0,0.805,7.77,2.71,7.77,1.15,1.06,0.269,0.368,0.189,0.295,0.399,88.0,108.0,107.0,23.0,81.0,60.0,77.0,106.0,94.0,125.0,101.0,106.0,79.0,105.0,98.0,0.302,0.002,0.318,0.206,0.172,-13.43,-0.06,0.68,1.64,-0.24,92.4,89.9,87.8,93.0,83.5,0.266,0.509,0.237,0.241,0.345,0.204,0.148,0.296,0.254,0.23,0.32,0.153,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-20,745136,Pop Out,field_out,True,687401,607200,Joey Ortiz,Erick Fedde,1,d7f99cb0-39c1-4cd1-bf41-a7815c1b52e3,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.31,3.89,149.1,104.0,91.0,100.0,0.805,7.77,2.71,7.77,1.15,1.06,0.269,0.368,0.189,0.295,0.399,88.0,108.0,107.0,23.0,81.0,60.0,77.0,106.0,94.0,125.0,101.0,106.0,79.0,105.0,98.0,0.302,0.002,0.318,0.206,0.172,-13.43,-0.06,0.68,1.64,-0.24,92.4,89.9,87.8,93.0,83.5,0.266,0.509,0.237,0.241,0.345,0.204,0.148,0.296,0.254,0.23,0.32,0.153,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-20,745136,Flyout,field_out,True,680977,593423,Brendan Donovan,Frankie Montas,0,6a1b2c98-56da-48ea-9f85-fa1e778109ef,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.64,4.53,120.1,101.0,99.0,99.0,0.786,7.93,3.81,8.6,1.2,1.14,0.225,0.39,0.154,0.297,0.426,,,,84.0,105.0,99.0,84.0,100.0,98.0,119.0,101.0,103.0,107.0,96.0,94.0,0.176,0.355,0.18,0.099,,0.12,-1.28,1.23,-1.51,,95.5,90.4,,94.6,85.0,0.338,0.606,0.223,0.247,0.36,0.109,,,,,,,121.0,98.0,106.0,0.191,-0.61,85.9,0.209,0.356,0.223,0.241,0.337,0.407,0.29,0.548,0.279,,,,,,,,,
13,2024-08-20,745136,Pop Out,field_out,True,571448,593423,Nolan Arenado,Frankie Montas,0,e4f3a7a9-f9e9-4d7d-97a2-b7541f37a256,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.64,4.53,120.1,101.0,99.0,99.0,0.786,7.93,3.81,8.6,1.2,1.14,0.225,0.39,0.154,0.297,0.426,,,,84.0,105.0,99.0,84.0,100.0,98.0,119.0,101.0,103.0,107.0,96.0,94.0,0.176,0.355,0.18,0.099,,0.12,-1.28,1.23,-1.51,,95.5,90.4,,94.6,85.0,0.338,0.606,0.223,0.247,0.36,0.109,,,,,,,121.0,98.0,106.0,0.191,-0.61,85.9,0.209,0.356,0.223,0.241,0.337,0.407,0.29,0.548,0.279,,,,,,,,,
14,2024-08-20,745136,Groundout,field_out,True,663457,593423,Lars Nootbaar,Frankie Montas,0,56743c10-6c7e-496b-bfe2-736cb9e5055a,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.64,4.53,120.1,101.0,99.0,99.0,0.786,7.93,3.81,8.6,1.2,1.14,0.225,0.39,0.154,0.297,0.426,,,,84.0,105.0,99.0,84.0,100.0,98.0,119.0,101.0,103.0,107.0,96.0,94.0,0.176,0.355,0.18,0.099,,0.12,-1.28,1.23,-1.51,,95.5,90.4,,94.6,85.0,0.338,0.606,0.223,0.247,0.36,0.109,,,,,,,121.0,98.0,106.0,0.191,-0.61,85.9,0.209,0.356,0.223,0.241,0.337,0.407,0.29,0.548,0.279,,,,,,,,,
15,2024-08-20,745136,Single,single,False,668930,607200,Brice Turang,Erick Fedde,0,42177675-2770-4ad7-ad3b-8f05cc7c637e,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.31,3.89,149.1,104.0,91.0,100.0,0.805,7.77,2.71,7.77,1.15,1.06,0.269,0.368,0.189,0.295,0.399,88.0,108.0,107.0,23.0,81.0,60.0,77.0,106.0,94.0,125.0,101.0,106.0,79.0,105.0,98.0,0.302,0.002,0.318,0.206,0.172,-13.43,-0.06,0.68,1.64,-0.24,92.4,89.9,87.8,93.0,83.5,0.266,0.509,0.237,0.241,0.345,0.204,0.148,0.296,0.254,0.23,0.32,0.153,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-08-20,745136,Pop Out,field_out,True,694192,607200,Jackson Chourio,Erick Fedde,1,a31ec819-cf20-4ae2-bca8-06ac9620fe5e,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.31,3.89,149.1,104.0,91.0,100.0,0.805,7.77,2.71,7.77,1.15,1.06,0.269,0.368,0.189,0.295,0.399,88.0,108.0,107.0,23.0,81.0,60.0,77.0,106.0,94.0,125.0,101.0,106.0,79.0,105.0,98.0,0.302,0.002,0.318,0.206,0.172,-13.43,-0.06,0.68,1.64,-0.24,92.4,89.9,87.8,93.0,83.5,0.266,0.509,0.237,0.241,0.345,0.204,0.148,0.296,0.254,0.23,0.32,0.153,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-08-20,745136,Groundout,field_out,True,669003,607200,Garrett Mitchell,Erick Fedde,0,a62d339b-970b-4d56-9b0b-a4ee851151ac,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.31,3.89,149.1,104.0,91.0,100.0,0.805,7.77,2.71,7.77,1.15,1.06,0.269,0.368,0.189,0.295,0.399,88.0,108.0,107.0,23.0,81.0,60.0,77.0,106.0,94.0,125.0,101.0,106.0,79.0,105.0,98.0,0.302,0.002,0.318,0.206,0.172,-13.43,-0.06,0.68,1.64,-0.24,92.4,89.9,87.8,93.0,83.5,0.266,0.509,0.237,0.241,0.345,0.204,0.148,0.296,0.254,0.23,0.32,0.153,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-20,745136,Groundout,field_out,True,502671,593423,Paul Goldschmidt,Frankie Montas,0,57baa03c-c66d-47b8-99a7-cdbe69184df8,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.64,4.53,120.1,101.0,99.0,99.0,0.786,7.93,3.81,8.6,1.2,1.14,0.225,0.39,0.154,0.297,0.426,,,,84.0,105.0,99.0,84.0,100.0,98.0,119.0,101.0,103.0,107.0,96.0,94.0,0.176,0.355,0.18,0.099,,0.12,-1.28,1.23,-1.51,,95.5,90.4,,94.6,85.0,0.338,0.606,0.223,0.247,0.36,0.109,,,,,,,121.0,98.0,106.0,0.191,-0.61,85.9,0.209,0.356,0.223,0.241,0.337,0.407,0.29,0.548,0.279,,,,,,,,,
19,2024-08-20,745136,Strikeout,strikeout,True,669357,593423,Nolan Gorman,Frankie Montas,0,c9933cc3-9028-4208-91ad-c4e44ec323f3,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.64,4.53,120.1,101.0,99.0,99.0,0.786,7.93,3.81,8.6,1.2,1.14,0.225,0.39,0.154,0.297,0.426,,,,84.0,105.0,99.0,84.0,100.0,98.0,119.0,101.0,103.0,107.0,96.0,94.0,0.176,0.355,0.18,0.099,,0.12,-1.28,1.23,-1.51,,95.5,90.4,,94.6,85.0,0.338,0.606,0.223,0.247,0.36,0.109,,,,,,,121.0,98.0,106.0,0.191,-0.61,85.9,0.209,0.356,0.223,0.241,0.337,0.407,0.29,0.548,0.279,,,,,,,,,
20,2024-08-20,745136,Groundout,field_out,True,687363,593423,Victor Scott II,Frankie Montas,0,e52c4f3f-2a57-4232-b14a-5e8e153d178e,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.64,4.53,120.1,101.0,99.0,99.0,0.786,7.93,3.81,8.6,1.2,1.14,0.225,0.39,0.154,0.297,0.426,,,,84.0,105.0,99.0,84.0,100.0,98.0,119.0,101.0,103.0,107.0,96.0,94.0,0.176,0.355,0.18,0.099,,0.12,-1.28,1.23,-1.51,,95.5,90.4,,94.6,85.0,0.338,0.606,0.223,0.247,0.36,0.109,,,,,,,121.0,98.0,106.0,0.191,-0.61,85.9,0.209,0.356,0.223,0.241,0.337,0.407,0.29,0.548,0.279,,,,,,,,,
21,2024-08-20,745136,Single,single,False,661388,607200,William Contreras,Erick Fedde,0,d5f8524c-7989-45be-bf6c-4f8f031f8c6e,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.31,3.89,149.1,104.0,91.0,100.0,0.805,7.77,2.71,7.77,1.15,1.06,0.269,0.368,0.189,0.295,0.399,88.0,108.0,107.0,23.0,81.0,60.0,77.0,106.0,94.0,125.0,101.0,106.0,79.0,105.0,98.0,0.302,0.002,0.318,0.206,0.172,-13.43,-0.06,0.68,1.64,-0.24,92.4,89.9,87.8,93.0,83.5,0.266,0.509,0.237,0.241,0.345,0.204,0.148,0.296,0.254,0.23,0.32,0.153,,,,,,,,,,,,,,,,,,,,,,,,
