,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,wFS/C,wKC/C,vFS,vKC,FS_ba,FS_slg,FS_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC
10,2024-04-16,747214,Caught Stealing 2B,caught_stealing_2b,True,664023,674072,Ian Happ,Tommy Henry,0,488bd81e-29f4-4534-bb26-cfca4f6a006d,674072.0,tommyhenry,Henry,Left,Tommy Henry,ARI,7.04,6.46,38.1,101.0,81.0,95.0,0.848,7.04,4.23,11.5,2.11,1.17,0.231,0.431,0.131,0.377,0.429,76.0,95.0,91.0,103.0,107.0,105.0,66.0,100.0,92.0,68.0,97.0,87.0,112.0,101.0,97.0,0.19,0.323,0.072,0.238,0.177,-1.54,-2.27,-5.16,-1.9,-1.65,89.8,83.7,90.3,82.8,78.1,0.261,0.63,0.135,0.268,0.561,0.123,0.375,0.625,0.072,0.321,0.464,0.313,0.5,0.7,0.35,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-04-16,747214,Hit By Pitch,hit_by_pitch,False,592626,543294,Joc Pederson,Kyle Hendricks,0,e0b14184-d487-46a0-8cd6-f0175df286d3,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.78,4.99,70.1,105.0,97.0,101.0,0.829,6.4,2.69,10.88,1.66,1.34,0.226,0.385,0.218,0.256,0.411,109.0,107.0,108.0,88.0,108.0,105.0,60.0,92.0,84.0,98.0,106.0,98.0,,,,0.365,0.119,,0.127,0.39,-3.58,-0.85,,1.57,-1.24,87.8,80.9,87.8,,74.3,0.4,1.067,0.128,0.12,0.24,0.381,0.357,0.504,0.101,0.278,0.421,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-04-16,747214,Single,single,False,553993,543294,Eugenio Suárez,Kyle Hendricks,1,e32e59cf-64c0-4173-8220-c00e846e1adc,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.78,4.99,70.1,105.0,97.0,101.0,0.829,6.4,2.69,10.88,1.66,1.34,0.226,0.385,0.218,0.256,0.411,109.0,107.0,108.0,88.0,108.0,105.0,60.0,92.0,84.0,98.0,106.0,98.0,,,,0.365,0.119,,0.127,0.39,-3.58,-0.85,,1.57,-1.24,87.8,80.9,87.8,,74.3,0.4,1.067,0.128,0.12,0.24,0.381,0.357,0.504,0.101,0.278,0.421,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-04-16,747214,Forceout,force_out,True,677942,543294,Blaze Alexander,Kyle Hendricks,1,1d49b037-2034-4565-9c04-58d484adf4fe,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.78,4.99,70.1,105.0,97.0,101.0,0.829,6.4,2.69,10.88,1.66,1.34,0.226,0.385,0.218,0.256,0.411,109.0,107.0,108.0,88.0,108.0,105.0,60.0,92.0,84.0,98.0,106.0,98.0,,,,0.365,0.119,,0.127,0.39,-3.58,-0.85,,1.57,-1.24,87.8,80.9,87.8,,74.3,0.4,1.067,0.128,0.12,0.24,0.381,0.357,0.504,0.101,0.278,0.421,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-04-16,747214,Groundout,field_out,True,664983,543294,Jake McCarthy,Kyle Hendricks,1,99f302cb-a29c-4447-8b66-512e07cd66bf,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.78,4.99,70.1,105.0,97.0,101.0,0.829,6.4,2.69,10.88,1.66,1.34,0.226,0.385,0.218,0.256,0.411,109.0,107.0,108.0,88.0,108.0,105.0,60.0,92.0,84.0,98.0,106.0,98.0,,,,0.365,0.119,,0.127,0.39,-3.58,-0.85,,1.57,-1.24,87.8,80.9,87.8,,74.3,0.4,1.067,0.128,0.12,0.24,0.381,0.357,0.504,0.101,0.278,0.421,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-04-16,747214,Groundout,field_out,True,571466,543294,Tucker Barnhart,Kyle Hendricks,0,3396de8f-fa04-4e00-8488-154b14547d33,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.78,4.99,70.1,105.0,97.0,101.0,0.829,6.4,2.69,10.88,1.66,1.34,0.226,0.385,0.218,0.256,0.411,109.0,107.0,108.0,88.0,108.0,105.0,60.0,92.0,84.0,98.0,106.0,98.0,,,,0.365,0.119,,0.127,0.39,-3.58,-0.85,,1.57,-1.24,87.8,80.9,87.8,,74.3,0.4,1.067,0.128,0.12,0.24,0.381,0.357,0.504,0.101,0.278,0.421,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-04-16,747214,Double,double,False,664023,674072,Ian Happ,Tommy Henry,0,476ae946-5da2-4dda-8d2e-449c20b2c61a,674072.0,tommyhenry,Henry,Left,Tommy Henry,ARI,7.04,6.46,38.1,101.0,81.0,95.0,0.848,7.04,4.23,11.5,2.11,1.17,0.231,0.431,0.131,0.377,0.429,76.0,95.0,91.0,103.0,107.0,105.0,66.0,100.0,92.0,68.0,97.0,87.0,112.0,101.0,97.0,0.19,0.323,0.072,0.238,0.177,-1.54,-2.27,-5.16,-1.9,-1.65,89.8,83.7,90.3,82.8,78.1,0.261,0.63,0.135,0.268,0.561,0.123,0.375,0.625,0.072,0.321,0.464,0.313,0.5,0.7,0.35,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-04-16,747214,Double,double,False,665804,674072,Miguel Amaya,Tommy Henry,1,3d3079e6-08a1-49a7-b9f5-c945bea25f77,674072.0,tommyhenry,Henry,Left,Tommy Henry,ARI,7.04,6.46,38.1,101.0,81.0,95.0,0.848,7.04,4.23,11.5,2.11,1.17,0.231,0.431,0.131,0.377,0.429,76.0,95.0,91.0,103.0,107.0,105.0,66.0,100.0,92.0,68.0,97.0,87.0,112.0,101.0,97.0,0.19,0.323,0.072,0.238,0.177,-1.54,-2.27,-5.16,-1.9,-1.65,89.8,83.7,90.3,82.8,78.1,0.261,0.63,0.135,0.268,0.561,0.123,0.375,0.625,0.072,0.321,0.464,0.313,0.5,0.7,0.35,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-04-16,747214,Lineout,field_out,True,672744,674072,Alexander Canario,Tommy Henry,0,aaf7aa92-101c-4b62-a468-b6ff198461e2,674072.0,tommyhenry,Henry,Left,Tommy Henry,ARI,7.04,6.46,38.1,101.0,81.0,95.0,0.848,7.04,4.23,11.5,2.11,1.17,0.231,0.431,0.131,0.377,0.429,76.0,95.0,91.0,103.0,107.0,105.0,66.0,100.0,92.0,68.0,97.0,87.0,112.0,101.0,97.0,0.19,0.323,0.072,0.238,0.177,-1.54,-2.27,-5.16,-1.9,-1.65,89.8,83.7,90.3,82.8,78.1,0.261,0.63,0.135,0.268,0.561,0.123,0.375,0.625,0.072,0.321,0.464,0.313,0.5,0.7,0.35,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-04-16,747214,Groundout,field_out,True,663538,674072,Nico Hoerner,Tommy Henry,1,56aed065-108b-4a5b-a70c-4f6b3448995f,674072.0,tommyhenry,Henry,Left,Tommy Henry,ARI,7.04,6.46,38.1,101.0,81.0,95.0,0.848,7.04,4.23,11.5,2.11,1.17,0.231,0.431,0.131,0.377,0.429,76.0,95.0,91.0,103.0,107.0,105.0,66.0,100.0,92.0,68.0,97.0,87.0,112.0,101.0,97.0,0.19,0.323,0.072,0.238,0.177,-1.54,-2.27,-5.16,-1.9,-1.65,89.8,83.7,90.3,82.8,78.1,0.261,0.63,0.135,0.268,0.561,0.123,0.375,0.625,0.072,0.321,0.464,0.313,0.5,0.7,0.35,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-04-16,747214,Strikeout,strikeout,True,621020,674072,Dansby Swanson,Tommy Henry,0,b48e6185-bb62-4e0b-a8b9-3da14827b8a3,674072.0,tommyhenry,Henry,Left,Tommy Henry,ARI,7.04,6.46,38.1,101.0,81.0,95.0,0.848,7.04,4.23,11.5,2.11,1.17,0.231,0.431,0.131,0.377,0.429,76.0,95.0,91.0,103.0,107.0,105.0,66.0,100.0,92.0,68.0,97.0,87.0,112.0,101.0,97.0,0.19,0.323,0.072,0.238,0.177,-1.54,-2.27,-5.16,-1.9,-1.65,89.8,83.7,90.3,82.8,78.1,0.261,0.63,0.135,0.268,0.561,0.123,0.375,0.625,0.072,0.321,0.464,0.313,0.5,0.7,0.35,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-04-16,747214,Single,single,False,606466,543294,Ketel Marte,Kyle Hendricks,0,154871e1-ed1f-4f27-9145-b5b7085adb6b,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.78,4.99,70.1,105.0,97.0,101.0,0.829,6.4,2.69,10.88,1.66,1.34,0.226,0.385,0.218,0.256,0.411,109.0,107.0,108.0,88.0,108.0,105.0,60.0,92.0,84.0,98.0,106.0,98.0,,,,0.365,0.119,,0.127,0.39,-3.58,-0.85,,1.57,-1.24,87.8,80.9,87.8,,74.3,0.4,1.067,0.128,0.12,0.24,0.381,0.357,0.504,0.101,0.278,0.421,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-04-16,747214,Pop Out,field_out,True,682998,543294,Corbin Carroll,Kyle Hendricks,0,796060d3-84ed-4aa2-acd6-78eaaf299032,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.78,4.99,70.1,105.0,97.0,101.0,0.829,6.4,2.69,10.88,1.66,1.34,0.226,0.385,0.218,0.256,0.411,109.0,107.0,108.0,88.0,108.0,105.0,60.0,92.0,84.0,98.0,106.0,98.0,,,,0.365,0.119,,0.127,0.39,-3.58,-0.85,,1.57,-1.24,87.8,80.9,87.8,,74.3,0.4,1.067,0.128,0.12,0.24,0.381,0.357,0.504,0.101,0.278,0.421,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-04-16,747214,Home Run,home_run,False,666971,543294,Lourdes Gurriel Jr.,Kyle Hendricks,1,2e4706f6-4d42-4561-98cb-8f04e043f704,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.78,4.99,70.1,105.0,97.0,101.0,0.829,6.4,2.69,10.88,1.66,1.34,0.226,0.385,0.218,0.256,0.411,109.0,107.0,108.0,88.0,108.0,105.0,60.0,92.0,84.0,98.0,106.0,98.0,,,,0.365,0.119,,0.127,0.39,-3.58,-0.85,,1.57,-1.24,87.8,80.9,87.8,,74.3,0.4,1.067,0.128,0.12,0.24,0.381,0.357,0.504,0.101,0.278,0.421,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-04-16,747214,Pop Out,field_out,True,572233,543294,Christian Walker,Kyle Hendricks,0,9be9e26b-5681-457f-917a-6d48d05eb0f7,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.78,4.99,70.1,105.0,97.0,101.0,0.829,6.4,2.69,10.88,1.66,1.34,0.226,0.385,0.218,0.256,0.411,109.0,107.0,108.0,88.0,108.0,105.0,60.0,92.0,84.0,98.0,106.0,98.0,,,,0.365,0.119,,0.127,0.39,-3.58,-0.85,,1.57,-1.24,87.8,80.9,87.8,,74.3,0.4,1.067,0.128,0.12,0.24,0.381,0.357,0.504,0.101,0.278,0.421,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-04-16,747214,Home Run,home_run,False,592626,543294,Joc Pederson,Kyle Hendricks,0,2db3e60d-6ac3-418e-af95-b499d5c9bfea,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.78,4.99,70.1,105.0,97.0,101.0,0.829,6.4,2.69,10.88,1.66,1.34,0.226,0.385,0.218,0.256,0.411,109.0,107.0,108.0,88.0,108.0,105.0,60.0,92.0,84.0,98.0,106.0,98.0,,,,0.365,0.119,,0.127,0.39,-3.58,-0.85,,1.57,-1.24,87.8,80.9,87.8,,74.3,0.4,1.067,0.128,0.12,0.24,0.381,0.357,0.504,0.101,0.278,0.421,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-04-16,747214,Flyout,field_out,True,553993,543294,Eugenio Suárez,Kyle Hendricks,0,ae7ce20c-a0da-4403-bda2-061295685534,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.78,4.99,70.1,105.0,97.0,101.0,0.829,6.4,2.69,10.88,1.66,1.34,0.226,0.385,0.218,0.256,0.411,109.0,107.0,108.0,88.0,108.0,105.0,60.0,92.0,84.0,98.0,106.0,98.0,,,,0.365,0.119,,0.127,0.39,-3.58,-0.85,,1.57,-1.24,87.8,80.9,87.8,,74.3,0.4,1.067,0.128,0.12,0.24,0.381,0.357,0.504,0.101,0.278,0.421,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-04-16,747214,Flyout,field_out,True,641355,674072,Cody Bellinger,Tommy Henry,0,db4ca66e-7c3e-45ac-bf9d-c024098a55ee,674072.0,tommyhenry,Henry,Left,Tommy Henry,ARI,7.04,6.46,38.1,101.0,81.0,95.0,0.848,7.04,4.23,11.5,2.11,1.17,0.231,0.431,0.131,0.377,0.429,76.0,95.0,91.0,103.0,107.0,105.0,66.0,100.0,92.0,68.0,97.0,87.0,112.0,101.0,97.0,0.19,0.323,0.072,0.238,0.177,-1.54,-2.27,-5.16,-1.9,-1.65,89.8,83.7,90.3,82.8,78.1,0.261,0.63,0.135,0.268,0.561,0.123,0.375,0.625,0.072,0.321,0.464,0.313,0.5,0.7,0.35,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-04-16,747214,Walk,walk,False,666624,674072,Christopher Morel,Tommy Henry,0,4809202e-4fdf-4ca2-a39d-ae041d701943,674072.0,tommyhenry,Henry,Left,Tommy Henry,ARI,7.04,6.46,38.1,101.0,81.0,95.0,0.848,7.04,4.23,11.5,2.11,1.17,0.231,0.431,0.131,0.377,0.429,76.0,95.0,91.0,103.0,107.0,105.0,66.0,100.0,92.0,68.0,97.0,87.0,112.0,101.0,97.0,0.19,0.323,0.072,0.238,0.177,-1.54,-2.27,-5.16,-1.9,-1.65,89.8,83.7,90.3,82.8,78.1,0.261,0.63,0.135,0.268,0.561,0.123,0.375,0.625,0.072,0.321,0.464,0.313,0.5,0.7,0.35,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-04-16,747214,Forceout,force_out,True,643265,674072,Garrett Cooper,Tommy Henry,1,37d4f28a-c5f7-4e9a-9127-c0c356ced813,674072.0,tommyhenry,Henry,Left,Tommy Henry,ARI,7.04,6.46,38.1,101.0,81.0,95.0,0.848,7.04,4.23,11.5,2.11,1.17,0.231,0.431,0.131,0.377,0.429,76.0,95.0,91.0,103.0,107.0,105.0,66.0,100.0,92.0,68.0,97.0,87.0,112.0,101.0,97.0,0.19,0.323,0.072,0.238,0.177,-1.54,-2.27,-5.16,-1.9,-1.65,89.8,83.7,90.3,82.8,78.1,0.261,0.63,0.135,0.268,0.561,0.123,0.375,0.625,0.072,0.321,0.464,0.313,0.5,0.7,0.35,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-04-16,747214,Strikeout,strikeout,True,683737,674072,Michael Busch,Tommy Henry,0,5b554b40-448d-41d3-9a50-b100e4c9c60a,674072.0,tommyhenry,Henry,Left,Tommy Henry,ARI,7.04,6.46,38.1,101.0,81.0,95.0,0.848,7.04,4.23,11.5,2.11,1.17,0.231,0.431,0.131,0.377,0.429,76.0,95.0,91.0,103.0,107.0,105.0,66.0,100.0,92.0,68.0,97.0,87.0,112.0,101.0,97.0,0.19,0.323,0.072,0.238,0.177,-1.54,-2.27,-5.16,-1.9,-1.65,89.8,83.7,90.3,82.8,78.1,0.261,0.63,0.135,0.268,0.561,0.123,0.375,0.625,0.072,0.321,0.464,0.313,0.5,0.7,0.35,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-04-16,747214,Groundout,field_out,True,677942,543294,Blaze Alexander,Kyle Hendricks,0,16c98603-707f-4f42-ae37-fab189f1fb5e,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.78,4.99,70.1,105.0,97.0,101.0,0.829,6.4,2.69,10.88,1.66,1.34,0.226,0.385,0.218,0.256,0.411,109.0,107.0,108.0,88.0,108.0,105.0,60.0,92.0,84.0,98.0,106.0,98.0,,,,0.365,0.119,,0.127,0.39,-3.58,-0.85,,1.57,-1.24,87.8,80.9,87.8,,74.3,0.4,1.067,0.128,0.12,0.24,0.381,0.357,0.504,0.101,0.278,0.421,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-04-16,747214,Pop Out,field_out,True,664983,543294,Jake McCarthy,Kyle Hendricks,0,2495f5b9-9559-4e28-b39c-cda6bd8146b0,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.78,4.99,70.1,105.0,97.0,101.0,0.829,6.4,2.69,10.88,1.66,1.34,0.226,0.385,0.218,0.256,0.411,109.0,107.0,108.0,88.0,108.0,105.0,60.0,92.0,84.0,98.0,106.0,98.0,,,,0.365,0.119,,0.127,0.39,-3.58,-0.85,,1.57,-1.24,87.8,80.9,87.8,,74.3,0.4,1.067,0.128,0.12,0.24,0.381,0.357,0.504,0.101,0.278,0.421,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-04-16,747214,Strikeout,strikeout,True,571466,543294,Tucker Barnhart,Kyle Hendricks,0,0ac0a0c8-502c-44f4-87af-5b4135feeea5,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.78,4.99,70.1,105.0,97.0,101.0,0.829,6.4,2.69,10.88,1.66,1.34,0.226,0.385,0.218,0.256,0.411,109.0,107.0,108.0,88.0,108.0,105.0,60.0,92.0,84.0,98.0,106.0,98.0,,,,0.365,0.119,,0.127,0.39,-3.58,-0.85,,1.57,-1.24,87.8,80.9,87.8,,74.3,0.4,1.067,0.128,0.12,0.24,0.381,0.357,0.504,0.101,0.278,0.421,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,
