,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CH%,wFA/C,wSL/C,wCH/C,vFA,vCH,vSL,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,wSI/C,wCU/C,vSI,vCU,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,FC_ba,FC_slg,FC_whiff,SV_ba,SV_slg,SV_whiff
10,2024-06-12,746294,Flyout,field_out,True,677951,547001,Bobby Witt Jr.,Cody Poteet,0,4940e149-506b-4183-93f4-40bad296b139,547001.0,codypoteet,Poteet,Right,Cody Poteet,NYY,2.14,5.02,21.0,103.0,93.0,100.0,0.858,5.57,3.0,6.43,0.86,1.42,0.213,0.459,0.082,0.197,0.379,108.0,103.0,105.0,77.0,96.0,92.0,133.0,94.0,102.0,0.291,0.165,0.205,0.74,0.66,2.39,93.3,86.9,80.7,0.143,0.143,0.176,0.25,0.25,0.19,0.2,0.2,0.206,0.16,0.36,0.05,0.375,0.75,0.167,104.0,106.0,101.0,79.0,105.0,95.0,0.242,0.098,3.05,-2.58,92.6,78.1,,,,,,,,,,,,,,,,,,
11,2024-06-12,746294,Groundout,field_out,True,686469,547001,Vinnie Pasquantino,Cody Poteet,0,3e1f19b6-5a86-4b01-ae0e-ef6ca973a97d,547001.0,codypoteet,Poteet,Right,Cody Poteet,NYY,2.14,5.02,21.0,103.0,93.0,100.0,0.858,5.57,3.0,6.43,0.86,1.42,0.213,0.459,0.082,0.197,0.379,108.0,103.0,105.0,77.0,96.0,92.0,133.0,94.0,102.0,0.291,0.165,0.205,0.74,0.66,2.39,93.3,86.9,80.7,0.143,0.143,0.176,0.25,0.25,0.19,0.2,0.2,0.206,0.16,0.36,0.05,0.375,0.75,0.167,104.0,106.0,101.0,79.0,105.0,95.0,0.242,0.098,3.05,-2.58,92.6,78.1,,,,,,,,,,,,,,,,,,
12,2024-06-12,746294,Single,single,False,683011,663738,Anthony Volpe,Daniel Lynch IV,0,149fd518-3012-49cd-afb6-67b0c3f54c9e,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.209,0.535,0.082,0.077,0.308,0.433,0.381,0.524,0.256,0.2,0.2,0.0,0.333,0.667,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-06-12,746294,Groundout,field_out,True,665742,663738,Juan Soto,Daniel Lynch IV,1,fc283807-64f6-461b-bb29-dd7cc6bfb13e,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.209,0.535,0.082,0.077,0.308,0.433,0.381,0.524,0.256,0.2,0.2,0.0,0.333,0.667,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-06-12,746294,Groundout,field_out,True,592450,663738,Aaron Judge,Daniel Lynch IV,1,ef8f23a1-4fc3-4e6a-b9b5-b2d5a29edbbe,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.209,0.535,0.082,0.077,0.308,0.433,0.381,0.524,0.256,0.2,0.2,0.0,0.333,0.667,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-06-12,746294,Lineout,field_out,True,519317,663738,Giancarlo Stanton,Daniel Lynch IV,0,364f8cfa-a82e-4e57-9e88-2a253b6cdc56,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.209,0.535,0.082,0.077,0.308,0.433,0.381,0.524,0.256,0.2,0.2,0.0,0.333,0.667,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-06-12,746294,Single,single,False,521692,547001,Salvador Perez,Cody Poteet,0,c82f2bb3-dc8a-440a-9816-1db1945bb853,547001.0,codypoteet,Poteet,Right,Cody Poteet,NYY,2.14,5.02,21.0,103.0,93.0,100.0,0.858,5.57,3.0,6.43,0.86,1.42,0.213,0.459,0.082,0.197,0.379,108.0,103.0,105.0,77.0,96.0,92.0,133.0,94.0,102.0,0.291,0.165,0.205,0.74,0.66,2.39,93.3,86.9,80.7,0.143,0.143,0.176,0.25,0.25,0.19,0.2,0.2,0.206,0.16,0.36,0.05,0.375,0.75,0.167,104.0,106.0,101.0,79.0,105.0,95.0,0.242,0.098,3.05,-2.58,92.6,78.1,,,,,,,,,,,,,,,,,,
17,2024-06-12,746294,Grounded Into DP,grounded_into_double_play,True,676369,547001,Nelson Velázquez,Cody Poteet,1,92e6c85d-8036-4dfc-ba0a-666f9acb03a8,547001.0,codypoteet,Poteet,Right,Cody Poteet,NYY,2.14,5.02,21.0,103.0,93.0,100.0,0.858,5.57,3.0,6.43,0.86,1.42,0.213,0.459,0.082,0.197,0.379,108.0,103.0,105.0,77.0,96.0,92.0,133.0,94.0,102.0,0.291,0.165,0.205,0.74,0.66,2.39,93.3,86.9,80.7,0.143,0.143,0.176,0.25,0.25,0.19,0.2,0.2,0.206,0.16,0.36,0.05,0.375,0.75,0.167,104.0,106.0,101.0,79.0,105.0,95.0,0.242,0.098,3.05,-2.58,92.6,78.1,,,,,,,,,,,,,,,,,,
18,2024-06-12,746294,Strikeout,strikeout,True,679845,547001,Nick Loftin,Cody Poteet,0,f1a39e89-83c2-45eb-a88c-96148b2e2370,547001.0,codypoteet,Poteet,Right,Cody Poteet,NYY,2.14,5.02,21.0,103.0,93.0,100.0,0.858,5.57,3.0,6.43,0.86,1.42,0.213,0.459,0.082,0.197,0.379,108.0,103.0,105.0,77.0,96.0,92.0,133.0,94.0,102.0,0.291,0.165,0.205,0.74,0.66,2.39,93.3,86.9,80.7,0.143,0.143,0.176,0.25,0.25,0.19,0.2,0.2,0.206,0.16,0.36,0.05,0.375,0.75,0.167,104.0,106.0,101.0,79.0,105.0,95.0,0.242,0.098,3.05,-2.58,92.6,78.1,,,,,,,,,,,,,,,,,,
19,2024-06-12,746294,Strikeout,strikeout,True,657077,663738,Alex Verdugo,Daniel Lynch IV,0,309503fc-3710-4208-807a-8bbf52afced8,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.209,0.535,0.082,0.077,0.308,0.433,0.381,0.524,0.256,0.2,0.2,0.0,0.333,0.667,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-06-12,746294,Flyout,field_out,True,650402,663738,Gleyber Torres,Daniel Lynch IV,0,8ce696a0-04ea-4359-b5c1-ffa85e42e43a,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.209,0.535,0.082,0.077,0.308,0.433,0.381,0.524,0.256,0.2,0.2,0.0,0.333,0.667,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-06-12,746294,Groundout,field_out,True,519203,663738,Anthony Rizzo,Daniel Lynch IV,0,dd0b1d88-90af-4166-8a9b-14738a6d0bee,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.209,0.535,0.082,0.077,0.308,0.433,0.381,0.524,0.256,0.2,0.2,0.0,0.333,0.667,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-06-12,746294,Single,single,False,666023,547001,Freddy Fermin,Cody Poteet,0,4d28ef20-bfe2-401c-ad09-3f41b0b43e0c,547001.0,codypoteet,Poteet,Right,Cody Poteet,NYY,2.14,5.02,21.0,103.0,93.0,100.0,0.858,5.57,3.0,6.43,0.86,1.42,0.213,0.459,0.082,0.197,0.379,108.0,103.0,105.0,77.0,96.0,92.0,133.0,94.0,102.0,0.291,0.165,0.205,0.74,0.66,2.39,93.3,86.9,80.7,0.143,0.143,0.176,0.25,0.25,0.19,0.2,0.2,0.206,0.16,0.36,0.05,0.375,0.75,0.167,104.0,106.0,101.0,79.0,105.0,95.0,0.242,0.098,3.05,-2.58,92.6,78.1,,,,,,,,,,,,,,,,,,
23,2024-06-12,746294,Strikeout,strikeout,True,641658,547001,Garrett Hampson,Cody Poteet,1,345e8a9a-81bd-483a-a831-80be26777772,547001.0,codypoteet,Poteet,Right,Cody Poteet,NYY,2.14,5.02,21.0,103.0,93.0,100.0,0.858,5.57,3.0,6.43,0.86,1.42,0.213,0.459,0.082,0.197,0.379,108.0,103.0,105.0,77.0,96.0,92.0,133.0,94.0,102.0,0.291,0.165,0.205,0.74,0.66,2.39,93.3,86.9,80.7,0.143,0.143,0.176,0.25,0.25,0.19,0.2,0.2,0.206,0.16,0.36,0.05,0.375,0.75,0.167,104.0,106.0,101.0,79.0,105.0,95.0,0.242,0.098,3.05,-2.58,92.6,78.1,,,,,,,,,,,,,,,,,,
24,2024-06-12,746294,Groundout,field_out,True,664728,547001,Kyle Isbel,Cody Poteet,1,95f004da-f9cd-4c2d-836d-d4bd37328d91,547001.0,codypoteet,Poteet,Right,Cody Poteet,NYY,2.14,5.02,21.0,103.0,93.0,100.0,0.858,5.57,3.0,6.43,0.86,1.42,0.213,0.459,0.082,0.197,0.379,108.0,103.0,105.0,77.0,96.0,92.0,133.0,94.0,102.0,0.291,0.165,0.205,0.74,0.66,2.39,93.3,86.9,80.7,0.143,0.143,0.176,0.25,0.25,0.19,0.2,0.2,0.206,0.16,0.36,0.05,0.375,0.75,0.167,104.0,106.0,101.0,79.0,105.0,95.0,0.242,0.098,3.05,-2.58,92.6,78.1,,,,,,,,,,,,,,,,,,
25,2024-06-12,746294,Walk,walk,False,672580,547001,Maikel Garcia,Cody Poteet,0,27d6c620-b4e6-4867-9ae0-941681b70e92,547001.0,codypoteet,Poteet,Right,Cody Poteet,NYY,2.14,5.02,21.0,103.0,93.0,100.0,0.858,5.57,3.0,6.43,0.86,1.42,0.213,0.459,0.082,0.197,0.379,108.0,103.0,105.0,77.0,96.0,92.0,133.0,94.0,102.0,0.291,0.165,0.205,0.74,0.66,2.39,93.3,86.9,80.7,0.143,0.143,0.176,0.25,0.25,0.19,0.2,0.2,0.206,0.16,0.36,0.05,0.375,0.75,0.167,104.0,106.0,101.0,79.0,105.0,95.0,0.242,0.098,3.05,-2.58,92.6,78.1,,,,,,,,,,,,,,,,,,
26,2024-06-12,746294,Pop Out,field_out,True,677951,547001,Bobby Witt Jr.,Cody Poteet,0,7e3fb3a3-ad18-433b-b9d9-fc5965aa7db9,547001.0,codypoteet,Poteet,Right,Cody Poteet,NYY,2.14,5.02,21.0,103.0,93.0,100.0,0.858,5.57,3.0,6.43,0.86,1.42,0.213,0.459,0.082,0.197,0.379,108.0,103.0,105.0,77.0,96.0,92.0,133.0,94.0,102.0,0.291,0.165,0.205,0.74,0.66,2.39,93.3,86.9,80.7,0.143,0.143,0.176,0.25,0.25,0.19,0.2,0.2,0.206,0.16,0.36,0.05,0.375,0.75,0.167,104.0,106.0,101.0,79.0,105.0,95.0,0.242,0.098,3.05,-2.58,92.6,78.1,,,,,,,,,,,,,,,,,,
27,2024-06-12,746294,Groundout,field_out,True,624431,663738,Jose Trevino,Daniel Lynch IV,0,c83a6e42-2470-4b75-9c95-58698ecbd179,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.209,0.535,0.082,0.077,0.308,0.433,0.381,0.524,0.256,0.2,0.2,0.0,0.333,0.667,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-06-12,746294,Groundout,field_out,True,518934,663738,DJ LeMahieu,Daniel Lynch IV,0,d521d369-a53f-4e98-b3e9-b8bcd43ec78f,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.209,0.535,0.082,0.077,0.308,0.433,0.381,0.524,0.256,0.2,0.2,0.0,0.333,0.667,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-06-12,746294,Groundout,field_out,True,683011,663738,Anthony Volpe,Daniel Lynch IV,0,e8aa8bc1-0682-4a04-b281-82560604951b,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.209,0.535,0.082,0.077,0.308,0.433,0.381,0.524,0.256,0.2,0.2,0.0,0.333,0.667,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-06-12,746294,Pop Out,field_out,True,686469,547001,Vinnie Pasquantino,Cody Poteet,0,b5c0dfd2-2639-4e10-8a37-8a64b6d28ef6,547001.0,codypoteet,Poteet,Right,Cody Poteet,NYY,2.14,5.02,21.0,103.0,93.0,100.0,0.858,5.57,3.0,6.43,0.86,1.42,0.213,0.459,0.082,0.197,0.379,108.0,103.0,105.0,77.0,96.0,92.0,133.0,94.0,102.0,0.291,0.165,0.205,0.74,0.66,2.39,93.3,86.9,80.7,0.143,0.143,0.176,0.25,0.25,0.19,0.2,0.2,0.206,0.16,0.36,0.05,0.375,0.75,0.167,104.0,106.0,101.0,79.0,105.0,95.0,0.242,0.098,3.05,-2.58,92.6,78.1,,,,,,,,,,,,,,,,,,
31,2024-06-12,746294,Walk,walk,False,521692,547001,Salvador Perez,Cody Poteet,0,5396b3b6-99c4-4b6c-b1aa-fe80f4c929d6,547001.0,codypoteet,Poteet,Right,Cody Poteet,NYY,2.14,5.02,21.0,103.0,93.0,100.0,0.858,5.57,3.0,6.43,0.86,1.42,0.213,0.459,0.082,0.197,0.379,108.0,103.0,105.0,77.0,96.0,92.0,133.0,94.0,102.0,0.291,0.165,0.205,0.74,0.66,2.39,93.3,86.9,80.7,0.143,0.143,0.176,0.25,0.25,0.19,0.2,0.2,0.206,0.16,0.36,0.05,0.375,0.75,0.167,104.0,106.0,101.0,79.0,105.0,95.0,0.242,0.098,3.05,-2.58,92.6,78.1,,,,,,,,,,,,,,,,,,
32,2024-06-12,746294,Grounded Into DP,grounded_into_double_play,True,676369,547001,Nelson Velázquez,Cody Poteet,1,e392d67d-894d-4e4c-8fa8-ff7d6ecd4a77,547001.0,codypoteet,Poteet,Right,Cody Poteet,NYY,2.14,5.02,21.0,103.0,93.0,100.0,0.858,5.57,3.0,6.43,0.86,1.42,0.213,0.459,0.082,0.197,0.379,108.0,103.0,105.0,77.0,96.0,92.0,133.0,94.0,102.0,0.291,0.165,0.205,0.74,0.66,2.39,93.3,86.9,80.7,0.143,0.143,0.176,0.25,0.25,0.19,0.2,0.2,0.206,0.16,0.36,0.05,0.375,0.75,0.167,104.0,106.0,101.0,79.0,105.0,95.0,0.242,0.098,3.05,-2.58,92.6,78.1,,,,,,,,,,,,,,,,,,
33,2024-06-12,746294,Walk,walk,False,665742,663738,Juan Soto,Daniel Lynch IV,0,32667888-f58f-48bf-a19c-33a675a119a1,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.209,0.535,0.082,0.077,0.308,0.433,0.381,0.524,0.256,0.2,0.2,0.0,0.333,0.667,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-06-12,746294,Groundout,field_out,True,592450,663738,Aaron Judge,Daniel Lynch IV,1,93760715-1038-4ac8-b4d0-66dc4867fb9c,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.209,0.535,0.082,0.077,0.308,0.433,0.381,0.524,0.256,0.2,0.2,0.0,0.333,0.667,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-06-12,746294,Home Run,home_run,False,519317,663738,Giancarlo Stanton,Daniel Lynch IV,1,f2c805be-1f2b-43ef-b0cd-0f92b66519e7,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.209,0.535,0.082,0.077,0.308,0.433,0.381,0.524,0.256,0.2,0.2,0.0,0.333,0.667,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2024-06-12,746294,Walk,walk,False,657077,663738,Alex Verdugo,Daniel Lynch IV,0,fb043db7-5036-4a9d-b5ef-1bba5736bd7d,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.209,0.535,0.082,0.077,0.308,0.433,0.381,0.524,0.256,0.2,0.2,0.0,0.333,0.667,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2024-06-12,746294,Strikeout,strikeout,True,650402,663738,Gleyber Torres,Daniel Lynch IV,0,c27c7642-612b-419b-8554-e533c698b991,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.209,0.535,0.082,0.077,0.308,0.433,0.381,0.524,0.256,0.2,0.2,0.0,0.333,0.667,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,2024-06-12,746294,Pop Out,field_out,True,519203,663738,Anthony Rizzo,Daniel Lynch IV,0,bf0b7cef-5033-4865-abf4-106bc7167ad1,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.209,0.535,0.082,0.077,0.308,0.433,0.381,0.524,0.256,0.2,0.2,0.0,0.333,0.667,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2024-06-12,746294,Groundout,field_out,True,679845,547001,Nick Loftin,Cody Poteet,0,3c436d6c-e3d9-4926-aca4-4c30ee6f0fdd,547001.0,codypoteet,Poteet,Right,Cody Poteet,NYY,2.14,5.02,21.0,103.0,93.0,100.0,0.858,5.57,3.0,6.43,0.86,1.42,0.213,0.459,0.082,0.197,0.379,108.0,103.0,105.0,77.0,96.0,92.0,133.0,94.0,102.0,0.291,0.165,0.205,0.74,0.66,2.39,93.3,86.9,80.7,0.143,0.143,0.176,0.25,0.25,0.19,0.2,0.2,0.206,0.16,0.36,0.05,0.375,0.75,0.167,104.0,106.0,101.0,79.0,105.0,95.0,0.242,0.098,3.05,-2.58,92.6,78.1,,,,,,,,,,,,,,,,,,
40,2024-06-12,746294,Flyout,field_out,True,666023,547001,Freddy Fermin,Cody Poteet,0,e7b7339f-2fef-4193-99ae-655f77164397,547001.0,codypoteet,Poteet,Right,Cody Poteet,NYY,2.14,5.02,21.0,103.0,93.0,100.0,0.858,5.57,3.0,6.43,0.86,1.42,0.213,0.459,0.082,0.197,0.379,108.0,103.0,105.0,77.0,96.0,92.0,133.0,94.0,102.0,0.291,0.165,0.205,0.74,0.66,2.39,93.3,86.9,80.7,0.143,0.143,0.176,0.25,0.25,0.19,0.2,0.2,0.206,0.16,0.36,0.05,0.375,0.75,0.167,104.0,106.0,101.0,79.0,105.0,95.0,0.242,0.098,3.05,-2.58,92.6,78.1,,,,,,,,,,,,,,,,,,
41,2024-06-12,746294,Flyout,field_out,True,641658,547001,Garrett Hampson,Cody Poteet,0,65ddce9f-1180-4863-823f-6eced91c03c5,547001.0,codypoteet,Poteet,Right,Cody Poteet,NYY,2.14,5.02,21.0,103.0,93.0,100.0,0.858,5.57,3.0,6.43,0.86,1.42,0.213,0.459,0.082,0.197,0.379,108.0,103.0,105.0,77.0,96.0,92.0,133.0,94.0,102.0,0.291,0.165,0.205,0.74,0.66,2.39,93.3,86.9,80.7,0.143,0.143,0.176,0.25,0.25,0.19,0.2,0.2,0.206,0.16,0.36,0.05,0.375,0.75,0.167,104.0,106.0,101.0,79.0,105.0,95.0,0.242,0.098,3.05,-2.58,92.6,78.1,,,,,,,,,,,,,,,,,,
