,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
0,2024-09-21,745610,Single,single,False,650402,676664,Gleyber Torres,JP Sears,0,26b4d27f-0834-470a-b634-4c7a6f71c9c4,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.43,4.38,174.2,99.0,90.0,94.0,0.801,6.85,2.37,8.66,1.34,0.82,0.243,0.416,0.165,0.327,0.441,84.0,94.0,83.0,71.0,102.0,92.0,85.0,100.0,87.0,118.0,100.0,105.0,0.104,0.366,0.337,0.193,-0.68,1.38,-0.3,0.01,91.9,84.0,90.0,78.9,0.23,0.467,0.259,0.243,0.388,0.215,0.293,0.407,0.185,0.278,0.389,0.111,0.259,0.593,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-09-21,745610,Single,single,False,665742,676664,Juan Soto,JP Sears,1,6e46171a-47e9-4407-b45a-88f44b844d9e,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.43,4.38,174.2,99.0,90.0,94.0,0.801,6.85,2.37,8.66,1.34,0.82,0.243,0.416,0.165,0.327,0.441,84.0,94.0,83.0,71.0,102.0,92.0,85.0,100.0,87.0,118.0,100.0,105.0,0.104,0.366,0.337,0.193,-0.68,1.38,-0.3,0.01,91.9,84.0,90.0,78.9,0.23,0.467,0.259,0.243,0.388,0.215,0.293,0.407,0.185,0.278,0.389,0.111,0.259,0.593,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-09-21,745610,Walk,walk,False,592450,676664,Aaron Judge,JP Sears,1,b109ddae-467f-4378-a683-a57c275b4cdf,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.43,4.38,174.2,99.0,90.0,94.0,0.801,6.85,2.37,8.66,1.34,0.82,0.243,0.416,0.165,0.327,0.441,84.0,94.0,83.0,71.0,102.0,92.0,85.0,100.0,87.0,118.0,100.0,105.0,0.104,0.366,0.337,0.193,-0.68,1.38,-0.3,0.01,91.9,84.0,90.0,78.9,0.23,0.467,0.259,0.243,0.388,0.215,0.293,0.407,0.185,0.278,0.389,0.111,0.259,0.593,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-09-21,745610,Grounded Into DP,grounded_into_double_play,True,519317,676664,Giancarlo Stanton,JP Sears,1,8a33b5b2-f2b0-4720-811c-59dc1f21fbc0,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.43,4.38,174.2,99.0,90.0,94.0,0.801,6.85,2.37,8.66,1.34,0.82,0.243,0.416,0.165,0.327,0.441,84.0,94.0,83.0,71.0,102.0,92.0,85.0,100.0,87.0,118.0,100.0,105.0,0.104,0.366,0.337,0.193,-0.68,1.38,-0.3,0.01,91.9,84.0,90.0,78.9,0.23,0.467,0.259,0.243,0.388,0.215,0.293,0.407,0.185,0.278,0.389,0.111,0.259,0.593,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-09-21,745610,Single,single,False,691176,676664,Jasson Domínguez,JP Sears,1,05f46259-b2e8-420a-b937-85c916a07107,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.43,4.38,174.2,99.0,90.0,94.0,0.801,6.85,2.37,8.66,1.34,0.82,0.243,0.416,0.165,0.327,0.441,84.0,94.0,83.0,71.0,102.0,92.0,85.0,100.0,87.0,118.0,100.0,105.0,0.104,0.366,0.337,0.193,-0.68,1.38,-0.3,0.01,91.9,84.0,90.0,78.9,0.23,0.467,0.259,0.243,0.388,0.215,0.293,0.407,0.185,0.278,0.389,0.111,0.259,0.593,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-09-21,745610,Strikeout,strikeout,True,542932,676664,Jon Berti,JP Sears,1,5b3ec7b3-f5d1-4d9c-8030-369a404bebf1,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.43,4.38,174.2,99.0,90.0,94.0,0.801,6.85,2.37,8.66,1.34,0.82,0.243,0.416,0.165,0.327,0.441,84.0,94.0,83.0,71.0,102.0,92.0,85.0,100.0,87.0,118.0,100.0,105.0,0.104,0.366,0.337,0.193,-0.68,1.38,-0.3,0.01,91.9,84.0,90.0,78.9,0.23,0.467,0.259,0.243,0.388,0.215,0.293,0.407,0.185,0.278,0.389,0.111,0.259,0.593,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2024-09-21,745610,Single,single,False,671732,607074,Lawrence Butler,Carlos Rodón,0,db05a8d4-a847-4171-a9d1-2cfb0b0344f3,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,3.98,4.03,169.2,97.0,122.0,104.0,0.717,10.08,2.81,8.12,1.54,0.69,0.262,0.398,0.145,0.333,0.397,130.0,93.0,106.0,114.0,98.0,101.0,,,,144.0,104.0,113.0,,0.493,0.261,0.128,0.16,,-0.35,1.28,95.4,85.5,,86.8,0.257,0.505,0.21,,,,0.198,0.259,0.485,,,,0.2,0.352,0.392,103.0,86.0,93.0,100.0,84.0,83.0,0.036,0.082,-3.06,-1.38,91.8,81.0,0.29,0.548,0.28,0.353,0.647,0.255,,,,,,,,,
7,2024-09-21,745610,Strikeout,strikeout,True,667670,607074,Brent Rooker,Carlos Rodón,0,3b240780-c022-4724-9f92-8d571412c857,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,3.98,4.03,169.2,97.0,122.0,104.0,0.717,10.08,2.81,8.12,1.54,0.69,0.262,0.398,0.145,0.333,0.397,130.0,93.0,106.0,114.0,98.0,101.0,,,,144.0,104.0,113.0,,0.493,0.261,0.128,0.16,,-0.35,1.28,95.4,85.5,,86.8,0.257,0.505,0.21,,,,0.198,0.259,0.485,,,,0.2,0.352,0.392,103.0,86.0,93.0,100.0,84.0,83.0,0.036,0.082,-3.06,-1.38,91.8,81.0,0.29,0.548,0.28,0.353,0.647,0.255,,,,,,,,,
8,2024-09-21,745610,Walk,walk,False,669127,607074,Shea Langeliers,Carlos Rodón,1,70103585-02fc-478e-8d1a-d359c8351787,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,3.98,4.03,169.2,97.0,122.0,104.0,0.717,10.08,2.81,8.12,1.54,0.69,0.262,0.398,0.145,0.333,0.397,130.0,93.0,106.0,114.0,98.0,101.0,,,,144.0,104.0,113.0,,0.493,0.261,0.128,0.16,,-0.35,1.28,95.4,85.5,,86.8,0.257,0.505,0.21,,,,0.198,0.259,0.485,,,,0.2,0.352,0.392,103.0,86.0,93.0,100.0,84.0,83.0,0.036,0.082,-3.06,-1.38,91.8,81.0,0.29,0.548,0.28,0.353,0.647,0.255,,,,,,,,,
9,2024-09-21,745610,Grounded Into DP,grounded_into_double_play,True,668709,607074,JJ Bleday,Carlos Rodón,1,3347663f-3139-48bf-ac05-2ad7baa33c7e,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,3.98,4.03,169.2,97.0,122.0,104.0,0.717,10.08,2.81,8.12,1.54,0.69,0.262,0.398,0.145,0.333,0.397,130.0,93.0,106.0,114.0,98.0,101.0,,,,144.0,104.0,113.0,,0.493,0.261,0.128,0.16,,-0.35,1.28,95.4,85.5,,86.8,0.257,0.505,0.21,,,,0.198,0.259,0.485,,,,0.2,0.352,0.392,103.0,86.0,93.0,100.0,84.0,83.0,0.036,0.082,-3.06,-1.38,91.8,81.0,0.29,0.548,0.28,0.353,0.647,0.255,,,,,,,,,
10,2024-09-21,745610,Home Run,home_run,False,683011,676664,Anthony Volpe,JP Sears,0,f39ec71a-8922-43e1-bb1b-4649269afdf3,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.43,4.38,174.2,99.0,90.0,94.0,0.801,6.85,2.37,8.66,1.34,0.82,0.243,0.416,0.165,0.327,0.441,84.0,94.0,83.0,71.0,102.0,92.0,85.0,100.0,87.0,118.0,100.0,105.0,0.104,0.366,0.337,0.193,-0.68,1.38,-0.3,0.01,91.9,84.0,90.0,78.9,0.23,0.467,0.259,0.243,0.388,0.215,0.293,0.407,0.185,0.278,0.389,0.111,0.259,0.593,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-09-21,745610,Strikeout,strikeout,True,665828,676664,Oswaldo Cabrera,JP Sears,0,d4bdad03-ceed-4ff7-b7e7-4953ca1c06f4,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.43,4.38,174.2,99.0,90.0,94.0,0.801,6.85,2.37,8.66,1.34,0.82,0.243,0.416,0.165,0.327,0.441,84.0,94.0,83.0,71.0,102.0,92.0,85.0,100.0,87.0,118.0,100.0,105.0,0.104,0.366,0.337,0.193,-0.68,1.38,-0.3,0.01,91.9,84.0,90.0,78.9,0.23,0.467,0.259,0.243,0.388,0.215,0.293,0.407,0.185,0.278,0.389,0.111,0.259,0.593,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-09-21,745610,Groundout,field_out,True,624431,676664,Jose Trevino,JP Sears,0,c5009bed-e45e-4702-b1ec-951e0c614059,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.43,4.38,174.2,99.0,90.0,94.0,0.801,6.85,2.37,8.66,1.34,0.82,0.243,0.416,0.165,0.327,0.441,84.0,94.0,83.0,71.0,102.0,92.0,85.0,100.0,87.0,118.0,100.0,105.0,0.104,0.366,0.337,0.193,-0.68,1.38,-0.3,0.01,91.9,84.0,90.0,78.9,0.23,0.467,0.259,0.243,0.388,0.215,0.293,0.407,0.185,0.278,0.389,0.111,0.259,0.593,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-09-21,745610,Groundout,field_out,True,650402,676664,Gleyber Torres,JP Sears,0,1d563780-63b0-40bf-8149-165196f7b5b2,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.43,4.38,174.2,99.0,90.0,94.0,0.801,6.85,2.37,8.66,1.34,0.82,0.243,0.416,0.165,0.327,0.441,84.0,94.0,83.0,71.0,102.0,92.0,85.0,100.0,87.0,118.0,100.0,105.0,0.104,0.366,0.337,0.193,-0.68,1.38,-0.3,0.01,91.9,84.0,90.0,78.9,0.23,0.467,0.259,0.243,0.388,0.215,0.293,0.407,0.185,0.278,0.389,0.111,0.259,0.593,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,
