,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vFS,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,EP%,wEP/C,vEP
10,2024-07-29,745547,Home Run,home_run,False,700250,554430,Ben Rice,Zack Wheeler,0,a748d354-7b52-4fe8-8354-b06520609b61,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.74,3.04,160.2,104.0,105.0,108.0,0.753,9.86,2.52,6.44,0.95,1.06,0.263,0.339,0.21,0.29,0.428,111.0,100.0,106.0,100.0,107.0,110.0,110.0,104.0,108.0,126.0,107.0,115.0,92.0,97.0,95.0,95.0,106.0,106.0,0.187,0.408,0.106,0.078,0.116,0.106,0.76,-0.08,0.68,2.63,1.84,-1.22,95.2,91.0,86.0,94.5,84.6,81.7,0.214,0.408,0.286,0.189,0.259,0.153,0.133,0.227,0.302,0.22,0.458,0.38,0.25,0.393,0.182,0.167,0.238,0.41,,,,,,,,,,,,,,,
11,2024-07-29,745547,Strikeout,strikeout,True,683011,554430,Anthony Volpe,Zack Wheeler,0,ede018e6-8a23-47e8-bba6-2962fcd16c80,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.74,3.04,160.2,104.0,105.0,108.0,0.753,9.86,2.52,6.44,0.95,1.06,0.263,0.339,0.21,0.29,0.428,111.0,100.0,106.0,100.0,107.0,110.0,110.0,104.0,108.0,126.0,107.0,115.0,92.0,97.0,95.0,95.0,106.0,106.0,0.187,0.408,0.106,0.078,0.116,0.106,0.76,-0.08,0.68,2.63,1.84,-1.22,95.2,91.0,86.0,94.5,84.6,81.7,0.214,0.408,0.286,0.189,0.259,0.153,0.133,0.227,0.302,0.22,0.458,0.38,0.25,0.393,0.182,0.167,0.238,0.41,,,,,,,,,,,,,,,
12,2024-07-29,745547,Groundout,field_out,True,664761,661563,Alec Bohm,Luis Gil,0,7b7842d0-b96f-4733-8d05-5cdc91013832,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.39,3.6,124.2,94.0,110.0,101.0,0.743,10.4,4.76,5.99,0.87,0.83,0.245,0.435,0.176,0.317,0.398,,,,128.0,95.0,103.0,,,,106.0,93.0,104.0,,,,,,,,0.499,,,0.237,,0.23,,,,1.66,,96.8,,,,87.9,,0.201,0.375,0.283,,,,,,,,,,,,,,,,81.0,93.0,94.0,0.264,0.43,91.7,0.159,0.278,0.321,0.182,0.273,0.27,,,
13,2024-07-29,745547,Strikeout,strikeout,True,669016,661563,Brandon Marsh,Luis Gil,0,1e75a789-60e1-42b2-97f9-c98479af7ba0,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.39,3.6,124.2,94.0,110.0,101.0,0.743,10.4,4.76,5.99,0.87,0.83,0.245,0.435,0.176,0.317,0.398,,,,128.0,95.0,103.0,,,,106.0,93.0,104.0,,,,,,,,0.499,,,0.237,,0.23,,,,1.66,,96.8,,,,87.9,,0.201,0.375,0.283,,,,,,,,,,,,,,,,81.0,93.0,94.0,0.264,0.43,91.7,0.159,0.278,0.321,0.182,0.273,0.27,,,
14,2024-07-29,745547,Strikeout,strikeout,True,592663,661563,J.T. Realmuto,Luis Gil,0,29088989-35ae-44e3-a530-830189e87118,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.39,3.6,124.2,94.0,110.0,101.0,0.743,10.4,4.76,5.99,0.87,0.83,0.245,0.435,0.176,0.317,0.398,,,,128.0,95.0,103.0,,,,106.0,93.0,104.0,,,,,,,,0.499,,,0.237,,0.23,,,,1.66,,96.8,,,,87.9,,0.201,0.375,0.283,,,,,,,,,,,,,,,,81.0,93.0,94.0,0.264,0.43,91.7,0.159,0.278,0.321,0.182,0.273,0.27,,,
15,2024-07-29,745547,Walk,walk,False,657077,554430,Alex Verdugo,Zack Wheeler,0,f1b28dfd-2643-4a27-91e5-32c9e7c884f5,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.74,3.04,160.2,104.0,105.0,108.0,0.753,9.86,2.52,6.44,0.95,1.06,0.263,0.339,0.21,0.29,0.428,111.0,100.0,106.0,100.0,107.0,110.0,110.0,104.0,108.0,126.0,107.0,115.0,92.0,97.0,95.0,95.0,106.0,106.0,0.187,0.408,0.106,0.078,0.116,0.106,0.76,-0.08,0.68,2.63,1.84,-1.22,95.2,91.0,86.0,94.5,84.6,81.7,0.214,0.408,0.286,0.189,0.259,0.153,0.133,0.227,0.302,0.22,0.458,0.38,0.25,0.393,0.182,0.167,0.238,0.41,,,,,,,,,,,,,,,
16,2024-07-29,745547,Double Play,double_play,True,665742,554430,Juan Soto,Zack Wheeler,1,f198644e-aa33-4ff5-9813-10e71c22a1a4,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.74,3.04,160.2,104.0,105.0,108.0,0.753,9.86,2.52,6.44,0.95,1.06,0.263,0.339,0.21,0.29,0.428,111.0,100.0,106.0,100.0,107.0,110.0,110.0,104.0,108.0,126.0,107.0,115.0,92.0,97.0,95.0,95.0,106.0,106.0,0.187,0.408,0.106,0.078,0.116,0.106,0.76,-0.08,0.68,2.63,1.84,-1.22,95.2,91.0,86.0,94.5,84.6,81.7,0.214,0.408,0.286,0.189,0.259,0.153,0.133,0.227,0.302,0.22,0.458,0.38,0.25,0.393,0.182,0.167,0.238,0.41,,,,,,,,,,,,,,,
17,2024-07-29,745547,Strikeout,strikeout,True,592450,554430,Aaron Judge,Zack Wheeler,0,2b8eeb0f-7a65-4a94-bcde-9a62d3c78753,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.74,3.04,160.2,104.0,105.0,108.0,0.753,9.86,2.52,6.44,0.95,1.06,0.263,0.339,0.21,0.29,0.428,111.0,100.0,106.0,100.0,107.0,110.0,110.0,104.0,108.0,126.0,107.0,115.0,92.0,97.0,95.0,95.0,106.0,106.0,0.187,0.408,0.106,0.078,0.116,0.106,0.76,-0.08,0.68,2.63,1.84,-1.22,95.2,91.0,86.0,94.5,84.6,81.7,0.214,0.408,0.286,0.189,0.259,0.153,0.133,0.227,0.302,0.22,0.458,0.38,0.25,0.393,0.182,0.167,0.238,0.41,,,,,,,,,,,,,,,
18,2024-07-29,745547,Single,single,False,592206,661563,Nick Castellanos,Luis Gil,0,4acd7572-0a1c-477f-a128-263f7224e4af,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.39,3.6,124.2,94.0,110.0,101.0,0.743,10.4,4.76,5.99,0.87,0.83,0.245,0.435,0.176,0.317,0.398,,,,128.0,95.0,103.0,,,,106.0,93.0,104.0,,,,,,,,0.499,,,0.237,,0.23,,,,1.66,,96.8,,,,87.9,,0.201,0.375,0.283,,,,,,,,,,,,,,,,81.0,93.0,94.0,0.264,0.43,91.7,0.159,0.278,0.321,0.182,0.273,0.27,,,
19,2024-07-29,745547,Single,single,False,681082,661563,Bryson Stott,Luis Gil,1,979c485f-b436-4118-93f2-b708f3c7a33b,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.39,3.6,124.2,94.0,110.0,101.0,0.743,10.4,4.76,5.99,0.87,0.83,0.245,0.435,0.176,0.317,0.398,,,,128.0,95.0,103.0,,,,106.0,93.0,104.0,,,,,,,,0.499,,,0.237,,0.23,,,,1.66,,96.8,,,,87.9,,0.201,0.375,0.283,,,,,,,,,,,,,,,,81.0,93.0,94.0,0.264,0.43,91.7,0.159,0.278,0.321,0.182,0.273,0.27,,,
20,2024-07-29,745547,Strikeout,strikeout,True,669720,661563,Austin Hays,Luis Gil,0,3a0b5be4-a132-4bfc-9477-4fad95524b54,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.39,3.6,124.2,94.0,110.0,101.0,0.743,10.4,4.76,5.99,0.87,0.83,0.245,0.435,0.176,0.317,0.398,,,,128.0,95.0,103.0,,,,106.0,93.0,104.0,,,,,,,,0.499,,,0.237,,0.23,,,,1.66,,96.8,,,,87.9,,0.201,0.375,0.283,,,,,,,,,,,,,,,,81.0,93.0,94.0,0.264,0.43,91.7,0.159,0.278,0.321,0.182,0.273,0.27,,,
21,2024-07-29,745547,Walk,walk,False,656941,661563,Kyle Schwarber,Luis Gil,1,fbeab0db-3ff5-42d9-8941-ae911d11088a,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.39,3.6,124.2,94.0,110.0,101.0,0.743,10.4,4.76,5.99,0.87,0.83,0.245,0.435,0.176,0.317,0.398,,,,128.0,95.0,103.0,,,,106.0,93.0,104.0,,,,,,,,0.499,,,0.237,,0.23,,,,1.66,,96.8,,,,87.9,,0.201,0.375,0.283,,,,,,,,,,,,,,,,81.0,93.0,94.0,0.264,0.43,91.7,0.159,0.278,0.321,0.182,0.273,0.27,,,
22,2024-07-29,745547,Forceout,force_out,True,607208,661563,Trea Turner,Luis Gil,1,56e44f0d-c3d5-46fd-9700-99a4df7ee73a,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.39,3.6,124.2,94.0,110.0,101.0,0.743,10.4,4.76,5.99,0.87,0.83,0.245,0.435,0.176,0.317,0.398,,,,128.0,95.0,103.0,,,,106.0,93.0,104.0,,,,,,,,0.499,,,0.237,,0.23,,,,1.66,,96.8,,,,87.9,,0.201,0.375,0.283,,,,,,,,,,,,,,,,81.0,93.0,94.0,0.264,0.43,91.7,0.159,0.278,0.321,0.182,0.273,0.27,,,
23,2024-07-29,745547,Flyout,field_out,True,547180,661563,Bryce Harper,Luis Gil,0,c335dcc1-a46c-4d52-bd55-97941d722d7c,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.39,3.6,124.2,94.0,110.0,101.0,0.743,10.4,4.76,5.99,0.87,0.83,0.245,0.435,0.176,0.317,0.398,,,,128.0,95.0,103.0,,,,106.0,93.0,104.0,,,,,,,,0.499,,,0.237,,0.23,,,,1.66,,96.8,,,,87.9,,0.201,0.375,0.283,,,,,,,,,,,,,,,,81.0,93.0,94.0,0.264,0.43,91.7,0.159,0.278,0.321,0.182,0.273,0.27,,,
24,2024-07-29,745547,Strikeout,strikeout,True,669224,554430,Austin Wells,Zack Wheeler,0,f25236e9-d1d2-418d-8560-4371887c6ac0,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.74,3.04,160.2,104.0,105.0,108.0,0.753,9.86,2.52,6.44,0.95,1.06,0.263,0.339,0.21,0.29,0.428,111.0,100.0,106.0,100.0,107.0,110.0,110.0,104.0,108.0,126.0,107.0,115.0,92.0,97.0,95.0,95.0,106.0,106.0,0.187,0.408,0.106,0.078,0.116,0.106,0.76,-0.08,0.68,2.63,1.84,-1.22,95.2,91.0,86.0,94.5,84.6,81.7,0.214,0.408,0.286,0.189,0.259,0.153,0.133,0.227,0.302,0.22,0.458,0.38,0.25,0.393,0.182,0.167,0.238,0.41,,,,,,,,,,,,,,,
25,2024-07-29,745547,Flyout,field_out,True,519317,554430,Giancarlo Stanton,Zack Wheeler,0,7936e2b9-ba73-4335-96af-97e51a6e4bd5,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.74,3.04,160.2,104.0,105.0,108.0,0.753,9.86,2.52,6.44,0.95,1.06,0.263,0.339,0.21,0.29,0.428,111.0,100.0,106.0,100.0,107.0,110.0,110.0,104.0,108.0,126.0,107.0,115.0,92.0,97.0,95.0,95.0,106.0,106.0,0.187,0.408,0.106,0.078,0.116,0.106,0.76,-0.08,0.68,2.63,1.84,-1.22,95.2,91.0,86.0,94.5,84.6,81.7,0.214,0.408,0.286,0.189,0.259,0.153,0.133,0.227,0.302,0.22,0.458,0.38,0.25,0.393,0.182,0.167,0.238,0.41,,,,,,,,,,,,,,,
26,2024-07-29,745547,Walk,walk,False,665862,554430,Jazz Chisholm Jr.,Zack Wheeler,0,4e4a96d1-a03b-4cc2-ae11-865f43a8dad5,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.74,3.04,160.2,104.0,105.0,108.0,0.753,9.86,2.52,6.44,0.95,1.06,0.263,0.339,0.21,0.29,0.428,111.0,100.0,106.0,100.0,107.0,110.0,110.0,104.0,108.0,126.0,107.0,115.0,92.0,97.0,95.0,95.0,106.0,106.0,0.187,0.408,0.106,0.078,0.116,0.106,0.76,-0.08,0.68,2.63,1.84,-1.22,95.2,91.0,86.0,94.5,84.6,81.7,0.214,0.408,0.286,0.189,0.259,0.153,0.133,0.227,0.302,0.22,0.458,0.38,0.25,0.393,0.182,0.167,0.238,0.41,,,,,,,,,,,,,,,
27,2024-07-29,745547,Pickoff 1B,pickoff_1b,True,650402,554430,Gleyber Torres,Zack Wheeler,0,f98d9146-2d87-44d0-a9d6-e18486b02da6,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.74,3.04,160.2,104.0,105.0,108.0,0.753,9.86,2.52,6.44,0.95,1.06,0.263,0.339,0.21,0.29,0.428,111.0,100.0,106.0,100.0,107.0,110.0,110.0,104.0,108.0,126.0,107.0,115.0,92.0,97.0,95.0,95.0,106.0,106.0,0.187,0.408,0.106,0.078,0.116,0.106,0.76,-0.08,0.68,2.63,1.84,-1.22,95.2,91.0,86.0,94.5,84.6,81.7,0.214,0.408,0.286,0.189,0.259,0.153,0.133,0.227,0.302,0.22,0.458,0.38,0.25,0.393,0.182,0.167,0.238,0.41,,,,,,,,,,,,,,,
28,2024-07-29,745547,Strikeout,strikeout,True,664761,661563,Alec Bohm,Luis Gil,0,2e3d443e-ab4a-4496-b934-f9598cbb021a,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.39,3.6,124.2,94.0,110.0,101.0,0.743,10.4,4.76,5.99,0.87,0.83,0.245,0.435,0.176,0.317,0.398,,,,128.0,95.0,103.0,,,,106.0,93.0,104.0,,,,,,,,0.499,,,0.237,,0.23,,,,1.66,,96.8,,,,87.9,,0.201,0.375,0.283,,,,,,,,,,,,,,,,81.0,93.0,94.0,0.264,0.43,91.7,0.159,0.278,0.321,0.182,0.273,0.27,,,
29,2024-07-29,745547,Home Run,home_run,False,669016,661563,Brandon Marsh,Luis Gil,0,f8520405-fe05-422f-b63c-f6cb629f3003,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.39,3.6,124.2,94.0,110.0,101.0,0.743,10.4,4.76,5.99,0.87,0.83,0.245,0.435,0.176,0.317,0.398,,,,128.0,95.0,103.0,,,,106.0,93.0,104.0,,,,,,,,0.499,,,0.237,,0.23,,,,1.66,,96.8,,,,87.9,,0.201,0.375,0.283,,,,,,,,,,,,,,,,81.0,93.0,94.0,0.264,0.43,91.7,0.159,0.278,0.321,0.182,0.273,0.27,,,
30,2024-07-29,745547,Strikeout,strikeout,True,592663,661563,J.T. Realmuto,Luis Gil,0,fb19ef2d-59c0-4ab5-a795-cfdd717dc5ed,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.39,3.6,124.2,94.0,110.0,101.0,0.743,10.4,4.76,5.99,0.87,0.83,0.245,0.435,0.176,0.317,0.398,,,,128.0,95.0,103.0,,,,106.0,93.0,104.0,,,,,,,,0.499,,,0.237,,0.23,,,,1.66,,96.8,,,,87.9,,0.201,0.375,0.283,,,,,,,,,,,,,,,,81.0,93.0,94.0,0.264,0.43,91.7,0.159,0.278,0.321,0.182,0.273,0.27,,,
31,2024-07-29,745547,Flyout,field_out,True,592206,661563,Nick Castellanos,Luis Gil,0,603cc577-428f-4b01-9331-4492b13c1c36,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.39,3.6,124.2,94.0,110.0,101.0,0.743,10.4,4.76,5.99,0.87,0.83,0.245,0.435,0.176,0.317,0.398,,,,128.0,95.0,103.0,,,,106.0,93.0,104.0,,,,,,,,0.499,,,0.237,,0.23,,,,1.66,,96.8,,,,87.9,,0.201,0.375,0.283,,,,,,,,,,,,,,,,81.0,93.0,94.0,0.264,0.43,91.7,0.159,0.278,0.321,0.182,0.273,0.27,,,
32,2024-07-29,745547,Groundout,field_out,True,650402,554430,Gleyber Torres,Zack Wheeler,0,28040ffd-7fb1-4c21-846d-836dda9804b7,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.74,3.04,160.2,104.0,105.0,108.0,0.753,9.86,2.52,6.44,0.95,1.06,0.263,0.339,0.21,0.29,0.428,111.0,100.0,106.0,100.0,107.0,110.0,110.0,104.0,108.0,126.0,107.0,115.0,92.0,97.0,95.0,95.0,106.0,106.0,0.187,0.408,0.106,0.078,0.116,0.106,0.76,-0.08,0.68,2.63,1.84,-1.22,95.2,91.0,86.0,94.5,84.6,81.7,0.214,0.408,0.286,0.189,0.259,0.153,0.133,0.227,0.302,0.22,0.458,0.38,0.25,0.393,0.182,0.167,0.238,0.41,,,,,,,,,,,,,,,
33,2024-07-29,745547,Single,single,False,700250,554430,Ben Rice,Zack Wheeler,0,ee4664af-2eed-42ea-8865-9009d7882ad8,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.74,3.04,160.2,104.0,105.0,108.0,0.753,9.86,2.52,6.44,0.95,1.06,0.263,0.339,0.21,0.29,0.428,111.0,100.0,106.0,100.0,107.0,110.0,110.0,104.0,108.0,126.0,107.0,115.0,92.0,97.0,95.0,95.0,106.0,106.0,0.187,0.408,0.106,0.078,0.116,0.106,0.76,-0.08,0.68,2.63,1.84,-1.22,95.2,91.0,86.0,94.5,84.6,81.7,0.214,0.408,0.286,0.189,0.259,0.153,0.133,0.227,0.302,0.22,0.458,0.38,0.25,0.393,0.182,0.167,0.238,0.41,,,,,,,,,,,,,,,
