,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff
10,2024-08-10,745304,Groundout,field_out,True,676632,657277,Bligh Madris,Logan Webb,0,bc19ac13-aeb4-40ce-8d21-462e597ec0a4,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.24,4.26,177.2,104.0,113.0,107.0,0.814,7.6,2.23,8.56,0.46,2.48,0.234,0.372,0.166,0.289,0.4,136.0,106.0,114.0,58.0,106.0,89.0,97.0,103.0,100.0,122.0,104.0,113.0,57.0,111.0,109.0,0.394,0.052,0.012,0.215,0.327,-0.22,4.89,1.48,0.17,0.46,92.4,90.5,87.3,92.4,83.7,0.262,0.373,0.212,0.251,0.328,0.153,0.248,0.344,0.258,0.188,0.25,0.328,0.0,0.0,0.188,,,,,,,,,,,,,,,,,,,,,
11,2024-08-10,745304,Flyout,field_out,True,678009,657277,Parker Meadows,Logan Webb,0,12d099aa-72b3-420d-990b-f6d5ca379cff,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.24,4.26,177.2,104.0,113.0,107.0,0.814,7.6,2.23,8.56,0.46,2.48,0.234,0.372,0.166,0.289,0.4,136.0,106.0,114.0,58.0,106.0,89.0,97.0,103.0,100.0,122.0,104.0,113.0,57.0,111.0,109.0,0.394,0.052,0.012,0.215,0.327,-0.22,4.89,1.48,0.17,0.46,92.4,90.5,87.3,92.4,83.7,0.262,0.373,0.212,0.251,0.328,0.153,0.248,0.344,0.258,0.188,0.25,0.328,0.0,0.0,0.188,,,,,,,,,,,,,,,,,,,,,
12,2024-08-10,745304,Flyout,field_out,True,573262,676428,Mike Yastrzemski,Brant Hurter,0,ddfb62fe-1602-46a1-a16f-0444915d131f,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,3.57,2.66,22.2,103.0,91.0,97.0,0.827,8.34,1.19,6.75,1.19,1.95,0.182,0.424,0.182,0.273,0.489,58.0,95.0,81.0,52.0,108.0,97.0,96.0,105.0,95.0,108.0,104.0,107.0,,,,0.498,0.08,,0.291,0.131,2.84,,2.1,-1.01,-1.11,92.3,,86.2,92.6,83.6,0.25,0.5,0.211,0.229,0.375,0.082,0.167,0.458,0.351,0.0,0.0,0.333,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-08-10,745304,Groundout,field_out,True,666464,676428,Jerar Encarnacion,Brant Hurter,0,ac868a84-ae4c-4cbd-bd20-fc944851b6b0,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,3.57,2.66,22.2,103.0,91.0,97.0,0.827,8.34,1.19,6.75,1.19,1.95,0.182,0.424,0.182,0.273,0.489,58.0,95.0,81.0,52.0,108.0,97.0,96.0,105.0,95.0,108.0,104.0,107.0,,,,0.498,0.08,,0.291,0.131,2.84,,2.1,-1.01,-1.11,92.3,,86.2,92.6,83.6,0.25,0.5,0.211,0.229,0.375,0.082,0.167,0.458,0.351,0.0,0.0,0.333,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-08-10,745304,Strikeout,strikeout,True,689172,676428,Brett Wisely,Brant Hurter,0,8a883845-6c07-4213-9d49-4b751fddc51b,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,3.57,2.66,22.2,103.0,91.0,97.0,0.827,8.34,1.19,6.75,1.19,1.95,0.182,0.424,0.182,0.273,0.489,58.0,95.0,81.0,52.0,108.0,97.0,96.0,105.0,95.0,108.0,104.0,107.0,,,,0.498,0.08,,0.291,0.131,2.84,,2.1,-1.01,-1.11,92.3,,86.2,92.6,83.6,0.25,0.5,0.211,0.229,0.375,0.082,0.167,0.458,0.351,0.0,0.0,0.333,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-08-10,745304,Strikeout,strikeout,True,693307,657277,Dillon Dingler,Logan Webb,0,31fc2e45-629a-4254-911c-1f53a109e2f1,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.24,4.26,177.2,104.0,113.0,107.0,0.814,7.6,2.23,8.56,0.46,2.48,0.234,0.372,0.166,0.289,0.4,136.0,106.0,114.0,58.0,106.0,89.0,97.0,103.0,100.0,122.0,104.0,113.0,57.0,111.0,109.0,0.394,0.052,0.012,0.215,0.327,-0.22,4.89,1.48,0.17,0.46,92.4,90.5,87.3,92.4,83.7,0.262,0.373,0.212,0.251,0.328,0.153,0.248,0.344,0.258,0.188,0.25,0.328,0.0,0.0,0.188,,,,,,,,,,,,,,,,,,,,,
16,2024-08-10,745304,Strikeout,strikeout,True,595879,657277,Javier Báez,Logan Webb,0,1aa26803-89e7-41ff-a118-a00bc0ea6f7c,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.24,4.26,177.2,104.0,113.0,107.0,0.814,7.6,2.23,8.56,0.46,2.48,0.234,0.372,0.166,0.289,0.4,136.0,106.0,114.0,58.0,106.0,89.0,97.0,103.0,100.0,122.0,104.0,113.0,57.0,111.0,109.0,0.394,0.052,0.012,0.215,0.327,-0.22,4.89,1.48,0.17,0.46,92.4,90.5,87.3,92.4,83.7,0.262,0.373,0.212,0.251,0.328,0.153,0.248,0.344,0.258,0.188,0.25,0.328,0.0,0.0,0.188,,,,,,,,,,,,,,,,,,,,,
17,2024-08-10,745304,Groundout,field_out,True,668723,657277,Ryan Vilade,Logan Webb,0,6baef012-8efb-48b4-a6c2-c4c7a4c3614c,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.24,4.26,177.2,104.0,113.0,107.0,0.814,7.6,2.23,8.56,0.46,2.48,0.234,0.372,0.166,0.289,0.4,136.0,106.0,114.0,58.0,106.0,89.0,97.0,103.0,100.0,122.0,104.0,113.0,57.0,111.0,109.0,0.394,0.052,0.012,0.215,0.327,-0.22,4.89,1.48,0.17,0.46,92.4,90.5,87.3,92.4,83.7,0.262,0.373,0.212,0.251,0.328,0.153,0.248,0.344,0.258,0.188,0.25,0.328,0.0,0.0,0.188,,,,,,,,,,,,,,,,,,,,,
18,2024-08-10,745304,Flyout,field_out,True,666149,676428,Tyler Fitzgerald,Brant Hurter,0,d321447a-ec35-4888-b8da-a76b6337f3d4,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,3.57,2.66,22.2,103.0,91.0,97.0,0.827,8.34,1.19,6.75,1.19,1.95,0.182,0.424,0.182,0.273,0.489,58.0,95.0,81.0,52.0,108.0,97.0,96.0,105.0,95.0,108.0,104.0,107.0,,,,0.498,0.08,,0.291,0.131,2.84,,2.1,-1.01,-1.11,92.3,,86.2,92.6,83.6,0.25,0.5,0.211,0.229,0.375,0.082,0.167,0.458,0.351,0.0,0.0,0.333,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-10,745304,Strikeout,strikeout,True,671218,676428,Heliot Ramos,Brant Hurter,0,ff239ef7-3f19-44e4-9492-e1bfb0e326cb,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,3.57,2.66,22.2,103.0,91.0,97.0,0.827,8.34,1.19,6.75,1.19,1.95,0.182,0.424,0.182,0.273,0.489,58.0,95.0,81.0,52.0,108.0,97.0,96.0,105.0,95.0,108.0,104.0,107.0,,,,0.498,0.08,,0.291,0.131,2.84,,2.1,-1.01,-1.11,92.3,,86.2,92.6,83.6,0.25,0.5,0.211,0.229,0.375,0.082,0.167,0.458,0.351,0.0,0.0,0.333,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-10,745304,Strikeout,strikeout,True,624424,676428,Michael Conforto,Brant Hurter,0,74e29b2e-0ec7-43b9-94a8-d7af4adee20d,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,3.57,2.66,22.2,103.0,91.0,97.0,0.827,8.34,1.19,6.75,1.19,1.95,0.182,0.424,0.182,0.273,0.489,58.0,95.0,81.0,52.0,108.0,97.0,96.0,105.0,95.0,108.0,104.0,107.0,,,,0.498,0.08,,0.291,0.131,2.84,,2.1,-1.01,-1.11,92.3,,86.2,92.6,83.6,0.25,0.5,0.211,0.229,0.375,0.082,0.167,0.458,0.351,0.0,0.0,0.333,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-08-10,745304,Single,single,False,668731,657277,Akil Baddoo,Logan Webb,0,d515fac0-c8d3-47cb-9cef-ea2b02ca2e28,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.24,4.26,177.2,104.0,113.0,107.0,0.814,7.6,2.23,8.56,0.46,2.48,0.234,0.372,0.166,0.289,0.4,136.0,106.0,114.0,58.0,106.0,89.0,97.0,103.0,100.0,122.0,104.0,113.0,57.0,111.0,109.0,0.394,0.052,0.012,0.215,0.327,-0.22,4.89,1.48,0.17,0.46,92.4,90.5,87.3,92.4,83.7,0.262,0.373,0.212,0.251,0.328,0.153,0.248,0.344,0.258,0.188,0.25,0.328,0.0,0.0,0.188,,,,,,,,,,,,,,,,,,,,,
22,2024-08-10,745304,Groundout,field_out,True,690993,657277,Colt Keith,Logan Webb,1,a37c1321-63da-44b6-82eb-bcee97c48888,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.24,4.26,177.2,104.0,113.0,107.0,0.814,7.6,2.23,8.56,0.46,2.48,0.234,0.372,0.166,0.289,0.4,136.0,106.0,114.0,58.0,106.0,89.0,97.0,103.0,100.0,122.0,104.0,113.0,57.0,111.0,109.0,0.394,0.052,0.012,0.215,0.327,-0.22,4.89,1.48,0.17,0.46,92.4,90.5,87.3,92.4,83.7,0.262,0.373,0.212,0.251,0.328,0.153,0.248,0.344,0.258,0.188,0.25,0.328,0.0,0.0,0.188,,,,,,,,,,,,,,,,,,,,,
23,2024-08-10,745304,Strikeout,strikeout,True,669234,657277,Justyn-Henry Malloy,Logan Webb,0,6b30b057-8fa9-4c03-8435-ff88c647b145,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.24,4.26,177.2,104.0,113.0,107.0,0.814,7.6,2.23,8.56,0.46,2.48,0.234,0.372,0.166,0.289,0.4,136.0,106.0,114.0,58.0,106.0,89.0,97.0,103.0,100.0,122.0,104.0,113.0,57.0,111.0,109.0,0.394,0.052,0.012,0.215,0.327,-0.22,4.89,1.48,0.17,0.46,92.4,90.5,87.3,92.4,83.7,0.262,0.373,0.212,0.251,0.328,0.153,0.248,0.344,0.258,0.188,0.25,0.328,0.0,0.0,0.188,,,,,,,,,,,,,,,,,,,,,
24,2024-08-10,745304,Flyout,field_out,True,570482,657277,Gio Urshela,Logan Webb,0,861d6167-bb7b-4de1-996c-c45d6b574ac9,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.24,4.26,177.2,104.0,113.0,107.0,0.814,7.6,2.23,8.56,0.46,2.48,0.234,0.372,0.166,0.289,0.4,136.0,106.0,114.0,58.0,106.0,89.0,97.0,103.0,100.0,122.0,104.0,113.0,57.0,111.0,109.0,0.394,0.052,0.012,0.215,0.327,-0.22,4.89,1.48,0.17,0.46,92.4,90.5,87.3,92.4,83.7,0.262,0.373,0.212,0.251,0.328,0.153,0.248,0.344,0.258,0.188,0.25,0.328,0.0,0.0,0.188,,,,,,,,,,,,,,,,,,,,,
25,2024-08-10,745304,Groundout,field_out,True,656305,676428,Matt Chapman,Brant Hurter,0,d9230c04-ec2a-46cf-9f1f-becc95e5c2dc,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,3.57,2.66,22.2,103.0,91.0,97.0,0.827,8.34,1.19,6.75,1.19,1.95,0.182,0.424,0.182,0.273,0.489,58.0,95.0,81.0,52.0,108.0,97.0,96.0,105.0,95.0,108.0,104.0,107.0,,,,0.498,0.08,,0.291,0.131,2.84,,2.1,-1.01,-1.11,92.3,,86.2,92.6,83.6,0.25,0.5,0.211,0.229,0.375,0.082,0.167,0.458,0.351,0.0,0.0,0.333,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-08-10,745304,Groundout,field_out,True,672275,676428,Patrick Bailey,Brant Hurter,0,c47870dd-63ff-4152-a840-0fa0880d7fc8,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,3.57,2.66,22.2,103.0,91.0,97.0,0.827,8.34,1.19,6.75,1.19,1.95,0.182,0.424,0.182,0.273,0.489,58.0,95.0,81.0,52.0,108.0,97.0,96.0,105.0,95.0,108.0,104.0,107.0,,,,0.498,0.08,,0.291,0.131,2.84,,2.1,-1.01,-1.11,92.3,,86.2,92.6,83.6,0.25,0.5,0.211,0.229,0.375,0.082,0.167,0.458,0.351,0.0,0.0,0.333,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-10,745304,Groundout,field_out,True,592192,676428,Mark Canha,Brant Hurter,0,6fe6e067-56ca-4d6c-b2c5-fff64481bf6f,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,3.57,2.66,22.2,103.0,91.0,97.0,0.827,8.34,1.19,6.75,1.19,1.95,0.182,0.424,0.182,0.273,0.489,58.0,95.0,81.0,52.0,108.0,97.0,96.0,105.0,95.0,108.0,104.0,107.0,,,,0.498,0.08,,0.291,0.131,2.84,,2.1,-1.01,-1.11,92.3,,86.2,92.6,83.6,0.25,0.5,0.211,0.229,0.375,0.082,0.167,0.458,0.351,0.0,0.0,0.333,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-10,745304,Lineout,field_out,True,676632,657277,Bligh Madris,Logan Webb,0,6098f312-1316-4cd4-b53c-ea3d4335200f,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.24,4.26,177.2,104.0,113.0,107.0,0.814,7.6,2.23,8.56,0.46,2.48,0.234,0.372,0.166,0.289,0.4,136.0,106.0,114.0,58.0,106.0,89.0,97.0,103.0,100.0,122.0,104.0,113.0,57.0,111.0,109.0,0.394,0.052,0.012,0.215,0.327,-0.22,4.89,1.48,0.17,0.46,92.4,90.5,87.3,92.4,83.7,0.262,0.373,0.212,0.251,0.328,0.153,0.248,0.344,0.258,0.188,0.25,0.328,0.0,0.0,0.188,,,,,,,,,,,,,,,,,,,,,
29,2024-08-10,745304,Triple,triple,False,678009,657277,Parker Meadows,Logan Webb,0,a3a79a68-243b-4e5e-802b-246425339461,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.24,4.26,177.2,104.0,113.0,107.0,0.814,7.6,2.23,8.56,0.46,2.48,0.234,0.372,0.166,0.289,0.4,136.0,106.0,114.0,58.0,106.0,89.0,97.0,103.0,100.0,122.0,104.0,113.0,57.0,111.0,109.0,0.394,0.052,0.012,0.215,0.327,-0.22,4.89,1.48,0.17,0.46,92.4,90.5,87.3,92.4,83.7,0.262,0.373,0.212,0.251,0.328,0.153,0.248,0.344,0.258,0.188,0.25,0.328,0.0,0.0,0.188,,,,,,,,,,,,,,,,,,,,,
30,2024-08-10,745304,Fielders Choice,fielders_choice,False,693307,657277,Dillon Dingler,Logan Webb,1,3078e332-b3ee-4425-8b5b-0fffb97ae39a,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.24,4.26,177.2,104.0,113.0,107.0,0.814,7.6,2.23,8.56,0.46,2.48,0.234,0.372,0.166,0.289,0.4,136.0,106.0,114.0,58.0,106.0,89.0,97.0,103.0,100.0,122.0,104.0,113.0,57.0,111.0,109.0,0.394,0.052,0.012,0.215,0.327,-0.22,4.89,1.48,0.17,0.46,92.4,90.5,87.3,92.4,83.7,0.262,0.373,0.212,0.251,0.328,0.153,0.248,0.344,0.258,0.188,0.25,0.328,0.0,0.0,0.188,,,,,,,,,,,,,,,,,,,,,
31,2024-08-10,745304,Strikeout,strikeout,True,595879,657277,Javier Báez,Logan Webb,0,6b9a8ee2-48cd-413f-922e-69f748321edd,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.24,4.26,177.2,104.0,113.0,107.0,0.814,7.6,2.23,8.56,0.46,2.48,0.234,0.372,0.166,0.289,0.4,136.0,106.0,114.0,58.0,106.0,89.0,97.0,103.0,100.0,122.0,104.0,113.0,57.0,111.0,109.0,0.394,0.052,0.012,0.215,0.327,-0.22,4.89,1.48,0.17,0.46,92.4,90.5,87.3,92.4,83.7,0.262,0.373,0.212,0.251,0.328,0.153,0.248,0.344,0.258,0.188,0.25,0.328,0.0,0.0,0.188,,,,,,,,,,,,,,,,,,,,,
32,2024-08-10,745304,Strikeout,strikeout,True,668723,657277,Ryan Vilade,Logan Webb,0,2307c398-2cb7-4a20-8c37-0c4e789d4321,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.24,4.26,177.2,104.0,113.0,107.0,0.814,7.6,2.23,8.56,0.46,2.48,0.234,0.372,0.166,0.289,0.4,136.0,106.0,114.0,58.0,106.0,89.0,97.0,103.0,100.0,122.0,104.0,113.0,57.0,111.0,109.0,0.394,0.052,0.012,0.215,0.327,-0.22,4.89,1.48,0.17,0.46,92.4,90.5,87.3,92.4,83.7,0.262,0.373,0.212,0.251,0.328,0.153,0.248,0.344,0.258,0.188,0.25,0.328,0.0,0.0,0.188,,,,,,,,,,,,,,,,,,,,,
33,2024-08-10,745304,Single,single,False,573262,676428,Mike Yastrzemski,Brant Hurter,0,7af2429e-5130-420a-aebb-0bd82bdbe1d4,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,3.57,2.66,22.2,103.0,91.0,97.0,0.827,8.34,1.19,6.75,1.19,1.95,0.182,0.424,0.182,0.273,0.489,58.0,95.0,81.0,52.0,108.0,97.0,96.0,105.0,95.0,108.0,104.0,107.0,,,,0.498,0.08,,0.291,0.131,2.84,,2.1,-1.01,-1.11,92.3,,86.2,92.6,83.6,0.25,0.5,0.211,0.229,0.375,0.082,0.167,0.458,0.351,0.0,0.0,0.333,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-08-10,745304,Single,single,False,666464,676428,Jerar Encarnacion,Brant Hurter,1,fa5d499e-5bfd-4474-aaeb-031b80339059,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,3.57,2.66,22.2,103.0,91.0,97.0,0.827,8.34,1.19,6.75,1.19,1.95,0.182,0.424,0.182,0.273,0.489,58.0,95.0,81.0,52.0,108.0,97.0,96.0,105.0,95.0,108.0,104.0,107.0,,,,0.498,0.08,,0.291,0.131,2.84,,2.1,-1.01,-1.11,92.3,,86.2,92.6,83.6,0.25,0.5,0.211,0.229,0.375,0.082,0.167,0.458,0.351,0.0,0.0,0.333,,,,,,,,,,,,,,,,,,,,,,,,
