,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff
10,2024-06-23,745727,Strikeout,strikeout,True,594807,641482,Adam Duvall,Nestor Cortes,0,9204e0da-3b0f-4a40-9751-b461c2d41ede,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,
11,2024-06-23,745727,Flyout,field_out,True,650402,608331,Gleyber Torres,Max Fried,0,362519f2-f0ad-4b5e-a9d0-d5ecacd9cbbe,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,95.0,102.0,103.0,83.0,94.0,94.0,97.0,98.0,97.0,97.0,96.0,95.0,88.0,93.0,92.0,0.162,0.311,0.055,0.119,0.145,0.76,-0.23,1.8,0.7,1.72,93.8,89.3,86.1,93.7,82.7,0.287,0.369,0.2,0.308,0.308,0.313,0.25,0.25,0.296,0.186,0.271,0.24,0.231,0.256,0.165,110.0,102.0,106.0,0.208,0.93,74.4,0.158,0.329,0.313
12,2024-06-23,745727,Lineout,field_out,True,518934,608331,DJ LeMahieu,Max Fried,0,24c44c59-c171-4f54-91d1-4db830527382,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,95.0,102.0,103.0,83.0,94.0,94.0,97.0,98.0,97.0,97.0,96.0,95.0,88.0,93.0,92.0,0.162,0.311,0.055,0.119,0.145,0.76,-0.23,1.8,0.7,1.72,93.8,89.3,86.1,93.7,82.7,0.287,0.369,0.2,0.308,0.308,0.313,0.25,0.25,0.296,0.186,0.271,0.24,0.231,0.256,0.165,110.0,102.0,106.0,0.208,0.93,74.4,0.158,0.329,0.313
13,2024-06-23,745727,Strikeout,strikeout,True,700250,608331,Ben Rice,Max Fried,0,0554004c-cf0c-4496-8952-8953091f6307,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,95.0,102.0,103.0,83.0,94.0,94.0,97.0,98.0,97.0,97.0,96.0,95.0,88.0,93.0,92.0,0.162,0.311,0.055,0.119,0.145,0.76,-0.23,1.8,0.7,1.72,93.8,89.3,86.1,93.7,82.7,0.287,0.369,0.2,0.308,0.308,0.313,0.25,0.25,0.296,0.186,0.271,0.24,0.231,0.256,0.165,110.0,102.0,106.0,0.208,0.93,74.4,0.158,0.329,0.313
14,2024-06-23,745727,Strikeout,strikeout,True,657656,641482,Ramón Laureano,Nestor Cortes,0,88b91cbe-d471-49de-9507-f88ebe27443a,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,
15,2024-06-23,745727,Lineout,field_out,True,606115,641482,Orlando Arcia,Nestor Cortes,0,791458fc-ff09-4381-9b83-8e74b42c5c00,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,
16,2024-06-23,745727,Home Run,home_run,False,672284,641482,Jarred Kelenic,Nestor Cortes,0,6424acd9-fa63-4c65-8cd3-d5cf57f13769,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,
17,2024-06-23,745727,Pop Out,field_out,True,645277,641482,Ozzie Albies,Nestor Cortes,0,517e1e5b-4bf2-4c7e-bdc0-0af55e235f31,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,
18,2024-06-23,745727,Groundout,field_out,True,624431,608331,Jose Trevino,Max Fried,0,2e6f7f71-ce88-4a15-882b-f3920e72f901,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,95.0,102.0,103.0,83.0,94.0,94.0,97.0,98.0,97.0,97.0,96.0,95.0,88.0,93.0,92.0,0.162,0.311,0.055,0.119,0.145,0.76,-0.23,1.8,0.7,1.72,93.8,89.3,86.1,93.7,82.7,0.287,0.369,0.2,0.308,0.308,0.313,0.25,0.25,0.296,0.186,0.271,0.24,0.231,0.256,0.165,110.0,102.0,106.0,0.208,0.93,74.4,0.158,0.329,0.313
19,2024-06-23,745727,Single,single,False,663757,608331,Trent Grisham,Max Fried,0,e6b82657-ecf3-4d3c-a25a-33da205d9202,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,95.0,102.0,103.0,83.0,94.0,94.0,97.0,98.0,97.0,97.0,96.0,95.0,88.0,93.0,92.0,0.162,0.311,0.055,0.119,0.145,0.76,-0.23,1.8,0.7,1.72,93.8,89.3,86.1,93.7,82.7,0.287,0.369,0.2,0.308,0.308,0.313,0.25,0.25,0.296,0.186,0.271,0.24,0.231,0.256,0.165,110.0,102.0,106.0,0.208,0.93,74.4,0.158,0.329,0.313
20,2024-06-23,745727,Grounded Into DP,grounded_into_double_play,True,683011,608331,Anthony Volpe,Max Fried,1,91725751-089e-457a-a122-dc3f170a4f64,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,95.0,102.0,103.0,83.0,94.0,94.0,97.0,98.0,97.0,97.0,96.0,95.0,88.0,93.0,92.0,0.162,0.311,0.055,0.119,0.145,0.76,-0.23,1.8,0.7,1.72,93.8,89.3,86.1,93.7,82.7,0.287,0.369,0.2,0.308,0.308,0.313,0.25,0.25,0.296,0.186,0.271,0.24,0.231,0.256,0.165,110.0,102.0,106.0,0.208,0.93,74.4,0.158,0.329,0.313
21,2024-06-23,745727,Single,single,False,542303,641482,Marcell Ozuna,Nestor Cortes,0,37fe6ed7-3220-4f31-8cb9-3b22e2ec4eeb,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,
22,2024-06-23,745727,Pop Out,field_out,True,621566,641482,Matt Olson,Nestor Cortes,0,8ec15301-d18c-4466-a7eb-f2fcbce85ee6,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,
23,2024-06-23,745727,Pop Out,field_out,True,663586,641482,Austin Riley,Nestor Cortes,0,ee8eb0d9-449e-417f-93f3-aadfda9c92ca,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,
24,2024-06-23,745727,Strikeout,strikeout,True,669221,641482,Sean Murphy,Nestor Cortes,1,43451692-6317-4d6f-a76e-5336525a3cab,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,
25,2024-06-23,745727,Groundout,field_out,True,665742,608331,Juan Soto,Max Fried,0,9ed13508-0ab4-47bd-9923-db828277820e,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,95.0,102.0,103.0,83.0,94.0,94.0,97.0,98.0,97.0,97.0,96.0,95.0,88.0,93.0,92.0,0.162,0.311,0.055,0.119,0.145,0.76,-0.23,1.8,0.7,1.72,93.8,89.3,86.1,93.7,82.7,0.287,0.369,0.2,0.308,0.308,0.313,0.25,0.25,0.296,0.186,0.271,0.24,0.231,0.256,0.165,110.0,102.0,106.0,0.208,0.93,74.4,0.158,0.329,0.313
26,2024-06-23,745727,Strikeout,strikeout,True,592450,608331,Aaron Judge,Max Fried,0,70d4df46-2ce9-4345-9863-47d4a22ff404,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,95.0,102.0,103.0,83.0,94.0,94.0,97.0,98.0,97.0,97.0,96.0,95.0,88.0,93.0,92.0,0.162,0.311,0.055,0.119,0.145,0.76,-0.23,1.8,0.7,1.72,93.8,89.3,86.1,93.7,82.7,0.287,0.369,0.2,0.308,0.308,0.313,0.25,0.25,0.296,0.186,0.271,0.24,0.231,0.256,0.165,110.0,102.0,106.0,0.208,0.93,74.4,0.158,0.329,0.313
27,2024-06-23,745727,Strikeout,strikeout,True,657077,608331,Alex Verdugo,Max Fried,0,86b102e6-4e7b-4fb4-879e-b2648e568958,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,95.0,102.0,103.0,83.0,94.0,94.0,97.0,98.0,97.0,97.0,96.0,95.0,88.0,93.0,92.0,0.162,0.311,0.055,0.119,0.145,0.76,-0.23,1.8,0.7,1.72,93.8,89.3,86.1,93.7,82.7,0.287,0.369,0.2,0.308,0.308,0.313,0.25,0.25,0.296,0.186,0.271,0.24,0.231,0.256,0.165,110.0,102.0,106.0,0.208,0.93,74.4,0.158,0.329,0.313
28,2024-06-23,745727,Flyout,field_out,True,594807,641482,Adam Duvall,Nestor Cortes,0,8032ffef-cdd9-4c87-a7af-538d2f296dc0,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,
29,2024-06-23,745727,Single,single,False,657656,641482,Ramón Laureano,Nestor Cortes,0,5ff18c93-2f7d-435c-842a-d012319b7307,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,
30,2024-06-23,745727,Double,double,False,606115,641482,Orlando Arcia,Nestor Cortes,1,66c7b7a9-e3e4-455e-88a6-4d214511ac93,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,
31,2024-06-23,745727,Sac Fly,sac_fly,True,672284,641482,Jarred Kelenic,Nestor Cortes,1,af37e85a-6138-4b11-bdef-2e232f080e88,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,
32,2024-06-23,745727,Single,single,False,645277,641482,Ozzie Albies,Nestor Cortes,1,b066fc8e-87e9-41c5-8bd8-591b4b162833,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,
33,2024-06-23,745727,Forceout,force_out,True,542303,641482,Marcell Ozuna,Nestor Cortes,1,85aac476-a5fb-409c-8cda-5ab2c75dce24,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,
