,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff
10,2024-09-04,746666,Walk,walk,False,669289,681293,Santiago Espinal,Spencer Arrighetti,1,f5ad8159-2f5b-4a67-a4ac-655fe2725b04,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.82,3.99,125.0,99.0,93.0,98.0,0.734,10.87,4.32,8.57,1.3,0.81,0.249,0.423,0.156,0.309,0.446,87.0,98.0,89.0,115.0,100.0,104.0,90.0,99.0,98.0,,,,116.0,92.0,100.0,63.0,99.0,97.0,,0.412,0.193,0.114,0.197,0.085,-1.33,0.89,,1.21,0.91,-3.28,94.1,88.2,85.4,,80.9,78.5,0.444,0.583,0.375,0.304,0.524,0.205,0.245,0.439,0.238,,,,0.152,0.263,0.424,,,,0.103,0.207,0.402,,,,,,,,,,,,
11,2024-09-04,746666,Field Error,field_error,False,642708,681293,Amed Rosario,Spencer Arrighetti,1,37a61fb0-3bd4-4957-8247-4d3798413289,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.82,3.99,125.0,99.0,93.0,98.0,0.734,10.87,4.32,8.57,1.3,0.81,0.249,0.423,0.156,0.309,0.446,87.0,98.0,89.0,115.0,100.0,104.0,90.0,99.0,98.0,,,,116.0,92.0,100.0,63.0,99.0,97.0,,0.412,0.193,0.114,0.197,0.085,-1.33,0.89,,1.21,0.91,-3.28,94.1,88.2,85.4,,80.9,78.5,0.444,0.583,0.375,0.304,0.524,0.205,0.245,0.439,0.238,,,,0.152,0.263,0.424,,,,0.103,0.207,0.402,,,,,,,,,,,,
12,2024-09-04,746666,Walk,walk,False,663697,681293,Jonathan India,Spencer Arrighetti,0,cbd7c26e-10fd-4fe2-89df-37559c6403cb,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.82,3.99,125.0,99.0,93.0,98.0,0.734,10.87,4.32,8.57,1.3,0.81,0.249,0.423,0.156,0.309,0.446,87.0,98.0,89.0,115.0,100.0,104.0,90.0,99.0,98.0,,,,116.0,92.0,100.0,63.0,99.0,97.0,,0.412,0.193,0.114,0.197,0.085,-1.33,0.89,,1.21,0.91,-3.28,94.1,88.2,85.4,,80.9,78.5,0.444,0.583,0.375,0.304,0.524,0.205,0.245,0.439,0.238,,,,0.152,0.263,0.424,,,,0.103,0.207,0.402,,,,,,,,,,,,
13,2024-09-04,746666,Single,single,False,682829,681293,Elly De La Cruz,Spencer Arrighetti,1,1b861ec5-8fb1-40a0-9a7d-b81467ef3a23,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.82,3.99,125.0,99.0,93.0,98.0,0.734,10.87,4.32,8.57,1.3,0.81,0.249,0.423,0.156,0.309,0.446,87.0,98.0,89.0,115.0,100.0,104.0,90.0,99.0,98.0,,,,116.0,92.0,100.0,63.0,99.0,97.0,,0.412,0.193,0.114,0.197,0.085,-1.33,0.89,,1.21,0.91,-3.28,94.1,88.2,85.4,,80.9,78.5,0.444,0.583,0.375,0.304,0.524,0.205,0.245,0.439,0.238,,,,0.152,0.263,0.424,,,,0.103,0.207,0.402,,,,,,,,,,,,
14,2024-09-04,746666,Single,single,False,663886,605463,Tyler Stephenson,Tayler Scott,1,a41a716c-8661-41fe-85d9-cfd471e90b12,605463.0,taylerscott,"Scott, Tay",Right,Tayler Scott,HOU,2.04,3.17,66.1,98.0,102.0,99.0,0.733,9.5,4.34,5.7,0.81,1.15,0.238,0.409,0.177,0.25,0.365,,,,,,,128.0,99.0,97.0,109.0,91.0,84.0,93.0,95.0,107.0,,,,0.053,0.489,,0.225,,,1.66,,-2.27,0.29,,,92.7,,,92.7,84.0,,,,,0.131,0.263,0.291,,,,0.5,0.625,0.2,,,,0.231,0.354,0.292,,,,67.0,108.0,102.0,0.233,0.38,85.4,0.169,0.237,0.331,,,
15,2024-09-04,746666,Groundout,field_out,True,670770,605463,TJ Friedl,Tayler Scott,0,34cba027-9ecc-4ea2-aa18-e1916fc184ac,605463.0,taylerscott,"Scott, Tay",Right,Tayler Scott,HOU,2.04,3.17,66.1,98.0,102.0,99.0,0.733,9.5,4.34,5.7,0.81,1.15,0.238,0.409,0.177,0.25,0.365,,,,,,,128.0,99.0,97.0,109.0,91.0,84.0,93.0,95.0,107.0,,,,0.053,0.489,,0.225,,,1.66,,-2.27,0.29,,,92.7,,,92.7,84.0,,,,,0.131,0.263,0.291,,,,0.5,0.625,0.2,,,,0.231,0.354,0.292,,,,67.0,108.0,102.0,0.233,0.38,85.4,0.169,0.237,0.331,,,
16,2024-09-04,746666,Double,double,False,608324,607259,Alex Bregman,Nick Martinez,0,6568bde0-892e-4982-bbd7-159f73bb1434,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.46,3.39,122.1,109.0,99.0,107.0,0.789,7.21,1.32,8.68,0.96,0.9,0.253,0.395,0.197,0.237,0.439,114.0,114.0,117.0,108.0,102.0,105.0,93.0,111.0,110.0,84.0,103.0,96.0,102.0,109.0,110.0,96.0,108.0,104.0,0.163,0.234,0.203,0.067,0.121,0.212,0.77,0.78,0.82,-0.88,-2.21,1.09,92.6,89.0,80.1,92.0,84.9,80.9,0.211,0.325,0.404,0.213,0.343,0.206,0.305,0.467,0.118,0.227,0.373,0.075,0.382,0.676,0.27,0.25,0.429,0.385,,,,,,,,,,,,,,,
17,2024-09-04,746666,Strikeout,strikeout,True,605170,607259,Victor Caratini,Nick Martinez,0,53c07588-f81a-43f7-b427-3b6152bdd28c,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.46,3.39,122.1,109.0,99.0,107.0,0.789,7.21,1.32,8.68,0.96,0.9,0.253,0.395,0.197,0.237,0.439,114.0,114.0,117.0,108.0,102.0,105.0,93.0,111.0,110.0,84.0,103.0,96.0,102.0,109.0,110.0,96.0,108.0,104.0,0.163,0.234,0.203,0.067,0.121,0.212,0.77,0.78,0.82,-0.88,-2.21,1.09,92.6,89.0,80.1,92.0,84.9,80.9,0.211,0.325,0.404,0.213,0.343,0.206,0.305,0.467,0.118,0.227,0.373,0.075,0.382,0.676,0.27,0.25,0.429,0.385,,,,,,,,,,,,,,,
18,2024-09-04,746666,Flyout,field_out,True,665161,607259,Jeremy Peña,Nick Martinez,0,ca83360f-878c-4fb3-bfab-bc0be375542b,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.46,3.39,122.1,109.0,99.0,107.0,0.789,7.21,1.32,8.68,0.96,0.9,0.253,0.395,0.197,0.237,0.439,114.0,114.0,117.0,108.0,102.0,105.0,93.0,111.0,110.0,84.0,103.0,96.0,102.0,109.0,110.0,96.0,108.0,104.0,0.163,0.234,0.203,0.067,0.121,0.212,0.77,0.78,0.82,-0.88,-2.21,1.09,92.6,89.0,80.1,92.0,84.9,80.9,0.211,0.325,0.404,0.213,0.343,0.206,0.305,0.467,0.118,0.227,0.373,0.075,0.382,0.676,0.27,0.25,0.429,0.385,,,,,,,,,,,,,,,
19,2024-09-04,746666,Single,single,False,592325,607259,Ben Gamel,Nick Martinez,1,2b08466f-3c9f-40f7-a382-2f3a5ebd0d50,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.46,3.39,122.1,109.0,99.0,107.0,0.789,7.21,1.32,8.68,0.96,0.9,0.253,0.395,0.197,0.237,0.439,114.0,114.0,117.0,108.0,102.0,105.0,93.0,111.0,110.0,84.0,103.0,96.0,102.0,109.0,110.0,96.0,108.0,104.0,0.163,0.234,0.203,0.067,0.121,0.212,0.77,0.78,0.82,-0.88,-2.21,1.09,92.6,89.0,80.1,92.0,84.9,80.9,0.211,0.325,0.404,0.213,0.343,0.206,0.305,0.467,0.118,0.227,0.373,0.075,0.382,0.676,0.27,0.25,0.429,0.385,,,,,,,,,,,,,,,
20,2024-09-04,746666,Lineout,field_out,True,701305,607259,Zach Dezenzo,Nick Martinez,0,d471c839-2130-4fab-a9d1-122fc3259245,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.46,3.39,122.1,109.0,99.0,107.0,0.789,7.21,1.32,8.68,0.96,0.9,0.253,0.395,0.197,0.237,0.439,114.0,114.0,117.0,108.0,102.0,105.0,93.0,111.0,110.0,84.0,103.0,96.0,102.0,109.0,110.0,96.0,108.0,104.0,0.163,0.234,0.203,0.067,0.121,0.212,0.77,0.78,0.82,-0.88,-2.21,1.09,92.6,89.0,80.1,92.0,84.9,80.9,0.211,0.325,0.404,0.213,0.343,0.206,0.305,0.467,0.118,0.227,0.373,0.075,0.382,0.676,0.27,0.25,0.429,0.385,,,,,,,,,,,,,,,
21,2024-09-04,746666,Flyout,field_out,True,668715,605463,Spencer Steer,Tayler Scott,0,cef6bc41-a119-402c-ab77-a4bfbb6edf65,605463.0,taylerscott,"Scott, Tay",Right,Tayler Scott,HOU,2.04,3.17,66.1,98.0,102.0,99.0,0.733,9.5,4.34,5.7,0.81,1.15,0.238,0.409,0.177,0.25,0.365,,,,,,,128.0,99.0,97.0,109.0,91.0,84.0,93.0,95.0,107.0,,,,0.053,0.489,,0.225,,,1.66,,-2.27,0.29,,,92.7,,,92.7,84.0,,,,,0.131,0.263,0.291,,,,0.5,0.625,0.2,,,,0.231,0.354,0.292,,,,67.0,108.0,102.0,0.233,0.38,85.4,0.169,0.237,0.331,,,
22,2024-09-04,746666,Single,single,False,664034,605463,Ty France,Tayler Scott,0,f55e8b14-eda9-46b1-92b4-08d34459785d,605463.0,taylerscott,"Scott, Tay",Right,Tayler Scott,HOU,2.04,3.17,66.1,98.0,102.0,99.0,0.733,9.5,4.34,5.7,0.81,1.15,0.238,0.409,0.177,0.25,0.365,,,,,,,128.0,99.0,97.0,109.0,91.0,84.0,93.0,95.0,107.0,,,,0.053,0.489,,0.225,,,1.66,,-2.27,0.29,,,92.7,,,92.7,84.0,,,,,0.131,0.263,0.291,,,,0.5,0.625,0.2,,,,0.231,0.354,0.292,,,,67.0,108.0,102.0,0.233,0.38,85.4,0.169,0.237,0.331,,,
23,2024-09-04,746666,Flyout,field_out,True,641584,605463,Jake Fraley,Tayler Scott,0,7649b902-06b1-47ad-aef6-7146512c548a,605463.0,taylerscott,"Scott, Tay",Right,Tayler Scott,HOU,2.04,3.17,66.1,98.0,102.0,99.0,0.733,9.5,4.34,5.7,0.81,1.15,0.238,0.409,0.177,0.25,0.365,,,,,,,128.0,99.0,97.0,109.0,91.0,84.0,93.0,95.0,107.0,,,,0.053,0.489,,0.225,,,1.66,,-2.27,0.29,,,92.7,,,92.7,84.0,,,,,0.131,0.263,0.291,,,,0.5,0.625,0.2,,,,0.231,0.354,0.292,,,,67.0,108.0,102.0,0.233,0.38,85.4,0.169,0.237,0.331,,,
24,2024-09-04,746666,Walk,walk,False,669289,605463,Santiago Espinal,Tayler Scott,1,255a9fc6-3f11-4bdd-a467-10455a5332b5,605463.0,taylerscott,"Scott, Tay",Right,Tayler Scott,HOU,2.04,3.17,66.1,98.0,102.0,99.0,0.733,9.5,4.34,5.7,0.81,1.15,0.238,0.409,0.177,0.25,0.365,,,,,,,128.0,99.0,97.0,109.0,91.0,84.0,93.0,95.0,107.0,,,,0.053,0.489,,0.225,,,1.66,,-2.27,0.29,,,92.7,,,92.7,84.0,,,,,0.131,0.263,0.291,,,,0.5,0.625,0.2,,,,0.231,0.354,0.292,,,,67.0,108.0,102.0,0.233,0.38,85.4,0.169,0.237,0.331,,,
25,2024-09-04,746666,Lineout,field_out,True,642708,605463,Amed Rosario,Tayler Scott,0,a5927b44-13ff-4735-8867-44b126480af4,605463.0,taylerscott,"Scott, Tay",Right,Tayler Scott,HOU,2.04,3.17,66.1,98.0,102.0,99.0,0.733,9.5,4.34,5.7,0.81,1.15,0.238,0.409,0.177,0.25,0.365,,,,,,,128.0,99.0,97.0,109.0,91.0,84.0,93.0,95.0,107.0,,,,0.053,0.489,,0.225,,,1.66,,-2.27,0.29,,,92.7,,,92.7,84.0,,,,,0.131,0.263,0.291,,,,0.5,0.625,0.2,,,,0.231,0.354,0.292,,,,67.0,108.0,102.0,0.233,0.38,85.4,0.169,0.237,0.331,,,
26,2024-09-04,746666,Groundout,field_out,True,676801,607259,Chas McCormick,Nick Martinez,0,3848e8d8-0083-48c3-accd-d809fa4ece40,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.46,3.39,122.1,109.0,99.0,107.0,0.789,7.21,1.32,8.68,0.96,0.9,0.253,0.395,0.197,0.237,0.439,114.0,114.0,117.0,108.0,102.0,105.0,93.0,111.0,110.0,84.0,103.0,96.0,102.0,109.0,110.0,96.0,108.0,104.0,0.163,0.234,0.203,0.067,0.121,0.212,0.77,0.78,0.82,-0.88,-2.21,1.09,92.6,89.0,80.1,92.0,84.9,80.9,0.211,0.325,0.404,0.213,0.343,0.206,0.305,0.467,0.118,0.227,0.373,0.075,0.382,0.676,0.27,0.25,0.429,0.385,,,,,,,,,,,,,,,
27,2024-09-04,746666,Single,single,False,514888,607259,Jose Altuve,Nick Martinez,0,4bea3663-d0a0-42df-a782-ab3bf293fb00,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.46,3.39,122.1,109.0,99.0,107.0,0.789,7.21,1.32,8.68,0.96,0.9,0.253,0.395,0.197,0.237,0.439,114.0,114.0,117.0,108.0,102.0,105.0,93.0,111.0,110.0,84.0,103.0,96.0,102.0,109.0,110.0,96.0,108.0,104.0,0.163,0.234,0.203,0.067,0.121,0.212,0.77,0.78,0.82,-0.88,-2.21,1.09,92.6,89.0,80.1,92.0,84.9,80.9,0.211,0.325,0.404,0.213,0.343,0.206,0.305,0.467,0.118,0.227,0.373,0.075,0.382,0.676,0.27,0.25,0.429,0.385,,,,,,,,,,,,,,,
28,2024-09-04,746666,Pop Out,field_out,True,670541,607259,Yordan Alvarez,Nick Martinez,1,528fbb20-e62f-4878-9624-7d4445f2be12,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.46,3.39,122.1,109.0,99.0,107.0,0.789,7.21,1.32,8.68,0.96,0.9,0.253,0.395,0.197,0.237,0.439,114.0,114.0,117.0,108.0,102.0,105.0,93.0,111.0,110.0,84.0,103.0,96.0,102.0,109.0,110.0,96.0,108.0,104.0,0.163,0.234,0.203,0.067,0.121,0.212,0.77,0.78,0.82,-0.88,-2.21,1.09,92.6,89.0,80.1,92.0,84.9,80.9,0.211,0.325,0.404,0.213,0.343,0.206,0.305,0.467,0.118,0.227,0.373,0.075,0.382,0.676,0.27,0.25,0.429,0.385,,,,,,,,,,,,,,,
29,2024-09-04,746666,Walk,walk,False,673237,607259,Yainer Diaz,Nick Martinez,0,542cd75e-9036-4436-857b-963c6d8d0d24,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.46,3.39,122.1,109.0,99.0,107.0,0.789,7.21,1.32,8.68,0.96,0.9,0.253,0.395,0.197,0.237,0.439,114.0,114.0,117.0,108.0,102.0,105.0,93.0,111.0,110.0,84.0,103.0,96.0,102.0,109.0,110.0,96.0,108.0,104.0,0.163,0.234,0.203,0.067,0.121,0.212,0.77,0.78,0.82,-0.88,-2.21,1.09,92.6,89.0,80.1,92.0,84.9,80.9,0.211,0.325,0.404,0.213,0.343,0.206,0.305,0.467,0.118,0.227,0.373,0.075,0.382,0.676,0.27,0.25,0.429,0.385,,,,,,,,,,,,,,,
30,2024-09-04,746666,Pop Out,field_out,True,608324,607259,Alex Bregman,Nick Martinez,0,e147d3d9-adbb-4383-b275-b2a1b5cb1763,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.46,3.39,122.1,109.0,99.0,107.0,0.789,7.21,1.32,8.68,0.96,0.9,0.253,0.395,0.197,0.237,0.439,114.0,114.0,117.0,108.0,102.0,105.0,93.0,111.0,110.0,84.0,103.0,96.0,102.0,109.0,110.0,96.0,108.0,104.0,0.163,0.234,0.203,0.067,0.121,0.212,0.77,0.78,0.82,-0.88,-2.21,1.09,92.6,89.0,80.1,92.0,84.9,80.9,0.211,0.325,0.404,0.213,0.343,0.206,0.305,0.467,0.118,0.227,0.373,0.075,0.382,0.676,0.27,0.25,0.429,0.385,,,,,,,,,,,,,,,
31,2024-09-04,746666,Strikeout,strikeout,True,663697,605463,Jonathan India,Tayler Scott,0,23adfd52-efb3-44c6-a805-3f7746f2f462,605463.0,taylerscott,"Scott, Tay",Right,Tayler Scott,HOU,2.04,3.17,66.1,98.0,102.0,99.0,0.733,9.5,4.34,5.7,0.81,1.15,0.238,0.409,0.177,0.25,0.365,,,,,,,128.0,99.0,97.0,109.0,91.0,84.0,93.0,95.0,107.0,,,,0.053,0.489,,0.225,,,1.66,,-2.27,0.29,,,92.7,,,92.7,84.0,,,,,0.131,0.263,0.291,,,,0.5,0.625,0.2,,,,0.231,0.354,0.292,,,,67.0,108.0,102.0,0.233,0.38,85.4,0.169,0.237,0.331,,,
32,2024-09-04,746666,Double,double,False,682829,605463,Elly De La Cruz,Tayler Scott,0,9449544a-7b01-47de-ab95-ff659d2505ed,605463.0,taylerscott,"Scott, Tay",Right,Tayler Scott,HOU,2.04,3.17,66.1,98.0,102.0,99.0,0.733,9.5,4.34,5.7,0.81,1.15,0.238,0.409,0.177,0.25,0.365,,,,,,,128.0,99.0,97.0,109.0,91.0,84.0,93.0,95.0,107.0,,,,0.053,0.489,,0.225,,,1.66,,-2.27,0.29,,,92.7,,,92.7,84.0,,,,,0.131,0.263,0.291,,,,0.5,0.625,0.2,,,,0.231,0.354,0.292,,,,67.0,108.0,102.0,0.233,0.38,85.4,0.169,0.237,0.331,,,
