,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,wFA/C,wFS/C,wSI/C,wSL/C,vFA,vFS,vSI,vSL,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,CH%,wFC/C,wCU/C,wCH/C,vFC,vCH,vCU,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff
10,2024-06-19,746050,Single,single,False,571448,630023,Nolan Arenado,Yonny Chirinos,0,34ee8876-58f9-4458-b2b2-05df651445dd,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,MIA,5.76,4.07,25.0,99.0,114.0,100.0,0.8,7.56,3.24,12.24,1.8,0.73,0.271,0.341,0.2,0.294,0.451,67.0,97.0,86.0,101.0,101.0,102.0,153.0,99.0,109.0,99.0,97.0,92.0,0.292,0.176,0.159,0.373,-4.05,0.12,-6.55,1.09,93.0,85.6,92.8,85.1,0.514,0.811,0.134,0.2,0.3,0.238,0.3,0.65,0.308,0.158,0.316,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-06-19,746050,Single,single,False,680977,630023,Brendan Donovan,Yonny Chirinos,1,f453c16d-920d-4eb9-9ea0-de6f7ab62827,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,MIA,5.76,4.07,25.0,99.0,114.0,100.0,0.8,7.56,3.24,12.24,1.8,0.73,0.271,0.341,0.2,0.294,0.451,67.0,97.0,86.0,101.0,101.0,102.0,153.0,99.0,109.0,99.0,97.0,92.0,0.292,0.176,0.159,0.373,-4.05,0.12,-6.55,1.09,93.0,85.6,92.8,85.1,0.514,0.811,0.134,0.2,0.3,0.238,0.3,0.65,0.308,0.158,0.316,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-06-19,746050,Single,single,False,572761,630023,Matt Carpenter,Yonny Chirinos,1,52a2195d-2b3c-41c0-85fd-425f7f878d8c,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,MIA,5.76,4.07,25.0,99.0,114.0,100.0,0.8,7.56,3.24,12.24,1.8,0.73,0.271,0.341,0.2,0.294,0.451,67.0,97.0,86.0,101.0,101.0,102.0,153.0,99.0,109.0,99.0,97.0,92.0,0.292,0.176,0.159,0.373,-4.05,0.12,-6.55,1.09,93.0,85.6,92.8,85.1,0.514,0.811,0.134,0.2,0.3,0.238,0.3,0.65,0.308,0.158,0.316,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-06-19,746050,Flyout,field_out,True,686780,630023,Pedro Pagés,Yonny Chirinos,0,406c5735-9ad9-4215-8933-01f66b6ed31f,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,MIA,5.76,4.07,25.0,99.0,114.0,100.0,0.8,7.56,3.24,12.24,1.8,0.73,0.271,0.341,0.2,0.294,0.451,67.0,97.0,86.0,101.0,101.0,102.0,153.0,99.0,109.0,99.0,97.0,92.0,0.292,0.176,0.159,0.373,-4.05,0.12,-6.55,1.09,93.0,85.6,92.8,85.1,0.514,0.811,0.134,0.2,0.3,0.238,0.3,0.65,0.308,0.158,0.316,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-06-19,746050,Forceout,force_out,True,672279,630023,Michael Siani,Yonny Chirinos,1,d7d1fc6f-2e80-493e-b618-2d0d03a0a8d5,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,MIA,5.76,4.07,25.0,99.0,114.0,100.0,0.8,7.56,3.24,12.24,1.8,0.73,0.271,0.341,0.2,0.294,0.451,67.0,97.0,86.0,101.0,101.0,102.0,153.0,99.0,109.0,99.0,97.0,92.0,0.292,0.176,0.159,0.373,-4.05,0.12,-6.55,1.09,93.0,85.6,92.8,85.1,0.514,0.811,0.134,0.2,0.3,0.238,0.3,0.65,0.308,0.158,0.316,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-06-19,746050,Pop Out,field_out,True,691026,630023,Masyn Winn,Yonny Chirinos,1,06a55b1a-4e47-421b-9335-e23800ad9216,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,MIA,5.76,4.07,25.0,99.0,114.0,100.0,0.8,7.56,3.24,12.24,1.8,0.73,0.271,0.341,0.2,0.294,0.451,67.0,97.0,86.0,101.0,101.0,102.0,153.0,99.0,109.0,99.0,97.0,92.0,0.292,0.176,0.159,0.373,-4.05,0.12,-6.55,1.09,93.0,85.6,92.8,85.1,0.514,0.811,0.134,0.2,0.3,0.238,0.3,0.65,0.308,0.158,0.316,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-06-19,746050,Pop Out,field_out,True,660644,669461,Vidal Bruján,Matthew Liberatore,0,4f1e258d-1cdf-41e1-bfbf-11e8a274e79f,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,STL,4.15,4.22,52.0,100.0,94.0,99.0,0.767,7.1,2.94,7.96,1.04,1.0,0.238,0.358,0.113,0.305,0.458,66.0,96.0,87.0,78.0,103.0,99.0,130.0,102.0,107.0,,,,0.196,0.26,,0.302,0.24,,-2.85,3.84,94.4,,95.2,87.5,0.362,0.596,0.116,0.132,0.162,0.431,0.212,0.485,0.14,,,,46.0,89.0,90.0,128.0,97.0,102.0,101.0,111.0,110.0,0.106,0.073,0.063,-1.7,0.19,-0.49,91.9,87.7,77.8,0.474,0.684,0.228,0.154,0.154,0.238,0.143,0.571,0.227
17,2024-06-19,746050,Groundout,field_out,True,672640,669461,Otto Lopez,Matthew Liberatore,0,7cd527f2-9a64-4a4b-99bf-92ba9e0d1a7d,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,STL,4.15,4.22,52.0,100.0,94.0,99.0,0.767,7.1,2.94,7.96,1.04,1.0,0.238,0.358,0.113,0.305,0.458,66.0,96.0,87.0,78.0,103.0,99.0,130.0,102.0,107.0,,,,0.196,0.26,,0.302,0.24,,-2.85,3.84,94.4,,95.2,87.5,0.362,0.596,0.116,0.132,0.162,0.431,0.212,0.485,0.14,,,,46.0,89.0,90.0,128.0,97.0,102.0,101.0,111.0,110.0,0.106,0.073,0.063,-1.7,0.19,-0.49,91.9,87.7,77.8,0.474,0.684,0.228,0.154,0.154,0.238,0.143,0.571,0.227
18,2024-06-19,746050,Groundout,field_out,True,663743,669461,Nick Fortes,Matthew Liberatore,0,4c522d7e-c36a-40eb-889f-957931799af1,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,STL,4.15,4.22,52.0,100.0,94.0,99.0,0.767,7.1,2.94,7.96,1.04,1.0,0.238,0.358,0.113,0.305,0.458,66.0,96.0,87.0,78.0,103.0,99.0,130.0,102.0,107.0,,,,0.196,0.26,,0.302,0.24,,-2.85,3.84,94.4,,95.2,87.5,0.362,0.596,0.116,0.132,0.162,0.431,0.212,0.485,0.14,,,,46.0,89.0,90.0,128.0,97.0,102.0,101.0,111.0,110.0,0.106,0.073,0.063,-1.7,0.19,-0.49,91.9,87.7,77.8,0.474,0.684,0.228,0.154,0.154,0.238,0.143,0.571,0.227
19,2024-06-19,746050,Strikeout,strikeout,True,676475,630023,Alec Burleson,Yonny Chirinos,0,7b3669a2-66e0-4969-864d-c05df4cba7a4,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,MIA,5.76,4.07,25.0,99.0,114.0,100.0,0.8,7.56,3.24,12.24,1.8,0.73,0.271,0.341,0.2,0.294,0.451,67.0,97.0,86.0,101.0,101.0,102.0,153.0,99.0,109.0,99.0,97.0,92.0,0.292,0.176,0.159,0.373,-4.05,0.12,-6.55,1.09,93.0,85.6,92.8,85.1,0.514,0.811,0.134,0.2,0.3,0.238,0.3,0.65,0.308,0.158,0.316,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-06-19,746050,Single,single,False,502671,630023,Paul Goldschmidt,Yonny Chirinos,0,8a8204a2-a694-4019-8d25-a942c9e8977c,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,MIA,5.76,4.07,25.0,99.0,114.0,100.0,0.8,7.56,3.24,12.24,1.8,0.73,0.271,0.341,0.2,0.294,0.451,67.0,97.0,86.0,101.0,101.0,102.0,153.0,99.0,109.0,99.0,97.0,92.0,0.292,0.176,0.159,0.373,-4.05,0.12,-6.55,1.09,93.0,85.6,92.8,85.1,0.514,0.811,0.134,0.2,0.3,0.238,0.3,0.65,0.308,0.158,0.316,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-06-19,746050,Flyout,field_out,True,669357,630023,Nolan Gorman,Yonny Chirinos,1,4deb3c9f-7edd-4451-9c26-3df13dff7fc1,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,MIA,5.76,4.07,25.0,99.0,114.0,100.0,0.8,7.56,3.24,12.24,1.8,0.73,0.271,0.341,0.2,0.294,0.451,67.0,97.0,86.0,101.0,101.0,102.0,153.0,99.0,109.0,99.0,97.0,92.0,0.292,0.176,0.159,0.373,-4.05,0.12,-6.55,1.09,93.0,85.6,92.8,85.1,0.514,0.811,0.134,0.2,0.3,0.238,0.3,0.65,0.308,0.158,0.316,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-06-19,746050,Pop Out,field_out,True,571448,630023,Nolan Arenado,Yonny Chirinos,0,6b7bdc79-3f29-4d30-80f9-1832a904862d,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,MIA,5.76,4.07,25.0,99.0,114.0,100.0,0.8,7.56,3.24,12.24,1.8,0.73,0.271,0.341,0.2,0.294,0.451,67.0,97.0,86.0,101.0,101.0,102.0,153.0,99.0,109.0,99.0,97.0,92.0,0.292,0.176,0.159,0.373,-4.05,0.12,-6.55,1.09,93.0,85.6,92.8,85.1,0.514,0.811,0.134,0.2,0.3,0.238,0.3,0.65,0.308,0.158,0.316,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-06-19,746050,Groundout,field_out,True,650559,669461,Bryan De La Cruz,Matthew Liberatore,0,a758e230-3ea9-4576-9ce7-a74d68881207,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,STL,4.15,4.22,52.0,100.0,94.0,99.0,0.767,7.1,2.94,7.96,1.04,1.0,0.238,0.358,0.113,0.305,0.458,66.0,96.0,87.0,78.0,103.0,99.0,130.0,102.0,107.0,,,,0.196,0.26,,0.302,0.24,,-2.85,3.84,94.4,,95.2,87.5,0.362,0.596,0.116,0.132,0.162,0.431,0.212,0.485,0.14,,,,46.0,89.0,90.0,128.0,97.0,102.0,101.0,111.0,110.0,0.106,0.073,0.063,-1.7,0.19,-0.49,91.9,87.7,77.8,0.474,0.684,0.228,0.154,0.154,0.238,0.143,0.571,0.227
24,2024-06-19,746050,Pop Out,field_out,True,660821,669461,Jesús Sánchez,Matthew Liberatore,0,6a598552-0cfd-4c84-a1e9-83d519e32fec,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,STL,4.15,4.22,52.0,100.0,94.0,99.0,0.767,7.1,2.94,7.96,1.04,1.0,0.238,0.358,0.113,0.305,0.458,66.0,96.0,87.0,78.0,103.0,99.0,130.0,102.0,107.0,,,,0.196,0.26,,0.302,0.24,,-2.85,3.84,94.4,,95.2,87.5,0.362,0.596,0.116,0.132,0.162,0.431,0.212,0.485,0.14,,,,46.0,89.0,90.0,128.0,97.0,102.0,101.0,111.0,110.0,0.106,0.073,0.063,-1.7,0.19,-0.49,91.9,87.7,77.8,0.474,0.684,0.228,0.154,0.154,0.238,0.143,0.571,0.227
25,2024-06-19,746050,Strikeout,strikeout,True,605137,669461,Josh Bell,Matthew Liberatore,0,624d1122-66a9-4d42-830e-fe8e23f4e715,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,STL,4.15,4.22,52.0,100.0,94.0,99.0,0.767,7.1,2.94,7.96,1.04,1.0,0.238,0.358,0.113,0.305,0.458,66.0,96.0,87.0,78.0,103.0,99.0,130.0,102.0,107.0,,,,0.196,0.26,,0.302,0.24,,-2.85,3.84,94.4,,95.2,87.5,0.362,0.596,0.116,0.132,0.162,0.431,0.212,0.485,0.14,,,,46.0,89.0,90.0,128.0,97.0,102.0,101.0,111.0,110.0,0.106,0.073,0.063,-1.7,0.19,-0.49,91.9,87.7,77.8,0.474,0.684,0.228,0.154,0.154,0.238,0.143,0.571,0.227
26,2024-06-19,746050,Single,single,False,680977,630023,Brendan Donovan,Yonny Chirinos,0,86adddca-6eef-450f-80f1-8a479ac6934c,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,MIA,5.76,4.07,25.0,99.0,114.0,100.0,0.8,7.56,3.24,12.24,1.8,0.73,0.271,0.341,0.2,0.294,0.451,67.0,97.0,86.0,101.0,101.0,102.0,153.0,99.0,109.0,99.0,97.0,92.0,0.292,0.176,0.159,0.373,-4.05,0.12,-6.55,1.09,93.0,85.6,92.8,85.1,0.514,0.811,0.134,0.2,0.3,0.238,0.3,0.65,0.308,0.158,0.316,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-06-19,746050,Double,double,False,572761,630023,Matt Carpenter,Yonny Chirinos,1,a188ba97-d38c-45b0-b4d3-7183e12a6b1b,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,MIA,5.76,4.07,25.0,99.0,114.0,100.0,0.8,7.56,3.24,12.24,1.8,0.73,0.271,0.341,0.2,0.294,0.451,67.0,97.0,86.0,101.0,101.0,102.0,153.0,99.0,109.0,99.0,97.0,92.0,0.292,0.176,0.159,0.373,-4.05,0.12,-6.55,1.09,93.0,85.6,92.8,85.1,0.514,0.811,0.134,0.2,0.3,0.238,0.3,0.65,0.308,0.158,0.316,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-06-19,746050,Strikeout,strikeout,True,686780,630023,Pedro Pagés,Yonny Chirinos,0,082800f7-2015-41f6-a773-b384e7ea561d,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,MIA,5.76,4.07,25.0,99.0,114.0,100.0,0.8,7.56,3.24,12.24,1.8,0.73,0.271,0.341,0.2,0.294,0.451,67.0,97.0,86.0,101.0,101.0,102.0,153.0,99.0,109.0,99.0,97.0,92.0,0.292,0.176,0.159,0.373,-4.05,0.12,-6.55,1.09,93.0,85.6,92.8,85.1,0.514,0.811,0.134,0.2,0.3,0.238,0.3,0.65,0.308,0.158,0.316,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-06-19,746050,Fielders Choice Out,fielders_choice_out,True,672279,630023,Michael Siani,Yonny Chirinos,1,b5656165-8b81-48ed-b04a-fab58956c594,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,MIA,5.76,4.07,25.0,99.0,114.0,100.0,0.8,7.56,3.24,12.24,1.8,0.73,0.271,0.341,0.2,0.294,0.451,67.0,97.0,86.0,101.0,101.0,102.0,153.0,99.0,109.0,99.0,97.0,92.0,0.292,0.176,0.159,0.373,-4.05,0.12,-6.55,1.09,93.0,85.6,92.8,85.1,0.514,0.811,0.134,0.2,0.3,0.238,0.3,0.65,0.308,0.158,0.316,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-06-19,746050,Groundout,field_out,True,691026,630023,Masyn Winn,Yonny Chirinos,1,4c32cf0b-0e65-4685-bd70-ad7d2ba8450c,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,MIA,5.76,4.07,25.0,99.0,114.0,100.0,0.8,7.56,3.24,12.24,1.8,0.73,0.271,0.341,0.2,0.294,0.451,67.0,97.0,86.0,101.0,101.0,102.0,153.0,99.0,109.0,99.0,97.0,92.0,0.292,0.176,0.159,0.373,-4.05,0.12,-6.55,1.09,93.0,85.6,92.8,85.1,0.514,0.811,0.134,0.2,0.3,0.238,0.3,0.65,0.308,0.158,0.316,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-06-19,746050,Flyout,field_out,True,669394,669461,Jake Burger,Matthew Liberatore,0,e0921810-bb6e-410f-a93f-f39995487544,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,STL,4.15,4.22,52.0,100.0,94.0,99.0,0.767,7.1,2.94,7.96,1.04,1.0,0.238,0.358,0.113,0.305,0.458,66.0,96.0,87.0,78.0,103.0,99.0,130.0,102.0,107.0,,,,0.196,0.26,,0.302,0.24,,-2.85,3.84,94.4,,95.2,87.5,0.362,0.596,0.116,0.132,0.162,0.431,0.212,0.485,0.14,,,,46.0,89.0,90.0,128.0,97.0,102.0,101.0,111.0,110.0,0.106,0.073,0.063,-1.7,0.19,-0.49,91.9,87.7,77.8,0.474,0.684,0.228,0.154,0.154,0.238,0.143,0.571,0.227
32,2024-06-19,746050,Pop Out,field_out,True,624503,669461,Nick Gordon,Matthew Liberatore,0,ccb28854-ae73-49b9-9549-18cc4853ffbe,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,STL,4.15,4.22,52.0,100.0,94.0,99.0,0.767,7.1,2.94,7.96,1.04,1.0,0.238,0.358,0.113,0.305,0.458,66.0,96.0,87.0,78.0,103.0,99.0,130.0,102.0,107.0,,,,0.196,0.26,,0.302,0.24,,-2.85,3.84,94.4,,95.2,87.5,0.362,0.596,0.116,0.132,0.162,0.431,0.212,0.485,0.14,,,,46.0,89.0,90.0,128.0,97.0,102.0,101.0,111.0,110.0,0.106,0.073,0.063,-1.7,0.19,-0.49,91.9,87.7,77.8,0.474,0.684,0.228,0.154,0.154,0.238,0.143,0.571,0.227
33,2024-06-19,746050,Groundout,field_out,True,641313,688297,Tim Anderson,Chris Roycroft,0,429d4fc6-f908-47e9-ab04-df2911defcd1,688297.0,chrisroycroft,Roycroft,Right,Chris Roycroft,STL,3.63,3.24,22.1,103.0,115.0,106.0,0.799,8.46,3.63,8.46,0.4,2.64,0.277,0.369,0.231,0.262,0.395,114.0,107.0,105.0,109.0,103.0,107.0,128.0,96.0,108.0,,,,0.495,0.295,,0.211,2.02,,0.03,-1.13,95.5,,96.0,84.0,0.286,0.327,0.161,0.231,0.615,0.185,0.174,0.174,0.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
