,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,wFS/C,wKC/C,vFS,vKC,FS_ba,FS_slg,FS_whiff
10,2024-09-27,747065,Lineout,field_out,True,543257,608331,Robbie Grossman,Max Fried,0,98f61de0-3aed-48ee-b207-96cbee993e2b,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.25,3.64,174.1,98.0,94.0,99.0,0.776,8.57,2.94,7.54,0.67,2.53,0.255,0.435,0.151,0.261,0.413,91.0,101.0,103.0,116.0,103.0,108.0,78.0,93.0,93.0,90.0,98.0,94.0,102.0,97.0,98.0,93.0,96.0,94.0,0.158,0.327,0.054,0.115,0.21,0.136,0.63,-1.33,1.47,0.5,1.39,1.7,93.9,88.5,85.7,93.6,82.1,74.6,0.263,0.357,0.182,0.154,0.285,0.367,0.265,0.299,0.134,0.196,0.283,0.251,0.22,0.293,0.297,0.167,0.2,0.358,0.318,0.5,0.291,,,,,,,,,,,,,,,
11,2024-09-27,747065,Pop Out,field_out,True,657656,663903,Ramón Laureano,Brady Singer,0,e89028e6-b194-4fd5-8f74-8ef6acc081d4,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.71,4.65,179.2,99.0,84.0,94.0,0.769,8.52,2.71,8.77,1.1,1.62,0.191,0.419,0.159,0.326,0.414,80.0,77.0,69.0,,,,63.0,96.0,86.0,70.0,101.0,91.0,106.0,99.0,102.0,,,,0.413,0.113,,0.455,,0.019,-2.09,,0.77,0.0,,-5.71,91.6,,88.1,92.2,82.9,,0.326,0.609,0.197,,,,0.267,0.389,0.127,0.429,0.5,0.111,0.207,0.361,0.352,0.327,0.571,0.35,,,,,,,,,,,,,,,,,,
12,2024-09-27,747065,Groundout,field_out,True,669221,663903,Sean Murphy,Brady Singer,0,6ebf6cbb-120c-4762-8453-7fcc44ee81d4,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.71,4.65,179.2,99.0,84.0,94.0,0.769,8.52,2.71,8.77,1.1,1.62,0.191,0.419,0.159,0.326,0.414,80.0,77.0,69.0,,,,63.0,96.0,86.0,70.0,101.0,91.0,106.0,99.0,102.0,,,,0.413,0.113,,0.455,,0.019,-2.09,,0.77,0.0,,-5.71,91.6,,88.1,92.2,82.9,,0.326,0.609,0.197,,,,0.267,0.389,0.127,0.429,0.5,0.111,0.207,0.361,0.352,0.327,0.571,0.35,,,,,,,,,,,,,,,,,,
13,2024-09-27,747065,Lineout,field_out,True,570482,663903,Gio Urshela,Brady Singer,0,983b9a33-be92-4a90-b5bb-d7f8a2c3c845,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.71,4.65,179.2,99.0,84.0,94.0,0.769,8.52,2.71,8.77,1.1,1.62,0.191,0.419,0.159,0.326,0.414,80.0,77.0,69.0,,,,63.0,96.0,86.0,70.0,101.0,91.0,106.0,99.0,102.0,,,,0.413,0.113,,0.455,,0.019,-2.09,,0.77,0.0,,-5.71,91.6,,88.1,92.2,82.9,,0.326,0.609,0.197,,,,0.267,0.389,0.127,0.429,0.5,0.111,0.207,0.361,0.352,0.327,0.571,0.35,,,,,,,,,,,,,,,,,,
14,2024-09-27,747065,Strikeout,strikeout,True,592669,608331,Hunter Renfroe,Max Fried,0,a4e9b4ef-3c56-4681-8e94-2d842a032759,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.25,3.64,174.1,98.0,94.0,99.0,0.776,8.57,2.94,7.54,0.67,2.53,0.255,0.435,0.151,0.261,0.413,91.0,101.0,103.0,116.0,103.0,108.0,78.0,93.0,93.0,90.0,98.0,94.0,102.0,97.0,98.0,93.0,96.0,94.0,0.158,0.327,0.054,0.115,0.21,0.136,0.63,-1.33,1.47,0.5,1.39,1.7,93.9,88.5,85.7,93.6,82.1,74.6,0.263,0.357,0.182,0.154,0.285,0.367,0.265,0.299,0.134,0.196,0.283,0.251,0.22,0.293,0.297,0.167,0.2,0.358,0.318,0.5,0.291,,,,,,,,,,,,,,,
15,2024-09-27,747065,Lineout,field_out,True,641658,608331,Garrett Hampson,Max Fried,0,8d3795f7-d7ff-4e98-9b7f-65f7ded5c985,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.25,3.64,174.1,98.0,94.0,99.0,0.776,8.57,2.94,7.54,0.67,2.53,0.255,0.435,0.151,0.261,0.413,91.0,101.0,103.0,116.0,103.0,108.0,78.0,93.0,93.0,90.0,98.0,94.0,102.0,97.0,98.0,93.0,96.0,94.0,0.158,0.327,0.054,0.115,0.21,0.136,0.63,-1.33,1.47,0.5,1.39,1.7,93.9,88.5,85.7,93.6,82.1,74.6,0.263,0.357,0.182,0.154,0.285,0.367,0.265,0.299,0.134,0.196,0.283,0.251,0.22,0.293,0.297,0.167,0.2,0.358,0.318,0.5,0.291,,,,,,,,,,,,,,,
16,2024-09-27,747065,Strikeout,strikeout,True,664728,608331,Kyle Isbel,Max Fried,0,d37c095f-5e08-4432-8c9b-9edb00308070,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.25,3.64,174.1,98.0,94.0,99.0,0.776,8.57,2.94,7.54,0.67,2.53,0.255,0.435,0.151,0.261,0.413,91.0,101.0,103.0,116.0,103.0,108.0,78.0,93.0,93.0,90.0,98.0,94.0,102.0,97.0,98.0,93.0,96.0,94.0,0.158,0.327,0.054,0.115,0.21,0.136,0.63,-1.33,1.47,0.5,1.39,1.7,93.9,88.5,85.7,93.6,82.1,74.6,0.263,0.357,0.182,0.154,0.285,0.367,0.265,0.299,0.134,0.196,0.283,0.251,0.22,0.293,0.297,0.167,0.2,0.358,0.318,0.5,0.291,,,,,,,,,,,,,,,
17,2024-09-27,747065,Groundout,field_out,True,606115,663903,Orlando Arcia,Brady Singer,0,b024775e-925e-4325-8fcb-ec769c21062b,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.71,4.65,179.2,99.0,84.0,94.0,0.769,8.52,2.71,8.77,1.1,1.62,0.191,0.419,0.159,0.326,0.414,80.0,77.0,69.0,,,,63.0,96.0,86.0,70.0,101.0,91.0,106.0,99.0,102.0,,,,0.413,0.113,,0.455,,0.019,-2.09,,0.77,0.0,,-5.71,91.6,,88.1,92.2,82.9,,0.326,0.609,0.197,,,,0.267,0.389,0.127,0.429,0.5,0.111,0.207,0.361,0.352,0.327,0.571,0.35,,,,,,,,,,,,,,,,,,
18,2024-09-27,747065,Field Error,field_error,False,671739,663903,Michael Harris II,Brady Singer,0,afcaf594-3a7c-42fe-a742-969478e3bd57,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.71,4.65,179.2,99.0,84.0,94.0,0.769,8.52,2.71,8.77,1.1,1.62,0.191,0.419,0.159,0.326,0.414,80.0,77.0,69.0,,,,63.0,96.0,86.0,70.0,101.0,91.0,106.0,99.0,102.0,,,,0.413,0.113,,0.455,,0.019,-2.09,,0.77,0.0,,-5.71,91.6,,88.1,92.2,82.9,,0.326,0.609,0.197,,,,0.267,0.389,0.127,0.429,0.5,0.111,0.207,0.361,0.352,0.327,0.571,0.35,,,,,,,,,,,,,,,,,,
19,2024-09-27,747065,Groundout,field_out,True,645277,663903,Ozzie Albies,Brady Singer,1,28ce0bb3-0513-4fe0-aac1-6c90755b94be,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.71,4.65,179.2,99.0,84.0,94.0,0.769,8.52,2.71,8.77,1.1,1.62,0.191,0.419,0.159,0.326,0.414,80.0,77.0,69.0,,,,63.0,96.0,86.0,70.0,101.0,91.0,106.0,99.0,102.0,,,,0.413,0.113,,0.455,,0.019,-2.09,,0.77,0.0,,-5.71,91.6,,88.1,92.2,82.9,,0.326,0.609,0.197,,,,0.267,0.389,0.127,0.429,0.5,0.111,0.207,0.361,0.352,0.327,0.571,0.35,,,,,,,,,,,,,,,,,,
20,2024-09-27,747065,Groundout,field_out,True,542303,663903,Marcell Ozuna,Brady Singer,0,f9c50f20-bb29-4cac-8ba3-fa7f3421989a,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.71,4.65,179.2,99.0,84.0,94.0,0.769,8.52,2.71,8.77,1.1,1.62,0.191,0.419,0.159,0.326,0.414,80.0,77.0,69.0,,,,63.0,96.0,86.0,70.0,101.0,91.0,106.0,99.0,102.0,,,,0.413,0.113,,0.455,,0.019,-2.09,,0.77,0.0,,-5.71,91.6,,88.1,92.2,82.9,,0.326,0.609,0.197,,,,0.267,0.389,0.127,0.429,0.5,0.111,0.207,0.361,0.352,0.327,0.571,0.35,,,,,,,,,,,,,,,,,,
21,2024-09-27,747065,Groundout,field_out,True,502054,608331,Tommy Pham,Max Fried,0,442bbfcb-1306-4ca0-ae69-581fd7cf532f,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.25,3.64,174.1,98.0,94.0,99.0,0.776,8.57,2.94,7.54,0.67,2.53,0.255,0.435,0.151,0.261,0.413,91.0,101.0,103.0,116.0,103.0,108.0,78.0,93.0,93.0,90.0,98.0,94.0,102.0,97.0,98.0,93.0,96.0,94.0,0.158,0.327,0.054,0.115,0.21,0.136,0.63,-1.33,1.47,0.5,1.39,1.7,93.9,88.5,85.7,93.6,82.1,74.6,0.263,0.357,0.182,0.154,0.285,0.367,0.265,0.299,0.134,0.196,0.283,0.251,0.22,0.293,0.297,0.167,0.2,0.358,0.318,0.5,0.291,,,,,,,,,,,,,,,
22,2024-09-27,747065,Single,single,False,677951,608331,Bobby Witt Jr.,Max Fried,0,1036a0b0-ff03-4548-8f02-a19c177b55f6,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.25,3.64,174.1,98.0,94.0,99.0,0.776,8.57,2.94,7.54,0.67,2.53,0.255,0.435,0.151,0.261,0.413,91.0,101.0,103.0,116.0,103.0,108.0,78.0,93.0,93.0,90.0,98.0,94.0,102.0,97.0,98.0,93.0,96.0,94.0,0.158,0.327,0.054,0.115,0.21,0.136,0.63,-1.33,1.47,0.5,1.39,1.7,93.9,88.5,85.7,93.6,82.1,74.6,0.263,0.357,0.182,0.154,0.285,0.367,0.265,0.299,0.134,0.196,0.283,0.251,0.22,0.293,0.297,0.167,0.2,0.358,0.318,0.5,0.291,,,,,,,,,,,,,,,
23,2024-09-27,747065,Forceout,force_out,True,686681,608331,Michael Massey,Max Fried,1,fb21c47b-8d3d-45ff-bf32-f2c019aa7e5f,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.25,3.64,174.1,98.0,94.0,99.0,0.776,8.57,2.94,7.54,0.67,2.53,0.255,0.435,0.151,0.261,0.413,91.0,101.0,103.0,116.0,103.0,108.0,78.0,93.0,93.0,90.0,98.0,94.0,102.0,97.0,98.0,93.0,96.0,94.0,0.158,0.327,0.054,0.115,0.21,0.136,0.63,-1.33,1.47,0.5,1.39,1.7,93.9,88.5,85.7,93.6,82.1,74.6,0.263,0.357,0.182,0.154,0.285,0.367,0.265,0.299,0.134,0.196,0.283,0.251,0.22,0.293,0.297,0.167,0.2,0.358,0.318,0.5,0.291,,,,,,,,,,,,,,,
24,2024-09-27,747065,Pickoff 1B,pickoff_1b,True,521692,608331,Salvador Perez,Max Fried,0,269f43a2-6edd-4480-b99a-caf58ba4f84d,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.25,3.64,174.1,98.0,94.0,99.0,0.776,8.57,2.94,7.54,0.67,2.53,0.255,0.435,0.151,0.261,0.413,91.0,101.0,103.0,116.0,103.0,108.0,78.0,93.0,93.0,90.0,98.0,94.0,102.0,97.0,98.0,93.0,96.0,94.0,0.158,0.327,0.054,0.115,0.21,0.136,0.63,-1.33,1.47,0.5,1.39,1.7,93.9,88.5,85.7,93.6,82.1,74.6,0.263,0.357,0.182,0.154,0.285,0.367,0.265,0.299,0.134,0.196,0.283,0.251,0.22,0.293,0.297,0.167,0.2,0.358,0.318,0.5,0.291,,,,,,,,,,,,,,,
25,2024-09-27,747065,Groundout,field_out,True,621566,663903,Matt Olson,Brady Singer,0,47ab5653-9d0c-4fc1-b53a-b5739daf964e,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.71,4.65,179.2,99.0,84.0,94.0,0.769,8.52,2.71,8.77,1.1,1.62,0.191,0.419,0.159,0.326,0.414,80.0,77.0,69.0,,,,63.0,96.0,86.0,70.0,101.0,91.0,106.0,99.0,102.0,,,,0.413,0.113,,0.455,,0.019,-2.09,,0.77,0.0,,-5.71,91.6,,88.1,92.2,82.9,,0.326,0.609,0.197,,,,0.267,0.389,0.127,0.429,0.5,0.111,0.207,0.361,0.352,0.327,0.571,0.35,,,,,,,,,,,,,,,,,,
26,2024-09-27,747065,Single,single,False,624585,663903,Jorge Soler,Brady Singer,0,456421bb-7b90-4189-9d8a-58cac1856cc5,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.71,4.65,179.2,99.0,84.0,94.0,0.769,8.52,2.71,8.77,1.1,1.62,0.191,0.419,0.159,0.326,0.414,80.0,77.0,69.0,,,,63.0,96.0,86.0,70.0,101.0,91.0,106.0,99.0,102.0,,,,0.413,0.113,,0.455,,0.019,-2.09,,0.77,0.0,,-5.71,91.6,,88.1,92.2,82.9,,0.326,0.609,0.197,,,,0.267,0.389,0.127,0.429,0.5,0.111,0.207,0.361,0.352,0.327,0.571,0.35,,,,,,,,,,,,,,,,,,
27,2024-09-27,747065,Forceout,force_out,True,657656,663903,Ramón Laureano,Brady Singer,1,e33759e5-5f36-43bf-9beb-40cdc8ef798a,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.71,4.65,179.2,99.0,84.0,94.0,0.769,8.52,2.71,8.77,1.1,1.62,0.191,0.419,0.159,0.326,0.414,80.0,77.0,69.0,,,,63.0,96.0,86.0,70.0,101.0,91.0,106.0,99.0,102.0,,,,0.413,0.113,,0.455,,0.019,-2.09,,0.77,0.0,,-5.71,91.6,,88.1,92.2,82.9,,0.326,0.609,0.197,,,,0.267,0.389,0.127,0.429,0.5,0.111,0.207,0.361,0.352,0.327,0.571,0.35,,,,,,,,,,,,,,,,,,
28,2024-09-27,747065,Home Run,home_run,False,669221,663903,Sean Murphy,Brady Singer,1,d65aa9d5-e097-4ef2-9474-e45e0962bb3a,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.71,4.65,179.2,99.0,84.0,94.0,0.769,8.52,2.71,8.77,1.1,1.62,0.191,0.419,0.159,0.326,0.414,80.0,77.0,69.0,,,,63.0,96.0,86.0,70.0,101.0,91.0,106.0,99.0,102.0,,,,0.413,0.113,,0.455,,0.019,-2.09,,0.77,0.0,,-5.71,91.6,,88.1,92.2,82.9,,0.326,0.609,0.197,,,,0.267,0.389,0.127,0.429,0.5,0.111,0.207,0.361,0.352,0.327,0.571,0.35,,,,,,,,,,,,,,,,,,
29,2024-09-27,747065,Lineout,field_out,True,570482,663903,Gio Urshela,Brady Singer,0,63332720-3f1d-46b2-9293-2484ce0766db,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.71,4.65,179.2,99.0,84.0,94.0,0.769,8.52,2.71,8.77,1.1,1.62,0.191,0.419,0.159,0.326,0.414,80.0,77.0,69.0,,,,63.0,96.0,86.0,70.0,101.0,91.0,106.0,99.0,102.0,,,,0.413,0.113,,0.455,,0.019,-2.09,,0.77,0.0,,-5.71,91.6,,88.1,92.2,82.9,,0.326,0.609,0.197,,,,0.267,0.389,0.127,0.429,0.5,0.111,0.207,0.361,0.352,0.327,0.571,0.35,,,,,,,,,,,,,,,,,,
30,2024-09-27,747065,Groundout,field_out,True,521692,608331,Salvador Perez,Max Fried,0,2d8b1aa5-d776-48dc-b85a-34eb3cf11a75,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.25,3.64,174.1,98.0,94.0,99.0,0.776,8.57,2.94,7.54,0.67,2.53,0.255,0.435,0.151,0.261,0.413,91.0,101.0,103.0,116.0,103.0,108.0,78.0,93.0,93.0,90.0,98.0,94.0,102.0,97.0,98.0,93.0,96.0,94.0,0.158,0.327,0.054,0.115,0.21,0.136,0.63,-1.33,1.47,0.5,1.39,1.7,93.9,88.5,85.7,93.6,82.1,74.6,0.263,0.357,0.182,0.154,0.285,0.367,0.265,0.299,0.134,0.196,0.283,0.251,0.22,0.293,0.297,0.167,0.2,0.358,0.318,0.5,0.291,,,,,,,,,,,,,,,
31,2024-09-27,747065,Walk,walk,False,493329,608331,Yuli Gurriel,Max Fried,0,7778c53e-1b5e-448f-9b66-64ab76a2685c,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.25,3.64,174.1,98.0,94.0,99.0,0.776,8.57,2.94,7.54,0.67,2.53,0.255,0.435,0.151,0.261,0.413,91.0,101.0,103.0,116.0,103.0,108.0,78.0,93.0,93.0,90.0,98.0,94.0,102.0,97.0,98.0,93.0,96.0,94.0,0.158,0.327,0.054,0.115,0.21,0.136,0.63,-1.33,1.47,0.5,1.39,1.7,93.9,88.5,85.7,93.6,82.1,74.6,0.263,0.357,0.182,0.154,0.285,0.367,0.265,0.299,0.134,0.196,0.283,0.251,0.22,0.293,0.297,0.167,0.2,0.358,0.318,0.5,0.291,,,,,,,,,,,,,,,
32,2024-09-27,747065,Strikeout,strikeout,True,543257,608331,Robbie Grossman,Max Fried,1,39b01132-731d-4602-9cc2-998b0667d201,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.25,3.64,174.1,98.0,94.0,99.0,0.776,8.57,2.94,7.54,0.67,2.53,0.255,0.435,0.151,0.261,0.413,91.0,101.0,103.0,116.0,103.0,108.0,78.0,93.0,93.0,90.0,98.0,94.0,102.0,97.0,98.0,93.0,96.0,94.0,0.158,0.327,0.054,0.115,0.21,0.136,0.63,-1.33,1.47,0.5,1.39,1.7,93.9,88.5,85.7,93.6,82.1,74.6,0.263,0.357,0.182,0.154,0.285,0.367,0.265,0.299,0.134,0.196,0.283,0.251,0.22,0.293,0.297,0.167,0.2,0.358,0.318,0.5,0.291,,,,,,,,,,,,,,,
