,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff
0,2024-08-21,746267,Single,single,False,621493,547179,Taylor Ward,Michael Lorenzen,0,436818ff-e94d-46c8-9aa0-8ad49260929a,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,3.43,4.62,126.0,97.0,94.0,95.0,0.798,6.57,4.14,7.14,1.21,1.02,0.248,0.38,0.187,0.314,0.412,94.0,101.0,98.0,102.0,92.0,96.0,85.0,95.0,89.0,81.0,102.0,94.0,125.0,97.0,107.0,94.0,93.0,91.0,0.211,0.271,0.101,0.148,0.077,0.193,0.86,0.14,-0.37,-1.31,-0.51,1.96,93.8,90.1,84.6,93.6,83.9,81.6,0.303,0.459,0.064,0.162,0.324,0.179,0.122,0.173,0.369,0.235,0.51,0.236,0.368,0.632,0.24,0.263,0.421,0.327,0.15,0.35,0.26
1,2024-08-21,746267,Grounded Into DP,grounded_into_double_play,True,687263,547179,Zach Neto,Michael Lorenzen,1,7cc7820e-9c0a-4c93-b3e6-db89d642f3ad,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,3.43,4.62,126.0,97.0,94.0,95.0,0.798,6.57,4.14,7.14,1.21,1.02,0.248,0.38,0.187,0.314,0.412,94.0,101.0,98.0,102.0,92.0,96.0,85.0,95.0,89.0,81.0,102.0,94.0,125.0,97.0,107.0,94.0,93.0,91.0,0.211,0.271,0.101,0.148,0.077,0.193,0.86,0.14,-0.37,-1.31,-0.51,1.96,93.8,90.1,84.6,93.6,83.9,81.6,0.303,0.459,0.064,0.162,0.324,0.179,0.122,0.173,0.369,0.235,0.51,0.236,0.368,0.632,0.24,0.263,0.421,0.327,0.15,0.35,0.26
2,2024-08-21,746267,Hit By Pitch,hit_by_pitch,False,694384,547179,Nolan Schanuel,Michael Lorenzen,0,5a905485-cb73-4aab-bf25-7ac5f4eb7681,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,3.43,4.62,126.0,97.0,94.0,95.0,0.798,6.57,4.14,7.14,1.21,1.02,0.248,0.38,0.187,0.314,0.412,94.0,101.0,98.0,102.0,92.0,96.0,85.0,95.0,89.0,81.0,102.0,94.0,125.0,97.0,107.0,94.0,93.0,91.0,0.211,0.271,0.101,0.148,0.077,0.193,0.86,0.14,-0.37,-1.31,-0.51,1.96,93.8,90.1,84.6,93.6,83.9,81.6,0.303,0.459,0.064,0.162,0.324,0.179,0.122,0.173,0.369,0.235,0.51,0.236,0.368,0.632,0.24,0.263,0.421,0.327,0.15,0.35,0.26
3,2024-08-21,746267,Groundout,field_out,True,543685,547179,Anthony Rendon,Michael Lorenzen,0,59a8baa7-c6ba-490a-b49d-1d0161a8fe7e,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,3.43,4.62,126.0,97.0,94.0,95.0,0.798,6.57,4.14,7.14,1.21,1.02,0.248,0.38,0.187,0.314,0.412,94.0,101.0,98.0,102.0,92.0,96.0,85.0,95.0,89.0,81.0,102.0,94.0,125.0,97.0,107.0,94.0,93.0,91.0,0.211,0.271,0.101,0.148,0.077,0.193,0.86,0.14,-0.37,-1.31,-0.51,1.96,93.8,90.1,84.6,93.6,83.9,81.6,0.303,0.459,0.064,0.162,0.324,0.179,0.122,0.173,0.369,0.235,0.51,0.236,0.368,0.632,0.24,0.263,0.421,0.327,0.15,0.35,0.26
4,2024-08-21,746267,Flyout,field_out,True,686681,456501,Michael Massey,Johnny Cueto,0,c62cbe5f-3a55-4c1c-a028-f4b05e269f41,456501.0,johnnycueto,Cueto,Right,Johnny Cueto,LAA,7.15,11.41,11.1,99.0,82.0,95.0,0.859,4.76,2.38,11.12,3.18,0.94,0.171,0.317,0.122,0.39,0.419,84.0,92.0,94.0,,,,60.0,96.0,99.0,89.0,102.0,96.0,78.0,101.0,94.0,,,,0.359,0.09,0.054,0.204,0.006,0.287,-5.61,0.4,-0.91,-2.88,-3.49,-3.62,91.0,87.2,81.2,91.1,85.6,78.4,0.273,0.455,0.071,0.333,1.333,0.25,0.308,0.846,0.259,0.333,0.667,0.0,0.333,0.833,0.0,,,,,,
5,2024-08-21,746267,Flyout,field_out,True,677951,456501,Bobby Witt Jr.,Johnny Cueto,0,a8b57f25-ba5c-4dce-a209-4b97baee5041,456501.0,johnnycueto,Cueto,Right,Johnny Cueto,LAA,7.15,11.41,11.1,99.0,82.0,95.0,0.859,4.76,2.38,11.12,3.18,0.94,0.171,0.317,0.122,0.39,0.419,84.0,92.0,94.0,,,,60.0,96.0,99.0,89.0,102.0,96.0,78.0,101.0,94.0,,,,0.359,0.09,0.054,0.204,0.006,0.287,-5.61,0.4,-0.91,-2.88,-3.49,-3.62,91.0,87.2,81.2,91.1,85.6,78.4,0.273,0.455,0.071,0.333,1.333,0.25,0.308,0.846,0.259,0.333,0.667,0.0,0.333,0.833,0.0,,,,,,
6,2024-08-21,746267,Groundout,field_out,True,686469,456501,Vinnie Pasquantino,Johnny Cueto,0,4172d5f3-b4b7-4048-9b58-34ce1a4f12c1,456501.0,johnnycueto,Cueto,Right,Johnny Cueto,LAA,7.15,11.41,11.1,99.0,82.0,95.0,0.859,4.76,2.38,11.12,3.18,0.94,0.171,0.317,0.122,0.39,0.419,84.0,92.0,94.0,,,,60.0,96.0,99.0,89.0,102.0,96.0,78.0,101.0,94.0,,,,0.359,0.09,0.054,0.204,0.006,0.287,-5.61,0.4,-0.91,-2.88,-3.49,-3.62,91.0,87.2,81.2,91.1,85.6,78.4,0.273,0.455,0.071,0.333,1.333,0.25,0.308,0.846,0.259,0.333,0.667,0.0,0.333,0.833,0.0,,,,,,
7,2024-08-21,746267,Walk,walk,False,681351,547179,Logan O'Hoppe,Michael Lorenzen,0,567db10e-45ff-4085-b5d1-81ed8b5f9916,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,3.43,4.62,126.0,97.0,94.0,95.0,0.798,6.57,4.14,7.14,1.21,1.02,0.248,0.38,0.187,0.314,0.412,94.0,101.0,98.0,102.0,92.0,96.0,85.0,95.0,89.0,81.0,102.0,94.0,125.0,97.0,107.0,94.0,93.0,91.0,0.211,0.271,0.101,0.148,0.077,0.193,0.86,0.14,-0.37,-1.31,-0.51,1.96,93.8,90.1,84.6,93.6,83.9,81.6,0.303,0.459,0.064,0.162,0.324,0.179,0.122,0.173,0.369,0.235,0.51,0.236,0.368,0.632,0.24,0.263,0.421,0.327,0.15,0.35,0.26
8,2024-08-21,746267,Strikeout,strikeout,True,694359,547179,Niko Kavadas,Michael Lorenzen,0,fabfb719-2d38-4456-85c1-45935863f3b2,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,3.43,4.62,126.0,97.0,94.0,95.0,0.798,6.57,4.14,7.14,1.21,1.02,0.248,0.38,0.187,0.314,0.412,94.0,101.0,98.0,102.0,92.0,96.0,85.0,95.0,89.0,81.0,102.0,94.0,125.0,97.0,107.0,94.0,93.0,91.0,0.211,0.271,0.101,0.148,0.077,0.193,0.86,0.14,-0.37,-1.31,-0.51,1.96,93.8,90.1,84.6,93.6,83.9,81.6,0.303,0.459,0.064,0.162,0.324,0.179,0.122,0.173,0.369,0.235,0.51,0.236,0.368,0.632,0.24,0.263,0.421,0.327,0.15,0.35,0.26
9,2024-08-21,746267,Pop Out,field_out,True,666176,547179,Jo Adell,Michael Lorenzen,0,7d7d9b8b-82ef-470f-af77-25b478d87ab3,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,3.43,4.62,126.0,97.0,94.0,95.0,0.798,6.57,4.14,7.14,1.21,1.02,0.248,0.38,0.187,0.314,0.412,94.0,101.0,98.0,102.0,92.0,96.0,85.0,95.0,89.0,81.0,102.0,94.0,125.0,97.0,107.0,94.0,93.0,91.0,0.211,0.271,0.101,0.148,0.077,0.193,0.86,0.14,-0.37,-1.31,-0.51,1.96,93.8,90.1,84.6,93.6,83.9,81.6,0.303,0.459,0.064,0.162,0.324,0.179,0.122,0.173,0.369,0.235,0.51,0.236,0.368,0.632,0.24,0.263,0.421,0.327,0.15,0.35,0.26
