,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff
0,2024-06-02,745330,Strikeout,strikeout,True,683011,605483,Anthony Volpe,Blake Snell,0,856eaf52-c725-48de-8325-da9290b18167,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,6.31,3.59,35.2,97.0,115.0,101.0,0.699,10.6,4.29,8.58,1.01,1.0,0.296,0.378,0.173,0.224,0.363,110.0,103.0,108.0,148.0,103.0,110.0,104.0,96.0,97.0,107.0,86.0,90.0,0.479,0.145,0.21,0.166,-1.07,0.34,2.13,-1.15,95.5,85.2,88.7,80.9,0.322,0.559,0.283,0.083,0.083,0.406,0.31,0.517,0.293,0.188,0.188,0.385,,,,,,,,,,,,,,,,,,
1,2024-06-02,745330,Home Run,home_run,False,665742,605483,Juan Soto,Blake Snell,0,0b5859a3-5442-42c2-9d00-f130de80aa2a,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,6.31,3.59,35.2,97.0,115.0,101.0,0.699,10.6,4.29,8.58,1.01,1.0,0.296,0.378,0.173,0.224,0.363,110.0,103.0,108.0,148.0,103.0,110.0,104.0,96.0,97.0,107.0,86.0,90.0,0.479,0.145,0.21,0.166,-1.07,0.34,2.13,-1.15,95.5,85.2,88.7,80.9,0.322,0.559,0.283,0.083,0.083,0.406,0.31,0.517,0.293,0.188,0.188,0.385,,,,,,,,,,,,,,,,,,
2,2024-06-02,745330,Single,single,False,592450,605483,Aaron Judge,Blake Snell,0,c2d03724-103e-4d1a-9b2a-32fe3efa4d03,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,6.31,3.59,35.2,97.0,115.0,101.0,0.699,10.6,4.29,8.58,1.01,1.0,0.296,0.378,0.173,0.224,0.363,110.0,103.0,108.0,148.0,103.0,110.0,104.0,96.0,97.0,107.0,86.0,90.0,0.479,0.145,0.21,0.166,-1.07,0.34,2.13,-1.15,95.5,85.2,88.7,80.9,0.322,0.559,0.283,0.083,0.083,0.406,0.31,0.517,0.293,0.188,0.188,0.385,,,,,,,,,,,,,,,,,,
3,2024-06-02,745330,Strikeout,strikeout,True,519317,605483,Giancarlo Stanton,Blake Snell,0,8652284d-f5cb-447b-a648-80744391df1a,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,6.31,3.59,35.2,97.0,115.0,101.0,0.699,10.6,4.29,8.58,1.01,1.0,0.296,0.378,0.173,0.224,0.363,110.0,103.0,108.0,148.0,103.0,110.0,104.0,96.0,97.0,107.0,86.0,90.0,0.479,0.145,0.21,0.166,-1.07,0.34,2.13,-1.15,95.5,85.2,88.7,80.9,0.322,0.559,0.283,0.083,0.083,0.406,0.31,0.517,0.293,0.188,0.188,0.385,,,,,,,,,,,,,,,,,,
4,2024-06-02,745330,Flyout,field_out,True,657077,605483,Alex Verdugo,Blake Snell,1,b4d95824-674b-4856-bd9e-b5f31458d188,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,6.31,3.59,35.2,97.0,115.0,101.0,0.699,10.6,4.29,8.58,1.01,1.0,0.296,0.378,0.173,0.224,0.363,110.0,103.0,108.0,148.0,103.0,110.0,104.0,96.0,97.0,107.0,86.0,90.0,0.479,0.145,0.21,0.166,-1.07,0.34,2.13,-1.15,95.5,85.2,88.7,80.9,0.322,0.559,0.283,0.083,0.083,0.406,0.31,0.517,0.293,0.188,0.188,0.385,,,,,,,,,,,,,,,,,,
5,2024-06-02,745330,Strikeout,strikeout,True,671218,641482,Heliot Ramos,Nestor Cortes,0,061f11ab-030d-4f6d-935e-2fafd3751b69,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,,,,95.0,104.0,101.0,91.0,103.0,103.0,0.455,0.163,,0.075,-0.19,0.14,,-2.51,91.9,83.2,78.1,,0.247,0.489,0.219,,,,0.255,0.489,0.338,0.3,0.4,0.182,91.0,119.0,117.0,109.0,100.0,103.0,0.009,0.298,1.48,2.16,87.2,89.9,0.236,0.333,0.264,0.143,0.143,0.286
6,2024-06-02,745330,Strikeout,strikeout,True,689172,641482,Brett Wisely,Nestor Cortes,0,d829abe9-7b87-4d99-b434-7aef7a8c9bdc,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,,,,95.0,104.0,101.0,91.0,103.0,103.0,0.455,0.163,,0.075,-0.19,0.14,,-2.51,91.9,83.2,78.1,,0.247,0.489,0.219,,,,0.255,0.489,0.338,0.3,0.4,0.182,91.0,119.0,117.0,109.0,100.0,103.0,0.009,0.298,1.48,2.16,87.2,89.9,0.236,0.333,0.264,0.143,0.143,0.286
7,2024-06-02,745330,Pop Out,field_out,True,527038,641482,Wilmer Flores,Nestor Cortes,0,e66b1f5c-d61c-4fe5-b531-ea1917caa0fe,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,,,,95.0,104.0,101.0,91.0,103.0,103.0,0.455,0.163,,0.075,-0.19,0.14,,-2.51,91.9,83.2,78.1,,0.247,0.489,0.219,,,,0.255,0.489,0.338,0.3,0.4,0.182,91.0,119.0,117.0,109.0,100.0,103.0,0.009,0.298,1.48,2.16,87.2,89.9,0.236,0.333,0.264,0.143,0.143,0.286
8,2024-06-02,745330,Single,single,False,518934,605483,DJ LeMahieu,Blake Snell,0,1809c6b0-e7be-4881-8f24-77c0169be48a,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,6.31,3.59,35.2,97.0,115.0,101.0,0.699,10.6,4.29,8.58,1.01,1.0,0.296,0.378,0.173,0.224,0.363,110.0,103.0,108.0,148.0,103.0,110.0,104.0,96.0,97.0,107.0,86.0,90.0,0.479,0.145,0.21,0.166,-1.07,0.34,2.13,-1.15,95.5,85.2,88.7,80.9,0.322,0.559,0.283,0.083,0.083,0.406,0.31,0.517,0.293,0.188,0.188,0.385,,,,,,,,,,,,,,,,,,
9,2024-06-02,745330,Strikeout,strikeout,True,519203,605483,Anthony Rizzo,Blake Snell,0,e3af14bf-25e1-4cab-834b-81884a7a856e,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,6.31,3.59,35.2,97.0,115.0,101.0,0.699,10.6,4.29,8.58,1.01,1.0,0.296,0.378,0.173,0.224,0.363,110.0,103.0,108.0,148.0,103.0,110.0,104.0,96.0,97.0,107.0,86.0,90.0,0.479,0.145,0.21,0.166,-1.07,0.34,2.13,-1.15,95.5,85.2,88.7,80.9,0.322,0.559,0.283,0.083,0.083,0.406,0.31,0.517,0.293,0.188,0.188,0.385,,,,,,,,,,,,,,,,,,
