,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,CU%,wFA/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFS,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,FS_ba,FS_slg,FS_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CH%,wFC/C,wCH/C,vFC,vCH,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-04-06,745522,Double,double,False,658668,669330,Edward Olivares,Tyler Wells,0,9c467078-f0dd-45d8-882c-c86371c0cb27,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,BAL,5.87,7.37,15.1,105.0,103.0,100.0,0.769,7.63,1.76,10.57,1.76,0.83,0.196,0.51,0.216,0.373,0.394,99.0,105.0,100.0,93.0,99.0,96.0,,,,124.0,100.0,91.0,,,,,0.344,,0.104,0.185,-2.88,,,-6.35,1.95,92.5,,,84.3,76.1,0.32,0.72,0.196,,,,0.5,0.833,0.286,0.2,0.2,0.417,,,,110.0,115.0,117.0,104.0,106.0,96.0,0.178,0.189,-1.37,2.88,88.1,85.8,0.143,0.143,0.28,0.333,0.667,0.227,,,,,,
11,2024-04-06,745522,Single,single,False,642133,669330,Rowdy Tellez,Tyler Wells,1,9588d38a-1ec6-4c75-858f-7522765eb6a1,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,BAL,5.87,7.37,15.1,105.0,103.0,100.0,0.769,7.63,1.76,10.57,1.76,0.83,0.196,0.51,0.216,0.373,0.394,99.0,105.0,100.0,93.0,99.0,96.0,,,,124.0,100.0,91.0,,,,,0.344,,0.104,0.185,-2.88,,,-6.35,1.95,92.5,,,84.3,76.1,0.32,0.72,0.196,,,,0.5,0.833,0.286,0.2,0.2,0.417,,,,110.0,115.0,117.0,104.0,106.0,96.0,0.178,0.189,-1.37,2.88,88.1,85.8,0.143,0.143,0.28,0.333,0.667,0.227,,,,,,
12,2024-04-06,745522,Strikeout,strikeout,True,669707,669330,Jared Triolo,Tyler Wells,0,725774cc-7bf5-4942-ac2f-19e109307746,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,BAL,5.87,7.37,15.1,105.0,103.0,100.0,0.769,7.63,1.76,10.57,1.76,0.83,0.196,0.51,0.216,0.373,0.394,99.0,105.0,100.0,93.0,99.0,96.0,,,,124.0,100.0,91.0,,,,,0.344,,0.104,0.185,-2.88,,,-6.35,1.95,92.5,,,84.3,76.1,0.32,0.72,0.196,,,,0.5,0.833,0.286,0.2,0.2,0.417,,,,110.0,115.0,117.0,104.0,106.0,96.0,0.178,0.189,-1.37,2.88,88.1,85.8,0.143,0.143,0.28,0.333,0.667,0.227,,,,,,
13,2024-04-06,745522,Home Run,home_run,False,663698,669330,Joey Bart,Tyler Wells,1,226323af-8804-43d6-b6e7-e2779e2ac1f2,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,BAL,5.87,7.37,15.1,105.0,103.0,100.0,0.769,7.63,1.76,10.57,1.76,0.83,0.196,0.51,0.216,0.373,0.394,99.0,105.0,100.0,93.0,99.0,96.0,,,,124.0,100.0,91.0,,,,,0.344,,0.104,0.185,-2.88,,,-6.35,1.95,92.5,,,84.3,76.1,0.32,0.72,0.196,,,,0.5,0.833,0.286,0.2,0.2,0.417,,,,110.0,115.0,117.0,104.0,106.0,96.0,0.178,0.189,-1.37,2.88,88.1,85.8,0.143,0.143,0.28,0.333,0.667,0.227,,,,,,
14,2024-04-06,745522,Lineout,field_out,True,675961,669330,Alika Williams,Tyler Wells,0,6bc5c275-8955-48ef-87f7-c7379fbb2c8f,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,BAL,5.87,7.37,15.1,105.0,103.0,100.0,0.769,7.63,1.76,10.57,1.76,0.83,0.196,0.51,0.216,0.373,0.394,99.0,105.0,100.0,93.0,99.0,96.0,,,,124.0,100.0,91.0,,,,,0.344,,0.104,0.185,-2.88,,,-6.35,1.95,92.5,,,84.3,76.1,0.32,0.72,0.196,,,,0.5,0.833,0.286,0.2,0.2,0.417,,,,110.0,115.0,117.0,104.0,106.0,96.0,0.178,0.189,-1.37,2.88,88.1,85.8,0.143,0.143,0.28,0.333,0.667,0.227,,,,,,
15,2024-04-06,745522,Groundout,field_out,True,656775,663559,Cedric Mullins,Bailey Falter,0,d6dac9ca-a792-4d9d-b752-b364b8166c73,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,100.0,100.0,99.0,84.0,101.0,95.0,99.0,102.0,98.0,88.0,95.0,94.0,37.0,97.0,75.0,0.144,0.511,0.01,0.161,0.174,1.03,-6.89,1.24,-0.06,-0.34,91.7,87.0,91.9,85.6,77.0,0.229,0.36,0.167,0.262,0.492,0.144,0.245,0.286,0.32,0.256,0.488,0.197,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-04-06,745522,Groundout,field_out,True,543510,663559,James McCann,Bailey Falter,0,ab816a9d-77c7-4ae3-95c3-4a3ca475b0f5,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,100.0,100.0,99.0,84.0,101.0,95.0,99.0,102.0,98.0,88.0,95.0,94.0,37.0,97.0,75.0,0.144,0.511,0.01,0.161,0.174,1.03,-6.89,1.24,-0.06,-0.34,91.7,87.0,91.9,85.6,77.0,0.229,0.36,0.167,0.262,0.492,0.144,0.245,0.286,0.32,0.256,0.488,0.197,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-04-06,745522,Flyout,field_out,True,622761,663559,Jorge Mateo,Bailey Falter,0,471f36b7-e7a8-492e-92c1-3a302bfb016d,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,100.0,100.0,99.0,84.0,101.0,95.0,99.0,102.0,98.0,88.0,95.0,94.0,37.0,97.0,75.0,0.144,0.511,0.01,0.161,0.174,1.03,-6.89,1.24,-0.06,-0.34,91.7,87.0,91.9,85.6,77.0,0.229,0.36,0.167,0.262,0.492,0.144,0.245,0.286,0.32,0.256,0.488,0.197,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-04-06,745522,Single,single,False,665833,669330,Oneil Cruz,Tyler Wells,0,9b1d7543-8017-4ed4-802a-73aabf7c7c8b,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,BAL,5.87,7.37,15.1,105.0,103.0,100.0,0.769,7.63,1.76,10.57,1.76,0.83,0.196,0.51,0.216,0.373,0.394,99.0,105.0,100.0,93.0,99.0,96.0,,,,124.0,100.0,91.0,,,,,0.344,,0.104,0.185,-2.88,,,-6.35,1.95,92.5,,,84.3,76.1,0.32,0.72,0.196,,,,0.5,0.833,0.286,0.2,0.2,0.417,,,,110.0,115.0,117.0,104.0,106.0,96.0,0.178,0.189,-1.37,2.88,88.1,85.8,0.143,0.143,0.28,0.333,0.667,0.227,,,,,,
19,2024-04-06,745522,Walk,walk,False,668804,669330,Bryan Reynolds,Tyler Wells,1,21898f7f-491c-41df-834e-eb2585aa7e91,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,BAL,5.87,7.37,15.1,105.0,103.0,100.0,0.769,7.63,1.76,10.57,1.76,0.83,0.196,0.51,0.216,0.373,0.394,99.0,105.0,100.0,93.0,99.0,96.0,,,,124.0,100.0,91.0,,,,,0.344,,0.104,0.185,-2.88,,,-6.35,1.95,92.5,,,84.3,76.1,0.32,0.72,0.196,,,,0.5,0.833,0.286,0.2,0.2,0.417,,,,110.0,115.0,117.0,104.0,106.0,96.0,0.178,0.189,-1.37,2.88,88.1,85.8,0.143,0.143,0.28,0.333,0.667,0.227,,,,,,
20,2024-04-06,745522,Strikeout,strikeout,True,656582,669330,Connor Joe,Tyler Wells,0,a387cc01-e96b-48c8-9461-c11c6ca6b536,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,BAL,5.87,7.37,15.1,105.0,103.0,100.0,0.769,7.63,1.76,10.57,1.76,0.83,0.196,0.51,0.216,0.373,0.394,99.0,105.0,100.0,93.0,99.0,96.0,,,,124.0,100.0,91.0,,,,,0.344,,0.104,0.185,-2.88,,,-6.35,1.95,92.5,,,84.3,76.1,0.32,0.72,0.196,,,,0.5,0.833,0.286,0.2,0.2,0.417,,,,110.0,115.0,117.0,104.0,106.0,96.0,0.178,0.189,-1.37,2.88,88.1,85.8,0.143,0.143,0.28,0.333,0.667,0.227,,,,,,
21,2024-04-06,745522,Strikeout,strikeout,True,669261,669330,Jack Suwinski,Tyler Wells,0,876ac541-0823-4709-96e6-fef84cb2473c,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,BAL,5.87,7.37,15.1,105.0,103.0,100.0,0.769,7.63,1.76,10.57,1.76,0.83,0.196,0.51,0.216,0.373,0.394,99.0,105.0,100.0,93.0,99.0,96.0,,,,124.0,100.0,91.0,,,,,0.344,,0.104,0.185,-2.88,,,-6.35,1.95,92.5,,,84.3,76.1,0.32,0.72,0.196,,,,0.5,0.833,0.286,0.2,0.2,0.417,,,,110.0,115.0,117.0,104.0,106.0,96.0,0.178,0.189,-1.37,2.88,88.1,85.8,0.143,0.143,0.28,0.333,0.667,0.227,,,,,,
22,2024-04-06,745522,Pop Out,field_out,True,658668,669330,Edward Olivares,Tyler Wells,0,f1d26f7e-0891-442c-b4fa-d15c4578254b,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,BAL,5.87,7.37,15.1,105.0,103.0,100.0,0.769,7.63,1.76,10.57,1.76,0.83,0.196,0.51,0.216,0.373,0.394,99.0,105.0,100.0,93.0,99.0,96.0,,,,124.0,100.0,91.0,,,,,0.344,,0.104,0.185,-2.88,,,-6.35,1.95,92.5,,,84.3,76.1,0.32,0.72,0.196,,,,0.5,0.833,0.286,0.2,0.2,0.417,,,,110.0,115.0,117.0,104.0,106.0,96.0,0.178,0.189,-1.37,2.88,88.1,85.8,0.143,0.143,0.28,0.333,0.667,0.227,,,,,,
23,2024-04-06,745522,Flyout,field_out,True,683002,663559,Gunnar Henderson,Bailey Falter,0,1b5b3d6d-01a4-41dc-b0ea-ecd002e0b465,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,100.0,100.0,99.0,84.0,101.0,95.0,99.0,102.0,98.0,88.0,95.0,94.0,37.0,97.0,75.0,0.144,0.511,0.01,0.161,0.174,1.03,-6.89,1.24,-0.06,-0.34,91.7,87.0,91.9,85.6,77.0,0.229,0.36,0.167,0.262,0.492,0.144,0.245,0.286,0.32,0.256,0.488,0.197,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-04-06,745522,Walk,walk,False,668939,663559,Adley Rutschman,Bailey Falter,0,cce3d839-18ee-48c5-884a-348e625545e5,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,100.0,100.0,99.0,84.0,101.0,95.0,99.0,102.0,98.0,88.0,95.0,94.0,37.0,97.0,75.0,0.144,0.511,0.01,0.161,0.174,1.03,-6.89,1.24,-0.06,-0.34,91.7,87.0,91.9,85.6,77.0,0.229,0.36,0.167,0.262,0.492,0.144,0.245,0.286,0.32,0.256,0.488,0.197,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-04-06,745522,Fielders Choice,fielders_choice,False,663624,663559,Ryan Mountcastle,Bailey Falter,1,bdd7700e-9ab4-4637-a0fa-b5561a16b6ca,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,100.0,100.0,99.0,84.0,101.0,95.0,99.0,102.0,98.0,88.0,95.0,94.0,37.0,97.0,75.0,0.144,0.511,0.01,0.161,0.174,1.03,-6.89,1.24,-0.06,-0.34,91.7,87.0,91.9,85.6,77.0,0.229,0.36,0.167,0.262,0.492,0.144,0.245,0.286,0.32,0.256,0.488,0.197,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-04-06,745522,Lineout,field_out,True,623993,663559,Anthony Santander,Bailey Falter,0,13ab0f7e-cb6e-46d4-b328-73ba04c15e93,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,100.0,100.0,99.0,84.0,101.0,95.0,99.0,102.0,98.0,88.0,95.0,94.0,37.0,97.0,75.0,0.144,0.511,0.01,0.161,0.174,1.03,-6.89,1.24,-0.06,-0.34,91.7,87.0,91.9,85.6,77.0,0.229,0.36,0.167,0.262,0.492,0.144,0.245,0.286,0.32,0.256,0.488,0.197,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-04-06,745522,Flyout,field_out,True,676059,663559,Jordan Westburg,Bailey Falter,0,d3750d75-c43a-4a96-9b33-a4b2dcd4da47,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,100.0,100.0,99.0,84.0,101.0,95.0,99.0,102.0,98.0,88.0,95.0,94.0,37.0,97.0,75.0,0.144,0.511,0.01,0.161,0.174,1.03,-6.89,1.24,-0.06,-0.34,91.7,87.0,91.9,85.6,77.0,0.229,0.36,0.167,0.262,0.492,0.144,0.245,0.286,0.32,0.256,0.488,0.197,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-04-06,745522,Single,single,False,642133,669330,Rowdy Tellez,Tyler Wells,0,324dbde1-a88e-4ec4-9188-647d18fdbdeb,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,BAL,5.87,7.37,15.1,105.0,103.0,100.0,0.769,7.63,1.76,10.57,1.76,0.83,0.196,0.51,0.216,0.373,0.394,99.0,105.0,100.0,93.0,99.0,96.0,,,,124.0,100.0,91.0,,,,,0.344,,0.104,0.185,-2.88,,,-6.35,1.95,92.5,,,84.3,76.1,0.32,0.72,0.196,,,,0.5,0.833,0.286,0.2,0.2,0.417,,,,110.0,115.0,117.0,104.0,106.0,96.0,0.178,0.189,-1.37,2.88,88.1,85.8,0.143,0.143,0.28,0.333,0.667,0.227,,,,,,
29,2024-04-06,745522,Forceout,force_out,True,669707,669330,Jared Triolo,Tyler Wells,1,59752d4d-2b29-4300-a3a6-a527003a0121,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,BAL,5.87,7.37,15.1,105.0,103.0,100.0,0.769,7.63,1.76,10.57,1.76,0.83,0.196,0.51,0.216,0.373,0.394,99.0,105.0,100.0,93.0,99.0,96.0,,,,124.0,100.0,91.0,,,,,0.344,,0.104,0.185,-2.88,,,-6.35,1.95,92.5,,,84.3,76.1,0.32,0.72,0.196,,,,0.5,0.833,0.286,0.2,0.2,0.417,,,,110.0,115.0,117.0,104.0,106.0,96.0,0.178,0.189,-1.37,2.88,88.1,85.8,0.143,0.143,0.28,0.333,0.667,0.227,,,,,,
30,2024-04-06,745522,Double,double,False,663698,669330,Joey Bart,Tyler Wells,1,08595593-a9b8-4463-a8cd-0219b505852d,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,BAL,5.87,7.37,15.1,105.0,103.0,100.0,0.769,7.63,1.76,10.57,1.76,0.83,0.196,0.51,0.216,0.373,0.394,99.0,105.0,100.0,93.0,99.0,96.0,,,,124.0,100.0,91.0,,,,,0.344,,0.104,0.185,-2.88,,,-6.35,1.95,92.5,,,84.3,76.1,0.32,0.72,0.196,,,,0.5,0.833,0.286,0.2,0.2,0.417,,,,110.0,115.0,117.0,104.0,106.0,96.0,0.178,0.189,-1.37,2.88,88.1,85.8,0.143,0.143,0.28,0.333,0.667,0.227,,,,,,
31,2024-04-06,745522,Pop Out,field_out,True,675961,669330,Alika Williams,Tyler Wells,0,c54f3ccb-dd58-452e-9c8d-ea50ee8dde88,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,BAL,5.87,7.37,15.1,105.0,103.0,100.0,0.769,7.63,1.76,10.57,1.76,0.83,0.196,0.51,0.216,0.373,0.394,99.0,105.0,100.0,93.0,99.0,96.0,,,,124.0,100.0,91.0,,,,,0.344,,0.104,0.185,-2.88,,,-6.35,1.95,92.5,,,84.3,76.1,0.32,0.72,0.196,,,,0.5,0.833,0.286,0.2,0.2,0.417,,,,110.0,115.0,117.0,104.0,106.0,96.0,0.178,0.189,-1.37,2.88,88.1,85.8,0.143,0.143,0.28,0.333,0.667,0.227,,,,,,
32,2024-04-06,745522,Groundout,field_out,True,665833,669330,Oneil Cruz,Tyler Wells,0,633024c6-0e8a-4d43-b1be-8bd144f48bce,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,BAL,5.87,7.37,15.1,105.0,103.0,100.0,0.769,7.63,1.76,10.57,1.76,0.83,0.196,0.51,0.216,0.373,0.394,99.0,105.0,100.0,93.0,99.0,96.0,,,,124.0,100.0,91.0,,,,,0.344,,0.104,0.185,-2.88,,,-6.35,1.95,92.5,,,84.3,76.1,0.32,0.72,0.196,,,,0.5,0.833,0.286,0.2,0.2,0.417,,,,110.0,115.0,117.0,104.0,106.0,96.0,0.178,0.189,-1.37,2.88,88.1,85.8,0.143,0.143,0.28,0.333,0.667,0.227,,,,,,
