,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-07-20,745880,Caught Stealing 2B,caught_stealing_2b,True,669003,641154,Garrett Mitchell,Pablo López,0,23b9cb79-7301-4b66-b22d-400370d00e95,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,92.0,101.0,101.0,83.0,102.0,107.0,97.0,104.0,101.0,97.0,108.0,106.0,107.0,104.0,110.0,0.076,0.394,0.227,0.11,0.194,1.98,-3.1,-0.94,-2.56,-0.41,94.6,88.4,94.2,84.1,81.9,0.183,0.34,0.303,0.247,0.464,0.318,0.293,0.387,0.25,0.255,0.574,0.338,0.452,0.677,0.095,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-07-20,745880,Strikeout,strikeout,True,596146,642547,Max Kepler,Freddy Peralta,0,bc5006bb-2155-4910-b244-f1107d542200,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,,,,99.0,104.0,110.0,,0.536,0.248,0.046,0.17,0.0,,0.53,-1.65,1.06,94.5,88.0,,81.1,77.3,0.238,0.411,0.277,0.194,0.337,0.393,0.22,0.254,0.386,0.308,0.538,0.233,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-07-20,745880,Groundout,field_out,True,680777,642547,Ryan Jeffers,Freddy Peralta,0,c257ad53-12c8-4488-a147-db693c0d7fb3,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,,,,99.0,104.0,110.0,,0.536,0.248,0.046,0.17,0.0,,0.53,-1.65,1.06,94.5,88.0,,81.1,77.3,0.238,0.411,0.277,0.194,0.337,0.393,0.22,0.254,0.386,0.308,0.538,0.233,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-07-20,745880,Strikeout,strikeout,True,467793,642547,Carlos Santana,Freddy Peralta,0,f8f1535b-09d4-4f15-8d34-863041f27869,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,,,,99.0,104.0,110.0,,0.536,0.248,0.046,0.17,0.0,,0.53,-1.65,1.06,94.5,88.0,,81.1,77.3,0.238,0.411,0.277,0.194,0.337,0.393,0.22,0.254,0.386,0.308,0.538,0.233,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-07-20,745880,Double,double,False,669003,641154,Garrett Mitchell,Pablo López,0,6d97519c-269c-49ab-a769-da210c7b14d3,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,92.0,101.0,101.0,83.0,102.0,107.0,97.0,104.0,101.0,97.0,108.0,106.0,107.0,104.0,110.0,0.076,0.394,0.227,0.11,0.194,1.98,-3.1,-0.94,-2.56,-0.41,94.6,88.4,94.2,84.1,81.9,0.183,0.34,0.303,0.247,0.464,0.318,0.293,0.387,0.25,0.255,0.574,0.338,0.452,0.677,0.095,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-07-20,745880,Groundout,field_out,True,687401,641154,Joey Ortiz,Pablo López,0,023cfd24-c07b-4c91-8d74-b53db9d66cb6,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,92.0,101.0,101.0,83.0,102.0,107.0,97.0,104.0,101.0,97.0,108.0,106.0,107.0,104.0,110.0,0.076,0.394,0.227,0.11,0.194,1.98,-3.1,-0.94,-2.56,-0.41,94.6,88.4,94.2,84.1,81.9,0.183,0.34,0.303,0.247,0.464,0.318,0.293,0.387,0.25,0.255,0.574,0.338,0.452,0.677,0.095,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-07-20,745880,Single,single,False,694192,641154,Jackson Chourio,Pablo López,1,fdb9f4bb-ee95-4527-9250-1f20003089f7,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,92.0,101.0,101.0,83.0,102.0,107.0,97.0,104.0,101.0,97.0,108.0,106.0,107.0,104.0,110.0,0.076,0.394,0.227,0.11,0.194,1.98,-3.1,-0.94,-2.56,-0.41,94.6,88.4,94.2,84.1,81.9,0.183,0.34,0.303,0.247,0.464,0.318,0.293,0.387,0.25,0.255,0.574,0.338,0.452,0.677,0.095,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-07-20,745880,Flyout,field_out,True,668930,641154,Brice Turang,Pablo López,0,54e97029-8f19-444e-8af3-140f9da0c5ee,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,92.0,101.0,101.0,83.0,102.0,107.0,97.0,104.0,101.0,97.0,108.0,106.0,107.0,104.0,110.0,0.076,0.394,0.227,0.11,0.194,1.98,-3.1,-0.94,-2.56,-0.41,94.6,88.4,94.2,84.1,81.9,0.183,0.34,0.303,0.247,0.464,0.318,0.293,0.387,0.25,0.255,0.574,0.338,0.452,0.677,0.095,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-07-20,745880,Strikeout,strikeout,True,661388,641154,William Contreras,Pablo López,1,4c43e0cb-a1bb-4691-9b0a-ebd5bb0be717,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,92.0,101.0,101.0,83.0,102.0,107.0,97.0,104.0,101.0,97.0,108.0,106.0,107.0,104.0,110.0,0.076,0.394,0.227,0.11,0.194,1.98,-3.1,-0.94,-2.56,-0.41,94.6,88.4,94.2,84.1,81.9,0.183,0.34,0.303,0.247,0.464,0.318,0.293,0.387,0.25,0.255,0.574,0.338,0.452,0.677,0.095,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-07-20,745880,Strikeout,strikeout,True,670242,642547,Matt Wallner,Freddy Peralta,0,5c0948e4-4327-49b4-97b2-70e52ad8a05f,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,,,,99.0,104.0,110.0,,0.536,0.248,0.046,0.17,0.0,,0.53,-1.65,1.06,94.5,88.0,,81.1,77.3,0.238,0.411,0.277,0.194,0.337,0.393,0.22,0.254,0.386,0.308,0.538,0.233,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-07-20,745880,Single,single,False,666397,642547,Edouard Julien,Freddy Peralta,0,da50f165-0ee3-4812-944a-12f375da6444,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,,,,99.0,104.0,110.0,,0.536,0.248,0.046,0.17,0.0,,0.53,-1.65,1.06,94.5,88.0,,81.1,77.3,0.238,0.411,0.277,0.194,0.337,0.393,0.22,0.254,0.386,0.308,0.538,0.233,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-07-20,745880,Strikeout,strikeout,True,650489,642547,Willi Castro,Freddy Peralta,1,1390e5ab-5665-42ad-bff3-59b1242fd27b,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,,,,99.0,104.0,110.0,,0.536,0.248,0.046,0.17,0.0,,0.53,-1.65,1.06,94.5,88.0,,81.1,77.3,0.238,0.411,0.277,0.194,0.337,0.393,0.22,0.254,0.386,0.308,0.538,0.233,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-07-20,745880,Walk,walk,False,663616,642547,Trevor Larnach,Freddy Peralta,0,f59c5d20-a868-4b25-8131-24a9cc123a1a,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,,,,99.0,104.0,110.0,,0.536,0.248,0.046,0.17,0.0,,0.53,-1.65,1.06,94.5,88.0,,81.1,77.3,0.238,0.411,0.277,0.194,0.337,0.393,0.22,0.254,0.386,0.308,0.538,0.233,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-07-20,745880,Flyout,field_out,True,621439,642547,Byron Buxton,Freddy Peralta,0,0fa89bef-6ee1-4dbe-9fc3-1fbe0ae14b2b,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,,,,99.0,104.0,110.0,,0.536,0.248,0.046,0.17,0.0,,0.53,-1.65,1.06,94.5,88.0,,81.1,77.3,0.238,0.411,0.277,0.194,0.337,0.393,0.22,0.254,0.386,0.308,0.538,0.233,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-07-20,745880,Lineout,field_out,True,592885,641154,Christian Yelich,Pablo López,0,44c14a49-af3e-4db1-bab9-6b7c0d7d0604,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,92.0,101.0,101.0,83.0,102.0,107.0,97.0,104.0,101.0,97.0,108.0,106.0,107.0,104.0,110.0,0.076,0.394,0.227,0.11,0.194,1.98,-3.1,-0.94,-2.56,-0.41,94.6,88.4,94.2,84.1,81.9,0.183,0.34,0.303,0.247,0.464,0.318,0.293,0.387,0.25,0.255,0.574,0.338,0.452,0.677,0.095,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-07-20,745880,Single,single,False,642715,641154,Willy Adames,Pablo López,0,d6c08ec5-27fd-40e3-9205-f0a4fdca1d35,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,92.0,101.0,101.0,83.0,102.0,107.0,97.0,104.0,101.0,97.0,108.0,106.0,107.0,104.0,110.0,0.076,0.394,0.227,0.11,0.194,1.98,-3.1,-0.94,-2.56,-0.41,94.6,88.4,94.2,84.1,81.9,0.183,0.34,0.303,0.247,0.464,0.318,0.293,0.387,0.25,0.255,0.574,0.338,0.452,0.677,0.095,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-07-20,745880,Lineout,field_out,True,686217,641154,Sal Frelick,Pablo López,0,54fb6d82-0871-41ee-b605-9f6e969cce17,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,92.0,101.0,101.0,83.0,102.0,107.0,97.0,104.0,101.0,97.0,108.0,106.0,107.0,104.0,110.0,0.076,0.394,0.227,0.11,0.194,1.98,-3.1,-0.94,-2.56,-0.41,94.6,88.4,94.2,84.1,81.9,0.183,0.34,0.303,0.247,0.464,0.318,0.293,0.387,0.25,0.255,0.574,0.338,0.452,0.677,0.095,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-07-20,745880,Forceout,force_out,True,656555,641154,Rhys Hoskins,Pablo López,1,40b6151a-38b1-4c81-beca-ef4d3aee091c,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,92.0,101.0,101.0,83.0,102.0,107.0,97.0,104.0,101.0,97.0,108.0,106.0,107.0,104.0,110.0,0.076,0.394,0.227,0.11,0.194,1.98,-3.1,-0.94,-2.56,-0.41,94.6,88.4,94.2,84.1,81.9,0.183,0.34,0.303,0.247,0.464,0.318,0.293,0.387,0.25,0.255,0.574,0.338,0.452,0.677,0.095,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-07-20,745880,Strikeout,strikeout,True,686797,642547,Brooks Lee,Freddy Peralta,0,82e5338b-aef0-41be-a6d5-dbd96996c91a,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,,,,99.0,104.0,110.0,,0.536,0.248,0.046,0.17,0.0,,0.53,-1.65,1.06,94.5,88.0,,81.1,77.3,0.238,0.411,0.277,0.194,0.337,0.393,0.22,0.254,0.386,0.308,0.538,0.233,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-07-20,745880,Single,single,False,596146,642547,Max Kepler,Freddy Peralta,0,091eebc2-2b14-4ce5-b566-92055318423d,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,,,,99.0,104.0,110.0,,0.536,0.248,0.046,0.17,0.0,,0.53,-1.65,1.06,94.5,88.0,,81.1,77.3,0.238,0.411,0.277,0.194,0.337,0.393,0.22,0.254,0.386,0.308,0.538,0.233,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-07-20,745880,Flyout,field_out,True,680777,642547,Ryan Jeffers,Freddy Peralta,0,d080744f-8f6d-4eb0-8983-5161684c5556,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,,,,99.0,104.0,110.0,,0.536,0.248,0.046,0.17,0.0,,0.53,-1.65,1.06,94.5,88.0,,81.1,77.3,0.238,0.411,0.277,0.194,0.337,0.393,0.22,0.254,0.386,0.308,0.538,0.233,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-07-20,745880,Flyout,field_out,True,467793,642547,Carlos Santana,Freddy Peralta,0,64be218f-4ea4-493b-b42e-88f892a395ab,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,,,,99.0,104.0,110.0,,0.536,0.248,0.046,0.17,0.0,,0.53,-1.65,1.06,94.5,88.0,,81.1,77.3,0.238,0.411,0.277,0.194,0.337,0.393,0.22,0.254,0.386,0.308,0.538,0.233,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-07-20,745880,Lineout,field_out,True,669003,641154,Garrett Mitchell,Pablo López,0,9d8db292-f744-42ae-8dd8-562876aeaf3e,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,92.0,101.0,101.0,83.0,102.0,107.0,97.0,104.0,101.0,97.0,108.0,106.0,107.0,104.0,110.0,0.076,0.394,0.227,0.11,0.194,1.98,-3.1,-0.94,-2.56,-0.41,94.6,88.4,94.2,84.1,81.9,0.183,0.34,0.303,0.247,0.464,0.318,0.293,0.387,0.25,0.255,0.574,0.338,0.452,0.677,0.095,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-07-20,745880,Pop Out,field_out,True,687401,641154,Joey Ortiz,Pablo López,0,58e83ee9-c9a1-4b8a-83d8-240f4e503565,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,92.0,101.0,101.0,83.0,102.0,107.0,97.0,104.0,101.0,97.0,108.0,106.0,107.0,104.0,110.0,0.076,0.394,0.227,0.11,0.194,1.98,-3.1,-0.94,-2.56,-0.41,94.6,88.4,94.2,84.1,81.9,0.183,0.34,0.303,0.247,0.464,0.318,0.293,0.387,0.25,0.255,0.574,0.338,0.452,0.677,0.095,,,,,,,,,,,,,,,,,,,,,,,,
