,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FC%,FS%,SL%,wFC/C,wFS/C,wSI/C,wSL/C,vFC,vFS,vSI,vSL,ST_ba,ST_slg,ST_whiff,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,FA%,CU%,CH%,wFA/C,wCU/C,wCH/C,vFA,vCH,vCU,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff
10,2024-08-25,746918,Single,single,False,553993,656557,Eugenio Suárez,Tanner Houck,1,23721aef-8301-4a9d-b7c6-6e2cdc8ba2ab,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.23,4.09,158.2,101.0,109.0,105.0,0.787,7.77,2.5,8.11,0.57,2.33,0.187,0.457,0.121,0.313,0.433,94.0,101.0,96.0,117.0,100.0,110.0,96.0,93.0,93.0,116.0,104.0,110.0,0.315,0.016,0.246,0.422,-0.97,1.79,0.36,0.63,87.1,88.4,93.5,83.1,0.231,0.364,0.299,0.282,0.337,0.138,0.2,0.263,0.21,0.2,0.4,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-25,746918,Grounded Into DP,grounded_into_double_play,True,641645,656557,Luis Guillorme,Tanner Houck,1,164abe62-459b-4cd1-9561-774e1550c74b,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.23,4.09,158.2,101.0,109.0,105.0,0.787,7.77,2.5,8.11,0.57,2.33,0.187,0.457,0.121,0.313,0.433,94.0,101.0,96.0,117.0,100.0,110.0,96.0,93.0,93.0,116.0,104.0,110.0,0.315,0.016,0.246,0.422,-0.97,1.79,0.36,0.63,87.1,88.4,93.5,83.1,0.231,0.364,0.299,0.282,0.337,0.138,0.2,0.263,0.21,0.2,0.4,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-25,746918,Strikeout,strikeout,True,641933,518876,Tyler O'Neill,Merrill Kelly,0,d1baf354-30e2-4a78-a16e-77e7f4adc26b,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,3.98,5.18,40.2,104.0,100.0,100.0,0.802,7.08,2.88,7.75,1.33,1.09,0.25,0.491,0.155,0.293,0.376,82.0,96.0,88.0,119.0,111.0,111.0,94.0,101.0,97.0,,,,0.126,0.257,,0.146,0.74,,-6.9,0.75,90.1,,91.9,85.4,,,,0.474,1.0,0.098,,,,0.25,0.469,0.093,123.0,109.0,105.0,125.0,108.0,105.0,76.0,103.0,95.0,0.207,0.062,0.202,1.27,-3.02,3.77,91.7,88.3,81.6,0.132,0.132,0.303,0.154,0.346,0.241,0.28,0.36,0.412,0.25,0.625,0.118
13,2024-08-25,746918,Groundout,field_out,True,807799,518876,Masataka Yoshida,Merrill Kelly,0,db3cc888-a77c-45f9-a271-717112a30a1a,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,3.98,5.18,40.2,104.0,100.0,100.0,0.802,7.08,2.88,7.75,1.33,1.09,0.25,0.491,0.155,0.293,0.376,82.0,96.0,88.0,119.0,111.0,111.0,94.0,101.0,97.0,,,,0.126,0.257,,0.146,0.74,,-6.9,0.75,90.1,,91.9,85.4,,,,0.474,1.0,0.098,,,,0.25,0.469,0.093,123.0,109.0,105.0,125.0,108.0,105.0,76.0,103.0,95.0,0.207,0.062,0.202,1.27,-3.02,3.77,91.7,88.3,81.6,0.132,0.132,0.303,0.154,0.346,0.241,0.28,0.36,0.412,0.25,0.625,0.118
14,2024-08-25,746918,Flyout,field_out,True,657136,518876,Connor Wong,Merrill Kelly,0,ccab7061-7942-438f-8c87-3e830d898345,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,3.98,5.18,40.2,104.0,100.0,100.0,0.802,7.08,2.88,7.75,1.33,1.09,0.25,0.491,0.155,0.293,0.376,82.0,96.0,88.0,119.0,111.0,111.0,94.0,101.0,97.0,,,,0.126,0.257,,0.146,0.74,,-6.9,0.75,90.1,,91.9,85.4,,,,0.474,1.0,0.098,,,,0.25,0.469,0.093,123.0,109.0,105.0,125.0,108.0,105.0,76.0,103.0,95.0,0.207,0.062,0.202,1.27,-3.02,3.77,91.7,88.3,81.6,0.132,0.132,0.303,0.154,0.346,0.241,0.28,0.36,0.412,0.25,0.625,0.118
15,2024-08-25,746918,Flyout,field_out,True,672695,656557,Geraldo Perdomo,Tanner Houck,0,ac61b236-4b01-4c77-a239-40e7d5123e79,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.23,4.09,158.2,101.0,109.0,105.0,0.787,7.77,2.5,8.11,0.57,2.33,0.187,0.457,0.121,0.313,0.433,94.0,101.0,96.0,117.0,100.0,110.0,96.0,93.0,93.0,116.0,104.0,110.0,0.315,0.016,0.246,0.422,-0.97,1.79,0.36,0.63,87.1,88.4,93.5,83.1,0.231,0.364,0.299,0.282,0.337,0.138,0.2,0.263,0.21,0.2,0.4,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-08-25,746918,Groundout,field_out,True,682998,656557,Corbin Carroll,Tanner Houck,0,6f9f50b1-0d6b-485d-8546-29f9141bc988,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.23,4.09,158.2,101.0,109.0,105.0,0.787,7.77,2.5,8.11,0.57,2.33,0.187,0.457,0.121,0.313,0.433,94.0,101.0,96.0,117.0,100.0,110.0,96.0,93.0,93.0,116.0,104.0,110.0,0.315,0.016,0.246,0.422,-0.97,1.79,0.36,0.63,87.1,88.4,93.5,83.1,0.231,0.364,0.299,0.282,0.337,0.138,0.2,0.263,0.21,0.2,0.4,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-08-25,746918,Strikeout,strikeout,True,664983,656557,Jake McCarthy,Tanner Houck,0,7ec6a8a1-5cba-442e-8aa7-f0ff0f567cc4,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.23,4.09,158.2,101.0,109.0,105.0,0.787,7.77,2.5,8.11,0.57,2.33,0.187,0.457,0.121,0.313,0.433,94.0,101.0,96.0,117.0,100.0,110.0,96.0,93.0,93.0,116.0,104.0,110.0,0.315,0.016,0.246,0.422,-0.97,1.79,0.36,0.63,87.1,88.4,93.5,83.1,0.231,0.364,0.299,0.282,0.337,0.138,0.2,0.263,0.21,0.2,0.4,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-25,746918,Flyout,field_out,True,666152,518876,David Hamilton,Merrill Kelly,0,aa04449f-cf68-4291-b36f-2096b3792cad,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,3.98,5.18,40.2,104.0,100.0,100.0,0.802,7.08,2.88,7.75,1.33,1.09,0.25,0.491,0.155,0.293,0.376,82.0,96.0,88.0,119.0,111.0,111.0,94.0,101.0,97.0,,,,0.126,0.257,,0.146,0.74,,-6.9,0.75,90.1,,91.9,85.4,,,,0.474,1.0,0.098,,,,0.25,0.469,0.093,123.0,109.0,105.0,125.0,108.0,105.0,76.0,103.0,95.0,0.207,0.062,0.202,1.27,-3.02,3.77,91.7,88.3,81.6,0.132,0.132,0.303,0.154,0.346,0.241,0.28,0.36,0.412,0.25,0.625,0.118
19,2024-08-25,746918,Single,single,False,678882,518876,Ceddanne Rafaela,Merrill Kelly,0,566082a4-c627-4ba0-b2ef-c3aa55996a07,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,3.98,5.18,40.2,104.0,100.0,100.0,0.802,7.08,2.88,7.75,1.33,1.09,0.25,0.491,0.155,0.293,0.376,82.0,96.0,88.0,119.0,111.0,111.0,94.0,101.0,97.0,,,,0.126,0.257,,0.146,0.74,,-6.9,0.75,90.1,,91.9,85.4,,,,0.474,1.0,0.098,,,,0.25,0.469,0.093,123.0,109.0,105.0,125.0,108.0,105.0,76.0,103.0,95.0,0.207,0.062,0.202,1.27,-3.02,3.77,91.7,88.3,81.6,0.132,0.132,0.303,0.154,0.346,0.241,0.28,0.36,0.412,0.25,0.625,0.118
20,2024-08-25,746918,Grounded Into DP,grounded_into_double_play,True,680776,518876,Jarren Duran,Merrill Kelly,1,3212dcac-f5dc-4651-8b2d-4cb2fe8b5391,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,3.98,5.18,40.2,104.0,100.0,100.0,0.802,7.08,2.88,7.75,1.33,1.09,0.25,0.491,0.155,0.293,0.376,82.0,96.0,88.0,119.0,111.0,111.0,94.0,101.0,97.0,,,,0.126,0.257,,0.146,0.74,,-6.9,0.75,90.1,,91.9,85.4,,,,0.474,1.0,0.098,,,,0.25,0.469,0.093,123.0,109.0,105.0,125.0,108.0,105.0,76.0,103.0,95.0,0.207,0.062,0.202,1.27,-3.02,3.77,91.7,88.3,81.6,0.132,0.132,0.303,0.154,0.346,0.241,0.28,0.36,0.412,0.25,0.625,0.118
21,2024-08-25,746918,Walk,walk,False,592626,656557,Joc Pederson,Tanner Houck,0,879863ac-7db5-4ddf-ac00-409e41231ccf,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.23,4.09,158.2,101.0,109.0,105.0,0.787,7.77,2.5,8.11,0.57,2.33,0.187,0.457,0.121,0.313,0.433,94.0,101.0,96.0,117.0,100.0,110.0,96.0,93.0,93.0,116.0,104.0,110.0,0.315,0.016,0.246,0.422,-0.97,1.79,0.36,0.63,87.1,88.4,93.5,83.1,0.231,0.364,0.299,0.282,0.337,0.138,0.2,0.263,0.21,0.2,0.4,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-08-25,746918,Grounded Into DP,grounded_into_double_play,True,605137,656557,Josh Bell,Tanner Houck,1,902fcff2-2f40-4336-82b0-bd2cbe19542a,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.23,4.09,158.2,101.0,109.0,105.0,0.787,7.77,2.5,8.11,0.57,2.33,0.187,0.457,0.121,0.313,0.433,94.0,101.0,96.0,117.0,100.0,110.0,96.0,93.0,93.0,116.0,104.0,110.0,0.315,0.016,0.246,0.422,-0.97,1.79,0.36,0.63,87.1,88.4,93.5,83.1,0.231,0.364,0.299,0.282,0.337,0.138,0.2,0.263,0.21,0.2,0.4,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-08-25,746918,Groundout,field_out,True,656976,656557,Pavin Smith,Tanner Houck,0,0a4225d3-bbcd-45c6-b2c9-feb8be33f06c,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.23,4.09,158.2,101.0,109.0,105.0,0.787,7.77,2.5,8.11,0.57,2.33,0.187,0.457,0.121,0.313,0.433,94.0,101.0,96.0,117.0,100.0,110.0,96.0,93.0,93.0,116.0,104.0,110.0,0.315,0.016,0.246,0.422,-0.97,1.79,0.36,0.63,87.1,88.4,93.5,83.1,0.231,0.364,0.299,0.282,0.337,0.138,0.2,0.263,0.21,0.2,0.4,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-08-25,746918,Single,single,False,677800,518876,Wilyer Abreu,Merrill Kelly,0,f5aa2462-1c23-4c99-9f0e-edbb4fa41424,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,3.98,5.18,40.2,104.0,100.0,100.0,0.802,7.08,2.88,7.75,1.33,1.09,0.25,0.491,0.155,0.293,0.376,82.0,96.0,88.0,119.0,111.0,111.0,94.0,101.0,97.0,,,,0.126,0.257,,0.146,0.74,,-6.9,0.75,90.1,,91.9,85.4,,,,0.474,1.0,0.098,,,,0.25,0.469,0.093,123.0,109.0,105.0,125.0,108.0,105.0,76.0,103.0,95.0,0.207,0.062,0.202,1.27,-3.02,3.77,91.7,88.3,81.6,0.132,0.132,0.303,0.154,0.346,0.241,0.28,0.36,0.412,0.25,0.625,0.118
25,2024-08-25,746918,Single,single,False,671213,518876,Triston Casas,Merrill Kelly,1,a51ca630-60c8-4d04-a4d6-77ad6627b6e3,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,3.98,5.18,40.2,104.0,100.0,100.0,0.802,7.08,2.88,7.75,1.33,1.09,0.25,0.491,0.155,0.293,0.376,82.0,96.0,88.0,119.0,111.0,111.0,94.0,101.0,97.0,,,,0.126,0.257,,0.146,0.74,,-6.9,0.75,90.1,,91.9,85.4,,,,0.474,1.0,0.098,,,,0.25,0.469,0.093,123.0,109.0,105.0,125.0,108.0,105.0,76.0,103.0,95.0,0.207,0.062,0.202,1.27,-3.02,3.77,91.7,88.3,81.6,0.132,0.132,0.303,0.154,0.346,0.241,0.28,0.36,0.412,0.25,0.625,0.118
26,2024-08-25,746918,Home Run,home_run,False,646240,518876,Rafael Devers,Merrill Kelly,1,8f132963-ec58-4cb6-81ee-58f25a7323a9,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,3.98,5.18,40.2,104.0,100.0,100.0,0.802,7.08,2.88,7.75,1.33,1.09,0.25,0.491,0.155,0.293,0.376,82.0,96.0,88.0,119.0,111.0,111.0,94.0,101.0,97.0,,,,0.126,0.257,,0.146,0.74,,-6.9,0.75,90.1,,91.9,85.4,,,,0.474,1.0,0.098,,,,0.25,0.469,0.093,123.0,109.0,105.0,125.0,108.0,105.0,76.0,103.0,95.0,0.207,0.062,0.202,1.27,-3.02,3.77,91.7,88.3,81.6,0.132,0.132,0.303,0.154,0.346,0.241,0.28,0.36,0.412,0.25,0.625,0.118
27,2024-08-25,746918,Strikeout,strikeout,True,641933,518876,Tyler O'Neill,Merrill Kelly,0,dd4aafdd-8b38-44af-b1bf-fb512a18a7e9,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,3.98,5.18,40.2,104.0,100.0,100.0,0.802,7.08,2.88,7.75,1.33,1.09,0.25,0.491,0.155,0.293,0.376,82.0,96.0,88.0,119.0,111.0,111.0,94.0,101.0,97.0,,,,0.126,0.257,,0.146,0.74,,-6.9,0.75,90.1,,91.9,85.4,,,,0.474,1.0,0.098,,,,0.25,0.469,0.093,123.0,109.0,105.0,125.0,108.0,105.0,76.0,103.0,95.0,0.207,0.062,0.202,1.27,-3.02,3.77,91.7,88.3,81.6,0.132,0.132,0.303,0.154,0.346,0.241,0.28,0.36,0.412,0.25,0.625,0.118
28,2024-08-25,746918,Double,double,True,807799,518876,Masataka Yoshida,Merrill Kelly,1,40824cbd-065e-4b79-83ff-b1920d24a55e,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,3.98,5.18,40.2,104.0,100.0,100.0,0.802,7.08,2.88,7.75,1.33,1.09,0.25,0.491,0.155,0.293,0.376,82.0,96.0,88.0,119.0,111.0,111.0,94.0,101.0,97.0,,,,0.126,0.257,,0.146,0.74,,-6.9,0.75,90.1,,91.9,85.4,,,,0.474,1.0,0.098,,,,0.25,0.469,0.093,123.0,109.0,105.0,125.0,108.0,105.0,76.0,103.0,95.0,0.207,0.062,0.202,1.27,-3.02,3.77,91.7,88.3,81.6,0.132,0.132,0.303,0.154,0.346,0.241,0.28,0.36,0.412,0.25,0.625,0.118
29,2024-08-25,746918,Double,double,False,657136,518876,Connor Wong,Merrill Kelly,0,23d40892-7bd7-4e17-9d56-3a3c8759e07d,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,3.98,5.18,40.2,104.0,100.0,100.0,0.802,7.08,2.88,7.75,1.33,1.09,0.25,0.491,0.155,0.293,0.376,82.0,96.0,88.0,119.0,111.0,111.0,94.0,101.0,97.0,,,,0.126,0.257,,0.146,0.74,,-6.9,0.75,90.1,,91.9,85.4,,,,0.474,1.0,0.098,,,,0.25,0.469,0.093,123.0,109.0,105.0,125.0,108.0,105.0,76.0,103.0,95.0,0.207,0.062,0.202,1.27,-3.02,3.77,91.7,88.3,81.6,0.132,0.132,0.303,0.154,0.346,0.241,0.28,0.36,0.412,0.25,0.625,0.118
30,2024-08-25,746918,Walk,walk,False,666152,518876,David Hamilton,Merrill Kelly,0,fc44f905-5adc-4fea-95c5-a8b5b7a9639e,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,3.98,5.18,40.2,104.0,100.0,100.0,0.802,7.08,2.88,7.75,1.33,1.09,0.25,0.491,0.155,0.293,0.376,82.0,96.0,88.0,119.0,111.0,111.0,94.0,101.0,97.0,,,,0.126,0.257,,0.146,0.74,,-6.9,0.75,90.1,,91.9,85.4,,,,0.474,1.0,0.098,,,,0.25,0.469,0.093,123.0,109.0,105.0,125.0,108.0,105.0,76.0,103.0,95.0,0.207,0.062,0.202,1.27,-3.02,3.77,91.7,88.3,81.6,0.132,0.132,0.303,0.154,0.346,0.241,0.28,0.36,0.412,0.25,0.625,0.118
31,2024-08-25,746918,Flyout,field_out,True,678882,518876,Ceddanne Rafaela,Merrill Kelly,0,5b87e61a-4310-4dfa-a175-7933d4c82c64,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,3.98,5.18,40.2,104.0,100.0,100.0,0.802,7.08,2.88,7.75,1.33,1.09,0.25,0.491,0.155,0.293,0.376,82.0,96.0,88.0,119.0,111.0,111.0,94.0,101.0,97.0,,,,0.126,0.257,,0.146,0.74,,-6.9,0.75,90.1,,91.9,85.4,,,,0.474,1.0,0.098,,,,0.25,0.469,0.093,123.0,109.0,105.0,125.0,108.0,105.0,76.0,103.0,95.0,0.207,0.062,0.202,1.27,-3.02,3.77,91.7,88.3,81.6,0.132,0.132,0.303,0.154,0.346,0.241,0.28,0.36,0.412,0.25,0.625,0.118
32,2024-08-25,746918,Walk,walk,False,680728,656557,Adrian Del Castillo,Tanner Houck,0,98baf046-b564-4f37-a680-33737f061cd7,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.23,4.09,158.2,101.0,109.0,105.0,0.787,7.77,2.5,8.11,0.57,2.33,0.187,0.457,0.121,0.313,0.433,94.0,101.0,96.0,117.0,100.0,110.0,96.0,93.0,93.0,116.0,104.0,110.0,0.315,0.016,0.246,0.422,-0.97,1.79,0.36,0.63,87.1,88.4,93.5,83.1,0.231,0.364,0.299,0.282,0.337,0.138,0.2,0.263,0.21,0.2,0.4,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
