,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,ST_ba,ST_slg,ST_whiff
10,2024-08-15,745950,Single,single,False,666158,668964,Gavin Lux,Tobias Myers,0,d6d9a0c6-c3e7-4404-aa5e-50a6d26fa587,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.99,4.23,108.1,101.0,91.0,97.0,0.817,7.81,2.33,7.81,1.25,0.92,0.262,0.409,0.131,0.313,0.432,106.0,83.0,89.0,71.0,101.0,103.0,86.0,104.0,100.0,71.0,92.0,74.0,92.0,108.0,105.0,95.0,99.0,90.0,0.006,0.401,0.238,0.206,0.038,0.11,0.78,-1.02,11.34,2.25,-3.62,1.0,92.9,89.3,81.1,91.5,85.5,77.7,0.212,0.424,0.164,0.348,0.517,0.138,0.173,0.198,0.276,0.094,0.094,0.431,0.462,0.615,0.16,0.0,0.0,0.0,,,,,,,,,
11,2024-08-15,745950,Fielders Choice,fielders_choice,False,500743,668964,Miguel Rojas,Tobias Myers,1,cdf71f37-3719-450e-91b9-fd3b5c4d19df,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.99,4.23,108.1,101.0,91.0,97.0,0.817,7.81,2.33,7.81,1.25,0.92,0.262,0.409,0.131,0.313,0.432,106.0,83.0,89.0,71.0,101.0,103.0,86.0,104.0,100.0,71.0,92.0,74.0,92.0,108.0,105.0,95.0,99.0,90.0,0.006,0.401,0.238,0.206,0.038,0.11,0.78,-1.02,11.34,2.25,-3.62,1.0,92.9,89.3,81.1,91.5,85.5,77.7,0.212,0.424,0.164,0.348,0.517,0.138,0.173,0.198,0.276,0.094,0.094,0.431,0.462,0.615,0.16,0.0,0.0,0.0,,,,,,,,,
12,2024-08-15,745950,Groundout,field_out,True,518792,668964,Jason Heyward,Tobias Myers,1,8def4315-653d-42b3-9272-150e498d412a,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.99,4.23,108.1,101.0,91.0,97.0,0.817,7.81,2.33,7.81,1.25,0.92,0.262,0.409,0.131,0.313,0.432,106.0,83.0,89.0,71.0,101.0,103.0,86.0,104.0,100.0,71.0,92.0,74.0,92.0,108.0,105.0,95.0,99.0,90.0,0.006,0.401,0.238,0.206,0.038,0.11,0.78,-1.02,11.34,2.25,-3.62,1.0,92.9,89.3,81.1,91.5,85.5,77.7,0.212,0.424,0.164,0.348,0.517,0.138,0.173,0.198,0.276,0.094,0.094,0.431,0.462,0.615,0.16,0.0,0.0,0.0,,,,,,,,,
13,2024-08-15,745950,Double,double,False,681624,668964,Andy Pages,Tobias Myers,1,5ad41b65-469f-4193-b16c-3cb15c9d5857,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.99,4.23,108.1,101.0,91.0,97.0,0.817,7.81,2.33,7.81,1.25,0.92,0.262,0.409,0.131,0.313,0.432,106.0,83.0,89.0,71.0,101.0,103.0,86.0,104.0,100.0,71.0,92.0,74.0,92.0,108.0,105.0,95.0,99.0,90.0,0.006,0.401,0.238,0.206,0.038,0.11,0.78,-1.02,11.34,2.25,-3.62,1.0,92.9,89.3,81.1,91.5,85.5,77.7,0.212,0.424,0.164,0.348,0.517,0.138,0.173,0.198,0.276,0.094,0.094,0.431,0.462,0.615,0.16,0.0,0.0,0.0,,,,,,,,,
14,2024-08-15,745950,Flyout,field_out,True,571771,668964,Enrique Hernández,Tobias Myers,0,c134fcd5-24e5-4135-a268-a1b1615b2b78,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.99,4.23,108.1,101.0,91.0,97.0,0.817,7.81,2.33,7.81,1.25,0.92,0.262,0.409,0.131,0.313,0.432,106.0,83.0,89.0,71.0,101.0,103.0,86.0,104.0,100.0,71.0,92.0,74.0,92.0,108.0,105.0,95.0,99.0,90.0,0.006,0.401,0.238,0.206,0.038,0.11,0.78,-1.02,11.34,2.25,-3.62,1.0,92.9,89.3,81.1,91.5,85.5,77.7,0.212,0.424,0.164,0.348,0.517,0.138,0.173,0.198,0.276,0.094,0.094,0.431,0.462,0.615,0.16,0.0,0.0,0.0,,,,,,,,,
15,2024-08-15,745950,Strikeout,strikeout,True,656555,656427,Rhys Hoskins,Jack Flaherty,0,4ee50cf5-e1aa-4d9e-b965-fd2f48d02cd4,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.07,3.27,135.0,104.0,96.0,104.0,0.713,11.13,1.73,7.47,1.4,1.06,0.232,0.435,0.159,0.297,0.384,86.0,86.0,83.0,,,,95.0,106.0,104.0,75.0,83.0,69.0,95.0,105.0,105.0,,,,0.023,0.434,,0.304,,0.03,0.61,,-5.92,0.23,,-0.26,93.5,,85.8,90.7,84.7,,0.248,0.396,0.245,,,,0.212,0.462,0.36,0.111,0.333,0.111,0.156,0.177,0.443,0.6,1.2,0.357,104.0,105.0,110.0,0.208,2.39,77.5,,,
16,2024-08-15,745950,Lineout,field_out,True,686217,656427,Sal Frelick,Jack Flaherty,0,9ebcbe89-21a9-4d74-9d47-bdb49507f957,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.07,3.27,135.0,104.0,96.0,104.0,0.713,11.13,1.73,7.47,1.4,1.06,0.232,0.435,0.159,0.297,0.384,86.0,86.0,83.0,,,,95.0,106.0,104.0,75.0,83.0,69.0,95.0,105.0,105.0,,,,0.023,0.434,,0.304,,0.03,0.61,,-5.92,0.23,,-0.26,93.5,,85.8,90.7,84.7,,0.248,0.396,0.245,,,,0.212,0.462,0.36,0.111,0.333,0.111,0.156,0.177,0.443,0.6,1.2,0.357,104.0,105.0,110.0,0.208,2.39,77.5,,,
17,2024-08-15,745950,Strikeout,strikeout,True,687401,656427,Joey Ortiz,Jack Flaherty,0,ba1d5ec7-ca6b-464a-9e6a-5cafe18de7e6,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.07,3.27,135.0,104.0,96.0,104.0,0.713,11.13,1.73,7.47,1.4,1.06,0.232,0.435,0.159,0.297,0.384,86.0,86.0,83.0,,,,95.0,106.0,104.0,75.0,83.0,69.0,95.0,105.0,105.0,,,,0.023,0.434,,0.304,,0.03,0.61,,-5.92,0.23,,-0.26,93.5,,85.8,90.7,84.7,,0.248,0.396,0.245,,,,0.212,0.462,0.36,0.111,0.333,0.111,0.156,0.177,0.443,0.6,1.2,0.357,104.0,105.0,110.0,0.208,2.39,77.5,,,
18,2024-08-15,745950,Groundout,field_out,True,660271,668964,Shohei Ohtani,Tobias Myers,0,4ae18fa3-449f-43f6-ac0a-ec1eb8b8b91c,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.99,4.23,108.1,101.0,91.0,97.0,0.817,7.81,2.33,7.81,1.25,0.92,0.262,0.409,0.131,0.313,0.432,106.0,83.0,89.0,71.0,101.0,103.0,86.0,104.0,100.0,71.0,92.0,74.0,92.0,108.0,105.0,95.0,99.0,90.0,0.006,0.401,0.238,0.206,0.038,0.11,0.78,-1.02,11.34,2.25,-3.62,1.0,92.9,89.3,81.1,91.5,85.5,77.7,0.212,0.424,0.164,0.348,0.517,0.138,0.173,0.198,0.276,0.094,0.094,0.431,0.462,0.615,0.16,0.0,0.0,0.0,,,,,,,,,
19,2024-08-15,745950,Flyout,field_out,True,606192,668964,Teoscar Hernández,Tobias Myers,0,8b447a7f-329a-4c0c-b762-f0467b287cd1,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.99,4.23,108.1,101.0,91.0,97.0,0.817,7.81,2.33,7.81,1.25,0.92,0.262,0.409,0.131,0.313,0.432,106.0,83.0,89.0,71.0,101.0,103.0,86.0,104.0,100.0,71.0,92.0,74.0,92.0,108.0,105.0,95.0,99.0,90.0,0.006,0.401,0.238,0.206,0.038,0.11,0.78,-1.02,11.34,2.25,-3.62,1.0,92.9,89.3,81.1,91.5,85.5,77.7,0.212,0.424,0.164,0.348,0.517,0.138,0.173,0.198,0.276,0.094,0.094,0.431,0.462,0.615,0.16,0.0,0.0,0.0,,,,,,,,,
20,2024-08-15,745950,Single,single,False,518692,668964,Freddie Freeman,Tobias Myers,0,91ebc849-5ccb-4eab-a7b7-ed368c9edd8b,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.99,4.23,108.1,101.0,91.0,97.0,0.817,7.81,2.33,7.81,1.25,0.92,0.262,0.409,0.131,0.313,0.432,106.0,83.0,89.0,71.0,101.0,103.0,86.0,104.0,100.0,71.0,92.0,74.0,92.0,108.0,105.0,95.0,99.0,90.0,0.006,0.401,0.238,0.206,0.038,0.11,0.78,-1.02,11.34,2.25,-3.62,1.0,92.9,89.3,81.1,91.5,85.5,77.7,0.212,0.424,0.164,0.348,0.517,0.138,0.173,0.198,0.276,0.094,0.094,0.431,0.462,0.615,0.16,0.0,0.0,0.0,,,,,,,,,
21,2024-08-15,745950,Single,single,False,669257,668964,Will Smith,Tobias Myers,1,a72d2fd8-4fc8-49ee-9ebd-e34b952c6b82,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.99,4.23,108.1,101.0,91.0,97.0,0.817,7.81,2.33,7.81,1.25,0.92,0.262,0.409,0.131,0.313,0.432,106.0,83.0,89.0,71.0,101.0,103.0,86.0,104.0,100.0,71.0,92.0,74.0,92.0,108.0,105.0,95.0,99.0,90.0,0.006,0.401,0.238,0.206,0.038,0.11,0.78,-1.02,11.34,2.25,-3.62,1.0,92.9,89.3,81.1,91.5,85.5,77.7,0.212,0.424,0.164,0.348,0.517,0.138,0.173,0.198,0.276,0.094,0.094,0.431,0.462,0.615,0.16,0.0,0.0,0.0,,,,,,,,,
22,2024-08-15,745950,Single,single,False,666158,668964,Gavin Lux,Tobias Myers,1,fc683ed0-eee8-4372-a13e-133e53189a62,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.99,4.23,108.1,101.0,91.0,97.0,0.817,7.81,2.33,7.81,1.25,0.92,0.262,0.409,0.131,0.313,0.432,106.0,83.0,89.0,71.0,101.0,103.0,86.0,104.0,100.0,71.0,92.0,74.0,92.0,108.0,105.0,95.0,99.0,90.0,0.006,0.401,0.238,0.206,0.038,0.11,0.78,-1.02,11.34,2.25,-3.62,1.0,92.9,89.3,81.1,91.5,85.5,77.7,0.212,0.424,0.164,0.348,0.517,0.138,0.173,0.198,0.276,0.094,0.094,0.431,0.462,0.615,0.16,0.0,0.0,0.0,,,,,,,,,
23,2024-08-15,745950,Pop Out,field_out,True,500743,668964,Miguel Rojas,Tobias Myers,0,7ac7797a-9169-4bca-99a4-f1213494fc5d,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.99,4.23,108.1,101.0,91.0,97.0,0.817,7.81,2.33,7.81,1.25,0.92,0.262,0.409,0.131,0.313,0.432,106.0,83.0,89.0,71.0,101.0,103.0,86.0,104.0,100.0,71.0,92.0,74.0,92.0,108.0,105.0,95.0,99.0,90.0,0.006,0.401,0.238,0.206,0.038,0.11,0.78,-1.02,11.34,2.25,-3.62,1.0,92.9,89.3,81.1,91.5,85.5,77.7,0.212,0.424,0.164,0.348,0.517,0.138,0.173,0.198,0.276,0.094,0.094,0.431,0.462,0.615,0.16,0.0,0.0,0.0,,,,,,,,,
24,2024-08-15,745950,Walk,walk,False,668930,656427,Brice Turang,Jack Flaherty,0,e58b440f-4ae3-4aaa-9e14-129c42ab1df0,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.07,3.27,135.0,104.0,96.0,104.0,0.713,11.13,1.73,7.47,1.4,1.06,0.232,0.435,0.159,0.297,0.384,86.0,86.0,83.0,,,,95.0,106.0,104.0,75.0,83.0,69.0,95.0,105.0,105.0,,,,0.023,0.434,,0.304,,0.03,0.61,,-5.92,0.23,,-0.26,93.5,,85.8,90.7,84.7,,0.248,0.396,0.245,,,,0.212,0.462,0.36,0.111,0.333,0.111,0.156,0.177,0.443,0.6,1.2,0.357,104.0,105.0,110.0,0.208,2.39,77.5,,,
25,2024-08-15,745950,Double Play,double_play,True,694192,656427,Jackson Chourio,Jack Flaherty,1,86f8f2ff-2c27-434d-8278-42a54080382d,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.07,3.27,135.0,104.0,96.0,104.0,0.713,11.13,1.73,7.47,1.4,1.06,0.232,0.435,0.159,0.297,0.384,86.0,86.0,83.0,,,,95.0,106.0,104.0,75.0,83.0,69.0,95.0,105.0,105.0,,,,0.023,0.434,,0.304,,0.03,0.61,,-5.92,0.23,,-0.26,93.5,,85.8,90.7,84.7,,0.248,0.396,0.245,,,,0.212,0.462,0.36,0.111,0.333,0.111,0.156,0.177,0.443,0.6,1.2,0.357,104.0,105.0,110.0,0.208,2.39,77.5,,,
26,2024-08-15,745950,Groundout,field_out,True,669003,656427,Garrett Mitchell,Jack Flaherty,0,48f63ac3-3853-4394-ad9f-672cb1e5149d,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.07,3.27,135.0,104.0,96.0,104.0,0.713,11.13,1.73,7.47,1.4,1.06,0.232,0.435,0.159,0.297,0.384,86.0,86.0,83.0,,,,95.0,106.0,104.0,75.0,83.0,69.0,95.0,105.0,105.0,,,,0.023,0.434,,0.304,,0.03,0.61,,-5.92,0.23,,-0.26,93.5,,85.8,90.7,84.7,,0.248,0.396,0.245,,,,0.212,0.462,0.36,0.111,0.333,0.111,0.156,0.177,0.443,0.6,1.2,0.357,104.0,105.0,110.0,0.208,2.39,77.5,,,
27,2024-08-15,745950,Single,single,False,518792,668964,Jason Heyward,Tobias Myers,0,2e10b430-f9b8-458e-9698-762ac64eefb7,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.99,4.23,108.1,101.0,91.0,97.0,0.817,7.81,2.33,7.81,1.25,0.92,0.262,0.409,0.131,0.313,0.432,106.0,83.0,89.0,71.0,101.0,103.0,86.0,104.0,100.0,71.0,92.0,74.0,92.0,108.0,105.0,95.0,99.0,90.0,0.006,0.401,0.238,0.206,0.038,0.11,0.78,-1.02,11.34,2.25,-3.62,1.0,92.9,89.3,81.1,91.5,85.5,77.7,0.212,0.424,0.164,0.348,0.517,0.138,0.173,0.198,0.276,0.094,0.094,0.431,0.462,0.615,0.16,0.0,0.0,0.0,,,,,,,,,
28,2024-08-15,745950,Pop Out,field_out,True,681624,668964,Andy Pages,Tobias Myers,0,668eb141-4da8-40c2-b841-9c9c8aec8107,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.99,4.23,108.1,101.0,91.0,97.0,0.817,7.81,2.33,7.81,1.25,0.92,0.262,0.409,0.131,0.313,0.432,106.0,83.0,89.0,71.0,101.0,103.0,86.0,104.0,100.0,71.0,92.0,74.0,92.0,108.0,105.0,95.0,99.0,90.0,0.006,0.401,0.238,0.206,0.038,0.11,0.78,-1.02,11.34,2.25,-3.62,1.0,92.9,89.3,81.1,91.5,85.5,77.7,0.212,0.424,0.164,0.348,0.517,0.138,0.173,0.198,0.276,0.094,0.094,0.431,0.462,0.615,0.16,0.0,0.0,0.0,,,,,,,,,
29,2024-08-15,745950,Grounded Into DP,grounded_into_double_play,True,571771,668964,Enrique Hernández,Tobias Myers,1,fc657cca-191d-46aa-a2be-1e269b2c03a5,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.99,4.23,108.1,101.0,91.0,97.0,0.817,7.81,2.33,7.81,1.25,0.92,0.262,0.409,0.131,0.313,0.432,106.0,83.0,89.0,71.0,101.0,103.0,86.0,104.0,100.0,71.0,92.0,74.0,92.0,108.0,105.0,95.0,99.0,90.0,0.006,0.401,0.238,0.206,0.038,0.11,0.78,-1.02,11.34,2.25,-3.62,1.0,92.9,89.3,81.1,91.5,85.5,77.7,0.212,0.424,0.164,0.348,0.517,0.138,0.173,0.198,0.276,0.094,0.094,0.431,0.462,0.615,0.16,0.0,0.0,0.0,,,,,,,,,
30,2024-08-15,745950,Groundout,field_out,True,661388,656427,William Contreras,Jack Flaherty,0,e7e23113-e881-4de4-bc9e-9106c82e5fef,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.07,3.27,135.0,104.0,96.0,104.0,0.713,11.13,1.73,7.47,1.4,1.06,0.232,0.435,0.159,0.297,0.384,86.0,86.0,83.0,,,,95.0,106.0,104.0,75.0,83.0,69.0,95.0,105.0,105.0,,,,0.023,0.434,,0.304,,0.03,0.61,,-5.92,0.23,,-0.26,93.5,,85.8,90.7,84.7,,0.248,0.396,0.245,,,,0.212,0.462,0.36,0.111,0.333,0.111,0.156,0.177,0.443,0.6,1.2,0.357,104.0,105.0,110.0,0.208,2.39,77.5,,,
31,2024-08-15,745950,Strikeout,strikeout,True,642715,656427,Willy Adames,Jack Flaherty,0,accce2a8-ce95-4ff4-961b-a5f1f5083998,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.07,3.27,135.0,104.0,96.0,104.0,0.713,11.13,1.73,7.47,1.4,1.06,0.232,0.435,0.159,0.297,0.384,86.0,86.0,83.0,,,,95.0,106.0,104.0,75.0,83.0,69.0,95.0,105.0,105.0,,,,0.023,0.434,,0.304,,0.03,0.61,,-5.92,0.23,,-0.26,93.5,,85.8,90.7,84.7,,0.248,0.396,0.245,,,,0.212,0.462,0.36,0.111,0.333,0.111,0.156,0.177,0.443,0.6,1.2,0.357,104.0,105.0,110.0,0.208,2.39,77.5,,,
