,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,FS%,SL%,CU%,CH%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vFS,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,SV_ba,SV_slg,SV_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,FS_ba,FS_slg,FS_whiff,Stf+ FS,Loc+ FS,Pit+ FS,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2024-06-25,746293,Strikeout,strikeout,True,665862,607625,Jazz Chisholm Jr.,Seth Lugo,0,5ae2430c-7ebb-41d0-a32a-bad22ca35cac,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,94.0,98.0,96.0,124.0,103.0,112.0,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,105.0,95.0,94.0,0.191,0.248,0.069,0.026,0.141,0.268,0.057,1.99,0.22,0.95,0.6,-0.63,1.06,0.16,92.4,91.0,85.6,87.5,92.3,85.3,79.3,0.183,0.275,0.159,0.278,0.426,0.124,0.175,0.275,0.366,0.278,0.556,0.172,0.269,0.365,0.326,0.375,0.375,0.186,0.2,0.25,0.321,0.091,0.364,0.273,,,,,,,,,
1,2024-06-25,746293,Flyout,field_out,True,650559,607625,Bryan De La Cruz,Seth Lugo,0,92eaa74c-43fa-43c7-bfc2-5e6cad86f360,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,94.0,98.0,96.0,124.0,103.0,112.0,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,105.0,95.0,94.0,0.191,0.248,0.069,0.026,0.141,0.268,0.057,1.99,0.22,0.95,0.6,-0.63,1.06,0.16,92.4,91.0,85.6,87.5,92.3,85.3,79.3,0.183,0.275,0.159,0.278,0.426,0.124,0.175,0.275,0.366,0.278,0.556,0.172,0.269,0.365,0.326,0.375,0.375,0.186,0.2,0.25,0.321,0.091,0.364,0.273,,,,,,,,,
2,2024-06-25,746293,Lineout,field_out,True,605137,607625,Josh Bell,Seth Lugo,0,ad63c859-ea5a-4a92-8ca0-4e30568cc450,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,94.0,98.0,96.0,124.0,103.0,112.0,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,105.0,95.0,94.0,0.191,0.248,0.069,0.026,0.141,0.268,0.057,1.99,0.22,0.95,0.6,-0.63,1.06,0.16,92.4,91.0,85.6,87.5,92.3,85.3,79.3,0.183,0.275,0.159,0.278,0.426,0.124,0.175,0.275,0.366,0.278,0.556,0.172,0.269,0.365,0.326,0.375,0.375,0.186,0.2,0.25,0.321,0.091,0.364,0.273,,,,,,,,,
3,2024-06-25,746293,Walk,walk,False,672580,630023,Maikel Garcia,Yonny Chirinos,0,2a5201c4-c1bd-4b76-8280-42b844c0b22d,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,MIA,5.76,4.07,25.0,99.0,114.0,100.0,0.8,7.56,3.24,12.24,1.8,0.73,0.271,0.341,0.2,0.294,0.451,,,,,,,67.0,97.0,86.0,101.0,101.0,102.0,153.0,99.0,109.0,,,,0.292,0.176,,0.159,0.373,,,-4.05,,0.12,-6.55,1.09,,,93.0,,85.6,,92.8,85.1,,0.3,0.65,0.308,0.514,0.811,0.134,,,,0.2,0.3,0.238,,,,,,,,,,0.158,0.316,0.194,99.0,97.0,92.0,,,,,,
4,2024-06-25,746293,Strikeout,strikeout,True,677951,630023,Bobby Witt Jr.,Yonny Chirinos,0,82719ba9-e3f1-4f9c-ac47-bda004d70d9d,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,MIA,5.76,4.07,25.0,99.0,114.0,100.0,0.8,7.56,3.24,12.24,1.8,0.73,0.271,0.341,0.2,0.294,0.451,,,,,,,67.0,97.0,86.0,101.0,101.0,102.0,153.0,99.0,109.0,,,,0.292,0.176,,0.159,0.373,,,-4.05,,0.12,-6.55,1.09,,,93.0,,85.6,,92.8,85.1,,0.3,0.65,0.308,0.514,0.811,0.134,,,,0.2,0.3,0.238,,,,,,,,,,0.158,0.316,0.194,99.0,97.0,92.0,,,,,,
5,2024-06-25,746293,Single,single,False,686469,630023,Vinnie Pasquantino,Yonny Chirinos,1,a02ebe06-e101-4a27-b491-ea664512f90f,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,MIA,5.76,4.07,25.0,99.0,114.0,100.0,0.8,7.56,3.24,12.24,1.8,0.73,0.271,0.341,0.2,0.294,0.451,,,,,,,67.0,97.0,86.0,101.0,101.0,102.0,153.0,99.0,109.0,,,,0.292,0.176,,0.159,0.373,,,-4.05,,0.12,-6.55,1.09,,,93.0,,85.6,,92.8,85.1,,0.3,0.65,0.308,0.514,0.811,0.134,,,,0.2,0.3,0.238,,,,,,,,,,0.158,0.316,0.194,99.0,97.0,92.0,,,,,,
6,2024-06-25,746293,Lineout,field_out,True,521692,630023,Salvador Perez,Yonny Chirinos,0,1e0e4c99-54ee-460f-a2c4-a28fc6c7d738,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,MIA,5.76,4.07,25.0,99.0,114.0,100.0,0.8,7.56,3.24,12.24,1.8,0.73,0.271,0.341,0.2,0.294,0.451,,,,,,,67.0,97.0,86.0,101.0,101.0,102.0,153.0,99.0,109.0,,,,0.292,0.176,,0.159,0.373,,,-4.05,,0.12,-6.55,1.09,,,93.0,,85.6,,92.8,85.1,,0.3,0.65,0.308,0.514,0.811,0.134,,,,0.2,0.3,0.238,,,,,,,,,,0.158,0.316,0.194,99.0,97.0,92.0,,,,,,
7,2024-06-25,746293,Strikeout,strikeout,True,686681,630023,Michael Massey,Yonny Chirinos,0,2ca3fb58-cb96-4577-bcd2-6ff6e471d9b3,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,MIA,5.76,4.07,25.0,99.0,114.0,100.0,0.8,7.56,3.24,12.24,1.8,0.73,0.271,0.341,0.2,0.294,0.451,,,,,,,67.0,97.0,86.0,101.0,101.0,102.0,153.0,99.0,109.0,,,,0.292,0.176,,0.159,0.373,,,-4.05,,0.12,-6.55,1.09,,,93.0,,85.6,,92.8,85.1,,0.3,0.65,0.308,0.514,0.811,0.134,,,,0.2,0.3,0.238,,,,,,,,,,0.158,0.316,0.194,99.0,97.0,92.0,,,,,,
8,2024-06-25,746293,Strikeout,strikeout,True,660821,607625,Jesús Sánchez,Seth Lugo,0,1ae85534-48a9-4bb3-ac80-fe2ccc31617f,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,94.0,98.0,96.0,124.0,103.0,112.0,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,105.0,95.0,94.0,0.191,0.248,0.069,0.026,0.141,0.268,0.057,1.99,0.22,0.95,0.6,-0.63,1.06,0.16,92.4,91.0,85.6,87.5,92.3,85.3,79.3,0.183,0.275,0.159,0.278,0.426,0.124,0.175,0.275,0.366,0.278,0.556,0.172,0.269,0.365,0.326,0.375,0.375,0.186,0.2,0.25,0.321,0.091,0.364,0.273,,,,,,,,,
9,2024-06-25,746293,Walk,walk,False,669394,607625,Jake Burger,Seth Lugo,0,48e3f055-4dc7-42e4-8abc-cf5944cda14a,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,94.0,98.0,96.0,124.0,103.0,112.0,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,105.0,95.0,94.0,0.191,0.248,0.069,0.026,0.141,0.268,0.057,1.99,0.22,0.95,0.6,-0.63,1.06,0.16,92.4,91.0,85.6,87.5,92.3,85.3,79.3,0.183,0.275,0.159,0.278,0.426,0.124,0.175,0.275,0.366,0.278,0.556,0.172,0.269,0.365,0.326,0.375,0.375,0.186,0.2,0.25,0.321,0.091,0.364,0.273,,,,,,,,,
