,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,SI%,KC%,wSI/C,wKC/C,vSI,vKC,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff
10,2024-08-24,746756,Single,single,False,678009,681066,Parker Meadows,Ky Bush,0,7e09ec65-0267-4b11-8698-b3243862eaad,681066.0,kybush,Bush,Left,Ky Bush,CHW,5.6,5.24,17.2,91.0,81.0,89.0,0.793,5.6,8.15,10.19,1.02,0.81,0.322,0.39,0.119,0.356,0.388,69.0,91.0,89.0,76.0,101.0,95.0,75.0,92.0,87.0,103.0,83.0,88.0,0.509,0.244,0.149,0.098,-3.23,-0.25,-1.96,4.56,91.7,85.9,82.5,73.4,0.412,0.647,0.174,0.118,0.294,0.257,0.364,0.364,0.263,0.0,0.0,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-24,746756,Single,single,False,656716,681066,Zach McKinstry,Ky Bush,1,b2a17656-0d7f-49fa-91da-5fc73db0327f,681066.0,kybush,Bush,Left,Ky Bush,CHW,5.6,5.24,17.2,91.0,81.0,89.0,0.793,5.6,8.15,10.19,1.02,0.81,0.322,0.39,0.119,0.356,0.388,69.0,91.0,89.0,76.0,101.0,95.0,75.0,92.0,87.0,103.0,83.0,88.0,0.509,0.244,0.149,0.098,-3.23,-0.25,-1.96,4.56,91.7,85.9,82.5,73.4,0.412,0.647,0.174,0.118,0.294,0.257,0.364,0.364,0.263,0.0,0.0,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-24,746756,Flyout,field_out,True,668952,681066,Ryan Kreidler,Ky Bush,0,673690c6-7f08-4763-88b6-b49692270677,681066.0,kybush,Bush,Left,Ky Bush,CHW,5.6,5.24,17.2,91.0,81.0,89.0,0.793,5.6,8.15,10.19,1.02,0.81,0.322,0.39,0.119,0.356,0.388,69.0,91.0,89.0,76.0,101.0,95.0,75.0,92.0,87.0,103.0,83.0,88.0,0.509,0.244,0.149,0.098,-3.23,-0.25,-1.96,4.56,91.7,85.9,82.5,73.4,0.412,0.647,0.174,0.118,0.294,0.257,0.364,0.364,0.263,0.0,0.0,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-08-24,746756,Strikeout,strikeout,True,657757,669373,Gavin Sheets,Tarik Skubal,0,24796b9a-118e-4d27-bcea-d5e2e5568420,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.58,2.84,160.1,103.0,103.0,106.0,0.721,10.83,1.85,6.74,0.73,1.27,0.251,0.396,0.172,0.266,0.476,97.0,104.0,115.0,,,,111.0,103.0,102.0,111.0,99.0,103.0,0.328,0.153,,0.267,1.45,0.82,,0.78,96.9,86.1,88.7,,0.206,0.311,0.253,0.188,0.375,0.349,0.118,0.118,0.167,0.231,0.355,0.472,95.0,106.0,105.0,94.0,91.0,101.0,0.207,0.045,1.65,2.67,96.6,78.5,0.181,0.283,0.164,,,,,,,,,,,,,,,,,,,,,
14,2024-08-24,746756,Strikeout,strikeout,True,686676,669373,Korey Lee,Tarik Skubal,0,c77fa617-065d-4d4f-bf7f-c3cf4bfc3fee,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.58,2.84,160.1,103.0,103.0,106.0,0.721,10.83,1.85,6.74,0.73,1.27,0.251,0.396,0.172,0.266,0.476,97.0,104.0,115.0,,,,111.0,103.0,102.0,111.0,99.0,103.0,0.328,0.153,,0.267,1.45,0.82,,0.78,96.9,86.1,88.7,,0.206,0.311,0.253,0.188,0.375,0.349,0.118,0.118,0.167,0.231,0.355,0.472,95.0,106.0,105.0,94.0,91.0,101.0,0.207,0.045,1.65,2.67,96.6,78.5,0.181,0.283,0.164,,,,,,,,,,,,,,,,,,,,,
15,2024-08-24,746756,Strikeout,strikeout,True,678246,669373,Miguel Vargas,Tarik Skubal,0,d1e7de18-b258-4bcc-b946-dea5a85ecf48,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.58,2.84,160.1,103.0,103.0,106.0,0.721,10.83,1.85,6.74,0.73,1.27,0.251,0.396,0.172,0.266,0.476,97.0,104.0,115.0,,,,111.0,103.0,102.0,111.0,99.0,103.0,0.328,0.153,,0.267,1.45,0.82,,0.78,96.9,86.1,88.7,,0.206,0.311,0.253,0.188,0.375,0.349,0.118,0.118,0.167,0.231,0.355,0.472,95.0,106.0,105.0,94.0,91.0,101.0,0.207,0.045,1.65,2.67,96.6,78.5,0.181,0.283,0.164,,,,,,,,,,,,,,,,,,,,,
16,2024-08-24,746756,Home Run,home_run,False,663837,681066,Matt Vierling,Ky Bush,0,53c157d4-de57-43e0-837a-ff86d2bd928c,681066.0,kybush,Bush,Left,Ky Bush,CHW,5.6,5.24,17.2,91.0,81.0,89.0,0.793,5.6,8.15,10.19,1.02,0.81,0.322,0.39,0.119,0.356,0.388,69.0,91.0,89.0,76.0,101.0,95.0,75.0,92.0,87.0,103.0,83.0,88.0,0.509,0.244,0.149,0.098,-3.23,-0.25,-1.96,4.56,91.7,85.9,82.5,73.4,0.412,0.647,0.174,0.118,0.294,0.257,0.364,0.364,0.263,0.0,0.0,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-08-24,746756,Walk,walk,False,628451,681066,Andy Ibáñez,Ky Bush,0,4487459f-d1c6-46cb-92a3-c5d43c2800c7,681066.0,kybush,Bush,Left,Ky Bush,CHW,5.6,5.24,17.2,91.0,81.0,89.0,0.793,5.6,8.15,10.19,1.02,0.81,0.322,0.39,0.119,0.356,0.388,69.0,91.0,89.0,76.0,101.0,95.0,75.0,92.0,87.0,103.0,83.0,88.0,0.509,0.244,0.149,0.098,-3.23,-0.25,-1.96,4.56,91.7,85.9,82.5,73.4,0.412,0.647,0.174,0.118,0.294,0.257,0.364,0.364,0.263,0.0,0.0,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-24,746756,Double,double,False,682985,681066,Riley Greene,Ky Bush,1,54b30243-2681-4929-b185-b34e68d6a6a1,681066.0,kybush,Bush,Left,Ky Bush,CHW,5.6,5.24,17.2,91.0,81.0,89.0,0.793,5.6,8.15,10.19,1.02,0.81,0.322,0.39,0.119,0.356,0.388,69.0,91.0,89.0,76.0,101.0,95.0,75.0,92.0,87.0,103.0,83.0,88.0,0.509,0.244,0.149,0.098,-3.23,-0.25,-1.96,4.56,91.7,85.9,82.5,73.4,0.412,0.647,0.174,0.118,0.294,0.257,0.364,0.364,0.263,0.0,0.0,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-24,746756,Flyout,field_out,True,679529,681066,Spencer Torkelson,Ky Bush,0,fb45a82d-7d33-4b20-9561-8482b5737183,681066.0,kybush,Bush,Left,Ky Bush,CHW,5.6,5.24,17.2,91.0,81.0,89.0,0.793,5.6,8.15,10.19,1.02,0.81,0.322,0.39,0.119,0.356,0.388,69.0,91.0,89.0,76.0,101.0,95.0,75.0,92.0,87.0,103.0,83.0,88.0,0.509,0.244,0.149,0.098,-3.23,-0.25,-1.96,4.56,91.7,85.9,82.5,73.4,0.412,0.647,0.174,0.118,0.294,0.257,0.364,0.364,0.263,0.0,0.0,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-24,746756,Groundout,field_out,True,690993,681066,Colt Keith,Ky Bush,1,753239af-d49a-419c-b2af-0e4e44acd7d2,681066.0,kybush,Bush,Left,Ky Bush,CHW,5.6,5.24,17.2,91.0,81.0,89.0,0.793,5.6,8.15,10.19,1.02,0.81,0.322,0.39,0.119,0.356,0.388,69.0,91.0,89.0,76.0,101.0,95.0,75.0,92.0,87.0,103.0,83.0,88.0,0.509,0.244,0.149,0.098,-3.23,-0.25,-1.96,4.56,91.7,85.9,82.5,73.4,0.412,0.647,0.174,0.118,0.294,0.257,0.364,0.364,0.263,0.0,0.0,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-08-24,746756,Double,double,False,668670,681066,Jake Rogers,Ky Bush,1,dbf46de3-ea36-43bc-8380-4cfba961ea7b,681066.0,kybush,Bush,Left,Ky Bush,CHW,5.6,5.24,17.2,91.0,81.0,89.0,0.793,5.6,8.15,10.19,1.02,0.81,0.322,0.39,0.119,0.356,0.388,69.0,91.0,89.0,76.0,101.0,95.0,75.0,92.0,87.0,103.0,83.0,88.0,0.509,0.244,0.149,0.098,-3.23,-0.25,-1.96,4.56,91.7,85.9,82.5,73.4,0.412,0.647,0.174,0.118,0.294,0.257,0.364,0.364,0.263,0.0,0.0,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-08-24,746756,Single,single,False,678009,681066,Parker Meadows,Ky Bush,1,b3172ed4-969b-458b-8628-648c920187a5,681066.0,kybush,Bush,Left,Ky Bush,CHW,5.6,5.24,17.2,91.0,81.0,89.0,0.793,5.6,8.15,10.19,1.02,0.81,0.322,0.39,0.119,0.356,0.388,69.0,91.0,89.0,76.0,101.0,95.0,75.0,92.0,87.0,103.0,83.0,88.0,0.509,0.244,0.149,0.098,-3.23,-0.25,-1.96,4.56,91.7,85.9,82.5,73.4,0.412,0.647,0.174,0.118,0.294,0.257,0.364,0.364,0.263,0.0,0.0,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-08-24,746756,Groundout,field_out,True,656716,681066,Zach McKinstry,Ky Bush,0,fb29e03b-9b4d-403e-8214-21cf8e2129c5,681066.0,kybush,Bush,Left,Ky Bush,CHW,5.6,5.24,17.2,91.0,81.0,89.0,0.793,5.6,8.15,10.19,1.02,0.81,0.322,0.39,0.119,0.356,0.388,69.0,91.0,89.0,76.0,101.0,95.0,75.0,92.0,87.0,103.0,83.0,88.0,0.509,0.244,0.149,0.098,-3.23,-0.25,-1.96,4.56,91.7,85.9,82.5,73.4,0.412,0.647,0.174,0.118,0.294,0.257,0.364,0.364,0.263,0.0,0.0,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-08-24,746756,Double,double,False,666150,669373,Dominic Fletcher,Tarik Skubal,0,9256a30e-8d28-4fa3-9ea2-5547af73d6a3,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.58,2.84,160.1,103.0,103.0,106.0,0.721,10.83,1.85,6.74,0.73,1.27,0.251,0.396,0.172,0.266,0.476,97.0,104.0,115.0,,,,111.0,103.0,102.0,111.0,99.0,103.0,0.328,0.153,,0.267,1.45,0.82,,0.78,96.9,86.1,88.7,,0.206,0.311,0.253,0.188,0.375,0.349,0.118,0.118,0.167,0.231,0.355,0.472,95.0,106.0,105.0,94.0,91.0,101.0,0.207,0.045,1.65,2.67,96.6,78.5,0.181,0.283,0.164,,,,,,,,,,,,,,,,,,,,,
25,2024-08-24,746756,Single,single,False,681460,669373,Brooks Baldwin,Tarik Skubal,1,ff8ab31e-eade-4ffa-b2d4-335800baa5c5,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.58,2.84,160.1,103.0,103.0,106.0,0.721,10.83,1.85,6.74,0.73,1.27,0.251,0.396,0.172,0.266,0.476,97.0,104.0,115.0,,,,111.0,103.0,102.0,111.0,99.0,103.0,0.328,0.153,,0.267,1.45,0.82,,0.78,96.9,86.1,88.7,,0.206,0.311,0.253,0.188,0.375,0.349,0.118,0.118,0.167,0.231,0.355,0.472,95.0,106.0,105.0,94.0,91.0,101.0,0.207,0.045,1.65,2.67,96.6,78.5,0.181,0.283,0.164,,,,,,,,,,,,,,,,,,,,,
26,2024-08-24,746756,Single,single,False,667452,669373,Corey Julks,Tarik Skubal,1,bfaa15ee-cc17-4ac6-8b9c-cd6d6ec8ae08,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.58,2.84,160.1,103.0,103.0,106.0,0.721,10.83,1.85,6.74,0.73,1.27,0.251,0.396,0.172,0.266,0.476,97.0,104.0,115.0,,,,111.0,103.0,102.0,111.0,99.0,103.0,0.328,0.153,,0.267,1.45,0.82,,0.78,96.9,86.1,88.7,,0.206,0.311,0.253,0.188,0.375,0.349,0.118,0.118,0.167,0.231,0.355,0.472,95.0,106.0,105.0,94.0,91.0,101.0,0.207,0.045,1.65,2.67,96.6,78.5,0.181,0.283,0.164,,,,,,,,,,,,,,,,,,,,,
27,2024-08-24,746756,Single,single,False,673357,669373,Luis Robert Jr.,Tarik Skubal,1,07bf8a3a-9d4d-4457-ae1b-6294f8dc9fb8,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.58,2.84,160.1,103.0,103.0,106.0,0.721,10.83,1.85,6.74,0.73,1.27,0.251,0.396,0.172,0.266,0.476,97.0,104.0,115.0,,,,111.0,103.0,102.0,111.0,99.0,103.0,0.328,0.153,,0.267,1.45,0.82,,0.78,96.9,86.1,88.7,,0.206,0.311,0.253,0.188,0.375,0.349,0.118,0.118,0.167,0.231,0.355,0.472,95.0,106.0,105.0,94.0,91.0,101.0,0.207,0.045,1.65,2.67,96.6,78.5,0.181,0.283,0.164,,,,,,,,,,,,,,,,,,,,,
28,2024-08-24,746756,Strikeout,strikeout,True,672820,669373,Lenyn Sosa,Tarik Skubal,0,1be09821-0fe5-4abe-95e4-4de2c382b12e,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.58,2.84,160.1,103.0,103.0,106.0,0.721,10.83,1.85,6.74,0.73,1.27,0.251,0.396,0.172,0.266,0.476,97.0,104.0,115.0,,,,111.0,103.0,102.0,111.0,99.0,103.0,0.328,0.153,,0.267,1.45,0.82,,0.78,96.9,86.1,88.7,,0.206,0.311,0.253,0.188,0.375,0.349,0.118,0.118,0.167,0.231,0.355,0.472,95.0,106.0,105.0,94.0,91.0,101.0,0.207,0.045,1.65,2.67,96.6,78.5,0.181,0.283,0.164,,,,,,,,,,,,,,,,,,,,,
29,2024-08-24,746756,Single,single,False,683734,669373,Andrew Vaughn,Tarik Skubal,1,d385b348-3786-4998-a19d-3099ae6e9f7f,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.58,2.84,160.1,103.0,103.0,106.0,0.721,10.83,1.85,6.74,0.73,1.27,0.251,0.396,0.172,0.266,0.476,97.0,104.0,115.0,,,,111.0,103.0,102.0,111.0,99.0,103.0,0.328,0.153,,0.267,1.45,0.82,,0.78,96.9,86.1,88.7,,0.206,0.311,0.253,0.188,0.375,0.349,0.118,0.118,0.167,0.231,0.355,0.472,95.0,106.0,105.0,94.0,91.0,101.0,0.207,0.045,1.65,2.67,96.6,78.5,0.181,0.283,0.164,,,,,,,,,,,,,,,,,,,,,
30,2024-08-24,746756,Lineout,field_out,True,657757,669373,Gavin Sheets,Tarik Skubal,0,c61575bd-1d36-4490-b8bc-189cda64a623,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.58,2.84,160.1,103.0,103.0,106.0,0.721,10.83,1.85,6.74,0.73,1.27,0.251,0.396,0.172,0.266,0.476,97.0,104.0,115.0,,,,111.0,103.0,102.0,111.0,99.0,103.0,0.328,0.153,,0.267,1.45,0.82,,0.78,96.9,86.1,88.7,,0.206,0.311,0.253,0.188,0.375,0.349,0.118,0.118,0.167,0.231,0.355,0.472,95.0,106.0,105.0,94.0,91.0,101.0,0.207,0.045,1.65,2.67,96.6,78.5,0.181,0.283,0.164,,,,,,,,,,,,,,,,,,,,,
31,2024-08-24,746756,Flyout,field_out,True,686676,669373,Korey Lee,Tarik Skubal,0,c704a2f4-ce86-4889-bfde-2c54b2313a6c,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.58,2.84,160.1,103.0,103.0,106.0,0.721,10.83,1.85,6.74,0.73,1.27,0.251,0.396,0.172,0.266,0.476,97.0,104.0,115.0,,,,111.0,103.0,102.0,111.0,99.0,103.0,0.328,0.153,,0.267,1.45,0.82,,0.78,96.9,86.1,88.7,,0.206,0.311,0.253,0.188,0.375,0.349,0.118,0.118,0.167,0.231,0.355,0.472,95.0,106.0,105.0,94.0,91.0,101.0,0.207,0.045,1.65,2.67,96.6,78.5,0.181,0.283,0.164,,,,,,,,,,,,,,,,,,,,,
32,2024-08-24,746756,Walk,walk,False,668952,657053,Ryan Kreidler,Touki Toussaint,0,1a85c995-4d93-4b42-82bb-d96f4399dc3b,657053.0,toukitoussaint,Toussaint,Right,Touki Toussaint,CHW,7.71,5.35,16.1,90.0,82.0,91.0,0.741,11.02,8.27,12.67,1.1,2.4,0.128,0.511,0.106,0.298,0.344,,,,102.0,105.0,110.0,53.0,87.0,80.0,36.0,128.0,103.0,0.103,0.003,0.244,,-5.35,3.94,-0.49,,91.5,,85.9,75.6,0.571,0.714,0.125,,,,0.25,0.5,0.444,,,,88.0,79.0,75.0,,,,0.264,,0.83,,91.1,,0.286,0.357,0.125,74.0,90.0,95.0,0.386,-4.23,85.8,0.367,0.567,0.274,,,,,,,,,,,,
33,2024-08-24,746756,Walk,walk,False,663837,657053,Matt Vierling,Touki Toussaint,1,4113f2eb-7ad7-4e9f-b9a2-fa135d9a52a3,657053.0,toukitoussaint,Toussaint,Right,Touki Toussaint,CHW,7.71,5.35,16.1,90.0,82.0,91.0,0.741,11.02,8.27,12.67,1.1,2.4,0.128,0.511,0.106,0.298,0.344,,,,102.0,105.0,110.0,53.0,87.0,80.0,36.0,128.0,103.0,0.103,0.003,0.244,,-5.35,3.94,-0.49,,91.5,,85.9,75.6,0.571,0.714,0.125,,,,0.25,0.5,0.444,,,,88.0,79.0,75.0,,,,0.264,,0.83,,91.1,,0.286,0.357,0.125,74.0,90.0,95.0,0.386,-4.23,85.8,0.367,0.567,0.274,,,,,,,,,,,,
