,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-07-22,745473,Single,single,False,502671,656605,Paul Goldschmidt,Mitch Keller,1,a1b8cd0b-7420-4d6c-b24a-81ac887f7880,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.34,3.95,121.1,101.0,101.0,100.0,0.812,8.01,2.37,8.83,0.96,1.15,0.274,0.384,0.137,0.326,0.452,104.0,104.0,101.0,114.0,99.0,107.0,89.0,103.0,96.0,84.0,101.0,95.0,131.0,102.0,112.0,96.0,98.0,97.0,0.221,0.303,0.128,0.246,0.093,0.009,0.13,0.11,-0.01,-0.32,0.12,-11.29,94.6,90.6,90.2,93.7,85.0,78.5,0.273,0.405,0.24,0.252,0.374,0.104,0.3,0.5,0.234,0.226,0.468,0.19,0.231,0.5,0.306,0.75,1.25,0.0,,,,,,,,,,,,,,,
11,2024-07-22,745473,Groundout,field_out,True,669357,656605,Nolan Gorman,Mitch Keller,1,61dbec6f-4da0-420b-9a7b-ee0da06f5395,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.34,3.95,121.1,101.0,101.0,100.0,0.812,8.01,2.37,8.83,0.96,1.15,0.274,0.384,0.137,0.326,0.452,104.0,104.0,101.0,114.0,99.0,107.0,89.0,103.0,96.0,84.0,101.0,95.0,131.0,102.0,112.0,96.0,98.0,97.0,0.221,0.303,0.128,0.246,0.093,0.009,0.13,0.11,-0.01,-0.32,0.12,-11.29,94.6,90.6,90.2,93.7,85.0,78.5,0.273,0.405,0.24,0.252,0.374,0.104,0.3,0.5,0.234,0.226,0.468,0.19,0.231,0.5,0.306,0.75,1.25,0.0,,,,,,,,,,,,,,,
12,2024-07-22,745473,Groundout,field_out,True,686780,656605,Pedro Pagés,Mitch Keller,0,643d2ec0-4613-4e73-a005-c67d7af9ce6a,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.34,3.95,121.1,101.0,101.0,100.0,0.812,8.01,2.37,8.83,0.96,1.15,0.274,0.384,0.137,0.326,0.452,104.0,104.0,101.0,114.0,99.0,107.0,89.0,103.0,96.0,84.0,101.0,95.0,131.0,102.0,112.0,96.0,98.0,97.0,0.221,0.303,0.128,0.246,0.093,0.009,0.13,0.11,-0.01,-0.32,0.12,-11.29,94.6,90.6,90.2,93.7,85.0,78.5,0.273,0.405,0.24,0.252,0.374,0.104,0.3,0.5,0.234,0.226,0.468,0.19,0.231,0.5,0.306,0.75,1.25,0.0,,,,,,,,,,,,,,,
13,2024-07-22,745473,Double,double,False,642133,669467,Rowdy Tellez,Andre Pallante,0,9be97793-ae2c-4089-81dd-b4aeb279b8a1,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.92,3.65,57.1,95.0,91.0,96.0,0.83,6.91,3.3,8.63,0.78,2.52,0.247,0.379,0.195,0.259,0.425,,,,,,,87.0,90.0,93.0,85.0,99.0,87.0,116.0,101.0,108.0,,,,0.215,0.501,,0.149,,,1.1,,0.34,-2.59,,,94.8,,,95.2,88.2,,0.255,0.349,0.158,0.222,0.333,0.153,0.44,0.64,0.286,,,,0.097,0.194,0.352,,,,88.0,103.0,109.0,0.135,1.4,79.8,,,,,,,,,
14,2024-07-22,745473,Groundout,field_out,True,663647,669467,Ke'Bryan Hayes,Andre Pallante,0,cc2be554-0d20-4429-a228-8101a887c66b,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.92,3.65,57.1,95.0,91.0,96.0,0.83,6.91,3.3,8.63,0.78,2.52,0.247,0.379,0.195,0.259,0.425,,,,,,,87.0,90.0,93.0,85.0,99.0,87.0,116.0,101.0,108.0,,,,0.215,0.501,,0.149,,,1.1,,0.34,-2.59,,,94.8,,,95.2,88.2,,0.255,0.349,0.158,0.222,0.333,0.153,0.44,0.64,0.286,,,,0.097,0.194,0.352,,,,88.0,103.0,109.0,0.135,1.4,79.8,,,,,,,,,
15,2024-07-22,745473,Groundout,field_out,True,669261,669467,Jack Suwinski,Andre Pallante,1,77617ca3-72eb-4cfa-bd48-17a25dcc5470,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.92,3.65,57.1,95.0,91.0,96.0,0.83,6.91,3.3,8.63,0.78,2.52,0.247,0.379,0.195,0.259,0.425,,,,,,,87.0,90.0,93.0,85.0,99.0,87.0,116.0,101.0,108.0,,,,0.215,0.501,,0.149,,,1.1,,0.34,-2.59,,,94.8,,,95.2,88.2,,0.255,0.349,0.158,0.222,0.333,0.153,0.44,0.64,0.286,,,,0.097,0.194,0.352,,,,88.0,103.0,109.0,0.135,1.4,79.8,,,,,,,,,
16,2024-07-22,745473,Lineout,field_out,True,656582,669467,Connor Joe,Andre Pallante,0,053450f7-ceb2-4154-bc48-59590a9996e7,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.92,3.65,57.1,95.0,91.0,96.0,0.83,6.91,3.3,8.63,0.78,2.52,0.247,0.379,0.195,0.259,0.425,,,,,,,87.0,90.0,93.0,85.0,99.0,87.0,116.0,101.0,108.0,,,,0.215,0.501,,0.149,,,1.1,,0.34,-2.59,,,94.8,,,95.2,88.2,,0.255,0.349,0.158,0.222,0.333,0.153,0.44,0.64,0.286,,,,0.097,0.194,0.352,,,,88.0,103.0,109.0,0.135,1.4,79.8,,,,,,,,,
17,2024-07-22,745473,Groundout,field_out,True,691026,656605,Masyn Winn,Mitch Keller,0,4fee7fdc-69ba-43dd-a3b0-bc2402d5f158,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.34,3.95,121.1,101.0,101.0,100.0,0.812,8.01,2.37,8.83,0.96,1.15,0.274,0.384,0.137,0.326,0.452,104.0,104.0,101.0,114.0,99.0,107.0,89.0,103.0,96.0,84.0,101.0,95.0,131.0,102.0,112.0,96.0,98.0,97.0,0.221,0.303,0.128,0.246,0.093,0.009,0.13,0.11,-0.01,-0.32,0.12,-11.29,94.6,90.6,90.2,93.7,85.0,78.5,0.273,0.405,0.24,0.252,0.374,0.104,0.3,0.5,0.234,0.226,0.468,0.19,0.231,0.5,0.306,0.75,1.25,0.0,,,,,,,,,,,,,,,
18,2024-07-22,745473,Single,single,False,676475,656605,Alec Burleson,Mitch Keller,0,76aea634-8f7c-44d6-a070-b7f87d6aa13b,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.34,3.95,121.1,101.0,101.0,100.0,0.812,8.01,2.37,8.83,0.96,1.15,0.274,0.384,0.137,0.326,0.452,104.0,104.0,101.0,114.0,99.0,107.0,89.0,103.0,96.0,84.0,101.0,95.0,131.0,102.0,112.0,96.0,98.0,97.0,0.221,0.303,0.128,0.246,0.093,0.009,0.13,0.11,-0.01,-0.32,0.12,-11.29,94.6,90.6,90.2,93.7,85.0,78.5,0.273,0.405,0.24,0.252,0.374,0.104,0.3,0.5,0.234,0.226,0.468,0.19,0.231,0.5,0.306,0.75,1.25,0.0,,,,,,,,,,,,,,,
19,2024-07-22,745473,Strikeout Double Play,strikeout_double_play,True,575929,656605,Willson Contreras,Mitch Keller,1,57c1fa81-6ff9-4880-980b-1318e0cc3101,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.34,3.95,121.1,101.0,101.0,100.0,0.812,8.01,2.37,8.83,0.96,1.15,0.274,0.384,0.137,0.326,0.452,104.0,104.0,101.0,114.0,99.0,107.0,89.0,103.0,96.0,84.0,101.0,95.0,131.0,102.0,112.0,96.0,98.0,97.0,0.221,0.303,0.128,0.246,0.093,0.009,0.13,0.11,-0.01,-0.32,0.12,-11.29,94.6,90.6,90.2,93.7,85.0,78.5,0.273,0.405,0.24,0.252,0.374,0.104,0.3,0.5,0.234,0.226,0.468,0.19,0.231,0.5,0.306,0.75,1.25,0.0,,,,,,,,,,,,,,,
20,2024-07-22,745473,Groundout,field_out,True,663698,669467,Joey Bart,Andre Pallante,0,c8fabc83-29aa-40dd-9d48-107f5e8e882b,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.92,3.65,57.1,95.0,91.0,96.0,0.83,6.91,3.3,8.63,0.78,2.52,0.247,0.379,0.195,0.259,0.425,,,,,,,87.0,90.0,93.0,85.0,99.0,87.0,116.0,101.0,108.0,,,,0.215,0.501,,0.149,,,1.1,,0.34,-2.59,,,94.8,,,95.2,88.2,,0.255,0.349,0.158,0.222,0.333,0.153,0.44,0.64,0.286,,,,0.097,0.194,0.352,,,,88.0,103.0,109.0,0.135,1.4,79.8,,,,,,,,,
21,2024-07-22,745473,Double,double,False,457705,669467,Andrew McCutchen,Andre Pallante,0,ba31ed11-856a-44b1-81e7-ce6a6cba3c42,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.92,3.65,57.1,95.0,91.0,96.0,0.83,6.91,3.3,8.63,0.78,2.52,0.247,0.379,0.195,0.259,0.425,,,,,,,87.0,90.0,93.0,85.0,99.0,87.0,116.0,101.0,108.0,,,,0.215,0.501,,0.149,,,1.1,,0.34,-2.59,,,94.8,,,95.2,88.2,,0.255,0.349,0.158,0.222,0.333,0.153,0.44,0.64,0.286,,,,0.097,0.194,0.352,,,,88.0,103.0,109.0,0.135,1.4,79.8,,,,,,,,,
22,2024-07-22,745473,Groundout,field_out,True,668804,669467,Bryan Reynolds,Andre Pallante,1,736a55e9-5a16-489e-9d2c-c2692bf8fa43,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.92,3.65,57.1,95.0,91.0,96.0,0.83,6.91,3.3,8.63,0.78,2.52,0.247,0.379,0.195,0.259,0.425,,,,,,,87.0,90.0,93.0,85.0,99.0,87.0,116.0,101.0,108.0,,,,0.215,0.501,,0.149,,,1.1,,0.34,-2.59,,,94.8,,,95.2,88.2,,0.255,0.349,0.158,0.222,0.333,0.153,0.44,0.64,0.286,,,,0.097,0.194,0.352,,,,88.0,103.0,109.0,0.135,1.4,79.8,,,,,,,,,
23,2024-07-22,745473,Single,single,False,665833,669467,Oneil Cruz,Andre Pallante,1,6bf3caee-ab46-4c32-8c2f-2c3e49e7515e,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.92,3.65,57.1,95.0,91.0,96.0,0.83,6.91,3.3,8.63,0.78,2.52,0.247,0.379,0.195,0.259,0.425,,,,,,,87.0,90.0,93.0,85.0,99.0,87.0,116.0,101.0,108.0,,,,0.215,0.501,,0.149,,,1.1,,0.34,-2.59,,,94.8,,,95.2,88.2,,0.255,0.349,0.158,0.222,0.333,0.153,0.44,0.64,0.286,,,,0.097,0.194,0.352,,,,88.0,103.0,109.0,0.135,1.4,79.8,,,,,,,,,
24,2024-07-22,745473,Groundout,field_out,True,693304,669467,Nick Gonzales,Andre Pallante,1,a011b175-343d-4210-bb8f-7ca800229f44,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.92,3.65,57.1,95.0,91.0,96.0,0.83,6.91,3.3,8.63,0.78,2.52,0.247,0.379,0.195,0.259,0.425,,,,,,,87.0,90.0,93.0,85.0,99.0,87.0,116.0,101.0,108.0,,,,0.215,0.501,,0.149,,,1.1,,0.34,-2.59,,,94.8,,,95.2,88.2,,0.255,0.349,0.158,0.222,0.333,0.153,0.44,0.64,0.286,,,,0.097,0.194,0.352,,,,88.0,103.0,109.0,0.135,1.4,79.8,,,,,,,,,
25,2024-07-22,745473,Lineout,field_out,True,680977,656605,Brendan Donovan,Mitch Keller,0,96fafc02-474b-4a36-86f3-337569663692,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.34,3.95,121.1,101.0,101.0,100.0,0.812,8.01,2.37,8.83,0.96,1.15,0.274,0.384,0.137,0.326,0.452,104.0,104.0,101.0,114.0,99.0,107.0,89.0,103.0,96.0,84.0,101.0,95.0,131.0,102.0,112.0,96.0,98.0,97.0,0.221,0.303,0.128,0.246,0.093,0.009,0.13,0.11,-0.01,-0.32,0.12,-11.29,94.6,90.6,90.2,93.7,85.0,78.5,0.273,0.405,0.24,0.252,0.374,0.104,0.3,0.5,0.234,0.226,0.468,0.19,0.231,0.5,0.306,0.75,1.25,0.0,,,,,,,,,,,,,,,
26,2024-07-22,745473,Flyout,field_out,True,571448,656605,Nolan Arenado,Mitch Keller,0,9619fcd3-ad27-48fe-a49b-f475f081623b,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.34,3.95,121.1,101.0,101.0,100.0,0.812,8.01,2.37,8.83,0.96,1.15,0.274,0.384,0.137,0.326,0.452,104.0,104.0,101.0,114.0,99.0,107.0,89.0,103.0,96.0,84.0,101.0,95.0,131.0,102.0,112.0,96.0,98.0,97.0,0.221,0.303,0.128,0.246,0.093,0.009,0.13,0.11,-0.01,-0.32,0.12,-11.29,94.6,90.6,90.2,93.7,85.0,78.5,0.273,0.405,0.24,0.252,0.374,0.104,0.3,0.5,0.234,0.226,0.468,0.19,0.231,0.5,0.306,0.75,1.25,0.0,,,,,,,,,,,,,,,
27,2024-07-22,745473,Single,single,False,663457,656605,Lars Nootbaar,Mitch Keller,0,eef5b355-4d5b-44bf-add6-37813b3a90ff,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.34,3.95,121.1,101.0,101.0,100.0,0.812,8.01,2.37,8.83,0.96,1.15,0.274,0.384,0.137,0.326,0.452,104.0,104.0,101.0,114.0,99.0,107.0,89.0,103.0,96.0,84.0,101.0,95.0,131.0,102.0,112.0,96.0,98.0,97.0,0.221,0.303,0.128,0.246,0.093,0.009,0.13,0.11,-0.01,-0.32,0.12,-11.29,94.6,90.6,90.2,93.7,85.0,78.5,0.273,0.405,0.24,0.252,0.374,0.104,0.3,0.5,0.234,0.226,0.468,0.19,0.231,0.5,0.306,0.75,1.25,0.0,,,,,,,,,,,,,,,
28,2024-07-22,745473,Strikeout,strikeout,True,502671,656605,Paul Goldschmidt,Mitch Keller,0,228cba89-b94b-4652-ae6a-e698a297b6ca,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.34,3.95,121.1,101.0,101.0,100.0,0.812,8.01,2.37,8.83,0.96,1.15,0.274,0.384,0.137,0.326,0.452,104.0,104.0,101.0,114.0,99.0,107.0,89.0,103.0,96.0,84.0,101.0,95.0,131.0,102.0,112.0,96.0,98.0,97.0,0.221,0.303,0.128,0.246,0.093,0.009,0.13,0.11,-0.01,-0.32,0.12,-11.29,94.6,90.6,90.2,93.7,85.0,78.5,0.273,0.405,0.24,0.252,0.374,0.104,0.3,0.5,0.234,0.226,0.468,0.19,0.231,0.5,0.306,0.75,1.25,0.0,,,,,,,,,,,,,,,
29,2024-07-22,745473,Groundout,field_out,True,642133,669467,Rowdy Tellez,Andre Pallante,0,d07a03bd-6f90-4e61-bca3-9bc0883bc3bc,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.92,3.65,57.1,95.0,91.0,96.0,0.83,6.91,3.3,8.63,0.78,2.52,0.247,0.379,0.195,0.259,0.425,,,,,,,87.0,90.0,93.0,85.0,99.0,87.0,116.0,101.0,108.0,,,,0.215,0.501,,0.149,,,1.1,,0.34,-2.59,,,94.8,,,95.2,88.2,,0.255,0.349,0.158,0.222,0.333,0.153,0.44,0.64,0.286,,,,0.097,0.194,0.352,,,,88.0,103.0,109.0,0.135,1.4,79.8,,,,,,,,,
30,2024-07-22,745473,Groundout,field_out,True,663647,669467,Ke'Bryan Hayes,Andre Pallante,0,29f08f0a-549c-44c6-8a70-7e00fbb44e68,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.92,3.65,57.1,95.0,91.0,96.0,0.83,6.91,3.3,8.63,0.78,2.52,0.247,0.379,0.195,0.259,0.425,,,,,,,87.0,90.0,93.0,85.0,99.0,87.0,116.0,101.0,108.0,,,,0.215,0.501,,0.149,,,1.1,,0.34,-2.59,,,94.8,,,95.2,88.2,,0.255,0.349,0.158,0.222,0.333,0.153,0.44,0.64,0.286,,,,0.097,0.194,0.352,,,,88.0,103.0,109.0,0.135,1.4,79.8,,,,,,,,,
31,2024-07-22,745473,Walk,walk,False,669261,669467,Jack Suwinski,Andre Pallante,0,c3d6a397-e396-478c-afac-6e3195312446,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.92,3.65,57.1,95.0,91.0,96.0,0.83,6.91,3.3,8.63,0.78,2.52,0.247,0.379,0.195,0.259,0.425,,,,,,,87.0,90.0,93.0,85.0,99.0,87.0,116.0,101.0,108.0,,,,0.215,0.501,,0.149,,,1.1,,0.34,-2.59,,,94.8,,,95.2,88.2,,0.255,0.349,0.158,0.222,0.333,0.153,0.44,0.64,0.286,,,,0.097,0.194,0.352,,,,88.0,103.0,109.0,0.135,1.4,79.8,,,,,,,,,
32,2024-07-22,745473,Strikeout,strikeout,True,656582,669467,Connor Joe,Andre Pallante,1,cc2ee624-ce07-4c20-9a54-5b34cbb41b68,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.92,3.65,57.1,95.0,91.0,96.0,0.83,6.91,3.3,8.63,0.78,2.52,0.247,0.379,0.195,0.259,0.425,,,,,,,87.0,90.0,93.0,85.0,99.0,87.0,116.0,101.0,108.0,,,,0.215,0.501,,0.149,,,1.1,,0.34,-2.59,,,94.8,,,95.2,88.2,,0.255,0.349,0.158,0.222,0.333,0.153,0.44,0.64,0.286,,,,0.097,0.194,0.352,,,,88.0,103.0,109.0,0.135,1.4,79.8,,,,,,,,,
