,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vKN (sc),Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,KN%,wFA/C,wFC/C,wSI/C,wSL/C,wKN/C,vFA,vFC,vSI,vSL,KC_ba,KC_slg,KC_whiff,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,CU%,CH%,wFS/C,wCU/C,wCH/C,vFS,vCH,vCU,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,KC%,wKC/C,vKC,vSC (sc),SC%,wSC/C,SC_ba,SC_slg,SC_whiff
10,2024-08-04,745384,Strikeout,strikeout,True,696100,663362,Hunter Goodman,Matt Waldron,0,5cd6d01a-d3c5-48dc-9dbe-257a1e300bc7,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,4.79,4.0,142.2,104.0,83.0,99.0,0.804,8.2,2.52,8.64,1.2,0.91,0.208,0.4,0.165,0.305,0.439,77.6,57.0,107.0,91.0,73.0,108.0,102.0,115.0,101.0,106.0,83.0,98.0,90.0,0.144,0.191,0.084,0.199,0.382,0.17,1.46,0.98,0.46,-1.08,90.6,87.0,90.0,79.2,0.25,0.403,0.273,0.241,0.42,0.232,0.229,0.458,0.198,0.284,0.389,0.064,0.245,0.408,0.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-04,745384,Strikeout,strikeout,True,656541,663362,Sam Hilliard,Matt Waldron,0,0002216d-5d3e-48bc-87bd-78971d072892,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,4.79,4.0,142.2,104.0,83.0,99.0,0.804,8.2,2.52,8.64,1.2,0.91,0.208,0.4,0.165,0.305,0.439,77.6,57.0,107.0,91.0,73.0,108.0,102.0,115.0,101.0,106.0,83.0,98.0,90.0,0.144,0.191,0.084,0.199,0.382,0.17,1.46,0.98,0.46,-1.08,90.6,87.0,90.0,79.2,0.25,0.403,0.273,0.241,0.42,0.232,0.229,0.458,0.198,0.284,0.389,0.064,0.245,0.408,0.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-04,745384,Single,single,False,593428,615698,Xander Bogaerts,Cal Quantrill,0,38f189fe-cf19-402b-9ed3-3300702bdde7,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.63,5.01,138.0,97.0,92.0,95.0,0.802,6.72,3.72,9.07,1.3,1.3,0.221,0.43,0.129,0.354,0.409,,,,,79.0,97.0,90.0,,,,78.0,98.0,95.0,0.397,,0.135,,,,-0.4,-1.94,,,,87.8,93.9,,,,,,,,,,,0.344,0.606,0.187,0.303,0.53,0.211,88.0,97.0,103.0,97.0,102.0,104.0,113.0,96.0,98.0,0.326,0.123,0.02,0.72,-0.12,1.84,86.4,84.9,79.6,0.198,0.311,0.242,0.232,0.446,0.295,0.222,0.222,0.167,,,,,,,,,,,,
13,2024-08-04,745384,Double,double,False,701538,615698,Jackson Merrill,Cal Quantrill,1,f31fe6f8-10d8-45fa-b38d-73563a01e49b,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.63,5.01,138.0,97.0,92.0,95.0,0.802,6.72,3.72,9.07,1.3,1.3,0.221,0.43,0.129,0.354,0.409,,,,,79.0,97.0,90.0,,,,78.0,98.0,95.0,0.397,,0.135,,,,-0.4,-1.94,,,,87.8,93.9,,,,,,,,,,,0.344,0.606,0.187,0.303,0.53,0.211,88.0,97.0,103.0,97.0,102.0,104.0,113.0,96.0,98.0,0.326,0.123,0.02,0.72,-0.12,1.84,86.4,84.9,79.6,0.198,0.311,0.242,0.232,0.446,0.295,0.222,0.222,0.167,,,,,,,,,,,,
14,2024-08-04,745384,Walk,walk,False,444482,615698,David Peralta,Cal Quantrill,0,38adfbaf-d42a-43df-a286-0a8455641486,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.63,5.01,138.0,97.0,92.0,95.0,0.802,6.72,3.72,9.07,1.3,1.3,0.221,0.43,0.129,0.354,0.409,,,,,79.0,97.0,90.0,,,,78.0,98.0,95.0,0.397,,0.135,,,,-0.4,-1.94,,,,87.8,93.9,,,,,,,,,,,0.344,0.606,0.187,0.303,0.53,0.211,88.0,97.0,103.0,97.0,102.0,104.0,113.0,96.0,98.0,0.326,0.123,0.02,0.72,-0.12,1.84,86.4,84.9,79.6,0.198,0.311,0.242,0.232,0.446,0.295,0.222,0.222,0.167,,,,,,,,,,,,
15,2024-08-04,745384,Sac Bunt,sac_bunt,True,673490,615698,Ha-Seong Kim,Cal Quantrill,1,5e7f9559-ef24-423f-b33f-dc5a74efaf5c,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.63,5.01,138.0,97.0,92.0,95.0,0.802,6.72,3.72,9.07,1.3,1.3,0.221,0.43,0.129,0.354,0.409,,,,,79.0,97.0,90.0,,,,78.0,98.0,95.0,0.397,,0.135,,,,-0.4,-1.94,,,,87.8,93.9,,,,,,,,,,,0.344,0.606,0.187,0.303,0.53,0.211,88.0,97.0,103.0,97.0,102.0,104.0,113.0,96.0,98.0,0.326,0.123,0.02,0.72,-0.12,1.84,86.4,84.9,79.6,0.198,0.311,0.242,0.232,0.446,0.295,0.222,0.222,0.167,,,,,,,,,,,,
16,2024-08-04,745384,Strikeout,strikeout,True,543309,615698,Kyle Higashioka,Cal Quantrill,0,aa80b740-4e1b-4efc-825b-541cf5cc939f,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.63,5.01,138.0,97.0,92.0,95.0,0.802,6.72,3.72,9.07,1.3,1.3,0.221,0.43,0.129,0.354,0.409,,,,,79.0,97.0,90.0,,,,78.0,98.0,95.0,0.397,,0.135,,,,-0.4,-1.94,,,,87.8,93.9,,,,,,,,,,,0.344,0.606,0.187,0.303,0.53,0.211,88.0,97.0,103.0,97.0,102.0,104.0,113.0,96.0,98.0,0.326,0.123,0.02,0.72,-0.12,1.84,86.4,84.9,79.6,0.198,0.311,0.242,0.232,0.446,0.295,0.222,0.222,0.167,,,,,,,,,,,,
17,2024-08-04,745384,Pop Out,field_out,True,650333,615698,Luis Arraez,Cal Quantrill,0,8900e0a8-a33f-451a-a1be-47c3ce92ef20,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.63,5.01,138.0,97.0,92.0,95.0,0.802,6.72,3.72,9.07,1.3,1.3,0.221,0.43,0.129,0.354,0.409,,,,,79.0,97.0,90.0,,,,78.0,98.0,95.0,0.397,,0.135,,,,-0.4,-1.94,,,,87.8,93.9,,,,,,,,,,,0.344,0.606,0.187,0.303,0.53,0.211,88.0,97.0,103.0,97.0,102.0,104.0,113.0,96.0,98.0,0.326,0.123,0.02,0.72,-0.12,1.84,86.4,84.9,79.6,0.198,0.311,0.242,0.232,0.446,0.295,0.222,0.222,0.167,,,,,,,,,,,,
18,2024-08-04,745384,Single,single,False,668845,663362,Aaron Schunk,Matt Waldron,0,3eca9546-e132-488e-9ecd-303e1e8fd98e,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,4.79,4.0,142.2,104.0,83.0,99.0,0.804,8.2,2.52,8.64,1.2,0.91,0.208,0.4,0.165,0.305,0.439,77.6,57.0,107.0,91.0,73.0,108.0,102.0,115.0,101.0,106.0,83.0,98.0,90.0,0.144,0.191,0.084,0.199,0.382,0.17,1.46,0.98,0.46,-1.08,90.6,87.0,90.0,79.2,0.25,0.403,0.273,0.241,0.42,0.232,0.229,0.458,0.198,0.284,0.389,0.064,0.245,0.408,0.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-04,745384,Double Play,double_play,True,678662,663362,Ezequiel Tovar,Matt Waldron,1,b0d5ef3d-b367-4f72-bf00-74d906fde18e,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,4.79,4.0,142.2,104.0,83.0,99.0,0.804,8.2,2.52,8.64,1.2,0.91,0.208,0.4,0.165,0.305,0.439,77.6,57.0,107.0,91.0,73.0,108.0,102.0,115.0,101.0,106.0,83.0,98.0,90.0,0.144,0.191,0.084,0.199,0.382,0.17,1.46,0.98,0.46,-1.08,90.6,87.0,90.0,79.2,0.25,0.403,0.273,0.241,0.42,0.232,0.229,0.458,0.198,0.284,0.389,0.064,0.245,0.408,0.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-04,745384,Groundout,field_out,True,595909,663362,Jake Cave,Matt Waldron,0,4950b5d4-4aea-4f05-b769-42dd654d76f6,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,4.79,4.0,142.2,104.0,83.0,99.0,0.804,8.2,2.52,8.64,1.2,0.91,0.208,0.4,0.165,0.305,0.439,77.6,57.0,107.0,91.0,73.0,108.0,102.0,115.0,101.0,106.0,83.0,98.0,90.0,0.144,0.191,0.084,0.199,0.382,0.17,1.46,0.98,0.46,-1.08,90.6,87.0,90.0,79.2,0.25,0.403,0.273,0.241,0.42,0.232,0.229,0.458,0.198,0.284,0.389,0.064,0.245,0.408,0.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-08-04,745384,Groundout,field_out,True,595777,615698,Jurickson Profar,Cal Quantrill,0,8cdcde5c-6bd0-4374-8456-8dc6a7a199d8,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.63,5.01,138.0,97.0,92.0,95.0,0.802,6.72,3.72,9.07,1.3,1.3,0.221,0.43,0.129,0.354,0.409,,,,,79.0,97.0,90.0,,,,78.0,98.0,95.0,0.397,,0.135,,,,-0.4,-1.94,,,,87.8,93.9,,,,,,,,,,,0.344,0.606,0.187,0.303,0.53,0.211,88.0,97.0,103.0,97.0,102.0,104.0,113.0,96.0,98.0,0.326,0.123,0.02,0.72,-0.12,1.84,86.4,84.9,79.6,0.198,0.311,0.242,0.232,0.446,0.295,0.222,0.222,0.167,,,,,,,,,,,,
22,2024-08-04,745384,Flyout,field_out,True,630105,615698,Jake Cronenworth,Cal Quantrill,0,bd593051-de0c-4ba5-a758-13fd3c516c43,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.63,5.01,138.0,97.0,92.0,95.0,0.802,6.72,3.72,9.07,1.3,1.3,0.221,0.43,0.129,0.354,0.409,,,,,79.0,97.0,90.0,,,,78.0,98.0,95.0,0.397,,0.135,,,,-0.4,-1.94,,,,87.8,93.9,,,,,,,,,,,0.344,0.606,0.187,0.303,0.53,0.211,88.0,97.0,103.0,97.0,102.0,104.0,113.0,96.0,98.0,0.326,0.123,0.02,0.72,-0.12,1.84,86.4,84.9,79.6,0.198,0.311,0.242,0.232,0.446,0.295,0.222,0.222,0.167,,,,,,,,,,,,
23,2024-08-04,745384,Walk,walk,False,592518,615698,Manny Machado,Cal Quantrill,0,a48ead6a-e7a5-44d0-a45f-0f691cf2b590,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.63,5.01,138.0,97.0,92.0,95.0,0.802,6.72,3.72,9.07,1.3,1.3,0.221,0.43,0.129,0.354,0.409,,,,,79.0,97.0,90.0,,,,78.0,98.0,95.0,0.397,,0.135,,,,-0.4,-1.94,,,,87.8,93.9,,,,,,,,,,,0.344,0.606,0.187,0.303,0.53,0.211,88.0,97.0,103.0,97.0,102.0,104.0,113.0,96.0,98.0,0.326,0.123,0.02,0.72,-0.12,1.84,86.4,84.9,79.6,0.198,0.311,0.242,0.232,0.446,0.295,0.222,0.222,0.167,,,,,,,,,,,,
24,2024-08-04,745384,Flyout,field_out,True,593428,615698,Xander Bogaerts,Cal Quantrill,0,792f956d-6968-4801-8a9b-162fff3ed066,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.63,5.01,138.0,97.0,92.0,95.0,0.802,6.72,3.72,9.07,1.3,1.3,0.221,0.43,0.129,0.354,0.409,,,,,79.0,97.0,90.0,,,,78.0,98.0,95.0,0.397,,0.135,,,,-0.4,-1.94,,,,87.8,93.9,,,,,,,,,,,0.344,0.606,0.187,0.303,0.53,0.211,88.0,97.0,103.0,97.0,102.0,104.0,113.0,96.0,98.0,0.326,0.123,0.02,0.72,-0.12,1.84,86.4,84.9,79.6,0.198,0.311,0.242,0.232,0.446,0.295,0.222,0.222,0.167,,,,,,,,,,,,
25,2024-08-04,745384,Home Run,home_run,False,686668,663362,Brenton Doyle,Matt Waldron,0,c864bed2-ee14-4757-84fd-8819e4d2bc27,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,4.79,4.0,142.2,104.0,83.0,99.0,0.804,8.2,2.52,8.64,1.2,0.91,0.208,0.4,0.165,0.305,0.439,77.6,57.0,107.0,91.0,73.0,108.0,102.0,115.0,101.0,106.0,83.0,98.0,90.0,0.144,0.191,0.084,0.199,0.382,0.17,1.46,0.98,0.46,-1.08,90.6,87.0,90.0,79.2,0.25,0.403,0.273,0.241,0.42,0.232,0.229,0.458,0.198,0.284,0.389,0.064,0.245,0.408,0.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-08-04,745384,Flyout,field_out,True,641857,663362,Ryan McMahon,Matt Waldron,0,c3bfd8e6-3c7d-47c7-a922-696ab79c8603,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,4.79,4.0,142.2,104.0,83.0,99.0,0.804,8.2,2.52,8.64,1.2,0.91,0.208,0.4,0.165,0.305,0.439,77.6,57.0,107.0,91.0,73.0,108.0,102.0,115.0,101.0,106.0,83.0,98.0,90.0,0.144,0.191,0.084,0.199,0.382,0.17,1.46,0.98,0.46,-1.08,90.6,87.0,90.0,79.2,0.25,0.403,0.273,0.241,0.42,0.232,0.229,0.458,0.198,0.284,0.389,0.064,0.245,0.408,0.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-04,745384,Strikeout,strikeout,True,607732,663362,Jacob Stallings,Matt Waldron,0,6bc97c53-5d85-46fd-afdf-e54d2771ae8d,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,4.79,4.0,142.2,104.0,83.0,99.0,0.804,8.2,2.52,8.64,1.2,0.91,0.208,0.4,0.165,0.305,0.439,77.6,57.0,107.0,91.0,73.0,108.0,102.0,115.0,101.0,106.0,83.0,98.0,90.0,0.144,0.191,0.084,0.199,0.382,0.17,1.46,0.98,0.46,-1.08,90.6,87.0,90.0,79.2,0.25,0.403,0.273,0.241,0.42,0.232,0.229,0.458,0.198,0.284,0.389,0.064,0.245,0.408,0.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-04,745384,Walk,walk,False,669911,663362,Michael Toglia,Matt Waldron,0,1cf6293d-2394-4439-aa96-3cbd141da540,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,4.79,4.0,142.2,104.0,83.0,99.0,0.804,8.2,2.52,8.64,1.2,0.91,0.208,0.4,0.165,0.305,0.439,77.6,57.0,107.0,91.0,73.0,108.0,102.0,115.0,101.0,106.0,83.0,98.0,90.0,0.144,0.191,0.084,0.199,0.382,0.17,1.46,0.98,0.46,-1.08,90.6,87.0,90.0,79.2,0.25,0.403,0.273,0.241,0.42,0.232,0.229,0.458,0.198,0.284,0.389,0.064,0.245,0.408,0.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-04,745384,Flyout,field_out,True,696100,663362,Hunter Goodman,Matt Waldron,0,4f9f3db0-9300-423c-b0d9-3c6e2f11e2de,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,4.79,4.0,142.2,104.0,83.0,99.0,0.804,8.2,2.52,8.64,1.2,0.91,0.208,0.4,0.165,0.305,0.439,77.6,57.0,107.0,91.0,73.0,108.0,102.0,115.0,101.0,106.0,83.0,98.0,90.0,0.144,0.191,0.084,0.199,0.382,0.17,1.46,0.98,0.46,-1.08,90.6,87.0,90.0,79.2,0.25,0.403,0.273,0.241,0.42,0.232,0.229,0.458,0.198,0.284,0.389,0.064,0.245,0.408,0.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-08-04,745384,Lineout,field_out,True,701538,615698,Jackson Merrill,Cal Quantrill,0,828256ce-5bfb-487b-84be-3866b431df77,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.63,5.01,138.0,97.0,92.0,95.0,0.802,6.72,3.72,9.07,1.3,1.3,0.221,0.43,0.129,0.354,0.409,,,,,79.0,97.0,90.0,,,,78.0,98.0,95.0,0.397,,0.135,,,,-0.4,-1.94,,,,87.8,93.9,,,,,,,,,,,0.344,0.606,0.187,0.303,0.53,0.211,88.0,97.0,103.0,97.0,102.0,104.0,113.0,96.0,98.0,0.326,0.123,0.02,0.72,-0.12,1.84,86.4,84.9,79.6,0.198,0.311,0.242,0.232,0.446,0.295,0.222,0.222,0.167,,,,,,,,,,,,
31,2024-08-04,745384,Lineout,field_out,True,444482,615698,David Peralta,Cal Quantrill,0,f49a2d1a-3d94-4cce-ae03-d8e84018f6a5,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.63,5.01,138.0,97.0,92.0,95.0,0.802,6.72,3.72,9.07,1.3,1.3,0.221,0.43,0.129,0.354,0.409,,,,,79.0,97.0,90.0,,,,78.0,98.0,95.0,0.397,,0.135,,,,-0.4,-1.94,,,,87.8,93.9,,,,,,,,,,,0.344,0.606,0.187,0.303,0.53,0.211,88.0,97.0,103.0,97.0,102.0,104.0,113.0,96.0,98.0,0.326,0.123,0.02,0.72,-0.12,1.84,86.4,84.9,79.6,0.198,0.311,0.242,0.232,0.446,0.295,0.222,0.222,0.167,,,,,,,,,,,,
