,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,ST_ba,ST_slg,ST_whiff
10,2024-08-02,744825,Single,single,False,686217,663623,Sal Frelick,Jake Irvin,1,dea65a48-be3f-4b55-92f0-528beb0f11c8,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.8,4.17,156.1,105.0,94.0,102.0,0.803,7.48,2.19,8.23,1.44,1.13,0.238,0.41,0.173,0.333,0.473,100.0,94.0,97.0,111.0,105.0,106.0,82.0,106.0,99.0,94.0,105.0,105.0,110.0,116.0,118.0,78.0,103.0,93.0,0.184,0.375,0.076,0.004,0.328,0.033,0.61,-0.21,-0.78,-14.36,0.43,0.77,94.0,89.9,88.4,93.2,85.9,81.1,0.204,0.376,0.243,0.215,0.419,0.249,0.333,0.492,0.124,0.295,0.545,0.202,0.182,0.182,0.303,,,,,,,,,,,,,,,
11,2024-08-02,744825,Groundout,field_out,True,687401,663623,Joey Ortiz,Jake Irvin,0,21663118-620f-480c-a6b0-4c8e1e1ae1ce,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.8,4.17,156.1,105.0,94.0,102.0,0.803,7.48,2.19,8.23,1.44,1.13,0.238,0.41,0.173,0.333,0.473,100.0,94.0,97.0,111.0,105.0,106.0,82.0,106.0,99.0,94.0,105.0,105.0,110.0,116.0,118.0,78.0,103.0,93.0,0.184,0.375,0.076,0.004,0.328,0.033,0.61,-0.21,-0.78,-14.36,0.43,0.77,94.0,89.9,88.4,93.2,85.9,81.1,0.204,0.376,0.243,0.215,0.419,0.249,0.333,0.492,0.124,0.295,0.545,0.202,0.182,0.182,0.303,,,,,,,,,,,,,,,
12,2024-08-02,744825,Double,double,False,669003,663623,Garrett Mitchell,Jake Irvin,1,a3922974-8566-4c0b-a6dd-6f4d96ba92a1,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.8,4.17,156.1,105.0,94.0,102.0,0.803,7.48,2.19,8.23,1.44,1.13,0.238,0.41,0.173,0.333,0.473,100.0,94.0,97.0,111.0,105.0,106.0,82.0,106.0,99.0,94.0,105.0,105.0,110.0,116.0,118.0,78.0,103.0,93.0,0.184,0.375,0.076,0.004,0.328,0.033,0.61,-0.21,-0.78,-14.36,0.43,0.77,94.0,89.9,88.4,93.2,85.9,81.1,0.204,0.376,0.243,0.215,0.419,0.249,0.333,0.492,0.124,0.295,0.545,0.202,0.182,0.182,0.303,,,,,,,,,,,,,,,
13,2024-08-02,744825,Groundout,field_out,True,668930,663623,Brice Turang,Jake Irvin,1,db022f42-a713-4885-b0d8-8d931b85917b,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.8,4.17,156.1,105.0,94.0,102.0,0.803,7.48,2.19,8.23,1.44,1.13,0.238,0.41,0.173,0.333,0.473,100.0,94.0,97.0,111.0,105.0,106.0,82.0,106.0,99.0,94.0,105.0,105.0,110.0,116.0,118.0,78.0,103.0,93.0,0.184,0.375,0.076,0.004,0.328,0.033,0.61,-0.21,-0.78,-14.36,0.43,0.77,94.0,89.9,88.4,93.2,85.9,81.1,0.204,0.376,0.243,0.215,0.419,0.249,0.333,0.492,0.124,0.295,0.545,0.202,0.182,0.182,0.303,,,,,,,,,,,,,,,
14,2024-08-02,744825,Strikeout,strikeout,True,694192,663623,Jackson Chourio,Jake Irvin,0,9a861118-3c81-4023-b938-03f54d81c8bb,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.8,4.17,156.1,105.0,94.0,102.0,0.803,7.48,2.19,8.23,1.44,1.13,0.238,0.41,0.173,0.333,0.473,100.0,94.0,97.0,111.0,105.0,106.0,82.0,106.0,99.0,94.0,105.0,105.0,110.0,116.0,118.0,78.0,103.0,93.0,0.184,0.375,0.076,0.004,0.328,0.033,0.61,-0.21,-0.78,-14.36,0.43,0.77,94.0,89.9,88.4,93.2,85.9,81.1,0.204,0.376,0.243,0.215,0.419,0.249,0.333,0.492,0.124,0.295,0.545,0.202,0.182,0.182,0.303,,,,,,,,,,,,,,,
15,2024-08-02,744825,Groundout,field_out,True,671277,593423,Luis García Jr.,Frankie Montas,0,cdd1362e-f4de-49aa-a884-26ed53cc7036,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.64,4.53,120.1,101.0,99.0,99.0,0.786,7.93,3.81,8.6,1.2,1.14,0.225,0.39,0.154,0.297,0.426,,,,,,,84.0,105.0,99.0,84.0,100.0,98.0,119.0,101.0,103.0,107.0,96.0,94.0,0.176,0.355,0.18,0.099,,,0.12,-1.28,1.23,-1.51,,,95.5,90.4,,94.6,85.0,,0.209,0.356,0.223,,,,0.247,0.36,0.109,0.338,0.606,0.223,,,,121.0,98.0,106.0,0.191,-0.61,85.9,0.241,0.337,0.407,0.29,0.548,0.279,,,
16,2024-08-02,744825,Lineout,field_out,True,660688,593423,Keibert Ruiz,Frankie Montas,0,877bdd47-a55a-4736-af2d-969ec74f4a55,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.64,4.53,120.1,101.0,99.0,99.0,0.786,7.93,3.81,8.6,1.2,1.14,0.225,0.39,0.154,0.297,0.426,,,,,,,84.0,105.0,99.0,84.0,100.0,98.0,119.0,101.0,103.0,107.0,96.0,94.0,0.176,0.355,0.18,0.099,,,0.12,-1.28,1.23,-1.51,,,95.5,90.4,,94.6,85.0,,0.209,0.356,0.223,,,,0.247,0.36,0.109,0.338,0.606,0.223,,,,121.0,98.0,106.0,0.191,-0.61,85.9,0.241,0.337,0.407,0.29,0.548,0.279,,,
17,2024-08-02,744825,Strikeout,strikeout,True,663905,593423,Travis Blankenhorn,Frankie Montas,0,c9400b80-7e30-4d63-a3e6-c510207d627c,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.64,4.53,120.1,101.0,99.0,99.0,0.786,7.93,3.81,8.6,1.2,1.14,0.225,0.39,0.154,0.297,0.426,,,,,,,84.0,105.0,99.0,84.0,100.0,98.0,119.0,101.0,103.0,107.0,96.0,94.0,0.176,0.355,0.18,0.099,,,0.12,-1.28,1.23,-1.51,,,95.5,90.4,,94.6,85.0,,0.209,0.356,0.223,,,,0.247,0.36,0.109,0.338,0.606,0.223,,,,121.0,98.0,106.0,0.191,-0.61,85.9,0.241,0.337,0.407,0.29,0.548,0.279,,,
18,2024-08-02,744825,Walk,walk,False,661388,663623,William Contreras,Jake Irvin,0,97b2dae1-cb10-4856-b2f3-14b30df3d654,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.8,4.17,156.1,105.0,94.0,102.0,0.803,7.48,2.19,8.23,1.44,1.13,0.238,0.41,0.173,0.333,0.473,100.0,94.0,97.0,111.0,105.0,106.0,82.0,106.0,99.0,94.0,105.0,105.0,110.0,116.0,118.0,78.0,103.0,93.0,0.184,0.375,0.076,0.004,0.328,0.033,0.61,-0.21,-0.78,-14.36,0.43,0.77,94.0,89.9,88.4,93.2,85.9,81.1,0.204,0.376,0.243,0.215,0.419,0.249,0.333,0.492,0.124,0.295,0.545,0.202,0.182,0.182,0.303,,,,,,,,,,,,,,,
19,2024-08-02,744825,Double,double,False,642715,663623,Willy Adames,Jake Irvin,1,f088eb4b-9f00-4ddd-8c35-56d8fbe17fe1,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.8,4.17,156.1,105.0,94.0,102.0,0.803,7.48,2.19,8.23,1.44,1.13,0.238,0.41,0.173,0.333,0.473,100.0,94.0,97.0,111.0,105.0,106.0,82.0,106.0,99.0,94.0,105.0,105.0,110.0,116.0,118.0,78.0,103.0,93.0,0.184,0.375,0.076,0.004,0.328,0.033,0.61,-0.21,-0.78,-14.36,0.43,0.77,94.0,89.9,88.4,93.2,85.9,81.1,0.204,0.376,0.243,0.215,0.419,0.249,0.333,0.492,0.124,0.295,0.545,0.202,0.182,0.182,0.303,,,,,,,,,,,,,,,
20,2024-08-02,744825,Strikeout,strikeout,True,641343,663623,Jake Bauers,Jake Irvin,0,a50e66e9-ea14-4088-9397-06343cf28dac,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.8,4.17,156.1,105.0,94.0,102.0,0.803,7.48,2.19,8.23,1.44,1.13,0.238,0.41,0.173,0.333,0.473,100.0,94.0,97.0,111.0,105.0,106.0,82.0,106.0,99.0,94.0,105.0,105.0,110.0,116.0,118.0,78.0,103.0,93.0,0.184,0.375,0.076,0.004,0.328,0.033,0.61,-0.21,-0.78,-14.36,0.43,0.77,94.0,89.9,88.4,93.2,85.9,81.1,0.204,0.376,0.243,0.215,0.419,0.249,0.333,0.492,0.124,0.295,0.545,0.202,0.182,0.182,0.303,,,,,,,,,,,,,,,
21,2024-08-02,744825,Double Play,double_play,True,656555,663623,Rhys Hoskins,Jake Irvin,1,49e74681-495b-46e6-9cbc-3dbf52a85819,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.8,4.17,156.1,105.0,94.0,102.0,0.803,7.48,2.19,8.23,1.44,1.13,0.238,0.41,0.173,0.333,0.473,100.0,94.0,97.0,111.0,105.0,106.0,82.0,106.0,99.0,94.0,105.0,105.0,110.0,116.0,118.0,78.0,103.0,93.0,0.184,0.375,0.076,0.004,0.328,0.033,0.61,-0.21,-0.78,-14.36,0.43,0.77,94.0,89.9,88.4,93.2,85.9,81.1,0.204,0.376,0.243,0.215,0.419,0.249,0.333,0.492,0.124,0.295,0.545,0.202,0.182,0.182,0.303,,,,,,,,,,,,,,,
22,2024-08-02,744825,Strikeout,strikeout,True,545121,593423,Ildemaro Vargas,Frankie Montas,0,2dbce7d9-1893-458f-8e95-67bf7d615b6a,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.64,4.53,120.1,101.0,99.0,99.0,0.786,7.93,3.81,8.6,1.2,1.14,0.225,0.39,0.154,0.297,0.426,,,,,,,84.0,105.0,99.0,84.0,100.0,98.0,119.0,101.0,103.0,107.0,96.0,94.0,0.176,0.355,0.18,0.099,,,0.12,-1.28,1.23,-1.51,,,95.5,90.4,,94.6,85.0,,0.209,0.356,0.223,,,,0.247,0.36,0.109,0.338,0.606,0.223,,,,121.0,98.0,106.0,0.191,-0.61,85.9,0.241,0.337,0.407,0.29,0.548,0.279,,,
23,2024-08-02,744825,Single,single,False,696285,593423,Jacob Young,Frankie Montas,0,3ea556f1-9b1a-4793-a48c-b533cdfc38bf,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.64,4.53,120.1,101.0,99.0,99.0,0.786,7.93,3.81,8.6,1.2,1.14,0.225,0.39,0.154,0.297,0.426,,,,,,,84.0,105.0,99.0,84.0,100.0,98.0,119.0,101.0,103.0,107.0,96.0,94.0,0.176,0.355,0.18,0.099,,,0.12,-1.28,1.23,-1.51,,,95.5,90.4,,94.6,85.0,,0.209,0.356,0.223,,,,0.247,0.36,0.109,0.338,0.606,0.223,,,,121.0,98.0,106.0,0.191,-0.61,85.9,0.241,0.337,0.407,0.29,0.548,0.279,,,
24,2024-08-02,744825,Home Run,home_run,False,682928,593423,CJ Abrams,Frankie Montas,1,bc2fab76-6760-4147-badb-0b843929d9da,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.64,4.53,120.1,101.0,99.0,99.0,0.786,7.93,3.81,8.6,1.2,1.14,0.225,0.39,0.154,0.297,0.426,,,,,,,84.0,105.0,99.0,84.0,100.0,98.0,119.0,101.0,103.0,107.0,96.0,94.0,0.176,0.355,0.18,0.099,,,0.12,-1.28,1.23,-1.51,,,95.5,90.4,,94.6,85.0,,0.209,0.356,0.223,,,,0.247,0.36,0.109,0.338,0.606,0.223,,,,121.0,98.0,106.0,0.191,-0.61,85.9,0.241,0.337,0.407,0.29,0.548,0.279,,,
25,2024-08-02,744825,Lineout,field_out,True,660766,593423,Juan Yepez,Frankie Montas,0,83663eb1-7fa2-4e00-8a91-07e9af5fa490,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.64,4.53,120.1,101.0,99.0,99.0,0.786,7.93,3.81,8.6,1.2,1.14,0.225,0.39,0.154,0.297,0.426,,,,,,,84.0,105.0,99.0,84.0,100.0,98.0,119.0,101.0,103.0,107.0,96.0,94.0,0.176,0.355,0.18,0.099,,,0.12,-1.28,1.23,-1.51,,,95.5,90.4,,94.6,85.0,,0.209,0.356,0.223,,,,0.247,0.36,0.109,0.338,0.606,0.223,,,,121.0,98.0,106.0,0.191,-0.61,85.9,0.241,0.337,0.407,0.29,0.548,0.279,,,
26,2024-08-02,744825,Single,single,False,695578,593423,James Wood,Frankie Montas,0,f2096061-5034-497f-8ba9-2451bcf65234,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.64,4.53,120.1,101.0,99.0,99.0,0.786,7.93,3.81,8.6,1.2,1.14,0.225,0.39,0.154,0.297,0.426,,,,,,,84.0,105.0,99.0,84.0,100.0,98.0,119.0,101.0,103.0,107.0,96.0,94.0,0.176,0.355,0.18,0.099,,,0.12,-1.28,1.23,-1.51,,,95.5,90.4,,94.6,85.0,,0.209,0.356,0.223,,,,0.247,0.36,0.109,0.338,0.606,0.223,,,,121.0,98.0,106.0,0.191,-0.61,85.9,0.241,0.337,0.407,0.29,0.548,0.279,,,
27,2024-08-02,744825,Groundout,field_out,True,623912,593423,Harold Ramírez,Frankie Montas,1,0a45538d-36b0-413d-a4c0-6466811b27af,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.64,4.53,120.1,101.0,99.0,99.0,0.786,7.93,3.81,8.6,1.2,1.14,0.225,0.39,0.154,0.297,0.426,,,,,,,84.0,105.0,99.0,84.0,100.0,98.0,119.0,101.0,103.0,107.0,96.0,94.0,0.176,0.355,0.18,0.099,,,0.12,-1.28,1.23,-1.51,,,95.5,90.4,,94.6,85.0,,0.209,0.356,0.223,,,,0.247,0.36,0.109,0.338,0.606,0.223,,,,121.0,98.0,106.0,0.191,-0.61,85.9,0.241,0.337,0.407,0.29,0.548,0.279,,,
28,2024-08-02,744825,Pop Out,field_out,True,686217,663623,Sal Frelick,Jake Irvin,0,b1bac5eb-8952-4f75-9eaa-de06f01c9175,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.8,4.17,156.1,105.0,94.0,102.0,0.803,7.48,2.19,8.23,1.44,1.13,0.238,0.41,0.173,0.333,0.473,100.0,94.0,97.0,111.0,105.0,106.0,82.0,106.0,99.0,94.0,105.0,105.0,110.0,116.0,118.0,78.0,103.0,93.0,0.184,0.375,0.076,0.004,0.328,0.033,0.61,-0.21,-0.78,-14.36,0.43,0.77,94.0,89.9,88.4,93.2,85.9,81.1,0.204,0.376,0.243,0.215,0.419,0.249,0.333,0.492,0.124,0.295,0.545,0.202,0.182,0.182,0.303,,,,,,,,,,,,,,,
29,2024-08-02,744825,Flyout,field_out,True,687401,663623,Joey Ortiz,Jake Irvin,0,439809f8-a21d-4709-9aeb-184ed52b9d23,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.8,4.17,156.1,105.0,94.0,102.0,0.803,7.48,2.19,8.23,1.44,1.13,0.238,0.41,0.173,0.333,0.473,100.0,94.0,97.0,111.0,105.0,106.0,82.0,106.0,99.0,94.0,105.0,105.0,110.0,116.0,118.0,78.0,103.0,93.0,0.184,0.375,0.076,0.004,0.328,0.033,0.61,-0.21,-0.78,-14.36,0.43,0.77,94.0,89.9,88.4,93.2,85.9,81.1,0.204,0.376,0.243,0.215,0.419,0.249,0.333,0.492,0.124,0.295,0.545,0.202,0.182,0.182,0.303,,,,,,,,,,,,,,,
30,2024-08-02,744825,Flyout,field_out,True,669003,663623,Garrett Mitchell,Jake Irvin,0,0b0d9037-ee44-438c-a470-e3acaa1e080f,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.8,4.17,156.1,105.0,94.0,102.0,0.803,7.48,2.19,8.23,1.44,1.13,0.238,0.41,0.173,0.333,0.473,100.0,94.0,97.0,111.0,105.0,106.0,82.0,106.0,99.0,94.0,105.0,105.0,110.0,116.0,118.0,78.0,103.0,93.0,0.184,0.375,0.076,0.004,0.328,0.033,0.61,-0.21,-0.78,-14.36,0.43,0.77,94.0,89.9,88.4,93.2,85.9,81.1,0.204,0.376,0.243,0.215,0.419,0.249,0.333,0.492,0.124,0.295,0.545,0.202,0.182,0.182,0.303,,,,,,,,,,,,,,,
31,2024-08-02,744825,Single,single,False,671277,593423,Luis García Jr.,Frankie Montas,0,420ab791-f84b-4eb2-842f-c5561aa04636,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.64,4.53,120.1,101.0,99.0,99.0,0.786,7.93,3.81,8.6,1.2,1.14,0.225,0.39,0.154,0.297,0.426,,,,,,,84.0,105.0,99.0,84.0,100.0,98.0,119.0,101.0,103.0,107.0,96.0,94.0,0.176,0.355,0.18,0.099,,,0.12,-1.28,1.23,-1.51,,,95.5,90.4,,94.6,85.0,,0.209,0.356,0.223,,,,0.247,0.36,0.109,0.338,0.606,0.223,,,,121.0,98.0,106.0,0.191,-0.61,85.9,0.241,0.337,0.407,0.29,0.548,0.279,,,
32,2024-08-02,744825,Flyout,field_out,True,660688,593423,Keibert Ruiz,Frankie Montas,0,4db232fd-54a9-481b-a7e6-96d7150536a5,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.64,4.53,120.1,101.0,99.0,99.0,0.786,7.93,3.81,8.6,1.2,1.14,0.225,0.39,0.154,0.297,0.426,,,,,,,84.0,105.0,99.0,84.0,100.0,98.0,119.0,101.0,103.0,107.0,96.0,94.0,0.176,0.355,0.18,0.099,,,0.12,-1.28,1.23,-1.51,,,95.5,90.4,,94.6,85.0,,0.209,0.356,0.223,,,,0.247,0.36,0.109,0.338,0.606,0.223,,,,121.0,98.0,106.0,0.191,-0.61,85.9,0.241,0.337,0.407,0.29,0.548,0.279,,,
