,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,Stf+ FC,Loc+ FC,Pit+ FC,FC_ba,FC_slg,FC_whiff
0,2024-09-01,746347,Flyout,field_out,True,502054,669854,Tommy Pham,Ronel Blanco,0,9f736797-f9cc-4049-943c-3c747893033e,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.99,3.94,150.1,100.0,95.0,98.0,0.73,8.92,3.71,6.11,1.26,0.93,0.218,0.443,0.175,0.316,0.405,120.0,104.0,108.0,76.0,97.0,101.0,85.0,95.0,89.0,88.0,103.0,101.0,0.383,0.305,0.083,0.229,-0.31,2.1,2.61,-0.2,93.5,85.2,86.4,80.0,0.183,0.288,0.326,0.22,0.476,0.199,0.192,0.37,0.352,0.063,0.063,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-09-01,746347,Walk,walk,False,677951,669854,Bobby Witt Jr.,Ronel Blanco,0,284af7f4-eb57-498c-9d83-39810845fd7d,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.99,3.94,150.1,100.0,95.0,98.0,0.73,8.92,3.71,6.11,1.26,0.93,0.218,0.443,0.175,0.316,0.405,120.0,104.0,108.0,76.0,97.0,101.0,85.0,95.0,89.0,88.0,103.0,101.0,0.383,0.305,0.083,0.229,-0.31,2.1,2.61,-0.2,93.5,85.2,86.4,80.0,0.183,0.288,0.326,0.22,0.476,0.199,0.192,0.37,0.352,0.063,0.063,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-09-01,746347,Flyout,field_out,True,686681,669854,Michael Massey,Ronel Blanco,0,52397be3-2772-4e6d-9a25-459caa2209d4,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.99,3.94,150.1,100.0,95.0,98.0,0.73,8.92,3.71,6.11,1.26,0.93,0.218,0.443,0.175,0.316,0.405,120.0,104.0,108.0,76.0,97.0,101.0,85.0,95.0,89.0,88.0,103.0,101.0,0.383,0.305,0.083,0.229,-0.31,2.1,2.61,-0.2,93.5,85.2,86.4,80.0,0.183,0.288,0.326,0.22,0.476,0.199,0.192,0.37,0.352,0.063,0.063,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-09-01,746347,Walk,walk,False,521692,669854,Salvador Perez,Ronel Blanco,1,6585dc86-fa37-4828-a3f7-6d880c7f28cf,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.99,3.94,150.1,100.0,95.0,98.0,0.73,8.92,3.71,6.11,1.26,0.93,0.218,0.443,0.175,0.316,0.405,120.0,104.0,108.0,76.0,97.0,101.0,85.0,95.0,89.0,88.0,103.0,101.0,0.383,0.305,0.083,0.229,-0.31,2.1,2.61,-0.2,93.5,85.2,86.4,80.0,0.183,0.288,0.326,0.22,0.476,0.199,0.192,0.37,0.352,0.063,0.063,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-09-01,746347,Groundout,field_out,True,669004,669854,MJ Melendez,Ronel Blanco,0,3d954b7c-b8dd-4beb-a6b2-03886ac3f3bb,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.99,3.94,150.1,100.0,95.0,98.0,0.73,8.92,3.71,6.11,1.26,0.93,0.218,0.443,0.175,0.316,0.405,120.0,104.0,108.0,76.0,97.0,101.0,85.0,95.0,89.0,88.0,103.0,101.0,0.383,0.305,0.083,0.229,-0.31,2.1,2.61,-0.2,93.5,85.2,86.4,80.0,0.183,0.288,0.326,0.22,0.476,0.199,0.192,0.37,0.352,0.063,0.063,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-09-01,746347,Groundout,field_out,True,514888,679525,Jose Altuve,Alec Marsh,0,2de6ad8f-5f9f-4fff-bef3-72c478563053,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.66,4.93,116.0,100.0,100.0,99.0,0.802,8.15,2.64,8.38,1.32,0.9,0.246,0.411,0.183,0.343,0.433,88.0,94.0,95.0,101.0,105.0,103.0,93.0,100.0,96.0,117.0,100.0,108.0,0.381,0.223,0.159,0.107,0.58,-0.13,-1.86,1.14,94.1,86.4,86.5,82.8,0.277,0.458,0.295,0.204,0.373,0.21,0.18,0.26,0.163,0.279,0.559,0.25,100.0,98.0,96.0,0.131,-1.61,93.5,0.333,0.556,0.099,0.167,0.333,0.447,,,,,,,,,,,,,,,,,,,,,,,,
6,2024-09-01,746347,Groundout,field_out,True,670541,679525,Yordan Alvarez,Alec Marsh,0,b2c0416c-0d2a-4730-b8de-5004af8a4774,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.66,4.93,116.0,100.0,100.0,99.0,0.802,8.15,2.64,8.38,1.32,0.9,0.246,0.411,0.183,0.343,0.433,88.0,94.0,95.0,101.0,105.0,103.0,93.0,100.0,96.0,117.0,100.0,108.0,0.381,0.223,0.159,0.107,0.58,-0.13,-1.86,1.14,94.1,86.4,86.5,82.8,0.277,0.458,0.295,0.204,0.373,0.21,0.18,0.26,0.163,0.279,0.559,0.25,100.0,98.0,96.0,0.131,-1.61,93.5,0.333,0.556,0.099,0.167,0.333,0.447,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-09-01,746347,Strikeout,strikeout,True,673237,679525,Yainer Diaz,Alec Marsh,0,6c099178-a9d9-4442-b64f-14ffaba91941,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.66,4.93,116.0,100.0,100.0,99.0,0.802,8.15,2.64,8.38,1.32,0.9,0.246,0.411,0.183,0.343,0.433,88.0,94.0,95.0,101.0,105.0,103.0,93.0,100.0,96.0,117.0,100.0,108.0,0.381,0.223,0.159,0.107,0.58,-0.13,-1.86,1.14,94.1,86.4,86.5,82.8,0.277,0.458,0.295,0.204,0.373,0.21,0.18,0.26,0.163,0.279,0.559,0.25,100.0,98.0,96.0,0.131,-1.61,93.5,0.333,0.556,0.099,0.167,0.333,0.447,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-09-01,746347,Lineout,field_out,True,666023,669854,Freddy Fermin,Ronel Blanco,0,f7ca52a4-593a-45dc-adfc-fb95f6dd062f,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.99,3.94,150.1,100.0,95.0,98.0,0.73,8.92,3.71,6.11,1.26,0.93,0.218,0.443,0.175,0.316,0.405,120.0,104.0,108.0,76.0,97.0,101.0,85.0,95.0,89.0,88.0,103.0,101.0,0.383,0.305,0.083,0.229,-0.31,2.1,2.61,-0.2,93.5,85.2,86.4,80.0,0.183,0.288,0.326,0.22,0.476,0.199,0.192,0.37,0.352,0.063,0.063,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-09-01,746347,Strikeout,strikeout,True,493329,669854,Yuli Gurriel,Ronel Blanco,0,6829fbbe-f356-4e77-804f-2c97390312f6,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.99,3.94,150.1,100.0,95.0,98.0,0.73,8.92,3.71,6.11,1.26,0.93,0.218,0.443,0.175,0.316,0.405,120.0,104.0,108.0,76.0,97.0,101.0,85.0,95.0,89.0,88.0,103.0,101.0,0.383,0.305,0.083,0.229,-0.31,2.1,2.61,-0.2,93.5,85.2,86.4,80.0,0.183,0.288,0.326,0.22,0.476,0.199,0.192,0.37,0.352,0.063,0.063,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2024-09-01,746347,Groundout,field_out,True,672580,669854,Maikel Garcia,Ronel Blanco,0,a57f0d65-e970-46c4-b7f0-2b7a45e39ca8,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.99,3.94,150.1,100.0,95.0,98.0,0.73,8.92,3.71,6.11,1.26,0.93,0.218,0.443,0.175,0.316,0.405,120.0,104.0,108.0,76.0,97.0,101.0,85.0,95.0,89.0,88.0,103.0,101.0,0.383,0.305,0.083,0.229,-0.31,2.1,2.61,-0.2,93.5,85.2,86.4,80.0,0.183,0.288,0.326,0.22,0.476,0.199,0.192,0.37,0.352,0.063,0.063,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-09-01,746347,Strikeout,strikeout,True,665161,679525,Jeremy Peña,Alec Marsh,0,d57df1fd-9ce9-478c-aea0-a4c8eda050fb,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.66,4.93,116.0,100.0,100.0,99.0,0.802,8.15,2.64,8.38,1.32,0.9,0.246,0.411,0.183,0.343,0.433,88.0,94.0,95.0,101.0,105.0,103.0,93.0,100.0,96.0,117.0,100.0,108.0,0.381,0.223,0.159,0.107,0.58,-0.13,-1.86,1.14,94.1,86.4,86.5,82.8,0.277,0.458,0.295,0.204,0.373,0.21,0.18,0.26,0.163,0.279,0.559,0.25,100.0,98.0,96.0,0.131,-1.61,93.5,0.333,0.556,0.099,0.167,0.333,0.447,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-09-01,746347,Groundout,field_out,True,592325,679525,Ben Gamel,Alec Marsh,0,31d664c5-019b-4bbc-ab90-5d81e26b5954,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.66,4.93,116.0,100.0,100.0,99.0,0.802,8.15,2.64,8.38,1.32,0.9,0.246,0.411,0.183,0.343,0.433,88.0,94.0,95.0,101.0,105.0,103.0,93.0,100.0,96.0,117.0,100.0,108.0,0.381,0.223,0.159,0.107,0.58,-0.13,-1.86,1.14,94.1,86.4,86.5,82.8,0.277,0.458,0.295,0.204,0.373,0.21,0.18,0.26,0.163,0.279,0.559,0.25,100.0,98.0,96.0,0.131,-1.61,93.5,0.333,0.556,0.099,0.167,0.333,0.447,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-09-01,746347,Strikeout,strikeout,True,572138,679525,Jon Singleton,Alec Marsh,0,a9f777e6-e403-448b-a447-0b7b36f81019,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.66,4.93,116.0,100.0,100.0,99.0,0.802,8.15,2.64,8.38,1.32,0.9,0.246,0.411,0.183,0.343,0.433,88.0,94.0,95.0,101.0,105.0,103.0,93.0,100.0,96.0,117.0,100.0,108.0,0.381,0.223,0.159,0.107,0.58,-0.13,-1.86,1.14,94.1,86.4,86.5,82.8,0.277,0.458,0.295,0.204,0.373,0.21,0.18,0.26,0.163,0.279,0.559,0.25,100.0,98.0,96.0,0.131,-1.61,93.5,0.333,0.556,0.099,0.167,0.333,0.447,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-09-01,746347,Strikeout,strikeout,True,664728,669854,Kyle Isbel,Ronel Blanco,0,5777e8b5-d158-4534-a780-2bebea95a930,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.99,3.94,150.1,100.0,95.0,98.0,0.73,8.92,3.71,6.11,1.26,0.93,0.218,0.443,0.175,0.316,0.405,120.0,104.0,108.0,76.0,97.0,101.0,85.0,95.0,89.0,88.0,103.0,101.0,0.383,0.305,0.083,0.229,-0.31,2.1,2.61,-0.2,93.5,85.2,86.4,80.0,0.183,0.288,0.326,0.22,0.476,0.199,0.192,0.37,0.352,0.063,0.063,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-09-01,746347,Single,single,False,502054,669854,Tommy Pham,Ronel Blanco,0,94abaf58-d7a8-43dd-aa7a-7fa7abfdca60,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.99,3.94,150.1,100.0,95.0,98.0,0.73,8.92,3.71,6.11,1.26,0.93,0.218,0.443,0.175,0.316,0.405,120.0,104.0,108.0,76.0,97.0,101.0,85.0,95.0,89.0,88.0,103.0,101.0,0.383,0.305,0.083,0.229,-0.31,2.1,2.61,-0.2,93.5,85.2,86.4,80.0,0.183,0.288,0.326,0.22,0.476,0.199,0.192,0.37,0.352,0.063,0.063,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-09-01,746347,Flyout,field_out,True,677951,669854,Bobby Witt Jr.,Ronel Blanco,0,f0d7b68c-02d7-43a2-ae26-22199bbea9a5,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.99,3.94,150.1,100.0,95.0,98.0,0.73,8.92,3.71,6.11,1.26,0.93,0.218,0.443,0.175,0.316,0.405,120.0,104.0,108.0,76.0,97.0,101.0,85.0,95.0,89.0,88.0,103.0,101.0,0.383,0.305,0.083,0.229,-0.31,2.1,2.61,-0.2,93.5,85.2,86.4,80.0,0.183,0.288,0.326,0.22,0.476,0.199,0.192,0.37,0.352,0.063,0.063,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-09-01,746347,Flyout,field_out,True,686681,669854,Michael Massey,Ronel Blanco,0,87c07eea-a0bb-4c08-bc9d-40e7979ff93f,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.99,3.94,150.1,100.0,95.0,98.0,0.73,8.92,3.71,6.11,1.26,0.93,0.218,0.443,0.175,0.316,0.405,120.0,104.0,108.0,76.0,97.0,101.0,85.0,95.0,89.0,88.0,103.0,101.0,0.383,0.305,0.083,0.229,-0.31,2.1,2.61,-0.2,93.5,85.2,86.4,80.0,0.183,0.288,0.326,0.22,0.476,0.199,0.192,0.37,0.352,0.063,0.063,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-09-01,746347,Strikeout,strikeout,True,676694,679525,Jake Meyers,Alec Marsh,0,62af70a7-9fbb-46be-925b-7a295a4cf7ea,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.66,4.93,116.0,100.0,100.0,99.0,0.802,8.15,2.64,8.38,1.32,0.9,0.246,0.411,0.183,0.343,0.433,88.0,94.0,95.0,101.0,105.0,103.0,93.0,100.0,96.0,117.0,100.0,108.0,0.381,0.223,0.159,0.107,0.58,-0.13,-1.86,1.14,94.1,86.4,86.5,82.8,0.277,0.458,0.295,0.204,0.373,0.21,0.18,0.26,0.163,0.279,0.559,0.25,100.0,98.0,96.0,0.131,-1.61,93.5,0.333,0.556,0.099,0.167,0.333,0.447,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-09-01,746347,Flyout,field_out,True,694376,679525,Shay Whitcomb,Alec Marsh,0,9b6a6dc8-fd0d-4369-a7c8-566187df382b,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.66,4.93,116.0,100.0,100.0,99.0,0.802,8.15,2.64,8.38,1.32,0.9,0.246,0.411,0.183,0.343,0.433,88.0,94.0,95.0,101.0,105.0,103.0,93.0,100.0,96.0,117.0,100.0,108.0,0.381,0.223,0.159,0.107,0.58,-0.13,-1.86,1.14,94.1,86.4,86.5,82.8,0.277,0.458,0.295,0.204,0.373,0.21,0.18,0.26,0.163,0.279,0.559,0.25,100.0,98.0,96.0,0.131,-1.61,93.5,0.333,0.556,0.099,0.167,0.333,0.447,,,,,,,,,,,,,,,,,,,,,,,,
