,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff
10,2024-05-28,746791,Single,single,False,543807,663765,George Springer,Jake Woodford,0,a2a378b2-362a-4a2c-bef0-5cd5ba927924,663765.0,jakewoodford,Woodford,Right,Jake Woodford,CHW,10.8,7.51,8.1,100.0,94.0,95.0,0.833,7.56,5.4,16.2,2.16,0.57,0.242,0.455,0.03,0.394,0.462,68.0,72.0,78.0,66.0,110.0,100.0,88.0,104.0,90.0,112.0,104.0,104.0,93.0,96.0,93.0,0.329,0.046,0.266,0.295,0.064,-2.47,-3.68,-4.22,-3.0,-1.54,91.7,88.0,86.0,91.3,82.1,0.286,0.571,0.267,0.5,0.667,0.056,0.385,0.769,0.2,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-05-28,746791,Double,double,False,643396,663765,Isiah Kiner-Falefa,Jake Woodford,1,3166ac56-67e1-49f2-bdbb-b1da7d76caeb,663765.0,jakewoodford,Woodford,Right,Jake Woodford,CHW,10.8,7.51,8.1,100.0,94.0,95.0,0.833,7.56,5.4,16.2,2.16,0.57,0.242,0.455,0.03,0.394,0.462,68.0,72.0,78.0,66.0,110.0,100.0,88.0,104.0,90.0,112.0,104.0,104.0,93.0,96.0,93.0,0.329,0.046,0.266,0.295,0.064,-2.47,-3.68,-4.22,-3.0,-1.54,91.7,88.0,86.0,91.3,82.1,0.286,0.571,0.267,0.5,0.667,0.056,0.385,0.769,0.2,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-05-28,746791,Walk,walk,False,595281,663765,Kevin Kiermaier,Jake Woodford,0,f34fc10c-e196-4bdb-951f-c50b4e2d30eb,663765.0,jakewoodford,Woodford,Right,Jake Woodford,CHW,10.8,7.51,8.1,100.0,94.0,95.0,0.833,7.56,5.4,16.2,2.16,0.57,0.242,0.455,0.03,0.394,0.462,68.0,72.0,78.0,66.0,110.0,100.0,88.0,104.0,90.0,112.0,104.0,104.0,93.0,96.0,93.0,0.329,0.046,0.266,0.295,0.064,-2.47,-3.68,-4.22,-3.0,-1.54,91.7,88.0,86.0,91.3,82.1,0.286,0.571,0.267,0.5,0.667,0.056,0.385,0.769,0.2,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-05-28,746791,Double,double,False,676914,663765,Davis Schneider,Jake Woodford,1,b384a9f1-f5af-4176-8a4e-5cc100077c13,663765.0,jakewoodford,Woodford,Right,Jake Woodford,CHW,10.8,7.51,8.1,100.0,94.0,95.0,0.833,7.56,5.4,16.2,2.16,0.57,0.242,0.455,0.03,0.394,0.462,68.0,72.0,78.0,66.0,110.0,100.0,88.0,104.0,90.0,112.0,104.0,104.0,93.0,96.0,93.0,0.329,0.046,0.266,0.295,0.064,-2.47,-3.68,-4.22,-3.0,-1.54,91.7,88.0,86.0,91.3,82.1,0.286,0.571,0.267,0.5,0.667,0.056,0.385,0.769,0.2,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-05-28,746791,Flyout,field_out,True,643376,663765,Danny Jansen,Jake Woodford,0,493d268d-7a81-4ad6-acfd-687829bab598,663765.0,jakewoodford,Woodford,Right,Jake Woodford,CHW,10.8,7.51,8.1,100.0,94.0,95.0,0.833,7.56,5.4,16.2,2.16,0.57,0.242,0.455,0.03,0.394,0.462,68.0,72.0,78.0,66.0,110.0,100.0,88.0,104.0,90.0,112.0,104.0,104.0,93.0,96.0,93.0,0.329,0.046,0.266,0.295,0.064,-2.47,-3.68,-4.22,-3.0,-1.54,91.7,88.0,86.0,91.3,82.1,0.286,0.571,0.267,0.5,0.667,0.056,0.385,0.769,0.2,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-05-28,746791,Lineout,field_out,True,643217,592332,Andrew Benintendi,Kevin Gausman,0,d66db479-b72d-474b-a926-31dd8a4935ff,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,,,,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,,,,0.048,0.543,,0.082,,-0.1,,-1.31,-2.39,,93.9,,,93.5,83.1,0.32,0.56,0.298,0.278,0.444,0.087,,,,93.0,109.0,110.0,0.327,-0.61,85.7,0.298,0.521,0.198,0.207,0.343,0.33,,,,,,,,,,,,
16,2024-05-28,746791,Strikeout,strikeout,True,686676,592332,Korey Lee,Kevin Gausman,0,50805989-3cca-4ebe-af01-d465ccda67ae,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,,,,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,,,,0.048,0.543,,0.082,,-0.1,,-1.31,-2.39,,93.9,,,93.5,83.1,0.32,0.56,0.298,0.278,0.444,0.087,,,,93.0,109.0,110.0,0.327,-0.61,85.7,0.298,0.521,0.198,0.207,0.343,0.33,,,,,,,,,,,,
17,2024-05-28,746791,Groundout,field_out,True,657557,592332,Paul DeJong,Kevin Gausman,0,de19e10d-1b32-4836-9e4a-0834a08008fe,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,,,,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,,,,0.048,0.543,,0.082,,-0.1,,-1.31,-2.39,,93.9,,,93.5,83.1,0.32,0.56,0.298,0.278,0.444,0.087,,,,93.0,109.0,110.0,0.327,-0.61,85.7,0.298,0.521,0.198,0.207,0.343,0.33,,,,,,,,,,,,
18,2024-05-28,746791,Lineout,field_out,True,665489,663765,Vladimir Guerrero Jr.,Jake Woodford,0,7da085c8-560b-4a71-9deb-2d9890c460c8,663765.0,jakewoodford,Woodford,Right,Jake Woodford,CHW,10.8,7.51,8.1,100.0,94.0,95.0,0.833,7.56,5.4,16.2,2.16,0.57,0.242,0.455,0.03,0.394,0.462,68.0,72.0,78.0,66.0,110.0,100.0,88.0,104.0,90.0,112.0,104.0,104.0,93.0,96.0,93.0,0.329,0.046,0.266,0.295,0.064,-2.47,-3.68,-4.22,-3.0,-1.54,91.7,88.0,86.0,91.3,82.1,0.286,0.571,0.267,0.5,0.667,0.056,0.385,0.769,0.2,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-05-28,746791,Groundout,field_out,True,666182,663765,Bo Bichette,Jake Woodford,0,089cb579-6746-4aee-ae1d-5cb98a64cb5c,663765.0,jakewoodford,Woodford,Right,Jake Woodford,CHW,10.8,7.51,8.1,100.0,94.0,95.0,0.833,7.56,5.4,16.2,2.16,0.57,0.242,0.455,0.03,0.394,0.462,68.0,72.0,78.0,66.0,110.0,100.0,88.0,104.0,90.0,112.0,104.0,104.0,93.0,96.0,93.0,0.329,0.046,0.266,0.295,0.064,-2.47,-3.68,-4.22,-3.0,-1.54,91.7,88.0,86.0,91.3,82.1,0.286,0.571,0.267,0.5,0.667,0.056,0.385,0.769,0.2,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-05-28,746791,Flyout,field_out,True,457759,663765,Justin Turner,Jake Woodford,0,eeb23971-a975-4144-ae2e-19eea99f41d4,663765.0,jakewoodford,Woodford,Right,Jake Woodford,CHW,10.8,7.51,8.1,100.0,94.0,95.0,0.833,7.56,5.4,16.2,2.16,0.57,0.242,0.455,0.03,0.394,0.462,68.0,72.0,78.0,66.0,110.0,100.0,88.0,104.0,90.0,112.0,104.0,104.0,93.0,96.0,93.0,0.329,0.046,0.266,0.295,0.064,-2.47,-3.68,-4.22,-3.0,-1.54,91.7,88.0,86.0,91.3,82.1,0.286,0.571,0.267,0.5,0.667,0.056,0.385,0.769,0.2,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-05-28,746791,Single,single,False,667452,592332,Corey Julks,Kevin Gausman,0,56ef1ecb-b03b-4015-9692-7ff74efa02a3,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,,,,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,,,,0.048,0.543,,0.082,,-0.1,,-1.31,-2.39,,93.9,,,93.5,83.1,0.32,0.56,0.298,0.278,0.444,0.087,,,,93.0,109.0,110.0,0.327,-0.61,85.7,0.298,0.521,0.198,0.207,0.343,0.33,,,,,,,,,,,,
22,2024-05-28,746791,Groundout,field_out,True,682868,592332,Bryan Ramos,Kevin Gausman,1,e7c0aeb7-dda5-46c8-b36b-5b578192c62c,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,,,,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,,,,0.048,0.543,,0.082,,-0.1,,-1.31,-2.39,,93.9,,,93.5,83.1,0.32,0.56,0.298,0.278,0.444,0.087,,,,93.0,109.0,110.0,0.327,-0.61,85.7,0.298,0.521,0.198,0.207,0.343,0.33,,,,,,,,,,,,
23,2024-05-28,746791,Pop Out,field_out,True,502054,592332,Tommy Pham,Kevin Gausman,0,161bc236-fc09-4a08-918d-d59f7403d875,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,,,,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,,,,0.048,0.543,,0.082,,-0.1,,-1.31,-2.39,,93.9,,,93.5,83.1,0.32,0.56,0.298,0.278,0.444,0.087,,,,93.0,109.0,110.0,0.327,-0.61,85.7,0.298,0.521,0.198,0.207,0.343,0.33,,,,,,,,,,,,
24,2024-05-28,746791,Double,double,False,670032,592332,Nicky Lopez,Kevin Gausman,1,9a86f495-ef3c-4363-9d3b-66efa81f5afc,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,,,,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,,,,0.048,0.543,,0.082,,-0.1,,-1.31,-2.39,,93.9,,,93.5,83.1,0.32,0.56,0.298,0.278,0.444,0.087,,,,93.0,109.0,110.0,0.327,-0.61,85.7,0.298,0.521,0.198,0.207,0.343,0.33,,,,,,,,,,,,
25,2024-05-28,746791,Flyout,field_out,True,657757,592332,Gavin Sheets,Kevin Gausman,0,9d1884df-bfbe-4a2c-a699-f1caf65d3304,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,,,,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,,,,0.048,0.543,,0.082,,-0.1,,-1.31,-2.39,,93.9,,,93.5,83.1,0.32,0.56,0.298,0.278,0.444,0.087,,,,93.0,109.0,110.0,0.327,-0.61,85.7,0.298,0.521,0.198,0.207,0.343,0.33,,,,,,,,,,,,
26,2024-05-28,746791,Flyout,field_out,True,662139,663765,Daulton Varsho,Jake Woodford,0,81405a91-bbf0-44c6-aa37-eecb03a7ea03,663765.0,jakewoodford,Woodford,Right,Jake Woodford,CHW,10.8,7.51,8.1,100.0,94.0,95.0,0.833,7.56,5.4,16.2,2.16,0.57,0.242,0.455,0.03,0.394,0.462,68.0,72.0,78.0,66.0,110.0,100.0,88.0,104.0,90.0,112.0,104.0,104.0,93.0,96.0,93.0,0.329,0.046,0.266,0.295,0.064,-2.47,-3.68,-4.22,-3.0,-1.54,91.7,88.0,86.0,91.3,82.1,0.286,0.571,0.267,0.5,0.667,0.056,0.385,0.769,0.2,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-05-28,746791,Walk,walk,False,543807,663765,George Springer,Jake Woodford,0,168b5d92-aebb-42d4-b94d-abfecf8b2c5f,663765.0,jakewoodford,Woodford,Right,Jake Woodford,CHW,10.8,7.51,8.1,100.0,94.0,95.0,0.833,7.56,5.4,16.2,2.16,0.57,0.242,0.455,0.03,0.394,0.462,68.0,72.0,78.0,66.0,110.0,100.0,88.0,104.0,90.0,112.0,104.0,104.0,93.0,96.0,93.0,0.329,0.046,0.266,0.295,0.064,-2.47,-3.68,-4.22,-3.0,-1.54,91.7,88.0,86.0,91.3,82.1,0.286,0.571,0.267,0.5,0.667,0.056,0.385,0.769,0.2,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-05-28,746791,Flyout,field_out,True,643396,663765,Isiah Kiner-Falefa,Jake Woodford,0,a74bce32-0e50-4c21-a36b-37a18dc040c3,663765.0,jakewoodford,Woodford,Right,Jake Woodford,CHW,10.8,7.51,8.1,100.0,94.0,95.0,0.833,7.56,5.4,16.2,2.16,0.57,0.242,0.455,0.03,0.394,0.462,68.0,72.0,78.0,66.0,110.0,100.0,88.0,104.0,90.0,112.0,104.0,104.0,93.0,96.0,93.0,0.329,0.046,0.266,0.295,0.064,-2.47,-3.68,-4.22,-3.0,-1.54,91.7,88.0,86.0,91.3,82.1,0.286,0.571,0.267,0.5,0.667,0.056,0.385,0.769,0.2,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-05-28,746791,Strikeout,strikeout,True,595281,663765,Kevin Kiermaier,Jake Woodford,0,9a78573f-b925-48e8-a5c6-d69b18ce5ca5,663765.0,jakewoodford,Woodford,Right,Jake Woodford,CHW,10.8,7.51,8.1,100.0,94.0,95.0,0.833,7.56,5.4,16.2,2.16,0.57,0.242,0.455,0.03,0.394,0.462,68.0,72.0,78.0,66.0,110.0,100.0,88.0,104.0,90.0,112.0,104.0,104.0,93.0,96.0,93.0,0.329,0.046,0.266,0.295,0.064,-2.47,-3.68,-4.22,-3.0,-1.54,91.7,88.0,86.0,91.3,82.1,0.286,0.571,0.267,0.5,0.667,0.056,0.385,0.769,0.2,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-05-28,746791,Groundout,field_out,True,683734,592332,Andrew Vaughn,Kevin Gausman,0,a4cc29ae-5420-4fb9-9595-5e50d46049c5,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,,,,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,,,,0.048,0.543,,0.082,,-0.1,,-1.31,-2.39,,93.9,,,93.5,83.1,0.32,0.56,0.298,0.278,0.444,0.087,,,,93.0,109.0,110.0,0.327,-0.61,85.7,0.298,0.521,0.198,0.207,0.343,0.33,,,,,,,,,,,,
31,2024-05-28,746791,Groundout,field_out,True,643217,592332,Andrew Benintendi,Kevin Gausman,0,2fd5983f-d11f-437a-a835-c35b62b946b9,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,,,,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,,,,0.048,0.543,,0.082,,-0.1,,-1.31,-2.39,,93.9,,,93.5,83.1,0.32,0.56,0.298,0.278,0.444,0.087,,,,93.0,109.0,110.0,0.327,-0.61,85.7,0.298,0.521,0.198,0.207,0.343,0.33,,,,,,,,,,,,
32,2024-05-28,746791,Flyout,field_out,True,686676,592332,Korey Lee,Kevin Gausman,0,9037b1b7-f198-4053-bf99-cf7381e6c6be,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,,,,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,,,,0.048,0.543,,0.082,,-0.1,,-1.31,-2.39,,93.9,,,93.5,83.1,0.32,0.56,0.298,0.278,0.444,0.087,,,,93.0,109.0,110.0,0.327,-0.61,85.7,0.298,0.521,0.198,0.207,0.343,0.33,,,,,,,,,,,,
33,2024-05-28,746791,Strikeout,strikeout,True,676914,663765,Davis Schneider,Jake Woodford,0,d9b8f5a3-64d7-4fcd-ad7a-f0ef6701acb7,663765.0,jakewoodford,Woodford,Right,Jake Woodford,CHW,10.8,7.51,8.1,100.0,94.0,95.0,0.833,7.56,5.4,16.2,2.16,0.57,0.242,0.455,0.03,0.394,0.462,68.0,72.0,78.0,66.0,110.0,100.0,88.0,104.0,90.0,112.0,104.0,104.0,93.0,96.0,93.0,0.329,0.046,0.266,0.295,0.064,-2.47,-3.68,-4.22,-3.0,-1.54,91.7,88.0,86.0,91.3,82.1,0.286,0.571,0.267,0.5,0.667,0.056,0.385,0.769,0.2,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-05-28,746791,Single,single,False,643376,663765,Danny Jansen,Jake Woodford,0,dcb0cf26-ef01-46d8-a36c-99d23733ec11,663765.0,jakewoodford,Woodford,Right,Jake Woodford,CHW,10.8,7.51,8.1,100.0,94.0,95.0,0.833,7.56,5.4,16.2,2.16,0.57,0.242,0.455,0.03,0.394,0.462,68.0,72.0,78.0,66.0,110.0,100.0,88.0,104.0,90.0,112.0,104.0,104.0,93.0,96.0,93.0,0.329,0.046,0.266,0.295,0.064,-2.47,-3.68,-4.22,-3.0,-1.54,91.7,88.0,86.0,91.3,82.1,0.286,0.571,0.267,0.5,0.667,0.056,0.385,0.769,0.2,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-05-28,746791,Single,single,False,665489,605121,Vladimir Guerrero Jr.,Justin Anderson,1,608effc0-14b8-44b2-bb99-6d5f5505f904,605121.0,justinanderson,"Anderson, J",Right,Justin Anderson,CHW,4.97,4.19,25.1,101.0,110.0,101.0,0.724,9.24,5.33,8.17,0.71,0.85,0.23,0.378,0.162,0.297,0.4,,,,104.0,97.0,96.0,95.0,100.0,93.0,126.0,102.0,107.0,71.0,114.0,107.0,0.148,0.311,0.081,0.46,,1.78,-1.77,-0.95,-1.04,,96.1,93.0,,94.8,85.6,0.233,0.442,0.439,0.267,0.333,0.192,0.5,0.5,0.095,,,,,,,0.103,0.138,0.208,,,,,,,,,,,,,,,
