,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,FS%,wFS/C,vFS
10,2024-05-25,745658,Flyout,field_out,True,665161,676664,Jeremy Peña,JP Sears,0,ad39c9c2-9758-4f63-a5be-d1ecc72e0bd3,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,91.0,95.0,85.0,81.0,100.0,95.0,95.0,99.0,85.0,119.0,101.0,107.0,0.116,0.321,0.382,0.182,-1.73,0.67,0.08,0.69,92.2,84.3,90.1,78.9,0.25,0.556,0.258,0.242,0.636,0.257,0.304,0.354,0.219,0.298,0.447,0.132,,,,,,,,,,,,,,,,,,,,,
11,2024-05-25,745658,Pop Out,field_out,True,676694,676664,Jake Meyers,JP Sears,0,f142d14b-da88-4bc2-93eb-0cdcf55ac479,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,91.0,95.0,85.0,81.0,100.0,95.0,95.0,99.0,85.0,119.0,101.0,107.0,0.116,0.321,0.382,0.182,-1.73,0.67,0.08,0.69,92.2,84.3,90.1,78.9,0.25,0.556,0.258,0.242,0.636,0.257,0.304,0.354,0.219,0.298,0.447,0.132,,,,,,,,,,,,,,,,,,,,,
12,2024-05-25,745658,Strikeout,strikeout,True,680869,681293,Zack Gelof,Spencer Arrighetti,0,fa159f6e-0088-4b58-b373-9ce30450c07e,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,83.0,99.0,97.0,,,,111.0,93.0,100.0,,0.414,0.113,0.074,-1.89,,0.49,-4.75,94.0,85.0,,81.2,0.325,0.553,0.183,0.143,0.229,0.392,0.55,0.75,0.302,,,,113.0,98.0,103.0,62.0,100.0,100.0,0.197,0.202,1.2,0.32,87.8,78.4,0.25,0.382,0.24,0.162,0.294,0.408,,,
13,2024-05-25,745658,Groundout,field_out,True,663662,681293,Daz Cameron,Spencer Arrighetti,0,b48b65d8-65ae-4deb-86e0-e686d56bb354,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,83.0,99.0,97.0,,,,111.0,93.0,100.0,,0.414,0.113,0.074,-1.89,,0.49,-4.75,94.0,85.0,,81.2,0.325,0.553,0.183,0.143,0.229,0.392,0.55,0.75,0.302,,,,113.0,98.0,103.0,62.0,100.0,100.0,0.197,0.202,1.2,0.32,87.8,78.4,0.25,0.382,0.24,0.162,0.294,0.408,,,
14,2024-05-25,745658,Flyout,field_out,True,680474,681293,Max Schuemann,Spencer Arrighetti,0,2bc3ca8b-ddb0-47f7-857b-d1199c50f725,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,83.0,99.0,97.0,,,,111.0,93.0,100.0,,0.414,0.113,0.074,-1.89,,0.49,-4.75,94.0,85.0,,81.2,0.325,0.553,0.183,0.143,0.229,0.392,0.55,0.75,0.302,,,,113.0,98.0,103.0,62.0,100.0,100.0,0.197,0.202,1.2,0.32,87.8,78.4,0.25,0.382,0.24,0.162,0.294,0.408,,,
15,2024-05-25,745658,Flyout,field_out,True,673237,676664,Yainer Diaz,JP Sears,0,2e191ae1-3b37-4f6a-8fc9-2497d670ff9f,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,91.0,95.0,85.0,81.0,100.0,95.0,95.0,99.0,85.0,119.0,101.0,107.0,0.116,0.321,0.382,0.182,-1.73,0.67,0.08,0.69,92.2,84.3,90.1,78.9,0.25,0.556,0.258,0.242,0.636,0.257,0.304,0.354,0.219,0.298,0.447,0.132,,,,,,,,,,,,,,,,,,,,,
16,2024-05-25,745658,Pop Out,field_out,True,676801,676664,Chas McCormick,JP Sears,0,95f97477-1252-4685-91aa-346f69c492b3,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,91.0,95.0,85.0,81.0,100.0,95.0,95.0,99.0,85.0,119.0,101.0,107.0,0.116,0.321,0.382,0.182,-1.73,0.67,0.08,0.69,92.2,84.3,90.1,78.9,0.25,0.556,0.258,0.242,0.636,0.257,0.304,0.354,0.219,0.298,0.447,0.132,,,,,,,,,,,,,,,,,,,,,
17,2024-05-25,745658,Single,single,False,643289,676664,Mauricio Dubón,JP Sears,0,87cf9458-cf64-4287-90c5-2269f9c50d4c,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,91.0,95.0,85.0,81.0,100.0,95.0,95.0,99.0,85.0,119.0,101.0,107.0,0.116,0.321,0.382,0.182,-1.73,0.67,0.08,0.69,92.2,84.3,90.1,78.9,0.25,0.556,0.258,0.242,0.636,0.257,0.304,0.354,0.219,0.298,0.447,0.132,,,,,,,,,,,,,,,,,,,,,
18,2024-05-25,745658,Groundout,field_out,True,514888,676664,Jose Altuve,JP Sears,1,f952a677-9ed1-44f4-a33b-7024afff9079,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,91.0,95.0,85.0,81.0,100.0,95.0,95.0,99.0,85.0,119.0,101.0,107.0,0.116,0.321,0.382,0.182,-1.73,0.67,0.08,0.69,92.2,84.3,90.1,78.9,0.25,0.556,0.258,0.242,0.636,0.257,0.304,0.354,0.219,0.298,0.447,0.132,,,,,,,,,,,,,,,,,,,,,
19,2024-05-25,745658,Flyout,field_out,True,647351,681293,Abraham Toro,Spencer Arrighetti,0,a842def5-834b-4707-a5f5-124f7dbd2dc8,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,83.0,99.0,97.0,,,,111.0,93.0,100.0,,0.414,0.113,0.074,-1.89,,0.49,-4.75,94.0,85.0,,81.2,0.325,0.553,0.183,0.143,0.229,0.392,0.55,0.75,0.302,,,,113.0,98.0,103.0,62.0,100.0,100.0,0.197,0.202,1.2,0.32,87.8,78.4,0.25,0.382,0.24,0.162,0.294,0.408,,,
20,2024-05-25,745658,Flyout,field_out,True,668709,681293,JJ Bleday,Spencer Arrighetti,0,71f74628-1988-4d8f-bdae-09b46d18aa8c,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,83.0,99.0,97.0,,,,111.0,93.0,100.0,,0.414,0.113,0.074,-1.89,,0.49,-4.75,94.0,85.0,,81.2,0.325,0.553,0.183,0.143,0.229,0.392,0.55,0.75,0.302,,,,113.0,98.0,103.0,62.0,100.0,100.0,0.197,0.202,1.2,0.32,87.8,78.4,0.25,0.382,0.24,0.162,0.294,0.408,,,
21,2024-05-25,745658,Strikeout,strikeout,True,667670,681293,Brent Rooker,Spencer Arrighetti,0,9d0c3ddc-22ce-486f-aae5-880c6992eeaf,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,83.0,99.0,97.0,,,,111.0,93.0,100.0,,0.414,0.113,0.074,-1.89,,0.49,-4.75,94.0,85.0,,81.2,0.325,0.553,0.183,0.143,0.229,0.392,0.55,0.75,0.302,,,,113.0,98.0,103.0,62.0,100.0,100.0,0.197,0.202,1.2,0.32,87.8,78.4,0.25,0.382,0.24,0.162,0.294,0.408,,,
22,2024-05-25,745658,Flyout,field_out,True,663656,676664,Kyle Tucker,JP Sears,0,4fe5d57d-29c1-4dd9-ae36-7751c830f0a6,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,91.0,95.0,85.0,81.0,100.0,95.0,95.0,99.0,85.0,119.0,101.0,107.0,0.116,0.321,0.382,0.182,-1.73,0.67,0.08,0.69,92.2,84.3,90.1,78.9,0.25,0.556,0.258,0.242,0.636,0.257,0.304,0.354,0.219,0.298,0.447,0.132,,,,,,,,,,,,,,,,,,,,,
23,2024-05-25,745658,Walk,walk,False,670541,676664,Yordan Alvarez,JP Sears,0,9787ee61-1737-460e-b373-8d8ac7ab8501,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,91.0,95.0,85.0,81.0,100.0,95.0,95.0,99.0,85.0,119.0,101.0,107.0,0.116,0.321,0.382,0.182,-1.73,0.67,0.08,0.69,92.2,84.3,90.1,78.9,0.25,0.556,0.258,0.242,0.636,0.257,0.304,0.354,0.219,0.298,0.447,0.132,,,,,,,,,,,,,,,,,,,,,
24,2024-05-25,745658,Lineout,field_out,True,608324,676664,Alex Bregman,JP Sears,0,12507a1d-2897-4dc6-9bda-791c1e0113cc,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,91.0,95.0,85.0,81.0,100.0,95.0,95.0,99.0,85.0,119.0,101.0,107.0,0.116,0.321,0.382,0.182,-1.73,0.67,0.08,0.69,92.2,84.3,90.1,78.9,0.25,0.556,0.258,0.242,0.636,0.257,0.304,0.354,0.219,0.298,0.447,0.132,,,,,,,,,,,,,,,,,,,,,
25,2024-05-25,745658,Forceout,force_out,True,665161,676664,Jeremy Peña,JP Sears,1,9bf83211-5bcc-416d-add0-f1e007e60777,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,91.0,95.0,85.0,81.0,100.0,95.0,95.0,99.0,85.0,119.0,101.0,107.0,0.116,0.321,0.382,0.182,-1.73,0.67,0.08,0.69,92.2,84.3,90.1,78.9,0.25,0.556,0.258,0.242,0.636,0.257,0.304,0.354,0.219,0.298,0.447,0.132,,,,,,,,,,,,,,,,,,,,,
26,2024-05-25,745658,Single,single,False,664913,681293,Seth Brown,Spencer Arrighetti,0,2d88ac93-2adf-4985-b3a2-356856bcd413,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,83.0,99.0,97.0,,,,111.0,93.0,100.0,,0.414,0.113,0.074,-1.89,,0.49,-4.75,94.0,85.0,,81.2,0.325,0.553,0.183,0.143,0.229,0.392,0.55,0.75,0.302,,,,113.0,98.0,103.0,62.0,100.0,100.0,0.197,0.202,1.2,0.32,87.8,78.4,0.25,0.382,0.24,0.162,0.294,0.408,,,
27,2024-05-25,745658,Walk,walk,False,668832,681293,Kyle McCann,Spencer Arrighetti,1,d1cde75e-6bb3-48bd-ad8b-6b8460f340a7,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,83.0,99.0,97.0,,,,111.0,93.0,100.0,,0.414,0.113,0.074,-1.89,,0.49,-4.75,94.0,85.0,,81.2,0.325,0.553,0.183,0.143,0.229,0.392,0.55,0.75,0.302,,,,113.0,98.0,103.0,62.0,100.0,100.0,0.197,0.202,1.2,0.32,87.8,78.4,0.25,0.382,0.24,0.162,0.294,0.408,,,
28,2024-05-25,745658,Strikeout,strikeout,True,691016,681293,Tyler Soderstrom,Spencer Arrighetti,0,9a5959b1-2822-4ba8-8c44-0d0ae090a720,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,83.0,99.0,97.0,,,,111.0,93.0,100.0,,0.414,0.113,0.074,-1.89,,0.49,-4.75,94.0,85.0,,81.2,0.325,0.553,0.183,0.143,0.229,0.392,0.55,0.75,0.302,,,,113.0,98.0,103.0,62.0,100.0,100.0,0.197,0.202,1.2,0.32,87.8,78.4,0.25,0.382,0.24,0.162,0.294,0.408,,,
29,2024-05-25,745658,Strikeout,strikeout,True,680869,681293,Zack Gelof,Spencer Arrighetti,0,c9297236-1e1f-40ec-a13d-febd4a681111,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,83.0,99.0,97.0,,,,111.0,93.0,100.0,,0.414,0.113,0.074,-1.89,,0.49,-4.75,94.0,85.0,,81.2,0.325,0.553,0.183,0.143,0.229,0.392,0.55,0.75,0.302,,,,113.0,98.0,103.0,62.0,100.0,100.0,0.197,0.202,1.2,0.32,87.8,78.4,0.25,0.382,0.24,0.162,0.294,0.408,,,
30,2024-05-25,745658,Strikeout,strikeout,True,663662,681293,Daz Cameron,Spencer Arrighetti,0,c132745a-1429-4c51-be5d-04e91b303fed,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,83.0,99.0,97.0,,,,111.0,93.0,100.0,,0.414,0.113,0.074,-1.89,,0.49,-4.75,94.0,85.0,,81.2,0.325,0.553,0.183,0.143,0.229,0.392,0.55,0.75,0.302,,,,113.0,98.0,103.0,62.0,100.0,100.0,0.197,0.202,1.2,0.32,87.8,78.4,0.25,0.382,0.24,0.162,0.294,0.408,,,
31,2024-05-25,745658,Flyout,field_out,True,676694,676664,Jake Meyers,JP Sears,0,817c0e81-aa82-43dc-b050-4bd3ee74bdd3,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,91.0,95.0,85.0,81.0,100.0,95.0,95.0,99.0,85.0,119.0,101.0,107.0,0.116,0.321,0.382,0.182,-1.73,0.67,0.08,0.69,92.2,84.3,90.1,78.9,0.25,0.556,0.258,0.242,0.636,0.257,0.304,0.354,0.219,0.298,0.447,0.132,,,,,,,,,,,,,,,,,,,,,
32,2024-05-25,745658,Groundout,field_out,True,673237,676664,Yainer Diaz,JP Sears,0,769aeb18-5f27-4bc7-8940-01447399ddfb,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,91.0,95.0,85.0,81.0,100.0,95.0,95.0,99.0,85.0,119.0,101.0,107.0,0.116,0.321,0.382,0.182,-1.73,0.67,0.08,0.69,92.2,84.3,90.1,78.9,0.25,0.556,0.258,0.242,0.636,0.257,0.304,0.354,0.219,0.298,0.447,0.132,,,,,,,,,,,,,,,,,,,,,
33,2024-05-25,745658,Flyout,field_out,True,676801,676664,Chas McCormick,JP Sears,0,e4b4c02f-a474-4902-a8fa-d0401a1724b7,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,91.0,95.0,85.0,81.0,100.0,95.0,95.0,99.0,85.0,119.0,101.0,107.0,0.116,0.321,0.382,0.182,-1.73,0.67,0.08,0.69,92.2,84.3,90.1,78.9,0.25,0.556,0.258,0.242,0.636,0.257,0.304,0.354,0.219,0.298,0.447,0.132,,,,,,,,,,,,,,,,,,,,,
34,2024-05-25,745658,Strikeout,strikeout,True,680474,681293,Max Schuemann,Spencer Arrighetti,0,020799e4-d607-4a86-8254-0e2fb56f3197,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,83.0,99.0,97.0,,,,111.0,93.0,100.0,,0.414,0.113,0.074,-1.89,,0.49,-4.75,94.0,85.0,,81.2,0.325,0.553,0.183,0.143,0.229,0.392,0.55,0.75,0.302,,,,113.0,98.0,103.0,62.0,100.0,100.0,0.197,0.202,1.2,0.32,87.8,78.4,0.25,0.382,0.24,0.162,0.294,0.408,,,
35,2024-05-25,745658,Groundout,field_out,True,647351,681293,Abraham Toro,Spencer Arrighetti,0,ef23b932-488c-41bd-8741-64a574bbd87f,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,83.0,99.0,97.0,,,,111.0,93.0,100.0,,0.414,0.113,0.074,-1.89,,0.49,-4.75,94.0,85.0,,81.2,0.325,0.553,0.183,0.143,0.229,0.392,0.55,0.75,0.302,,,,113.0,98.0,103.0,62.0,100.0,100.0,0.197,0.202,1.2,0.32,87.8,78.4,0.25,0.382,0.24,0.162,0.294,0.408,,,
