,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CH%,wFA/C,wSL/C,wCH/C,vFA,vCH,vSL,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff
11,2024-05-07,745752,Lineout,field_out,True,665161,661563,Jeremy Peña,Luis Gil,0,525af4e9-d7c2-43dd-ad60-ff021902e3d0,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,
12,2024-05-07,745752,Walk,walk,False,572138,661563,Jon Singleton,Luis Gil,0,29faa098-b636-47fa-9a6b-a1b700a64771,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,
13,2024-05-07,745752,Lineout,field_out,True,605170,661563,Victor Caratini,Luis Gil,0,cacd3ca3-143a-4a4d-8dcd-34dedf6f7c4b,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,
14,2024-05-07,745752,Strikeout,strikeout,True,663550,661563,Trey Cabbage,Luis Gil,0,a6131efb-fac0-4d40-a51f-8ff0be5fac8c,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,
15,2024-05-07,745752,Groundout,field_out,True,624431,434378,Jose Trevino,Justin Verlander,0,c63cbcbf-2e0d-4912-a736-30a637b651a6,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,3.95,3.85,57.0,102.0,120.0,104.0,0.806,8.05,2.68,8.21,1.74,0.44,0.299,0.335,0.222,0.275,0.455,112.0,93.0,96.0,122.0,100.0,104.0,130.0,108.0,114.0,0.495,0.19,0.09,0.16,-0.8,1.19,93.5,84.2,86.5,0.243,0.47,0.211,0.15,0.15,0.302,0.239,0.457,0.214,112.0,104.0,100.0,0.225,-0.77,77.7,0.294,0.412,0.206,,,,,,,,,
16,2024-05-07,745752,Lineout,field_out,True,542932,434378,Jon Berti,Justin Verlander,0,606590dc-d1bd-4ea0-9c66-0ef482eb8a55,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,3.95,3.85,57.0,102.0,120.0,104.0,0.806,8.05,2.68,8.21,1.74,0.44,0.299,0.335,0.222,0.275,0.455,112.0,93.0,96.0,122.0,100.0,104.0,130.0,108.0,114.0,0.495,0.19,0.09,0.16,-0.8,1.19,93.5,84.2,86.5,0.243,0.47,0.211,0.15,0.15,0.302,0.239,0.457,0.214,112.0,104.0,100.0,0.225,-0.77,77.7,0.294,0.412,0.206,,,,,,,,,
17,2024-05-07,745752,Flyout,field_out,True,683011,434378,Anthony Volpe,Justin Verlander,0,cf58d12d-751d-4a3e-a0a1-0f76f2f5b81b,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,3.95,3.85,57.0,102.0,120.0,104.0,0.806,8.05,2.68,8.21,1.74,0.44,0.299,0.335,0.222,0.275,0.455,112.0,93.0,96.0,122.0,100.0,104.0,130.0,108.0,114.0,0.495,0.19,0.09,0.16,-0.8,1.19,93.5,84.2,86.5,0.243,0.47,0.211,0.15,0.15,0.302,0.239,0.457,0.214,112.0,104.0,100.0,0.225,-0.77,77.7,0.294,0.412,0.206,,,,,,,,,
18,2024-05-07,745752,Lineout,field_out,True,676694,661563,Jake Meyers,Luis Gil,0,1b94d47f-d7a6-4dae-8efb-735363fd3ab2,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,
19,2024-05-07,745752,Strikeout,strikeout,True,514888,661563,Jose Altuve,Luis Gil,0,32acc064-1e91-484e-8f00-5606152e859f,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,
20,2024-05-07,745752,Walk,walk,False,663656,661563,Kyle Tucker,Luis Gil,0,95ec8769-fe08-4839-9414-3fa95fbc09ce,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,
21,2024-05-07,745752,Walk,walk,False,670541,661563,Yordan Alvarez,Luis Gil,1,b58fa2d7-bd01-4429-8aaa-79d7d8089624,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,
22,2024-05-07,745752,Strikeout,strikeout,True,608324,661563,Alex Bregman,Luis Gil,0,097db73a-8539-473b-8e41-bb36a87342da,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,
23,2024-05-07,745752,Single,single,False,665742,434378,Juan Soto,Justin Verlander,0,eaf59109-b702-4772-9c59-7f977de0a098,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,3.95,3.85,57.0,102.0,120.0,104.0,0.806,8.05,2.68,8.21,1.74,0.44,0.299,0.335,0.222,0.275,0.455,112.0,93.0,96.0,122.0,100.0,104.0,130.0,108.0,114.0,0.495,0.19,0.09,0.16,-0.8,1.19,93.5,84.2,86.5,0.243,0.47,0.211,0.15,0.15,0.302,0.239,0.457,0.214,112.0,104.0,100.0,0.225,-0.77,77.7,0.294,0.412,0.206,,,,,,,,,
24,2024-05-07,745752,Walk,walk,False,592450,434378,Aaron Judge,Justin Verlander,1,18745934-de63-4aad-9ba1-a22637ac479a,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,3.95,3.85,57.0,102.0,120.0,104.0,0.806,8.05,2.68,8.21,1.74,0.44,0.299,0.335,0.222,0.275,0.455,112.0,93.0,96.0,122.0,100.0,104.0,130.0,108.0,114.0,0.495,0.19,0.09,0.16,-0.8,1.19,93.5,84.2,86.5,0.243,0.47,0.211,0.15,0.15,0.302,0.239,0.457,0.214,112.0,104.0,100.0,0.225,-0.77,77.7,0.294,0.412,0.206,,,,,,,,,
25,2024-05-07,745752,Single,single,False,657077,434378,Alex Verdugo,Justin Verlander,1,2b99fe16-739d-4ad3-ae41-13dbe4e11cc3,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,3.95,3.85,57.0,102.0,120.0,104.0,0.806,8.05,2.68,8.21,1.74,0.44,0.299,0.335,0.222,0.275,0.455,112.0,93.0,96.0,122.0,100.0,104.0,130.0,108.0,114.0,0.495,0.19,0.09,0.16,-0.8,1.19,93.5,84.2,86.5,0.243,0.47,0.211,0.15,0.15,0.302,0.239,0.457,0.214,112.0,104.0,100.0,0.225,-0.77,77.7,0.294,0.412,0.206,,,,,,,,,
26,2024-05-07,745752,Strikeout,strikeout,True,519317,434378,Giancarlo Stanton,Justin Verlander,0,6495fd2a-7ac6-4d50-9399-27fc9734a1fb,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,3.95,3.85,57.0,102.0,120.0,104.0,0.806,8.05,2.68,8.21,1.74,0.44,0.299,0.335,0.222,0.275,0.455,112.0,93.0,96.0,122.0,100.0,104.0,130.0,108.0,114.0,0.495,0.19,0.09,0.16,-0.8,1.19,93.5,84.2,86.5,0.243,0.47,0.211,0.15,0.15,0.302,0.239,0.457,0.214,112.0,104.0,100.0,0.225,-0.77,77.7,0.294,0.412,0.206,,,,,,,,,
27,2024-05-07,745752,Strikeout,strikeout,True,519203,434378,Anthony Rizzo,Justin Verlander,0,74f36d4d-98a3-4f40-a7b5-70e5dd39889d,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,3.95,3.85,57.0,102.0,120.0,104.0,0.806,8.05,2.68,8.21,1.74,0.44,0.299,0.335,0.222,0.275,0.455,112.0,93.0,96.0,122.0,100.0,104.0,130.0,108.0,114.0,0.495,0.19,0.09,0.16,-0.8,1.19,93.5,84.2,86.5,0.243,0.47,0.211,0.15,0.15,0.302,0.239,0.457,0.214,112.0,104.0,100.0,0.225,-0.77,77.7,0.294,0.412,0.206,,,,,,,,,
28,2024-05-07,745752,Flyout,field_out,True,650402,434378,Gleyber Torres,Justin Verlander,0,3f102d43-79f2-448a-8523-a8133c9158dc,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,3.95,3.85,57.0,102.0,120.0,104.0,0.806,8.05,2.68,8.21,1.74,0.44,0.299,0.335,0.222,0.275,0.455,112.0,93.0,96.0,122.0,100.0,104.0,130.0,108.0,114.0,0.495,0.19,0.09,0.16,-0.8,1.19,93.5,84.2,86.5,0.243,0.47,0.211,0.15,0.15,0.302,0.239,0.457,0.214,112.0,104.0,100.0,0.225,-0.77,77.7,0.294,0.412,0.206,,,,,,,,,
29,2024-05-07,745752,Groundout,field_out,True,665161,661563,Jeremy Peña,Luis Gil,0,a226173c-e1aa-425f-acc1-cacb40edaee6,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,
30,2024-05-07,745752,Groundout,field_out,True,572138,661563,Jon Singleton,Luis Gil,0,57e71363-47d3-4c90-80a3-65b1bb463253,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,
31,2024-05-07,745752,Groundout,field_out,True,605170,661563,Victor Caratini,Luis Gil,0,e07b3354-5bc1-4936-a8a7-3e699b8eef47,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,
32,2024-05-07,745752,Single,single,False,624431,434378,Jose Trevino,Justin Verlander,0,1f029737-e6ad-45e5-8ef4-ca13ad7aa1f6,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,3.95,3.85,57.0,102.0,120.0,104.0,0.806,8.05,2.68,8.21,1.74,0.44,0.299,0.335,0.222,0.275,0.455,112.0,93.0,96.0,122.0,100.0,104.0,130.0,108.0,114.0,0.495,0.19,0.09,0.16,-0.8,1.19,93.5,84.2,86.5,0.243,0.47,0.211,0.15,0.15,0.302,0.239,0.457,0.214,112.0,104.0,100.0,0.225,-0.77,77.7,0.294,0.412,0.206,,,,,,,,,
33,2024-05-07,745752,Flyout,field_out,True,542932,434378,Jon Berti,Justin Verlander,0,a35ae610-aa71-469e-bce0-b91c8cdf9af8,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,3.95,3.85,57.0,102.0,120.0,104.0,0.806,8.05,2.68,8.21,1.74,0.44,0.299,0.335,0.222,0.275,0.455,112.0,93.0,96.0,122.0,100.0,104.0,130.0,108.0,114.0,0.495,0.19,0.09,0.16,-0.8,1.19,93.5,84.2,86.5,0.243,0.47,0.211,0.15,0.15,0.302,0.239,0.457,0.214,112.0,104.0,100.0,0.225,-0.77,77.7,0.294,0.412,0.206,,,,,,,,,
34,2024-05-07,745752,Home Run,home_run,False,683011,434378,Anthony Volpe,Justin Verlander,1,ec76277c-930e-44e6-ae41-5f263cefdb8d,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,3.95,3.85,57.0,102.0,120.0,104.0,0.806,8.05,2.68,8.21,1.74,0.44,0.299,0.335,0.222,0.275,0.455,112.0,93.0,96.0,122.0,100.0,104.0,130.0,108.0,114.0,0.495,0.19,0.09,0.16,-0.8,1.19,93.5,84.2,86.5,0.243,0.47,0.211,0.15,0.15,0.302,0.239,0.457,0.214,112.0,104.0,100.0,0.225,-0.77,77.7,0.294,0.412,0.206,,,,,,,,,
35,2024-05-07,745752,Single,single,False,665742,434378,Juan Soto,Justin Verlander,0,3e51dec0-30db-4d77-8f0a-abfcb2e02511,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,3.95,3.85,57.0,102.0,120.0,104.0,0.806,8.05,2.68,8.21,1.74,0.44,0.299,0.335,0.222,0.275,0.455,112.0,93.0,96.0,122.0,100.0,104.0,130.0,108.0,114.0,0.495,0.19,0.09,0.16,-0.8,1.19,93.5,84.2,86.5,0.243,0.47,0.211,0.15,0.15,0.302,0.239,0.457,0.214,112.0,104.0,100.0,0.225,-0.77,77.7,0.294,0.412,0.206,,,,,,,,,
36,2024-05-07,745752,Flyout,field_out,True,592450,434378,Aaron Judge,Justin Verlander,0,837f05b4-d913-4107-be07-e5a5a53b10a7,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,3.95,3.85,57.0,102.0,120.0,104.0,0.806,8.05,2.68,8.21,1.74,0.44,0.299,0.335,0.222,0.275,0.455,112.0,93.0,96.0,122.0,100.0,104.0,130.0,108.0,114.0,0.495,0.19,0.09,0.16,-0.8,1.19,93.5,84.2,86.5,0.243,0.47,0.211,0.15,0.15,0.302,0.239,0.457,0.214,112.0,104.0,100.0,0.225,-0.77,77.7,0.294,0.412,0.206,,,,,,,,,
37,2024-05-07,745752,Flyout,field_out,True,657077,434378,Alex Verdugo,Justin Verlander,0,9cdeb4e4-eb93-43fe-b5ee-239cd311ec0e,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,3.95,3.85,57.0,102.0,120.0,104.0,0.806,8.05,2.68,8.21,1.74,0.44,0.299,0.335,0.222,0.275,0.455,112.0,93.0,96.0,122.0,100.0,104.0,130.0,108.0,114.0,0.495,0.19,0.09,0.16,-0.8,1.19,93.5,84.2,86.5,0.243,0.47,0.211,0.15,0.15,0.302,0.239,0.457,0.214,112.0,104.0,100.0,0.225,-0.77,77.7,0.294,0.412,0.206,,,,,,,,,
38,2024-05-07,745752,Flyout,field_out,True,663550,661563,Trey Cabbage,Luis Gil,0,743e98af-607e-4ca3-bcef-f2af3cffc7b2,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,
39,2024-05-07,745752,Flyout,field_out,True,676694,661563,Jake Meyers,Luis Gil,0,4e2f5aef-369c-4076-bcd3-ae375ccb8805,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,
40,2024-05-07,745752,Strikeout,strikeout,True,514888,661563,Jose Altuve,Luis Gil,0,0ba91ad3-d15a-4e85-89d6-d978252a887d,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,
