,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-04-15,745840,Strikeout,strikeout,True,656582,605288,Connor Joe,Adrian Houser,0,a4495822-ccb0-48d3-970e-8c0ee6150be6,605288.0,adrianhouser,Houser,Right,Adrian Houser,NYM,5.89,4.96,65.2,100.0,91.0,97.0,0.83,5.76,4.25,9.59,0.96,1.37,0.258,0.415,0.143,0.29,0.435,99.0,95.0,96.0,82.0,96.0,92.0,71.0,104.0,95.0,96.0,100.0,96.0,91.0,103.0,101.0,0.45,0.162,0.176,0.085,0.128,-0.32,0.38,-1.06,-3.8,-2.42,93.5,84.0,92.5,83.2,79.5,0.252,0.378,0.124,0.268,0.488,0.226,0.2,0.371,0.167,0.316,0.474,0.338,0.471,0.765,0.176,,,,,,,,,,,,,,,,,,
11,2024-04-15,745840,Forceout,force_out,True,669707,605288,Jared Triolo,Adrian Houser,1,6067bc98-59c3-4a57-966c-f53db1daaab6,605288.0,adrianhouser,Houser,Right,Adrian Houser,NYM,5.89,4.96,65.2,100.0,91.0,97.0,0.83,5.76,4.25,9.59,0.96,1.37,0.258,0.415,0.143,0.29,0.435,99.0,95.0,96.0,82.0,96.0,92.0,71.0,104.0,95.0,96.0,100.0,96.0,91.0,103.0,101.0,0.45,0.162,0.176,0.085,0.128,-0.32,0.38,-1.06,-3.8,-2.42,93.5,84.0,92.5,83.2,79.5,0.252,0.378,0.124,0.268,0.488,0.226,0.2,0.371,0.167,0.316,0.474,0.338,0.471,0.765,0.176,,,,,,,,,,,,,,,,,,
12,2024-04-15,745840,Hit By Pitch,hit_by_pitch,False,683146,527048,Brett Baty,Martín Pérez,0,c0b1d12f-c117-4a4a-92f7-3ad7b7ae582e,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,71.0,98.0,96.0,52.0,92.0,90.0,75.0,103.0,96.0,,,,0.375,0.055,,0.101,0.215,-5.77,-0.23,,0.23,-3.51,91.4,83.4,90.9,,78.3,0.3,0.423,0.1,,,,0.375,0.625,0.036,0.338,0.588,0.275,0.364,0.409,0.306,65.0,105.0,94.0,0.254,-0.81,88.4,0.304,0.609,0.196,,,,,,,,,
13,2024-04-15,745840,Lineout,field_out,True,682626,527048,Francisco Alvarez,Martín Pérez,0,2c569e4a-aafb-4ca9-9497-bbf568cc62f5,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,71.0,98.0,96.0,52.0,92.0,90.0,75.0,103.0,96.0,,,,0.375,0.055,,0.101,0.215,-5.77,-0.23,,0.23,-3.51,91.4,83.4,90.9,,78.3,0.3,0.423,0.1,,,,0.375,0.625,0.036,0.338,0.588,0.275,0.364,0.409,0.306,65.0,105.0,94.0,0.254,-0.81,88.4,0.304,0.609,0.196,,,,,,,,,
14,2024-04-15,745840,Flyout,field_out,True,643446,527048,Jeff McNeil,Martín Pérez,0,2429b499-0cef-4463-8bc7-81afadf7fc5a,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,71.0,98.0,96.0,52.0,92.0,90.0,75.0,103.0,96.0,,,,0.375,0.055,,0.101,0.215,-5.77,-0.23,,0.23,-3.51,91.4,83.4,90.9,,78.3,0.3,0.423,0.1,,,,0.375,0.625,0.036,0.338,0.588,0.275,0.364,0.409,0.306,65.0,105.0,94.0,0.254,-0.81,88.4,0.304,0.609,0.196,,,,,,,,,
15,2024-04-15,745840,Pop Out,field_out,True,621438,527048,Tyrone Taylor,Martín Pérez,0,17611d81-d4a0-4682-9a18-4fd3e59610a9,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,71.0,98.0,96.0,52.0,92.0,90.0,75.0,103.0,96.0,,,,0.375,0.055,,0.101,0.215,-5.77,-0.23,,0.23,-3.51,91.4,83.4,90.9,,78.3,0.3,0.423,0.1,,,,0.375,0.625,0.036,0.338,0.588,0.275,0.364,0.409,0.306,65.0,105.0,94.0,0.254,-0.81,88.4,0.304,0.609,0.196,,,,,,,,,
16,2024-04-15,745840,Groundout,field_out,True,680779,605288,Henry Davis,Adrian Houser,0,ae675c28-bb08-451b-b6a6-9b8b6f28ecdf,605288.0,adrianhouser,Houser,Right,Adrian Houser,NYM,5.89,4.96,65.2,100.0,91.0,97.0,0.83,5.76,4.25,9.59,0.96,1.37,0.258,0.415,0.143,0.29,0.435,99.0,95.0,96.0,82.0,96.0,92.0,71.0,104.0,95.0,96.0,100.0,96.0,91.0,103.0,101.0,0.45,0.162,0.176,0.085,0.128,-0.32,0.38,-1.06,-3.8,-2.42,93.5,84.0,92.5,83.2,79.5,0.252,0.378,0.124,0.268,0.488,0.226,0.2,0.371,0.167,0.316,0.474,0.338,0.471,0.765,0.176,,,,,,,,,,,,,,,,,,
17,2024-04-15,745840,Walk,walk,False,665833,605288,Oneil Cruz,Adrian Houser,0,dfde9602-1391-4348-be3e-e2274c3629e3,605288.0,adrianhouser,Houser,Right,Adrian Houser,NYM,5.89,4.96,65.2,100.0,91.0,97.0,0.83,5.76,4.25,9.59,0.96,1.37,0.258,0.415,0.143,0.29,0.435,99.0,95.0,96.0,82.0,96.0,92.0,71.0,104.0,95.0,96.0,100.0,96.0,91.0,103.0,101.0,0.45,0.162,0.176,0.085,0.128,-0.32,0.38,-1.06,-3.8,-2.42,93.5,84.0,92.5,83.2,79.5,0.252,0.378,0.124,0.268,0.488,0.226,0.2,0.371,0.167,0.316,0.474,0.338,0.471,0.765,0.176,,,,,,,,,,,,,,,,,,
18,2024-04-15,745840,Single,single,False,668804,605288,Bryan Reynolds,Adrian Houser,1,83b4d716-ac5a-47cd-810e-ed4dfe53ccac,605288.0,adrianhouser,Houser,Right,Adrian Houser,NYM,5.89,4.96,65.2,100.0,91.0,97.0,0.83,5.76,4.25,9.59,0.96,1.37,0.258,0.415,0.143,0.29,0.435,99.0,95.0,96.0,82.0,96.0,92.0,71.0,104.0,95.0,96.0,100.0,96.0,91.0,103.0,101.0,0.45,0.162,0.176,0.085,0.128,-0.32,0.38,-1.06,-3.8,-2.42,93.5,84.0,92.5,83.2,79.5,0.252,0.378,0.124,0.268,0.488,0.226,0.2,0.371,0.167,0.316,0.474,0.338,0.471,0.765,0.176,,,,,,,,,,,,,,,,,,
19,2024-04-15,745840,Lineout,field_out,True,663647,605288,Ke'Bryan Hayes,Adrian Houser,1,4d38f161-342c-4ac5-bd3f-da2b1af2c322,605288.0,adrianhouser,Houser,Right,Adrian Houser,NYM,5.89,4.96,65.2,100.0,91.0,97.0,0.83,5.76,4.25,9.59,0.96,1.37,0.258,0.415,0.143,0.29,0.435,99.0,95.0,96.0,82.0,96.0,92.0,71.0,104.0,95.0,96.0,100.0,96.0,91.0,103.0,101.0,0.45,0.162,0.176,0.085,0.128,-0.32,0.38,-1.06,-3.8,-2.42,93.5,84.0,92.5,83.2,79.5,0.252,0.378,0.124,0.268,0.488,0.226,0.2,0.371,0.167,0.316,0.474,0.338,0.471,0.765,0.176,,,,,,,,,,,,,,,,,,
20,2024-04-15,745840,Flyout,field_out,True,642133,605288,Rowdy Tellez,Adrian Houser,0,bb8b13ee-0e71-4be5-a03c-205eb48df342,605288.0,adrianhouser,Houser,Right,Adrian Houser,NYM,5.89,4.96,65.2,100.0,91.0,97.0,0.83,5.76,4.25,9.59,0.96,1.37,0.258,0.415,0.143,0.29,0.435,99.0,95.0,96.0,82.0,96.0,92.0,71.0,104.0,95.0,96.0,100.0,96.0,91.0,103.0,101.0,0.45,0.162,0.176,0.085,0.128,-0.32,0.38,-1.06,-3.8,-2.42,93.5,84.0,92.5,83.2,79.5,0.252,0.378,0.124,0.268,0.488,0.226,0.2,0.371,0.167,0.316,0.474,0.338,0.471,0.765,0.176,,,,,,,,,,,,,,,,,,
21,2024-04-15,745840,Lineout,field_out,True,664056,527048,Harrison Bader,Martín Pérez,0,825a0673-a8df-48d6-8d58-50fc01779d89,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,71.0,98.0,96.0,52.0,92.0,90.0,75.0,103.0,96.0,,,,0.375,0.055,,0.101,0.215,-5.77,-0.23,,0.23,-3.51,91.4,83.4,90.9,,78.3,0.3,0.423,0.1,,,,0.375,0.625,0.036,0.338,0.588,0.275,0.364,0.409,0.306,65.0,105.0,94.0,0.254,-0.81,88.4,0.304,0.609,0.196,,,,,,,,,
22,2024-04-15,745840,Pop Out,field_out,True,607043,527048,Brandon Nimmo,Martín Pérez,0,caedc5dc-eb6f-4a7a-aed4-4341b72f5349,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,71.0,98.0,96.0,52.0,92.0,90.0,75.0,103.0,96.0,,,,0.375,0.055,,0.101,0.215,-5.77,-0.23,,0.23,-3.51,91.4,83.4,90.9,,78.3,0.3,0.423,0.1,,,,0.375,0.625,0.036,0.338,0.588,0.275,0.364,0.409,0.306,65.0,105.0,94.0,0.254,-0.81,88.4,0.304,0.609,0.196,,,,,,,,,
23,2024-04-15,745840,Double,double,False,516782,527048,Starling Marte,Martín Pérez,0,e0c43de4-b185-4e8b-8628-120d77b1c424,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,71.0,98.0,96.0,52.0,92.0,90.0,75.0,103.0,96.0,,,,0.375,0.055,,0.101,0.215,-5.77,-0.23,,0.23,-3.51,91.4,83.4,90.9,,78.3,0.3,0.423,0.1,,,,0.375,0.625,0.036,0.338,0.588,0.275,0.364,0.409,0.306,65.0,105.0,94.0,0.254,-0.81,88.4,0.304,0.609,0.196,,,,,,,,,
24,2024-04-15,745840,Groundout,field_out,True,596019,527048,Francisco Lindor,Martín Pérez,0,7460fe9d-cb12-4093-8d88-5c56065ff585,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,71.0,98.0,96.0,52.0,92.0,90.0,75.0,103.0,96.0,,,,0.375,0.055,,0.101,0.215,-5.77,-0.23,,0.23,-3.51,91.4,83.4,90.9,,78.3,0.3,0.423,0.1,,,,0.375,0.625,0.036,0.338,0.588,0.275,0.364,0.409,0.306,65.0,105.0,94.0,0.254,-0.81,88.4,0.304,0.609,0.196,,,,,,,,,
25,2024-04-15,745840,Groundout,field_out,True,457705,605288,Andrew McCutchen,Adrian Houser,0,68021a13-54ce-4dc9-9912-699deb2f0c1c,605288.0,adrianhouser,Houser,Right,Adrian Houser,NYM,5.89,4.96,65.2,100.0,91.0,97.0,0.83,5.76,4.25,9.59,0.96,1.37,0.258,0.415,0.143,0.29,0.435,99.0,95.0,96.0,82.0,96.0,92.0,71.0,104.0,95.0,96.0,100.0,96.0,91.0,103.0,101.0,0.45,0.162,0.176,0.085,0.128,-0.32,0.38,-1.06,-3.8,-2.42,93.5,84.0,92.5,83.2,79.5,0.252,0.378,0.124,0.268,0.488,0.226,0.2,0.371,0.167,0.316,0.474,0.338,0.471,0.765,0.176,,,,,,,,,,,,,,,,,,
26,2024-04-15,745840,Groundout,field_out,True,669261,605288,Jack Suwinski,Adrian Houser,0,ecd0938a-0aff-4667-9f7c-731808528e42,605288.0,adrianhouser,Houser,Right,Adrian Houser,NYM,5.89,4.96,65.2,100.0,91.0,97.0,0.83,5.76,4.25,9.59,0.96,1.37,0.258,0.415,0.143,0.29,0.435,99.0,95.0,96.0,82.0,96.0,92.0,71.0,104.0,95.0,96.0,100.0,96.0,91.0,103.0,101.0,0.45,0.162,0.176,0.085,0.128,-0.32,0.38,-1.06,-3.8,-2.42,93.5,84.0,92.5,83.2,79.5,0.252,0.378,0.124,0.268,0.488,0.226,0.2,0.371,0.167,0.316,0.474,0.338,0.471,0.765,0.176,,,,,,,,,,,,,,,,,,
27,2024-04-15,745840,Strikeout,strikeout,True,656582,605288,Connor Joe,Adrian Houser,0,60944e65-4493-4cfe-a497-170d6b5517b2,605288.0,adrianhouser,Houser,Right,Adrian Houser,NYM,5.89,4.96,65.2,100.0,91.0,97.0,0.83,5.76,4.25,9.59,0.96,1.37,0.258,0.415,0.143,0.29,0.435,99.0,95.0,96.0,82.0,96.0,92.0,71.0,104.0,95.0,96.0,100.0,96.0,91.0,103.0,101.0,0.45,0.162,0.176,0.085,0.128,-0.32,0.38,-1.06,-3.8,-2.42,93.5,84.0,92.5,83.2,79.5,0.252,0.378,0.124,0.268,0.488,0.226,0.2,0.371,0.167,0.316,0.474,0.338,0.471,0.765,0.176,,,,,,,,,,,,,,,,,,
28,2024-04-15,745840,Strikeout,strikeout,True,624413,527048,Pete Alonso,Martín Pérez,0,9bcd8fc7-bc40-45de-a795-c7b9d3ebada4,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,71.0,98.0,96.0,52.0,92.0,90.0,75.0,103.0,96.0,,,,0.375,0.055,,0.101,0.215,-5.77,-0.23,,0.23,-3.51,91.4,83.4,90.9,,78.3,0.3,0.423,0.1,,,,0.375,0.625,0.036,0.338,0.588,0.275,0.364,0.409,0.306,65.0,105.0,94.0,0.254,-0.81,88.4,0.304,0.609,0.196,,,,,,,,,
29,2024-04-15,745840,Groundout,field_out,True,683146,527048,Brett Baty,Martín Pérez,0,575334e1-26a7-47d1-a2c2-fd70b9983e0f,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,71.0,98.0,96.0,52.0,92.0,90.0,75.0,103.0,96.0,,,,0.375,0.055,,0.101,0.215,-5.77,-0.23,,0.23,-3.51,91.4,83.4,90.9,,78.3,0.3,0.423,0.1,,,,0.375,0.625,0.036,0.338,0.588,0.275,0.364,0.409,0.306,65.0,105.0,94.0,0.254,-0.81,88.4,0.304,0.609,0.196,,,,,,,,,
30,2024-04-15,745840,Walk,walk,False,682626,527048,Francisco Alvarez,Martín Pérez,0,d70ee745-4e52-4cf6-88f5-10bd925dde92,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,71.0,98.0,96.0,52.0,92.0,90.0,75.0,103.0,96.0,,,,0.375,0.055,,0.101,0.215,-5.77,-0.23,,0.23,-3.51,91.4,83.4,90.9,,78.3,0.3,0.423,0.1,,,,0.375,0.625,0.036,0.338,0.588,0.275,0.364,0.409,0.306,65.0,105.0,94.0,0.254,-0.81,88.4,0.304,0.609,0.196,,,,,,,,,
31,2024-04-15,745840,Pop Out,field_out,True,643446,527048,Jeff McNeil,Martín Pérez,0,356239ec-8534-411f-bdbb-d9de4339fa63,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,71.0,98.0,96.0,52.0,92.0,90.0,75.0,103.0,96.0,,,,0.375,0.055,,0.101,0.215,-5.77,-0.23,,0.23,-3.51,91.4,83.4,90.9,,78.3,0.3,0.423,0.1,,,,0.375,0.625,0.036,0.338,0.588,0.275,0.364,0.409,0.306,65.0,105.0,94.0,0.254,-0.81,88.4,0.304,0.609,0.196,,,,,,,,,
32,2024-04-15,745840,Walk,walk,False,669707,605288,Jared Triolo,Adrian Houser,0,f582add8-b5c4-423f-bb29-b3bb97d3105b,605288.0,adrianhouser,Houser,Right,Adrian Houser,NYM,5.89,4.96,65.2,100.0,91.0,97.0,0.83,5.76,4.25,9.59,0.96,1.37,0.258,0.415,0.143,0.29,0.435,99.0,95.0,96.0,82.0,96.0,92.0,71.0,104.0,95.0,96.0,100.0,96.0,91.0,103.0,101.0,0.45,0.162,0.176,0.085,0.128,-0.32,0.38,-1.06,-3.8,-2.42,93.5,84.0,92.5,83.2,79.5,0.252,0.378,0.124,0.268,0.488,0.226,0.2,0.371,0.167,0.316,0.474,0.338,0.471,0.765,0.176,,,,,,,,,,,,,,,,,,
33,2024-04-15,745840,Forceout,force_out,True,680779,605288,Henry Davis,Adrian Houser,1,101d53bb-df8d-4d40-8450-4b5b692bcee5,605288.0,adrianhouser,Houser,Right,Adrian Houser,NYM,5.89,4.96,65.2,100.0,91.0,97.0,0.83,5.76,4.25,9.59,0.96,1.37,0.258,0.415,0.143,0.29,0.435,99.0,95.0,96.0,82.0,96.0,92.0,71.0,104.0,95.0,96.0,100.0,96.0,91.0,103.0,101.0,0.45,0.162,0.176,0.085,0.128,-0.32,0.38,-1.06,-3.8,-2.42,93.5,84.0,92.5,83.2,79.5,0.252,0.378,0.124,0.268,0.488,0.226,0.2,0.371,0.167,0.316,0.474,0.338,0.471,0.765,0.176,,,,,,,,,,,,,,,,,,
