,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,CU%,wFA/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFS,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff
10,2024-09-24,744876,Groundout,field_out,True,687462,678394,Spencer Horwitz,Brayan Bello,0,2e6b8c20-223b-4e66-a797-c7f1ae7de3c5,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.49,4.46,162.1,99.0,101.0,102.0,0.753,8.48,3.55,8.7,1.05,1.86,0.219,0.384,0.152,0.31,0.404,,,,74.0,108.0,101.0,103.0,100.0,101.0,114.0,98.0,110.0,,,,0.403,0.048,,0.28,,0.25,,-0.24,-0.58,,95.6,,95.7,86.8,,0.12,0.16,0.218,,,,,,,0.268,0.401,0.343,0.309,0.44,0.111,88.0,99.0,97.0,0.269,0.15,87.6,0.177,0.354,0.369,,,,,,,,,,,,
11,2024-09-24,744876,Groundout,field_out,True,672386,678394,Alejandro Kirk,Brayan Bello,0,90e82e61-d120-4318-b92b-037778e7269f,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.49,4.46,162.1,99.0,101.0,102.0,0.753,8.48,3.55,8.7,1.05,1.86,0.219,0.384,0.152,0.31,0.404,,,,74.0,108.0,101.0,103.0,100.0,101.0,114.0,98.0,110.0,,,,0.403,0.048,,0.28,,0.25,,-0.24,-0.58,,95.6,,95.7,86.8,,0.12,0.16,0.218,,,,,,,0.268,0.401,0.343,0.309,0.44,0.111,88.0,99.0,97.0,0.269,0.15,87.6,0.177,0.354,0.369,,,,,,,,,,,,
12,2024-09-24,744876,Single,single,False,680718,678394,Addison Barger,Brayan Bello,0,b1709f14-9b6a-4667-9e3f-6d6231f37c1d,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.49,4.46,162.1,99.0,101.0,102.0,0.753,8.48,3.55,8.7,1.05,1.86,0.219,0.384,0.152,0.31,0.404,,,,74.0,108.0,101.0,103.0,100.0,101.0,114.0,98.0,110.0,,,,0.403,0.048,,0.28,,0.25,,-0.24,-0.58,,95.6,,95.7,86.8,,0.12,0.16,0.218,,,,,,,0.268,0.401,0.343,0.309,0.44,0.111,88.0,99.0,97.0,0.269,0.15,87.6,0.177,0.354,0.369,,,,,,,,,,,,
13,2024-09-24,744876,Groundout,field_out,True,676391,678394,Ernie Clement,Brayan Bello,0,0d733849-a683-4537-8484-129043eb74b9,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.49,4.46,162.1,99.0,101.0,102.0,0.753,8.48,3.55,8.7,1.05,1.86,0.219,0.384,0.152,0.31,0.404,,,,74.0,108.0,101.0,103.0,100.0,101.0,114.0,98.0,110.0,,,,0.403,0.048,,0.28,,0.25,,-0.24,-0.58,,95.6,,95.7,86.8,,0.12,0.16,0.218,,,,,,,0.268,0.401,0.343,0.309,0.44,0.111,88.0,99.0,97.0,0.269,0.15,87.6,0.177,0.354,0.369,,,,,,,,,,,,
14,2024-09-24,744876,Groundout,field_out,True,643376,670102,Danny Jansen,Bowden Francis,0,36042d9f-c8ed-4619-85e6-8b8621d38b84,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.3,3.44,103.2,102.0,97.0,104.0,0.8,7.99,1.91,6.42,1.48,0.74,0.247,0.498,0.171,0.341,0.465,99.0,94.0,100.0,94.0,106.0,107.0,79.0,96.0,85.0,96.0,92.0,92.0,109.0,105.0,110.0,0.029,0.513,0.184,0.092,0.182,2.21,1.44,1.45,-1.47,-1.71,92.9,83.8,90.3,81.7,73.5,0.174,0.371,0.185,0.169,0.169,0.225,0.308,0.558,0.243,0.25,0.583,0.436,0.182,0.455,0.067,,,,,,,,,,,,,,,,,,,,,
15,2024-09-24,744876,Groundout,field_out,True,678882,670102,Ceddanne Rafaela,Bowden Francis,0,9fd80233-2a91-495e-af52-7c068428503b,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.3,3.44,103.2,102.0,97.0,104.0,0.8,7.99,1.91,6.42,1.48,0.74,0.247,0.498,0.171,0.341,0.465,99.0,94.0,100.0,94.0,106.0,107.0,79.0,96.0,85.0,96.0,92.0,92.0,109.0,105.0,110.0,0.029,0.513,0.184,0.092,0.182,2.21,1.44,1.45,-1.47,-1.71,92.9,83.8,90.3,81.7,73.5,0.174,0.371,0.185,0.169,0.169,0.225,0.308,0.558,0.243,0.25,0.583,0.436,0.182,0.455,0.067,,,,,,,,,,,,,,,,,,,,,
16,2024-09-24,744876,Single,single,False,680776,670102,Jarren Duran,Bowden Francis,0,22dd9380-5e92-46b4-9007-ea04d8f1b9c9,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.3,3.44,103.2,102.0,97.0,104.0,0.8,7.99,1.91,6.42,1.48,0.74,0.247,0.498,0.171,0.341,0.465,99.0,94.0,100.0,94.0,106.0,107.0,79.0,96.0,85.0,96.0,92.0,92.0,109.0,105.0,110.0,0.029,0.513,0.184,0.092,0.182,2.21,1.44,1.45,-1.47,-1.71,92.9,83.8,90.3,81.7,73.5,0.174,0.371,0.185,0.169,0.169,0.225,0.308,0.558,0.243,0.25,0.583,0.436,0.182,0.455,0.067,,,,,,,,,,,,,,,,,,,,,
17,2024-09-24,744876,Strikeout,strikeout,True,663853,670102,Romy Gonzalez,Bowden Francis,0,cea8d6e7-0733-462a-94e5-b4f39f8f45b6,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.3,3.44,103.2,102.0,97.0,104.0,0.8,7.99,1.91,6.42,1.48,0.74,0.247,0.498,0.171,0.341,0.465,99.0,94.0,100.0,94.0,106.0,107.0,79.0,96.0,85.0,96.0,92.0,92.0,109.0,105.0,110.0,0.029,0.513,0.184,0.092,0.182,2.21,1.44,1.45,-1.47,-1.71,92.9,83.8,90.3,81.7,73.5,0.174,0.371,0.185,0.169,0.169,0.225,0.308,0.558,0.243,0.25,0.583,0.436,0.182,0.455,0.067,,,,,,,,,,,,,,,,,,,,,
18,2024-09-24,744876,Strikeout,strikeout,True,676914,678394,Davis Schneider,Brayan Bello,0,1d902ce1-8aca-492c-931f-862dbaf6a92f,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.49,4.46,162.1,99.0,101.0,102.0,0.753,8.48,3.55,8.7,1.05,1.86,0.219,0.384,0.152,0.31,0.404,,,,74.0,108.0,101.0,103.0,100.0,101.0,114.0,98.0,110.0,,,,0.403,0.048,,0.28,,0.25,,-0.24,-0.58,,95.6,,95.7,86.8,,0.12,0.16,0.218,,,,,,,0.268,0.401,0.343,0.309,0.44,0.111,88.0,99.0,97.0,0.269,0.15,87.6,0.177,0.354,0.369,,,,,,,,,,,,
19,2024-09-24,744876,Walk,walk,False,694388,678394,Joey Loperfido,Brayan Bello,0,f2b26036-5635-45b3-a253-34f3573bdcd3,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.49,4.46,162.1,99.0,101.0,102.0,0.753,8.48,3.55,8.7,1.05,1.86,0.219,0.384,0.152,0.31,0.404,,,,74.0,108.0,101.0,103.0,100.0,101.0,114.0,98.0,110.0,,,,0.403,0.048,,0.28,,0.25,,-0.24,-0.58,,95.6,,95.7,86.8,,0.12,0.16,0.218,,,,,,,0.268,0.401,0.343,0.309,0.44,0.111,88.0,99.0,97.0,0.269,0.15,87.6,0.177,0.354,0.369,,,,,,,,,,,,
20,2024-09-24,744876,Strikeout,strikeout,True,543807,678394,George Springer,Brayan Bello,1,42d83926-d718-44b9-9e00-e7a1695a4a2d,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.49,4.46,162.1,99.0,101.0,102.0,0.753,8.48,3.55,8.7,1.05,1.86,0.219,0.384,0.152,0.31,0.404,,,,74.0,108.0,101.0,103.0,100.0,101.0,114.0,98.0,110.0,,,,0.403,0.048,,0.28,,0.25,,-0.24,-0.58,,95.6,,95.7,86.8,,0.12,0.16,0.218,,,,,,,0.268,0.401,0.343,0.309,0.44,0.111,88.0,99.0,97.0,0.269,0.15,87.6,0.177,0.354,0.369,,,,,,,,,,,,
21,2024-09-24,744876,Walk,walk,False,664770,678394,Nathan Lukes,Brayan Bello,0,a40b98bd-ca62-4316-94bb-582832cc9b15,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.49,4.46,162.1,99.0,101.0,102.0,0.753,8.48,3.55,8.7,1.05,1.86,0.219,0.384,0.152,0.31,0.404,,,,74.0,108.0,101.0,103.0,100.0,101.0,114.0,98.0,110.0,,,,0.403,0.048,,0.28,,0.25,,-0.24,-0.58,,95.6,,95.7,86.8,,0.12,0.16,0.218,,,,,,,0.268,0.401,0.343,0.309,0.44,0.111,88.0,99.0,97.0,0.269,0.15,87.6,0.177,0.354,0.369,,,,,,,,,,,,
22,2024-09-24,744876,Double,double,False,665489,678394,Vladimir Guerrero Jr.,Brayan Bello,1,f0c95e9d-25bc-4631-a32c-becda12ee212,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.49,4.46,162.1,99.0,101.0,102.0,0.753,8.48,3.55,8.7,1.05,1.86,0.219,0.384,0.152,0.31,0.404,,,,74.0,108.0,101.0,103.0,100.0,101.0,114.0,98.0,110.0,,,,0.403,0.048,,0.28,,0.25,,-0.24,-0.58,,95.6,,95.7,86.8,,0.12,0.16,0.218,,,,,,,0.268,0.401,0.343,0.309,0.44,0.111,88.0,99.0,97.0,0.269,0.15,87.6,0.177,0.354,0.369,,,,,,,,,,,,
23,2024-09-24,744876,Strikeout,strikeout,True,687462,678394,Spencer Horwitz,Brayan Bello,0,364c927d-3200-4792-8345-0e490ff055c4,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.49,4.46,162.1,99.0,101.0,102.0,0.753,8.48,3.55,8.7,1.05,1.86,0.219,0.384,0.152,0.31,0.404,,,,74.0,108.0,101.0,103.0,100.0,101.0,114.0,98.0,110.0,,,,0.403,0.048,,0.28,,0.25,,-0.24,-0.58,,95.6,,95.7,86.8,,0.12,0.16,0.218,,,,,,,0.268,0.401,0.343,0.309,0.44,0.111,88.0,99.0,97.0,0.269,0.15,87.6,0.177,0.354,0.369,,,,,,,,,,,,
24,2024-09-24,744876,Walk,walk,False,671213,670102,Triston Casas,Bowden Francis,0,c1f62fa3-43cd-4828-86f9-1597ed2266c3,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.3,3.44,103.2,102.0,97.0,104.0,0.8,7.99,1.91,6.42,1.48,0.74,0.247,0.498,0.171,0.341,0.465,99.0,94.0,100.0,94.0,106.0,107.0,79.0,96.0,85.0,96.0,92.0,92.0,109.0,105.0,110.0,0.029,0.513,0.184,0.092,0.182,2.21,1.44,1.45,-1.47,-1.71,92.9,83.8,90.3,81.7,73.5,0.174,0.371,0.185,0.169,0.169,0.225,0.308,0.558,0.243,0.25,0.583,0.436,0.182,0.455,0.067,,,,,,,,,,,,,,,,,,,,,
25,2024-09-24,744876,Strikeout,strikeout,True,596115,670102,Trevor Story,Bowden Francis,0,3c5497d0-5c55-4fc0-9d56-cf2fbd4e2e84,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.3,3.44,103.2,102.0,97.0,104.0,0.8,7.99,1.91,6.42,1.48,0.74,0.247,0.498,0.171,0.341,0.465,99.0,94.0,100.0,94.0,106.0,107.0,79.0,96.0,85.0,96.0,92.0,92.0,109.0,105.0,110.0,0.029,0.513,0.184,0.092,0.182,2.21,1.44,1.45,-1.47,-1.71,92.9,83.8,90.3,81.7,73.5,0.174,0.371,0.185,0.169,0.169,0.225,0.308,0.558,0.243,0.25,0.583,0.436,0.182,0.455,0.067,,,,,,,,,,,,,,,,,,,,,
26,2024-09-24,744876,Grounded Into DP,grounded_into_double_play,True,807799,670102,Masataka Yoshida,Bowden Francis,1,3d44466f-8607-4f8c-93d4-6a82f5f94e91,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.3,3.44,103.2,102.0,97.0,104.0,0.8,7.99,1.91,6.42,1.48,0.74,0.247,0.498,0.171,0.341,0.465,99.0,94.0,100.0,94.0,106.0,107.0,79.0,96.0,85.0,96.0,92.0,92.0,109.0,105.0,110.0,0.029,0.513,0.184,0.092,0.182,2.21,1.44,1.45,-1.47,-1.71,92.9,83.8,90.3,81.7,73.5,0.174,0.371,0.185,0.169,0.169,0.225,0.308,0.558,0.243,0.25,0.583,0.436,0.182,0.455,0.067,,,,,,,,,,,,,,,,,,,,,
27,2024-09-24,744876,Flyout,field_out,True,672386,678394,Alejandro Kirk,Brayan Bello,0,9a576b22-4028-41a3-96ed-373a49843faf,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.49,4.46,162.1,99.0,101.0,102.0,0.753,8.48,3.55,8.7,1.05,1.86,0.219,0.384,0.152,0.31,0.404,,,,74.0,108.0,101.0,103.0,100.0,101.0,114.0,98.0,110.0,,,,0.403,0.048,,0.28,,0.25,,-0.24,-0.58,,95.6,,95.7,86.8,,0.12,0.16,0.218,,,,,,,0.268,0.401,0.343,0.309,0.44,0.111,88.0,99.0,97.0,0.269,0.15,87.6,0.177,0.354,0.369,,,,,,,,,,,,
28,2024-09-24,744876,Strikeout,strikeout,True,680718,678394,Addison Barger,Brayan Bello,0,e075b084-d550-4979-a76c-0941d9cfa92c,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.49,4.46,162.1,99.0,101.0,102.0,0.753,8.48,3.55,8.7,1.05,1.86,0.219,0.384,0.152,0.31,0.404,,,,74.0,108.0,101.0,103.0,100.0,101.0,114.0,98.0,110.0,,,,0.403,0.048,,0.28,,0.25,,-0.24,-0.58,,95.6,,95.7,86.8,,0.12,0.16,0.218,,,,,,,0.268,0.401,0.343,0.309,0.44,0.111,88.0,99.0,97.0,0.269,0.15,87.6,0.177,0.354,0.369,,,,,,,,,,,,
29,2024-09-24,744876,Groundout,field_out,True,676391,678394,Ernie Clement,Brayan Bello,0,291c2a25-18a7-470d-a810-0a55faa29e1d,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.49,4.46,162.1,99.0,101.0,102.0,0.753,8.48,3.55,8.7,1.05,1.86,0.219,0.384,0.152,0.31,0.404,,,,74.0,108.0,101.0,103.0,100.0,101.0,114.0,98.0,110.0,,,,0.403,0.048,,0.28,,0.25,,-0.24,-0.58,,95.6,,95.7,86.8,,0.12,0.16,0.218,,,,,,,0.268,0.401,0.343,0.309,0.44,0.111,88.0,99.0,97.0,0.269,0.15,87.6,0.177,0.354,0.369,,,,,,,,,,,,
30,2024-09-24,744876,Double,double,False,687093,670102,Vaughn Grissom,Bowden Francis,0,efe47813-a82b-4c0a-a777-995313bb91ac,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.3,3.44,103.2,102.0,97.0,104.0,0.8,7.99,1.91,6.42,1.48,0.74,0.247,0.498,0.171,0.341,0.465,99.0,94.0,100.0,94.0,106.0,107.0,79.0,96.0,85.0,96.0,92.0,92.0,109.0,105.0,110.0,0.029,0.513,0.184,0.092,0.182,2.21,1.44,1.45,-1.47,-1.71,92.9,83.8,90.3,81.7,73.5,0.174,0.371,0.185,0.169,0.169,0.225,0.308,0.558,0.243,0.25,0.583,0.436,0.182,0.455,0.067,,,,,,,,,,,,,,,,,,,,,
31,2024-09-24,744876,Pop Out,field_out,True,677800,670102,Wilyer Abreu,Bowden Francis,0,164d13f6-dd8b-4131-9eae-44c0e110cde0,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.3,3.44,103.2,102.0,97.0,104.0,0.8,7.99,1.91,6.42,1.48,0.74,0.247,0.498,0.171,0.341,0.465,99.0,94.0,100.0,94.0,106.0,107.0,79.0,96.0,85.0,96.0,92.0,92.0,109.0,105.0,110.0,0.029,0.513,0.184,0.092,0.182,2.21,1.44,1.45,-1.47,-1.71,92.9,83.8,90.3,81.7,73.5,0.174,0.371,0.185,0.169,0.169,0.225,0.308,0.558,0.243,0.25,0.583,0.436,0.182,0.455,0.067,,,,,,,,,,,,,,,,,,,,,
32,2024-09-24,744876,Groundout,field_out,True,643376,670102,Danny Jansen,Bowden Francis,0,4111e118-b67b-4f1d-af6b-615b95255741,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.3,3.44,103.2,102.0,97.0,104.0,0.8,7.99,1.91,6.42,1.48,0.74,0.247,0.498,0.171,0.341,0.465,99.0,94.0,100.0,94.0,106.0,107.0,79.0,96.0,85.0,96.0,92.0,92.0,109.0,105.0,110.0,0.029,0.513,0.184,0.092,0.182,2.21,1.44,1.45,-1.47,-1.71,92.9,83.8,90.3,81.7,73.5,0.174,0.371,0.185,0.169,0.169,0.225,0.308,0.558,0.243,0.25,0.583,0.436,0.182,0.455,0.067,,,,,,,,,,,,,,,,,,,,,
33,2024-09-24,744876,Flyout,field_out,True,678882,670102,Ceddanne Rafaela,Bowden Francis,0,46634d3c-f646-4358-a302-ccc51098b041,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.3,3.44,103.2,102.0,97.0,104.0,0.8,7.99,1.91,6.42,1.48,0.74,0.247,0.498,0.171,0.341,0.465,99.0,94.0,100.0,94.0,106.0,107.0,79.0,96.0,85.0,96.0,92.0,92.0,109.0,105.0,110.0,0.029,0.513,0.184,0.092,0.182,2.21,1.44,1.45,-1.47,-1.71,92.9,83.8,90.3,81.7,73.5,0.174,0.371,0.185,0.169,0.169,0.225,0.308,0.558,0.243,0.25,0.583,0.436,0.182,0.455,0.067,,,,,,,,,,,,,,,,,,,,,
34,2024-09-24,744876,Walk,walk,False,676914,608371,Davis Schneider,Lucas Sims,0,675eedd7-6fd4-4c9d-86b4-54994901b4e1,608371.0,lucassims,Sims,Right,Lucas Sims,- - -,4.38,4.37,49.1,93.0,132.0,104.0,0.768,8.94,5.47,7.48,1.46,0.51,0.254,0.381,0.306,0.269,0.398,91.0,99.0,101.0,113.0,91.0,94.0,,,,156.0,96.0,114.0,29.0,81.0,72.0,,0.314,0.002,0.458,0.071,-2.47,9.88,,0.49,-0.67,94.2,88.3,,84.1,79.8,0.281,0.561,0.216,,,,0.375,0.5,0.294,0.0,0.0,0.417,,,,,,,,,,,,,120.0,89.0,94.0,0.155,2.62,90.9,0.215,0.38,0.268,0.167,0.267,0.27
