,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,KC%,wFA/C,wFS/C,wSI/C,wSL/C,wKC/C,vFA,vFS,vSI,vSL,vKC,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CH%,wFC/C,wCH/C,vFC,vCH,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,ST_ba,ST_slg,ST_whiff
10,2024-07-28,746195,Forceout,force_out,True,668832,667755,Kyle McCann,José Soriano,1,c5e6ec09-6b2e-4b0a-ab2c-4d2018f03bba,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.42,4.11,113.0,95.0,100.0,99.0,0.779,7.73,3.58,7.25,0.64,2.69,0.212,0.399,0.171,0.291,0.404,96.0,92.0,86.0,95.0,95.0,96.0,118.0,92.0,99.0,98.0,96.0,108.0,121.0,100.0,112.0,0.464,0.146,0.081,0.055,0.254,-2.02,0.82,2.27,0.03,-0.41,98.8,92.7,97.7,91.5,86.4,0.214,0.26,0.164,0.226,0.376,0.396,0.356,0.622,0.103,0.15,0.3,0.329,0.143,0.214,0.463,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-07-28,746195,Strikeout,strikeout,True,607680,674370,Kevin Pillar,Osvaldo Bido,0,3ff9fd80-d8ae-438b-993c-aed490d0ce21,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,OAK,3.21,2.6,56.0,96.0,102.0,95.0,0.761,9.0,3.86,5.79,0.32,0.61,0.234,0.397,0.255,0.241,0.42,101.0,91.0,88.0,103.0,86.0,84.0,131.0,104.0,111.0,,,,,,,0.098,0.396,,0.222,,0.13,,-0.8,1.87,,94.7,,94.8,85.7,,0.316,0.474,0.15,,,,0.206,0.27,0.272,,,,0.196,0.321,0.271,77.0,102.0,103.0,94.0,97.0,93.0,0.138,0.146,3.95,1.5,86.9,88.8,0.069,0.103,0.21,0.138,0.172,0.373,,,,,,,,,
12,2024-07-28,746195,Single,single,False,681351,674370,Logan O'Hoppe,Osvaldo Bido,0,64b6631c-2a05-4814-b5d7-b02a633fc602,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,OAK,3.21,2.6,56.0,96.0,102.0,95.0,0.761,9.0,3.86,5.79,0.32,0.61,0.234,0.397,0.255,0.241,0.42,101.0,91.0,88.0,103.0,86.0,84.0,131.0,104.0,111.0,,,,,,,0.098,0.396,,0.222,,0.13,,-0.8,1.87,,94.7,,94.8,85.7,,0.316,0.474,0.15,,,,0.206,0.27,0.272,,,,0.196,0.321,0.271,77.0,102.0,103.0,94.0,97.0,93.0,0.138,0.146,3.95,1.5,86.9,88.8,0.069,0.103,0.21,0.138,0.172,0.373,,,,,,,,,
13,2024-07-28,746195,Strikeout Double Play,strikeout_double_play,True,592273,674370,Brandon Drury,Osvaldo Bido,1,be9ee3ef-9e0e-4466-946e-afe72d9f20e1,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,OAK,3.21,2.6,56.0,96.0,102.0,95.0,0.761,9.0,3.86,5.79,0.32,0.61,0.234,0.397,0.255,0.241,0.42,101.0,91.0,88.0,103.0,86.0,84.0,131.0,104.0,111.0,,,,,,,0.098,0.396,,0.222,,0.13,,-0.8,1.87,,94.7,,94.8,85.7,,0.316,0.474,0.15,,,,0.206,0.27,0.272,,,,0.196,0.321,0.271,77.0,102.0,103.0,94.0,97.0,93.0,0.138,0.146,3.95,1.5,86.9,88.8,0.069,0.103,0.21,0.138,0.172,0.373,,,,,,,,,
14,2024-07-28,746195,Double,double,False,663527,667755,Tyler Nevin,José Soriano,0,5fc5bd21-991c-4867-8d6a-d529847ef082,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.42,4.11,113.0,95.0,100.0,99.0,0.779,7.73,3.58,7.25,0.64,2.69,0.212,0.399,0.171,0.291,0.404,96.0,92.0,86.0,95.0,95.0,96.0,118.0,92.0,99.0,98.0,96.0,108.0,121.0,100.0,112.0,0.464,0.146,0.081,0.055,0.254,-2.02,0.82,2.27,0.03,-0.41,98.8,92.7,97.7,91.5,86.4,0.214,0.26,0.164,0.226,0.376,0.396,0.356,0.622,0.103,0.15,0.3,0.329,0.143,0.214,0.463,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-07-28,746195,Strikeout,strikeout,True,680474,667755,Max Schuemann,José Soriano,0,9e5cf15c-37e3-4e6d-b311-5b9685e1401f,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.42,4.11,113.0,95.0,100.0,99.0,0.779,7.73,3.58,7.25,0.64,2.69,0.212,0.399,0.171,0.291,0.404,96.0,92.0,86.0,95.0,95.0,96.0,118.0,92.0,99.0,98.0,96.0,108.0,121.0,100.0,112.0,0.464,0.146,0.081,0.055,0.254,-2.02,0.82,2.27,0.03,-0.41,98.8,92.7,97.7,91.5,86.4,0.214,0.26,0.164,0.226,0.376,0.396,0.356,0.622,0.103,0.15,0.3,0.329,0.143,0.214,0.463,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-07-28,746195,Single,single,False,671732,667755,Lawrence Butler,José Soriano,1,3eccbccb-cada-451a-b925-a73cf60286f1,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.42,4.11,113.0,95.0,100.0,99.0,0.779,7.73,3.58,7.25,0.64,2.69,0.212,0.399,0.171,0.291,0.404,96.0,92.0,86.0,95.0,95.0,96.0,118.0,92.0,99.0,98.0,96.0,108.0,121.0,100.0,112.0,0.464,0.146,0.081,0.055,0.254,-2.02,0.82,2.27,0.03,-0.41,98.8,92.7,97.7,91.5,86.4,0.214,0.26,0.164,0.226,0.376,0.396,0.356,0.622,0.103,0.15,0.3,0.329,0.143,0.214,0.463,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-07-28,746195,Fielders Choice,fielders_choice,False,609280,667755,Miguel Andujar,José Soriano,1,2231f07f-aa94-4f7d-95b7-da1f42f24aec,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.42,4.11,113.0,95.0,100.0,99.0,0.779,7.73,3.58,7.25,0.64,2.69,0.212,0.399,0.171,0.291,0.404,96.0,92.0,86.0,95.0,95.0,96.0,118.0,92.0,99.0,98.0,96.0,108.0,121.0,100.0,112.0,0.464,0.146,0.081,0.055,0.254,-2.02,0.82,2.27,0.03,-0.41,98.8,92.7,97.7,91.5,86.4,0.214,0.26,0.164,0.226,0.376,0.396,0.356,0.622,0.103,0.15,0.3,0.329,0.143,0.214,0.463,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-07-28,746195,Walk,walk,False,668709,667755,JJ Bleday,José Soriano,1,6ba3ec08-c9db-428a-a9a1-7513ff367b8c,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.42,4.11,113.0,95.0,100.0,99.0,0.779,7.73,3.58,7.25,0.64,2.69,0.212,0.399,0.171,0.291,0.404,96.0,92.0,86.0,95.0,95.0,96.0,118.0,92.0,99.0,98.0,96.0,108.0,121.0,100.0,112.0,0.464,0.146,0.081,0.055,0.254,-2.02,0.82,2.27,0.03,-0.41,98.8,92.7,97.7,91.5,86.4,0.214,0.26,0.164,0.226,0.376,0.396,0.356,0.622,0.103,0.15,0.3,0.329,0.143,0.214,0.463,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-07-28,746195,Double,double,False,667670,667755,Brent Rooker,José Soriano,1,e9bb8a70-2af3-4cc5-88ba-802cb34ae988,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.42,4.11,113.0,95.0,100.0,99.0,0.779,7.73,3.58,7.25,0.64,2.69,0.212,0.399,0.171,0.291,0.404,96.0,92.0,86.0,95.0,95.0,96.0,118.0,92.0,99.0,98.0,96.0,108.0,121.0,100.0,112.0,0.464,0.146,0.081,0.055,0.254,-2.02,0.82,2.27,0.03,-0.41,98.8,92.7,97.7,91.5,86.4,0.214,0.26,0.164,0.226,0.376,0.396,0.356,0.622,0.103,0.15,0.3,0.329,0.143,0.214,0.463,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-07-28,746195,Strikeout,strikeout,True,664913,667755,Seth Brown,José Soriano,0,3024873c-2449-43fc-a671-c8a67f27c6ab,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.42,4.11,113.0,95.0,100.0,99.0,0.779,7.73,3.58,7.25,0.64,2.69,0.212,0.399,0.171,0.291,0.404,96.0,92.0,86.0,95.0,95.0,96.0,118.0,92.0,99.0,98.0,96.0,108.0,121.0,100.0,112.0,0.464,0.146,0.081,0.055,0.254,-2.02,0.82,2.27,0.03,-0.41,98.8,92.7,97.7,91.5,86.4,0.214,0.26,0.164,0.226,0.376,0.396,0.356,0.622,0.103,0.15,0.3,0.329,0.143,0.214,0.463,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-07-28,746195,Single,single,False,647351,667755,Abraham Toro,José Soriano,1,a162b1e3-e241-43c6-b209-0c627f2d86d6,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.42,4.11,113.0,95.0,100.0,99.0,0.779,7.73,3.58,7.25,0.64,2.69,0.212,0.399,0.171,0.291,0.404,96.0,92.0,86.0,95.0,95.0,96.0,118.0,92.0,99.0,98.0,96.0,108.0,121.0,100.0,112.0,0.464,0.146,0.081,0.055,0.254,-2.02,0.82,2.27,0.03,-0.41,98.8,92.7,97.7,91.5,86.4,0.214,0.26,0.164,0.226,0.376,0.396,0.356,0.622,0.103,0.15,0.3,0.329,0.143,0.214,0.463,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-07-28,746195,Double,double,False,668832,665896,Kyle McCann,José Marte,1,5029ded5-45f3-4f23-b2c5-103f39c12d13,665896.0,josemarte,"Marte, J",Right,José Marte,LAA,2.33,4.14,19.1,94.0,97.0,92.0,0.748,6.52,4.66,6.52,0.47,2.07,0.273,0.382,0.145,0.291,0.421,97.0,92.0,88.0,105.0,89.0,91.0,131.0,110.0,116.0,,,,,,,0.283,0.241,,0.386,,-0.35,,1.52,1.51,,96.6,,96.3,85.2,,0.105,0.158,0.139,,,,0.308,0.615,0.233,,,,0.12,0.12,0.442,58.0,94.0,83.0,,,,,0.09,,-2.95,,92.6,,,,0.455,0.636,0.222,,,,,,,,,
23,2024-07-28,746195,Strikeout,strikeout,True,663527,665896,Tyler Nevin,José Marte,0,bc9f8d6a-0437-4be0-aec3-9e2d45c98cc4,665896.0,josemarte,"Marte, J",Right,José Marte,LAA,2.33,4.14,19.1,94.0,97.0,92.0,0.748,6.52,4.66,6.52,0.47,2.07,0.273,0.382,0.145,0.291,0.421,97.0,92.0,88.0,105.0,89.0,91.0,131.0,110.0,116.0,,,,,,,0.283,0.241,,0.386,,-0.35,,1.52,1.51,,96.6,,96.3,85.2,,0.105,0.158,0.139,,,,0.308,0.615,0.233,,,,0.12,0.12,0.442,58.0,94.0,83.0,,,,,0.09,,-2.95,,92.6,,,,0.455,0.636,0.222,,,,,,,,,
24,2024-07-28,746195,Single,single,False,687263,674370,Zach Neto,Osvaldo Bido,0,23ca551e-671e-4247-9340-4186abf7a0f4,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,OAK,3.21,2.6,56.0,96.0,102.0,95.0,0.761,9.0,3.86,5.79,0.32,0.61,0.234,0.397,0.255,0.241,0.42,101.0,91.0,88.0,103.0,86.0,84.0,131.0,104.0,111.0,,,,,,,0.098,0.396,,0.222,,0.13,,-0.8,1.87,,94.7,,94.8,85.7,,0.316,0.474,0.15,,,,0.206,0.27,0.272,,,,0.196,0.321,0.271,77.0,102.0,103.0,94.0,97.0,93.0,0.138,0.146,3.95,1.5,86.9,88.8,0.069,0.103,0.21,0.138,0.172,0.373,,,,,,,,,
25,2024-07-28,746195,Hit By Pitch,hit_by_pitch,False,666176,674370,Jo Adell,Osvaldo Bido,1,c0a79fa7-6645-425b-a1e2-fedbfac28b64,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,OAK,3.21,2.6,56.0,96.0,102.0,95.0,0.761,9.0,3.86,5.79,0.32,0.61,0.234,0.397,0.255,0.241,0.42,101.0,91.0,88.0,103.0,86.0,84.0,131.0,104.0,111.0,,,,,,,0.098,0.396,,0.222,,0.13,,-0.8,1.87,,94.7,,94.8,85.7,,0.316,0.474,0.15,,,,0.206,0.27,0.272,,,,0.196,0.321,0.271,77.0,102.0,103.0,94.0,97.0,93.0,0.138,0.146,3.95,1.5,86.9,88.8,0.069,0.103,0.21,0.138,0.172,0.373,,,,,,,,,
26,2024-07-28,746195,Walk,walk,False,694384,674370,Nolan Schanuel,Osvaldo Bido,1,4aa52583-7947-4e4f-b764-79476c21cc1f,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,OAK,3.21,2.6,56.0,96.0,102.0,95.0,0.761,9.0,3.86,5.79,0.32,0.61,0.234,0.397,0.255,0.241,0.42,101.0,91.0,88.0,103.0,86.0,84.0,131.0,104.0,111.0,,,,,,,0.098,0.396,,0.222,,0.13,,-0.8,1.87,,94.7,,94.8,85.7,,0.316,0.474,0.15,,,,0.206,0.27,0.272,,,,0.196,0.321,0.271,77.0,102.0,103.0,94.0,97.0,93.0,0.138,0.146,3.95,1.5,86.9,88.8,0.069,0.103,0.21,0.138,0.172,0.373,,,,,,,,,
27,2024-07-28,746195,Groundout,field_out,True,650859,674370,Luis Rengifo,Osvaldo Bido,1,8b53f4d8-fcfd-4470-80e5-af0280fd2d6c,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,OAK,3.21,2.6,56.0,96.0,102.0,95.0,0.761,9.0,3.86,5.79,0.32,0.61,0.234,0.397,0.255,0.241,0.42,101.0,91.0,88.0,103.0,86.0,84.0,131.0,104.0,111.0,,,,,,,0.098,0.396,,0.222,,0.13,,-0.8,1.87,,94.7,,94.8,85.7,,0.316,0.474,0.15,,,,0.206,0.27,0.272,,,,0.196,0.321,0.271,77.0,102.0,103.0,94.0,97.0,93.0,0.138,0.146,3.95,1.5,86.9,88.8,0.069,0.103,0.21,0.138,0.172,0.373,,,,,,,,,
28,2024-07-28,746195,Strikeout,strikeout,True,621493,674370,Taylor Ward,Osvaldo Bido,0,1352375d-ce6e-4fdd-9158-1ce050868482,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,OAK,3.21,2.6,56.0,96.0,102.0,95.0,0.761,9.0,3.86,5.79,0.32,0.61,0.234,0.397,0.255,0.241,0.42,101.0,91.0,88.0,103.0,86.0,84.0,131.0,104.0,111.0,,,,,,,0.098,0.396,,0.222,,0.13,,-0.8,1.87,,94.7,,94.8,85.7,,0.316,0.474,0.15,,,,0.206,0.27,0.272,,,,0.196,0.321,0.271,77.0,102.0,103.0,94.0,97.0,93.0,0.138,0.146,3.95,1.5,86.9,88.8,0.069,0.103,0.21,0.138,0.172,0.373,,,,,,,,,
29,2024-07-28,746195,Single,single,False,641432,674370,Willie Calhoun,Osvaldo Bido,1,4029ff8a-012f-4061-b677-01a7c041e108,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,OAK,3.21,2.6,56.0,96.0,102.0,95.0,0.761,9.0,3.86,5.79,0.32,0.61,0.234,0.397,0.255,0.241,0.42,101.0,91.0,88.0,103.0,86.0,84.0,131.0,104.0,111.0,,,,,,,0.098,0.396,,0.222,,0.13,,-0.8,1.87,,94.7,,94.8,85.7,,0.316,0.474,0.15,,,,0.206,0.27,0.272,,,,0.196,0.321,0.271,77.0,102.0,103.0,94.0,97.0,93.0,0.138,0.146,3.95,1.5,86.9,88.8,0.069,0.103,0.21,0.138,0.172,0.373,,,,,,,,,
30,2024-07-28,746195,Single,single,False,607680,674370,Kevin Pillar,Osvaldo Bido,1,93fd2e86-4d51-44ee-900f-b0b12f823712,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,OAK,3.21,2.6,56.0,96.0,102.0,95.0,0.761,9.0,3.86,5.79,0.32,0.61,0.234,0.397,0.255,0.241,0.42,101.0,91.0,88.0,103.0,86.0,84.0,131.0,104.0,111.0,,,,,,,0.098,0.396,,0.222,,0.13,,-0.8,1.87,,94.7,,94.8,85.7,,0.316,0.474,0.15,,,,0.206,0.27,0.272,,,,0.196,0.321,0.271,77.0,102.0,103.0,94.0,97.0,93.0,0.138,0.146,3.95,1.5,86.9,88.8,0.069,0.103,0.21,0.138,0.172,0.373,,,,,,,,,
31,2024-07-28,746195,Strikeout,strikeout,True,681351,674370,Logan O'Hoppe,Osvaldo Bido,0,ca66aed3-2006-45d8-bcc8-b91c68957283,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,OAK,3.21,2.6,56.0,96.0,102.0,95.0,0.761,9.0,3.86,5.79,0.32,0.61,0.234,0.397,0.255,0.241,0.42,101.0,91.0,88.0,103.0,86.0,84.0,131.0,104.0,111.0,,,,,,,0.098,0.396,,0.222,,0.13,,-0.8,1.87,,94.7,,94.8,85.7,,0.316,0.474,0.15,,,,0.206,0.27,0.272,,,,0.196,0.321,0.271,77.0,102.0,103.0,94.0,97.0,93.0,0.138,0.146,3.95,1.5,86.9,88.8,0.069,0.103,0.21,0.138,0.172,0.373,,,,,,,,,
32,2024-07-28,746195,Walk,walk,False,680474,665896,Max Schuemann,José Marte,0,8c12efe5-f057-409f-a624-5156e83889ee,665896.0,josemarte,"Marte, J",Right,José Marte,LAA,2.33,4.14,19.1,94.0,97.0,92.0,0.748,6.52,4.66,6.52,0.47,2.07,0.273,0.382,0.145,0.291,0.421,97.0,92.0,88.0,105.0,89.0,91.0,131.0,110.0,116.0,,,,,,,0.283,0.241,,0.386,,-0.35,,1.52,1.51,,96.6,,96.3,85.2,,0.105,0.158,0.139,,,,0.308,0.615,0.233,,,,0.12,0.12,0.442,58.0,94.0,83.0,,,,,0.09,,-2.95,,92.6,,,,0.455,0.636,0.222,,,,,,,,,
