,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,KC%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wKC/C,vFA,vFC,vFS,vSI,vSL,vKC,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCH,vCU
10,2024-06-07,746302,Groundout,field_out,True,672580,682243,Maikel Garcia,Bryce Miller,0,a67e72c1-ed36-463d-b919-ed6828f62bb6,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,0.197,0.349,0.276,,,,0.333,0.593,0.118,0.245,0.362,0.094,0.0,0.0,0.25,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,122.0,103.0,106.0,99.0,100.0,98.0,120.0,95.0,99.0,66.0,82.0,91.0,92.0,78.0,84.0,88.0,107.0,108.0,0.189,0.439,0.015,0.174,0.169,0.014,1.42,-3.96,0.84,1.27,-1.33,4.17,95.1,92.3,83.8,94.6,83.8,85.5,0.181,0.266,0.256,0.5,0.75,0.1,,,,,,,,,,,,
11,2024-06-07,746302,Single,single,False,677951,682243,Bobby Witt Jr.,Bryce Miller,0,d583f02a-2b24-4319-9a8a-0d74af2d814e,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,0.197,0.349,0.276,,,,0.333,0.593,0.118,0.245,0.362,0.094,0.0,0.0,0.25,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,122.0,103.0,106.0,99.0,100.0,98.0,120.0,95.0,99.0,66.0,82.0,91.0,92.0,78.0,84.0,88.0,107.0,108.0,0.189,0.439,0.015,0.174,0.169,0.014,1.42,-3.96,0.84,1.27,-1.33,4.17,95.1,92.3,83.8,94.6,83.8,85.5,0.181,0.266,0.256,0.5,0.75,0.1,,,,,,,,,,,,
12,2024-06-07,746302,Flyout,field_out,True,686469,682243,Vinnie Pasquantino,Bryce Miller,0,f5b6c1c0-3e14-4a58-83e8-5aee1443cd33,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,0.197,0.349,0.276,,,,0.333,0.593,0.118,0.245,0.362,0.094,0.0,0.0,0.25,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,122.0,103.0,106.0,99.0,100.0,98.0,120.0,95.0,99.0,66.0,82.0,91.0,92.0,78.0,84.0,88.0,107.0,108.0,0.189,0.439,0.015,0.174,0.169,0.014,1.42,-3.96,0.84,1.27,-1.33,4.17,95.1,92.3,83.8,94.6,83.8,85.5,0.181,0.266,0.256,0.5,0.75,0.1,,,,,,,,,,,,
13,2024-06-07,746302,Strikeout,strikeout,True,521692,682243,Salvador Perez,Bryce Miller,0,2028bf13-ac9a-4528-8fc7-9d8df8cb9ce3,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,0.197,0.349,0.276,,,,0.333,0.593,0.118,0.245,0.362,0.094,0.0,0.0,0.25,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,122.0,103.0,106.0,99.0,100.0,98.0,120.0,95.0,99.0,66.0,82.0,91.0,92.0,78.0,84.0,88.0,107.0,108.0,0.189,0.439,0.015,0.174,0.169,0.014,1.42,-3.96,0.84,1.27,-1.33,4.17,95.1,92.3,83.8,94.6,83.8,85.5,0.181,0.266,0.256,0.5,0.75,0.1,,,,,,,,,,,,
14,2024-06-07,746302,Groundout,field_out,True,664238,663738,Dylan Moore,Daniel Lynch IV,0,ca80f7b5-e1b2-4466-a32a-adb57646c667,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.209,0.535,0.082,0.381,0.524,0.256,0.077,0.308,0.433,0.2,0.2,0.0,0.333,0.667,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-06-07,746302,Walk,walk,False,677594,663738,Julio Rodríguez,Daniel Lynch IV,0,fecfeb6d-f997-49ad-a9b6-09c9872248ca,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.209,0.535,0.082,0.381,0.524,0.256,0.077,0.308,0.433,0.2,0.2,0.0,0.333,0.667,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-06-07,746302,Strikeout,strikeout,True,664034,663738,Ty France,Daniel Lynch IV,0,d1c7fbb4-d4be-4206-b3ac-8282a07cfb0d,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.209,0.535,0.082,0.381,0.524,0.256,0.077,0.308,0.433,0.2,0.2,0.0,0.333,0.667,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-06-07,746302,Walk,walk,False,663728,663738,Cal Raleigh,Daniel Lynch IV,1,78725b5e-8121-45f0-b98e-8b184948be1e,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.209,0.535,0.082,0.381,0.524,0.256,0.077,0.308,0.433,0.2,0.2,0.0,0.333,0.667,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-06-07,746302,Groundout,field_out,True,641598,663738,Mitch Garver,Daniel Lynch IV,0,0c77fefe-0081-4eba-a8fd-1bfa8d0d587f,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.209,0.535,0.082,0.381,0.524,0.256,0.077,0.308,0.433,0.2,0.2,0.0,0.333,0.667,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-06-07,746302,Pop Out,field_out,True,676369,682243,Nelson Velázquez,Bryce Miller,0,2dd25082-416c-4b15-861d-b8859e800834,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,0.197,0.349,0.276,,,,0.333,0.593,0.118,0.245,0.362,0.094,0.0,0.0,0.25,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,122.0,103.0,106.0,99.0,100.0,98.0,120.0,95.0,99.0,66.0,82.0,91.0,92.0,78.0,84.0,88.0,107.0,108.0,0.189,0.439,0.015,0.174,0.169,0.014,1.42,-3.96,0.84,1.27,-1.33,4.17,95.1,92.3,83.8,94.6,83.8,85.5,0.181,0.266,0.256,0.5,0.75,0.1,,,,,,,,,,,,
20,2024-06-07,746302,Groundout,field_out,True,669004,682243,MJ Melendez,Bryce Miller,0,8d757fed-81b3-4c2d-b9cb-d6f0b6bc2217,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,0.197,0.349,0.276,,,,0.333,0.593,0.118,0.245,0.362,0.094,0.0,0.0,0.25,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,122.0,103.0,106.0,99.0,100.0,98.0,120.0,95.0,99.0,66.0,82.0,91.0,92.0,78.0,84.0,88.0,107.0,108.0,0.189,0.439,0.015,0.174,0.169,0.014,1.42,-3.96,0.84,1.27,-1.33,4.17,95.1,92.3,83.8,94.6,83.8,85.5,0.181,0.266,0.256,0.5,0.75,0.1,,,,,,,,,,,,
21,2024-06-07,746302,Groundout,field_out,True,592669,682243,Hunter Renfroe,Bryce Miller,0,7663f0c3-6efb-4cb7-9969-9abf22b627a0,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,0.197,0.349,0.276,,,,0.333,0.593,0.118,0.245,0.362,0.094,0.0,0.0,0.25,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,122.0,103.0,106.0,99.0,100.0,98.0,120.0,95.0,99.0,66.0,82.0,91.0,92.0,78.0,84.0,88.0,107.0,108.0,0.189,0.439,0.015,0.174,0.169,0.014,1.42,-3.96,0.84,1.27,-1.33,4.17,95.1,92.3,83.8,94.6,83.8,85.5,0.181,0.266,0.256,0.5,0.75,0.1,,,,,,,,,,,,
22,2024-06-07,746302,Groundout,field_out,True,571745,663738,Mitch Haniger,Daniel Lynch IV,0,610410f3-3b58-4686-92cf-01d5237a57cc,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.209,0.535,0.082,0.381,0.524,0.256,0.077,0.308,0.433,0.2,0.2,0.0,0.333,0.667,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-06-07,746302,Strikeout,strikeout,True,645302,663738,Victor Robles,Daniel Lynch IV,0,31b1a68f-7316-4c88-a2f4-8dbb6f956090,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.209,0.535,0.082,0.381,0.524,0.256,0.077,0.308,0.433,0.2,0.2,0.0,0.333,0.667,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-06-07,746302,Strikeout,strikeout,True,669208,663738,Ryan Bliss,Daniel Lynch IV,0,c8535078-96e2-470a-992b-2217c7c4c96f,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.209,0.535,0.082,0.381,0.524,0.256,0.077,0.308,0.433,0.2,0.2,0.0,0.333,0.667,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-06-07,746302,Single,single,False,624428,682243,Adam Frazier,Bryce Miller,0,794756ee-ed23-4920-8bc5-85571af7098a,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,0.197,0.349,0.276,,,,0.333,0.593,0.118,0.245,0.362,0.094,0.0,0.0,0.25,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,122.0,103.0,106.0,99.0,100.0,98.0,120.0,95.0,99.0,66.0,82.0,91.0,92.0,78.0,84.0,88.0,107.0,108.0,0.189,0.439,0.015,0.174,0.169,0.014,1.42,-3.96,0.84,1.27,-1.33,4.17,95.1,92.3,83.8,94.6,83.8,85.5,0.181,0.266,0.256,0.5,0.75,0.1,,,,,,,,,,,,
26,2024-06-07,746302,Forceout,force_out,True,664728,682243,Kyle Isbel,Bryce Miller,1,6a48e77a-f368-4dfe-842c-39d392b8d9e3,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,0.197,0.349,0.276,,,,0.333,0.593,0.118,0.245,0.362,0.094,0.0,0.0,0.25,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,122.0,103.0,106.0,99.0,100.0,98.0,120.0,95.0,99.0,66.0,82.0,91.0,92.0,78.0,84.0,88.0,107.0,108.0,0.189,0.439,0.015,0.174,0.169,0.014,1.42,-3.96,0.84,1.27,-1.33,4.17,95.1,92.3,83.8,94.6,83.8,85.5,0.181,0.266,0.256,0.5,0.75,0.1,,,,,,,,,,,,
27,2024-06-07,746302,Grounded Into DP,grounded_into_double_play,True,672580,682243,Maikel Garcia,Bryce Miller,1,520b1a41-9966-4a01-98a5-31cde54eac56,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,0.197,0.349,0.276,,,,0.333,0.593,0.118,0.245,0.362,0.094,0.0,0.0,0.25,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,122.0,103.0,106.0,99.0,100.0,98.0,120.0,95.0,99.0,66.0,82.0,91.0,92.0,78.0,84.0,88.0,107.0,108.0,0.189,0.439,0.015,0.174,0.169,0.014,1.42,-3.96,0.84,1.27,-1.33,4.17,95.1,92.3,83.8,94.6,83.8,85.5,0.181,0.266,0.256,0.5,0.75,0.1,,,,,,,,,,,,
28,2024-06-07,746302,Single,single,False,641487,663738,J.P. Crawford,Daniel Lynch IV,0,85d9aa80-501c-4036-b409-06a150b86ee2,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.209,0.535,0.082,0.381,0.524,0.256,0.077,0.308,0.433,0.2,0.2,0.0,0.333,0.667,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-06-07,746302,Pop Out,field_out,True,664238,663738,Dylan Moore,Daniel Lynch IV,0,11c388ac-b402-418d-a4ff-53d96a20cd50,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.209,0.535,0.082,0.381,0.524,0.256,0.077,0.308,0.433,0.2,0.2,0.0,0.333,0.667,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-06-07,746302,Walk,walk,False,677594,663738,Julio Rodríguez,Daniel Lynch IV,1,74950920-8dbb-4dc6-be04-891f2d47104a,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.209,0.535,0.082,0.381,0.524,0.256,0.077,0.308,0.433,0.2,0.2,0.0,0.333,0.667,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-06-07,746302,Double,double,False,664034,663738,Ty France,Daniel Lynch IV,1,d3f45cc0-1061-41e3-8d64-28756ba9111d,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.209,0.535,0.082,0.381,0.524,0.256,0.077,0.308,0.433,0.2,0.2,0.0,0.333,0.667,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-06-07,746302,Strikeout,strikeout,True,663728,663738,Cal Raleigh,Daniel Lynch IV,0,b43d1aaf-92b9-420b-b28e-6edd166cba9e,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.209,0.535,0.082,0.381,0.524,0.256,0.077,0.308,0.433,0.2,0.2,0.0,0.333,0.667,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-06-07,746302,Flyout,field_out,True,641598,663738,Mitch Garver,Daniel Lynch IV,0,a713f9fb-0a37-4cc9-9e12-3d84f7dc6be3,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.209,0.535,0.082,0.381,0.524,0.256,0.077,0.308,0.433,0.2,0.2,0.0,0.333,0.667,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-06-07,746302,Single,single,False,677951,682243,Bobby Witt Jr.,Bryce Miller,0,b8a8cd8a-8404-470f-bbd5-defba4d88328,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,0.197,0.349,0.276,,,,0.333,0.593,0.118,0.245,0.362,0.094,0.0,0.0,0.25,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,122.0,103.0,106.0,99.0,100.0,98.0,120.0,95.0,99.0,66.0,82.0,91.0,92.0,78.0,84.0,88.0,107.0,108.0,0.189,0.439,0.015,0.174,0.169,0.014,1.42,-3.96,0.84,1.27,-1.33,4.17,95.1,92.3,83.8,94.6,83.8,85.5,0.181,0.266,0.256,0.5,0.75,0.1,,,,,,,,,,,,
35,2024-06-07,746302,Walk,walk,False,686469,682243,Vinnie Pasquantino,Bryce Miller,1,e7f8029a-ca36-418f-bf84-a527c8e862eb,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,0.197,0.349,0.276,,,,0.333,0.593,0.118,0.245,0.362,0.094,0.0,0.0,0.25,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,122.0,103.0,106.0,99.0,100.0,98.0,120.0,95.0,99.0,66.0,82.0,91.0,92.0,78.0,84.0,88.0,107.0,108.0,0.189,0.439,0.015,0.174,0.169,0.014,1.42,-3.96,0.84,1.27,-1.33,4.17,95.1,92.3,83.8,94.6,83.8,85.5,0.181,0.266,0.256,0.5,0.75,0.1,,,,,,,,,,,,
36,2024-06-07,746302,Groundout,field_out,True,521692,682243,Salvador Perez,Bryce Miller,1,3b31c207-0555-48b1-82a4-0e1edba1ca86,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,0.197,0.349,0.276,,,,0.333,0.593,0.118,0.245,0.362,0.094,0.0,0.0,0.25,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,122.0,103.0,106.0,99.0,100.0,98.0,120.0,95.0,99.0,66.0,82.0,91.0,92.0,78.0,84.0,88.0,107.0,108.0,0.189,0.439,0.015,0.174,0.169,0.014,1.42,-3.96,0.84,1.27,-1.33,4.17,95.1,92.3,83.8,94.6,83.8,85.5,0.181,0.266,0.256,0.5,0.75,0.1,,,,,,,,,,,,
37,2024-06-07,746302,Single,single,False,676369,682243,Nelson Velázquez,Bryce Miller,1,aa4b376a-dd9e-470a-a836-4f3f55f4a002,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,0.197,0.349,0.276,,,,0.333,0.593,0.118,0.245,0.362,0.094,0.0,0.0,0.25,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,122.0,103.0,106.0,99.0,100.0,98.0,120.0,95.0,99.0,66.0,82.0,91.0,92.0,78.0,84.0,88.0,107.0,108.0,0.189,0.439,0.015,0.174,0.169,0.014,1.42,-3.96,0.84,1.27,-1.33,4.17,95.1,92.3,83.8,94.6,83.8,85.5,0.181,0.266,0.256,0.5,0.75,0.1,,,,,,,,,,,,
38,2024-06-07,746302,Home Run,home_run,False,669004,682243,MJ Melendez,Bryce Miller,1,180c189d-5e74-4858-b1ea-342212983acf,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,0.197,0.349,0.276,,,,0.333,0.593,0.118,0.245,0.362,0.094,0.0,0.0,0.25,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,122.0,103.0,106.0,99.0,100.0,98.0,120.0,95.0,99.0,66.0,82.0,91.0,92.0,78.0,84.0,88.0,107.0,108.0,0.189,0.439,0.015,0.174,0.169,0.014,1.42,-3.96,0.84,1.27,-1.33,4.17,95.1,92.3,83.8,94.6,83.8,85.5,0.181,0.266,0.256,0.5,0.75,0.1,,,,,,,,,,,,
39,2024-06-07,746302,Lineout,field_out,True,592669,682243,Hunter Renfroe,Bryce Miller,0,8d496a19-71bd-43a1-a21d-4dbc4896aceb,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,0.197,0.349,0.276,,,,0.333,0.593,0.118,0.245,0.362,0.094,0.0,0.0,0.25,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,122.0,103.0,106.0,99.0,100.0,98.0,120.0,95.0,99.0,66.0,82.0,91.0,92.0,78.0,84.0,88.0,107.0,108.0,0.189,0.439,0.015,0.174,0.169,0.014,1.42,-3.96,0.84,1.27,-1.33,4.17,95.1,92.3,83.8,94.6,83.8,85.5,0.181,0.266,0.256,0.5,0.75,0.1,,,,,,,,,,,,
40,2024-06-07,746302,Lineout,field_out,True,624428,682243,Adam Frazier,Bryce Miller,0,769fce01-521d-40d7-b8d0-12ba2af1045a,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,0.197,0.349,0.276,,,,0.333,0.593,0.118,0.245,0.362,0.094,0.0,0.0,0.25,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,122.0,103.0,106.0,99.0,100.0,98.0,120.0,95.0,99.0,66.0,82.0,91.0,92.0,78.0,84.0,88.0,107.0,108.0,0.189,0.439,0.015,0.174,0.169,0.014,1.42,-3.96,0.84,1.27,-1.33,4.17,95.1,92.3,83.8,94.6,83.8,85.5,0.181,0.266,0.256,0.5,0.75,0.1,,,,,,,,,,,,
