,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
10,2024-05-15,745259,Single,single,False,663728,679525,Cal Raleigh,Alec Marsh,0,ae428065-2668-4710-a532-3764fbf26639,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,93.0,96.0,97.0,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,0.139,0.376,0.221,0.108,0.97,-2.75,0.02,1.03,94.2,86.5,93.5,86.4,0.191,0.327,0.231,0.35,0.617,0.096,0.189,0.216,0.163,0.118,0.118,0.355,98.0,106.0,104.0,0.156,-1.25,82.9,0.268,0.482,0.275,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-05-15,745259,Single,single,False,670042,679525,Luke Raley,Alec Marsh,1,3fb10f37-2dd9-49bb-a3af-802242bcb3e4,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,93.0,96.0,97.0,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,0.139,0.376,0.221,0.108,0.97,-2.75,0.02,1.03,94.2,86.5,93.5,86.4,0.191,0.327,0.231,0.35,0.617,0.096,0.189,0.216,0.163,0.118,0.118,0.355,98.0,106.0,104.0,0.156,-1.25,82.9,0.268,0.482,0.275,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-05-15,745259,Pop Out,field_out,True,664034,679525,Ty France,Alec Marsh,0,a7416850-e3be-4d12-8453-504bd9595f91,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,93.0,96.0,97.0,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,0.139,0.376,0.221,0.108,0.97,-2.75,0.02,1.03,94.2,86.5,93.5,86.4,0.191,0.327,0.231,0.35,0.617,0.096,0.189,0.216,0.163,0.118,0.118,0.355,98.0,106.0,104.0,0.156,-1.25,82.9,0.268,0.482,0.275,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-05-15,745259,Strikeout,strikeout,True,686527,679525,Dominic Canzone,Alec Marsh,1,de3d4590-166e-486d-82ac-86cfae7ecfc0,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,93.0,96.0,97.0,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,0.139,0.376,0.221,0.108,0.97,-2.75,0.02,1.03,94.2,86.5,93.5,86.4,0.191,0.327,0.231,0.35,0.617,0.096,0.189,0.216,0.163,0.118,0.118,0.355,98.0,106.0,104.0,0.156,-1.25,82.9,0.268,0.482,0.275,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-05-15,745259,Walk,walk,False,664238,679525,Dylan Moore,Alec Marsh,0,61f1c764-dd25-4a8e-83df-c5b98407bdb8,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,93.0,96.0,97.0,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,0.139,0.376,0.221,0.108,0.97,-2.75,0.02,1.03,94.2,86.5,93.5,86.4,0.191,0.327,0.231,0.35,0.617,0.096,0.189,0.216,0.163,0.118,0.118,0.355,98.0,106.0,104.0,0.156,-1.25,82.9,0.268,0.482,0.275,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-05-15,745259,Fielders Choice,fielders_choice,False,649966,679525,Luis Urías,Alec Marsh,1,a0abf09e-5d38-4a14-8241-0816afcca181,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,93.0,96.0,97.0,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,0.139,0.376,0.221,0.108,0.97,-2.75,0.02,1.03,94.2,86.5,93.5,86.4,0.191,0.327,0.231,0.35,0.617,0.096,0.189,0.216,0.163,0.118,0.118,0.355,98.0,106.0,104.0,0.156,-1.25,82.9,0.268,0.482,0.275,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-05-15,745259,Groundout,field_out,True,668942,679525,Josh Rojas,Alec Marsh,0,ac38e318-c175-4ad4-8563-b1aa172dd438,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,93.0,96.0,97.0,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,0.139,0.376,0.221,0.108,0.97,-2.75,0.02,1.03,94.2,86.5,93.5,86.4,0.191,0.327,0.231,0.35,0.617,0.096,0.189,0.216,0.163,0.118,0.118,0.355,98.0,106.0,104.0,0.156,-1.25,82.9,0.268,0.482,0.275,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-05-15,745259,Groundout,field_out,True,666023,693433,Freddy Fermin,Bryan Woo,0,96a72cd3-ef3e-4b7d-ac5b-961f84ca0ef3,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.45,2.56,44.0,108.0,104.0,107.0,0.82,5.93,1.02,6.95,0.61,0.91,0.321,0.343,0.119,0.239,0.525,88.0,102.0,96.0,96.0,109.0,107.0,121.0,111.0,110.0,109.0,102.0,105.0,0.268,0.521,0.14,0.072,0.7,3.01,1.72,3.51,94.7,89.5,94.5,84.1,0.253,0.373,0.21,0.188,0.25,0.132,0.1,0.2,0.13,0.2,0.2,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-05-15,745259,Lineout,field_out,True,664728,693433,Kyle Isbel,Bryan Woo,0,07276449-1610-4dfd-8882-4ef81d22e654,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.45,2.56,44.0,108.0,104.0,107.0,0.82,5.93,1.02,6.95,0.61,0.91,0.321,0.343,0.119,0.239,0.525,88.0,102.0,96.0,96.0,109.0,107.0,121.0,111.0,110.0,109.0,102.0,105.0,0.268,0.521,0.14,0.072,0.7,3.01,1.72,3.51,94.7,89.5,94.5,84.1,0.253,0.373,0.21,0.188,0.25,0.132,0.1,0.2,0.13,0.2,0.2,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-05-15,745259,Lineout,field_out,True,624428,693433,Adam Frazier,Bryan Woo,0,34e67a98-48e1-4b13-81c1-1cb7c23e7212,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.45,2.56,44.0,108.0,104.0,107.0,0.82,5.93,1.02,6.95,0.61,0.91,0.321,0.343,0.119,0.239,0.525,88.0,102.0,96.0,96.0,109.0,107.0,121.0,111.0,110.0,109.0,102.0,105.0,0.268,0.521,0.14,0.072,0.7,3.01,1.72,3.51,94.7,89.5,94.5,84.1,0.253,0.373,0.21,0.188,0.25,0.132,0.1,0.2,0.13,0.2,0.2,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-05-15,745259,Pop Out,field_out,True,677594,679525,Julio Rodríguez,Alec Marsh,0,3c4dce8f-fda5-4b3e-9811-460764ea5819,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,93.0,96.0,97.0,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,0.139,0.376,0.221,0.108,0.97,-2.75,0.02,1.03,94.2,86.5,93.5,86.4,0.191,0.327,0.231,0.35,0.617,0.096,0.189,0.216,0.163,0.118,0.118,0.355,98.0,106.0,104.0,0.156,-1.25,82.9,0.268,0.482,0.275,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-05-15,745259,Flyout,field_out,True,571745,679525,Mitch Haniger,Alec Marsh,0,6360b0da-0d48-4b7a-8ae7-4b863646c412,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,93.0,96.0,97.0,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,0.139,0.376,0.221,0.108,0.97,-2.75,0.02,1.03,94.2,86.5,93.5,86.4,0.191,0.327,0.231,0.35,0.617,0.096,0.189,0.216,0.163,0.118,0.118,0.355,98.0,106.0,104.0,0.156,-1.25,82.9,0.268,0.482,0.275,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-05-15,745259,Strikeout,strikeout,True,663728,679525,Cal Raleigh,Alec Marsh,0,fdec0cd2-1c49-4b1b-8f65-7f18b891f810,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,93.0,96.0,97.0,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,0.139,0.376,0.221,0.108,0.97,-2.75,0.02,1.03,94.2,86.5,93.5,86.4,0.191,0.327,0.231,0.35,0.617,0.096,0.189,0.216,0.163,0.118,0.118,0.355,98.0,106.0,104.0,0.156,-1.25,82.9,0.268,0.482,0.275,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-05-15,745259,Strikeout,strikeout,True,677951,693433,Bobby Witt Jr.,Bryan Woo,0,adaf24f9-ac05-4388-847c-c320bb69bc46,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.45,2.56,44.0,108.0,104.0,107.0,0.82,5.93,1.02,6.95,0.61,0.91,0.321,0.343,0.119,0.239,0.525,88.0,102.0,96.0,96.0,109.0,107.0,121.0,111.0,110.0,109.0,102.0,105.0,0.268,0.521,0.14,0.072,0.7,3.01,1.72,3.51,94.7,89.5,94.5,84.1,0.253,0.373,0.21,0.188,0.25,0.132,0.1,0.2,0.13,0.2,0.2,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-05-15,745259,Strikeout,strikeout,True,686469,693433,Vinnie Pasquantino,Bryan Woo,0,32c410f8-b553-4b9a-8979-5ba8c1183635,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.45,2.56,44.0,108.0,104.0,107.0,0.82,5.93,1.02,6.95,0.61,0.91,0.321,0.343,0.119,0.239,0.525,88.0,102.0,96.0,96.0,109.0,107.0,121.0,111.0,110.0,109.0,102.0,105.0,0.268,0.521,0.14,0.072,0.7,3.01,1.72,3.51,94.7,89.5,94.5,84.1,0.253,0.373,0.21,0.188,0.25,0.132,0.1,0.2,0.13,0.2,0.2,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-05-15,745259,Flyout,field_out,True,521692,693433,Salvador Perez,Bryan Woo,0,c71f8620-17be-4fd8-849b-ba412b55b29b,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.45,2.56,44.0,108.0,104.0,107.0,0.82,5.93,1.02,6.95,0.61,0.91,0.321,0.343,0.119,0.239,0.525,88.0,102.0,96.0,96.0,109.0,107.0,121.0,111.0,110.0,109.0,102.0,105.0,0.268,0.521,0.14,0.072,0.7,3.01,1.72,3.51,94.7,89.5,94.5,84.1,0.253,0.373,0.21,0.188,0.25,0.132,0.1,0.2,0.13,0.2,0.2,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-05-15,745259,Strikeout,strikeout,True,670042,679525,Luke Raley,Alec Marsh,0,831798e2-4ae9-4ef6-ab19-a476dd6adf43,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,93.0,96.0,97.0,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,0.139,0.376,0.221,0.108,0.97,-2.75,0.02,1.03,94.2,86.5,93.5,86.4,0.191,0.327,0.231,0.35,0.617,0.096,0.189,0.216,0.163,0.118,0.118,0.355,98.0,106.0,104.0,0.156,-1.25,82.9,0.268,0.482,0.275,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-05-15,745259,Home Run,home_run,False,664034,679525,Ty France,Alec Marsh,0,1f0dcd65-76bb-4a00-80fe-4e920e376a91,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,93.0,96.0,97.0,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,0.139,0.376,0.221,0.108,0.97,-2.75,0.02,1.03,94.2,86.5,93.5,86.4,0.191,0.327,0.231,0.35,0.617,0.096,0.189,0.216,0.163,0.118,0.118,0.355,98.0,106.0,104.0,0.156,-1.25,82.9,0.268,0.482,0.275,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-05-15,745259,Groundout,field_out,True,686527,679525,Dominic Canzone,Alec Marsh,0,24b57536-e884-4f81-b041-b17b04ba2e74,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,93.0,96.0,97.0,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,0.139,0.376,0.221,0.108,0.97,-2.75,0.02,1.03,94.2,86.5,93.5,86.4,0.191,0.327,0.231,0.35,0.617,0.096,0.189,0.216,0.163,0.118,0.118,0.355,98.0,106.0,104.0,0.156,-1.25,82.9,0.268,0.482,0.275,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-05-15,745259,Strikeout,strikeout,True,664238,679525,Dylan Moore,Alec Marsh,0,a1a99099-e5c1-463b-ad3d-26a3d2eb5f86,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,93.0,96.0,97.0,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,0.139,0.376,0.221,0.108,0.97,-2.75,0.02,1.03,94.2,86.5,93.5,86.4,0.191,0.327,0.231,0.35,0.617,0.096,0.189,0.216,0.163,0.118,0.118,0.355,98.0,106.0,104.0,0.156,-1.25,82.9,0.268,0.482,0.275,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-05-15,745259,Groundout,field_out,True,686681,693433,Michael Massey,Bryan Woo,0,0b541d6e-fba9-40b8-b48c-94a6000ef3f7,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.45,2.56,44.0,108.0,104.0,107.0,0.82,5.93,1.02,6.95,0.61,0.91,0.321,0.343,0.119,0.239,0.525,88.0,102.0,96.0,96.0,109.0,107.0,121.0,111.0,110.0,109.0,102.0,105.0,0.268,0.521,0.14,0.072,0.7,3.01,1.72,3.51,94.7,89.5,94.5,84.1,0.253,0.373,0.21,0.188,0.25,0.132,0.1,0.2,0.13,0.2,0.2,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-05-15,745259,Strikeout,strikeout,True,592669,693433,Hunter Renfroe,Bryan Woo,0,089ac879-121a-4b85-8f53-f70dcf9dac75,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.45,2.56,44.0,108.0,104.0,107.0,0.82,5.93,1.02,6.95,0.61,0.91,0.321,0.343,0.119,0.239,0.525,88.0,102.0,96.0,96.0,109.0,107.0,121.0,111.0,110.0,109.0,102.0,105.0,0.268,0.521,0.14,0.072,0.7,3.01,1.72,3.51,94.7,89.5,94.5,84.1,0.253,0.373,0.21,0.188,0.25,0.132,0.1,0.2,0.13,0.2,0.2,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-05-15,745259,Pop Out,field_out,True,669004,693433,MJ Melendez,Bryan Woo,0,68e30114-63a4-417c-9935-9e7f3555a3be,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.45,2.56,44.0,108.0,104.0,107.0,0.82,5.93,1.02,6.95,0.61,0.91,0.321,0.343,0.119,0.239,0.525,88.0,102.0,96.0,96.0,109.0,107.0,121.0,111.0,110.0,109.0,102.0,105.0,0.268,0.521,0.14,0.072,0.7,3.01,1.72,3.51,94.7,89.5,94.5,84.1,0.253,0.373,0.21,0.188,0.25,0.132,0.1,0.2,0.13,0.2,0.2,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-05-15,745259,Strikeout,strikeout,True,649966,679525,Luis Urías,Alec Marsh,0,7aca6a8c-bdc8-429d-8dd4-3210cb50744c,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,93.0,96.0,97.0,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,0.139,0.376,0.221,0.108,0.97,-2.75,0.02,1.03,94.2,86.5,93.5,86.4,0.191,0.327,0.231,0.35,0.617,0.096,0.189,0.216,0.163,0.118,0.118,0.355,98.0,106.0,104.0,0.156,-1.25,82.9,0.268,0.482,0.275,,,,,,,,,,,,,,,,,,,,,,,,
