,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS
10,2024-08-07,746031,Groundout,field_out,True,656896,671096,Emmanuel Rivera,Andrew Abbott,0,d9d6ce1c-6d1e-4345-be2f-30b5ca0d235c,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.06,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,96.0,94.0,97.0,101.0,98.0,100.0,78.0,96.0,89.0,125.0,106.0,112.0,,,,0.535,,0.186,0.115,0.163,-0.23,,0.52,-1.59,0.23,92.8,,84.8,82.9,80.8,0.254,0.451,0.194,,,,0.214,0.429,0.273,0.188,0.305,0.286,0.333,0.667,0.17,,,,,,,,,,,,,,,,,,
11,2024-08-07,746031,Strikeout,strikeout,True,665506,671096,Cristian Pache,Andrew Abbott,0,aebc56a1-d522-49f6-837d-aff140521740,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.06,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,96.0,94.0,97.0,101.0,98.0,100.0,78.0,96.0,89.0,125.0,106.0,112.0,,,,0.535,,0.186,0.115,0.163,-0.23,,0.52,-1.59,0.23,92.8,,84.8,82.9,80.8,0.254,0.451,0.194,,,,0.214,0.429,0.273,0.188,0.305,0.286,0.333,0.667,0.17,,,,,,,,,,,,,,,,,,
12,2024-08-07,746031,Lineout,field_out,True,664034,678368,Ty France,Valente Bellozo,0,f1b6bf9f-0801-41d3-8c33-6de8d40d8945,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,4.32,5.97,41.2,97.0,71.0,87.0,0.812,6.91,3.24,8.86,1.94,0.42,0.275,0.435,0.145,0.435,0.398,88.0,86.0,93.0,92.0,84.0,81.0,54.0,101.0,82.0,88.0,102.0,97.0,74.0,99.0,91.0,0.406,0.243,0.119,0.112,0.121,0.94,0.87,-0.68,-5.04,-6.09,89.4,83.6,81.1,78.2,74.3,0.203,0.373,0.143,0.2,0.489,0.181,0.375,0.625,0.229,0.278,0.444,0.333,0.375,0.875,0.304,,,,,,,,,,,,,,,,,,
13,2024-08-07,746031,Flyout,field_out,True,600869,678368,Jeimer Candelario,Valente Bellozo,0,ce953c74-f3be-40f0-b589-15e3d75e296c,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,4.32,5.97,41.2,97.0,71.0,87.0,0.812,6.91,3.24,8.86,1.94,0.42,0.275,0.435,0.145,0.435,0.398,88.0,86.0,93.0,92.0,84.0,81.0,54.0,101.0,82.0,88.0,102.0,97.0,74.0,99.0,91.0,0.406,0.243,0.119,0.112,0.121,0.94,0.87,-0.68,-5.04,-6.09,89.4,83.6,81.1,78.2,74.3,0.203,0.373,0.143,0.2,0.489,0.181,0.375,0.625,0.229,0.278,0.444,0.333,0.375,0.875,0.304,,,,,,,,,,,,,,,,,,
14,2024-08-07,746031,Single,single,False,682622,678368,Noelvi Marte,Valente Bellozo,0,cf56d972-9397-446b-a643-f3a4f4c5dda5,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,4.32,5.97,41.2,97.0,71.0,87.0,0.812,6.91,3.24,8.86,1.94,0.42,0.275,0.435,0.145,0.435,0.398,88.0,86.0,93.0,92.0,84.0,81.0,54.0,101.0,82.0,88.0,102.0,97.0,74.0,99.0,91.0,0.406,0.243,0.119,0.112,0.121,0.94,0.87,-0.68,-5.04,-6.09,89.4,83.6,81.1,78.2,74.3,0.203,0.373,0.143,0.2,0.489,0.181,0.375,0.625,0.229,0.278,0.444,0.333,0.375,0.875,0.304,,,,,,,,,,,,,,,,,,
15,2024-08-07,746031,Single,single,False,641584,678368,Jake Fraley,Valente Bellozo,1,10938cc6-3574-4286-87a3-8e760377d7fb,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,4.32,5.97,41.2,97.0,71.0,87.0,0.812,6.91,3.24,8.86,1.94,0.42,0.275,0.435,0.145,0.435,0.398,88.0,86.0,93.0,92.0,84.0,81.0,54.0,101.0,82.0,88.0,102.0,97.0,74.0,99.0,91.0,0.406,0.243,0.119,0.112,0.121,0.94,0.87,-0.68,-5.04,-6.09,89.4,83.6,81.1,78.2,74.3,0.203,0.373,0.143,0.2,0.489,0.181,0.375,0.625,0.229,0.278,0.444,0.333,0.375,0.875,0.304,,,,,,,,,,,,,,,,,,
16,2024-08-07,746031,Walk,walk,False,669289,678368,Santiago Espinal,Valente Bellozo,1,1f95f87f-0f33-427d-9e46-027f257113fb,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,4.32,5.97,41.2,97.0,71.0,87.0,0.812,6.91,3.24,8.86,1.94,0.42,0.275,0.435,0.145,0.435,0.398,88.0,86.0,93.0,92.0,84.0,81.0,54.0,101.0,82.0,88.0,102.0,97.0,74.0,99.0,91.0,0.406,0.243,0.119,0.112,0.121,0.94,0.87,-0.68,-5.04,-6.09,89.4,83.6,81.1,78.2,74.3,0.203,0.373,0.143,0.2,0.489,0.181,0.375,0.625,0.229,0.278,0.444,0.333,0.375,0.875,0.304,,,,,,,,,,,,,,,,,,
17,2024-08-07,746031,Strikeout,strikeout,True,663697,678368,Jonathan India,Valente Bellozo,0,8d8ae1aa-8a2d-41ed-9c5a-7fc3285f50af,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,4.32,5.97,41.2,97.0,71.0,87.0,0.812,6.91,3.24,8.86,1.94,0.42,0.275,0.435,0.145,0.435,0.398,88.0,86.0,93.0,92.0,84.0,81.0,54.0,101.0,82.0,88.0,102.0,97.0,74.0,99.0,91.0,0.406,0.243,0.119,0.112,0.121,0.94,0.87,-0.68,-5.04,-6.09,89.4,83.6,81.1,78.2,74.3,0.203,0.373,0.143,0.2,0.489,0.181,0.375,0.625,0.229,0.278,0.444,0.333,0.375,0.875,0.304,,,,,,,,,,,,,,,,,,
18,2024-08-07,746031,Flyout,field_out,True,645305,671096,Ali Sánchez,Andrew Abbott,0,bcf5bd5f-7c47-4e36-9f55-c1cd52970b1d,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.06,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,96.0,94.0,97.0,101.0,98.0,100.0,78.0,96.0,89.0,125.0,106.0,112.0,,,,0.535,,0.186,0.115,0.163,-0.23,,0.52,-1.59,0.23,92.8,,84.8,82.9,80.8,0.254,0.451,0.194,,,,0.214,0.429,0.273,0.188,0.305,0.286,0.333,0.667,0.17,,,,,,,,,,,,,,,,,,
19,2024-08-07,746031,Groundout,field_out,True,669364,671096,Xavier Edwards,Andrew Abbott,0,d74cde3a-546a-4854-a88c-283910bffc72,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.06,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,96.0,94.0,97.0,101.0,98.0,100.0,78.0,96.0,89.0,125.0,106.0,112.0,,,,0.535,,0.186,0.115,0.163,-0.23,,0.52,-1.59,0.23,92.8,,84.8,82.9,80.8,0.254,0.451,0.194,,,,0.214,0.429,0.273,0.188,0.305,0.286,0.333,0.667,0.17,,,,,,,,,,,,,,,,,,
20,2024-08-07,746031,Strikeout,strikeout,True,669394,671096,Jake Burger,Andrew Abbott,0,dc13cf44-7a68-404d-829d-46513f44578e,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.06,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,96.0,94.0,97.0,101.0,98.0,100.0,78.0,96.0,89.0,125.0,106.0,112.0,,,,0.535,,0.186,0.115,0.163,-0.23,,0.52,-1.59,0.23,92.8,,84.8,82.9,80.8,0.254,0.451,0.194,,,,0.214,0.429,0.273,0.188,0.305,0.286,0.333,0.667,0.17,,,,,,,,,,,,,,,,,,
21,2024-08-07,746031,Strikeout,strikeout,True,682829,678368,Elly De La Cruz,Valente Bellozo,0,9402d228-a34e-4ccd-abb3-3c97381dcd4a,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,4.32,5.97,41.2,97.0,71.0,87.0,0.812,6.91,3.24,8.86,1.94,0.42,0.275,0.435,0.145,0.435,0.398,88.0,86.0,93.0,92.0,84.0,81.0,54.0,101.0,82.0,88.0,102.0,97.0,74.0,99.0,91.0,0.406,0.243,0.119,0.112,0.121,0.94,0.87,-0.68,-5.04,-6.09,89.4,83.6,81.1,78.2,74.3,0.203,0.373,0.143,0.2,0.489,0.181,0.375,0.625,0.229,0.278,0.444,0.333,0.375,0.875,0.304,,,,,,,,,,,,,,,,,,
22,2024-08-07,746031,Groundout,field_out,True,663886,678368,Tyler Stephenson,Valente Bellozo,0,4a948f92-6c1f-4363-be8b-162a7af9da90,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,4.32,5.97,41.2,97.0,71.0,87.0,0.812,6.91,3.24,8.86,1.94,0.42,0.275,0.435,0.145,0.435,0.398,88.0,86.0,93.0,92.0,84.0,81.0,54.0,101.0,82.0,88.0,102.0,97.0,74.0,99.0,91.0,0.406,0.243,0.119,0.112,0.121,0.94,0.87,-0.68,-5.04,-6.09,89.4,83.6,81.1,78.2,74.3,0.203,0.373,0.143,0.2,0.489,0.181,0.375,0.625,0.229,0.278,0.444,0.333,0.375,0.875,0.304,,,,,,,,,,,,,,,,,,
23,2024-08-07,746031,Walk,walk,False,670770,678368,TJ Friedl,Valente Bellozo,0,5facc64c-55b1-4097-b8a7-767b9c11bf89,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,4.32,5.97,41.2,97.0,71.0,87.0,0.812,6.91,3.24,8.86,1.94,0.42,0.275,0.435,0.145,0.435,0.398,88.0,86.0,93.0,92.0,84.0,81.0,54.0,101.0,82.0,88.0,102.0,97.0,74.0,99.0,91.0,0.406,0.243,0.119,0.112,0.121,0.94,0.87,-0.68,-5.04,-6.09,89.4,83.6,81.1,78.2,74.3,0.203,0.373,0.143,0.2,0.489,0.181,0.375,0.625,0.229,0.278,0.444,0.333,0.375,0.875,0.304,,,,,,,,,,,,,,,,,,
24,2024-08-07,746031,Strikeout,strikeout,True,664034,678368,Ty France,Valente Bellozo,0,220d100c-c58b-4569-a7f0-20a122e6470f,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,4.32,5.97,41.2,97.0,71.0,87.0,0.812,6.91,3.24,8.86,1.94,0.42,0.275,0.435,0.145,0.435,0.398,88.0,86.0,93.0,92.0,84.0,81.0,54.0,101.0,82.0,88.0,102.0,97.0,74.0,99.0,91.0,0.406,0.243,0.119,0.112,0.121,0.94,0.87,-0.68,-5.04,-6.09,89.4,83.6,81.1,78.2,74.3,0.203,0.373,0.143,0.2,0.489,0.181,0.375,0.625,0.229,0.278,0.444,0.333,0.375,0.875,0.304,,,,,,,,,,,,,,,,,,
25,2024-08-07,746031,Single,single,False,681146,671096,Jonah Bride,Andrew Abbott,0,40d38a11-f333-4d2a-9f1b-8e08165ebe00,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.06,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,96.0,94.0,97.0,101.0,98.0,100.0,78.0,96.0,89.0,125.0,106.0,112.0,,,,0.535,,0.186,0.115,0.163,-0.23,,0.52,-1.59,0.23,92.8,,84.8,82.9,80.8,0.254,0.451,0.194,,,,0.214,0.429,0.273,0.188,0.305,0.286,0.333,0.667,0.17,,,,,,,,,,,,,,,,,,
26,2024-08-07,746031,Forceout,force_out,True,660821,671096,Jesús Sánchez,Andrew Abbott,1,7b5a4738-70cb-4f9b-8d25-48360f8633cf,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.06,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,96.0,94.0,97.0,101.0,98.0,100.0,78.0,96.0,89.0,125.0,106.0,112.0,,,,0.535,,0.186,0.115,0.163,-0.23,,0.52,-1.59,0.23,92.8,,84.8,82.9,80.8,0.254,0.451,0.194,,,,0.214,0.429,0.273,0.188,0.305,0.286,0.333,0.667,0.17,,,,,,,,,,,,,,,,,,
27,2024-08-07,746031,Forceout,force_out,True,672640,671096,Otto Lopez,Andrew Abbott,1,bc7db68c-68c8-445d-8c28-a2ec4a6f5f89,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.06,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,96.0,94.0,97.0,101.0,98.0,100.0,78.0,96.0,89.0,125.0,106.0,112.0,,,,0.535,,0.186,0.115,0.163,-0.23,,0.52,-1.59,0.23,92.8,,84.8,82.9,80.8,0.254,0.451,0.194,,,,0.214,0.429,0.273,0.188,0.305,0.286,0.333,0.667,0.17,,,,,,,,,,,,,,,,,,
28,2024-08-07,746031,Strikeout,strikeout,True,656537,671096,Derek Hill,Andrew Abbott,1,74722e59-5fa2-4621-8677-ebb2f020d3a4,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.06,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,96.0,94.0,97.0,101.0,98.0,100.0,78.0,96.0,89.0,125.0,106.0,112.0,,,,0.535,,0.186,0.115,0.163,-0.23,,0.52,-1.59,0.23,92.8,,84.8,82.9,80.8,0.254,0.451,0.194,,,,0.214,0.429,0.273,0.188,0.305,0.286,0.333,0.667,0.17,,,,,,,,,,,,,,,,,,
29,2024-08-07,746031,Flyout,field_out,True,600869,678368,Jeimer Candelario,Valente Bellozo,0,243aa75c-c51f-4f44-aecc-50c9278df47f,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,4.32,5.97,41.2,97.0,71.0,87.0,0.812,6.91,3.24,8.86,1.94,0.42,0.275,0.435,0.145,0.435,0.398,88.0,86.0,93.0,92.0,84.0,81.0,54.0,101.0,82.0,88.0,102.0,97.0,74.0,99.0,91.0,0.406,0.243,0.119,0.112,0.121,0.94,0.87,-0.68,-5.04,-6.09,89.4,83.6,81.1,78.2,74.3,0.203,0.373,0.143,0.2,0.489,0.181,0.375,0.625,0.229,0.278,0.444,0.333,0.375,0.875,0.304,,,,,,,,,,,,,,,,,,
30,2024-08-07,746031,Groundout,field_out,True,682622,678368,Noelvi Marte,Valente Bellozo,0,f97e4b84-817e-4bb4-af74-515105101599,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,4.32,5.97,41.2,97.0,71.0,87.0,0.812,6.91,3.24,8.86,1.94,0.42,0.275,0.435,0.145,0.435,0.398,88.0,86.0,93.0,92.0,84.0,81.0,54.0,101.0,82.0,88.0,102.0,97.0,74.0,99.0,91.0,0.406,0.243,0.119,0.112,0.121,0.94,0.87,-0.68,-5.04,-6.09,89.4,83.6,81.1,78.2,74.3,0.203,0.373,0.143,0.2,0.489,0.181,0.375,0.625,0.229,0.278,0.444,0.333,0.375,0.875,0.304,,,,,,,,,,,,,,,,,,
31,2024-08-07,746031,Lineout,field_out,True,641584,678368,Jake Fraley,Valente Bellozo,0,27e84f2c-f680-4520-bcea-d1652cd365a7,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,4.32,5.97,41.2,97.0,71.0,87.0,0.812,6.91,3.24,8.86,1.94,0.42,0.275,0.435,0.145,0.435,0.398,88.0,86.0,93.0,92.0,84.0,81.0,54.0,101.0,82.0,88.0,102.0,97.0,74.0,99.0,91.0,0.406,0.243,0.119,0.112,0.121,0.94,0.87,-0.68,-5.04,-6.09,89.4,83.6,81.1,78.2,74.3,0.203,0.373,0.143,0.2,0.489,0.181,0.375,0.625,0.229,0.278,0.444,0.333,0.375,0.875,0.304,,,,,,,,,,,,,,,,,,
32,2024-08-07,746031,Lineout,field_out,True,656896,671096,Emmanuel Rivera,Andrew Abbott,0,0fed4bcf-1b2f-441c-a2fc-a759bf99b420,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.06,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,96.0,94.0,97.0,101.0,98.0,100.0,78.0,96.0,89.0,125.0,106.0,112.0,,,,0.535,,0.186,0.115,0.163,-0.23,,0.52,-1.59,0.23,92.8,,84.8,82.9,80.8,0.254,0.451,0.194,,,,0.214,0.429,0.273,0.188,0.305,0.286,0.333,0.667,0.17,,,,,,,,,,,,,,,,,,
33,2024-08-07,746031,Strikeout,strikeout,True,665506,671096,Cristian Pache,Andrew Abbott,0,b9cd918c-b930-466d-975d-c6669da64764,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.06,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,96.0,94.0,97.0,101.0,98.0,100.0,78.0,96.0,89.0,125.0,106.0,112.0,,,,0.535,,0.186,0.115,0.163,-0.23,,0.52,-1.59,0.23,92.8,,84.8,82.9,80.8,0.254,0.451,0.194,,,,0.214,0.429,0.273,0.188,0.305,0.286,0.333,0.667,0.17,,,,,,,,,,,,,,,,,,
34,2024-08-07,746031,Strikeout,strikeout,True,645305,671096,Ali Sánchez,Andrew Abbott,0,4fe63c88-a4bf-411e-8ecd-414e3a56e96b,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.06,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,96.0,94.0,97.0,101.0,98.0,100.0,78.0,96.0,89.0,125.0,106.0,112.0,,,,0.535,,0.186,0.115,0.163,-0.23,,0.52,-1.59,0.23,92.8,,84.8,82.9,80.8,0.254,0.451,0.194,,,,0.214,0.429,0.273,0.188,0.305,0.286,0.333,0.667,0.17,,,,,,,,,,,,,,,,,,
