,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FC_ba,FC_slg,FC_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,ST_ba,ST_slg,ST_whiff,SI_ba,SI_slg,SI_whiff
10,2024-09-17,746659,Single,single,False,663886,656550,Tyler Stephenson,Grant Holmes,1,5f6e0680-c791-4b97-a0aa-428836a1c585,656550.0,grantholmes,"Holmes, G",Right,Grant Holmes,ATL,3.88,3.81,62.2,100.0,98.0,101.0,0.713,8.76,2.01,9.34,1.01,1.2,0.253,0.371,0.151,0.339,0.435,59.0,91.0,86.0,106.0,105.0,108.0,81.0,99.0,92.0,118.0,102.0,110.0,94.0,88.0,89.0,0.381,0.083,0.305,0.218,0.013,1.21,-4.3,0.51,0.51,-1.3,94.6,92.6,91.3,86.6,84.0,0.5,0.929,0.162,0.25,0.385,0.203,,,,0.263,0.35,0.381,0.245,0.34,0.409,,,,,,,,,,,,,,,,,,,,,
11,2024-09-17,746659,Walk,walk,False,668715,656550,Spencer Steer,Grant Holmes,1,0e2aeea9-0b32-42f7-b186-fda1d94cae41,656550.0,grantholmes,"Holmes, G",Right,Grant Holmes,ATL,3.88,3.81,62.2,100.0,98.0,101.0,0.713,8.76,2.01,9.34,1.01,1.2,0.253,0.371,0.151,0.339,0.435,59.0,91.0,86.0,106.0,105.0,108.0,81.0,99.0,92.0,118.0,102.0,110.0,94.0,88.0,89.0,0.381,0.083,0.305,0.218,0.013,1.21,-4.3,0.51,0.51,-1.3,94.6,92.6,91.3,86.6,84.0,0.5,0.929,0.162,0.25,0.385,0.203,,,,0.263,0.35,0.381,0.245,0.34,0.409,,,,,,,,,,,,,,,,,,,,,
12,2024-09-17,746659,Pop Out,field_out,True,670770,656550,TJ Friedl,Grant Holmes,0,09510064-710b-44b6-b5ed-b4ec6c9940ad,656550.0,grantholmes,"Holmes, G",Right,Grant Holmes,ATL,3.88,3.81,62.2,100.0,98.0,101.0,0.713,8.76,2.01,9.34,1.01,1.2,0.253,0.371,0.151,0.339,0.435,59.0,91.0,86.0,106.0,105.0,108.0,81.0,99.0,92.0,118.0,102.0,110.0,94.0,88.0,89.0,0.381,0.083,0.305,0.218,0.013,1.21,-4.3,0.51,0.51,-1.3,94.6,92.6,91.3,86.6,84.0,0.5,0.929,0.162,0.25,0.385,0.203,,,,0.263,0.35,0.381,0.245,0.34,0.409,,,,,,,,,,,,,,,,,,,,,
13,2024-09-17,746659,Single,single,False,664034,656550,Ty France,Grant Holmes,1,cbed9933-2912-41ff-a819-cb9a4245462d,656550.0,grantholmes,"Holmes, G",Right,Grant Holmes,ATL,3.88,3.81,62.2,100.0,98.0,101.0,0.713,8.76,2.01,9.34,1.01,1.2,0.253,0.371,0.151,0.339,0.435,59.0,91.0,86.0,106.0,105.0,108.0,81.0,99.0,92.0,118.0,102.0,110.0,94.0,88.0,89.0,0.381,0.083,0.305,0.218,0.013,1.21,-4.3,0.51,0.51,-1.3,94.6,92.6,91.3,86.6,84.0,0.5,0.929,0.162,0.25,0.385,0.203,,,,0.263,0.35,0.381,0.245,0.34,0.409,,,,,,,,,,,,,,,,,,,,,
14,2024-09-17,746659,Flyout,field_out,True,669289,656550,Santiago Espinal,Grant Holmes,0,d793eeb5-6739-43b6-8173-a3ede0595b79,656550.0,grantholmes,"Holmes, G",Right,Grant Holmes,ATL,3.88,3.81,62.2,100.0,98.0,101.0,0.713,8.76,2.01,9.34,1.01,1.2,0.253,0.371,0.151,0.339,0.435,59.0,91.0,86.0,106.0,105.0,108.0,81.0,99.0,92.0,118.0,102.0,110.0,94.0,88.0,89.0,0.381,0.083,0.305,0.218,0.013,1.21,-4.3,0.51,0.51,-1.3,94.6,92.6,91.3,86.6,84.0,0.5,0.929,0.162,0.25,0.385,0.203,,,,0.263,0.35,0.381,0.245,0.34,0.409,,,,,,,,,,,,,,,,,,,,,
15,2024-09-17,746659,Pop Out,field_out,True,606115,682227,Orlando Arcia,Brandon Williamson,0,2336da01-2944-4ae4-bd95-f53cd094329c,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,CIN,3.77,4.88,14.1,92.0,69.0,85.0,0.827,7.53,3.14,6.28,2.51,0.68,0.25,0.375,0.075,0.425,0.42,95.0,90.0,94.0,89.0,65.0,66.0,55.0,106.0,91.0,128.0,128.0,128.0,59.0,89.0,78.0,0.242,0.464,0.004,0.071,0.218,-1.43,0.38,-2.38,-4.15,2.1,92.7,90.1,83.9,82.2,75.7,0.179,0.5,0.154,0.313,0.563,0.167,0.0,0.0,0.316,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-09-17,746659,Strikeout,strikeout,True,671739,518585,Michael Harris II,Fernando Cruz,0,14fd1ee3-17ce-4319-84ca-b1e9fd9a57da,518585.0,fernandocruz,"Cruz, F",Right,Fernando Cruz,CIN,4.98,3.98,65.0,95.0,116.0,101.0,0.632,14.82,4.57,7.48,1.25,0.96,0.2,0.457,0.186,0.357,0.381,,,,,,,90.0,99.0,92.0,,,,82.0,94.0,94.0,0.328,0.255,,,0.001,-0.16,-2.14,,,-4.85,94.6,88.6,83.8,,,0.34,0.78,0.273,0.303,0.526,0.145,,,,,,,,,,157.0,92.0,111.0,0.417,1.88,81.5,0.118,0.151,0.589,,,,,,,,,,,,
17,2024-09-17,746659,Walk,walk,False,624585,518585,Jorge Soler,Fernando Cruz,0,d3b7f87f-0b91-4073-9f4e-cda6c72b6606,518585.0,fernandocruz,"Cruz, F",Right,Fernando Cruz,CIN,4.98,3.98,65.0,95.0,116.0,101.0,0.632,14.82,4.57,7.48,1.25,0.96,0.2,0.457,0.186,0.357,0.381,,,,,,,90.0,99.0,92.0,,,,82.0,94.0,94.0,0.328,0.255,,,0.001,-0.16,-2.14,,,-4.85,94.6,88.6,83.8,,,0.34,0.78,0.273,0.303,0.526,0.145,,,,,,,,,,157.0,92.0,111.0,0.417,1.88,81.5,0.118,0.151,0.589,,,,,,,,,,,,
18,2024-09-17,746659,Walk,walk,False,542303,518585,Marcell Ozuna,Fernando Cruz,1,b1f8e4af-dfc7-4a4b-af0a-65ad2d72eecf,518585.0,fernandocruz,"Cruz, F",Right,Fernando Cruz,CIN,4.98,3.98,65.0,95.0,116.0,101.0,0.632,14.82,4.57,7.48,1.25,0.96,0.2,0.457,0.186,0.357,0.381,,,,,,,90.0,99.0,92.0,,,,82.0,94.0,94.0,0.328,0.255,,,0.001,-0.16,-2.14,,,-4.85,94.6,88.6,83.8,,,0.34,0.78,0.273,0.303,0.526,0.145,,,,,,,,,,157.0,92.0,111.0,0.417,1.88,81.5,0.118,0.151,0.589,,,,,,,,,,,,
19,2024-09-17,746659,Walk,walk,False,621566,518585,Matt Olson,Fernando Cruz,1,eef0b2ca-ebf6-4ca7-b49c-d5a2bd5c133c,518585.0,fernandocruz,"Cruz, F",Right,Fernando Cruz,CIN,4.98,3.98,65.0,95.0,116.0,101.0,0.632,14.82,4.57,7.48,1.25,0.96,0.2,0.457,0.186,0.357,0.381,,,,,,,90.0,99.0,92.0,,,,82.0,94.0,94.0,0.328,0.255,,,0.001,-0.16,-2.14,,,-4.85,94.6,88.6,83.8,,,0.34,0.78,0.273,0.303,0.526,0.145,,,,,,,,,,157.0,92.0,111.0,0.417,1.88,81.5,0.118,0.151,0.589,,,,,,,,,,,,
20,2024-09-17,746659,Single,single,False,657656,518585,Ramón Laureano,Fernando Cruz,1,8975852e-8fd3-4eee-8cd6-bcb8e7e591d1,518585.0,fernandocruz,"Cruz, F",Right,Fernando Cruz,CIN,4.98,3.98,65.0,95.0,116.0,101.0,0.632,14.82,4.57,7.48,1.25,0.96,0.2,0.457,0.186,0.357,0.381,,,,,,,90.0,99.0,92.0,,,,82.0,94.0,94.0,0.328,0.255,,,0.001,-0.16,-2.14,,,-4.85,94.6,88.6,83.8,,,0.34,0.78,0.273,0.303,0.526,0.145,,,,,,,,,,157.0,92.0,111.0,0.417,1.88,81.5,0.118,0.151,0.589,,,,,,,,,,,,
21,2024-09-17,746659,Pop Out,field_out,True,518595,518585,Travis d'Arnaud,Fernando Cruz,0,3f3a16ff-221f-47fb-ab0e-78beb211bf21,518585.0,fernandocruz,"Cruz, F",Right,Fernando Cruz,CIN,4.98,3.98,65.0,95.0,116.0,101.0,0.632,14.82,4.57,7.48,1.25,0.96,0.2,0.457,0.186,0.357,0.381,,,,,,,90.0,99.0,92.0,,,,82.0,94.0,94.0,0.328,0.255,,,0.001,-0.16,-2.14,,,-4.85,94.6,88.6,83.8,,,0.34,0.78,0.273,0.303,0.526,0.145,,,,,,,,,,157.0,92.0,111.0,0.417,1.88,81.5,0.118,0.151,0.589,,,,,,,,,,,,
22,2024-09-17,746659,Pop Out,field_out,True,641584,656550,Jake Fraley,Grant Holmes,0,54b710d8-499c-4b2a-98ba-5855a201eb8c,656550.0,grantholmes,"Holmes, G",Right,Grant Holmes,ATL,3.88,3.81,62.2,100.0,98.0,101.0,0.713,8.76,2.01,9.34,1.01,1.2,0.253,0.371,0.151,0.339,0.435,59.0,91.0,86.0,106.0,105.0,108.0,81.0,99.0,92.0,118.0,102.0,110.0,94.0,88.0,89.0,0.381,0.083,0.305,0.218,0.013,1.21,-4.3,0.51,0.51,-1.3,94.6,92.6,91.3,86.6,84.0,0.5,0.929,0.162,0.25,0.385,0.203,,,,0.263,0.35,0.381,0.245,0.34,0.409,,,,,,,,,,,,,,,,,,,,,
23,2024-09-17,746659,Groundout,field_out,True,682622,656550,Noelvi Marte,Grant Holmes,0,cde318a6-e3e8-430c-a938-57489d3b2afd,656550.0,grantholmes,"Holmes, G",Right,Grant Holmes,ATL,3.88,3.81,62.2,100.0,98.0,101.0,0.713,8.76,2.01,9.34,1.01,1.2,0.253,0.371,0.151,0.339,0.435,59.0,91.0,86.0,106.0,105.0,108.0,81.0,99.0,92.0,118.0,102.0,110.0,94.0,88.0,89.0,0.381,0.083,0.305,0.218,0.013,1.21,-4.3,0.51,0.51,-1.3,94.6,92.6,91.3,86.6,84.0,0.5,0.929,0.162,0.25,0.385,0.203,,,,0.263,0.35,0.381,0.245,0.34,0.409,,,,,,,,,,,,,,,,,,,,,
24,2024-09-17,746659,Flyout,field_out,True,663697,656550,Jonathan India,Grant Holmes,0,64496465-14ad-49e4-bafd-d169c65aa776,656550.0,grantholmes,"Holmes, G",Right,Grant Holmes,ATL,3.88,3.81,62.2,100.0,98.0,101.0,0.713,8.76,2.01,9.34,1.01,1.2,0.253,0.371,0.151,0.339,0.435,59.0,91.0,86.0,106.0,105.0,108.0,81.0,99.0,92.0,118.0,102.0,110.0,94.0,88.0,89.0,0.381,0.083,0.305,0.218,0.013,1.21,-4.3,0.51,0.51,-1.3,94.6,92.6,91.3,86.6,84.0,0.5,0.929,0.162,0.25,0.385,0.203,,,,0.263,0.35,0.381,0.245,0.34,0.409,,,,,,,,,,,,,,,,,,,,,
25,2024-09-17,746659,Strikeout,strikeout,True,593160,518585,Whit Merrifield,Fernando Cruz,0,07f8fddf-e294-49ea-bae7-20798743678a,518585.0,fernandocruz,"Cruz, F",Right,Fernando Cruz,CIN,4.98,3.98,65.0,95.0,116.0,101.0,0.632,14.82,4.57,7.48,1.25,0.96,0.2,0.457,0.186,0.357,0.381,,,,,,,90.0,99.0,92.0,,,,82.0,94.0,94.0,0.328,0.255,,,0.001,-0.16,-2.14,,,-4.85,94.6,88.6,83.8,,,0.34,0.78,0.273,0.303,0.526,0.145,,,,,,,,,,157.0,92.0,111.0,0.417,1.88,81.5,0.118,0.151,0.589,,,,,,,,,,,,
26,2024-09-17,746659,Strikeout,strikeout,True,570482,518585,Gio Urshela,Fernando Cruz,0,5939e3c2-96f6-4e59-a6ec-27d0145c2f5a,518585.0,fernandocruz,"Cruz, F",Right,Fernando Cruz,CIN,4.98,3.98,65.0,95.0,116.0,101.0,0.632,14.82,4.57,7.48,1.25,0.96,0.2,0.457,0.186,0.357,0.381,,,,,,,90.0,99.0,92.0,,,,82.0,94.0,94.0,0.328,0.255,,,0.001,-0.16,-2.14,,,-4.85,94.6,88.6,83.8,,,0.34,0.78,0.273,0.303,0.526,0.145,,,,,,,,,,157.0,92.0,111.0,0.417,1.88,81.5,0.118,0.151,0.589,,,,,,,,,,,,
27,2024-09-17,746659,Strikeout,strikeout,True,606115,518585,Orlando Arcia,Fernando Cruz,0,aca98509-44e5-49bd-a37c-5d5068bdf9b7,518585.0,fernandocruz,"Cruz, F",Right,Fernando Cruz,CIN,4.98,3.98,65.0,95.0,116.0,101.0,0.632,14.82,4.57,7.48,1.25,0.96,0.2,0.457,0.186,0.357,0.381,,,,,,,90.0,99.0,92.0,,,,82.0,94.0,94.0,0.328,0.255,,,0.001,-0.16,-2.14,,,-4.85,94.6,88.6,83.8,,,0.34,0.78,0.273,0.303,0.526,0.145,,,,,,,,,,157.0,92.0,111.0,0.417,1.88,81.5,0.118,0.151,0.589,,,,,,,,,,,,
28,2024-09-17,746659,Groundout,field_out,True,682829,656550,Elly De La Cruz,Grant Holmes,0,a9ab05e0-b476-437b-9ad8-b345137591e0,656550.0,grantholmes,"Holmes, G",Right,Grant Holmes,ATL,3.88,3.81,62.2,100.0,98.0,101.0,0.713,8.76,2.01,9.34,1.01,1.2,0.253,0.371,0.151,0.339,0.435,59.0,91.0,86.0,106.0,105.0,108.0,81.0,99.0,92.0,118.0,102.0,110.0,94.0,88.0,89.0,0.381,0.083,0.305,0.218,0.013,1.21,-4.3,0.51,0.51,-1.3,94.6,92.6,91.3,86.6,84.0,0.5,0.929,0.162,0.25,0.385,0.203,,,,0.263,0.35,0.381,0.245,0.34,0.409,,,,,,,,,,,,,,,,,,,,,
29,2024-09-17,746659,Walk,walk,False,663886,656550,Tyler Stephenson,Grant Holmes,0,74845863-fd07-4dd5-aa04-b6ae772ec63e,656550.0,grantholmes,"Holmes, G",Right,Grant Holmes,ATL,3.88,3.81,62.2,100.0,98.0,101.0,0.713,8.76,2.01,9.34,1.01,1.2,0.253,0.371,0.151,0.339,0.435,59.0,91.0,86.0,106.0,105.0,108.0,81.0,99.0,92.0,118.0,102.0,110.0,94.0,88.0,89.0,0.381,0.083,0.305,0.218,0.013,1.21,-4.3,0.51,0.51,-1.3,94.6,92.6,91.3,86.6,84.0,0.5,0.929,0.162,0.25,0.385,0.203,,,,0.263,0.35,0.381,0.245,0.34,0.409,,,,,,,,,,,,,,,,,,,,,
30,2024-09-17,746659,Strikeout,strikeout,True,668715,656550,Spencer Steer,Grant Holmes,0,c1f6d3c2-e23d-4f86-9516-ed6208d86f54,656550.0,grantholmes,"Holmes, G",Right,Grant Holmes,ATL,3.88,3.81,62.2,100.0,98.0,101.0,0.713,8.76,2.01,9.34,1.01,1.2,0.253,0.371,0.151,0.339,0.435,59.0,91.0,86.0,106.0,105.0,108.0,81.0,99.0,92.0,118.0,102.0,110.0,94.0,88.0,89.0,0.381,0.083,0.305,0.218,0.013,1.21,-4.3,0.51,0.51,-1.3,94.6,92.6,91.3,86.6,84.0,0.5,0.929,0.162,0.25,0.385,0.203,,,,0.263,0.35,0.381,0.245,0.34,0.409,,,,,,,,,,,,,,,,,,,,,
31,2024-09-17,746659,Strikeout,strikeout,True,670770,656550,TJ Friedl,Grant Holmes,0,52598831-f2e2-4714-8f7b-b69fe51ba74b,656550.0,grantholmes,"Holmes, G",Right,Grant Holmes,ATL,3.88,3.81,62.2,100.0,98.0,101.0,0.713,8.76,2.01,9.34,1.01,1.2,0.253,0.371,0.151,0.339,0.435,59.0,91.0,86.0,106.0,105.0,108.0,81.0,99.0,92.0,118.0,102.0,110.0,94.0,88.0,89.0,0.381,0.083,0.305,0.218,0.013,1.21,-4.3,0.51,0.51,-1.3,94.6,92.6,91.3,86.6,84.0,0.5,0.929,0.162,0.25,0.385,0.203,,,,0.263,0.35,0.381,0.245,0.34,0.409,,,,,,,,,,,,,,,,,,,,,
32,2024-09-17,746659,Flyout,field_out,True,671739,686730,Michael Harris II,Carson Spiers,0,79874a0d-75f4-41d1-a546-9ebf391a12b0,686730.0,carsonspiers,Spiers,Right,Carson Spiers,CIN,5.4,4.82,86.2,104.0,89.0,100.0,0.806,8.1,2.6,11.11,1.87,0.79,0.264,0.405,0.201,0.338,0.457,68.0,101.0,90.0,,,,76.0,102.0,95.0,122.0,107.0,113.0,82.0,103.0,98.0,0.294,0.164,0.239,,0.122,-1.18,-0.88,-1.39,,-5.38,92.4,87.8,86.7,81.5,,0.321,0.547,0.195,0.241,0.407,0.209,0.385,0.769,0.182,0.0,0.0,0.4,,,,,,,,,,,,,80.0,108.0,99.0,0.181,0.53,92.1,0.307,0.573,0.316,0.309,0.515,0.124
33,2024-09-17,746659,Home Run,home_run,False,624585,686730,Jorge Soler,Carson Spiers,0,b84cc06a-41df-411a-8d1d-3c276563815e,686730.0,carsonspiers,Spiers,Right,Carson Spiers,CIN,5.4,4.82,86.2,104.0,89.0,100.0,0.806,8.1,2.6,11.11,1.87,0.79,0.264,0.405,0.201,0.338,0.457,68.0,101.0,90.0,,,,76.0,102.0,95.0,122.0,107.0,113.0,82.0,103.0,98.0,0.294,0.164,0.239,,0.122,-1.18,-0.88,-1.39,,-5.38,92.4,87.8,86.7,81.5,,0.321,0.547,0.195,0.241,0.407,0.209,0.385,0.769,0.182,0.0,0.0,0.4,,,,,,,,,,,,,80.0,108.0,99.0,0.181,0.53,92.1,0.307,0.573,0.316,0.309,0.515,0.124
34,2024-09-17,746659,Single,single,False,542303,686730,Marcell Ozuna,Carson Spiers,0,2f3dad14-b17d-49fa-b81d-053b5c178e6b,686730.0,carsonspiers,Spiers,Right,Carson Spiers,CIN,5.4,4.82,86.2,104.0,89.0,100.0,0.806,8.1,2.6,11.11,1.87,0.79,0.264,0.405,0.201,0.338,0.457,68.0,101.0,90.0,,,,76.0,102.0,95.0,122.0,107.0,113.0,82.0,103.0,98.0,0.294,0.164,0.239,,0.122,-1.18,-0.88,-1.39,,-5.38,92.4,87.8,86.7,81.5,,0.321,0.547,0.195,0.241,0.407,0.209,0.385,0.769,0.182,0.0,0.0,0.4,,,,,,,,,,,,,80.0,108.0,99.0,0.181,0.53,92.1,0.307,0.573,0.316,0.309,0.515,0.124
