,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CH%,wFC/C,wSI/C,wSL/C,wCH/C,vFC,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,FA%,CU%,wFA/C,wCU/C,vFA,vCU,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
11,2024-07-10,745556,Strikeout,strikeout,True,592206,694813,Nick Castellanos,Gavin Stone,0,0c1d546a-753f-49d6-98bd-2cffe121fc34,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,96.0,103.0,97.0,133.0,112.0,121.0,80.0,100.0,95.0,0.234,0.061,0.162,0.262,2.5,-0.5,1.06,0.85,92.3,87.2,95.2,88.9,0.333,0.495,0.146,0.184,0.34,0.338,0.247,0.315,0.346,95.0,100.0,100.0,97.0,99.0,96.0,0.247,0.033,0.31,3.38,94.7,83.3,0.247,0.36,0.148,0.286,0.286,0.173,0.111,0.111,0.188,,,,,,,,,
12,2024-07-10,745556,Double,double,False,669016,694813,Brandon Marsh,Gavin Stone,0,a4d2b0d1-ba14-481e-86fd-81c178df5e26,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,96.0,103.0,97.0,133.0,112.0,121.0,80.0,100.0,95.0,0.234,0.061,0.162,0.262,2.5,-0.5,1.06,0.85,92.3,87.2,95.2,88.9,0.333,0.495,0.146,0.184,0.34,0.338,0.247,0.315,0.346,95.0,100.0,100.0,97.0,99.0,96.0,0.247,0.033,0.31,3.38,94.7,83.3,0.247,0.36,0.148,0.286,0.286,0.173,0.111,0.111,0.188,,,,,,,,,
13,2024-07-10,745556,Single,single,False,624641,694813,Edmundo Sosa,Gavin Stone,1,ba1d3554-021b-4891-a02b-26d617cf10c8,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,96.0,103.0,97.0,133.0,112.0,121.0,80.0,100.0,95.0,0.234,0.061,0.162,0.262,2.5,-0.5,1.06,0.85,92.3,87.2,95.2,88.9,0.333,0.495,0.146,0.184,0.34,0.338,0.247,0.315,0.346,95.0,100.0,100.0,97.0,99.0,96.0,0.247,0.033,0.31,3.38,94.7,83.3,0.247,0.36,0.148,0.286,0.286,0.173,0.111,0.111,0.188,,,,,,,,,
14,2024-07-10,745556,Groundout,field_out,True,593160,694813,Whit Merrifield,Gavin Stone,1,132ea53a-2ba5-455f-8928-7b4431d40003,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,96.0,103.0,97.0,133.0,112.0,121.0,80.0,100.0,95.0,0.234,0.061,0.162,0.262,2.5,-0.5,1.06,0.85,92.3,87.2,95.2,88.9,0.333,0.495,0.146,0.184,0.34,0.338,0.247,0.315,0.346,95.0,100.0,100.0,97.0,99.0,96.0,0.247,0.033,0.31,3.38,94.7,83.3,0.247,0.36,0.148,0.286,0.286,0.173,0.111,0.111,0.188,,,,,,,,,
15,2024-07-10,745556,Groundout,field_out,True,596117,694813,Garrett Stubbs,Gavin Stone,0,15a22e0b-7804-4d24-a054-5d99b5bbf0ba,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,96.0,103.0,97.0,133.0,112.0,121.0,80.0,100.0,95.0,0.234,0.061,0.162,0.262,2.5,-0.5,1.06,0.85,92.3,87.2,95.2,88.9,0.333,0.495,0.146,0.184,0.34,0.338,0.247,0.315,0.346,95.0,100.0,100.0,97.0,99.0,96.0,0.247,0.033,0.31,3.38,94.7,83.3,0.247,0.36,0.148,0.286,0.286,0.173,0.111,0.111,0.188,,,,,,,,,
16,2024-07-10,745556,Flyout,field_out,True,571771,650911,Enrique Hernández,Cristopher Sánchez,0,17f7f8e0-98db-4a3d-8486-64e8df746904,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.343,0.436,0.1,0.166,0.185,0.385,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-07-10,745556,Lineout,field_out,True,605131,650911,Austin Barnes,Cristopher Sánchez,0,281f7df1-22e4-4324-9210-b6ab974e1ad4,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.343,0.436,0.1,0.166,0.185,0.385,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-07-10,745556,Groundout,field_out,True,660271,650911,Shohei Ohtani,Cristopher Sánchez,0,8f482760-bb0a-4936-b35e-b7d452e77f06,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.343,0.436,0.1,0.166,0.185,0.385,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-07-10,745556,Groundout,field_out,True,656941,694813,Kyle Schwarber,Gavin Stone,0,25edd64e-53f3-4789-ac63-7a188ea75a79,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,96.0,103.0,97.0,133.0,112.0,121.0,80.0,100.0,95.0,0.234,0.061,0.162,0.262,2.5,-0.5,1.06,0.85,92.3,87.2,95.2,88.9,0.333,0.495,0.146,0.184,0.34,0.338,0.247,0.315,0.346,95.0,100.0,100.0,97.0,99.0,96.0,0.247,0.033,0.31,3.38,94.7,83.3,0.247,0.36,0.148,0.286,0.286,0.173,0.111,0.111,0.188,,,,,,,,,
20,2024-07-10,745556,Single,single,False,607208,694813,Trea Turner,Gavin Stone,0,684be0ae-3e90-4656-95fd-c75bad790eef,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,96.0,103.0,97.0,133.0,112.0,121.0,80.0,100.0,95.0,0.234,0.061,0.162,0.262,2.5,-0.5,1.06,0.85,92.3,87.2,95.2,88.9,0.333,0.495,0.146,0.184,0.34,0.338,0.247,0.315,0.346,95.0,100.0,100.0,97.0,99.0,96.0,0.247,0.033,0.31,3.38,94.7,83.3,0.247,0.36,0.148,0.286,0.286,0.173,0.111,0.111,0.188,,,,,,,,,
21,2024-07-10,745556,Grounded Into DP,grounded_into_double_play,True,664761,694813,Alec Bohm,Gavin Stone,1,ac455442-0dd7-460f-968d-ae43e71cfd34,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,96.0,103.0,97.0,133.0,112.0,121.0,80.0,100.0,95.0,0.234,0.061,0.162,0.262,2.5,-0.5,1.06,0.85,92.3,87.2,95.2,88.9,0.333,0.495,0.146,0.184,0.34,0.338,0.247,0.315,0.346,95.0,100.0,100.0,97.0,99.0,96.0,0.247,0.033,0.31,3.38,94.7,83.3,0.247,0.36,0.148,0.286,0.286,0.173,0.111,0.111,0.188,,,,,,,,,
22,2024-07-10,745556,Single,single,False,606192,650911,Teoscar Hernández,Cristopher Sánchez,0,c9a17e40-35a5-4494-b034-148bff34174b,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.343,0.436,0.1,0.166,0.185,0.385,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-07-10,745556,Groundout,field_out,True,518692,650911,Freddie Freeman,Cristopher Sánchez,1,eec7b71c-0771-4215-a06f-48773abb6fda,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.343,0.436,0.1,0.166,0.185,0.385,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-07-10,745556,Single,single,False,681624,650911,Andy Pages,Cristopher Sánchez,1,255a9185-a0e2-40a6-8a67-5a04c10e6aab,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.343,0.436,0.1,0.166,0.185,0.385,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-07-10,745556,Forceout,force_out,True,500743,650911,Miguel Rojas,Cristopher Sánchez,1,c9d8b73d-fbc2-4ea6-8b8f-a94bd69b7aaa,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.343,0.436,0.1,0.166,0.185,0.385,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-07-10,745556,Forceout,force_out,True,678246,650911,Miguel Vargas,Cristopher Sánchez,1,635d84d4-4709-43be-bff2-60932c390d14,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.343,0.436,0.1,0.166,0.185,0.385,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-07-10,745556,Single,single,False,681082,694813,Bryson Stott,Gavin Stone,0,de88ee77-186b-4172-bdd4-b9745093467d,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,96.0,103.0,97.0,133.0,112.0,121.0,80.0,100.0,95.0,0.234,0.061,0.162,0.262,2.5,-0.5,1.06,0.85,92.3,87.2,95.2,88.9,0.333,0.495,0.146,0.184,0.34,0.338,0.247,0.315,0.346,95.0,100.0,100.0,97.0,99.0,96.0,0.247,0.033,0.31,3.38,94.7,83.3,0.247,0.36,0.148,0.286,0.286,0.173,0.111,0.111,0.188,,,,,,,,,
28,2024-07-10,745556,Single,single,False,592206,694813,Nick Castellanos,Gavin Stone,1,3e0fa9db-294e-4fdb-abaa-90a69df6c9a9,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,96.0,103.0,97.0,133.0,112.0,121.0,80.0,100.0,95.0,0.234,0.061,0.162,0.262,2.5,-0.5,1.06,0.85,92.3,87.2,95.2,88.9,0.333,0.495,0.146,0.184,0.34,0.338,0.247,0.315,0.346,95.0,100.0,100.0,97.0,99.0,96.0,0.247,0.033,0.31,3.38,94.7,83.3,0.247,0.36,0.148,0.286,0.286,0.173,0.111,0.111,0.188,,,,,,,,,
29,2024-07-10,745556,Strikeout,strikeout,True,669016,694813,Brandon Marsh,Gavin Stone,0,3dcc7822-fdfc-4661-bc59-588ee7d53c13,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,96.0,103.0,97.0,133.0,112.0,121.0,80.0,100.0,95.0,0.234,0.061,0.162,0.262,2.5,-0.5,1.06,0.85,92.3,87.2,95.2,88.9,0.333,0.495,0.146,0.184,0.34,0.338,0.247,0.315,0.346,95.0,100.0,100.0,97.0,99.0,96.0,0.247,0.033,0.31,3.38,94.7,83.3,0.247,0.36,0.148,0.286,0.286,0.173,0.111,0.111,0.188,,,,,,,,,
30,2024-07-10,745556,Grounded Into DP,grounded_into_double_play,True,624641,694813,Edmundo Sosa,Gavin Stone,1,08109556-1162-47f6-b62d-83bad34476b8,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,96.0,103.0,97.0,133.0,112.0,121.0,80.0,100.0,95.0,0.234,0.061,0.162,0.262,2.5,-0.5,1.06,0.85,92.3,87.2,95.2,88.9,0.333,0.495,0.146,0.184,0.34,0.338,0.247,0.315,0.346,95.0,100.0,100.0,97.0,99.0,96.0,0.247,0.033,0.31,3.38,94.7,83.3,0.247,0.36,0.148,0.286,0.286,0.173,0.111,0.111,0.188,,,,,,,,,
31,2024-07-10,745556,Flyout,field_out,True,621035,650911,Chris Taylor,Cristopher Sánchez,0,3929c00e-e53e-45e9-9251-8f832c45b1a5,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.343,0.436,0.1,0.166,0.185,0.385,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-07-10,745556,Walk,walk,False,571771,650911,Enrique Hernández,Cristopher Sánchez,0,051d34b9-300e-49a7-9629-4a7db595cc08,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.343,0.436,0.1,0.166,0.185,0.385,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-07-10,745556,Single,single,False,605131,650911,Austin Barnes,Cristopher Sánchez,1,84df1b05-6afd-4c47-b11c-1dee357fd28f,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.343,0.436,0.1,0.166,0.185,0.385,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
