,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,CH%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vFS,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff
0,2024-08-11,744895,Double,double,False,671732,605135,Lawrence Butler,Chris Bassitt,0,1249c87b-3e60-4de0-99af-c72aefa5f73d,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.27,4.29,151.2,99.0,94.0,97.0,0.807,8.84,3.38,9.2,0.95,1.08,0.273,0.352,0.173,0.343,0.44,78.0,90.0,86.0,105.0,90.0,101.0,61.0,107.0,97.0,95.0,102.0,98.0,123.0,97.0,107.0,78.0,102.0,93.0,93.0,90.0,86.0,0.407,0.039,0.196,0.044,0.118,0.142,0.054,-2.74,0.76,-1.95,0.09,-0.18,0.3,-2.04,92.6,89.7,84.1,84.6,92.5,77.5,70.9,0.332,0.429,0.123,0.165,0.303,0.272,0.2,0.286,0.29,0.182,0.273,0.459,0.276,0.31,0.167,0.333,0.633,0.102,0.292,0.583,0.154,0.286,0.476,0.256
1,2024-08-11,744895,Single,single,False,667670,605135,Brent Rooker,Chris Bassitt,1,9a5d1964-80f3-457b-8f6a-9b7ddb1cd07c,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.27,4.29,151.2,99.0,94.0,97.0,0.807,8.84,3.38,9.2,0.95,1.08,0.273,0.352,0.173,0.343,0.44,78.0,90.0,86.0,105.0,90.0,101.0,61.0,107.0,97.0,95.0,102.0,98.0,123.0,97.0,107.0,78.0,102.0,93.0,93.0,90.0,86.0,0.407,0.039,0.196,0.044,0.118,0.142,0.054,-2.74,0.76,-1.95,0.09,-0.18,0.3,-2.04,92.6,89.7,84.1,84.6,92.5,77.5,70.9,0.332,0.429,0.123,0.165,0.303,0.272,0.2,0.286,0.29,0.182,0.273,0.459,0.276,0.31,0.167,0.333,0.633,0.102,0.292,0.583,0.154,0.286,0.476,0.256
2,2024-08-11,744895,Home Run,home_run,False,668709,605135,JJ Bleday,Chris Bassitt,1,cec89cdd-1974-4f12-9830-9f2e8ef138c4,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.27,4.29,151.2,99.0,94.0,97.0,0.807,8.84,3.38,9.2,0.95,1.08,0.273,0.352,0.173,0.343,0.44,78.0,90.0,86.0,105.0,90.0,101.0,61.0,107.0,97.0,95.0,102.0,98.0,123.0,97.0,107.0,78.0,102.0,93.0,93.0,90.0,86.0,0.407,0.039,0.196,0.044,0.118,0.142,0.054,-2.74,0.76,-1.95,0.09,-0.18,0.3,-2.04,92.6,89.7,84.1,84.6,92.5,77.5,70.9,0.332,0.429,0.123,0.165,0.303,0.272,0.2,0.286,0.29,0.182,0.273,0.459,0.276,0.31,0.167,0.333,0.633,0.102,0.292,0.583,0.154,0.286,0.476,0.256
3,2024-08-11,744895,Hit By Pitch,hit_by_pitch,False,664913,605135,Seth Brown,Chris Bassitt,0,aa49752f-9662-45c6-9b42-d59cfcb30a2d,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.27,4.29,151.2,99.0,94.0,97.0,0.807,8.84,3.38,9.2,0.95,1.08,0.273,0.352,0.173,0.343,0.44,78.0,90.0,86.0,105.0,90.0,101.0,61.0,107.0,97.0,95.0,102.0,98.0,123.0,97.0,107.0,78.0,102.0,93.0,93.0,90.0,86.0,0.407,0.039,0.196,0.044,0.118,0.142,0.054,-2.74,0.76,-1.95,0.09,-0.18,0.3,-2.04,92.6,89.7,84.1,84.6,92.5,77.5,70.9,0.332,0.429,0.123,0.165,0.303,0.272,0.2,0.286,0.29,0.182,0.273,0.459,0.276,0.31,0.167,0.333,0.633,0.102,0.292,0.583,0.154,0.286,0.476,0.256
4,2024-08-11,744895,Strikeout,strikeout,True,647351,605135,Abraham Toro,Chris Bassitt,0,6b309b18-02b6-41bf-999d-db04b8f4dcf2,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.27,4.29,151.2,99.0,94.0,97.0,0.807,8.84,3.38,9.2,0.95,1.08,0.273,0.352,0.173,0.343,0.44,78.0,90.0,86.0,105.0,90.0,101.0,61.0,107.0,97.0,95.0,102.0,98.0,123.0,97.0,107.0,78.0,102.0,93.0,93.0,90.0,86.0,0.407,0.039,0.196,0.044,0.118,0.142,0.054,-2.74,0.76,-1.95,0.09,-0.18,0.3,-2.04,92.6,89.7,84.1,84.6,92.5,77.5,70.9,0.332,0.429,0.123,0.165,0.303,0.272,0.2,0.286,0.29,0.182,0.273,0.459,0.276,0.31,0.167,0.333,0.633,0.102,0.292,0.583,0.154,0.286,0.476,0.256
5,2024-08-11,744895,Home Run,home_run,False,680869,605135,Zack Gelof,Chris Bassitt,1,4c8a3dc2-590a-4367-bd2e-276f242d6770,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.27,4.29,151.2,99.0,94.0,97.0,0.807,8.84,3.38,9.2,0.95,1.08,0.273,0.352,0.173,0.343,0.44,78.0,90.0,86.0,105.0,90.0,101.0,61.0,107.0,97.0,95.0,102.0,98.0,123.0,97.0,107.0,78.0,102.0,93.0,93.0,90.0,86.0,0.407,0.039,0.196,0.044,0.118,0.142,0.054,-2.74,0.76,-1.95,0.09,-0.18,0.3,-2.04,92.6,89.7,84.1,84.6,92.5,77.5,70.9,0.332,0.429,0.123,0.165,0.303,0.272,0.2,0.286,0.29,0.182,0.273,0.459,0.276,0.31,0.167,0.333,0.633,0.102,0.292,0.583,0.154,0.286,0.476,0.256
6,2024-08-11,744895,Strikeout,strikeout,True,668832,605135,Kyle McCann,Chris Bassitt,0,cc5ecd5b-3412-41ae-a1cc-7156f243f577,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.27,4.29,151.2,99.0,94.0,97.0,0.807,8.84,3.38,9.2,0.95,1.08,0.273,0.352,0.173,0.343,0.44,78.0,90.0,86.0,105.0,90.0,101.0,61.0,107.0,97.0,95.0,102.0,98.0,123.0,97.0,107.0,78.0,102.0,93.0,93.0,90.0,86.0,0.407,0.039,0.196,0.044,0.118,0.142,0.054,-2.74,0.76,-1.95,0.09,-0.18,0.3,-2.04,92.6,89.7,84.1,84.6,92.5,77.5,70.9,0.332,0.429,0.123,0.165,0.303,0.272,0.2,0.286,0.29,0.182,0.273,0.459,0.276,0.31,0.167,0.333,0.633,0.102,0.292,0.583,0.154,0.286,0.476,0.256
7,2024-08-11,744895,Double,double,False,663662,605135,Daz Cameron,Chris Bassitt,0,244c5d91-b019-4ff6-b2b7-e7c1c4b743e4,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.27,4.29,151.2,99.0,94.0,97.0,0.807,8.84,3.38,9.2,0.95,1.08,0.273,0.352,0.173,0.343,0.44,78.0,90.0,86.0,105.0,90.0,101.0,61.0,107.0,97.0,95.0,102.0,98.0,123.0,97.0,107.0,78.0,102.0,93.0,93.0,90.0,86.0,0.407,0.039,0.196,0.044,0.118,0.142,0.054,-2.74,0.76,-1.95,0.09,-0.18,0.3,-2.04,92.6,89.7,84.1,84.6,92.5,77.5,70.9,0.332,0.429,0.123,0.165,0.303,0.272,0.2,0.286,0.29,0.182,0.273,0.459,0.276,0.31,0.167,0.333,0.633,0.102,0.292,0.583,0.154,0.286,0.476,0.256
8,2024-08-11,744895,Walk,walk,False,680474,605135,Max Schuemann,Chris Bassitt,0,4745a5d8-e8df-446a-8313-8a02fd7c2e8e,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.27,4.29,151.2,99.0,94.0,97.0,0.807,8.84,3.38,9.2,0.95,1.08,0.273,0.352,0.173,0.343,0.44,78.0,90.0,86.0,105.0,90.0,101.0,61.0,107.0,97.0,95.0,102.0,98.0,123.0,97.0,107.0,78.0,102.0,93.0,93.0,90.0,86.0,0.407,0.039,0.196,0.044,0.118,0.142,0.054,-2.74,0.76,-1.95,0.09,-0.18,0.3,-2.04,92.6,89.7,84.1,84.6,92.5,77.5,70.9,0.332,0.429,0.123,0.165,0.303,0.272,0.2,0.286,0.29,0.182,0.273,0.459,0.276,0.31,0.167,0.333,0.633,0.102,0.292,0.583,0.154,0.286,0.476,0.256
9,2024-08-11,744895,Single,single,False,671732,605135,Lawrence Butler,Chris Bassitt,1,8b838c6c-7fcc-4a9f-b4f6-5b082b59db29,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.27,4.29,151.2,99.0,94.0,97.0,0.807,8.84,3.38,9.2,0.95,1.08,0.273,0.352,0.173,0.343,0.44,78.0,90.0,86.0,105.0,90.0,101.0,61.0,107.0,97.0,95.0,102.0,98.0,123.0,97.0,107.0,78.0,102.0,93.0,93.0,90.0,86.0,0.407,0.039,0.196,0.044,0.118,0.142,0.054,-2.74,0.76,-1.95,0.09,-0.18,0.3,-2.04,92.6,89.7,84.1,84.6,92.5,77.5,70.9,0.332,0.429,0.123,0.165,0.303,0.272,0.2,0.286,0.29,0.182,0.273,0.459,0.276,0.31,0.167,0.333,0.633,0.102,0.292,0.583,0.154,0.286,0.476,0.256
