,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-09-13,745286,Flyout,field_out,True,656305,656302,Matt Chapman,Dylan Cease,0,099f5598-97d1-45c3-8b62-e893368cd47b,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.58,3.35,176.0,100.0,122.0,107.0,0.692,10.99,3.17,6.65,0.92,0.94,0.195,0.437,0.151,0.307,0.391,54.0,73.0,69.0,123.0,95.0,102.0,,,,112.0,102.0,106.0,113.0,89.0,90.0,,0.438,0.006,0.47,0.009,0.13,-5.12,,1.88,-4.16,96.9,91.8,69.7,,87.2,0.25,1.0,0.2,,,,0.2,0.267,0.385,0.239,0.404,0.204,0.25,1.0,0.0,107.0,96.0,103.0,0.077,-1.24,82.4,0.161,0.261,0.449,0.292,0.458,0.305,,,,,,,,,,,,,,,
11,2024-09-13,745286,Flyout,field_out,True,672275,656302,Patrick Bailey,Dylan Cease,0,2f751b98-6298-48e8-acc1-18ba62a07153,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.58,3.35,176.0,100.0,122.0,107.0,0.692,10.99,3.17,6.65,0.92,0.94,0.195,0.437,0.151,0.307,0.391,54.0,73.0,69.0,123.0,95.0,102.0,,,,112.0,102.0,106.0,113.0,89.0,90.0,,0.438,0.006,0.47,0.009,0.13,-5.12,,1.88,-4.16,96.9,91.8,69.7,,87.2,0.25,1.0,0.2,,,,0.2,0.267,0.385,0.239,0.404,0.204,0.25,1.0,0.0,107.0,96.0,103.0,0.077,-1.24,82.4,0.161,0.261,0.449,0.292,0.458,0.305,,,,,,,,,,,,,,,
12,2024-09-13,745286,Double,double,False,701538,657277,Jackson Merrill,Logan Webb,0,a9387b96-c5e6-4165-8732-e50de6fff69a,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.53,4.36,193.2,104.0,112.0,107.0,0.818,7.48,2.18,9.02,0.51,2.57,0.233,0.364,0.172,0.291,0.402,137.0,106.0,113.0,57.0,107.0,89.0,94.0,104.0,101.0,126.0,103.0,113.0,59.0,104.0,100.0,0.405,0.052,0.015,0.215,0.314,-0.38,3.99,1.3,-0.08,0.12,92.5,90.7,87.3,92.5,83.7,0.266,0.399,0.214,0.27,0.343,0.146,0.252,0.348,0.264,0.2,0.257,0.324,0.167,0.167,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-09-13,745286,Pop Out,field_out,True,444482,657277,David Peralta,Logan Webb,0,71d52c21-cad2-4d2b-8463-5a803bce3266,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.53,4.36,193.2,104.0,112.0,107.0,0.818,7.48,2.18,9.02,0.51,2.57,0.233,0.364,0.172,0.291,0.402,137.0,106.0,113.0,57.0,107.0,89.0,94.0,104.0,101.0,126.0,103.0,113.0,59.0,104.0,100.0,0.405,0.052,0.015,0.215,0.314,-0.38,3.99,1.3,-0.08,0.12,92.5,90.7,87.3,92.5,83.7,0.266,0.399,0.214,0.27,0.343,0.146,0.252,0.348,0.264,0.2,0.257,0.324,0.167,0.167,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-09-13,745286,Strikeout,strikeout,True,553869,657277,Elias Díaz,Logan Webb,0,f234fc93-eee4-4751-a961-59df7c7732e3,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.53,4.36,193.2,104.0,112.0,107.0,0.818,7.48,2.18,9.02,0.51,2.57,0.233,0.364,0.172,0.291,0.402,137.0,106.0,113.0,57.0,107.0,89.0,94.0,104.0,101.0,126.0,103.0,113.0,59.0,104.0,100.0,0.405,0.052,0.015,0.215,0.314,-0.38,3.99,1.3,-0.08,0.12,92.5,90.7,87.3,92.5,83.7,0.266,0.399,0.214,0.27,0.343,0.146,0.252,0.348,0.264,0.2,0.257,0.324,0.167,0.167,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-09-13,745286,Walk,walk,False,650333,657277,Luis Arraez,Logan Webb,0,6a1a06e6-9d71-4d70-af9c-6837ae073a1d,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.53,4.36,193.2,104.0,112.0,107.0,0.818,7.48,2.18,9.02,0.51,2.57,0.233,0.364,0.172,0.291,0.402,137.0,106.0,113.0,57.0,107.0,89.0,94.0,104.0,101.0,126.0,103.0,113.0,59.0,104.0,100.0,0.405,0.052,0.015,0.215,0.314,-0.38,3.99,1.3,-0.08,0.12,92.5,90.7,87.3,92.5,83.7,0.266,0.399,0.214,0.27,0.343,0.146,0.252,0.348,0.264,0.2,0.257,0.324,0.167,0.167,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-09-13,745286,Groundout,field_out,True,665487,657277,Fernando Tatis Jr.,Logan Webb,0,05ff42f5-bb60-44cf-96b6-a012cef6cdb4,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.53,4.36,193.2,104.0,112.0,107.0,0.818,7.48,2.18,9.02,0.51,2.57,0.233,0.364,0.172,0.291,0.402,137.0,106.0,113.0,57.0,107.0,89.0,94.0,104.0,101.0,126.0,103.0,113.0,59.0,104.0,100.0,0.405,0.052,0.015,0.215,0.314,-0.38,3.99,1.3,-0.08,0.12,92.5,90.7,87.3,92.5,83.7,0.266,0.399,0.214,0.27,0.343,0.146,0.252,0.348,0.264,0.2,0.257,0.324,0.167,0.167,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-09-13,745286,Groundout,field_out,True,666464,656302,Jerar Encarnacion,Dylan Cease,0,7f7a7abd-2d68-40ec-ab29-fcfc8f1afd57,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.58,3.35,176.0,100.0,122.0,107.0,0.692,10.99,3.17,6.65,0.92,0.94,0.195,0.437,0.151,0.307,0.391,54.0,73.0,69.0,123.0,95.0,102.0,,,,112.0,102.0,106.0,113.0,89.0,90.0,,0.438,0.006,0.47,0.009,0.13,-5.12,,1.88,-4.16,96.9,91.8,69.7,,87.2,0.25,1.0,0.2,,,,0.2,0.267,0.385,0.239,0.404,0.204,0.25,1.0,0.0,107.0,96.0,103.0,0.077,-1.24,82.4,0.161,0.261,0.449,0.292,0.458,0.305,,,,,,,,,,,,,,,
18,2024-09-13,745286,Strikeout,strikeout,True,687529,656302,Grant McCray,Dylan Cease,0,9ff97c52-e9fc-497d-8c64-298159373925,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.58,3.35,176.0,100.0,122.0,107.0,0.692,10.99,3.17,6.65,0.92,0.94,0.195,0.437,0.151,0.307,0.391,54.0,73.0,69.0,123.0,95.0,102.0,,,,112.0,102.0,106.0,113.0,89.0,90.0,,0.438,0.006,0.47,0.009,0.13,-5.12,,1.88,-4.16,96.9,91.8,69.7,,87.2,0.25,1.0,0.2,,,,0.2,0.267,0.385,0.239,0.404,0.204,0.25,1.0,0.0,107.0,96.0,103.0,0.077,-1.24,82.4,0.161,0.261,0.449,0.292,0.458,0.305,,,,,,,,,,,,,,,
19,2024-09-13,745286,Flyout,field_out,True,689172,656302,Brett Wisely,Dylan Cease,0,b3fa9271-4f51-4323-a96f-69c8e078dd57,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.58,3.35,176.0,100.0,122.0,107.0,0.692,10.99,3.17,6.65,0.92,0.94,0.195,0.437,0.151,0.307,0.391,54.0,73.0,69.0,123.0,95.0,102.0,,,,112.0,102.0,106.0,113.0,89.0,90.0,,0.438,0.006,0.47,0.009,0.13,-5.12,,1.88,-4.16,96.9,91.8,69.7,,87.2,0.25,1.0,0.2,,,,0.2,0.267,0.385,0.239,0.404,0.204,0.25,1.0,0.0,107.0,96.0,103.0,0.077,-1.24,82.4,0.161,0.261,0.449,0.292,0.458,0.305,,,,,,,,,,,,,,,
20,2024-09-13,745286,Pop Out,field_out,True,595777,657277,Jurickson Profar,Logan Webb,0,cb3513cd-1118-4410-81cf-2d4596e7073d,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.53,4.36,193.2,104.0,112.0,107.0,0.818,7.48,2.18,9.02,0.51,2.57,0.233,0.364,0.172,0.291,0.402,137.0,106.0,113.0,57.0,107.0,89.0,94.0,104.0,101.0,126.0,103.0,113.0,59.0,104.0,100.0,0.405,0.052,0.015,0.215,0.314,-0.38,3.99,1.3,-0.08,0.12,92.5,90.7,87.3,92.5,83.7,0.266,0.399,0.214,0.27,0.343,0.146,0.252,0.348,0.264,0.2,0.257,0.324,0.167,0.167,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-09-13,745286,Groundout,field_out,True,592518,657277,Manny Machado,Logan Webb,0,14a90c4d-a8fb-42fb-b624-28ca2224bce0,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.53,4.36,193.2,104.0,112.0,107.0,0.818,7.48,2.18,9.02,0.51,2.57,0.233,0.364,0.172,0.291,0.402,137.0,106.0,113.0,57.0,107.0,89.0,94.0,104.0,101.0,126.0,103.0,113.0,59.0,104.0,100.0,0.405,0.052,0.015,0.215,0.314,-0.38,3.99,1.3,-0.08,0.12,92.5,90.7,87.3,92.5,83.7,0.266,0.399,0.214,0.27,0.343,0.146,0.252,0.348,0.264,0.2,0.257,0.324,0.167,0.167,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-09-13,745286,Strikeout,strikeout,True,630105,657277,Jake Cronenworth,Logan Webb,0,6160c94c-7bd0-4932-87e8-5ca750b709d4,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.53,4.36,193.2,104.0,112.0,107.0,0.818,7.48,2.18,9.02,0.51,2.57,0.233,0.364,0.172,0.291,0.402,137.0,106.0,113.0,57.0,107.0,89.0,94.0,104.0,101.0,126.0,103.0,113.0,59.0,104.0,100.0,0.405,0.052,0.015,0.215,0.314,-0.38,3.99,1.3,-0.08,0.12,92.5,90.7,87.3,92.5,83.7,0.266,0.399,0.214,0.27,0.343,0.146,0.252,0.348,0.264,0.2,0.257,0.324,0.167,0.167,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-09-13,745286,Strikeout,strikeout,True,622268,656302,Donovan Walton,Dylan Cease,0,da4dd297-219c-4d4b-b454-0c8ea416fd0e,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.58,3.35,176.0,100.0,122.0,107.0,0.692,10.99,3.17,6.65,0.92,0.94,0.195,0.437,0.151,0.307,0.391,54.0,73.0,69.0,123.0,95.0,102.0,,,,112.0,102.0,106.0,113.0,89.0,90.0,,0.438,0.006,0.47,0.009,0.13,-5.12,,1.88,-4.16,96.9,91.8,69.7,,87.2,0.25,1.0,0.2,,,,0.2,0.267,0.385,0.239,0.404,0.204,0.25,1.0,0.0,107.0,96.0,103.0,0.077,-1.24,82.4,0.161,0.261,0.449,0.292,0.458,0.305,,,,,,,,,,,,,,,
24,2024-09-13,745286,Strikeout,strikeout,True,573262,656302,Mike Yastrzemski,Dylan Cease,0,0c0e3489-42bd-4520-ac06-fd36878b79ef,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.58,3.35,176.0,100.0,122.0,107.0,0.692,10.99,3.17,6.65,0.92,0.94,0.195,0.437,0.151,0.307,0.391,54.0,73.0,69.0,123.0,95.0,102.0,,,,112.0,102.0,106.0,113.0,89.0,90.0,,0.438,0.006,0.47,0.009,0.13,-5.12,,1.88,-4.16,96.9,91.8,69.7,,87.2,0.25,1.0,0.2,,,,0.2,0.267,0.385,0.239,0.404,0.204,0.25,1.0,0.0,107.0,96.0,103.0,0.077,-1.24,82.4,0.161,0.261,0.449,0.292,0.458,0.305,,,,,,,,,,,,,,,
25,2024-09-13,745286,Strikeout,strikeout,True,671218,656302,Heliot Ramos,Dylan Cease,0,97cf0fda-92f1-4586-9a22-ceac961961ad,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.58,3.35,176.0,100.0,122.0,107.0,0.692,10.99,3.17,6.65,0.92,0.94,0.195,0.437,0.151,0.307,0.391,54.0,73.0,69.0,123.0,95.0,102.0,,,,112.0,102.0,106.0,113.0,89.0,90.0,,0.438,0.006,0.47,0.009,0.13,-5.12,,1.88,-4.16,96.9,91.8,69.7,,87.2,0.25,1.0,0.2,,,,0.2,0.267,0.385,0.239,0.404,0.204,0.25,1.0,0.0,107.0,96.0,103.0,0.077,-1.24,82.4,0.161,0.261,0.449,0.292,0.458,0.305,,,,,,,,,,,,,,,
26,2024-09-13,745286,Lineout,field_out,True,593428,657277,Xander Bogaerts,Logan Webb,0,4feec6e0-3257-475a-99ec-2cce23730089,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.53,4.36,193.2,104.0,112.0,107.0,0.818,7.48,2.18,9.02,0.51,2.57,0.233,0.364,0.172,0.291,0.402,137.0,106.0,113.0,57.0,107.0,89.0,94.0,104.0,101.0,126.0,103.0,113.0,59.0,104.0,100.0,0.405,0.052,0.015,0.215,0.314,-0.38,3.99,1.3,-0.08,0.12,92.5,90.7,87.3,92.5,83.7,0.266,0.399,0.214,0.27,0.343,0.146,0.252,0.348,0.264,0.2,0.257,0.324,0.167,0.167,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-09-13,745286,Double,double,False,701538,657277,Jackson Merrill,Logan Webb,0,45ae1b22-3cbd-4610-ac52-d610f1c1233e,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.53,4.36,193.2,104.0,112.0,107.0,0.818,7.48,2.18,9.02,0.51,2.57,0.233,0.364,0.172,0.291,0.402,137.0,106.0,113.0,57.0,107.0,89.0,94.0,104.0,101.0,126.0,103.0,113.0,59.0,104.0,100.0,0.405,0.052,0.015,0.215,0.314,-0.38,3.99,1.3,-0.08,0.12,92.5,90.7,87.3,92.5,83.7,0.266,0.399,0.214,0.27,0.343,0.146,0.252,0.348,0.264,0.2,0.257,0.324,0.167,0.167,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-09-13,745286,Strikeout,strikeout,True,444482,657277,David Peralta,Logan Webb,0,196ebf6d-d03d-4796-9764-141fb7749d7f,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.53,4.36,193.2,104.0,112.0,107.0,0.818,7.48,2.18,9.02,0.51,2.57,0.233,0.364,0.172,0.291,0.402,137.0,106.0,113.0,57.0,107.0,89.0,94.0,104.0,101.0,126.0,103.0,113.0,59.0,104.0,100.0,0.405,0.052,0.015,0.215,0.314,-0.38,3.99,1.3,-0.08,0.12,92.5,90.7,87.3,92.5,83.7,0.266,0.399,0.214,0.27,0.343,0.146,0.252,0.348,0.264,0.2,0.257,0.324,0.167,0.167,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-09-13,745286,Field Error,field_error,False,553869,657277,Elias Díaz,Logan Webb,1,c6c60722-1f97-4b17-a86e-2493ef0be7fd,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.53,4.36,193.2,104.0,112.0,107.0,0.818,7.48,2.18,9.02,0.51,2.57,0.233,0.364,0.172,0.291,0.402,137.0,106.0,113.0,57.0,107.0,89.0,94.0,104.0,101.0,126.0,103.0,113.0,59.0,104.0,100.0,0.405,0.052,0.015,0.215,0.314,-0.38,3.99,1.3,-0.08,0.12,92.5,90.7,87.3,92.5,83.7,0.266,0.399,0.214,0.27,0.343,0.146,0.252,0.348,0.264,0.2,0.257,0.324,0.167,0.167,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-09-13,745286,Single,single,False,650333,657277,Luis Arraez,Logan Webb,1,91722c88-e1cb-4e25-b110-cf4db07019c9,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.53,4.36,193.2,104.0,112.0,107.0,0.818,7.48,2.18,9.02,0.51,2.57,0.233,0.364,0.172,0.291,0.402,137.0,106.0,113.0,57.0,107.0,89.0,94.0,104.0,101.0,126.0,103.0,113.0,59.0,104.0,100.0,0.405,0.052,0.015,0.215,0.314,-0.38,3.99,1.3,-0.08,0.12,92.5,90.7,87.3,92.5,83.7,0.266,0.399,0.214,0.27,0.343,0.146,0.252,0.348,0.264,0.2,0.257,0.324,0.167,0.167,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-09-13,745286,Groundout,field_out,True,665487,657277,Fernando Tatis Jr.,Logan Webb,0,1434f58c-5d1a-417e-9a82-81c16b5250b5,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.53,4.36,193.2,104.0,112.0,107.0,0.818,7.48,2.18,9.02,0.51,2.57,0.233,0.364,0.172,0.291,0.402,137.0,106.0,113.0,57.0,107.0,89.0,94.0,104.0,101.0,126.0,103.0,113.0,59.0,104.0,100.0,0.405,0.052,0.015,0.215,0.314,-0.38,3.99,1.3,-0.08,0.12,92.5,90.7,87.3,92.5,83.7,0.266,0.399,0.214,0.27,0.343,0.146,0.252,0.348,0.264,0.2,0.257,0.324,0.167,0.167,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-09-13,745286,Groundout,field_out,True,664774,656302,LaMonte Wade Jr.,Dylan Cease,0,020c76f5-fba8-440c-90ea-ea22f26ee83c,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.58,3.35,176.0,100.0,122.0,107.0,0.692,10.99,3.17,6.65,0.92,0.94,0.195,0.437,0.151,0.307,0.391,54.0,73.0,69.0,123.0,95.0,102.0,,,,112.0,102.0,106.0,113.0,89.0,90.0,,0.438,0.006,0.47,0.009,0.13,-5.12,,1.88,-4.16,96.9,91.8,69.7,,87.2,0.25,1.0,0.2,,,,0.2,0.267,0.385,0.239,0.404,0.204,0.25,1.0,0.0,107.0,96.0,103.0,0.077,-1.24,82.4,0.161,0.261,0.449,0.292,0.458,0.305,,,,,,,,,,,,,,,
