,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vFS,vSI,vSL,vCU,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH
10,2024-06-30,747101,Single,single,False,693304,680885,Nick Gonzales,Spencer Schwellenbach,0,fd0123e7-f23f-45f9-90c7-ba59aaec143c,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,4.43,3.54,44.2,107.0,95.0,107.0,0.768,8.26,2.01,8.46,0.81,1.1,0.258,0.439,0.189,0.25,0.476,91.0,102.0,104.0,108.0,108.0,106.0,93.0,107.0,108.0,109.0,113.0,115.0,86.0,104.0,99.0,79.0,108.0,107.0,0.089,0.232,0.187,0.131,0.195,0.166,-1.85,-0.1,2.89,-0.1,0.12,1.16,95.7,92.1,84.4,94.6,86.6,79.9,0.237,0.316,0.223,0.333,0.528,0.189,0.267,0.567,0.224,0.129,0.29,0.44,0.238,0.286,0.314,0.267,0.4,0.12,,,,,,
11,2024-06-30,747101,Lineout,field_out,True,663698,680885,Joey Bart,Spencer Schwellenbach,0,6585d519-7fc1-43eb-8f8a-d5c8d5ef497c,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,4.43,3.54,44.2,107.0,95.0,107.0,0.768,8.26,2.01,8.46,0.81,1.1,0.258,0.439,0.189,0.25,0.476,91.0,102.0,104.0,108.0,108.0,106.0,93.0,107.0,108.0,109.0,113.0,115.0,86.0,104.0,99.0,79.0,108.0,107.0,0.089,0.232,0.187,0.131,0.195,0.166,-1.85,-0.1,2.89,-0.1,0.12,1.16,95.7,92.1,84.4,94.6,86.6,79.9,0.237,0.316,0.223,0.333,0.528,0.189,0.267,0.567,0.224,0.129,0.29,0.44,0.238,0.286,0.314,0.267,0.4,0.12,,,,,,
12,2024-06-30,747101,Strikeout,strikeout,True,669707,680885,Jared Triolo,Spencer Schwellenbach,0,f1b0817d-268c-4b24-aac9-95ed7a30fc24,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,4.43,3.54,44.2,107.0,95.0,107.0,0.768,8.26,2.01,8.46,0.81,1.1,0.258,0.439,0.189,0.25,0.476,91.0,102.0,104.0,108.0,108.0,106.0,93.0,107.0,108.0,109.0,113.0,115.0,86.0,104.0,99.0,79.0,108.0,107.0,0.089,0.232,0.187,0.131,0.195,0.166,-1.85,-0.1,2.89,-0.1,0.12,1.16,95.7,92.1,84.4,94.6,86.6,79.9,0.237,0.316,0.223,0.333,0.528,0.189,0.267,0.567,0.224,0.129,0.29,0.44,0.238,0.286,0.314,0.267,0.4,0.12,,,,,,
13,2024-06-30,747101,Groundout,field_out,True,669261,680885,Jack Suwinski,Spencer Schwellenbach,0,30422ffb-059c-429a-9a8b-9bc17423a9df,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,4.43,3.54,44.2,107.0,95.0,107.0,0.768,8.26,2.01,8.46,0.81,1.1,0.258,0.439,0.189,0.25,0.476,91.0,102.0,104.0,108.0,108.0,106.0,93.0,107.0,108.0,109.0,113.0,115.0,86.0,104.0,99.0,79.0,108.0,107.0,0.089,0.232,0.187,0.131,0.195,0.166,-1.85,-0.1,2.89,-0.1,0.12,1.16,95.7,92.1,84.4,94.6,86.6,79.9,0.237,0.316,0.223,0.333,0.528,0.189,0.267,0.567,0.224,0.129,0.29,0.44,0.238,0.286,0.314,0.267,0.4,0.12,,,,,,
14,2024-06-30,747101,Strikeout,strikeout,True,594807,663559,Adam Duvall,Bailey Falter,0,b5b5e399-7ab3-4360-85bf-436717b72083,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,100.0,100.0,99.0,84.0,101.0,95.0,99.0,102.0,98.0,88.0,95.0,94.0,,,,37.0,97.0,75.0,0.144,0.511,,0.01,0.161,0.174,1.03,,-6.89,1.24,-0.06,-0.34,91.7,,87.0,91.9,85.6,77.0,0.245,0.286,0.32,0.229,0.36,0.167,,,,0.333,1.333,0.125,0.256,0.488,0.197,0.262,0.492,0.144,,,,,,
15,2024-06-30,747101,Strikeout,strikeout,True,669221,663559,Sean Murphy,Bailey Falter,0,fa13c883-03f1-42e8-b9c4-016dae648d2f,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,100.0,100.0,99.0,84.0,101.0,95.0,99.0,102.0,98.0,88.0,95.0,94.0,,,,37.0,97.0,75.0,0.144,0.511,,0.01,0.161,0.174,1.03,,-6.89,1.24,-0.06,-0.34,91.7,,87.0,91.9,85.6,77.0,0.245,0.286,0.32,0.229,0.36,0.167,,,,0.333,1.333,0.125,0.256,0.488,0.197,0.262,0.492,0.144,,,,,,
16,2024-06-30,747101,Strikeout,strikeout,True,606115,663559,Orlando Arcia,Bailey Falter,0,f063616e-59c3-4b29-8df6-8d3a5e546298,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,100.0,100.0,99.0,84.0,101.0,95.0,99.0,102.0,98.0,88.0,95.0,94.0,,,,37.0,97.0,75.0,0.144,0.511,,0.01,0.161,0.174,1.03,,-6.89,1.24,-0.06,-0.34,91.7,,87.0,91.9,85.6,77.0,0.245,0.286,0.32,0.229,0.36,0.167,,,,0.333,1.333,0.125,0.256,0.488,0.197,0.262,0.492,0.144,,,,,,
17,2024-06-30,747101,Groundout,field_out,True,457705,680885,Andrew McCutchen,Spencer Schwellenbach,0,9e4f0415-a85f-4d5d-83cb-8a9749896c26,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,4.43,3.54,44.2,107.0,95.0,107.0,0.768,8.26,2.01,8.46,0.81,1.1,0.258,0.439,0.189,0.25,0.476,91.0,102.0,104.0,108.0,108.0,106.0,93.0,107.0,108.0,109.0,113.0,115.0,86.0,104.0,99.0,79.0,108.0,107.0,0.089,0.232,0.187,0.131,0.195,0.166,-1.85,-0.1,2.89,-0.1,0.12,1.16,95.7,92.1,84.4,94.6,86.6,79.9,0.237,0.316,0.223,0.333,0.528,0.189,0.267,0.567,0.224,0.129,0.29,0.44,0.238,0.286,0.314,0.267,0.4,0.12,,,,,,
18,2024-06-30,747101,Groundout,field_out,True,668804,680885,Bryan Reynolds,Spencer Schwellenbach,0,b67025a1-b51a-4d1d-872f-e1c186614f3a,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,4.43,3.54,44.2,107.0,95.0,107.0,0.768,8.26,2.01,8.46,0.81,1.1,0.258,0.439,0.189,0.25,0.476,91.0,102.0,104.0,108.0,108.0,106.0,93.0,107.0,108.0,109.0,113.0,115.0,86.0,104.0,99.0,79.0,108.0,107.0,0.089,0.232,0.187,0.131,0.195,0.166,-1.85,-0.1,2.89,-0.1,0.12,1.16,95.7,92.1,84.4,94.6,86.6,79.9,0.237,0.316,0.223,0.333,0.528,0.189,0.267,0.567,0.224,0.129,0.29,0.44,0.238,0.286,0.314,0.267,0.4,0.12,,,,,,
19,2024-06-30,747101,Strikeout,strikeout,True,665833,680885,Oneil Cruz,Spencer Schwellenbach,0,c2f021da-2114-486d-a5e4-3f4e9297605c,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,4.43,3.54,44.2,107.0,95.0,107.0,0.768,8.26,2.01,8.46,0.81,1.1,0.258,0.439,0.189,0.25,0.476,91.0,102.0,104.0,108.0,108.0,106.0,93.0,107.0,108.0,109.0,113.0,115.0,86.0,104.0,99.0,79.0,108.0,107.0,0.089,0.232,0.187,0.131,0.195,0.166,-1.85,-0.1,2.89,-0.1,0.12,1.16,95.7,92.1,84.4,94.6,86.6,79.9,0.237,0.316,0.223,0.333,0.528,0.189,0.267,0.567,0.224,0.129,0.29,0.44,0.238,0.286,0.314,0.267,0.4,0.12,,,,,,
20,2024-06-30,747101,Flyout,field_out,True,663897,663559,Luke Williams,Bailey Falter,0,6ee6db23-d98b-48ff-a15e-154858218c63,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,100.0,100.0,99.0,84.0,101.0,95.0,99.0,102.0,98.0,88.0,95.0,94.0,,,,37.0,97.0,75.0,0.144,0.511,,0.01,0.161,0.174,1.03,,-6.89,1.24,-0.06,-0.34,91.7,,87.0,91.9,85.6,77.0,0.245,0.286,0.32,0.229,0.36,0.167,,,,0.333,1.333,0.125,0.256,0.488,0.197,0.262,0.492,0.144,,,,,,
21,2024-06-30,747101,Lineout,field_out,True,672284,663559,Jarred Kelenic,Bailey Falter,0,8e2f4e2e-02ec-4684-841a-f461be486916,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,100.0,100.0,99.0,84.0,101.0,95.0,99.0,102.0,98.0,88.0,95.0,94.0,,,,37.0,97.0,75.0,0.144,0.511,,0.01,0.161,0.174,1.03,,-6.89,1.24,-0.06,-0.34,91.7,,87.0,91.9,85.6,77.0,0.245,0.286,0.32,0.229,0.36,0.167,,,,0.333,1.333,0.125,0.256,0.488,0.197,0.262,0.492,0.144,,,,,,
22,2024-06-30,747101,Flyout,field_out,True,645277,663559,Ozzie Albies,Bailey Falter,0,4df587b7-307f-40ac-948f-943619c5d584,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,100.0,100.0,99.0,84.0,101.0,95.0,99.0,102.0,98.0,88.0,95.0,94.0,,,,37.0,97.0,75.0,0.144,0.511,,0.01,0.161,0.174,1.03,,-6.89,1.24,-0.06,-0.34,91.7,,87.0,91.9,85.6,77.0,0.245,0.286,0.32,0.229,0.36,0.167,,,,0.333,1.333,0.125,0.256,0.488,0.197,0.262,0.492,0.144,,,,,,
23,2024-06-30,747101,Pop Out,field_out,True,658668,680885,Edward Olivares,Spencer Schwellenbach,0,3a6e4b5f-bf10-4268-9e8f-23999a9cb486,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,4.43,3.54,44.2,107.0,95.0,107.0,0.768,8.26,2.01,8.46,0.81,1.1,0.258,0.439,0.189,0.25,0.476,91.0,102.0,104.0,108.0,108.0,106.0,93.0,107.0,108.0,109.0,113.0,115.0,86.0,104.0,99.0,79.0,108.0,107.0,0.089,0.232,0.187,0.131,0.195,0.166,-1.85,-0.1,2.89,-0.1,0.12,1.16,95.7,92.1,84.4,94.6,86.6,79.9,0.237,0.316,0.223,0.333,0.528,0.189,0.267,0.567,0.224,0.129,0.29,0.44,0.238,0.286,0.314,0.267,0.4,0.12,,,,,,
24,2024-06-30,747101,Groundout,field_out,True,642133,680885,Rowdy Tellez,Spencer Schwellenbach,0,fdb36256-82bc-40d6-915b-f2d6e733fa58,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,4.43,3.54,44.2,107.0,95.0,107.0,0.768,8.26,2.01,8.46,0.81,1.1,0.258,0.439,0.189,0.25,0.476,91.0,102.0,104.0,108.0,108.0,106.0,93.0,107.0,108.0,109.0,113.0,115.0,86.0,104.0,99.0,79.0,108.0,107.0,0.089,0.232,0.187,0.131,0.195,0.166,-1.85,-0.1,2.89,-0.1,0.12,1.16,95.7,92.1,84.4,94.6,86.6,79.9,0.237,0.316,0.223,0.333,0.528,0.189,0.267,0.567,0.224,0.129,0.29,0.44,0.238,0.286,0.314,0.267,0.4,0.12,,,,,,
25,2024-06-30,747101,Double,double,False,693304,680885,Nick Gonzales,Spencer Schwellenbach,0,1ff99516-19ad-4e81-a41b-fa94a9138423,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,4.43,3.54,44.2,107.0,95.0,107.0,0.768,8.26,2.01,8.46,0.81,1.1,0.258,0.439,0.189,0.25,0.476,91.0,102.0,104.0,108.0,108.0,106.0,93.0,107.0,108.0,109.0,113.0,115.0,86.0,104.0,99.0,79.0,108.0,107.0,0.089,0.232,0.187,0.131,0.195,0.166,-1.85,-0.1,2.89,-0.1,0.12,1.16,95.7,92.1,84.4,94.6,86.6,79.9,0.237,0.316,0.223,0.333,0.528,0.189,0.267,0.567,0.224,0.129,0.29,0.44,0.238,0.286,0.314,0.267,0.4,0.12,,,,,,
26,2024-06-30,747101,Field Error,field_error,False,663698,680885,Joey Bart,Spencer Schwellenbach,1,1a4c148d-41e5-46b3-aa35-1c8dc16a379e,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,4.43,3.54,44.2,107.0,95.0,107.0,0.768,8.26,2.01,8.46,0.81,1.1,0.258,0.439,0.189,0.25,0.476,91.0,102.0,104.0,108.0,108.0,106.0,93.0,107.0,108.0,109.0,113.0,115.0,86.0,104.0,99.0,79.0,108.0,107.0,0.089,0.232,0.187,0.131,0.195,0.166,-1.85,-0.1,2.89,-0.1,0.12,1.16,95.7,92.1,84.4,94.6,86.6,79.9,0.237,0.316,0.223,0.333,0.528,0.189,0.267,0.567,0.224,0.129,0.29,0.44,0.238,0.286,0.314,0.267,0.4,0.12,,,,,,
27,2024-06-30,747101,Strikeout,strikeout,True,669707,680885,Jared Triolo,Spencer Schwellenbach,0,cef79b3a-7feb-4786-bc12-0aead4bd0619,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,4.43,3.54,44.2,107.0,95.0,107.0,0.768,8.26,2.01,8.46,0.81,1.1,0.258,0.439,0.189,0.25,0.476,91.0,102.0,104.0,108.0,108.0,106.0,93.0,107.0,108.0,109.0,113.0,115.0,86.0,104.0,99.0,79.0,108.0,107.0,0.089,0.232,0.187,0.131,0.195,0.166,-1.85,-0.1,2.89,-0.1,0.12,1.16,95.7,92.1,84.4,94.6,86.6,79.9,0.237,0.316,0.223,0.333,0.528,0.189,0.267,0.567,0.224,0.129,0.29,0.44,0.238,0.286,0.314,0.267,0.4,0.12,,,,,,
28,2024-06-30,747101,Walk,walk,False,542303,663559,Marcell Ozuna,Bailey Falter,0,ea6ba30a-e9bf-4b42-90aa-ea635e426f96,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,100.0,100.0,99.0,84.0,101.0,95.0,99.0,102.0,98.0,88.0,95.0,94.0,,,,37.0,97.0,75.0,0.144,0.511,,0.01,0.161,0.174,1.03,,-6.89,1.24,-0.06,-0.34,91.7,,87.0,91.9,85.6,77.0,0.245,0.286,0.32,0.229,0.36,0.167,,,,0.333,1.333,0.125,0.256,0.488,0.197,0.262,0.492,0.144,,,,,,
29,2024-06-30,747101,Single,single,False,621566,663559,Matt Olson,Bailey Falter,1,ca413c72-ae7b-48c9-83a9-bb55a7506d62,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,100.0,100.0,99.0,84.0,101.0,95.0,99.0,102.0,98.0,88.0,95.0,94.0,,,,37.0,97.0,75.0,0.144,0.511,,0.01,0.161,0.174,1.03,,-6.89,1.24,-0.06,-0.34,91.7,,87.0,91.9,85.6,77.0,0.245,0.286,0.32,0.229,0.36,0.167,,,,0.333,1.333,0.125,0.256,0.488,0.197,0.262,0.492,0.144,,,,,,
30,2024-06-30,747101,Grounded Into DP,grounded_into_double_play,True,663586,663559,Austin Riley,Bailey Falter,1,6226efb3-31e4-4a94-95ae-fb4e779b1c23,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,100.0,100.0,99.0,84.0,101.0,95.0,99.0,102.0,98.0,88.0,95.0,94.0,,,,37.0,97.0,75.0,0.144,0.511,,0.01,0.161,0.174,1.03,,-6.89,1.24,-0.06,-0.34,91.7,,87.0,91.9,85.6,77.0,0.245,0.286,0.32,0.229,0.36,0.167,,,,0.333,1.333,0.125,0.256,0.488,0.197,0.262,0.492,0.144,,,,,,
31,2024-06-30,747101,Walk,walk,False,594807,663559,Adam Duvall,Bailey Falter,0,bb0ec6fa-9e4f-46be-b0d3-349ea1cc9cc1,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,100.0,100.0,99.0,84.0,101.0,95.0,99.0,102.0,98.0,88.0,95.0,94.0,,,,37.0,97.0,75.0,0.144,0.511,,0.01,0.161,0.174,1.03,,-6.89,1.24,-0.06,-0.34,91.7,,87.0,91.9,85.6,77.0,0.245,0.286,0.32,0.229,0.36,0.167,,,,0.333,1.333,0.125,0.256,0.488,0.197,0.262,0.492,0.144,,,,,,
